gid	gname	chr	start	end	logCPM	logFC.XY46.XX46
TRINITY_DN127496_c2_g4_i1	NA	NA	NA	NA	2.826865194	-0.845028193
TRINITY_DN127496_c4_g2_i2	NA	NA	NA	NA	1.579191522	1.284212493
TRINITY_DN127498_c0_g1_i1	NA	NA	NA	NA	3.898081277	0.452658394
TRINITY_DN127499_c0_g1_i1	NA	NA	NA	NA	0.596318653	-2.222900437
TRINITY_DN127500_c10_g5_i1	NA	NA	NA	NA	2.974553813	0.374631091
TRINITY_DN127500_c8_g1_i1	NA	NA	NA	NA	5.160858145	0.844656427
TRINITY_DN127501_c0_g1_i1	NA	NA	NA	NA	5.583180033	-0.858693483
TRINITY_DN127502_c1_g1_i1	med18	Chr02	52484983	52484983	0.720202798	-0.539167023
TRINITY_DN127502_c1_g2_i1	NA	NA	NA	NA	4.453541881	0.420891946
TRINITY_DN127503_c10_g12_i1	NA	NA	NA	NA	0.511313676	0.09019006
TRINITY_DN127503_c10_g8_i1	NA	NA	NA	NA	1.556276297	0.134269901
TRINITY_DN127503_c10_g9_i1	LOC100496503-like	scaffold_231	192767	192767	1.948882552	-0.134398531
TRINITY_DN127503_c6_g1_i1	LOC101734844	Chr05	97148668	97148668	3.380027204	0.434590395
TRINITY_DN127504_c1_g1_i2	NA	NA	NA	NA	0.933336241	0.35422097
TRINITY_DN127505_c1_g6_i1	NA	NA	NA	NA	5.701927986	-1.117362269
TRINITY_DN127507_c0_g3_i1	NA	NA	NA	NA	2.84486802	0.190449599
TRINITY_DN127509_c3_g6_i4	ostn	Chr05	99236910	99236910	1.582105675	-0.063374937
TRINITY_DN127512_c7_g3_i1	gosr1	Chr02	24555812	24555812	1.070264885	0.266684391
TRINITY_DN127512_c7_g4_i3	NA	NA	NA	NA	4.672919642	0.664603114
TRINITY_DN127513_c0_g1_i1	NA	NA	NA	NA	3.087786318	-5.196167152
TRINITY_DN127514_c3_g2_i1	NA	NA	NA	NA	2.17396994	0.46014954
TRINITY_DN127515_c0_g2_i2	NA	NA	NA	NA	3.95515304	0.688978526
TRINITY_DN127516_c1_g1_i2	NA	NA	NA	NA	0.860454494	1.65257375
TRINITY_DN127516_c1_g2_i3	NA	NA	NA	NA	2.553551744	0.661425285
TRINITY_DN127517_c0_g1_i2	NA	NA	NA	NA	3.995723812	0.569205592
TRINITY_DN127518_c0_g1_i1	NA	NA	NA	NA	2.502574573	0.780488501
TRINITY_DN127519_c0_g3_i2	NA	NA	NA	NA	0.032101933	0.711984794
TRINITY_DN127519_c0_g4_i1	NA	NA	NA	NA	1.749678824	0.61982069
TRINITY_DN127520_c0_g3_i7	Xetrov90009743m	Chr03	128362811	128362811	6.804286107	0.94889502
TRINITY_DN127520_c0_g4_i1	NA	NA	NA	NA	0.435104439	0.743919753
TRINITY_DN127521_c6_g1_i1	NA	NA	NA	NA	5.135288488	0.294252234
TRINITY_DN127522_c0_g1_i1	NA	NA	NA	NA	3.753801111	-2.128637069
TRINITY_DN127522_c1_g6_i2	NA	NA	NA	NA	5.068973333	-1.429119271
TRINITY_DN127523_c0_g1_i2	NA	NA	NA	NA	3.484875584	-0.17926676
TRINITY_DN127523_c1_g2_i1	NA	NA	NA	NA	3.041776359	-0.282993454
TRINITY_DN127523_c1_g4_i2	nr2f1	Chr01	171601333	171601333	0.105708909	0.196074352
TRINITY_DN127525_c0_g1_i1	txlna	Chr02	82444235	82444235	0.537332519	1.127068927
TRINITY_DN127525_c2_g1_i6	LOC100487418	Chr04	40013655	40013655	5.173000253	0.526021261
TRINITY_DN127525_c3_g1_i1	NA	NA	NA	NA	4.780981593	0.181878135
TRINITY_DN127525_c3_g2_i1	NA	NA	NA	NA	2.053859295	0.320201422
TRINITY_DN127526_c0_g1_i1	NA	NA	NA	NA	3.451404639	-0.102612179
TRINITY_DN127527_c1_g2_i2	NA	NA	NA	NA	7.973002852	0.721660941
TRINITY_DN127527_c1_g4_i4	Xetrov90026410m	scaffold_147	378361	378361	8.159566391	0.563640374
TRINITY_DN127527_c3_g1_i1	NA	NA	NA	NA	1.812155576	0.323129716
TRINITY_DN127528_c0_g1_i2	cnih4	Chr05	5090669	5090669	7.078710341	1.074281562
TRINITY_DN127529_c6_g3_i1	slc16a10	Chr05	74078513	74078513	3.621381255	-0.673403182
TRINITY_DN127529_c7_g2_i1	actr5	Chr10	31896869	31896869	2.07465294	0.43008737
TRINITY_DN127531_c0_g1_i1	NA	NA	NA	NA	3.389057454	0.419426938
TRINITY_DN127534_c2_g1_i1	coro1c	Chr01	137954841	137954841	4.404525945	-0.834249579
TRINITY_DN127534_c3_g1_i3	MGC89871	Chr05	109031074	109031074	1.258334881	0.375131794
TRINITY_DN127534_c5_g5_i1	ppan	Chr03	126589980	126589980	2.657331926	0.42902032
TRINITY_DN127534_c6_g1_i3	NA	NA	NA	NA	3.995988425	-0.170959068
TRINITY_DN127536_c1_g1_i1	NA	NA	NA	NA	5.136844669	-2.449764722
TRINITY_DN127539_c4_g1_i1	NA	NA	NA	NA	5.410484653	-1.240850576
TRINITY_DN127539_c4_g3_i4	NA	NA	NA	NA	0.107109257	-0.042414305
TRINITY_DN127542_c0_g1_i9	vill	scaffold_24	995766	995766	5.91902821	0.489361097
TRINITY_DN127542_c0_g2_i1	NA	NA	NA	NA	3.086438602	0.796991862
TRINITY_DN127543_c0_g1_i2	NA	NA	NA	NA	2.815118315	0.484364537
TRINITY_DN127544_c0_g1_i1	NA	NA	NA	NA	5.589901893	-2.194414116
TRINITY_DN127545_c1_g1_i1	NA	NA	NA	NA	2.591562661	0.242800114
TRINITY_DN127546_c0_g1_i2	NA	NA	NA	NA	4.248637929	0.359291265
TRINITY_DN127547_c0_g2_i3	NA	NA	NA	NA	4.311065053	-0.020325924
TRINITY_DN127547_c1_g6_i3	NA	NA	NA	NA	1.037936818	-0.388911597
TRINITY_DN127548_c0_g3_i2	NA	NA	NA	NA	3.102456372	0.751580262
TRINITY_DN127548_c0_g6_i3	nr5a2	Chr04	101700121	101700121	2.472070081	1.285786651
TRINITY_DN127549_c0_g1_i1	NA	NA	NA	NA	5.357554729	0.154327518
TRINITY_DN127550_c4_g2_i5	ampd3	scaffold_203	311729	311729	5.527939874	-1.006109479
TRINITY_DN127553_c5_g1_i1	NA	NA	NA	NA	3.550854382	0.149078009
TRINITY_DN127554_c1_g1_i1	NA	NA	NA	NA	4.131005528	0.446447419
TRINITY_DN127554_c1_g2_i1	NA	NA	NA	NA	3.391700703	0.441496277
TRINITY_DN127556_c0_g1_i4	NA	NA	NA	NA	3.282721487	-0.216567705
TRINITY_DN127557_c3_g1_i1	mettl22	Chr09	35084843	35084843	2.297990925	-4.639601885
TRINITY_DN127557_c4_g1_i2	dctd	Chr01	36234709	36234709	2.091203557	0.349667017
TRINITY_DN127557_c5_g1_i1	NA	NA	NA	NA	5.539540898	0.163512924
TRINITY_DN127557_c6_g1_i1	cygb	Chr10	36782332	36782332	7.101822038	0.517676252
TRINITY_DN127557_c7_g1_i3	NA	NA	NA	NA	4.781378445	0.594290116
TRINITY_DN127557_c7_g2_i1	NA	NA	NA	NA	6.750847402	0.653665932
TRINITY_DN127557_c7_g3_i3	NA	NA	NA	NA	2.124621797	-0.311259224
TRINITY_DN127557_c7_g5_i1	fap	Chr09	66930066	66930066	4.626143071	0.454372099
TRINITY_DN127558_c0_g1_i1	NA	NA	NA	NA	3.251668603	-0.804331848
TRINITY_DN127559_c5_g1_i1	NA	NA	NA	NA	4.98288771	0.976209655
TRINITY_DN127559_c5_g2_i1	rad51d	Chr02	90287209	90287209	0.676324865	0.873018565
TRINITY_DN127559_c6_g1_i1	NA	NA	NA	NA	1.191332986	0.15535149
TRINITY_DN127559_c6_g2_i1	NA	NA	NA	NA	2.942686036	-0.589660318
TRINITY_DN127559_c7_g3_i1	NA	NA	NA	NA	1.518665055	-6.874368109
TRINITY_DN127560_c0_g2_i3	NA	NA	NA	NA	3.669662038	-0.898970292
TRINITY_DN127561_c4_g2_i1	NA	NA	NA	NA	2.138970031	-0.238879531
TRINITY_DN127561_c4_g3_i1	NA	NA	NA	NA	2.866817637	-0.795249121
TRINITY_DN127561_c5_g1_i1	NA	NA	NA	NA	5.947642781	0.551035338
TRINITY_DN127562_c0_g1_i2	NA	NA	NA	NA	5.211118875	-0.759424781
TRINITY_DN127563_c5_g5_i1	ufsp2	Chr01	35235940	35235940	2.516648763	-0.091956809
TRINITY_DN127565_c0_g1_i1	NA	NA	NA	NA	1.889797046	0.312795473
TRINITY_DN127565_c0_g3_i1	NA	NA	NA	NA	1.92606222	0.451483537
TRINITY_DN127566_c5_g1_i1	NA	NA	NA	NA	4.144343409	-0.826593706
TRINITY_DN127567_c3_g1_i1	NA	NA	NA	NA	1.552870298	-0.084163994
TRINITY_DN127567_c6_g2_i1	NA	NA	NA	NA	8.494841683	-0.05333015
TRINITY_DN127570_c1_g1_i1	NA	NA	NA	NA	5.5449985	0.499032336
TRINITY_DN127570_c2_g1_i1	NA	NA	NA	NA	2.407791045	0.145575935
TRINITY_DN127570_c3_g1_i2	NA	NA	NA	NA	3.381047727	-1.153828107
TRINITY_DN127570_c4_g1_i11	tab1	Chr04	110510190	110510190	8.521818068	0.726647939
TRINITY_DN127572_c4_g1_i1	NA	NA	NA	NA	3.177605936	-0.866401707
TRINITY_DN127572_c5_g1_i1	NA	NA	NA	NA	0.975819914	0.320753788
TRINITY_DN127573_c0_g2_i2	NA	NA	NA	NA	2.685122565	0.674629598
TRINITY_DN127574_c0_g1_i13	tmem47	Chr02	103649160	103649160	1.955129612	-3.306711737
TRINITY_DN127575_c4_g3_i2	NA	NA	NA	NA	5.737959313	-0.754805259
TRINITY_DN127575_c5_g1_i3	NA	NA	NA	NA	7.84982721	-0.296858532
TRINITY_DN127576_c0_g1_i5	NA	NA	NA	NA	2.41955243	-3.578745943
TRINITY_DN127577_c14_g1_i2	NA	NA	NA	NA	0.507111695	-1.343570109
TRINITY_DN127578_c0_g1_i2	NA	NA	NA	NA	1.922712437	1.041800154
TRINITY_DN127578_c0_g2_i2	rnpepl1	Chr05	110699980	110699980	3.750603144	0.64908942
TRINITY_DN127579_c0_g1_i1	NA	NA	NA	NA	4.79569654	0.735150885
TRINITY_DN127581_c0_g2_i6	hs6st1	Chr05	129479866	129479866	1.221270196	0.544816101
TRINITY_DN127583_c4_g1_i1	NA	NA	NA	NA	0.136562642	0.360674698
TRINITY_DN127583_c4_g2_i1	NA	NA	NA	NA	2.731851919	0.357898171
TRINITY_DN127583_c4_g3_i1	NA	NA	NA	NA	1.335606006	0.146714593
TRINITY_DN127583_c4_g4_i1	NA	NA	NA	NA	0.094990218	-0.417183732
TRINITY_DN127583_c4_g8_i1	NA	NA	NA	NA	0.691702502	0.484140707
TRINITY_DN127584_c4_g4_i29	NA	NA	NA	NA	3.856233664	0.854271101
TRINITY_DN127587_c0_g1_i2	NA	NA	NA	NA	2.41577873	-0.060819483
TRINITY_DN127589_c7_g1_i3	NA	NA	NA	NA	3.386824553	0.56413096
TRINITY_DN127590_c7_g10_i1	NA	NA	NA	NA	1.434293821	1.068078357
TRINITY_DN127590_c7_g2_i1	NA	NA	NA	NA	0.867003871	1.354746003
TRINITY_DN127590_c7_g6_i1	ppp6r3	Chr04	14907256	14907256	2.887927926	0.545816183
TRINITY_DN127590_c7_g9_i1	nkx2-1	Chr08	88227257	88227257	1.939608128	0.326659185
TRINITY_DN127591_c1_g1_i1	LOC101734689	Chr01	24368691	24368691	6.823599879	0.025825541
TRINITY_DN127591_c1_g2_i1	hpd-like.2	Chr02	38271081	38271081	-0.00703584	-0.007254457
TRINITY_DN127593_c0_g2_i1	NA	NA	NA	NA	5.388624067	-0.234731035
TRINITY_DN127594_c4_g2_i1	c2cd4c	Chr01	86414425	86414425	3.910582363	0.986308052
TRINITY_DN127595_c0_g1_i2	NA	NA	NA	NA	0.509690512	-0.161909264
TRINITY_DN127596_c3_g1_i3	LOC100491657	Chr02	150722779	150722779	5.389759314	-0.449093231
TRINITY_DN127596_c3_g6_i1	NA	NA	NA	NA	0.389880467	-0.385933832
TRINITY_DN127599_c2_g2_i1	NA	NA	NA	NA	0.078219374	0.705575397
TRINITY_DN127599_c2_g3_i3	NA	NA	NA	NA	2.24377002	0.471238745
TRINITY_DN127600_c1_g1_i2	vgll2	Chr05	69715834	69715834	8.885275142	1.021499234
TRINITY_DN127602_c1_g1_i1	NA	NA	NA	NA	3.332619867	0.117192573
TRINITY_DN127604_c4_g2_i1	sema4a	scaffold_468	40204	40204	1.633085274	0.408815274
TRINITY_DN127605_c4_g3_i1	tspan3	Chr03	80921026	80921026	1.537552677	-1.577873489
TRINITY_DN127605_c7_g1_i3	NA	NA	NA	NA	2.675448672	0.602611955
TRINITY_DN127606_c1_g1_i4	bcl2l11	Chr05	50451157	50451157	2.33714373	-0.031079353
TRINITY_DN127608_c0_g1_i1	NA	NA	NA	NA	3.330282294	-0.373970978
TRINITY_DN127609_c5_g1_i1	NA	NA	NA	NA	1.849190866	-0.029095876
TRINITY_DN127609_c6_g3_i2	NA	NA	NA	NA	3.206329457	0.051163191
TRINITY_DN127610_c1_g1_i3	arl14ep	Chr04	10509102	10509102	5.088121513	-0.330510965
TRINITY_DN127611_c0_g3_i1	NA	NA	NA	NA	5.053831127	-1.415353398
TRINITY_DN127613_c0_g1_i5	NA	NA	NA	NA	2.210718938	0.383013194
TRINITY_DN127615_c0_g1_i1	NA	NA	NA	NA	2.743404071	0.679499742
TRINITY_DN127615_c0_g3_i1	NA	NA	NA	NA	3.74931204	0.39034227
TRINITY_DN127616_c0_g1_i2	spry1	Chr01	56198463	56198463	1.490634403	0.817357182
TRINITY_DN127618_c5_g1_i1	nanp	Chr05	39085891	39085891	1.402292454	-0.030846208
TRINITY_DN127618_c5_g3_i1	NA	NA	NA	NA	0.821153728	0.724479961
TRINITY_DN127619_c0_g2_i1	NA	NA	NA	NA	3.309090135	0.041939764
TRINITY_DN127619_c2_g2_i2	NA	NA	NA	NA	3.150662052	-1.113657238
TRINITY_DN127620_c0_g1_i1	sos2	Chr08	71968111	71968111	3.728393252	0.240044866
TRINITY_DN127620_c0_g2_i2	NA	NA	NA	NA	2.109778811	0.256890837
TRINITY_DN127621_c0_g1_i1	NA	NA	NA	NA	0.362218524	0.467019116
TRINITY_DN127622_c2_g2_i1	LOC100170494	Chr02	137711412	137711412	2.49768171	0.80752645
TRINITY_DN127623_c0_g1_i8	NA	NA	NA	NA	3.572771424	1.434759325
TRINITY_DN127623_c0_g2_i2	NA	NA	NA	NA	3.368172811	-0.160591017
TRINITY_DN127623_c0_g3_i1	Xetrov90029375m	scaffold_534	29244	29244	1.319882948	-0.69638871
TRINITY_DN127623_c0_g5_i2	galc	Chr08	64663576	64663576	2.449165678	-1.662335234
TRINITY_DN127625_c1_g1_i3	NA	NA	NA	NA	2.752717947	-0.951293059
TRINITY_DN127625_c1_g2_i1	Xetrov90016436m	Chr06	75975318	75975318	1.198543265	-1.089039515
TRINITY_DN127625_c2_g1_i4	rsl24d1	Chr03	90858583	90858583	3.814041289	-1.182135878
TRINITY_DN127626_c0_g3_i1	NA	NA	NA	NA	9.498687464	0.390531819
TRINITY_DN127626_c0_g4_i1	NA	NA	NA	NA	4.824626411	0.618767254
TRINITY_DN127626_c1_g1_i1	aagab-like	Chr03	116739985	116739985	4.270951248	-0.256028663
TRINITY_DN127628_c0_g1_i2	NA	NA	NA	NA	1.880956621	0.055050104
TRINITY_DN127630_c2_g3_i1	Xetrov90012957m	Chr05	3624723	3624723	4.722771691	-3.04676305
TRINITY_DN127630_c3_g2_i2	NA	NA	NA	NA	7.76808188	-2.770016026
TRINITY_DN127630_c5_g3_i1	LOC496814	Chr10	23704397	23704397	3.051555313	-0.464508635
TRINITY_DN127630_c6_g1_i2	NA	NA	NA	NA	2.422581955	-0.037614114
TRINITY_DN127630_c6_g2_i1	LOC100493422	scaffold_147	170183	170183	3.794442025	-0.032067376
TRINITY_DN127631_c0_g1_i3	NA	NA	NA	NA	3.490281266	-1.658098775
TRINITY_DN127631_c2_g1_i1	NA	NA	NA	NA	2.403978149	-1.632339257
TRINITY_DN127631_c8_g4_i1	NA	NA	NA	NA	8.836766978	-0.534314796
TRINITY_DN127631_c8_g6_i1	NA	NA	NA	NA	4.084221917	-0.50105927
TRINITY_DN127632_c0_g1_i2	NA	NA	NA	NA	2.088803688	1.152390963
TRINITY_DN127633_c0_g1_i1	NA	NA	NA	NA	6.152453204	-2.616070048
TRINITY_DN127634_c2_g2_i1	smarca2-like	Chr01	115952637	115952637	6.759346805	-1.663970398
TRINITY_DN127635_c1_g1_i2	LOC100493336	Chr09	46295541	46295541	5.491700377	-1.472524014
TRINITY_DN127636_c4_g1_i1	NA	NA	NA	NA	1.565288163	0.640362365
TRINITY_DN127636_c6_g3_i2	otud6b	Chr06	111772317	111772317	10.15223552	0.393096292
TRINITY_DN127636_c7_g1_i1	NA	NA	NA	NA	4.915223004	-0.821445662
TRINITY_DN127637_c0_g1_i1	NA	NA	NA	NA	6.235397072	-0.343391141
TRINITY_DN127637_c0_g3_i1	NA	NA	NA	NA	6.778664968	-0.026176123
TRINITY_DN127640_c0_g1_i3	NA	NA	NA	NA	4.681868187	-0.813003415
TRINITY_DN127642_c1_g3_i3	NA	NA	NA	NA	4.880794997	-0.091884833
TRINITY_DN127643_c0_g1_i5	NA	NA	NA	NA	6.101890679	-0.32792869
TRINITY_DN127644_c1_g3_i4	cd79a	Chr07	98385218	98385218	0.909322454	-1.027853852
TRINITY_DN127646_c0_g1_i3	NA	NA	NA	NA	1.111607685	1.168116246
TRINITY_DN127646_c0_g2_i1	NA	NA	NA	NA	0.105208671	0.423236449
TRINITY_DN127646_c0_g3_i3	NA	NA	NA	NA	2.861417478	-0.692937319
TRINITY_DN127646_c0_g5_i1	NA	NA	NA	NA	4.654268059	-0.627006559
TRINITY_DN127646_c0_g7_i1	NA	NA	NA	NA	5.4732178	-0.528418813
TRINITY_DN127647_c0_g1_i3	NA	NA	NA	NA	7.8129854	1.229472736
TRINITY_DN127648_c1_g5_i1	flcn	Chr09	10012256	10012256	2.425729778	0.683480735
TRINITY_DN127648_c1_g6_i1	arhgap9-like	Chr02	137244584	137244584	1.110695964	1.769170746
TRINITY_DN127649_c0_g1_i1	NA	NA	NA	NA	2.50309188	-0.031755678
TRINITY_DN127650_c5_g1_i2	plcxd1	Chr02	111487556	111487556	3.800617627	0.27374242
TRINITY_DN127652_c3_g1_i1	NA	NA	NA	NA	1.894805905	-0.768983202
TRINITY_DN127653_c0_g1_i7	NA	NA	NA	NA	1.39174089	0.892950705
TRINITY_DN127657_c2_g1_i2	NA	NA	NA	NA	1.196969976	0.705836721
TRINITY_DN127658_c2_g1_i1	NA	NA	NA	NA	4.935907094	0.275624468
TRINITY_DN127660_c1_g1_i2	NA	NA	NA	NA	7.942321398	-0.406008921
TRINITY_DN127661_c6_g1_i2	NA	NA	NA	NA	0.40898588	0.692382336
TRINITY_DN127662_c0_g1_i2	NA	NA	NA	NA	3.839657671	-0.321107844
TRINITY_DN127663_c0_g1_i1	NA	NA	NA	NA	0.715124174	0.554079652
TRINITY_DN127664_c3_g1_i1	NA	NA	NA	NA	5.676481164	-1.251486848
TRINITY_DN127665_c2_g1_i2	NA	NA	NA	NA	6.294439323	-0.43995569
TRINITY_DN127666_c1_g1_i1	NA	NA	NA	NA	4.557776042	-2.026105732
TRINITY_DN127667_c0_g2_i1	NA	NA	NA	NA	3.7353776	-1.868352278
TRINITY_DN127668_c2_g1_i3	NA	NA	NA	NA	1.956636997	0.741252887
TRINITY_DN127670_c0_g1_i2	picalm.1	Chr08	29444447	29444447	0.144793183	0.332882115
TRINITY_DN127672_c1_g5_i2	NA	NA	NA	NA	5.753021057	0.163215665
TRINITY_DN127672_c1_g7_i1	NA	NA	NA	NA	2.589878503	-0.003822282
TRINITY_DN127672_c1_g8_i1	fam161b-like	Chr08	60755341	60755341	2.344514556	0.766583705
TRINITY_DN127672_c3_g1_i6	arhgef7-like	Chr02	113369043	113369043	2.24904984	-0.553802208
TRINITY_DN127673_c1_g1_i2	NA	NA	NA	NA	1.895714941	-0.362142783
TRINITY_DN127674_c0_g1_i3	NA	NA	NA	NA	0.365745605	0.15366906
TRINITY_DN127675_c0_g1_i2	NA	NA	NA	NA	4.59836257	-0.648932521
TRINITY_DN127675_c1_g2_i2	itm2a	Chr08	43373186	43373186	9.509929787	0.891593377
TRINITY_DN127676_c1_g1_i3	NA	NA	NA	NA	3.046844155	-0.729242747
TRINITY_DN127676_c1_g2_i1	NA	NA	NA	NA	0.419026137	0.700000966
TRINITY_DN127676_c1_g3_i5	LOC101731528	Chr04	18202825	18202825	1.686682333	-0.787492609
TRINITY_DN127677_c9_g2_i2	NA	NA	NA	NA	2.837048003	0.310636185
TRINITY_DN127677_c9_g3_i1	NA	NA	NA	NA	1.976490069	-0.03584879
TRINITY_DN127677_c9_g4_i2	sec23a	Chr08	93784237	93784237	7.419906936	0.933402488
TRINITY_DN127679_c2_g1_i2	NA	NA	NA	NA	1.833116889	0.611902247
TRINITY_DN127680_c4_g2_i3	NA	NA	NA	NA	9.8456646	0.331846948
TRINITY_DN127683_c0_g4_i1	NA	NA	NA	NA	5.633668883	-1.585732904
TRINITY_DN127684_c3_g1_i1	pcyt1a	Chr05	110019550	110019550	1.61490674	-4.212473466
TRINITY_DN127684_c3_g4_i1	NA	NA	NA	NA	0.642458777	-0.14506211
TRINITY_DN127685_c0_g1_i1	arf3	Chr02	133030339	133030339	4.739468897	0.274308274
TRINITY_DN127686_c0_g1_i3	NA	NA	NA	NA	4.938858077	-1.568708402
TRINITY_DN127688_c0_g1_i2	acsf3	Chr04	61084873	61084873	4.368887074	0.919041515
TRINITY_DN127689_c0_g1_i5	NA	NA	NA	NA	1.97821718	0.119900245
TRINITY_DN127690_c5_g1_i1	NA	NA	NA	NA	3.834262056	0.022808624
TRINITY_DN127691_c1_g1_i1	cct6a	Chr02	94248648	94248648	3.412384774	0.734310485
TRINITY_DN127691_c3_g2_i2	c2orf49	Chr02	108147902	108147902	6.389003609	-0.339432587
TRINITY_DN127692_c0_g1_i1	ift52	Chr10	31527784	31527784	2.754871275	0.390119869
TRINITY_DN127692_c0_g2_i1	NA	NA	NA	NA	0.110129615	1.00081643
TRINITY_DN127692_c0_g3_i1	NA	NA	NA	NA	0.914700065	0.846463224
TRINITY_DN127692_c3_g2_i1	NA	NA	NA	NA	4.116641574	0.219610354
TRINITY_DN127692_c3_g3_i2	NA	NA	NA	NA	1.361411485	0.218519944
TRINITY_DN127693_c2_g1_i4	NA	NA	NA	NA	2.373385709	0.132076066
TRINITY_DN127693_c2_g2_i1	NA	NA	NA	NA	1.41165888	-1.405910289
TRINITY_DN127694_c2_g1_i6	NA	NA	NA	NA	2.153253573	0.178505007
TRINITY_DN127694_c2_g2_i3	NA	NA	NA	NA	1.091222847	0.035488982
TRINITY_DN127695_c4_g1_i1	NA	NA	NA	NA	-0.009929148	1.687884384
TRINITY_DN127696_c2_g1_i1	NA	NA	NA	NA	1.220365293	0.679936527
TRINITY_DN127696_c5_g3_i1	NA	NA	NA	NA	3.215072843	0.37618758
TRINITY_DN127697_c5_g1_i2	NA	NA	NA	NA	2.323325155	0.444724122
TRINITY_DN127697_c6_g7_i1	NA	NA	NA	NA	2.892676724	0.131667634
TRINITY_DN127697_c7_g3_i2	NA	NA	NA	NA	5.098318206	0.427989848
TRINITY_DN127698_c2_g3_i1	NA	NA	NA	NA	4.682545305	0.618015714
TRINITY_DN127698_c2_g4_i1	NA	NA	NA	NA	1.41770894	-0.518882344
TRINITY_DN127701_c1_g2_i2	vim	Chr06	20321226	20321226	4.416678922	0.394397166
TRINITY_DN127701_c2_g6_i3	NA	NA	NA	NA	1.754440333	0.174371866
TRINITY_DN127702_c0_g1_i3	NA	NA	NA	NA	2.311533997	0.435908665
TRINITY_DN127703_c4_g1_i3	NA	NA	NA	NA	2.17379232	0.264794907
TRINITY_DN127704_c5_g1_i3	NA	NA	NA	NA	2.346005637	0.556832997
TRINITY_DN127704_c5_g3_i1	NA	NA	NA	NA	3.069088351	-0.913869835
TRINITY_DN127706_c0_g1_i2	NA	NA	NA	NA	4.115839616	-1.64044537
TRINITY_DN127706_c0_g4_i5	cmtm8-like	Chr06	74087782	74087782	4.224251993	0.48541448
TRINITY_DN127706_c0_g5_i2	NA	NA	NA	NA	1.966377935	0.846660774
TRINITY_DN127707_c0_g1_i1	NA	NA	NA	NA	4.969873608	-0.09553311
TRINITY_DN127708_c1_g3_i1	NA	NA	NA	NA	0.310671936	-1.778715167
TRINITY_DN127708_c3_g1_i2	ogg1-like	Chr04	127876318	127876318	4.721658269	0.260058847
TRINITY_DN127710_c1_g1_i2	NA	NA	NA	NA	2.701623553	-0.269279387
TRINITY_DN127711_c1_g1_i2	NA	NA	NA	NA	3.546481024	0.700024353
TRINITY_DN127713_c2_g2_i1	NA	NA	NA	NA	1.951515443	-0.059742952
TRINITY_DN127714_c1_g1_i1	NA	NA	NA	NA	3.826949485	0.079876026
TRINITY_DN127714_c2_g1_i2	NA	NA	NA	NA	0.662592522	0.827333422
TRINITY_DN127714_c3_g4_i1	NA	NA	NA	NA	3.03378485	0.53695572
TRINITY_DN127715_c1_g1_i1	trabd2a	Chr01	101016346	101016346	1.98225782	-0.410125543
TRINITY_DN127715_c1_g2_i1	NA	NA	NA	NA	0.178772326	-0.740593799
TRINITY_DN127715_c2_g3_i1	NA	NA	NA	NA	4.244070605	-0.435325726
TRINITY_DN127715_c2_g4_i1	cdk15	Chr09	47094605	47094605	3.032930223	0.375430149
TRINITY_DN127716_c0_g1_i1	NA	NA	NA	NA	2.322454998	-0.082744854
TRINITY_DN127717_c0_g1_i1	NA	NA	NA	NA	2.291254174	0.719025469
TRINITY_DN127717_c2_g1_i2	NA	NA	NA	NA	2.755266138	-0.016037707
TRINITY_DN127718_c0_g1_i2	osr2	Chr06	113922956	113922956	0.39753638	-0.402756362
TRINITY_DN127719_c0_g1_i2	NA	NA	NA	NA	5.183411586	-1.286478416
TRINITY_DN127720_c2_g2_i1	chst11	Chr03	40488991	40488991	8.290154121	-1.09276093
TRINITY_DN127720_c2_g4_i1	NA	NA	NA	NA	0.217067927	0.670049985
TRINITY_DN127720_c2_g6_i4	NA	NA	NA	NA	1.170889526	0.133449156
TRINITY_DN127721_c0_g1_i2	nckipsd	Chr04	125631619	125631619	1.582441942	0.901820318
TRINITY_DN127722_c0_g1_i2	NA	NA	NA	NA	3.996193353	-1.107195789
TRINITY_DN127723_c3_g3_i1	NA	NA	NA	NA	0.643810854	0.305809795
TRINITY_DN127723_c5_g1_i2	NA	NA	NA	NA	5.698142115	-1.126521556
TRINITY_DN127724_c1_g4_i5	NA	NA	NA	NA	4.876661077	0.07049488
TRINITY_DN127724_c1_g5_i1	NA	NA	NA	NA	2.779409976	0.179754377
TRINITY_DN127726_c4_g1_i1	NA	NA	NA	NA	2.325135578	-0.222061543
TRINITY_DN127726_c4_g3_i4	NA	NA	NA	NA	5.755733364	-0.8910055
TRINITY_DN127726_c5_g10_i1	NA	NA	NA	NA	0.821679791	-0.136035072
TRINITY_DN127726_c5_g1_i2	NA	NA	NA	NA	4.106252639	0.280222859
TRINITY_DN127726_c5_g9_i1	NA	NA	NA	NA	2.426607529	0.403811137
TRINITY_DN127727_c1_g2_i3	dctn4	Chr03	5764985	5764985	2.111533188	-1.664970514
TRINITY_DN127732_c1_g2_i2	NA	NA	NA	NA	3.239841489	0.016746723
TRINITY_DN127734_c0_g1_i3	pcif1	Chr10	16388005	16388005	7.038407454	0.210192506
TRINITY_DN127736_c7_g2_i1	NA	NA	NA	NA	3.714641892	0.538984698
