gid	gname	chr	start	end	logCPM	logFC.XYliver.XXliver	PV.XYliver.XXliver	FDR.XYliver.XXliver	A12FL1	A12ML1	A15ML1	A17FL1	A17ML1	A2FL1	A7FL1	A8FL1	A8ML1
TRINITY_DN129254_c5_g1_i2	NA	NA	NA	NA	4.771004735	-0.702107249	0.075277884	0.519380809	5.433623198	3.838205979	5.027725711	4.412290204	4.12872349	5.666297745	5.008190161	4.098089502	4.056640739
TRINITY_DN129257_c3_g1_i1	NA	NA	NA	NA	3.013423372	0.647664918	0.068403294	0.50603966	2.020074134	3.411082122	3.323731002	2.705644031	2.944808824	2.631826048	2.768796053	3.137398839	3.578197458
TRINITY_DN129259_c1_g2_i1	NA	NA	NA	NA	1.020644215	0.273641519	0.567468002	0.90314211	0.693120126	0.94418799	0.73021432	-0.256819016	1.645906793	1.536986683	0.809434218	1.179837806	1.215989679
TRINITY_DN129262_c0_g1_i1	NA	NA	NA	NA	-0.037110746	-0.718272353	0.1922544	0.71122914	0.566826213	-1.312129972	-0.5938284	-0.126720342	-0.136712198	-0.447504423	-0.011904157	0.65228277	0.049866429
TRINITY_DN129263_c4_g10_i1	NA	NA	NA	NA	0.797785803	0.186130928	0.715298924	0.946281861	1.016725472	0.720270683	0.857712668	0.554609585	1.308329613	1.493204074	0.470166727	-0.629263511	0.646579962
TRINITY_DN129264_c1_g1_i1	NA	NA	NA	NA	10.16743705	0.099759473	0.815381756	0.968368185	10.12555359	10.01793318	10.25933803	10.08504734	10.63404026	10.66189627	8.780645332	10.35505268	9.854634489
TRINITY_DN129265_c0_g1_i2	NA	NA	NA	NA	0.38183359	0.525423191	0.410284073	0.842680454	0.693120126	0.218366725	1.278146905	0.770373284	1.147558672	-0.836952589	-1.364251236	0.483558406	-0.985972104
TRINITY_DN129267_c4_g1_i1	NA	NA	NA	NA	2.382983427	-0.099834187	0.799355821	0.966139284	2.453900446	2.650944652	2.118107271	1.57016699	1.868593462	2.390648542	2.839236294	2.562737736	2.519030375
TRINITY_DN129268_c1_g4_i4	NA	NA	NA	NA	0.517940385	-0.392078823	0.470641807	0.866812185	-0.198520372	0.891381846	-0.5938284	0.898147225	0.056818512	0.422781017	0.098257845	1.47814765	0.420281155
TRINITY_DN129269_c1_g1_i1	NA	NA	NA	NA	0.675619898	0.91419756	0.127838018	0.626283843	-1.332275475	0.779591502	1.566446719	-1.815674847	0.866827075	0.678736466	0.991764851	0.65228277	1.014342155
TRINITY_DN129271_c0_g1_i2	NA	NA	NA	NA	3.4317152	-0.1072775	0.760734141	0.958973092	3.870484695	3.304039678	3.470594977	3.113692124	2.762492784	3.311508345	3.064038591	3.825457632	3.758592357
TRINITY_DN129272_c0_g3_i4	NA	NA	NA	NA	5.275456352	0.1320021	0.704897125	0.944264235	5.019988231	4.896902296	5.793356411	5.0539248	5.38927845	4.469804992	5.804681556	5.387960619	5.159099215
TRINITY_DN129273_c5_g3_i1	NA	NA	NA	NA	5.539800646	0.553794968	0.08957644	0.555502077	5.163269817	5.128439345	6.05517899	4.947167043	6.079715745	5.132717395	5.385758673	5.615982447	5.83526037
TRINITY_DN129273_c5_g5_i1	NA	NA	NA	NA	1.420039068	1.042301184	0.030496144	0.379347747	1.756370618	1.424812196	1.927808985	0.958026756	1.584416683	0.326268582	-0.050576895	0.895893064	2.42039973
TRINITY_DN129273_c5_g6_i1	NA	NA	NA	NA	1.944174417	-0.230696419	0.588288328	0.910691697	1.813108584	1.92267492	1.868486031	1.319335213	1.452967407	1.493204074	2.425621453	2.631659932	1.940391188
TRINITY_DN129280_c0_g2_i5	NA	NA	NA	NA	1.87363901	-0.538642258	0.246021153	0.759924156	0.428406518	1.695113896	1.489782399	2.539201076	1.520188631	2.010612532	2.566446341	1.979052722	1.512623611
TRINITY_DN129281_c4_g2_i1	NA	NA	NA	NA	2.001197453	-0.206966864	0.639117195	0.923946463	1.635727159	1.813376508	1.639241866	1.910422094	2.149012872	1.251822965	2.975389482	1.957736245	1.911631085
TRINITY_DN129281_c4_g3_i3	NA	NA	NA	NA	1.846008789	-0.634484504	0.236917253	0.754462099	1.666846942	1.663968869	0.857712668	1.998603744	1.230182482	0.111406653	3.185488136	1.822766747	1.882285968
TRINITY_DN129282_c0_g4_i3	NA	NA	NA	NA	5.500272925	0.183820226	0.655523981	0.929042582	5.276045702	6.108589729	5.041220116	5.838665431	5.717516288	5.721890135	3.650798841	5.709816579	5.298918637
TRINITY_DN129283_c0_g1_i2	NA	NA	NA	NA	5.525716742	-0.059787955	0.845950899	0.973051769	5.876181674	5.383932121	5.639945011	5.458119582	5.489124001	5.265526271	5.71602521	5.349603899	5.444057998
TRINITY_DN129284_c0_g1_i1	NA	NA	NA	NA	3.047852738	0.596189405	0.262291195	0.768471151	3.670047892	2.871466836	2.858679518	2.479160787	4.44641141	0.754870307	3.134684877	2.333696531	2.200267401
TRINITY_DN129286_c0_g1_i3	NA	NA	NA	NA	2.864503937	0.503027015	0.149093199	0.654964898	2.75837702	2.963874275	3.220756546	2.806812792	3.419952594	2.414317716	2.20534947	2.844055131	2.811429732
TRINITY_DN129287_c4_g5_i1	NA	NA	NA	NA	6.472348218	-0.025251026	0.947809821	0.989153019	6.669060234	6.585596385	6.525012706	7.224544325	6.327365091	6.68045426	5.597533389	5.500956052	6.379016784
TRINITY_DN129289_c0_g1_i19	NA	NA	NA	NA	1.703067956	0.459753723	0.342516143	0.815809435	0.967584642	2.428085257	1.927808985	1.680923268	1.452967407	0.222833875	2.432648465	1.104249239	1.725877839
TRINITY_DN129291_c3_g5_i2	NA	NA	NA	NA	0.252446445	-1.033489669	0.122014756	0.620172879	0.353875255	-1.919104363	0.064573661	0.205206275	0.379985581	1.846320481	-0.216551216	-0.39185369	-0.607363778
TRINITY_DN129291_c3_g9_i1	NA	NA	NA	NA	0.549046217	0.582009606	0.248640425	0.760840896	0.499275817	0.720270683	0.857712668	0.770373284	0.759639928	-0.447504423	-0.741069443	0.803324633	0.95919652
TRINITY_DN129293_c1_g2_i1	NA	NA	NA	NA	4.13502641	-0.111913804	0.715642677	0.946306432	4.181866345	4.039697011	4.131185948	4.069606643	4.062617026	4.640072663	3.931895009	3.98146757	4.050058031
TRINITY_DN129293_c1_g3_i3	NA	NA	NA	NA	4.114480635	0.251318192	0.42210426	0.84659654	3.883790027	4.045750532	4.51650736	3.92707046	4.117913965	4.352186628	4.158600061	3.547257924	4.264260432
TRINITY_DN129294_c9_g3_i1	NA	NA	NA	NA	0.220779235	-0.005184099	0.993861958	0.998780184	0.967584642	0.218366725	-1.489939476	0.390459837	1.059913953	0.59835996	-1.818548135	-0.096013556	0.246929368
TRINITY_DN129295_c0_g2_i3	NA	NA	NA	NA	4.279269192	0.150696751	0.63736786	0.923102535	4.160159948	4.227158559	4.535702275	4.248104255	4.640173099	3.686756844	4.15647941	4.639903954	3.947533655
TRINITY_DN129297_c1_g2_i3	NA	NA	NA	NA	5.191976308	0.342421829	0.258526198	0.767769204	5.171430475	5.485405995	5.217976913	4.947167043	5.366627277	5.118378291	4.661594282	5.191947981	5.403320233
TRINITY_DN129297_c1_g4_i1	NA	NA	NA	NA	5.076508414	-0.298737855	0.357021495	0.821486949	4.854147725	4.668819086	4.7273665	5.015691366	5.057162589	5.743073604	5.001116999	5.214590284	5.109310197
TRINITY_DN129307_c0_g2_i1	NA	NA	NA	NA	3.287263442	-0.466218624	0.189269216	0.709183475	3.607264767	2.535233967	3.232567892	2.886017449	3.12835493	3.743918166	3.831793761	3.039339305	3.067532993
TRINITY_DN129307_c0_g4_i4	NA	NA	NA	NA	0.773299294	0.421121738	0.385972345	0.833377324	1.154838422	0.779591502	0.59034629	0.474868071	1.704882877	0.326268582	-0.050576895	0.803324633	0.646579962
TRINITY_DN129308_c13_g3_i2	NA	NA	NA	NA	8.9161054	0.325928209	0.418632153	0.84623193	8.407367312	8.59221103	9.155429114	9.276217512	9.689844725	9.246118834	8.12860834	8.341585636	8.625286655
TRINITY_DN129309_c1_g1_i4	NA	NA	NA	NA	1.978332569	-1.15287077	0.082837913	0.539701457	1.433438274	-0.064985595	1.489782399	0.554609585	1.147558672	1.35327069	1.459094558	4.017969544	1.821741966
TRINITY_DN129311_c0_g1_i1	NA	NA	NA	NA	0.684985249	-0.248592472	0.713549011	0.945870598	1.635727159	0.218366725	0.435447971	0.630173478	-0.36028631	-2.987229828	1.153616211	0.54201998	1.307143143
TRINITY_DN129311_c0_g2_i1	NA	NA	NA	NA	0.168521034	-1.041769385	0.069200214	0.506181786	0.353875255	0.035776599	-1.2086737	0.205206275	-0.949392365	1.448051063	-0.131178564	0.149363055	-0.059774198
TRINITY_DN129311_c2_g1_i1	NA	NA	NA	NA	1.368638997	-0.960801965	0.037095886	0.409003617	1.320556218	0.94418799	0.795371496	0.835674348	1.059913953	2.071425658	2.040347372	1.822766747	0.246929368
TRINITY_DN129312_c5_g6_i1	NA	NA	NA	NA	0.75740315	-0.031405956	0.947796891	0.989153019	1.396783598	1.267943822	0.59034629	0.630173478	0.056818512	0.222833875	0.470166727	0.850351161	0.714757702
TRINITY_DN129314_c5_g4_i1	NA	NA	NA	NA	0.048747448	-1.155873498	0.037785145	0.411138636	0.566826213	0.129958354	-0.9733985	0.30080452	-0.62497671	0.422781017	-0.173233483	0.754713414	-1.500724885
TRINITY_DN129315_c0_g1_i1	NA	NA	NA	NA	3.269547119	-0.534777534	0.137580413	0.639080783	3.324624323	3.220878367	2.554346806	3.47305035	2.705871255	4.112797293	3.138987484	3.1183129	3.19234154
TRINITY_DN129316_c0_g1_i4	NA	NA	NA	NA	1.226580919	0.685252696	0.342201699	0.815809435	1.154838422	2.634971982	1.183959767	2.437699244	0.227431964	-1.079837381	-0.354901701	-0.913588409	1.014342155
TRINITY_DN129317_c1_g7_i1	NA	NA	NA	NA	2.97999285	0.299581285	0.501878695	0.879318551	2.729189756	2.713123569	1.868486031	2.634028674	2.488118967	2.939739217	2.931417478	2.944998923	4.26993666
TRINITY_DN129321_c2_g2_i3	NA	NA	NA	NA	3.871540752	0.250652214	0.580085099	0.90614838	3.566590976	3.603933942	4.156206701	3.06005254	3.734944025	2.12977871	4.899537761	3.683345921	4.384252186
TRINITY_DN129322_c1_g2_i2	NA	NA	NA	NA	1.438010536	-1.183032462	0.023259605	0.337897704	0.752349422	0.720270683	1.030038712	1.36428717	0.379985581	2.3172179	1.010671466	2.710242511	0.575019828
TRINITY_DN129324_c1_g1_i2	NA	NA	NA	NA	2.083697426	-0.2004116	0.701191363	0.942658913	1.727142319	1.725600746	1.806618748	2.634028674	2.231555778	-0.286211066	1.935417706	3.039339305	2.076172918
TRINITY_DN129324_c1_g2_i2	NA	NA	NA	NA	0.419137324	0.549810968	0.355091947	0.820775493	0.566826213	0.526099106	0.59034629	-0.256819016	0.759639928	-2.987229828	0.625424172	0.65228277	0.842147903
TRINITY_DN129325_c1_g1_i1	NA	NA	NA	NA	0.906363305	-0.435220276	0.341753556	0.81533471	1.320556218	0.658405722	0.064573661	1.015519695	1.308329613	1.198292199	0.991764851	0.754713414	0.420281155
TRINITY_DN129325_c2_g1_i1	NA	NA	NA	NA	4.421563752	-0.23357142	0.525144333	0.88766792	4.004422627	4.075642893	4.411317402	4.578883592	4.320067905	3.36106744	5.194381265	4.789167141	4.325503443
TRINITY_DN129327_c0_g1_i2	NA	NA	NA	NA	3.971543269	0.231707503	0.473150072	0.866850184	4.255365615	3.858982113	4.325686845	3.298753543	3.981457944	3.911294191	4.084689534	3.568507636	4.170265314
TRINITY_DN129328_c0_g2_i1	NA	NA	NA	NA	8.013470733	-0.840072681	0.055499523	0.474128322	8.132936223	7.722349722	7.269094428	8.378467442	7.740692268	9.100751396	6.550339489	8.455515503	7.120353881
TRINITY_DN129329_c6_g2_i1	NA	NA	NA	NA	3.756945621	-0.109675026	0.76526818	0.959506845	3.631129758	3.612116049	4.033292366	3.904421336	3.945227381	4.464146333	3.557449866	3.127887431	2.973262627
TRINITY_DN129334_c0_g3_i1	NA	NA	NA	NA	0.710056644	1.013331606	0.048764256	0.453328298	0.010004738	1.461501902	1.083191411	-0.126720342	1.308329613	1.303438347	-0.455103193	-0.188047265	0.714757702
TRINITY_DN129335_c5_g1_i1	NA	NA	NA	NA	6.944788742	0.574110693	0.074037787	0.517608096	6.620212284	6.942656457	7.580570065	6.897578413	7.2441125	6.563599097	6.67335091	6.522729332	7.094196776
TRINITY_DN129335_c5_g2_i1	NA	NA	NA	NA	6.552530374	0.146862577	0.6654831	0.930787921	6.55517204	6.576216857	6.91960218	6.574358792	6.187035602	6.688969679	5.717464445	6.687182206	6.745763953
TRINITY_DN129335_c8_g2_i1	NA	NA	NA	NA	1.454899433	-0.335226023	0.448273414	0.856782969	0.916710783	1.137975675	1.708539694	1.608038406	1.38246034	1.35327069	2.076687513	1.673854763	0.646579962
TRINITY_DN129335_c9_g1_i1	NA	NA	NA	NA	3.623910807	-0.127844144	0.689185209	0.938890844	3.850293749	3.304039678	3.725886217	3.760509331	3.662406568	3.647350993	3.847653305	3.184037415	3.483662773
TRINITY_DN129339_c0_g1_i3	NA	NA	NA	NA	1.696319157	1.195777801	0.01837073	0.304169779	1.603921278	1.841487154	2.516201021	1.716029845	1.308329613	-0.62912702	0.600680673	1.064915992	2.779950835
TRINITY_DN129341_c0_g1_i3	NA	NA	NA	NA	1.830739117	1.048951981	0.012617156	0.265605865	1.603921278	2.072508957	2.240141441	1.57016699	2.992930563	1.0246393	1.029333511	1.179837806	1.658236052
TRINITY_DN129342_c0_g1_i2	NA	NA	NA	NA	0.348760891	-1.420651459	0.051534001	0.462296899	1.995769896	-0.886211202	-1.489939476	-1.177779556	-0.36028631	1.35327069	-0.307295395	-0.286354554	0.246929368
TRINITY_DN129343_c0_g2_i1	NA	NA	NA	NA	3.650811659	-0.267694258	0.414428383	0.843846469	3.455137978	3.392201331	3.791234791	3.333078688	3.366158466	3.715620587	4.126458251	4.007634306	3.392938375
TRINITY_DN129344_c3_g4_i22	NA	NA	NA	NA	6.012668876	0.293530253	0.35284229	0.81902862	5.682314315	5.793089833	6.215530672	5.925589803	6.536639079	5.827033754	6.104393223	5.799417207	6.026788839
TRINITY_DN129344_c4_g6_i2	NA	NA	NA	NA	1.906143281	0.076707504	0.847921662	0.973189707	1.971049192	2.371370948	1.674306818	1.969804612	1.230182482	1.880709772	1.905424515	1.620594106	2.200267401
TRINITY_DN129345_c0_g1_i2	NA	NA	NA	NA	2.797012769	-0.059745417	0.876706252	0.977900436	3.29505203	2.682369067	2.94735634	2.596842197	2.705871255	3.311508345	2.616674155	1.822766747	2.698110745
TRINITY_DN129346_c3_g2_i3	NA	NA	NA	NA	5.109309547	-0.023392551	0.943034906	0.987655539	5.464945479	5.099631939	4.996893733	4.913535982	5.242741611	4.97055376	4.45969291	5.53013257	5.034587012
TRINITY_DN129347_c0_g1_i1	NA	NA	NA	NA	0.861026747	-0.361491591	0.614667372	0.919621833	0.353875255	-0.173317311	1.639241866	0.898147225	-2.987229828	1.947122742	1.299127702	-0.913588409	1.067457278
TRINITY_DN129348_c0_g1_i1	NA	NA	NA	NA	2.204508485	0.325473658	0.419967592	0.8462561	2.090622729	2.250780994	2.780376795	2.02683922	2.488118967	2.041339499	2.560043102	1.251662379	1.821741966
TRINITY_DN129350_c3_g1_i4	NA	NA	NA	NA	10.42816976	0.825163731	0.103342409	0.587313843	10.74666989	10.6679063	10.50181448	10.86795169	10.81349683	9.302896911	9.244089176	8.252211837	11.22528554
TRINITY_DN129353_c3_g5_i2	NA	NA	NA	NA	0.078548859	-0.243983968	0.676439376	0.933879135	0.010004738	-1.312129972	0.661974652	0.390459837	-1.368585353	-0.62912702	0.385786808	0.359009121	0.499724093
TRINITY_DN129356_c2_g3_i2	NA	NA	NA	NA	5.49178032	0.558509218	0.157247101	0.667098301	5.107652875	5.571843581	5.748815597	5.872122018	5.951641859	5.493737877	5.202626393	3.489012554	5.802345662
TRINITY_DN129357_c2_g3_i2	NA	NA	NA	NA	1.999859379	-0.391589534	0.366696404	0.824733767	1.813108584	1.948753	1.449866342	1.78377962	2.231555778	2.955957853	1.789785191	2.061302046	1.307143143
TRINITY_DN129360_c0_g1_i1	NA	NA	NA	NA	6.129728105	-0.064079605	0.833269837	0.970728721	6.124758665	6.089670273	6.004413091	5.964429121	6.123606245	6.334676884	6.217549555	6.121590615	6.153483589
TRINITY_DN129361_c3_g1_i1	NA	NA	NA	NA	3.374998066	-0.690304758	0.037074922	0.409003617	3.843500146	3.220878367	2.858679518	3.896791917	2.705871255	3.575689657	3.505078575	3.290178108	2.973262627
TRINITY_DN129361_c4_g3_i2	NA	NA	NA	NA	4.948442406	0.04329448	0.890548376	0.978833836	5.203619185	4.612835324	5.125985145	4.787178871	5.23275634	4.732412137	5.187127919	4.629831127	4.842258542
TRINITY_DN129361_c4_g5_i1	NA	NA	NA	NA	3.763918456	-0.499666724	0.289886675	0.782642674	3.558316779	3.636387577	3.388511504	3.655918376	2.309630532	4.801353936	2.197119935	4.412025548	4.023422666
TRINITY_DN129364_c0_g1_i1	NA	NA	NA	NA	3.492776912	-0.368903933	0.36488484	0.824367518	2.882870697	3.644388185	3.692067315	3.552889666	2.585491102	4.481056157	2.999251413	3.721789133	2.857396531
TRINITY_DN129364_c0_g2_i1	NA	NA	NA	NA	1.41112092	-0.475465645	0.274771096	0.773603302	1.396783598	1.461501902	1.36656002	1.17541024	0.759639928	2.071425658	1.822253502	1.28627678	0.779858418
TRINITY_DN129367_c1_g4_i3	NA	NA	NA	NA	2.24686154	1.168040599	0.029484989	0.37299694	1.396783598	2.119184334	2.143353897	-0.399823049	3.471812783	1.303438347	2.812549346	1.320080105	2.94515676
TRINITY_DN129370_c1_g3_i2	NA	NA	NA	NA	0.406765873	-1.105969245	0.072842213	0.515196562	0.275282869	0.035776599	-0.771166274	0.898147225	-0.36028631	-1.738906101	1.187244067	1.385399594	-0.059774198
TRINITY_DN129374_c0_g2_i1	NA	NA	NA	NA	1.632138819	0.388688807	0.400523324	0.837558443	1.603921278	2.229665012	1.030038712	1.491304565	1.230182482	1.69992843	0.442584827	1.750231201	2.336333094
TRINITY_DN129376_c0_g1_i1	NA	NA	NA	NA	6.442288849	0.125871273	0.719926844	0.947542577	6.447285864	6.032900607	6.639229156	6.692537837	7.067175161	6.546296459	5.80264893	6.285622258	6.036811484
TRINITY_DN129377_c0_g2_i2	NA	NA	NA	NA	2.70808868	0.276962832	0.51210903	0.882885423	2.453900446	2.602486126	2.457021848	1.910422094	2.920132335	1.448051063	3.003976802	3.290178108	3.296123604
TRINITY_DN129382_c0_g8_i1	NA	NA	NA	NA	1.137090048	-1.121063257	0.06687848	0.504655196	-0.442361785	0.301668836	0.51497501	0.835674348	0.517939376	0.222833875	2.527593541	2.1391141	0.420281155
TRINITY_DN129383_c0_g1_i6	NA	NA	NA	NA	0.227061521	0.184876878	0.71384365	0.945976548	-0.581709951	0.455098725	0.51497501	0.835674348	-0.36028631	0.422781017	-0.131178564	-0.096013556	0.420281155
TRINITY_DN129384_c0_g2_i2	NA	NA	NA	NA	4.275030119	0.183131881	0.608766594	0.918000621	4.887555668	4.27946927	3.603880109	3.919560191	4.463590053	3.780805046	3.804967495	4.24169936	4.872420666
TRINITY_DN129388_c0_g2_i1	NA	NA	NA	NA	9.375471536	0.652669938	0.115039602	0.606747831	9.484739123	9.618870945	8.935285578	9.599960221	9.692806921	8.657592197	8.246072966	8.80776832	10.2603559
TRINITY_DN129390_c0_g2_i4	NA	NA	NA	NA	1.277815989	0.076119942	0.885121288	0.977900436	1.016725472	1.566284236	1.13445521	1.969804612	1.761542459	0.754870307	1.778797985	-0.39185369	0.575019828
TRINITY_DN129391_c3_g2_i4	NA	NA	NA	NA	1.425932052	-0.717240589	0.125297645	0.623316846	1.240075447	1.044333167	1.231821832	0.701975773	0.759639928	1.536986683	1.864438274	2.44511877	0.901858934
TRINITY_DN129391_c3_g3_i2	NA	NA	NA	NA	2.637767869	-0.488155926	0.238409946	0.754746725	2.113392572	1.92267492	2.554346806	2.558671794	2.616540849	2.071425658	3.436822251	3.332197804	2.223854968
TRINITY_DN129392_c0_g1_i1	NA	NA	NA	NA	2.08028888	0.134626545	0.72586209	0.950013831	1.840662162	2.208235369	2.416175912	2.395010793	1.761542459	1.811091399	2.22976011	1.699765447	2.127098593
TRINITY_DN129393_c3_g2_i1	NA	NA	NA	NA	4.140576924	0.211642097	0.518048715	0.885110491	4.260475016	4.493896164	3.861378602	3.355516644	4.437744768	4.053738995	3.891664412	4.431485903	4.139590021
TRINITY_DN129396_c9_g3_i1	NA	NA	NA	NA	0.989366018	-0.204564425	0.667478347	0.931017265	1.064247464	1.044333167	-0.293606965	1.407880718	1.230182482	1.401439082	0.697205978	0.65228277	1.118686123
TRINITY_DN129398_c7_g1_i4	NA	NA	NA	NA	4.205144495	0.309264257	0.294235537	0.786509628	4.275695535	4.388282716	4.342134519	3.889121936	4.44641141	4.038588782	3.852901312	4.201458083	4.292420843
TRINITY_DN129401_c4_g1_i1	NA	NA	NA	NA	2.245024334	0.304956853	0.500760533	0.879163689	2.13580862	1.461501902	3.278869396	1.680923268	2.309630532	1.737942447	1.789785191	2.832390426	1.911631085
TRINITY_DN129401_c5_g1_i1	NA	NA	NA	NA	8.669173759	0.429139615	0.258316996	0.767769204	8.669640407	9.108451376	8.793725509	8.135939371	8.590463048	7.501105643	8.614660645	8.97209423	9.018456222
TRINITY_DN129405_c5_g1_i4	NA	NA	NA	NA	3.814736723	-0.026078045	0.938169031	0.98730946	4.069913182	3.553842185	3.992196049	3.462752458	3.662406568	4.224121197	3.218389548	3.927665771	3.940432531
TRINITY_DN129407_c2_g1_i1	NA	NA	NA	NA	2.760085145	0.295255063	0.397907238	0.836260825	2.85611898	2.976605109	3.323731002	2.351020602	2.789991445	2.611492848	2.717933455	2.534219705	2.42039973
TRINITY_DN129408_c1_g3_i1	NA	NA	NA	NA	0.784863196	-1.214014477	0.040388416	0.424440342	1.504066772	0.526099106	0.35128002	0.958026756	-2.987229828	1.880709772	0.787676146	0.222682633	0.246929368
TRINITY_DN129408_c6_g1_i1	NA	NA	NA	NA	2.914394635	0.826891988	0.034381925	0.398455557	2.20103983	2.989224583	2.697579032	1.608038406	3.570254797	2.651876652	3.013381398	2.618136389	3.758592357
TRINITY_DN129408_c6_g2_i2	NA	NA	NA	NA	4.573709798	-0.179871481	0.722063888	0.948698909	4.843972601	1.599586126	4.497053612	5.153324006	5.222701476	4.308645072	3.611086955	4.874111027	4.698135197
TRINITY_DN129411_c0_g1_i2	NA	NA	NA	NA	0.599780684	-0.168083031	0.714834825	0.946281861	0.499275817	0.455098725	0.661974652	0.958026756	-0.36028631	0.678736466	0.414465312	0.754713414	0.901858934
TRINITY_DN129413_c2_g2_i2	NA	NA	NA	NA	6.360199247	-0.362477083	0.388155531	0.833456032	6.285022599	6.619475502	5.789363593	5.55097029	6.005416926	6.909029036	5.441687273	7.385696171	6.038475176
TRINITY_DN129417_c2_g1_i1	NA	NA	NA	NA	1.81064326	0.150722375	0.733697339	0.951571657	1.727142319	1.424812196	2.573048022	1.816497606	1.38246034	0.754870307	1.800689353	2.230824939	1.821741966
TRINITY_DN129417_c3_g1_i10	NA	NA	NA	NA	3.597047124	-0.274264887	0.712406191	0.945870598	4.382660768	4.248310991	4.314616621	1.680923268	1.059913953	2.437604827	5.04533895	1.385399594	1.118686123
TRINITY_DN129417_c3_g2_i1	NA	NA	NA	NA	7.30641975	-0.511009427	0.280585645	0.777920208	7.148474553	7.26347728	6.971624441	7.427476435	7.269975319	8.695214262	5.826186557	6.991816115	6.300770937
TRINITY_DN129422_c3_g1_i1	NA	NA	NA	NA	0.572060752	-0.286946178	0.681743018	0.935468867	-0.198520372	-1.083509636	0.857712668	-0.736986579	1.308329613	2.18586301	0.296163436	-0.096013556	-0.449789157
TRINITY_DN129422_c6_g1_i2	NA	NA	NA	NA	3.964339837	-0.35083088	0.377437388	0.829129373	3.646823217	3.448118204	3.470594977	4.096498696	3.554307223	2.855792891	4.797083503	4.415938675	4.352504334
TRINITY_DN129425_c1_g1_i1	NA	NA	NA	NA	5.131461518	-0.391842857	0.247427097	0.760364877	5.563320793	5.352532433	4.710573483	5.234256211	4.329468699	5.195536046	4.707220043	5.593699174	5.011055047
