gid	gname	chr	start	end	logFC.XYliver.XXliver	abslogFC.XYliver.Xxliver	bias	tau	tissue
TRINITY_DN128162_c3_g5_i2	NA	NA	NA	NA	-0.516407387	0.516407387	unbias	0.476627615	G43_M_mean
TRINITY_DN128163_c0_g2_i2	LOC101734175	Chr01	82296754	82296754	0.180188768	0.180188768	unbias	0.300776914	G43_M_mean
TRINITY_DN128164_c0_g1_i1	NA	NA	NA	NA	0.501113488	0.501113488	unbias	0.342714951	G43_M_mean
TRINITY_DN128166_c0_g1_i1	LOC100493887	Chr01	18549030	18549030	-0.32166914	0.32166914	unbias	0.397503105	G43_F_mean
TRINITY_DN128167_c5_g2_i2	NA	NA	NA	NA	0.015980063	0.015980063	unbias	0.468186246	G43_M_mean
TRINITY_DN128167_c5_g6_i2	NA	NA	NA	NA	-0.198441453	0.198441453	unbias	0.272162161	Brain_mean
TRINITY_DN128167_c5_g7_i4	ugp2	Chr05	28705436	28705436	-0.26383932	0.26383932	unbias	0.569452831	Ovary_mean
TRINITY_DN128170_c5_g2_i1	NA	NA	NA	NA	-0.265900548	0.265900548	unbias	0.34196198	G43_F_mean
TRINITY_DN128170_c5_g6_i1	NA	NA	NA	NA	-0.63420055	0.63420055	unbias	0.236696424	G46_M_mean
TRINITY_DN128171_c2_g15_i1	NA	NA	NA	NA	-0.680662918	0.680662918	unbias	0.455412492	Brain_mean
TRINITY_DN128172_c2_g2_i2	NA	NA	NA	NA	0.216293013	0.216293013	unbias	0.427141242	Brain_mean
TRINITY_DN128172_c3_g1_i1	NA	NA	NA	NA	-0.188342601	0.188342601	unbias	0.480766061	Ovary_mean
TRINITY_DN128172_c3_g5_i1	mrpl42	Chr03	46707717	46707717	-0.034379929	0.034379929	unbias	0.160837804	Brain_mean
TRINITY_DN128174_c4_g1_i1	NA	NA	NA	NA	-0.42988417	0.42988417	unbias	0.61648906	Liver_mean
TRINITY_DN128174_c5_g1_i3	NA	NA	NA	NA	0.415917443	0.415917443	unbias	0.306537273	Ovary_mean
TRINITY_DN128175_c7_g1_i2	sh3rf3	Chr02	105296340	105296340	-0.188888703	0.188888703	unbias	0.195832513	G43_F_mean
TRINITY_DN128176_c3_g2_i4	LOC100491545-like	Chr06	130852483	130852483	0.245552579	0.245552579	unbias	0.114962471	G23_mean
TRINITY_DN128179_c6_g4_i1	NA	NA	NA	NA	0.005851876	0.005851876	unbias	0.363642605	Ovary_mean
TRINITY_DN128180_c2_g1_i1	NA	NA	NA	NA	0.512429946	0.512429946	unbias	0.267495269	G27_mean
TRINITY_DN128181_c1_g2_i2	NA	NA	NA	NA	-0.000359275	0.000359275	unbias	0.648778126	Ovary_mean
TRINITY_DN128182_c0_g2_i4	NA	NA	NA	NA	0.178372504	0.178372504	unbias	0.60671081	Ovary_mean
TRINITY_DN128184_c1_g1_i1	NA	NA	NA	NA	0.547320192	0.547320192	unbias	0.45713498	Brain_mean
TRINITY_DN128185_c0_g1_i9	cndp2	scaffold_21	1670075	1670075	-0.177678354	0.177678354	unbias	0.472857015	Ovary_mean
TRINITY_DN128189_c0_g2_i4	NA	NA	NA	NA	-0.604874558	0.604874558	unbias	0.372690028	Testis_mean
TRINITY_DN128189_c0_g3_i4	NA	NA	NA	NA	-0.267591617	0.267591617	unbias	0.252437027	Testis_mean
TRINITY_DN128191_c5_g5_i5	NA	NA	NA	NA	-0.864151249	0.864151249	unbias	0.463100073	Ovary_mean
TRINITY_DN128192_c2_g5_i1	NA	NA	NA	NA	-0.516024657	0.516024657	unbias	0.490643584	Brain_mean
TRINITY_DN128193_c0_g1_i1	NA	NA	NA	NA	0.07207596	0.07207596	unbias	0.260323241	G43_M_mean
TRINITY_DN128193_c1_g1_i1	aurkb	Chr03	131830242	131830242	-0.173907327	0.173907327	unbias	0.171392886	G43_M_mean
TRINITY_DN128193_c1_g4_i1	NA	NA	NA	NA	0.454760936	0.454760936	unbias	0.605968578	Liver_mean
TRINITY_DN128194_c3_g11_i1	NA	NA	NA	NA	1.151734132	1.151734132	unbias	0.438503017	Brain_mean
TRINITY_DN128195_c6_g6_i3	NA	NA	NA	NA	-0.137035662	0.137035662	unbias	0.470652415	Testis_mean
TRINITY_DN128197_c6_g1_i1	kdm8	Chr09	25889994	25889994	-0.578084865	0.578084865	unbias	0.173249044	Ovary_mean
TRINITY_DN128197_c7_g1_i3	NA	NA	NA	NA	-0.940212509	0.940212509	unbias	0.251009876	G23_mean
TRINITY_DN128197_c8_g2_i3	NA	NA	NA	NA	-0.460319549	0.460319549	unbias	0.574432517	Brain_mean
TRINITY_DN128197_c8_g4_i5	NA	NA	NA	NA	-0.747880506	0.747880506	unbias	0.327047838	Brain_mean
TRINITY_DN128198_c0_g1_i4	NA	NA	NA	NA	-0.250118004	0.250118004	unbias	0.483800609	Brain_mean
TRINITY_DN128199_c1_g1_i1	NA	NA	NA	NA	-0.51865283	0.51865283	unbias	0.156451781	Testis_mean
TRINITY_DN128200_c1_g1_i5	NA	NA	NA	NA	-0.631720751	0.631720751	unbias	0.209925423	Brain_mean
TRINITY_DN128200_c2_g4_i1	zfand3	scaffold_294	82190	82190	0.455059503	0.455059503	unbias	0.505096681	Testis_mean
TRINITY_DN128202_c0_g2_i2	NA	NA	NA	NA	-0.293422423	0.293422423	unbias	0.379252326	Ovary_mean
TRINITY_DN128202_c1_g2_i2	NA	NA	NA	NA	-0.284001504	0.284001504	unbias	0.676946004	Brain_mean
TRINITY_DN128203_c0_g1_i1	NA	NA	NA	NA	-0.483779364	0.483779364	unbias	0.447738189	Brain_mean
TRINITY_DN128203_c2_g1_i10	NA	NA	NA	NA	-0.984786757	0.984786757	unbias	0.636030437	Brain_mean
TRINITY_DN128203_c3_g1_i2	NA	NA	NA	NA	-0.159787853	0.159787853	unbias	0.509086005	Ovary_mean
TRINITY_DN128204_c0_g2_i3	LOC100490380-like	Chr03	13962037	13962037	0.10675394	0.10675394	unbias	0.45534548	Ovary_mean
TRINITY_DN128205_c1_g3_i4	NA	NA	NA	NA	0.263983432	0.263983432	unbias	0.568511623	Brain_mean
TRINITY_DN128205_c1_g4_i5	amdhd1	Chr03	47684352	47684352	0.522439555	0.522439555	unbias	0.574226399	Brain_mean
TRINITY_DN128207_c2_g1_i1	NA	NA	NA	NA	0.387989056	0.387989056	unbias	0.665975524	Liver_mean
TRINITY_DN128207_c2_g4_i1	NA	NA	NA	NA	0.155793237	0.155793237	unbias	0.500540526	Testis_mean
TRINITY_DN128208_c4_g1_i1	NA	NA	NA	NA	0.092828144	0.092828144	unbias	0.13700731	Liver_mean
TRINITY_DN128209_c1_g2_i5	tmem30c	Chr02	30748463	30748463	0.803999656	0.803999656	unbias	0.158959633	Testis_mean
TRINITY_DN128209_c3_g1_i1	NA	NA	NA	NA	-0.567212954	0.567212954	unbias	0.116295791	Brain_mean
TRINITY_DN128209_c4_g1_i4	NA	NA	NA	NA	-0.003221112	0.003221112	unbias	0.497360639	Brain_mean
TRINITY_DN128210_c1_g2_i1	crat.2	Chr08	54036380	54036380	0.576799255	0.576799255	unbias	0.110598087	Liver_mean
TRINITY_DN128210_c1_g3_i2	NA	NA	NA	NA	-0.47117962	0.47117962	unbias	0.183786128	G43_F_mean
TRINITY_DN128211_c2_g3_i1	NA	NA	NA	NA	0.138974709	0.138974709	unbias	0.242474914	Ovary_mean
TRINITY_DN128212_c4_g17_i1	atp9a	Chr10	27059965	27059965	-0.082535289	0.082535289	unbias	0.339156705	G31_mean
TRINITY_DN128216_c3_g1_i1	NA	NA	NA	NA	-0.156678599	0.156678599	unbias	0.296928632	G23_mean
TRINITY_DN128216_c3_g4_i1	NA	NA	NA	NA	-0.151744585	0.151744585	unbias	0.281046074	Ovary_mean
TRINITY_DN128218_c0_g3_i1	NA	NA	NA	NA	-0.075735255	0.075735255	unbias	0.511886483	Brain_mean
TRINITY_DN128219_c3_g5_i1	NA	NA	NA	NA	-0.342290079	0.342290079	unbias	0.487860553	G43_F_mean
TRINITY_DN128222_c3_g3_i1	NA	NA	NA	NA	-0.015999037	0.015999037	unbias	0.37703041	Brain_mean
TRINITY_DN128223_c0_g1_i2	NA	NA	NA	NA	1.04869456	1.04869456	unbias	0.361291644	G43_F_mean
TRINITY_DN128224_c1_g1_i2	casp6	Chr01	59235302	59235302	0.638545777	0.638545777	unbias	0.315394347	Ovary_mean
TRINITY_DN128225_c1_g1_i1	NA	NA	NA	NA	0.382697635	0.382697635	unbias	0.745987904	Ovary_mean
TRINITY_DN128225_c2_g1_i3	NA	NA	NA	NA	-0.292430427	0.292430427	unbias	0.259030743	G43_M_mean
TRINITY_DN128228_c0_g4_i4	NA	NA	NA	NA	-0.525986185	0.525986185	unbias	0.706433598	Brain_mean
TRINITY_DN128230_c0_g1_i1	eif2b3	Chr04	72929627	72929627	-0.198199104	0.198199104	unbias	0.259387259	Ovary_mean
TRINITY_DN128230_c0_g2_i1	NA	NA	NA	NA	-0.967516862	0.967516862	unbias	0.247301634	Ovary_mean
TRINITY_DN128232_c3_g2_i3	tbca	Chr01	164534137	164534137	-0.320407933	0.320407933	unbias	0.243663202	Ovary_mean
TRINITY_DN128233_c1_g1_i1	cd3g	Chr07	84912675	84912675	0.317760154	0.317760154	unbias	0.600424658	Brain_mean
TRINITY_DN128237_c10_g1_i1	NA	NA	NA	NA	-0.298848866	0.298848866	unbias	0.392820915	G43_F_mean
TRINITY_DN128240_c0_g1_i1	NA	NA	NA	NA	0.445857851	0.445857851	unbias	0.615912378	Testis_mean
TRINITY_DN128241_c6_g3_i1	NA	NA	NA	NA	0.528797993	0.528797993	unbias	0.513084507	Liver_mean
TRINITY_DN128246_c0_g1_i1	tstd2	Chr01	95169014	95169014	-0.328007509	0.328007509	unbias	0.204573091	Testis_mean
TRINITY_DN128246_c0_g4_i2	NA	NA	NA	NA	-0.261202504	0.261202504	unbias	0.184436279	Testis_mean
TRINITY_DN128246_c0_g5_i3	NA	NA	NA	NA	-0.057058814	0.057058814	unbias	0.204424887	G46_F_mean
TRINITY_DN128247_c5_g9_i3	NA	NA	NA	NA	-0.138330058	0.138330058	unbias	0.45550341	Ovary_mean
TRINITY_DN128248_c0_g1_i6	NA	NA	NA	NA	0.746745215	0.746745215	unbias	0.276830207	Ovary_mean
TRINITY_DN128250_c4_g2_i1	NA	NA	NA	NA	-0.437887929	0.437887929	unbias	0.528030611	Brain_mean
TRINITY_DN128250_c5_g2_i1	NA	NA	NA	NA	-0.251632084	0.251632084	unbias	0.435076422	Ovary_mean
TRINITY_DN128251_c0_g3_i1	NA	NA	NA	NA	-0.878439185	0.878439185	unbias	0.390837342	Ovary_mean
TRINITY_DN128253_c0_g1_i4	LOC100488523	Chr01	111913053	111913053	0.08753258	0.08753258	unbias	0.243363146	Testis_mean
TRINITY_DN128253_c0_g2_i1	NA	NA	NA	NA	-0.590548676	0.590548676	unbias	0.186619889	G43_M_mean
TRINITY_DN128254_c2_g2_i1	NA	NA	NA	NA	0.449930031	0.449930031	unbias	0.528771157	G23_mean
TRINITY_DN128254_c2_g3_i1	ppp2ca	Chr03	17486640	17486640	0.052635955	0.052635955	unbias	0.392228929	G27_mean
TRINITY_DN128254_c2_g5_i1	NA	NA	NA	NA	1.157021573	1.157021573	unbias	0.418118953	Brain_mean
TRINITY_DN128256_c2_g1_i2	NA	NA	NA	NA	-0.288645204	0.288645204	unbias	0.57274804	Ovary_mean
TRINITY_DN128257_c6_g2_i9	NA	NA	NA	NA	2.22149291	2.22149291	unbias	0.493535992	Brain_mean
TRINITY_DN128259_c0_g1_i1	NA	NA	NA	NA	0.368051907	0.368051907	unbias	0.708799919	Ovary_mean
TRINITY_DN128260_c1_g5_i6	NA	NA	NA	NA	0.65644336	0.65644336	unbias	0.263465542	G46_M_mean
TRINITY_DN128263_c0_g1_i1	NA	NA	NA	NA	0.470103089	0.470103089	unbias	0.198536163	G23_mean
TRINITY_DN128264_c2_g3_i1	NA	NA	NA	NA	-0.608440962	0.608440962	unbias	0.31797405	Ovary_mean
TRINITY_DN128265_c2_g4_i1	NA	NA	NA	NA	-0.519982076	0.519982076	unbias	0.262677728	Brain_mean
TRINITY_DN128268_c2_g2_i1	spryd7	Chr02	146554790	146554790	-0.39296371	0.39296371	unbias	0.613903401	Ovary_mean
TRINITY_DN128268_c3_g4_i1	psmb7	scaffold_22	868646	868646	0.296552541	0.296552541	unbias	0.329998428	Brain_mean
TRINITY_DN128268_c3_g7_i1	NA	NA	NA	NA	0.224505624	0.224505624	unbias	0.261613932	G43_M_mean
TRINITY_DN128270_c2_g3_i3	NA	NA	NA	NA	-0.970393996	0.970393996	unbias	0.360273856	Ovary_mean
TRINITY_DN128271_c1_g1_i1	NA	NA	NA	NA	-0.293940829	0.293940829	unbias	0.267159864	Brain_mean
TRINITY_DN128271_c1_g2_i3	NA	NA	NA	NA	0.110130304	0.110130304	unbias	0.227398951	Brain_mean
TRINITY_DN128271_c1_g4_i1	hid1	Chr10	35688243	35688243	-1.054331629	1.054331629	unbias	0.311474059	G23_mean
TRINITY_DN128272_c2_g1_i1	NA	NA	NA	NA	-0.307531772	0.307531772	unbias	0.293735692	G46_M_mean
TRINITY_DN128272_c3_g3_i1	NA	NA	NA	NA	-0.276116017	0.276116017	unbias	0.477743542	Ovary_mean
TRINITY_DN128273_c0_g2_i1	NA	NA	NA	NA	1.217348112	1.217348112	unbias	0.332426272	Testis_mean
TRINITY_DN128273_c2_g2_i2	NA	NA	NA	NA	1.117109816	1.117109816	unbias	0.279270297	Ovary_mean
TRINITY_DN128273_c2_g3_i2	NA	NA	NA	NA	0.353076358	0.353076358	unbias	0.32329929	Brain_mean
TRINITY_DN128274_c3_g1_i4	ppp1r12b	Chr02	76740527	76740527	-0.947537188	0.947537188	unbias	0.269033332	G23_mean
TRINITY_DN128274_c4_g1_i4	NA	NA	NA	NA	0.072092421	0.072092421	unbias	0.506283457	Ovary_mean
TRINITY_DN128275_c0_g1_i3	NA	NA	NA	NA	0.470464486	0.470464486	unbias	0.592339073	Brain_mean
TRINITY_DN128278_c4_g3_i1	NA	NA	NA	NA	-0.309353317	0.309353317	unbias	0.237100446	Brain_mean
TRINITY_DN128278_c4_g5_i1	NA	NA	NA	NA	0.069509911	0.069509911	unbias	0.297609527	Brain_mean
TRINITY_DN128278_c6_g2_i1	clca3p-like	Chr04	96569542	96569542	0.079533431	0.079533431	unbias	0.649858937	G23_mean
TRINITY_DN128279_c2_g1_i1	NA	NA	NA	NA	-0.701664655	0.701664655	unbias	0.480437693	Brain_mean
TRINITY_DN128281_c0_g1_i1	NA	NA	NA	NA	1.28014261	1.28014261	unbias	0.489635408	G43_M_mean
TRINITY_DN128282_c6_g2_i1	NA	NA	NA	NA	0.715872904	0.715872904	unbias	0.656215739	Ovary_mean
TRINITY_DN128285_c5_g1_i1	ctf1	scaffold_288	35903	35903	0.124257516	0.124257516	unbias	0.174254854	Testis_mean
TRINITY_DN128285_c5_g2_i1	mgc108380	Chr02	62627002	62627002	-0.280433831	0.280433831	unbias	0.083646017	Brain_mean
TRINITY_DN128285_c6_g3_i4	NA	NA	NA	NA	-0.60455008	0.60455008	unbias	0.453501049	Ovary_mean
TRINITY_DN128286_c2_g1_i2	NA	NA	NA	NA	0.083982592	0.083982592	unbias	0.286874506	G46_M_mean
TRINITY_DN128286_c3_g1_i1	NA	NA	NA	NA	-0.308257115	0.308257115	unbias	0.566749554	Brain_mean
TRINITY_DN128286_c3_g2_i3	NA	NA	NA	NA	-1.434121429	1.434121429	female	0.367013916	G27_mean
TRINITY_DN128287_c6_g3_i1	NA	NA	NA	NA	-0.743043771	0.743043771	unbias	0.259484745	Testis_mean
TRINITY_DN128290_c0_g1_i1	NA	NA	NA	NA	0.040490921	0.040490921	unbias	0.727063115	Brain_mean
TRINITY_DN128290_c0_g4_i1	Xetrov90013806m	Chr05	59124632	59124632	0.401888103	0.401888103	unbias	0.821010103	Brain_mean
TRINITY_DN128292_c1_g1_i5	NA	NA	NA	NA	0.535215137	0.535215137	unbias	0.268997731	Brain_mean
TRINITY_DN128294_c0_g1_i1	NA	NA	NA	NA	-0.213100088	0.213100088	unbias	0.40224272	Ovary_mean
TRINITY_DN128298_c0_g3_i1	NA	NA	NA	NA	-0.926747795	0.926747795	unbias	0.359186044	G31_mean
TRINITY_DN128298_c1_g1_i3	NA	NA	NA	NA	-0.960106243	0.960106243	unbias	0.102470438	G46_M_mean
TRINITY_DN128298_c1_g2_i4	NA	NA	NA	NA	-0.328497489	0.328497489	unbias	0.278948215	G43_F_mean
TRINITY_DN128300_c2_g1_i1	appl2	Chr03	40808601	40808601	0.431022112	0.431022112	unbias	0.607346916	Brain_mean
TRINITY_DN128302_c1_g2_i1	NA	NA	NA	NA	-0.042090544	0.042090544	unbias	0.273322215	Brain_mean
TRINITY_DN128304_c0_g1_i4	NA	NA	NA	NA	-0.602708649	0.602708649	unbias	0.250154591	G43_M_mean
TRINITY_DN128309_c0_g1_i1	NA	NA	NA	NA	0.056505365	0.056505365	unbias	0.274584887	G27_mean
TRINITY_DN128311_c1_g5_i1	grtp1	Chr02	112380317	112380317	-0.041561723	0.041561723	unbias	0.357686107	Brain_mean
TRINITY_DN128311_c2_g4_i2	NA	NA	NA	NA	-0.135068363	0.135068363	unbias	0.476665135	Brain_mean
TRINITY_DN128312_c1_g1_i2	NA	NA	NA	NA	-0.52248076	0.52248076	unbias	0.691839999	Brain_mean
TRINITY_DN128313_c5_g2_i1	themis2	Chr02	53702359	53702359	0.462839135	0.462839135	unbias	0.597860418	Liver_mean
TRINITY_DN128314_c1_g1_i1	bora-like	Chr02	123954623	123954623	-1.073288995	1.073288995	unbias	0.305078335	Brain_mean
TRINITY_DN128314_c2_g1_i3	NA	NA	NA	NA	0.159874981	0.159874981	unbias	0.441719486	Ovary_mean
TRINITY_DN128314_c5_g1_i2	NA	NA	NA	NA	0.565623638	0.565623638	unbias	0.340415636	Liver_mean
TRINITY_DN128314_c6_g2_i1	NA	NA	NA	NA	0.66210223	0.66210223	unbias	0.56850673	Brain_mean
TRINITY_DN128315_c3_g4_i2	NA	NA	NA	NA	-0.408009283	0.408009283	unbias	0.334331635	G46_M_mean
TRINITY_DN128316_c0_g1_i1	NA	NA	NA	NA	0.17181626	0.17181626	unbias	0.649503081	Brain_mean
TRINITY_DN128317_c0_g1_i1	NA	NA	NA	NA	-0.005024944	0.005024944	unbias	0.50987908	Testis_mean
TRINITY_DN128319_c1_g1_i3	NA	NA	NA	NA	0.320979189	0.320979189	unbias	0.367459397	G46_M_mean
TRINITY_DN128320_c1_g2_i2	NA	NA	NA	NA	0.523905515	0.523905515	unbias	0.286703394	Ovary_mean
TRINITY_DN128321_c6_g1_i2	NA	NA	NA	NA	-0.536294532	0.536294532	unbias	0.222521589	Brain_mean
TRINITY_DN128321_c7_g3_i5	NA	NA	NA	NA	-1.001172498	1.001172498	unbias	0.302629598	G43_F_mean
TRINITY_DN128322_c0_g2_i2	elovl7	Chr01	176647919	176647919	-0.869171704	0.869171704	unbias	0.520998024	Testis_mean
TRINITY_DN128322_c0_g6_i10	NA	NA	NA	NA	-0.547681583	0.547681583	unbias	0.692304099	Ovary_mean
TRINITY_DN128322_c0_g7_i1	NA	NA	NA	NA	-1.440811774	1.440811774	unbias	0.399842337	G46_F_mean
TRINITY_DN128329_c3_g2_i2	NA	NA	NA	NA	0.438882091	0.438882091	unbias	0.357370324	G23_mean
TRINITY_DN128330_c0_g1_i3	NA	NA	NA	NA	-0.117890591	0.117890591	unbias	0.273917532	Brain_mean
TRINITY_DN128331_c0_g1_i1	NA	NA	NA	NA	0.160412034	0.160412034	unbias	0.19082021	G43_F_mean
TRINITY_DN128331_c3_g1_i1	NA	NA	NA	NA	-0.061307211	0.061307211	unbias	0.370387392	G23_mean
TRINITY_DN128332_c0_g1_i2	NA	NA	NA	NA	-0.105580959	0.105580959	unbias	0.249518217	Ovary_mean
TRINITY_DN128332_c0_g3_i2	NA	NA	NA	NA	-0.666139027	0.666139027	unbias	0.65224178	Ovary_mean
TRINITY_DN128334_c1_g2_i2	NA	NA	NA	NA	0.625645338	0.625645338	unbias	0.380224656	G46_M_mean
TRINITY_DN128335_c3_g2_i1	NA	NA	NA	NA	-1.843755634	1.843755634	female	0.704556574	Ovary_mean
TRINITY_DN128335_c6_g1_i3	NA	NA	NA	NA	0.12019899	0.12019899	unbias	0.17656892	Brain_mean
TRINITY_DN128336_c3_g3_i2	prmt9	Chr01	48135580	48135580	1.417722423	1.417722423	unbias	0.179883768	G23_mean
TRINITY_DN128336_c3_g4_i2	NA	NA	NA	NA	0.046009503	0.046009503	unbias	0.234400812	Brain_mean
TRINITY_DN128339_c0_g1_i4	NA	NA	NA	NA	-0.404851317	0.404851317	unbias	0.483608257	Brain_mean
TRINITY_DN128342_c0_g1_i2	NA	NA	NA	NA	-0.253377131	0.253377131	unbias	0.458005773	Brain_mean
TRINITY_DN128343_c0_g1_i2	dach1	Chr02	124162455	124162455	-0.790588783	0.790588783	unbias	0.405586617	Ovary_mean
TRINITY_DN128343_c1_g1_i1	NA	NA	NA	NA	-0.447716842	0.447716842	unbias	0.30274704	Brain_mean
TRINITY_DN128343_c2_g3_i1	NA	NA	NA	NA	-0.964023625	0.964023625	unbias	0.440703113	Brain_mean
TRINITY_DN128344_c4_g1_i1	LOC100485784-like	Chr03	129195330	129195330	-0.30725912	0.30725912	unbias	0.14778965	Brain_mean
TRINITY_DN128344_c4_g2_i1	NA	NA	NA	NA	-0.189976265	0.189976265	unbias	0.202496064	Ovary_mean
TRINITY_DN128348_c7_g1_i1	NA	NA	NA	NA	-0.370863813	0.370863813	unbias	0.406494934	Ovary_mean
TRINITY_DN128351_c2_g1_i3	NA	NA	NA	NA	1.326499678	1.326499678	unbias	0.556036074	Liver_mean
TRINITY_DN128352_c2_g1_i1	NA	NA	NA	NA	-0.373972408	0.373972408	unbias	0.388465415	Liver_mean
TRINITY_DN128352_c2_g2_i1	LOC100489842-like	Chr05	110956536	110956536	-0.792201631	0.792201631	unbias	0.420731126	Liver_mean
TRINITY_DN128353_c0_g4_i3	NA	NA	NA	NA	-0.790883044	0.790883044	unbias	0.355800406	G46_M_mean
TRINITY_DN128353_c0_g5_i2	tab1	Chr04	110510190	110510190	-0.163046987	0.163046987	unbias	0.462274234	G43_M_mean
TRINITY_DN128356_c8_g1_i2	igfbpl1	Chr01	102887053	102887053	0.513205967	0.513205967	unbias	0.130758342	G46_F_mean
TRINITY_DN128360_c2_g2_i1	NA	NA	NA	NA	-0.015032302	0.015032302	unbias	0.32032633	G43_F_mean
TRINITY_DN128360_c2_g3_i1	NA	NA	NA	NA	1.247719684	1.247719684	unbias	0.276916478	Brain_mean
TRINITY_DN128360_c3_g3_i1	NA	NA	NA	NA	-0.714064235	0.714064235	unbias	0.460392198	Ovary_mean
TRINITY_DN128362_c0_g3_i3	NA	NA	NA	NA	-0.277378878	0.277378878	unbias	0.414017801	Ovary_mean
TRINITY_DN128362_c1_g1_i1	NA	NA	NA	NA	-0.622012436	0.622012436	unbias	0.207130128	G43_F_mean
TRINITY_DN128362_c1_g4_i2	stoml3	Chr02	147987548	147987548	0.31220927	0.31220927	unbias	0.340729996	Brain_mean
TRINITY_DN128363_c3_g1_i1	stx2	Chr01	149277828	149277828	0.227566518	0.227566518	unbias	0.224705867	Brain_mean
TRINITY_DN128363_c4_g1_i1	emx1	Chr03	38196711	38196711	-0.874071027	0.874071027	unbias	0.416290518	G46_M_mean
TRINITY_DN128365_c2_g2_i1	NA	NA	NA	NA	0.510424288	0.510424288	unbias	0.393234943	Ovary_mean
TRINITY_DN128365_c2_g8_i1	NA	NA	NA	NA	-0.351630391	0.351630391	unbias	0.219533052	G46_M_mean
TRINITY_DN128366_c0_g1_i1	Xetrov90005964m	Chr02	113658318	113658318	-0.152018692	0.152018692	unbias	0.15333455	G46_M_mean
TRINITY_DN128367_c0_g1_i1	NA	NA	NA	NA	0.054573865	0.054573865	unbias	0.183159881	Testis_mean
TRINITY_DN128367_c1_g4_i3	NA	NA	NA	NA	-0.79065088	0.79065088	unbias	0.552646573	Brain_mean
TRINITY_DN128368_c0_g1_i1	LOC100498440-like	Chr04	49287697	49287697	-0.251807678	0.251807678	unbias	0.322895154	Ovary_mean
TRINITY_DN128369_c5_g1_i1	NA	NA	NA	NA	0.806471016	0.806471016	unbias	0.3761752	Ovary_mean
TRINITY_DN128369_c5_g3_i3	NA	NA	NA	NA	-0.419557333	0.419557333	unbias	0.252882545	Brain_mean
TRINITY_DN128369_c6_g1_i1	NA	NA	NA	NA	1.127980356	1.127980356	unbias	0.233137581	G23_mean
TRINITY_DN128370_c0_g3_i2	NA	NA	NA	NA	-0.835714047	0.835714047	unbias	0.143256207	Liver_mean
TRINITY_DN128371_c0_g1_i3	cacna1a-like	Chr03	129506774	129506774	-0.2489295	0.2489295	unbias	0.515587166	Liver_mean
TRINITY_DN128372_c0_g1_i2	NA	NA	NA	NA	0.213466394	0.213466394	unbias	0.492288102	Brain_mean
TRINITY_DN128374_c0_g17_i2	NA	NA	NA	NA	0.510173162	0.510173162	unbias	0.452187499	Ovary_mean
TRINITY_DN128375_c0_g1_i2	NA	NA	NA	NA	-0.108631561	0.108631561	unbias	0.330547443	Brain_mean
TRINITY_DN128376_c2_g5_i2	NA	NA	NA	NA	-1.373337731	1.373337731	unbias	0.354261948	Ovary_mean
TRINITY_DN128377_c3_g1_i3	NA	NA	NA	NA	-0.350710817	0.350710817	unbias	0.221298114	Brain_mean
TRINITY_DN128377_c4_g3_i1	NA	NA	NA	NA	0.057960409	0.057960409	unbias	0.34212725	G43_F_mean
TRINITY_DN128378_c1_g1_i4	sema3a	Chr03	70641601	70641601	-0.190723263	0.190723263	unbias	0.20111335	Brain_mean
TRINITY_DN128379_c1_g2_i1	Xetrov90028550m	scaffold_394	122159	122159	-0.311120432	0.311120432	unbias	0.39042715	Brain_mean
TRINITY_DN128381_c1_g4_i1	NA	NA	NA	NA	1.306767172	1.306767172	unbias	0.37116312	Brain_mean
TRINITY_DN128382_c1_g1_i5	NA	NA	NA	NA	0.410606735	0.410606735	unbias	0.307045323	Brain_mean
TRINITY_DN128383_c2_g6_i6	kcna5	Chr03	8763913	8763913	0.58447363	0.58447363	unbias	0.368381439	G43_M_mean
TRINITY_DN128384_c2_g1_i6	NA	NA	NA	NA	0.236606382	0.236606382	unbias	0.495726353	Liver_mean
TRINITY_DN128385_c0_g2_i8	NA	NA	NA	NA	-0.343097152	0.343097152	unbias	0.281507726	Liver_mean
TRINITY_DN128386_c1_g1_i1	stil	Chr04	83796568	83796568	0.376187494	0.376187494	unbias	0.316098783	Brain_mean
TRINITY_DN128388_c1_g4_i2	NA	NA	NA	NA	-0.057663335	0.057663335	unbias	0.238515579	Ovary_mean
TRINITY_DN128390_c3_g1_i1	NA	NA	NA	NA	-0.318883019	0.318883019	unbias	0.4581437	Ovary_mean
TRINITY_DN128390_c4_g2_i1	gpr26	Chr07	11586889	11586889	-0.399049085	0.399049085	unbias	0.509407032	Testis_mean
TRINITY_DN128390_c5_g1_i1	NA	NA	NA	NA	-0.477253211	0.477253211	unbias	0.352094674	Testis_mean
TRINITY_DN128393_c1_g1_i1	prmt5	Chr01	127965063	127965063	-0.419820907	0.419820907	unbias	0.345787104	Brain_mean
TRINITY_DN128394_c4_g1_i3	NA	NA	NA	NA	-5.651746529	5.651746529	female	0.346742023	Brain_mean
TRINITY_DN128395_c1_g2_i2	NA	NA	NA	NA	-1.204515025	1.204515025	unbias	0.45034178	Ovary_mean
TRINITY_DN128395_c2_g2_i1	pofut1	scaffold_284	12518	12518	-0.71499796	0.71499796	unbias	0.556162318	Brain_mean
TRINITY_DN128396_c6_g2_i1	NA	NA	NA	NA	0.141594425	0.141594425	unbias	0.422074957	Brain_mean
