gid	gname	chr	start	end	logFC.XY43.XX43	abslogFC.XY43.XX43	bias	tau	tissue
TRINITY_DN130907_c0_g1_i1	NA	NA	NA	NA	0.911291503	0.911291503	unbias	0.708488446	Brain_mean
TRINITY_DN130909_c0_g2_i2	NA	NA	NA	NA	-0.012001925	0.012001925	unbias	0.722834008	Brain_mean
TRINITY_DN130912_c2_g1_i2	dbr1	Chr09	50126535	50126535	0.012718507	0.012718507	unbias	0.23951784	Ovary_mean
TRINITY_DN130912_c4_g1_i3	NA	NA	NA	NA	-0.078615483	0.078615483	unbias	0.238204865	G23_mean
TRINITY_DN130912_c4_g2_i1	NA	NA	NA	NA	-0.243731202	0.243731202	unbias	0.14409237	G43_F_mean
TRINITY_DN130914_c0_g1_i5	NA	NA	NA	NA	0.500130124	0.500130124	unbias	0.807936338	Brain_mean
TRINITY_DN130915_c0_g2_i1	NA	NA	NA	NA	-0.258674569	0.258674569	unbias	0.469021648	G43_F_mean
TRINITY_DN130919_c0_g1_i1	NA	NA	NA	NA	-0.147355842	0.147355842	unbias	0.213813574	Ovary_mean
TRINITY_DN130919_c4_g1_i5	avpi1	Chr07	24888221	24888221	0.519641393	0.519641393	unbias	0.576904473	Brain_mean
TRINITY_DN130920_c6_g2_i1	NA	NA	NA	NA	0.467706241	0.467706241	unbias	0.487142032	G46_M_mean
TRINITY_DN130921_c7_g1_i1	NA	NA	NA	NA	-0.337921307	0.337921307	unbias	0.218981916	G43_F_mean
TRINITY_DN130921_c7_g2_i1	arf3	Chr02	133030339	133030339	0.352161499	0.352161499	unbias	0.720590765	Brain_mean
TRINITY_DN130922_c0_g1_i3	NA	NA	NA	NA	-0.332606742	0.332606742	unbias	0.483649337	Ovary_mean
TRINITY_DN130923_c0_g1_i5	NA	NA	NA	NA	0.704628175	0.704628175	unbias	0.512442421	Testis_mean
TRINITY_DN130923_c0_g2_i2	NA	NA	NA	NA	1.017810931	1.017810931	unbias	0.59508376	Testis_mean
TRINITY_DN130924_c0_g6_i1	NA	NA	NA	NA	-1.368237171	1.368237171	unbias	0.702998918	G46_M_mean
TRINITY_DN130925_c4_g1_i2	NA	NA	NA	NA	0.072029579	0.072029579	unbias	0.55360178	Brain_mean
TRINITY_DN130925_c4_g2_i2	tceb1	Chr06	106531813	106531813	0.030078774	0.030078774	unbias	0.348288354	Ovary_mean
TRINITY_DN130926_c0_g2_i1	NA	NA	NA	NA	0.569629137	0.569629137	unbias	0.255641439	G23_mean
TRINITY_DN130927_c0_g1_i5	NA	NA	NA	NA	0.38301199	0.38301199	unbias	0.465862578	Ovary_mean
TRINITY_DN130929_c1_g2_i1	LOC101732178	Chr03	3532839	3532839	-0.077436068	0.077436068	unbias	0.199352364	Ovary_mean
TRINITY_DN130929_c2_g1_i3	NA	NA	NA	NA	0.101082214	0.101082214	unbias	0.302736499	G43_M_mean
TRINITY_DN130930_c1_g1_i1	NA	NA	NA	NA	-0.207157793	0.207157793	unbias	0.380529653	Ovary_mean
TRINITY_DN130930_c2_g1_i2	NA	NA	NA	NA	-0.232758051	0.232758051	unbias	0.204539634	Brain_mean
TRINITY_DN130932_c0_g4_i5	cacna2d1	Chr03	69916863	69916863	-0.326076699	0.326076699	unbias	0.50447375	Liver_mean
TRINITY_DN130932_c0_g5_i2	LOC100489254	Chr04	97719573	97719573	-0.126063798	0.126063798	unbias	0.191146087	Brain_mean
TRINITY_DN130933_c5_g1_i1	NA	NA	NA	NA	-0.014937364	0.014937364	unbias	0.168213483	Brain_mean
TRINITY_DN130933_c5_g2_i1	NA	NA	NA	NA	-0.281751491	0.281751491	unbias	0.173143431	G23_mean
TRINITY_DN130933_c7_g1_i2	NA	NA	NA	NA	-3.145996763	3.145996763	female	0.566514681	Ovary_mean
TRINITY_DN130933_c7_g5_i6	NA	NA	NA	NA	-0.389724235	0.389724235	unbias	0.117999259	G23_mean
TRINITY_DN130934_c0_g1_i1	NA	NA	NA	NA	0.136164939	0.136164939	unbias	0.582165247	Ovary_mean
TRINITY_DN130935_c1_g1_i4	NA	NA	NA	NA	0.221871245	0.221871245	unbias	0.23100665	Brain_mean
TRINITY_DN130935_c1_g2_i1	NA	NA	NA	NA	0.025944511	0.025944511	unbias	0.335945011	Brain_mean
TRINITY_DN130936_c0_g1_i1	NA	NA	NA	NA	-0.174481745	0.174481745	unbias	0.349840791	Testis_mean
TRINITY_DN130937_c5_g2_i3	NA	NA	NA	NA	0.316938439	0.316938439	unbias	0.188939503	Brain_mean
TRINITY_DN130938_c0_g3_i7	NA	NA	NA	NA	-0.019546332	0.019546332	unbias	0.162511726	Ovary_mean
TRINITY_DN130940_c2_g1_i1	NA	NA	NA	NA	0.336328526	0.336328526	unbias	0.508991719	G43_M_mean
TRINITY_DN130941_c0_g1_i2	NA	NA	NA	NA	-1.175693724	1.175693724	unbias	0.505318155	G43_F_mean
TRINITY_DN130941_c2_g1_i1	NA	NA	NA	NA	-0.058671203	0.058671203	unbias	0.547466718	G43_M_mean
TRINITY_DN130941_c3_g2_i1	pah	Chr03	40248117	40248117	0.41619515	0.41619515	unbias	0.584975477	Ovary_mean
TRINITY_DN130941_c4_g1_i5	NA	NA	NA	NA	0.610930928	0.610930928	unbias	0.419113911	Testis_mean
TRINITY_DN130941_c4_g2_i1	tcirg1	Chr07	60459818	60459818	-0.461092945	0.461092945	unbias	0.24505106	G43_F_mean
TRINITY_DN130941_c4_g3_i1	Xetrov90000859m	Chr01	44098177	44098177	0.746249155	0.746249155	unbias	0.26950219	Brain_mean
TRINITY_DN130942_c1_g1_i1	mblac2	Chr01	170812604	170812604	-0.088848051	0.088848051	unbias	0.120256436	G27_mean
TRINITY_DN130942_c2_g1_i2	emc4	Chr01	130581002	130581002	-1.050543027	1.050543027	unbias	0.718467864	G43_F_mean
TRINITY_DN130945_c0_g16_i1	NA	NA	NA	NA	0.028151112	0.028151112	unbias	0.657663657	G23_mean
TRINITY_DN130945_c0_g17_i1	spns1	scaffold_318	147789	147789	1.88274812	1.88274812	unbias	0.841899797	G27_mean
TRINITY_DN130945_c0_g21_i1	NA	NA	NA	NA	-0.62068039	0.62068039	unbias	0.535486267	G23_mean
TRINITY_DN130945_c0_g5_i1	NA	NA	NA	NA	1.190655223	1.190655223	unbias	0.80663028	G27_mean
TRINITY_DN130947_c1_g6_i1	NA	NA	NA	NA	-0.180706051	0.180706051	unbias	0.35736876	G27_mean
TRINITY_DN130948_c0_g1_i3	NA	NA	NA	NA	-0.631523194	0.631523194	unbias	0.566144176	Ovary_mean
TRINITY_DN130950_c1_g1_i4	tnpo2-like	scaffold_185	20529	20529	-0.556823761	0.556823761	unbias	0.118595893	G27_mean
TRINITY_DN130950_c1_g2_i1	tmem5	Chr03	47721326	47721326	-0.195379632	0.195379632	unbias	0.387228799	G23_mean
TRINITY_DN130952_c1_g1_i1	NA	NA	NA	NA	0.081224684	0.081224684	unbias	0.242319139	G43_M_mean
TRINITY_DN130953_c3_g3_i1	NA	NA	NA	NA	-0.242812932	0.242812932	unbias	0.263135562	Ovary_mean
TRINITY_DN130955_c0_g1_i1	NA	NA	NA	NA	-1.308484168	1.308484168	unbias	0.775816885	Ovary_mean
TRINITY_DN130955_c1_g1_i2	NA	NA	NA	NA	0.442559644	0.442559644	unbias	0.402238784	G43_M_mean
TRINITY_DN130955_c1_g2_i1	NA	NA	NA	NA	-0.047673093	0.047673093	unbias	0.294552544	G43_M_mean
TRINITY_DN130956_c0_g1_i2	NA	NA	NA	NA	0.174579454	0.174579454	unbias	0.581360571	Ovary_mean
TRINITY_DN130956_c0_g2_i1	NA	NA	NA	NA	0.61397143	0.61397143	unbias	0.392069602	Testis_mean
TRINITY_DN130958_c0_g2_i4	sh3rf2	Chr03	30274263	30274263	0.16568511	0.16568511	unbias	0.220937062	Ovary_mean
TRINITY_DN130959_c0_g1_i2	tnfsf10	Chr05	93059382	93059382	0.377672819	0.377672819	unbias	0.608667576	Brain_mean
TRINITY_DN130961_c1_g4_i1	NA	NA	NA	NA	-0.15927956	0.15927956	unbias	0.374475203	Ovary_mean
TRINITY_DN130961_c3_g1_i5	NA	NA	NA	NA	0.314089591	0.314089591	unbias	0.724966197	Brain_mean
TRINITY_DN130962_c1_g2_i12	mcm4	Chr06	98359048	98359048	-0.162523304	0.162523304	unbias	0.546475027	Brain_mean
TRINITY_DN130962_c1_g3_i2	NA	NA	NA	NA	0.864228774	0.864228774	unbias	0.486282356	Brain_mean
TRINITY_DN130963_c0_g1_i2	NA	NA	NA	NA	0.082536021	0.082536021	unbias	0.239727004	G23_mean
TRINITY_DN130963_c1_g1_i1	NA	NA	NA	NA	0.643643232	0.643643232	unbias	0.359592335	G43_M_mean
TRINITY_DN130963_c1_g2_i1	NA	NA	NA	NA	-3.619642125	3.619642125	unbias	0.48265799	G27_mean
TRINITY_DN130963_c1_g3_i3	NA	NA	NA	NA	0.468436927	0.468436927	unbias	0.302044724	G43_M_mean
TRINITY_DN130963_c2_g1_i5	ormdl2	Chr02	134958507	134958507	0.244712629	0.244712629	unbias	0.306668245	Ovary_mean
TRINITY_DN130964_c0_g1_i5	hspe1	Chr09	38204917	38204917	0.693147171	0.693147171	unbias	0.352330239	Brain_mean
TRINITY_DN130965_c0_g1_i1	NA	NA	NA	NA	-0.513739875	0.513739875	unbias	0.586721572	Ovary_mean
TRINITY_DN130965_c1_g1_i1	NA	NA	NA	NA	-0.036504712	0.036504712	unbias	0.404801856	G46_M_mean
TRINITY_DN130965_c1_g3_i1	NA	NA	NA	NA	0.652072924	0.652072924	unbias	0.481886141	G23_mean
TRINITY_DN130965_c2_g1_i4	kiaa1841-like	Chr05	27671216	27671216	-1.118936119	1.118936119	unbias	0.708381764	Ovary_mean
TRINITY_DN130966_c5_g2_i2	NA	NA	NA	NA	0.27411509	0.27411509	unbias	0.465772476	Brain_mean
TRINITY_DN130966_c5_g5_i1	NA	NA	NA	NA	-0.475993731	0.475993731	unbias	0.32436962	Brain_mean
TRINITY_DN130966_c6_g1_i1	NA	NA	NA	NA	0.933931516	0.933931516	unbias	0.139813868	Liver_mean
TRINITY_DN130966_c6_g4_i1	mpp7	Chr06	16060500	16060500	-0.262345744	0.262345744	unbias	0.294751181	Ovary_mean
TRINITY_DN130967_c1_g1_i1	NA	NA	NA	NA	-0.224792441	0.224792441	unbias	0.134559697	Brain_mean
TRINITY_DN130968_c2_g1_i1	NA	NA	NA	NA	0.215958703	0.215958703	unbias	0.512167024	G23_mean
TRINITY_DN130970_c0_g3_i2	tnc-like	Chr08	14877160	14877160	0.395636486	0.395636486	unbias	0.846386359	Brain_mean
TRINITY_DN130972_c2_g1_i1	NA	NA	NA	NA	-0.054825865	0.054825865	unbias	0.302138347	G43_M_mean
TRINITY_DN130972_c5_g2_i5	NA	NA	NA	NA	0.029337775	0.029337775	unbias	0.369832905	Brain_mean
TRINITY_DN130974_c0_g2_i1	NA	NA	NA	NA	0.064594069	0.064594069	unbias	0.356181305	G46_M_mean
TRINITY_DN130975_c2_g1_i4	NA	NA	NA	NA	0.024304315	0.024304315	unbias	0.341715669	Ovary_mean
TRINITY_DN130976_c0_g2_i8	NA	NA	NA	NA	0.294374542	0.294374542	unbias	0.522944299	Liver_mean
TRINITY_DN130977_c0_g5_i1	NA	NA	NA	NA	0.25015451	0.25015451	unbias	0.5302096	G43_M_mean
TRINITY_DN130978_c4_g2_i2	NA	NA	NA	NA	0.064888668	0.064888668	unbias	0.192410605	G43_M_mean
TRINITY_DN130979_c3_g1_i7	NA	NA	NA	NA	-0.364193072	0.364193072	unbias	0.395444409	Ovary_mean
TRINITY_DN130980_c0_g1_i3	NA	NA	NA	NA	-0.165776409	0.165776409	unbias	0.325463525	Brain_mean
TRINITY_DN130981_c0_g3_i1	NA	NA	NA	NA	0.17990545	0.17990545	unbias	0.683917219	Testis_mean
TRINITY_DN130983_c0_g5_i1	NA	NA	NA	NA	0.060315821	0.060315821	unbias	0.330429505	G46_M_mean
TRINITY_DN130984_c1_g2_i1	NA	NA	NA	NA	0.167340058	0.167340058	unbias	0.214159131	G23_mean
TRINITY_DN130985_c0_g1_i1	NA	NA	NA	NA	-0.119011886	0.119011886	unbias	0.339679029	G43_M_mean
TRINITY_DN130985_c1_g1_i5	NA	NA	NA	NA	0.176346716	0.176346716	unbias	0.271154516	Testis_mean
TRINITY_DN130986_c5_g8_i2	NA	NA	NA	NA	0.491956098	0.491956098	unbias	0.58545233	Ovary_mean
TRINITY_DN130987_c0_g1_i1	NA	NA	NA	NA	-0.625401104	0.625401104	unbias	0.683786463	G27_mean
TRINITY_DN130987_c1_g1_i1	NA	NA	NA	NA	0.188908176	0.188908176	unbias	0.492969343	Brain_mean
TRINITY_DN130988_c1_g1_i2	NA	NA	NA	NA	-0.308668544	0.308668544	unbias	0.266032101	G23_mean
TRINITY_DN130988_c1_g2_i2	sfmbt1	Chr04	113189698	113189698	0.622395976	0.622395976	unbias	0.489520204	Testis_mean
TRINITY_DN130988_c1_g3_i1	LOC100127812	Chr01	88235953	88235953	-0.112052855	0.112052855	unbias	0.347171631	Testis_mean
TRINITY_DN130989_c0_g1_i2	NA	NA	NA	NA	-0.241067168	0.241067168	unbias	0.58743908	Brain_mean
TRINITY_DN130990_c0_g1_i6	NA	NA	NA	NA	0.228799227	0.228799227	unbias	0.306284104	G23_mean
TRINITY_DN130990_c0_g2_i1	NA	NA	NA	NA	0.364345945	0.364345945	unbias	0.281832362	G43_M_mean
TRINITY_DN130991_c1_g1_i2	NA	NA	NA	NA	-0.062539124	0.062539124	unbias	0.276544009	G23_mean
TRINITY_DN130992_c4_g1_i1	NA	NA	NA	NA	-0.004670413	0.004670413	unbias	0.706791919	Brain_mean
TRINITY_DN130992_c5_g1_i2	NA	NA	NA	NA	0.16955005	0.16955005	unbias	0.276593095	G46_M_mean
TRINITY_DN130993_c4_g1_i1	NA	NA	NA	NA	0.387750025	0.387750025	unbias	0.5295914	Brain_mean
TRINITY_DN130993_c5_g2_i1	pnck	Chr08	3344138	3344138	0.374688911	0.374688911	unbias	0.307966199	Brain_mean
TRINITY_DN130994_c0_g1_i1	NA	NA	NA	NA	-0.697631026	0.697631026	unbias	0.495476949	Ovary_mean
TRINITY_DN130995_c1_g1_i1	c2cd2l	Chr07	85711975	85711975	0.059768234	0.059768234	unbias	0.277104559	Brain_mean
TRINITY_DN130995_c3_g1_i6	cga	Chr05	87235071	87235071	0.358622415	0.358622415	unbias	0.438538321	Ovary_mean
TRINITY_DN130996_c0_g6_i1	NA	NA	NA	NA	-0.021815501	0.021815501	unbias	0.598924456	Ovary_mean
TRINITY_DN130996_c1_g1_i2	emc3	Chr04	114265033	114265033	0.09430613	0.09430613	unbias	0.402723262	G23_mean
TRINITY_DN130997_c0_g1_i1	siglec15	Chr01	193182992	193182992	0.326226997	0.326226997	unbias	0.276148768	Ovary_mean
TRINITY_DN130999_c0_g2_i1	NA	NA	NA	NA	-0.184538924	0.184538924	unbias	0.211209698	Ovary_mean
TRINITY_DN131000_c0_g1_i1	NA	NA	NA	NA	0.20232286	0.20232286	unbias	0.313780117	G46_M_mean
TRINITY_DN131000_c0_g2_i1	LOC100496329	Chr05	24913279	24913279	0.072035164	0.072035164	unbias	0.389660946	G23_mean
TRINITY_DN131000_c0_g4_i2	NA	NA	NA	NA	-0.315385298	0.315385298	unbias	0.285992808	G23_mean
TRINITY_DN131002_c1_g2_i1	NA	NA	NA	NA	0.045322682	0.045322682	unbias	0.322277164	Brain_mean
TRINITY_DN131002_c2_g1_i1	NA	NA	NA	NA	-0.534767473	0.534767473	unbias	0.554948621	Brain_mean
TRINITY_DN131003_c0_g3_i1	NA	NA	NA	NA	0.246829927	0.246829927	unbias	0.162048235	Liver_mean
TRINITY_DN131006_c7_g1_i2	NA	NA	NA	NA	0.378249144	0.378249144	unbias	0.257374869	Brain_mean
TRINITY_DN131008_c4_g3_i1	NA	NA	NA	NA	0.171502023	0.171502023	unbias	0.24955199	G23_mean
TRINITY_DN131008_c4_g4_i2	NA	NA	NA	NA	0.058587189	0.058587189	unbias	0.535982075	Brain_mean
TRINITY_DN131008_c5_g1_i1	NA	NA	NA	NA	0.09481764	0.09481764	unbias	0.642326786	Brain_mean
TRINITY_DN131010_c0_g3_i1	arfgef1	Chr06	104425399	104425399	0.365160119	0.365160119	unbias	0.881549094	Brain_mean
TRINITY_DN131011_c0_g1_i2	NA	NA	NA	NA	-0.100629419	0.100629419	unbias	0.736062124	Ovary_mean
TRINITY_DN131012_c0_g2_i1	NA	NA	NA	NA	1.053169465	1.053169465	unbias	0.566749578	Brain_mean
TRINITY_DN131012_c0_g3_i2	cad-like	scaffold_858	399	399	0.054941947	0.054941947	unbias	0.328054687	Testis_mean
TRINITY_DN131013_c0_g2_i1	gemin4-like	Chr02	92697773	92697773	-0.570689824	0.570689824	unbias	0.132464791	Brain_mean
TRINITY_DN131013_c0_g4_i1	NA	NA	NA	NA	0.054385186	0.054385186	unbias	0.416816166	G43_M_mean
TRINITY_DN131013_c0_g5_i1	ncapg	Chr01	23327161	23327161	0.006517661	0.006517661	unbias	0.124303045	Brain_mean
TRINITY_DN131014_c1_g2_i6	myo1a	Chr02	135888143	135888143	-0.230865887	0.230865887	unbias	0.562679006	G46_M_mean
TRINITY_DN131015_c3_g1_i4	LOC100496861	Chr08	57578898	57578898	-0.149484671	0.149484671	unbias	0.279116378	Brain_mean
TRINITY_DN131015_c4_g1_i2	rsl24d1	Chr03	90858583	90858583	0.226391638	0.226391638	unbias	0.327279541	Brain_mean
TRINITY_DN131015_c6_g2_i1	NA	NA	NA	NA	-0.034214548	0.034214548	unbias	0.241862048	Ovary_mean
TRINITY_DN131018_c2_g2_i5	nsmf	Chr08	264114	264114	0.322165512	0.322165512	unbias	0.499937156	G27_mean
TRINITY_DN131019_c1_g2_i9	kcnab3	Chr03	131426617	131426617	-0.322328989	0.322328989	unbias	0.22531113	G43_F_mean
TRINITY_DN131019_c1_g3_i4	ibtk-like	Chr05	80333152	80333152	0.138813673	0.138813673	unbias	0.268912039	G46_M_mean
TRINITY_DN131019_c1_g4_i1	gale	Chr02	86611038	86611038	-0.084882817	0.084882817	unbias	0.515950905	G46_M_mean
TRINITY_DN131019_c1_g9_i2	rerg	scaffold_266	149553	149553	-0.721730483	0.721730483	unbias	0.291018388	G43_F_mean
TRINITY_DN131020_c1_g2_i1	neto1-like	scaffold_21	1970199	1970199	0.134974701	0.134974701	unbias	0.720342575	Brain_mean
TRINITY_DN131021_c0_g2_i6	NA	NA	NA	NA	0.427757663	0.427757663	unbias	0.224497191	G43_M_mean
TRINITY_DN131022_c0_g1_i3	NA	NA	NA	NA	-0.052423389	0.052423389	unbias	0.559696838	Brain_mean
TRINITY_DN131022_c0_g2_i1	NA	NA	NA	NA	-0.126476334	0.126476334	unbias	0.556008196	Brain_mean
TRINITY_DN131024_c0_g1_i3	akap7	Chr05	44937387	44937387	0.466148825	0.466148825	unbias	0.414188387	Ovary_mean
TRINITY_DN131025_c0_g1_i2	NA	NA	NA	NA	0.527258063	0.527258063	unbias	0.746531014	Brain_mean
TRINITY_DN131026_c3_g5_i2	NA	NA	NA	NA	-0.332884664	0.332884664	unbias	0.198247003	G43_F_mean
TRINITY_DN131028_c0_g1_i1	NA	NA	NA	NA	-0.300117046	0.300117046	unbias	0.230454051	Ovary_mean
TRINITY_DN131028_c1_g2_i3	zbtb44	Chr07	46815628	46815628	0.018216438	0.018216438	unbias	0.188774468	G46_M_mean
TRINITY_DN131030_c4_g1_i6	NA	NA	NA	NA	-0.344810388	0.344810388	unbias	0.602772996	Ovary_mean
TRINITY_DN131030_c6_g1_i1	zswim7	Chr02	31296160	31296160	0.220625987	0.220625987	unbias	0.377999894	G46_M_mean
TRINITY_DN131031_c2_g3_i2	NA	NA	NA	NA	-0.07467445	0.07467445	unbias	0.32197923	G23_mean
TRINITY_DN131033_c3_g1_i5	NA	NA	NA	NA	-0.424108167	0.424108167	unbias	0.687719949	Ovary_mean
TRINITY_DN131033_c4_g2_i1	NA	NA	NA	NA	-0.455367399	0.455367399	unbias	0.403990639	Brain_mean
TRINITY_DN131033_c4_g4_i2	NA	NA	NA	NA	0.234962813	0.234962813	unbias	0.837691003	Brain_mean
TRINITY_DN131034_c2_g3_i1	NA	NA	NA	NA	-0.025526242	0.025526242	unbias	0.786448783	Brain_mean
TRINITY_DN131034_c2_g4_i1	NA	NA	NA	NA	-1.390176755	1.390176755	unbias	0.621967001	Brain_mean
TRINITY_DN131034_c4_g1_i1	NA	NA	NA	NA	-0.233967263	0.233967263	unbias	0.340097028	Brain_mean
TRINITY_DN131034_c4_g2_i1	NA	NA	NA	NA	-1.038737278	1.038737278	unbias	0.374414055	Ovary_mean
TRINITY_DN131034_c5_g2_i1	Xetrov90029733m	scaffold_601	14667	14667	0.161839615	0.161839615	unbias	0.520764851	Brain_mean
TRINITY_DN131035_c0_g3_i2	NA	NA	NA	NA	0.367603764	0.367603764	unbias	0.357666689	Liver_mean
TRINITY_DN131037_c1_g2_i7	NA	NA	NA	NA	0.155837015	0.155837015	unbias	0.352077273	Ovary_mean
TRINITY_DN131038_c0_g1_i1	sobp	Chr05	75872200	75872200	0.391264376	0.391264376	unbias	0.37955761	Brain_mean
TRINITY_DN131041_c6_g2_i1	NA	NA	NA	NA	0.775730866	0.775730866	unbias	0.318759025	G46_M_mean
TRINITY_DN131042_c0_g1_i2	NA	NA	NA	NA	-0.114801042	0.114801042	unbias	0.44056304	Ovary_mean
TRINITY_DN131043_c1_g4_i4	ift43	Chr08	61322505	61322505	-0.050789058	0.050789058	unbias	0.321009888	G27_mean
TRINITY_DN131043_c2_g1_i1	NA	NA	NA	NA	0.246711589	0.246711589	unbias	0.353729757	G43_M_mean
TRINITY_DN131043_c3_g1_i4	NA	NA	NA	NA	-0.158924583	0.158924583	unbias	0.327390786	Brain_mean
TRINITY_DN131044_c2_g1_i1	NA	NA	NA	NA	0.399311234	0.399311234	unbias	0.522565994	G43_M_mean
TRINITY_DN131044_c2_g2_i2	NA	NA	NA	NA	0.616965409	0.616965409	unbias	0.598263717	G43_M_mean
TRINITY_DN131044_c3_g4_i10	tagln2	Chr08	115200940	115200940	0.091715458	0.091715458	unbias	0.152387925	G46_F_mean
TRINITY_DN131045_c0_g1_i2	NA	NA	NA	NA	0.341450326	0.341450326	unbias	0.589785131	G43_M_mean
TRINITY_DN131045_c0_g3_i2	NA	NA	NA	NA	0.325722779	0.325722779	unbias	0.606137623	Liver_mean
TRINITY_DN131045_c0_g4_i1	NA	NA	NA	NA	0.483118575	0.483118575	unbias	0.388958865	G43_M_mean
TRINITY_DN131046_c0_g1_i1	NA	NA	NA	NA	-0.016438676	0.016438676	unbias	0.355486642	G43_M_mean
TRINITY_DN131047_c0_g1_i1	NA	NA	NA	NA	0.324667695	0.324667695	unbias	0.677625344	Brain_mean
TRINITY_DN131049_c4_g2_i4	NA	NA	NA	NA	-0.54381596	0.54381596	unbias	0.339280782	Ovary_mean
TRINITY_DN131049_c4_g5_i1	mks1	Chr02	37381638	37381638	-0.028370113	0.028370113	unbias	0.149546678	G43_M_mean
TRINITY_DN131050_c0_g1_i2	NA	NA	NA	NA	0.00045736	0.00045736	unbias	0.284830776	Brain_mean
TRINITY_DN131051_c3_g1_i5	NA	NA	NA	NA	0.01531925	0.01531925	unbias	0.211783701	Testis_mean
TRINITY_DN131051_c4_g1_i1	NA	NA	NA	NA	0.414540265	0.414540265	unbias	0.439053031	Brain_mean
TRINITY_DN131052_c1_g4_i2	MGC147450	Chr07	62071975	62071975	0.207991857	0.207991857	unbias	0.339837777	Ovary_mean
TRINITY_DN131054_c7_g5_i3	NA	NA	NA	NA	0.239820101	0.239820101	unbias	0.311895321	Brain_mean
TRINITY_DN131055_c0_g1_i3	NA	NA	NA	NA	-0.214153195	0.214153195	unbias	0.182807161	G43_M_mean
TRINITY_DN131055_c0_g5_i2	NA	NA	NA	NA	-0.25687709	0.25687709	unbias	0.462174498	Brain_mean
TRINITY_DN131059_c5_g5_i2	NA	NA	NA	NA	0.780356096	0.780356096	unbias	0.621684637	Liver_mean
TRINITY_DN131061_c0_g1_i2	cep41	Chr03	77138706	77138706	0.623674667	0.623674667	unbias	0.263714972	Brain_mean
TRINITY_DN131063_c3_g1_i2	NA	NA	NA	NA	0.380575658	0.380575658	unbias	0.773630162	Brain_mean
TRINITY_DN131063_c3_g2_i1	NA	NA	NA	NA	-0.223307011	0.223307011	unbias	0.481756781	G46_M_mean
TRINITY_DN131063_c5_g1_i1	NA	NA	NA	NA	0.466266419	0.466266419	unbias	0.299891446	G43_M_mean
TRINITY_DN131063_c5_g2_i1	NA	NA	NA	NA	0.70485814	0.70485814	unbias	0.432133922	Ovary_mean
TRINITY_DN131063_c5_g3_i1	NA	NA	NA	NA	-0.597441397	0.597441397	unbias	0.533249798	Brain_mean
TRINITY_DN131063_c5_g5_i1	NA	NA	NA	NA	0.941088385	0.941088385	unbias	0.588439176	Ovary_mean
TRINITY_DN131063_c5_g6_i11	arcn1	Chr07	85671047	85671047	0.108720295	0.108720295	unbias	0.144565012	Brain_mean
TRINITY_DN131064_c5_g2_i2	NA	NA	NA	NA	0.001430545	0.001430545	unbias	0.352474601	Ovary_mean
TRINITY_DN131065_c1_g1_i1	NA	NA	NA	NA	-0.608405718	0.608405718	unbias	0.267607965	Ovary_mean
TRINITY_DN131065_c3_g1_i1	NA	NA	NA	NA	0.166589855	0.166589855	unbias	0.258280376	G43_M_mean
TRINITY_DN131067_c2_g1_i4	NA	NA	NA	NA	0.175546191	0.175546191	unbias	0.618666236	Ovary_mean
TRINITY_DN131068_c1_g7_i3	NA	NA	NA	NA	-0.571263231	0.571263231	unbias	0.345702858	Ovary_mean
TRINITY_DN131070_c1_g1_i2	vwa9	Chr03	117485743	117485743	-0.593259687	0.593259687	unbias	0.193069104	Ovary_mean
TRINITY_DN131070_c1_g2_i2	NA	NA	NA	NA	-0.043456804	0.043456804	unbias	0.338404687	Testis_mean
TRINITY_DN131071_c0_g1_i1	NA	NA	NA	NA	-0.317685947	0.317685947	unbias	0.643749012	G27_mean
TRINITY_DN131071_c0_g2_i2	NA	NA	NA	NA	-0.150573071	0.150573071	unbias	0.264580742	G43_M_mean
TRINITY_DN131072_c0_g1_i1	NA	NA	NA	NA	0.637171194	0.637171194	unbias	0.802931164	Brain_mean
TRINITY_DN131073_c5_g2_i1	NA	NA	NA	NA	0.288829895	0.288829895	unbias	0.364078712	G43_M_mean
TRINITY_DN131074_c0_g1_i2	NA	NA	NA	NA	0.533526645	0.533526645	unbias	0.330759092	G23_mean
TRINITY_DN131075_c3_g1_i5	NA	NA	NA	NA	0.499512003	0.499512003	unbias	0.656570863	Brain_mean
TRINITY_DN131075_c3_g3_i1	NA	NA	NA	NA	0.993930651	0.993930651	unbias	0.697627338	Brain_mean
TRINITY_DN131077_c0_g1_i2	NA	NA	NA	NA	-0.567170426	0.567170426	unbias	0.465621431	G27_mean
TRINITY_DN131077_c0_g2_i1	NA	NA	NA	NA	0.156600675	0.156600675	unbias	0.283430854	G46_M_mean
TRINITY_DN131077_c0_g5_i1	NA	NA	NA	NA	-0.50886083	0.50886083	unbias	0.315414339	Liver_mean
TRINITY_DN131077_c0_g6_i7	NA	NA	NA	NA	-0.428617194	0.428617194	unbias	0.446365152	Liver_mean
TRINITY_DN131077_c0_g9_i1	NA	NA	NA	NA	-0.335109572	0.335109572	unbias	0.464608091	G27_mean
TRINITY_DN131079_c3_g2_i1	chfr	Chr01	147102158	147102158	-1.199657149	1.199657149	unbias	0.622837161	Ovary_mean
TRINITY_DN131080_c0_g1_i2	NA	NA	NA	NA	0.178538042	0.178538042	unbias	0.400824892	Ovary_mean
