gid	gname	chr	start	end	logFC.XY43.XX43	abslogFC.XY43.XX43	bias	tau	tissue	dNdS	dN	dS
TRINITY_DN127442_c0_g1_i1	NA	NA	NA	NA	-0.029807113	0.029807113	unbias	0.245756785	Brain_mean	0.0436	0.078	1.7881
TRINITY_DN127457_c0_g2_i2	NA	NA	NA	NA	0.150510431	0.150510431	unbias	0.532081214	Ovary_mean	0.0775	0.1284	1.6572
TRINITY_DN127458_c0_g6_i1	sec11a	Chr03	81021235	81021235	-0.538397581	0.538397581	unbias	0.471729184	Ovary_mean	0.0775	0.1448	1.8674
TRINITY_DN127460_c3_g2_i1	NA	NA	NA	NA	0.206226166	0.206226166	unbias	0.126292775	G23_mean	0.027	0.053	1.9646
TRINITY_DN127462_c5_g1_i1	LOC101730286	Chr07	100440936	100440936	-0.396490954	0.396490954	unbias	0.761575872	Brain_mean	0.0451	0.0457	1.0144
TRINITY_DN127470_c0_g2_i2	NA	NA	NA	NA	-0.181889101	0.181889101	unbias	0.242289262	G46_M_mean	0.0975	0.1011	1.0366
TRINITY_DN127471_c0_g1_i1	NA	NA	NA	NA	-0.307450314	0.307450314	unbias	0.40198865	G43_F_mean	0.0683	0.0997	1.4587
TRINITY_DN127477_c0_g1_i1	asb1-like	Chr09	55643018	55643018	0.10747595	0.10747595	unbias	0.880299731	Brain_mean	0.0133	0.0175	1.3121
TRINITY_DN127481_c0_g1_i3	LOC100497425	Chr03	80942170	80942170	0.545292885	0.545292885	unbias	0.689771115	Ovary_mean	0.1394	0.1881	1.3488
TRINITY_DN127482_c0_g1_i2	gnai1	Chr03	69432275	69432275	0.439925545	0.439925545	unbias	0.521289427	Ovary_mean	0.0523	0.0843	1.6125
TRINITY_DN127483_c0_g1_i2	NA	NA	NA	NA	0.122020839	0.122020839	unbias	0.423692112	Ovary_mean	0.0098	0.0129	1.3124
TRINITY_DN127485_c0_g1_i3	NA	NA	NA	NA	-0.12527285	0.12527285	unbias	0.546265639	Ovary_mean	0.0943	0.16	1.6965
TRINITY_DN127487_c0_g1_i1	NA	NA	NA	NA	0.89138895	0.89138895	unbias	0.746631482	Testis_mean	0.1751	0.3289	1.8785
TRINITY_DN127489_c0_g1_i3	NA	NA	NA	NA	-0.092437312	0.092437312	unbias	0.306877056	Brain_mean	0.1227	0.2377	1.9361
TRINITY_DN127491_c0_g1_i1	NA	NA	NA	NA	-0.558917972	0.558917972	unbias	0.744610603	Ovary_mean	0.1424	0.2066	1.4507
TRINITY_DN127491_c0_g4_i4	NA	NA	NA	NA	1.40262547	1.40262547	unbias	0.205595229	Brain_mean	0.0246	0.0398	1.6147
TRINITY_DN127498_c0_g1_i1	NA	NA	NA	NA	0.336572711	0.336572711	unbias	0.630652931	Brain_mean	0.0301	0.036	1.1952
TRINITY_DN127499_c0_g1_i1	NA	NA	NA	NA	-0.051931229	0.051931229	unbias	0.602272026	Brain_mean	0.0961	0.1132	1.1778
TRINITY_DN127502_c1_g1_i1	NA	NA	NA	NA	-0.310225016	0.310225016	unbias	0.779496816	Brain_mean	0.0212	0.024	1.1319
TRINITY_DN127505_c1_g6_i1	NA	NA	NA	NA	-0.311535245	0.311535245	unbias	0.263606667	Testis_mean	0.0432	0.0796	1.8414
TRINITY_DN127515_c0_g2_i2	nkx3-2	Chr01	17502283	17502283	0.235919752	0.235919752	unbias	0.230874209	G43_M_mean	0.0697	0.1108	1.5903
TRINITY_DN127517_c0_g1_i2	NA	NA	NA	NA	0.562721229	0.562721229	unbias	0.45254434	Brain_mean	0.0136	0.0212	1.5535
TRINITY_DN127520_c0_g3_i7	NA	NA	NA	NA	0.027515596	0.027515596	unbias	0.221220346	Liver_mean	0.048	0.0544	1.1318
TRINITY_DN127522_c0_g1_i1	sdhaf2	Chr04	13668632	13668632	-0.836463857	0.836463857	unbias	0.486239092	Ovary_mean	0.0651	0.116	1.7813
TRINITY_DN127522_c1_g6_i2	NA	NA	NA	NA	-0.220531792	0.220531792	unbias	0.323467815	Ovary_mean	0.0618	0.0964	1.5605
TRINITY_DN127523_c0_g1_i2	NA	NA	NA	NA	-0.476704588	0.476704588	unbias	0.288707597	Brain_mean	0.0573	0.0643	1.122
TRINITY_DN127525_c2_g1_i6	NA	NA	NA	NA	-0.166556369	0.166556369	unbias	0.267330824	G43_M_mean	0.0196	0.0208	1.0617
TRINITY_DN127529_c6_g3_i1	taf5l	Chr05	42311805	42311805	0.400074793	0.400074793	unbias	0.544868343	Brain_mean	0.0134	0.0109	0.8071
TRINITY_DN127531_c0_g1_i1	NA	NA	NA	NA	0.319590448	0.319590448	unbias	0.715832443	Brain_mean	0.0951	0.1079	1.1344
TRINITY_DN127534_c6_g1_i3	NA	NA	NA	NA	0.053645161	0.053645161	unbias	0.403732264	Ovary_mean	0.0425	0.0463	1.0883
TRINITY_DN127554_c1_g1_i1	NA	NA	NA	NA	0.252670172	0.252670172	unbias	0.467427749	Testis_mean	0.0685	0.0748	1.0928
TRINITY_DN127558_c0_g1_i1	NA	NA	NA	NA	0.248423223	0.248423223	unbias	0.466985196	Ovary_mean	0.0549	0.0683	1.2457
TRINITY_DN127561_c4_g3_i1	NA	NA	NA	NA	0.861315889	0.861315889	unbias	0.764871895	Liver_mean	0.069	0.119	1.7246
TRINITY_DN127562_c0_g1_i2	NA	NA	NA	NA	0.081320702	0.081320702	unbias	0.21036933	Testis_mean	0.0756	0.0946	1.2508
TRINITY_DN127570_c3_g1_i2	NA	NA	NA	NA	-0.278167879	0.278167879	unbias	0.428575089	Ovary_mean	0.0307	0.0512	1.6685
TRINITY_DN127572_c4_g1_i1	lrr1	Chr08	72280820	72280820	-0.315276295	0.315276295	unbias	0.509972339	Ovary_mean	0.0774	0.1104	1.4253
TRINITY_DN127575_c5_g1_i3	NA	NA	NA	NA	0.088756802	0.088756802	unbias	0.11178398	G23_mean	0.0434	0.0689	1.5886
TRINITY_DN127576_c0_g1_i5	NA	NA	NA	NA	-0.047369066	0.047369066	unbias	0.735558697	Ovary_mean	0.0727	0.0956	1.315
TRINITY_DN127579_c0_g1_i1	NA	NA	NA	NA	0.059479088	0.059479088	unbias	0.439737516	G27_mean	0.0952	0.1815	1.9062
TRINITY_DN127599_c2_g3_i3	NA	NA	NA	NA	0.251696003	0.251696003	unbias	0.470434644	G23_mean	0.1394	0.1583	1.1352
TRINITY_DN127605_c4_g3_i1	NA	NA	NA	NA	-1.121776976	1.121776976	unbias	0.822274131	Ovary_mean	0.2732	0.4091	1.4975
TRINITY_DN127605_c5_g1_i1	erbb2	Chr10	2913053	2913053	0.358971121	0.358971121	unbias	0.848746785	Testis_mean	0.0302	0.0517	1.7096
TRINITY_DN127605_c7_g1_i3	NA	NA	NA	NA	0.47627779	0.47627779	unbias	0.487361474	G23_mean	0.0441	0.0553	1.252
TRINITY_DN127609_c5_g1_i1	NA	NA	NA	NA	0.383479667	0.383479667	unbias	0.784823501	Brain_mean	0.0559	0.06	1.0732
TRINITY_DN127611_c0_g3_i1	NA	NA	NA	NA	0.037710714	0.037710714	unbias	0.367104297	Ovary_mean	0.1319	0.1895	1.436
TRINITY_DN127618_c5_g1_i1	NA	NA	NA	NA	0.441861146	0.441861146	unbias	0.542987692	G23_mean	0.0446	0.0663	1.4873
TRINITY_DN127619_c2_g2_i2	NA	NA	NA	NA	0.23556746	0.23556746	unbias	0.481971934	Ovary_mean	0.0794	0.1007	1.2684
TRINITY_DN127620_c0_g2_i2	LOC100489513	Chr05	55410619	55410619	0.771352504	0.771352504	unbias	0.664904405	Brain_mean	0.0388	0.0513	1.3205
TRINITY_DN127625_c1_g1_i3	NA	NA	NA	NA	0.462798613	0.462798613	unbias	0.586457779	Ovary_mean	0.007	0.0083	1.1727
TRINITY_DN127628_c0_g1_i2	NA	NA	NA	NA	0.279009039	0.279009039	unbias	0.362205709	Brain_mean	0.108	0.2092	1.9369
TRINITY_DN127630_c3_g2_i2	NA	NA	NA	NA	-0.702148182	0.702148182	unbias	0.418181336	Ovary_mean	0.1476	0.2522	1.7087
TRINITY_DN127630_c5_g3_i1	NA	NA	NA	NA	0.117673326	0.117673326	unbias	0.535710515	Ovary_mean	0.0594	0.0754	1.2708
TRINITY_DN127631_c0_g1_i3	NA	NA	NA	NA	0.059405712	0.059405712	unbias	0.474113472	Ovary_mean	0.0052	0.0078	1.4934
TRINITY_DN127631_c8_g4_i1	NA	NA	NA	NA	0.281969111	0.281969111	unbias	0.096115616	G23_mean	0.0971	0.0591	0.6089
TRINITY_DN127632_c0_g1_i2	NA	NA	NA	NA	0.109950506	0.109950506	unbias	0.557032154	G27_mean	0.0611	0.0615	1.0058
TRINITY_DN127634_c2_g2_i1	abcg8	Chr05	14589593	14589593	0.135929527	0.135929527	unbias	0.314832157	Ovary_mean	0.0966	0.1485	1.5364
TRINITY_DN127636_c6_g3_i2	NA	NA	NA	NA	-0.288143444	0.288143444	unbias	0.074961015	Testis_mean	0.0208	0.0196	0.9412
TRINITY_DN127636_c7_g1_i1	NA	NA	NA	NA	-0.323107016	0.323107016	unbias	0.248593567	G23_mean	0.0864	0.1452	1.6799
TRINITY_DN127637_c0_g1_i1	NA	NA	NA	NA	-0.539179256	0.539179256	unbias	0.236954653	Testis_mean	0.008	0.0146	1.8282
TRINITY_DN127637_c0_g3_i1	NA	NA	NA	NA	0.181560503	0.181560503	unbias	0.237372807	Brain_mean	0.0044	0.0037	0.8396
TRINITY_DN127646_c0_g2_i1	NA	NA	NA	NA	0.283451706	0.283451706	unbias	0.830174181	Brain_mean	0.0407	0.0556	1.3672
TRINITY_DN127646_c0_g5_i1	cacul1	scaffold_83	361570	361570	0.606575467	0.606575467	unbias	0.261233052	Testis_mean	0.1035	0.173	1.6717
TRINITY_DN127648_c1_g5_i1	NA	NA	NA	NA	0.477911085	0.477911085	unbias	0.44074799	G27_mean	0.1597	0.2616	1.6378
TRINITY_DN127658_c2_g1_i1	msi2	Chr02	100817726	100817726	0.412752355	0.412752355	unbias	0.499216954	Brain_mean	0.0534	0.0814	1.5252
TRINITY_DN127660_c1_g1_i2	NA	NA	NA	NA	0.300087609	0.300087609	unbias	0.210324569	G23_mean	0.0309	0.0342	1.1077
TRINITY_DN127662_c0_g1_i2	kdelc1	Chr02	116048432	116048432	0.621813215	0.621813215	unbias	0.408990305	Brain_mean	0.038	0.0521	1.3702
TRINITY_DN127663_c0_g1_i1	rd3-like	Chr05	11202325	11202325	0.662032744	0.662032744	unbias	0.559625057	G27_mean	0.1188	0.1839	1.5484
TRINITY_DN127665_c2_g1_i2	LOC100488087	Chr03	99293050	99293050	-0.075649582	0.075649582	unbias	0.215563003	Brain_mean	0.0336	0.0562	1.6735
TRINITY_DN127666_c1_g1_i1	NA	NA	NA	NA	0.201069589	0.201069589	unbias	0.513499052	Ovary_mean	0.0567	0.0898	1.5838
TRINITY_DN127667_c0_g2_i1	NA	NA	NA	NA	0.185720919	0.185720919	unbias	0.673750104	Ovary_mean	0.132	0.1899	1.4385
TRINITY_DN127670_c0_g1_i2	NA	NA	NA	NA	0.372899543	0.372899543	unbias	0.929693549	Brain_mean	0.0516	0.0543	1.0527
TRINITY_DN127674_c0_g1_i3	NA	NA	NA	NA	-0.35190892	0.35190892	unbias	0.500738021	G27_mean	0.1349	0.2417	1.791
TRINITY_DN127675_c0_g1_i2	NA	NA	NA	NA	0.214717932	0.214717932	unbias	0.566670281	Liver_mean	0.0934	0.1408	1.508
TRINITY_DN127676_c1_g1_i3	NA	NA	NA	NA	0.041766061	0.041766061	unbias	0.515277074	Ovary_mean	0.0727	0.105	1.4444
TRINITY_DN127676_c1_g3_i5	NA	NA	NA	NA	3.044331576	3.044331576	unbias	0.649897783	G27_mean	0.0879	0.1621	1.8441
TRINITY_DN127680_c4_g2_i3	NA	NA	NA	NA	-0.158929806	0.158929806	unbias	0.089826436	Testis_mean	0.0024	0.0036	1.4769
TRINITY_DN127689_c0_g1_i5	NA	NA	NA	NA	-0.010923156	0.010923156	unbias	0.735173873	Brain_mean	0.0355	0.0387	1.0895
TRINITY_DN127696_c5_g3_i1	NA	NA	NA	NA	0.008381377	0.008381377	unbias	0.39056658	Ovary_mean	0.1153	0.191	1.6565
TRINITY_DN127701_c1_g2_i2	egfr	Chr06	65503114	65503114	-0.108254533	0.108254533	unbias	0.622945437	Liver_mean	0.1062	0.1498	1.411
TRINITY_DN127701_c2_g6_i3	sh3bgr	Chr02	7614259	7614259	0.456083337	0.456083337	unbias	0.545322072	Brain_mean	0.2249	0.1021	0.4538
TRINITY_DN127706_c0_g1_i2	NA	NA	NA	NA	0.127816551	0.127816551	unbias	0.534533007	Ovary_mean	0.047	0.0874	1.8584
TRINITY_DN127706_c0_g5_i2	NA	NA	NA	NA	0.443215414	0.443215414	unbias	0.371416338	Testis_mean	0.1301	0.2294	1.7633
TRINITY_DN127707_c0_g1_i1	NA	NA	NA	NA	-0.033278994	0.033278994	unbias	0.256818933	Ovary_mean	0.0376	0.0566	1.5045
TRINITY_DN127711_c1_g1_i2	NA	NA	NA	NA	0.173314621	0.173314621	unbias	0.439546191	Brain_mean	0.1206	0.1242	1.0296
TRINITY_DN127713_c2_g2_i1	NA	NA	NA	NA	0.226406822	0.226406822	unbias	0.597579474	Brain_mean	0.081	0.1375	1.6968
TRINITY_DN127715_c2_g4_i1	NA	NA	NA	NA	0.486121092	0.486121092	unbias	0.435766161	Brain_mean	0.0238	0.0141	0.5932
TRINITY_DN127717_c2_g1_i2	NA	NA	NA	NA	0.645448923	0.645448923	unbias	0.41546249	Brain_mean	0.0213	0.0244	1.1446
TRINITY_DN127721_c0_g1_i2	NA	NA	NA	NA	0.447649787	0.447649787	unbias	0.525920181	Brain_mean	0.1101	0.1895	1.7206
TRINITY_DN127723_c5_g1_i2	NA	NA	NA	NA	0.081182375	0.081182375	unbias	0.329180128	Brain_mean	0.0529	0.0661	1.2478
TRINITY_DN127726_c4_g3_i4	NA	NA	NA	NA	0.23243526	0.23243526	unbias	0.262690984	Ovary_mean	0.047	0.0485	1.0332
TRINITY_DN127727_c1_g2_i3	NA	NA	NA	NA	0.340732835	0.340732835	unbias	0.615620121	Ovary_mean	0.0576	0.103	1.7882
TRINITY_DN127730_c0_g8_i2	NA	NA	NA	NA	-1.126108682	1.126108682	unbias	0.868836481	G31_mean	0.1964	0.3679	1.8733
TRINITY_DN127734_c0_g1_i3	NA	NA	NA	NA	-0.112744017	0.112744017	unbias	0.084545805	Ovary_mean	0.0258	0.0385	1.489
TRINITY_DN127736_c7_g2_i1	NA	NA	NA	NA	0.050947096	0.050947096	unbias	0.349698281	G27_mean	0.0918	0.1218	1.3267
TRINITY_DN127738_c0_g3_i1	NA	NA	NA	NA	-0.027582045	0.027582045	unbias	0.778430123	Brain_mean	0.0102	0.0174	1.7014
TRINITY_DN127742_c4_g4_i1	NA	NA	NA	NA	-0.007489244	0.007489244	unbias	0.252183351	G23_mean	0.0835	0.0771	0.9239
TRINITY_DN127743_c1_g1_i6	NA	NA	NA	NA	0.354504579	0.354504579	unbias	0.271993859	Ovary_mean	0.0046	0.0037	0.7991
TRINITY_DN127743_c1_g2_i1	cited4	Chr02	57828267	57828267	0.064158521	0.064158521	unbias	0.193264532	Brain_mean	0.0721	0.0773	1.0715
TRINITY_DN127749_c2_g2_i1	NA	NA	NA	NA	-0.057715558	0.057715558	unbias	0.452360611	Ovary_mean	0.0655	0.1251	1.9099
TRINITY_DN127751_c4_g1_i1	NA	NA	NA	NA	0.772965416	0.772965416	unbias	0.485807221	Brain_mean	0.0755	0.1311	1.7359
TRINITY_DN127751_c5_g1_i6	cdh3	Chr04	63894782	63894782	0.590618413	0.590618413	unbias	0.145805464	G43_M_mean	0.051	0.0621	1.2181
TRINITY_DN127753_c0_g1_i2	NA	NA	NA	NA	-0.128010474	0.128010474	unbias	0.201666506	Brain_mean	0.0681	0.0861	1.2638
TRINITY_DN127756_c0_g2_i2	NA	NA	NA	NA	-0.306936919	0.306936919	unbias	0.545588164	Ovary_mean	0.0516	0.0996	1.9326
TRINITY_DN127766_c5_g2_i1	NA	NA	NA	NA	0.294185217	0.294185217	unbias	0.471339954	Ovary_mean	0.0641	0.0815	1.272
TRINITY_DN127766_c6_g1_i1	NA	NA	NA	NA	0.006624694	0.006624694	unbias	0.485682782	Ovary_mean	0.049	0.0767	1.5665
TRINITY_DN127767_c1_g5_i6	NA	NA	NA	NA	-0.33173839	0.33173839	unbias	0.37053127	Ovary_mean	0.2647	0.4699	1.775
TRINITY_DN127771_c1_g4_i4	NA	NA	NA	NA	-0.029728272	0.029728272	unbias	0.280296999	Ovary_mean	0.0958	0.1432	1.4941
TRINITY_DN127772_c4_g6_i2	pald1	Chr07	32814863	32814863	-0.481849558	0.481849558	unbias	0.586845511	Liver_mean	0.11	0.1454	1.3216
TRINITY_DN127773_c3_g1_i1	NA	NA	NA	NA	-0.053699507	0.053699507	unbias	0.50646269	Ovary_mean	0.1027	0.1717	1.6725
TRINITY_DN127774_c1_g1_i1	NA	NA	NA	NA	0.198432239	0.198432239	unbias	0.531518131	Brain_mean	0.1417	0.2478	1.749
TRINITY_DN127777_c0_g1_i2	tube1	Chr05	73707322	73707322	0.125385031	0.125385031	unbias	0.495450127	Brain_mean	0.0444	0.0693	1.5588
TRINITY_DN127778_c0_g1_i1	slc38a8	Chr04	50862496	50862496	0.003002303	0.003002303	unbias	0.813102404	Brain_mean	0.0634	0.0654	1.0316
TRINITY_DN127780_c0_g1_i1	kcnip3	Chr03	109340910	109340910	-0.382961318	0.382961318	unbias	0.675876901	Ovary_mean	0.0886	0.117	1.3202
TRINITY_DN127787_c0_g1_i3	LOC100491805	Chr07	35618416	35618416	0.287037738	0.287037738	unbias	0.715970908	Brain_mean	0.0122	0.0116	0.9499
TRINITY_DN127789_c1_g1_i2	kcnj13	Chr05	123073357	123073357	-0.17248179	0.17248179	unbias	0.318448821	Ovary_mean	0.1277	0.1948	1.5252
TRINITY_DN127791_c0_g2_i5	NA	NA	NA	NA	0.2446488	0.2446488	unbias	0.595915263	Brain_mean	0.0368	0.059	1.6037
TRINITY_DN127793_c0_g2_i3	NA	NA	NA	NA	0.272389735	0.272389735	unbias	0.57179391	Ovary_mean	0.0796	0.147	1.8466
TRINITY_DN127794_c2_g3_i1	NA	NA	NA	NA	0.828866327	0.828866327	unbias	0.358840575	Ovary_mean	0.1476	0.2349	1.5912
TRINITY_DN127796_c3_g1_i19	snx31	Chr06	113288507	113288507	-0.11005894	0.11005894	unbias	0.157311628	Testis_mean	0.1347	0.1332	0.9888
TRINITY_DN127800_c0_g1_i1	NA	NA	NA	NA	0.089574446	0.089574446	unbias	0.413812267	G23_mean	0.0982	0.0608	0.619
TRINITY_DN127805_c6_g1_i1	b4galt2-like	Chr04	82226023	82226023	0.012535186	0.012535186	unbias	0.24370516	Ovary_mean	0.2292	0.3769	1.6446
TRINITY_DN127805_c9_g1_i2	NA	NA	NA	NA	0.118221839	0.118221839	unbias	0.188946832	Ovary_mean	0.0339	0.0513	1.5148
TRINITY_DN127806_c0_g1_i2	c2orf49	Chr02	108147902	108147902	-0.06194858	0.06194858	unbias	0.359576399	Ovary_mean	0.0192	0.0293	1.525
TRINITY_DN127807_c0_g1_i3	NA	NA	NA	NA	-0.183979005	0.183979005	unbias	0.269276178	Testis_mean	0.0896	0.1293	1.4429
TRINITY_DN127810_c3_g1_i3	NA	NA	NA	NA	0.01365365	0.01365365	unbias	0.338169726	Ovary_mean	0.0672	0.0871	1.2965
TRINITY_DN127810_c6_g3_i2	NA	NA	NA	NA	0.308890875	0.308890875	unbias	0.582079897	Ovary_mean	0.2208	0.231	1.0464
TRINITY_DN127813_c0_g1_i2	NA	NA	NA	NA	-0.264956519	0.264956519	unbias	0.245412265	Testis_mean	0.0458	0.0744	1.6232
TRINITY_DN127814_c3_g3_i1	NA	NA	NA	NA	0.108164378	0.108164378	unbias	0.257277568	Testis_mean	0.0884	0.12	1.3576
TRINITY_DN127822_c1_g5_i1	NA	NA	NA	NA	-0.177393254	0.177393254	unbias	0.320237345	Ovary_mean	0.1151	0.2013	1.7492
TRINITY_DN127832_c4_g1_i1	NA	NA	NA	NA	-0.025432955	0.025432955	unbias	0.1363176	Ovary_mean	0.0931	0.1772	1.9032
TRINITY_DN127834_c3_g5_i8	NA	NA	NA	NA	-0.328490123	0.328490123	unbias	0.429914723	G46_M_mean	0.1649	0.1178	0.7142
TRINITY_DN127836_c0_g2_i2	NA	NA	NA	NA	0.378208274	0.378208274	unbias	0.488279648	Ovary_mean	0.034	0.0421	1.2389
TRINITY_DN127842_c2_g3_i1	myadml2	Chr10	20050471	20050471	0.21331793	0.21331793	unbias	0.273788269	Ovary_mean	0.0062	0.0106	1.7128
TRINITY_DN127844_c2_g1_i2	NA	NA	NA	NA	-0.435671404	0.435671404	unbias	0.286206609	Ovary_mean	0.0314	0.0339	1.0825
TRINITY_DN127848_c6_g1_i1	NA	NA	NA	NA	-0.105874309	0.105874309	unbias	0.387293914	Ovary_mean	0.0964	0.1064	1.1028
TRINITY_DN127852_c0_g2_i1	asic5	Chr01	44585322	44585322	-0.334426389	0.334426389	unbias	0.546854034	Ovary_mean	0.1931	0.2366	1.2253
TRINITY_DN127855_c0_g1_i1	NA	NA	NA	NA	0.844377956	0.844377956	unbias	0.842137017	Brain_mean	0.1769	0.2553	1.4432
TRINITY_DN127861_c1_g3_i1	NA	NA	NA	NA	0.001283881	0.001283881	unbias	0.199671584	Testis_mean	0.0993	0.0863	0.869
TRINITY_DN127864_c2_g4_i4	NA	NA	NA	NA	-1.45499711	1.45499711	unbias	0.702411059	G46_F_mean	0.1753	0.3272	1.8663
TRINITY_DN127867_c0_g1_i2	NA	NA	NA	NA	0.320370542	0.320370542	unbias	0.588686577	Ovary_mean	0.048	0.0936	1.9494
TRINITY_DN127870_c2_g3_i1	NA	NA	NA	NA	-0.000381706	0.000381706	unbias	0.367794349	Testis_mean	0.044	0.0695	1.5795
TRINITY_DN127874_c6_g4_i6	NA	NA	NA	NA	-0.067337668	0.067337668	unbias	0.614924023	Brain_mean	0.0311	0.0486	1.5637
TRINITY_DN127876_c3_g2_i2	LOC100494418	scaffold_1841	36017	36017	-0.047429446	0.047429446	unbias	0.469071706	Ovary_mean	0.0466	0.0613	1.3154
TRINITY_DN127879_c2_g4_i2	NA	NA	NA	NA	0.433078664	0.433078664	unbias	0.352159084	Brain_mean	0.1191	0.209	1.7552
TRINITY_DN127880_c5_g2_i8	NA	NA	NA	NA	-0.174949609	0.174949609	unbias	0.310275748	G46_F_mean	0.1283	0.2306	1.7975
TRINITY_DN127880_c5_g3_i8	NA	NA	NA	NA	-0.052260688	0.052260688	unbias	0.258106551	Ovary_mean	0.0253	0.0345	1.3619
TRINITY_DN127882_c7_g3_i1	NA	NA	NA	NA	0.498557255	0.498557255	unbias	0.278246806	Brain_mean	0.1591	0.2193	1.3788
TRINITY_DN127889_c0_g2_i4	NA	NA	NA	NA	-0.12778849	0.12778849	unbias	0.261350973	Testis_mean	0.0609	0.0755	1.2402
TRINITY_DN127890_c0_g1_i1	NA	NA	NA	NA	-0.434161753	0.434161753	unbias	0.344926709	Ovary_mean	0.0734	0.105	1.4315
TRINITY_DN127891_c2_g1_i1	NA	NA	NA	NA	0.356680243	0.356680243	unbias	0.716658715	Brain_mean	0.0243	0.0328	1.3519
TRINITY_DN127892_c2_g2_i5	NA	NA	NA	NA	0.246067636	0.246067636	unbias	0.309997656	Ovary_mean	0.0182	0.0223	1.2222
TRINITY_DN127895_c0_g2_i1	LOC100495198	Chr02	69428563	69428563	0.529979357	0.529979357	unbias	0.540062416	Brain_mean	0.0501	0.0493	0.9827
TRINITY_DN127899_c0_g1_i1	NA	NA	NA	NA	0.212118657	0.212118657	unbias	0.166456318	G23_mean	0.029	0.0479	1.6536
TRINITY_DN127899_c0_g2_i1	NA	NA	NA	NA	0.03977072	0.03977072	unbias	0.425052802	G27_mean	0.0839	0.1153	1.3739
TRINITY_DN127914_c0_g1_i7	NA	NA	NA	NA	0.259244769	0.259244769	unbias	0.18037445	G43_M_mean	0.1408	0.1027	0.7296
TRINITY_DN127919_c0_g2_i9	NA	NA	NA	NA	0.105908439	0.105908439	unbias	0.414798146	G23_mean	0.1259	0.1605	1.2748
TRINITY_DN127920_c0_g1_i1	NA	NA	NA	NA	0.086248329	0.086248329	unbias	0.194265991	G23_mean	0.0352	0.036	1.024
TRINITY_DN127922_c6_g2_i8	LOC100489122	Chr01	69273876	69273876	0.115719114	0.115719114	unbias	0.172875063	Brain_mean	0.0648	0.0733	1.1309
TRINITY_DN127922_c6_g3_i1	NA	NA	NA	NA	-0.050877331	0.050877331	unbias	0.417168925	Ovary_mean	0.1852	0.3448	1.8618
TRINITY_DN127924_c1_g2_i3	NA	NA	NA	NA	0.251979337	0.251979337	unbias	0.249369864	Brain_mean	0.1001	0.1622	1.6201
TRINITY_DN127929_c1_g1_i2	wdsub1	Chr09	68270379	68270379	-1.463261182	1.463261182	unbias	0.571023925	Ovary_mean	0.143	0.2425	1.6955
TRINITY_DN127931_c1_g1_i5	NA	NA	NA	NA	-0.049864076	0.049864076	unbias	0.341661725	Testis_mean	0.0341	0.0538	1.5796
TRINITY_DN127932_c0_g1_i2	NA	NA	NA	NA	-0.22601801	0.22601801	unbias	0.401084797	Ovary_mean	0.0537	0.0811	1.5118
TRINITY_DN127933_c4_g2_i2	NA	NA	NA	NA	0.16972997	0.16972997	unbias	0.771610859	Brain_mean	0.0914	0.0478	0.5231
TRINITY_DN127934_c2_g4_i1	NA	NA	NA	NA	-0.002432735	0.002432735	unbias	0.395032277	Ovary_mean	0.1337	0.1964	1.4693
TRINITY_DN127936_c5_g1_i2	tmem120b	Chr01	153609208	153609208	-0.171708432	0.171708432	unbias	0.647533807	Ovary_mean	0.2193	0.2557	1.1659
TRINITY_DN127937_c0_g1_i4	NA	NA	NA	NA	0.24088725	0.24088725	unbias	0.571255661	Ovary_mean	0.2681	0.4545	1.6953
TRINITY_DN127946_c2_g3_i1	NA	NA	NA	NA	0.333737261	0.333737261	unbias	0.746480239	Brain_mean	0.0354	0.0704	1.9905
TRINITY_DN127948_c1_g2_i1	hgd	scaffold_85	368523	368523	0.061638662	0.061638662	unbias	0.33163108	Ovary_mean	0.0389	0.071	1.8222
TRINITY_DN127949_c1_g1_i8	pih1d3	Chr08	17573461	17573461	0.057262298	0.057262298	unbias	0.201921597	Ovary_mean	0.0833	0.0878	1.0546
TRINITY_DN127950_c0_g1_i2	cdk2ap1	Chr01	152543124	152543124	-0.149608444	0.149608444	unbias	0.394178747	Ovary_mean	0.1836	0.2678	1.4584
TRINITY_DN127960_c0_g3_i11	NA	NA	NA	NA	-0.117115308	0.117115308	unbias	0.529895624	Testis_mean	0.0562	0.1039	1.8495
TRINITY_DN127961_c1_g13_i1	NA	NA	NA	NA	-0.210389667	0.210389667	unbias	0.817491799	Brain_mean	0.0382	0.0744	1.9479
TRINITY_DN127963_c1_g1_i2	gtpbp6	Chr02	111495860	111495860	0.200748741	0.200748741	unbias	0.392678874	Ovary_mean	0.0357	0.045	1.2606
TRINITY_DN127964_c0_g3_i9	NA	NA	NA	NA	-0.251988463	0.251988463	unbias	0.451439731	G27_mean	0.0805	0.1247	1.5486
TRINITY_DN127965_c2_g2_i1	NA	NA	NA	NA	-0.211801125	0.211801125	unbias	0.491604979	Ovary_mean	0.0667	0.0762	1.1432
TRINITY_DN127973_c2_g1_i1	NA	NA	NA	NA	-0.288206226	0.288206226	unbias	0.243618623	Ovary_mean	0.0968	0.1681	1.7363
TRINITY_DN127974_c1_g2_i3	NA	NA	NA	NA	-0.393063482	0.393063482	unbias	0.373239653	Ovary_mean	0.079	0.1403	1.775
