gid	gname	chr	start	end	logFC.XY43.XX43	abslogFC.XY43.XX43	bias	tau	tissue	dNdS	dN	dS
TRINITY_DN130069_c1_g1_i11	mtmr6-like	Chr02	153396409	153396409	0.236193668	0.236193668	unbias	0.4851593	Brain_mean	0.0757	0.0984	1.3004
TRINITY_DN130075_c4_g1_i2	suv420h1	Chr04	42096188	42096188	-0.162806257	0.162806257	unbias	0.298268726	Brain_mean	0.0663	0.131	1.9747
TRINITY_DN130081_c0_g2_i16	NA	NA	NA	NA	0.312233821	0.312233821	unbias	0.240434073	G46_F_mean	0.0675	0.0653	0.9669
TRINITY_DN130087_c2_g3_i3	NA	NA	NA	NA	0.151723932	0.151723932	unbias	0.511154773	Liver_mean	0.0628	0.0701	1.1157
TRINITY_DN130087_c2_g6_i1	NA	NA	NA	NA	0.338248934	0.338248934	unbias	0.381176634	Ovary_mean	0.1663	0.1821	1.0951
TRINITY_DN130100_c3_g1_i2	LOC548374-like	Chr08	57647437	57647437	0.219022792	0.219022792	unbias	0.23876656	Ovary_mean	0.0809	0.0563	0.6964
TRINITY_DN130135_c4_g3_i1	NA	NA	NA	NA	-0.086004328	0.086004328	unbias	0.185669132	Brain_mean	0.0393	0.0229	0.583
TRINITY_DN130140_c1_g2_i2	cep97	Chr02	98132960	98132960	0.127756985	0.127756985	unbias	0.194830184	G43_M_mean	0.0722	0.1128	1.5623
TRINITY_DN130145_c4_g10_i2	NA	NA	NA	NA	-0.087832997	0.087832997	unbias	0.209325357	Ovary_mean	0.0435	0.0719	1.6514
TRINITY_DN130193_c8_g1_i3	NA	NA	NA	NA	0.237991804	0.237991804	unbias	0.214773092	Ovary_mean	0.0471	0.0564	1.1971
TRINITY_DN130208_c4_g1_i6	NA	NA	NA	NA	0.165312692	0.165312692	unbias	0.526242259	Ovary_mean	0.2445	0.2037	0.8332
TRINITY_DN130217_c2_g1_i1	NA	NA	NA	NA	0.637813612	0.637813612	unbias	0.286130006	Brain_mean	0.1194	0.1499	1.2549
TRINITY_DN130228_c0_g3_i1	NA	NA	NA	NA	-0.08030063	0.08030063	unbias	0.638433248	Brain_mean	0.0095	0.012	1.2681
TRINITY_DN130235_c8_g2_i1	NA	NA	NA	NA	0.585859962	0.585859962	unbias	0.539143891	Brain_mean	0.097	0.0935	0.9644
TRINITY_DN130249_c0_g3_i1	NA	NA	NA	NA	0.042475734	0.042475734	unbias	0.331673852	Liver_mean	0.1051	0.1808	1.7206
TRINITY_DN130253_c4_g4_i3	NA	NA	NA	NA	0.411431193	0.411431193	unbias	0.575589381	Brain_mean	0.1823	0.3176	1.7424
TRINITY_DN130267_c0_g1_i2	NA	NA	NA	NA	-0.001980253	0.001980253	unbias	0.50056354	Ovary_mean	0.1262	0.1972	1.5623
TRINITY_DN130275_c0_g1_i1	NA	NA	NA	NA	0.294657783	0.294657783	unbias	0.554146687	Ovary_mean	0.0584	0.0853	1.462
TRINITY_DN130325_c1_g3_i2	NA	NA	NA	NA	-0.093108487	0.093108487	unbias	0.20584111	Ovary_mean	0.0934	0.1673	1.7906
TRINITY_DN130339_c0_g2_i4	NA	NA	NA	NA	-0.067376145	0.067376145	unbias	0.3496345	G46_M_mean	0.0931	0.1352	1.4529
TRINITY_DN130348_c1_g3_i4	nr6a1	scaffold_22	1281536	1281536	-0.001255003	0.001255003	unbias	0.434426245	Brain_mean	0.0285	0.0565	1.9818
TRINITY_DN130358_c0_g1_i2	NA	NA	NA	NA	0.234551752	0.234551752	unbias	0.220260031	G43_M_mean	0.1956	0.3163	1.6175
TRINITY_DN130370_c3_g3_i3	NA	NA	NA	NA	0.424042389	0.424042389	unbias	0.324999497	Brain_mean	0.0636	0.0646	1.0162
TRINITY_DN130388_c0_g2_i2	Xetrov90006014m	Chr02	117736073	117736073	0.25935638	0.25935638	unbias	0.116283597	G43_M_mean	0.0774	0.1163	1.5038
TRINITY_DN130412_c6_g1_i1	Xetrov90013625m	Chr05	47310136	47310136	-0.081743414	0.081743414	unbias	0.189917701	Ovary_mean	0.0529	0.0869	1.6423
TRINITY_DN130415_c0_g1_i1	NA	NA	NA	NA	-0.726434179	0.726434179	unbias	0.325965665	G23_mean	0.0945	0.1455	1.5404
TRINITY_DN130428_c3_g1_i3	NA	NA	NA	NA	0.203779511	0.203779511	unbias	0.119912402	Brain_mean	0.0701	0.1009	1.4389
TRINITY_DN130431_c0_g1_i4	sema6a	Chr01	162837690	162837690	0.408089007	0.408089007	unbias	0.267673767	Brain_mean	0.045	0.0733	1.6276
TRINITY_DN130435_c2_g3_i4	NA	NA	NA	NA	0.629961848	0.629961848	unbias	0.358041351	Brain_mean	0.0557	0.0762	1.3675
TRINITY_DN130460_c1_g2_i1	NA	NA	NA	NA	0.550717573	0.550717573	unbias	0.43679844	Ovary_mean	0.0248	0.0393	1.5855
TRINITY_DN130482_c1_g2_i2	NA	NA	NA	NA	-0.182054779	0.182054779	unbias	0.366741733	Liver_mean	0.1885	0.2566	1.3614
TRINITY_DN130491_c2_g1_i8	NA	NA	NA	NA	0.104076727	0.104076727	unbias	0.237929358	Brain_mean	0.0354	0.0556	1.5699
TRINITY_DN130520_c0_g2_i2	NA	NA	NA	NA	0.082665542	0.082665542	unbias	0.339342097	Ovary_mean	0.1822	0.2757	1.5131
TRINITY_DN130522_c1_g5_i1	NA	NA	NA	NA	-0.117779496	0.117779496	unbias	0.612692378	Brain_mean	0.0623	0.0589	0.9453
TRINITY_DN130530_c0_g1_i2	srrm3	Chr02	89902150	89902150	0.210107826	0.210107826	unbias	0.270985384	Brain_mean	0.0903	0.1692	1.874
TRINITY_DN130541_c4_g1_i1	serpinb1	Chr06	52368538	52368538	0.431073016	0.431073016	unbias	0.330074959	Brain_mean	0.0483	0.0783	1.6219
TRINITY_DN130555_c0_g3_i2	NA	NA	NA	NA	-0.997247644	0.997247644	unbias	0.126048771	G23_mean	0.0455	0.0639	1.4056
TRINITY_DN130588_c2_g4_i1	Xetrov90028385m	scaffold_37	979152	979152	0.919738148	0.919738148	unbias	0.448801126	Ovary_mean	0.0984	0.1499	1.5231
TRINITY_DN130607_c2_g1_i1	NA	NA	NA	NA	0.21353919	0.21353919	unbias	0.367663733	Brain_mean	0.0729	0.1061	1.4557
TRINITY_DN130633_c3_g2_i2	NA	NA	NA	NA	-0.230296978	0.230296978	unbias	0.109962959	Brain_mean	0.041	0.0649	1.5837
TRINITY_DN130645_c7_g1_i1	pkhd1l1	Chr06	115889946	115889946	0.320735345	0.320735345	unbias	0.301518737	Brain_mean	0.0766	0.1164	1.5188
TRINITY_DN130647_c0_g3_i6	adamts8	Chr07	46893807	46893807	0.358615971	0.358615971	unbias	0.276713814	Ovary_mean	0.1041	0.1021	0.9814
TRINITY_DN130648_c3_g1_i1	NA	NA	NA	NA	0.307500436	0.307500436	unbias	0.291375224	G23_mean	0.0335	0.057	1.6999
TRINITY_DN130688_c0_g1_i3	NA	NA	NA	NA	0.675351559	0.675351559	unbias	0.591903782	Liver_mean	0.0611	0.0828	1.3549
TRINITY_DN130697_c2_g2_i7	NA	NA	NA	NA	0.182468756	0.182468756	unbias	0.371982276	Brain_mean	0.0948	0.1246	1.3133
TRINITY_DN130699_c7_g1_i2	NA	NA	NA	NA	0.131001741	0.131001741	unbias	0.204264726	Ovary_mean	0.0245	0.0371	1.5138
TRINITY_DN130707_c3_g6_i1	slc25a3	Chr03	42028311	42028311	-0.386856517	0.386856517	unbias	0.150323291	Ovary_mean	0.0365	0.0583	1.5961
TRINITY_DN130710_c0_g1_i2	NA	NA	NA	NA	0.372962776	0.372962776	unbias	0.23677938	Ovary_mean	0.0638	0.0911	1.4276
TRINITY_DN130751_c0_g1_i1	NA	NA	NA	NA	-0.26294676	0.26294676	unbias	0.240836086	G43_F_mean	0.113	0.0584	0.517
TRINITY_DN130754_c0_g3_i8	NA	NA	NA	NA	0.149624374	0.149624374	unbias	0.402702484	Brain_mean	0.0195	0.0382	1.9558
TRINITY_DN130767_c0_g1_i1	NA	NA	NA	NA	-0.109901187	0.109901187	unbias	0.33035128	Ovary_mean	0.1055	0.166	1.5735
TRINITY_DN130772_c0_g4_i11	cant1	Chr10	11897375	11897375	0.459487428	0.459487428	unbias	0.302687917	Brain_mean	0.0393	0.0162	0.4109
TRINITY_DN130789_c3_g1_i1	epn1	Chr09	12582955	12582955	0.113209878	0.113209878	unbias	0.194571983	G23_mean	0.0439	0.0761	1.7356
TRINITY_DN130789_c5_g2_i2	tmpo	Chr03	42004637	42004637	0.108953184	0.108953184	unbias	0.355053442	Ovary_mean	0.0074	0.0074	0.9906
TRINITY_DN130793_c4_g3_i1	acsl4	Chr05	121713589	121713589	0.634832359	0.634832359	unbias	0.205271186	Brain_mean	0.1314	0.2493	1.8979
TRINITY_DN130800_c2_g2_i2	NA	NA	NA	NA	0.411485628	0.411485628	unbias	0.494803594	Brain_mean	0.1708	0.1992	1.1659
TRINITY_DN130801_c1_g1_i2	NA	NA	NA	NA	-0.063110987	0.063110987	unbias	0.362649759	Ovary_mean	0.0589	0.1123	1.9057
TRINITY_DN130804_c7_g2_i2	NA	NA	NA	NA	-0.161777783	0.161777783	unbias	0.449295563	Testis_mean	0.1127	0.2207	1.9591
TRINITY_DN130805_c2_g4_i1	NA	NA	NA	NA	0.657612556	0.657612556	unbias	0.352975768	Brain_mean	0.2242	0.3213	1.4329
TRINITY_DN130818_c0_g1_i1	rnf223	Chr07	79118199	79118199	0.161134925	0.161134925	unbias	0.236046018	G23_mean	0.1812	0.2132	1.1768
TRINITY_DN130855_c0_g1_i6	NA	NA	NA	NA	0.06264971	0.06264971	unbias	0.345959141	G23_mean	0.1038	0.1551	1.4944
TRINITY_DN130857_c4_g1_i2	NA	NA	NA	NA	0.005085002	0.005085002	unbias	0.118097542	Ovary_mean	0.0409	0.0646	1.5781
TRINITY_DN130873_c4_g1_i4	cttn-like.1	Chr03	80279098	80279098	0.011073444	0.011073444	unbias	0.289681231	Ovary_mean	0.0397	0.0383	0.9646
TRINITY_DN130873_c5_g3_i1	NA	NA	NA	NA	0.409563034	0.409563034	unbias	0.361518778	Ovary_mean	0.02	0.0264	1.3216
TRINITY_DN130876_c2_g4_i3	NA	NA	NA	NA	0.141223096	0.141223096	unbias	0.414762929	Brain_mean	0.0072	0.0077	1.0632
TRINITY_DN130888_c1_g1_i2	NA	NA	NA	NA	-0.074282656	0.074282656	unbias	0.380891551	Ovary_mean	0.0272	0.031	1.1382
TRINITY_DN130901_c0_g5_i1	cebpa	Chr04	20643465	20643465	0.46088728	0.46088728	unbias	0.727923598	Brain_mean	0.2037	0.2254	1.1062
TRINITY_DN130903_c0_g3_i8	NA	NA	NA	NA	0.620195147	0.620195147	unbias	0.251696927	G23_mean	0.0586	0.078	1.3324
TRINITY_DN130912_c4_g1_i3	NA	NA	NA	NA	-0.078615483	0.078615483	unbias	0.238204865	G23_mean	0.1275	0.2349	1.8417
TRINITY_DN130941_c4_g1_i5	NA	NA	NA	NA	0.610930928	0.610930928	unbias	0.419113911	Testis_mean	0.0677	0.0875	1.293
TRINITY_DN130952_c1_g1_i1	NA	NA	NA	NA	0.081224684	0.081224684	unbias	0.242319139	G43_M_mean	0.0697	0.1041	1.4939
TRINITY_DN130963_c0_g1_i2	NA	NA	NA	NA	0.082536021	0.082536021	unbias	0.239727004	G23_mean	0.1896	0.3045	1.6063
TRINITY_DN130984_c1_g2_i1	NA	NA	NA	NA	0.167340058	0.167340058	unbias	0.214159131	G23_mean	0.1796	0.2851	1.587
TRINITY_DN131003_c0_g3_i1	NA	NA	NA	NA	0.246829927	0.246829927	unbias	0.162048235	Liver_mean	0.0144	0.0279	1.9441
TRINITY_DN131013_c0_g5_i1	ncapg	Chr01	23327161	23327161	0.006517661	0.006517661	unbias	0.124303045	Brain_mean	0.0978	0.1602	1.6384
TRINITY_DN131044_c2_g1_i1	NA	NA	NA	NA	0.399311234	0.399311234	unbias	0.522565994	G43_M_mean	0.0621	0.1006	1.6207
TRINITY_DN131044_c3_g4_i10	tagln2	Chr08	115200940	115200940	0.091715458	0.091715458	unbias	0.152387925	G46_F_mean	0.0925	0.1357	1.466
TRINITY_DN131046_c0_g1_i1	NA	NA	NA	NA	-0.016438676	0.016438676	unbias	0.355486642	G43_M_mean	0.033	0.0439	1.3309
TRINITY_DN131050_c0_g1_i2	NA	NA	NA	NA	0.00045736	0.00045736	unbias	0.284830776	Brain_mean	0.068	0.0984	1.4469
TRINITY_DN131051_c3_g1_i5	NA	NA	NA	NA	0.01531925	0.01531925	unbias	0.211783701	Testis_mean	0.0338	0.0573	1.6939
TRINITY_DN131063_c5_g1_i1	NA	NA	NA	NA	0.466266419	0.466266419	unbias	0.299891446	G43_M_mean	0.2524	0.4828	1.9132
TRINITY_DN131075_c3_g1_i5	NA	NA	NA	NA	0.499512003	0.499512003	unbias	0.656570863	Brain_mean	0.0271	0.0463	1.7068
TRINITY_DN131086_c0_g2_i2	NA	NA	NA	NA	-0.121559135	0.121559135	unbias	0.132983906	Brain_mean	0.0452	0.0859	1.9008
TRINITY_DN131087_c3_g1_i1	NA	NA	NA	NA	-0.190052518	0.190052518	unbias	0.201287683	G23_mean	0.0158	0.0238	1.5011
TRINITY_DN131098_c0_g1_i1	NA	NA	NA	NA	0.278166503	0.278166503	unbias	0.284943078	Brain_mean	0.0823	0.1026	1.2467
TRINITY_DN131122_c3_g2_i1	NA	NA	NA	NA	0.331453329	0.331453329	unbias	0.479503628	Brain_mean	0.0609	0.0904	1.4847
TRINITY_DN131124_c2_g3_i2	NA	NA	NA	NA	0.985937921	0.985937921	unbias	0.329956961	Brain_mean	0.0467	0.0843	1.8062
TRINITY_DN131124_c2_g4_i2	rab36	Chr01	143921007	143921007	0.086586283	0.086586283	unbias	0.431920503	Brain_mean	0.0297	0.0352	1.1851
TRINITY_DN131141_c1_g1_i1	NA	NA	NA	NA	0.227797856	0.227797856	unbias	0.12722941	Liver_mean	0.1343	0.155	1.1539
TRINITY_DN131145_c2_g1_i1	NA	NA	NA	NA	0.158398054	0.158398054	unbias	0.693765799	Brain_mean	0.0302	0.0478	1.5801
TRINITY_DN131156_c0_g1_i6	NA	NA	NA	NA	0.216348418	0.216348418	unbias	0.54108795	Brain_mean	0.0925	0.1175	1.2708
TRINITY_DN131182_c1_g1_i2	NA	NA	NA	NA	-0.038817743	0.038817743	unbias	0.567425269	Brain_mean	0.0452	0.0584	1.2929
TRINITY_DN131185_c1_g1_i5	NA	NA	NA	NA	0.207007312	0.207007312	unbias	0.224365603	G43_M_mean	0.1474	0.2618	1.7769
TRINITY_DN131196_c0_g2_i1	NA	NA	NA	NA	0.266220879	0.266220879	unbias	0.300837872	G31_mean	0.058	0.0924	1.5931
TRINITY_DN131211_c3_g2_i1	NA	NA	NA	NA	0.325190824	0.325190824	unbias	0.379439319	Ovary_mean	0.0425	0.0757	1.7803
TRINITY_DN131211_c4_g2_i2	NA	NA	NA	NA	0.785189244	0.785189244	unbias	0.425393451	Ovary_mean	0.0266	0.0349	1.3108
TRINITY_DN131213_c0_g5_i3	NA	NA	NA	NA	0.18647275	0.18647275	unbias	0.325290115	Ovary_mean	0.0408	0.0565	1.3831
TRINITY_DN131214_c1_g1_i1	NA	NA	NA	NA	0.32451117	0.32451117	unbias	0.205876813	Ovary_mean	0.0722	0.1061	1.4702
TRINITY_DN131219_c2_g5_i1	itpkc	Chr08	57290452	57290452	0.044869456	0.044869456	unbias	0.079499668	Brain_mean	0.1769	0.1398	0.7902
TRINITY_DN131220_c6_g1_i1	NA	NA	NA	NA	0.044007945	0.044007945	unbias	0.318471099	G27_mean	0.0973	0.123	1.2646
TRINITY_DN131226_c2_g4_i1	NA	NA	NA	NA	-0.153150067	0.153150067	unbias	0.443590852	Brain_mean	0.0595	0.0316	0.531
TRINITY_DN131231_c0_g3_i3	NA	NA	NA	NA	0.07021938	0.07021938	unbias	0.322600109	G46_M_mean	0.111	0.1632	1.4701
TRINITY_DN131256_c2_g1_i9	NA	NA	NA	NA	1.146161653	1.146161653	unbias	0.528522451	Brain_mean	0.0467	0.072	1.5418
TRINITY_DN131266_c3_g3_i1	NA	NA	NA	NA	-0.147409036	0.147409036	unbias	0.160415997	Brain_mean	0.0084	0.0126	1.4955
TRINITY_DN131266_c4_g4_i1	NA	NA	NA	NA	-0.045185224	0.045185224	unbias	0.13028728	Liver_mean	0.0097	0.0105	1.0831
TRINITY_DN131269_c11_g2_i2	NA	NA	NA	NA	0.005637071	0.005637071	unbias	0.132429883	G23_mean	0.0032	0.0039	1.2137
TRINITY_DN131274_c4_g4_i1	NA	NA	NA	NA	-0.208724468	0.208724468	unbias	0.345721198	G27_mean	0.0916	0.1232	1.3445
TRINITY_DN131284_c7_g2_i1	pgm2	Chr01	25900313	25900313	0.062747976	0.062747976	unbias	0.293539309	G46_M_mean	0.065	0.1096	1.6871
TRINITY_DN131289_c0_g2_i2	itfg1	Chr04	25358192	25358192	-0.003748018	0.003748018	unbias	0.143564829	G23_mean	0.0395	0.0753	1.9037
TRINITY_DN131327_c3_g5_i1	NA	NA	NA	NA	0.175335923	0.175335923	unbias	0.432691693	Brain_mean	0.0212	0.0352	1.6615
TRINITY_DN131361_c6_g2_i5	NA	NA	NA	NA	0.109655234	0.109655234	unbias	0.33907894	G46_M_mean	0.0628	0.1242	1.9785
TRINITY_DN131365_c7_g2_i1	NA	NA	NA	NA	0.109513755	0.109513755	unbias	0.191549919	Ovary_mean	0.0281	0.0362	1.287
TRINITY_DN131390_c4_g2_i1	itm2a	Chr08	43373186	43373186	-0.254732512	0.254732512	unbias	0.197207803	Ovary_mean	0.0911	0.1225	1.3446
TRINITY_DN131401_c5_g1_i3	NA	NA	NA	NA	-0.204055306	0.204055306	unbias	0.176956642	Ovary_mean	0.1048	0.1807	1.7238
TRINITY_DN131420_c1_g1_i3	tcp11l2	Chr03	38885969	38885969	-0.148456205	0.148456205	unbias	0.370974206	Testis_mean	0.0284	0.0351	1.2364
TRINITY_DN131421_c0_g1_i4	prdm4	Chr03	1706403	1706403	-0.031627583	0.031627583	unbias	0.615280467	Brain_mean	0.0618	0.1046	1.694
TRINITY_DN131429_c1_g2_i6	NA	NA	NA	NA	0.366961128	0.366961128	unbias	0.185724124	G23_mean	0.0508	0.0717	1.4113
TRINITY_DN131438_c3_g2_i2	NA	NA	NA	NA	0.450794166	0.450794166	unbias	0.377705905	Brain_mean	0.0606	0.1028	1.6954
TRINITY_DN131445_c1_g7_i7	NA	NA	NA	NA	-0.001712796	0.001712796	unbias	0.236959997	G23_mean	0.0256	0.0373	1.4537
TRINITY_DN131448_c4_g4_i6	NA	NA	NA	NA	-0.038181604	0.038181604	unbias	0.419067445	Ovary_mean	0.1123	0.177	1.5764
TRINITY_DN131460_c2_g9_i2	NA	NA	NA	NA	-0.047818634	0.047818634	unbias	0.213309877	Ovary_mean	0.0614	0.1193	1.9425
TRINITY_DN131469_c12_g1_i1	NA	NA	NA	NA	0.221433144	0.221433144	unbias	0.181131509	G46_M_mean	0.098	0.1378	1.4063
TRINITY_DN131482_c1_g2_i1	NA	NA	NA	NA	0.066409232	0.066409232	unbias	0.336423187	Ovary_mean	0.1099	0.1205	1.0964
TRINITY_DN131487_c8_g2_i1	NA	NA	NA	NA	-0.381076838	0.381076838	unbias	0.165686809	Ovary_mean	0.0446	0.0707	1.5856
TRINITY_DN131520_c3_g3_i24	NA	NA	NA	NA	0.325621335	0.325621335	unbias	0.472809353	Brain_mean	0.0253	0.0258	1.0172
TRINITY_DN131537_c2_g1_i1	Xetrov90013484m	Chr05	38848585	38848585	0.111360729	0.111360729	unbias	0.254325677	Brain_mean	0.0231	0.0324	1.4033
TRINITY_DN131539_c6_g1_i1	NA	NA	NA	NA	0.312316577	0.312316577	unbias	0.439416926	G23_mean	0.0898	0.1194	1.3289
TRINITY_DN131586_c9_g3_i1	NA	NA	NA	NA	0.229059463	0.229059463	unbias	0.193008972	G23_mean	0.0388	0.0603	1.5535
TRINITY_DN131594_c0_g1_i3	NA	NA	NA	NA	-0.04102532	0.04102532	unbias	0.195926166	G23_mean	0.0671	0.1183	1.7634
TRINITY_DN131622_c1_g6_i1	NA	NA	NA	NA	0.37034388	0.37034388	unbias	0.48415936	Brain_mean	0.0465	0.0794	1.7079
TRINITY_DN131627_c0_g1_i1	ate1-like	Chr07	10842921	10842921	0.245645306	0.245645306	unbias	0.30933529	Ovary_mean	0.0731	0.1012	1.3848
TRINITY_DN131632_c1_g1_i1	dhcr24	Chr04	87560465	87560465	0.341487234	0.341487234	unbias	0.362914206	Ovary_mean	0.055	0.0979	1.7786
TRINITY_DN131632_c1_g3_i2	NA	NA	NA	NA	-0.408731714	0.408731714	unbias	0.511326849	Brain_mean	0.1648	0.1811	1.0986
TRINITY_DN131634_c0_g1_i1	NA	NA	NA	NA	-0.371643661	0.371643661	unbias	0.208985697	Ovary_mean	0.0382	0.0454	1.188
TRINITY_DN131656_c3_g1_i2	NA	NA	NA	NA	0.520139168	0.520139168	unbias	0.509974368	Brain_mean	0.0469	0.0596	1.2694
TRINITY_DN131673_c1_g2_i1	NA	NA	NA	NA	0.132733636	0.132733636	unbias	0.268422941	G27_mean	0.09	0.1411	1.5675
TRINITY_DN131695_c1_g1_i1	NA	NA	NA	NA	0.527326403	0.527326403	unbias	0.475497046	G27_mean	0.1213	0.1906	1.5713
TRINITY_DN131696_c6_g2_i2	NA	NA	NA	NA	0.408372561	0.408372561	unbias	0.336218411	Brain_mean	0.1589	0.1992	1.2536
TRINITY_DN131699_c3_g1_i1	NA	NA	NA	NA	0.259093125	0.259093125	unbias	0.297835516	Ovary_mean	0.0646	0.1216	1.8828
TRINITY_DN131726_c1_g1_i4	NA	NA	NA	NA	-0.102555208	0.102555208	unbias	0.180950592	Ovary_mean	0.0564	0.1079	1.9151
TRINITY_DN131734_c0_g1_i2	Xetrov90012634m	Chr04	118201985	118201985	-0.193576204	0.193576204	unbias	0.334947509	Ovary_mean	0.1705	0.2381	1.3964
TRINITY_DN131735_c4_g1_i11	NA	NA	NA	NA	0.077955536	0.077955536	unbias	0.311189017	Brain_mean	0.1073	0.1651	1.5396
TRINITY_DN131779_c3_g2_i1	NA	NA	NA	NA	0.714240504	0.714240504	unbias	0.728102844	Brain_mean	0.0718	0.0931	1.2957
TRINITY_DN131790_c1_g2_i3	NA	NA	NA	NA	-0.086857021	0.086857021	unbias	0.256476672	G23_mean	0.0294	0.0153	0.5198
TRINITY_DN131792_c1_g4_i4	NA	NA	NA	NA	0.302982283	0.302982283	unbias	0.266206959	Brain_mean	0.0086	0.0128	1.4852
TRINITY_DN131796_c1_g1_i1	b3gnt2	Chr05	28082300	28082300	0.594716176	0.594716176	unbias	0.47760074	Brain_mean	0.0214	0.0304	1.4172
TRINITY_DN131808_c0_g4_i3	NA	NA	NA	NA	-0.216426641	0.216426641	unbias	0.249042472	G46_F_mean	0.1005	0.1535	1.5278
TRINITY_DN131836_c0_g2_i1	efr3b	scaffold_452	24343	24343	0.013426576	0.013426576	unbias	0.134017478	G46_F_mean	0.0651	0.1257	1.9297
TRINITY_DN131843_c0_g3_i1	spef1	Chr01	9437248	9437248	0.807661461	0.807661461	unbias	0.655914591	Brain_mean	0.0111	0.0108	0.9701
TRINITY_DN131843_c1_g2_i2	NA	NA	NA	NA	-0.02668993	0.02668993	unbias	0.224364678	Brain_mean	0.0176	0.0241	1.3657
TRINITY_DN131850_c0_g1_i2	zswim8	Chr07	52507773	52507773	0.289942064	0.289942064	unbias	0.197876448	Ovary_mean	0.0702	0.1379	1.9633
TRINITY_DN131851_c0_g2_i5	NA	NA	NA	NA	0.469397383	0.469397383	unbias	0.39742201	G46_M_mean	0.1024	0.1241	1.2121
TRINITY_DN131853_c5_g11_i2	strbp	Chr08	11167134	11167134	0.25097631	0.25097631	unbias	0.673831704	Brain_mean	0.0514	0.0906	1.7625
TRINITY_DN131857_c0_g4_i3	NA	NA	NA	NA	0.937816554	0.937816554	unbias	0.331130593	G46_M_mean	0.0577	0.0637	1.1032
TRINITY_DN131863_c2_g1_i1	NA	NA	NA	NA	0.410538295	0.410538295	unbias	0.333931106	Ovary_mean	0.0434	0.0602	1.3869
TRINITY_DN131874_c0_g4_i2	NA	NA	NA	NA	-0.219251133	0.219251133	unbias	0.15559989	G46_F_mean	0.0332	0.0436	1.3136
TRINITY_DN131877_c0_g1_i2	NA	NA	NA	NA	0.310941925	0.310941925	unbias	0.271609231	Brain_mean	0.069	0.0798	1.1566
TRINITY_DN131879_c4_g3_i4	nus1	Chr05	70119941	70119941	0.197169776	0.197169776	unbias	0.246362398	Brain_mean	0.0333	0.0281	0.8448
TRINITY_DN131890_c0_g1_i1	snrnp40	Chr02	53367527	53367527	0.280347917	0.280347917	unbias	0.177406156	G23_mean	0.0747	0.127	1.7009
TRINITY_DN131906_c3_g1_i1	NA	NA	NA	NA	0.071444326	0.071444326	unbias	0.517497001	G43_M_mean	0.0741	0.0985	1.3306
TRINITY_DN131913_c3_g1_i8	sh3yl1	Chr05	129768294	129768294	0.364684818	0.364684818	unbias	0.266509697	Ovary_mean	0.0838	0.1146	1.3666
TRINITY_DN131915_c1_g1_i4	NA	NA	NA	NA	-0.298672888	0.298672888	unbias	0.180097335	G46_M_mean	0.0824	0.161	1.9552
TRINITY_DN131949_c1_g2_i3	NA	NA	NA	NA	0.459273154	0.459273154	unbias	0.534643975	Brain_mean	0.0349	0.0462	1.3239
TRINITY_DN131949_c2_g4_i1	NA	NA	NA	NA	0.547901549	0.547901549	unbias	0.379026852	Brain_mean	0.0204	0.0305	1.4916
TRINITY_DN131962_c1_g7_i2	NA	NA	NA	NA	0.224688134	0.224688134	unbias	0.279103482	Ovary_mean	0.0931	0.1342	1.4412
TRINITY_DN131965_c2_g2_i1	NA	NA	NA	NA	0.643218261	0.643218261	unbias	0.377907862	Ovary_mean	0.1306	0.2036	1.5589
TRINITY_DN131978_c1_g1_i1	l3mbtl3	Chr02	57636410	57636410	-0.00331219	0.00331219	unbias	0.305983621	Ovary_mean	0.1978	0.3204	1.6194
TRINITY_DN132028_c2_g1_i2	zbtb3	Chr04	39733312	39733312	0.239789005	0.239789005	unbias	0.395547471	Ovary_mean	0.0017	0.0025	1.4298
TRINITY_DN132055_c1_g1_i1	NA	NA	NA	NA	0.552409432	0.552409432	unbias	0.77245869	Brain_mean	0.1448	0.2093	1.4456
TRINITY_DN132057_c6_g1_i1	fam159b	Chr01	175503421	175503421	0.0233574	0.0233574	unbias	0.317611806	Ovary_mean	0.013	0.0136	1.046
TRINITY_DN132073_c2_g1_i1	NA	NA	NA	NA	0.573648436	0.573648436	unbias	0.384255103	Brain_mean	0.0039	0.0048	1.228
TRINITY_DN132085_c5_g1_i2	mapk12	Chr03	62075894	62075894	-0.120116115	0.120116115	unbias	0.466997392	Brain_mean	0.0798	0.0414	0.5186
TRINITY_DN132091_c0_g4_i8	dusp4	Chr01	78840791	78840791	-0.160104942	0.160104942	unbias	0.283827696	Brain_mean	0.0678	0.0971	1.4331
TRINITY_DN132106_c0_g1_i1	fgf7	Chr03	94387861	94387861	-0.001799901	0.001799901	unbias	0.329640156	Ovary_mean	0.079	0.1306	1.6539
TRINITY_DN132118_c1_g4_i4	NA	NA	NA	NA	0.661107278	0.661107278	unbias	0.427588702	Brain_mean	0.1288	0.2276	1.7671
TRINITY_DN132121_c0_g4_i2	NA	NA	NA	NA	0.059089595	0.059089595	unbias	0.407863986	Brain_mean	0.0867	0.1253	1.4465
TRINITY_DN132123_c0_g2_i1	NA	NA	NA	NA	0.114263845	0.114263845	unbias	0.213455636	G43_M_mean	0.043	0.0505	1.1756
TRINITY_DN132143_c2_g1_i3	dnajc19	scaffold_24	429451	429451	0.293134335	0.293134335	unbias	0.220867775	G23_mean	0.0998	0.1711	1.715
