G23	F-bias	23_F-bias		TRINITY_DN114651_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN130699_c6_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN125995_c6_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127136_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN118372_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134649_c2_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130608_c5_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125155_c0_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126559_c1_g4_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129262_c1_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN18217_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122871_c1_g3_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN123168_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124062_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123244_c1_g1_i7			
Gonad	F-bias	Go_F-bias		TRINITY_DN122514_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133666_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134577_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN118855_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN136670_c26_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134636_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN134462_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN123223_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN132991_c1_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131823_c4_g5_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124223_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126577_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN116210_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120688_c2_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN122604_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127727_c1_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN130104_c0_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120130_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN116298_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124133_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN116401_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134037_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN104428_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN123770_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN113753_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127707_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN115194_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130664_c0_g5_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN86565_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN119874_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132182_c4_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN119780_c1_g3_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN133364_c2_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN48650_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130505_c1_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN134374_c0_g2_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN127021_c5_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124739_c1_g3_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN129176_c3_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131011_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN110288_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128038_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130084_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN121715_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125156_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN126600_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126605_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128344_c4_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118306_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128399_c2_g5_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124459_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN110780_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129630_c3_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125950_c0_g5_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN133420_c3_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118908_c1_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN132703_c8_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118574_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134941_c5_g5_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133490_c0_g3_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN129505_c0_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN119946_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN101542_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN73171_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128619_c4_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128365_c2_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124686_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN119049_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN87865_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129659_c2_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN110750_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134419_c0_g3_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN131244_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN118969_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133350_c2_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN117842_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN123978_c3_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN126027_c4_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN100638_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120950_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129327_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN117731_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126523_c5_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN119807_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN112103_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126534_c2_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120415_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN95622_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN130225_c6_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121533_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129157_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129088_c5_g5_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN131339_c1_g10_i11			
Gonad	F-bias	Go_F-bias		TRINITY_DN97012_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131837_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129105_c2_g6_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN117639_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121090_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122463_c7_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124520_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133262_c7_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN115722_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123529_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121104_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN68049_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN112006_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126722_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122291_c2_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN119102_c3_g7_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN128450_c0_g1_i7			
Gonad	F-bias	Go_F-bias		TRINITY_DN133301_c2_g3_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN122125_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN121787_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN114886_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129760_c3_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN114776_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN124176_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128741_c0_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124462_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN126907_c4_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124060_c0_g7_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129884_c4_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129165_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN117171_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN44962_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121933_c2_g8_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN116003_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127806_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN127401_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN164861_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125127_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129407_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123490_c2_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN133121_c5_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN125015_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120061_c0_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN105940_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN126589_c3_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN103783_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134976_c6_g9_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN136221_c4_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129673_c0_g1_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN122371_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131239_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126820_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN107990_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN111590_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122990_c0_g2_i8			
Gonad	F-bias	Go_F-bias		TRINITY_DN121179_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN119762_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132098_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN133703_c1_g5_i6			
Gonad	F-bias	Go_F-bias		TRINITY_DN133938_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN135010_c3_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128074_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN131191_c4_g2_i6			
Gonad	F-bias	Go_F-bias		TRINITY_DN132287_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129210_c0_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN126161_c0_g2_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN126188_c5_g4_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN119893_c0_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN116594_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122561_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN130526_c16_g8_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124094_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN119100_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129849_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN128696_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN121303_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127458_c0_g6_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN86402_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123403_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN128113_c3_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129845_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124932_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128839_c0_g4_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN121986_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124117_c6_g7_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134469_c0_g2_i11			
Gonad	F-bias	Go_F-bias		TRINITY_DN134855_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127312_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN135782_c2_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN128285_c6_g3_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN117706_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN134095_c1_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131443_c0_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN113395_c0_g1_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN121222_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN125619_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN131177_c4_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN129781_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131755_c7_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN111417_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN135185_c1_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124856_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN97677_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129923_c0_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN134946_c4_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123922_c3_g3_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN109459_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122954_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN119914_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN120936_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121781_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132585_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN116971_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN135463_c0_g2_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN126639_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134513_c3_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN120105_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133531_c8_g13_i6			
Gonad	F-bias	Go_F-bias		TRINITY_DN127008_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN135508_c3_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN117399_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129596_c3_g3_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN134752_c6_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN23317_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134986_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134750_c7_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120402_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN132241_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125848_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN133833_c3_g1_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN111067_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128880_c4_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN126660_c0_g3_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN114976_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129469_c0_g2_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN112380_c0_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN133133_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133859_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126452_c0_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN134128_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN130881_c3_g4_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN126011_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN107178_c0_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123389_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN130123_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN120102_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN131896_c2_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN125866_c5_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN121482_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN135727_c3_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134225_c0_g3_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN125797_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN128631_c3_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN128884_c2_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129628_c2_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN132355_c6_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127273_c0_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN136061_c8_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN121416_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN118628_c0_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN129032_c7_g7_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN126721_c4_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN134645_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN87009_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133919_c5_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130202_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN132771_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127457_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN96270_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN113124_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN132235_c2_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN130389_c11_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN131864_c2_g5_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128388_c1_g4_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN134219_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN127534_c6_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN124832_c7_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN85713_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132392_c3_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN117614_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124173_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN109864_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128790_c6_g6_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN135490_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN135339_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN127934_c2_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133682_c0_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN130498_c1_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN23309_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130994_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130143_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN118661_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126405_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128067_c1_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125473_c4_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128641_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134524_c2_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124868_c3_g1_i6			
Gonad	F-bias	Go_F-bias		TRINITY_DN131878_c1_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127836_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN128117_c3_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131815_c3_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN107852_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN131080_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN123875_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131887_c3_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN135310_c4_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN122367_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN123155_c2_g3_i10			
Gonad	F-bias	Go_F-bias		TRINITY_DN119499_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122218_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128734_c3_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN129389_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN119033_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN130525_c4_g3_i17			
Gonad	F-bias	Go_F-bias		TRINITY_DN134809_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123729_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN126899_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118958_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120860_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN119883_c0_g5_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127023_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN124560_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129566_c4_g7_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128755_c0_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118379_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131715_c2_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN125305_c3_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132960_c3_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN135136_c0_g4_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN133347_c3_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130763_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124145_c0_g1_i10			
Gonad	F-bias	Go_F-bias		TRINITY_DN115333_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127749_c2_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123654_c2_g1_i6			
Gonad	F-bias	Go_F-bias		TRINITY_DN129343_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134932_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN120546_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130873_c6_g6_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122587_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125238_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124534_c3_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN112341_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123834_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118968_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN119473_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134392_c8_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128135_c2_g5_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123838_c1_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN131945_c1_g5_i4			
