gid	gname	chr	start	end	logCPM	logFC.MB.FB	PV.MB.FB	FDR.MB.FB	A17MB	A17FB	A16MB	A15MB	A15FB	A12FB	A10MB	A10FB	A8MB	average	ward.D
TRINITY_DN25097_c0_g1_i1	NA	NA	NA	NA	0.661980947519613	-5.94807400091593	3.04976303549244e-13	2.83702878817118e-11	-2.76073336601957	2.10824539629004	-2.76073336601957	-2.76073336601957	-0.0137801987182962	2.31976313809561	-1.39925911009131	1.65104932058724	-2.76073336601958	1	1
TRINITY_DN25323_c0_g1_i1	NA	NA	NA	NA	1.09232368677533	-5.76869439492007	1.13820355338856e-15	3.01591728339855e-13	-2.76073336601957	2.55855137216715	-2.76073336601957	-2.76073336601957	1.11810476063242	2.86627546175628	-1.13189686064402	1.53166705128661	-2.16867773884217	1	1
TRINITY_DN25323_c0_g2_i1	NA	NA	NA	NA	0.785848732277675	-5.21572854474964	4.08120694359512e-13	3.63257144275836e-11	-2.76073336601957	2.33044857192329	-2.76073336601957	-2.36916322704831	0.87455185300601	2.31976313809561	-0.906421051844555	1.40150743882741	-2.76073336601958	1	1
TRINITY_DN25415_c0_g2_i1	NA	NA	NA	NA	0.252147202393994	-5.53330951493243	8.12204983505378e-10	2.88035370854994e-08	-2.76073336601957	1.84547589274277	-2.76073336601957	-2.36916322704831	-1.32036912459932	1.94217760238254	-1.72770341095746	1.04249636575762	-2.76073336601958	1	1
TRINITY_DN25447_c0_g1_i1	LOC100488928	Chr09	13065883	13065883	0.569263190195726	-6.3261645784211	1.06028434716959e-14	1.87296895968253e-12	-2.76073336601957	2.10824539629004	-2.76073336601957	-2.76073336601957	0.104052437594963	2.11621822545447	-1.72770341095746	1.53166705128661	-2.76073336601958	1	1
TRINITY_DN25531_c0_g1_i1	NA	NA	NA	NA	1.17925868636403	-5.0757418543645	3.88014902659486e-13	3.48184491086166e-11	-2.76073336601957	2.54086133930389	-2.76073336601957	-2.36916322704831	1.22601848374833	2.9453064824577	-0.539750013497393	1.7254800953304	-2.16867773884217	1	1
TRINITY_DN25621_c0_g1_i1	NA	NA	NA	NA	0.016289229119429	-6.3959206715092	4.68490440586445e-12	3.01109633976007e-10	-2.76073336601957	1.66126802366683	-2.76073336601957	-2.76073336601957	-0.614147378587069	1.51472232121254	-2.15366708707112	0.788456284782641	-2.76073336601958	1	1
TRINITY_DN25753_c0_g2_i1	NA	NA	NA	NA	3.23021418772758	-1.00318231844375	0.000803282402205973	0.0168749385420787	2.65993774398889	3.90085168345099	3.22356713871984	2.5603844748123	3.96101548999153	3.03476133774434	2.7625666660628	3.71342335263179	2.14237253959259	1	1
TRINITY_DN25808_c0_g1_i1	NA	NA	NA	NA	1.59050439723509	-5.87174497679154	6.01756279662499e-15	1.19024849485075e-12	-2.76073336601957	3.27743430273328	-2.76073336601957	-2.36916322704831	1.17307038161853	3.34566990991035	-0.711467750267295	1.95935751298097	-2.76073336601958	1	1
TRINITY_DN25857_c0_g1_i1	zswim6	Chr01	176322139	176322139	0.757451054948369	-4.43148654216688	4.26031212909871e-08	1.16854869892574e-06	-2.14124688619374	2.41055753829091	-2.76073336601957	-2.36916322704831	0.212983515738366	2.43378517513605	-0.386314334012995	0.983055884720433	-2.76073336601958	1	1
TRINITY_DN26128_c0_g1_i1	NA	NA	NA	NA	2.24214277049038	-5.92001421490863	1.6196353299415e-19	2.52726097289261e-16	-1.70925234684164	3.84428344922281	-2.76073336601957	-2.36916322704831	2.15269194509163	3.91580754950783	-0.386314334012995	2.86743444870461	-2.76073336601958	1	1
TRINITY_DN27015_c0_g2_i1	NA	NA	NA	NA	0.407449852227107	-5.29811842435448	2.98512850391433e-11	1.51341704493577e-09	-2.76073336601957	1.9019982941293	-2.76073336601957	-2.76073336601957	-0.0137801987182962	2.19595012444307	-1.72770341095746	0.788456284782641	-1.75010671133744	1	1
TRINITY_DN27175_c0_g1_i1	NA	NA	NA	NA	0.170570924210356	-5.38602516172263	1.67904787020635e-10	7.0597930434859e-09	-2.76073336601957	1.72531984960707	-2.76073336601957	-2.76073336601957	-0.0137801987182962	1.84659317763125	-1.39925911009131	0.479915404221083	-2.76073336601958	1	1
TRINITY_DN27202_c0_g1_i1	hps3	Chr05	118853586	118853586	0.298885635736689	-6.02237152584403	1.4550491045701e-13	1.577913675678e-11	-2.76073336601957	1.87401388248913	-2.76073336601957	-2.76073336601957	0.212983515738366	1.81327063875985	-1.72770341095746	0.983055884720433	-2.76073336601958	1	1
TRINITY_DN27351_c0_g1_i1	NA	NA	NA	NA	3.58069312904373	-5.15891561907096	7.50935830383078e-07	1.85664917851844e-05	-2.76073336601957	5.23635468950743	-2.08346519122015	-2.06150099111154	3.24857055483195	5.30011945409583	1.82536981933105	4.08253243998144	-2.76073336601958	1	1
TRINITY_DN27358_c0_g2_i1	NA	NA	NA	NA	0.283932311914585	-5.51696509812482	2.4046442471753e-11	1.24841484233665e-09	-2.76073336601957	1.98283493036625	-2.76073336601957	-2.76073336601957	0.104052437594963	1.77916020078898	-1.39925911009131	0.71728440606937	-2.76073336601958	1	1
TRINITY_DN27477_c0_g1_i1	NA	NA	NA	NA	2.31442917886998	-5.35359708078213	5.15562786084769e-16	1.64552408781397e-13	-2.14124688619374	3.84428344922281	-2.08346519122015	-2.36916322704831	1.97848862107517	3.98477700831416	0.102789766973791	3.13655201144537	-1.75010671133744	1	1
TRINITY_DN27812_c0_g1_i1	NA	NA	NA	NA	0.104020364864202	-7.85940165579594	6.60523014958847e-14	8.35596129658828e-12	-2.76073336601957	1.15678975203691	-2.76073336601957	-2.76073336601957	-0.614147378587069	2.0025542681185	-2.76073336601957	1.15449924137904	-2.76073336601958	1	1
TRINITY_DN28352_c0_g1_i1	NA	NA	NA	NA	0.930680200307457	-4.62522122661304	5.53894131825312e-08	1.5031134763843e-06	-2.76073336601957	2.78582047847631	-2.76073336601957	-2.36916322704831	0.40889839351045	2.34329988268801	-0.247639751583682	1.30771586949757	-2.76073336601958	1	1
TRINITY_DN28693_c0_g1_i1	nudcd3	Chr03	108085186	108085186	1.11311034151306	-4.96158742453977	1.00460928280043e-11	5.86620809272677e-10	-2.14124688619374	2.78582047847631	-2.76073336601957	-2.76073336601957	0.939401830483732	2.65681396323753	-0.539750013497393	1.61234258243278	-2.16867773884217	1	1
TRINITY_DN28877_c0_g1_i1	NA	NA	NA	NA	0.803039835411753	3.4036683302322	0.00211079517229686	0.0424076566554376	-1.10752980123919	-0.621233403796992	-1.62439905261603	2.66874014922544	-1.04475582062015	-2.12238505822761	-1.72770341095746	-2.76073336601957	2.58184471632065	2	2
TRINITY_DN29528_c0_g1_i1	NA	NA	NA	NA	1.24331345638752	-6.21649919874183	9.89824977125324e-16	2.78272910098071e-13	-2.76073336601957	3.00809458341795	-2.76073336601957	-2.76073336601957	0.939401830483732	2.86627546175628	-1.13189686064402	1.65104932058724	-2.76073336601958	1	1
TRINITY_DN29782_c0_g1_i1	NA	NA	NA	NA	0.153593091150909	-5.41979319460525	1.75879125513099e-11	9.59207184133283e-10	-2.76073336601957	1.78664842166147	-2.76073336601957	-2.36916322704831	-0.439069186170932	1.67170536084323	-2.15366708707112	0.856281522322073	-2.16867773884217	1	1
TRINITY_DN31207_c0_g1_i1	nme5	Chr03	22271480	22271480	4.20273510617685	-5.14829775203259	1.00950308913841e-06	2.46985307183194e-05	-2.76073336601957	5.89186926740589	-2.08346519122015	-2.06150099111154	3.70538114092609	5.94995641791313	2.43204440946607	4.66330067290948	-1.75010671133744	1	1
TRINITY_DN31928_c0_g1_i1	NA	NA	NA	NA	0.0340541121034365	-4.84827081733524	1.72375295773491e-09	5.68251752627939e-08	-2.76073336601957	1.45004900318208	-2.08346519122015	-2.76073336601957	-0.614147378587069	1.74422370037448	-1.72770341095746	0.64241840589888	-2.16867773884217	1	1
TRINITY_DN3243_c0_g2_i1	NA	NA	NA	NA	0.136445312668675	-5.83318745180789	4.49613862939944e-12	2.93000105995225e-10	-2.76073336601957	1.72531984960707	-2.76073336601957	-2.76073336601957	-0.0137801987182962	1.7084201324398	-1.72770341095746	0.64241840589888	-2.76073336601958	1	1
TRINITY_DN3348_c0_g1_i1	NA	NA	NA	NA	0.900945446006731	-4.33222176728978	5.47592662435468e-09	1.69385849227147e-07	-2.76073336601957	2.48645130260637	-2.76073336601957	-2.36916322704831	0.87455185300601	2.4555467454482	-0.247639751583682	1.25842976403465	-1.75010671133744	1	1
TRINITY_DN34177_c0_g1_i1	NA	NA	NA	NA	0.286681143365033	-6.70868523568059	2.20958545364078e-14	3.28408567335548e-12	-2.76073336601957	1.92945019617136	-2.76073336601957	-2.76073336601957	0.212983515738366	1.87916339568051	-2.15366708707112	0.71728440606937	-2.76073336601958	1	1
TRINITY_DN34274_c0_g1_i1	NA	NA	NA	NA	0.119315410891639	-5.8242417034749	6.62394416055475e-14	8.35596129658828e-12	-2.76073336601957	1.52394506010683	-2.76073336601957	-2.76073336601957	0.40889839351045	1.5953480001835	-2.15366708707112	0.856281522322073	-2.16867773884217	1	1
TRINITY_DN3428_c0_g2_i1	lck	Chr02	82305654	82305654	0.378529663183229	-5.26153098874791	1.75662100611801e-11	9.59207184133283e-10	-2.76073336601957	1.92945019617136	-2.76073336601957	-2.76073336601957	0.314264004723763	1.77916020078898	-1.13189686064402	1.20740018370384	-2.76073336601958	1	1
TRINITY_DN3461_c0_g2_i1	NA	NA	NA	NA	0.978078318658021	-5.92944205665405	1.79946393321381e-14	2.85545443458623e-12	-2.14124688619374	2.54086133930389	-2.76073336601957	-2.76073336601957	0.735391793568115	2.83340962853339	-1.39925911009131	1.15449924137904	-2.76073336601958	1	1
TRINITY_DN34632_c0_g2_i1	ino80e	scaffold_211	227805	227805	0.0936617777748412	-4.93205603146996	1.85245580075479e-10	7.7195736017507e-09	-2.76073336601957	1.55952052907784	-2.76073336601957	-2.76073336601957	0.314264004723763	1.38464924988001	-1.13189686064402	0.921060765796632	-2.76073336601958	1	1
TRINITY_DN3505_c0_g1_i1	NA	NA	NA	NA	0.641542448852117	-5.34925879550926	1.82085066342821e-10	7.62179323155113e-09	-2.76073336601957	2.26730559000411	-2.76073336601957	-2.06150099111154	-0.813445150034577	2.36645879462972	-1.39925911009131	1.35537370968266	-2.76073336601958	1	1
TRINITY_DN3517_c0_g1_i1	NA	NA	NA	NA	2.7819615453848	-5.10221672682419	5.3884631053749e-13	4.61420009880076e-11	-1.37724487870555	4.26641555125448	-2.76073336601957	-2.36916322704831	2.78473569897677	4.51172589117679	0.75820132560311	3.36327389432655	-1.1616193157615	1	1
TRINITY_DN35249_c0_g1_i1	NA	NA	NA	NA	1.03387369021792	-4.43982091257429	3.47274754728216e-07	8.74789779018063e-06	-2.76073336601957	2.52295169929554	-2.76073336601957	-2.76073336601957	0.212983515738366	2.84993613211285	-0.121133712871129	1.48957192256813	-1.75010671133744	1	1
TRINITY_DN3527_c0_g1_i1	NA	NA	NA	NA	1.60064256064445	-5.40709914883697	6.9926167241198e-15	1.35449397193347e-12	-2.76073336601957	3.22300917338894	-2.76073336601957	-2.06150099111154	1.67000184501265	3.15933200470347	-0.386314334012995	2.18713884517484	-2.76073336601958	1	1
TRINITY_DN3597_c0_g1_i1	NA	NA	NA	NA	0.927584798465974	-4.72028297884281	9.60591646849434e-06	0.000222792217878283	-2.76073336601957	2.74004350412561	-2.76073336601957	-2.76073336601957	0.87455185300601	2.76534278113623	-0.247639751583682	-1.05855565754763	-2.76073336601958	1	1
TRINITY_DN3597_c0_g2_i1	NA	NA	NA	NA	0.538734021071809	-6.97248992222491	1.32054465510995e-09	4.47948523285907e-08	-2.14124688619374	2.20127200874091	-2.76073336601957	-2.76073336601957	-2.76073336601957	2.1698593839937	-2.76073336601957	1.65104932058724	-2.76073336601958	1	1
TRINITY_DN36107_c0_g1_i1	psmd11	Chr10	6662497	6662497	0.170495665469937	-6.57586804710458	3.65312214087094e-13	3.30984650227878e-11	-2.76073336601957	1.75630999370538	-2.76073336601957	-2.76073336601957	-0.142099724706935	1.84659317763125	-2.15366708707112	0.64241840589888	-2.76073336601958	1	1
TRINITY_DN36259_c0_g1_i1	NA	NA	NA	NA	3.44779738176088	1.21280808080032	9.60516438343833e-06	0.000222792217878283	3.56796990076169	2.74004350412561	4.2052302488075	3.93399208648168	2.57624821442595	3.02023209523509	3.76329294034698	2.21324002186579	3.76005583373842	2	2
TRINITY_DN36309_c0_g1_i1	NA	NA	NA	NA	3.00587686678853	-5.57232226348174	4.33064806070909e-15	9.21476606675275e-13	-2.14124688619374	4.57095728136106	-2.76073336601957	-2.36916322704831	2.93541391102324	4.82762043256525	0.467398733457097	3.33977186843719	-0.744822593405981	1	1
TRINITY_DN36345_c0_g2_i1	NA	NA	NA	NA	1.15212531857632	-5.57633094302068	1.2859399114858e-14	2.21138318966647e-12	-1.70925234684164	2.87323460238626	-2.76073336601957	-2.76073336601957	0.87455185300601	2.73006592464896	-1.13189686064402	1.65104932058724	-2.76073336601958	1	1
TRINITY_DN3654_c0_g1_i1	NA	NA	NA	NA	1.19075731225337	-5.39260439814827	4.16215810621828e-10	1.58190168781262e-08	-2.76073336601957	2.57602711833656	-2.76073336601957	-2.76073336601957	0.581361458921747	3.17253188936163	-0.539750013497393	1.5725686655332	-2.76073336601958	1	1
TRINITY_DN36681_c0_g2_i1	NA	NA	NA	NA	2.10083243119207	-5.89904804951881	2.77316533206219e-13	2.65835818026044e-11	-2.76073336601957	3.84428344922281	-2.76073336601957	-2.36916322704831	1.63126986671507	3.91580754950783	-0.247639751583682	2.23887735657182	-2.76073336601958	1	1
TRINITY_DN36827_c0_g1_i1	cacna1c-like	scaffold_41	567763	567763	2.48572510718368	-4.84772235403033	7.16689498063595e-07	1.77510211041554e-05	-2.76073336601957	4.13109288866595	-2.76073336601957	-2.06150099111154	2.20637941614035	4.18693445666531	1.05473629966345	2.89993821981092	-2.76073336601958	1	1
TRINITY_DN3685_c0_g1_i1	NA	NA	NA	NA	1.52489619254787	-4.9293873594445	1.32374532036011e-09	4.48492579167122e-08	-2.76073336601957	3.18934049599347	-2.76073336601957	-2.06150099111154	1.37411509281721	3.2616966320554	-0.004831877434283	1.61234258243278	-2.76073336601958	1	1
TRINITY_DN3685_c0_g2_i1	NA	NA	NA	NA	1.05550473928663	-6.01601366961969	2.94131687621346e-15	6.50494229151239e-13	-2.76073336601957	2.72445594122383	-2.76073336601957	-2.76073336601957	0.939401830483732	2.6754785810699	-1.13189686064402	1.53166705128661	-2.76073336601958	1	1
TRINITY_DN37077_c0_g1_i1	NA	NA	NA	NA	0.853339466184779	-6.64111075318835	1.92566642114841e-16	7.61777362968951e-14	-2.76073336601957	2.15550838033749	-2.76073336601957	-2.76073336601957	0.581361458921747	2.76534278113623	-1.72770341095746	1.48957192256813	-2.76073336601958	1	1
TRINITY_DN37617_c0_g1_i1	NA	NA	NA	NA	2.34494488859621	-4.72181584614126	3.3413535175066e-08	9.24616711785299e-07	-2.76073336601957	3.84428344922281	-2.76073336601957	-1.80805613539913	2.25814047216765	4.04343218113148	0.943325239450967	2.91591955221857	-2.16867773884217	1	1
TRINITY_DN37772_c0_g1_i1	NA	NA	NA	NA	0.109509613932226	-5.36672074540675	6.01235230394553e-11	2.81034283084303e-09	-2.76073336601957	1.69364937380351	-2.76073336601957	-2.36916322704831	-0.142099724706935	1.77916020078898	-1.72770341095746	0.391240940835033	-2.76073336601958	1	1
TRINITY_DN3784_c0_g1_i1	NA	NA	NA	NA	0.496251423371849	-4.8175844166748	3.74376492624145e-07	9.38849334672712e-06	-2.76073336601957	2.3097064688901	-2.76073336601957	-2.76073336601957	-0.439069186170932	2.1698593839937	-0.711467750267295	0.479915404221083	-2.76073336601958	1	1
TRINITY_DN37856_c0_g1_i1	NA	NA	NA	NA	1.24597543646665	-4.3462071971894	1.08620455513933e-07	2.86731459964271e-06	-2.14124688619374	2.57602711833656	-2.76073336601957	-2.76073336601957	1.17307038161853	2.99072713435602	0.202937409264039	1.79625853522714	-2.16867773884217	1	1
TRINITY_DN37939_c0_g1_i1	gars	scaffold_24	840485	840485	0.217752585605077	-5.43672055053281	1.49373233521586e-09	4.96502486381159e-08	-2.76073336601957	1.6281431524901	-2.76073336601957	-2.76073336601957	-0.439069186170932	2.1698593839937	-1.39925911009131	0.391240940835033	-2.76073336601958	1	1
TRINITY_DN38445_c0_g1_i1	NA	NA	NA	NA	1.69194518694621	4.81958625806834	3.3037386356782e-06	7.81736369505422e-05	2.56666518566868	-1.78021851587185	-0.383953410940951	2.24745019719078	-2.10877662483621	-1.07090446024518	-2.15366708707112	-1.67194128501677	3.98134216529595	2	2
TRINITY_DN38513_c0_g2_i1	NA	NA	NA	NA	0.0976714470309995	-7.83303000497785	7.34397998315799e-09	2.22762729650007e-07	-2.76073336601957	2.10824539629004	-2.76073336601957	-2.76073336601957	-2.76073336601957	1.91101451444476	-2.76073336601957	-0.454950812056297	-2.76073336601958	1	1
TRINITY_DN38650_c0_g1_i1	NA	NA	NA	NA	1.22024702512266	-4.91229436389765	1.9026922839235e-09	6.22854524225633e-08	-1.70925234684164	2.8446810399174	-2.76073336601957	-2.76073336601957	0.40889839351045	2.9453064824577	-0.386314334012995	1.76130331944283	-2.76073336601958	1	1
TRINITY_DN3894_c0_g2_i1	sptlc2	Chr08	61825282	61825282	1.50028558000099	-5.12932446096309	2.48799787364248e-12	1.73831831534817e-10	-2.76073336601957	3.04621119233857	-2.76073336601957	-2.36916322704831	0.87455185300601	3.23677831044005	-0.386314334012995	2.18713884517484	-1.75010671133744	1	1
TRINITY_DN39064_c0_g1_i1	NA	NA	NA	NA	0.140596118939182	-5.02758857881604	1.02825047720365e-09	3.56549026582951e-08	-2.76073336601957	1.81636198075555	-2.76073336601957	-2.36916322704831	-0.0137801987182962	1.77916020078898	-1.39925911009131	0.0869175213595669	-2.76073336601958	1	1
TRINITY_DN3972_c0_g1_i1	NA	NA	NA	NA	1.78859385132369	-5.43185821437369	7.5297139293946e-12	4.58757212873983e-10	-2.76073336601957	3.28807721585089	-2.76073336601957	-2.36916322704831	1.42028468285551	3.5717256123178	-0.121133712871129	2.42905964588183	-2.76073336601958	1	1
TRINITY_DN4027_c0_g1_i1	NA	NA	NA	NA	0.582882045730892	-4.92908020671714	1.57351408059578e-08	4.54684053309606e-07	-2.76073336601957	2.15550838033749	-2.76073336601957	-2.76073336601957	0.40889839351045	2.36645879462972	-0.711467750267295	0.563453708283176	-2.76073336601958	1	1
TRINITY_DN40286_c0_g1_i1	NA	NA	NA	NA	3.26921899345037	-5.6051921772503	2.06143818006703e-11	1.08833861209667e-09	-2.14124688619374	4.86200406583372	-2.76073336601957	-2.36916322704831	2.99764194259979	5.04056690626742	1.00010595704815	3.8191789633513	-1.75010671133744	1	1
TRINITY_DN4068_c0_g1_i1	NA	NA	NA	NA	0.994968844508953	-6.7890102489609	4.90902183668377e-16	1.60325228287136e-13	-2.76073336601957	2.62721902933678	-2.76073336601957	-2.76073336601957	0.735391793568115	2.86627546175628	-1.72770341095746	1.04249636575762	-2.76073336601958	1	1
TRINITY_DN41077_c0_g1_i1	NA	NA	NA	NA	0.642679418162003	-3.65215994505512	1.2559891887844e-07	3.28463392415154e-06	-1.37724487870555	2.08402030127614	-2.08346519122015	-2.76073336601957	0.735391793568115	2.24675736136014	-0.386314334012995	0.71728440606937	-1.42606264623299	1	1
TRINITY_DN41390_c0_g1_i1	NA	NA	NA	NA	1.14522207162454	-5.15365354168333	1.43896925176555e-09	4.83448915960993e-08	-2.76073336601957	2.8446810399174	-2.76073336601957	-2.76073336601957	0.40889839351045	2.99072713435602	-0.539750013497393	1.15449924137904	-2.16867773884217	1	1
TRINITY_DN41829_c0_g1_i1	NA	NA	NA	NA	0.953353420262311	-5.13841020582825	8.52643313849712e-11	3.86261173485433e-09	-2.76073336601957	2.48645130260637	-2.76073336601957	-2.76073336601957	1.00146173000584	2.53945191228915	-0.539750013497393	1.53166705128661	-2.76073336601958	1	1
TRINITY_DN42893_c0_g1_i1	NA	NA	NA	NA	0.164408539163638	-4.70697553354979	9.00384659179614e-09	2.69319530589753e-07	-2.76073336601957	1.52394506010683	-2.76073336601957	-2.76073336601957	0.104052437594963	1.74422370037448	-0.906421051844555	0.856281522322073	-2.76073336601958	1	1
TRINITY_DN43474_c0_g1_i1	rab37	Chr10	35372206	35372206	1.84479387202949	-5.37027242115099	3.91066700104371e-13	3.49805426937308e-11	-2.76073336601957	3.27743430273328	-2.76073336601957	-2.36916322704831	1.8494478316804	3.72293459252285	-0.121133712871129	2.13347562789552	-2.16867773884217	1	1
TRINITY_DN4371_c0_g1_i1	LOC100145141	Chr04	87312261	87312261	3.99395530892076	-5.39129341779329	9.4309763550026e-08	2.5013015380827e-06	-1.10752980123919	5.67789939354451	-2.76073336601957	-2.76073336601957	3.64833155040635	5.80915221878181	1.91668802669726	4.2431650158331	-1.75010671133744	1	1
TRINITY_DN43845_c0_g1_i1	NA	NA	NA	NA	-0.000644232665331711	-5.65960705802452	8.48222260802864e-10	2.99296716572488e-08	-2.14124688619374	1.75630999370538	-2.76073336601957	-2.76073336601957	-0.614147378587069	1.7084201324398	-2.15366708707112	-0.15872444518517	-2.76073336601958	1	1
TRINITY_DN43937_c0_g2_i1	NA	NA	NA	NA	1.02435776669968	-4.85347121334881	7.51916485462298e-10	2.69720029721323e-08	-2.14124688619374	2.6766565450671	-2.76073336601957	-2.76073336601957	0.87455185300601	2.53945191228915	-0.386314334012995	1.5725686655332	-2.76073336601958	1	1
