gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46	ID	tau	tissue
TRINITY_DN126031_c3_g1_i1	NA	NA	NA	NA	4.249750238	-2.166972536	2.28E-11	5.61E-10	TRINITY_DN126031_c3_g1_i1	0.592822471571408	Ovary_mean
TRINITY_DN126032_c0_g2_i6	NA	NA	NA	NA	2.508207881	-2.761516876	4.28E-12	1.13E-10	TRINITY_DN126032_c0_g2_i6	0.551890069805567	Ovary_mean
TRINITY_DN126042_c0_g1_i1	NA	NA	NA	NA	3.512495809	-1.746402769	2.70E-05	0.000265647	TRINITY_DN126042_c0_g1_i1	0.427148751577053	Ovary_mean
TRINITY_DN126047_c5_g5_i7	NA	NA	NA	NA	3.222458261	-1.349361917	0.000519801	0.003825422	TRINITY_DN126047_c5_g5_i7	0.485767786310231	Ovary_mean
TRINITY_DN126051_c1_g4_i2	ctdspl2	Chr03	115925040	115925040	5.712176466	-1.571362395	1.10E-05	0.000117217	TRINITY_DN126051_c1_g4_i2	0.283817409946618	Ovary_mean
TRINITY_DN126051_c2_g2_i3	NA	NA	NA	NA	2.004108463	-1.809654261	3.10E-05	0.00030097	TRINITY_DN126051_c2_g2_i3	0.686709483781749	Ovary_mean
TRINITY_DN126065_c0_g1_i1	Xetrov90010731m	Chr04	26057632	26057632	4.343708774	-1.345665789	3.16E-05	0.000306787	TRINITY_DN126065_c0_g1_i1	0.505086038302968	Testis_mean
TRINITY_DN126069_c0_g1_i1	dnaaf2	Chr08	72266455	72266455	1.893394847	-2.429321508	1.16E-05	0.000122866	TRINITY_DN126069_c0_g1_i1	0.804509349297374	Brain_mean
TRINITY_DN126073_c0_g4_i10	afg3l2	Chr06	88594113	88594113	2.415465037	-1.418178432	0.001279879	0.008424774	TRINITY_DN126073_c0_g4_i10	0.213560516544969	G46_F_mean
TRINITY_DN126077_c1_g1_i4	NA	NA	NA	NA	4.96332291	-1.799564553	1.97E-05	0.000200325	TRINITY_DN126077_c1_g1_i4	0.331998483761314	Ovary_mean
TRINITY_DN126078_c0_g1_i1	NA	NA	NA	NA	4.73024097	-13.61463927	2.11E-93	3.10E-90	TRINITY_DN126078_c0_g1_i1	0.867412279527263	Ovary_mean
TRINITY_DN126079_c0_g1_i1	NA	NA	NA	NA	3.896715054	-1.893678275	1.27E-07	1.89E-06	TRINITY_DN126079_c0_g1_i1	0.457454618307236	Ovary_mean
TRINITY_DN126082_c1_g1_i1	NA	NA	NA	NA	3.961173833	-1.80661272	2.17E-07	3.11E-06	TRINITY_DN126082_c1_g1_i1	0.342008646439683	Ovary_mean
TRINITY_DN126082_c1_g3_i1	NA	NA	NA	NA	2.725767661	-1.384219823	0.000483811	0.003579567	TRINITY_DN126082_c1_g3_i1	0.345707602568647	Ovary_mean
TRINITY_DN126089_c1_g1_i2	uggt1-like	Chr05	129409251	129409251	4.884009543	-6.718235288	1.14E-55	2.53E-53	TRINITY_DN126089_c1_g1_i2	0.75071677343256	Testis_mean
TRINITY_DN126092_c0_g2_i2	sema3a	Chr03	70641601	70641601	4.152264169	-3.319977861	3.06E-21	1.76E-19	TRINITY_DN126092_c0_g2_i2	0.60655406867938	Ovary_mean
TRINITY_DN126103_c0_g1_i1	NA	NA	NA	NA	2.111206763	-3.111549548	2.79E-12	7.53E-11	TRINITY_DN126103_c0_g1_i1	0.679403402946902	Ovary_mean
TRINITY_DN126104_c1_g2_i1	NA	NA	NA	NA	0.280074932	-1.60720886	0.003243492	0.018919983	TRINITY_DN126104_c1_g2_i1	0.724944172998349	Brain_mean
TRINITY_DN126111_c0_g1_i3	NA	NA	NA	NA	4.167934225	-1.579958963	2.16E-06	2.65E-05	TRINITY_DN126111_c0_g1_i3	0.428211910443212	Ovary_mean
TRINITY_DN126113_c4_g2_i1	NA	NA	NA	NA	4.216294931	-1.867654901	1.29E-08	2.23E-07	TRINITY_DN126113_c4_g2_i1	0.595398096446583	Ovary_mean
TRINITY_DN126117_c0_g5_i1	atp5g1	Chr02	143813644	143813644	4.746717829	-1.398324231	3.81E-06	4.43E-05	TRINITY_DN126117_c0_g5_i1	0.318409236069265	Ovary_mean
TRINITY_DN126124_c0_g1_i1	NA	NA	NA	NA	2.132783935	-6.710346546	1.39E-30	1.37E-28	TRINITY_DN126124_c0_g1_i1	0.83540046568898	Ovary_mean
TRINITY_DN126125_c0_g2_i1	ppm1b	Chr05	14775298	14775298	4.49966396	-1.009021569	0.000694392	0.004929926	TRINITY_DN126125_c0_g2_i1	0.30331133381658	Ovary_mean
TRINITY_DN126127_c0_g1_i1	NA	NA	NA	NA	5.780957427	-1.929593835	3.87E-10	8.18E-09	TRINITY_DN126127_c0_g1_i1	0.409529271727065	Ovary_mean
TRINITY_DN126133_c2_g1_i1	LOC100486199-like	Chr04	36675591	36675591	4.001804959	-1.667226004	9.52E-05	0.000833507	TRINITY_DN126133_c2_g1_i1	0.501691188498135	Ovary_mean
TRINITY_DN126158_c0_g1_i1	NA	NA	NA	NA	5.139817198	-3.044230749	1.01E-22	6.49E-21	TRINITY_DN126158_c0_g1_i1	0.604338080722199	Ovary_mean
TRINITY_DN126161_c0_g2_i4	NA	NA	NA	NA	5.541180745	-2.516688569	5.87E-16	2.26E-14	TRINITY_DN126161_c0_g2_i4	0.424536334771599	Ovary_mean
TRINITY_DN126164_c0_g1_i1	NA	NA	NA	NA	5.53037253	-1.612240325	1.28E-07	1.91E-06	TRINITY_DN126164_c0_g1_i1	0.41198279414584	Ovary_mean
TRINITY_DN126177_c8_g1_i1	NA	NA	NA	NA	2.539983866	-5.950781291	1.09E-26	8.98E-25	TRINITY_DN126177_c8_g1_i1	0.781265831998186	Ovary_mean
TRINITY_DN126178_c1_g1_i1	NA	NA	NA	NA	5.223699793	-3.23699691	7.96E-21	4.49E-19	TRINITY_DN126178_c1_g1_i1	0.53466751004362	Ovary_mean
TRINITY_DN126190_c0_g1_i6	NA	NA	NA	NA	4.664892304	-2.843174206	1.05E-18	5.16E-17	TRINITY_DN126190_c0_g1_i6	0.553138146001023	Ovary_mean
TRINITY_DN126192_c3_g1_i1	NA	NA	NA	NA	4.006194268	-1.088013884	0.005937836	0.031336344	TRINITY_DN126192_c3_g1_i1	0.327458368137521	Ovary_mean
TRINITY_DN126201_c3_g1_i4	NA	NA	NA	NA	5.569209889	-1.733634182	1.04E-08	1.83E-07	TRINITY_DN126201_c3_g1_i4	0.344120511923825	Ovary_mean
TRINITY_DN126202_c1_g1_i2	NA	NA	NA	NA	4.646504446	-1.497404444	1.13E-05	0.000120061	TRINITY_DN126202_c1_g1_i2	0.426503892306527	Ovary_mean
TRINITY_DN126214_c1_g1_i4	NA	NA	NA	NA	0.838275369	-4.505690484	5.21E-12	1.37E-10	TRINITY_DN126214_c1_g1_i4	0.808070333034251	Brain_mean
TRINITY_DN126216_c0_g1_i1	NA	NA	NA	NA	4.482224311	-1.122000938	0.000165554	0.001371331	TRINITY_DN126216_c0_g1_i1	0.453737700390129	Ovary_mean
TRINITY_DN126217_c0_g2_i3	NA	NA	NA	NA	4.692466616	-3.257934841	3.91E-20	2.14E-18	TRINITY_DN126217_c0_g2_i3	0.556547914198934	Ovary_mean
TRINITY_DN126222_c0_g1_i1	mpp7	Chr06	16060500	16060500	4.071884148	-1.40095821	9.58E-05	0.000836555	TRINITY_DN126222_c0_g1_i1	0.519605311849485	Ovary_mean
TRINITY_DN126225_c0_g3_i2	NA	NA	NA	NA	3.275098199	-1.107362905	0.004502125	0.024858866	TRINITY_DN126225_c0_g3_i2	0.537125626272833	Ovary_mean
TRINITY_DN126239_c1_g1_i2	NA	NA	NA	NA	1.763823122	-1.692456921	0.000149946	0.001253703	TRINITY_DN126239_c1_g1_i2	0.667730567379658	Brain_mean
TRINITY_DN126244_c0_g1_i2	NA	NA	NA	NA	1.860114672	-2.002468552	0.000100853	0.000874909	TRINITY_DN126244_c0_g1_i2	0.699284628963459	Ovary_mean
TRINITY_DN126245_c6_g1_i1	NA	NA	NA	NA	3.168757366	-2.830266235	1.45E-13	4.50E-12	TRINITY_DN126245_c6_g1_i1	0.442291225362731	G46_F_mean
TRINITY_DN126245_c6_g2_i1	NA	NA	NA	NA	2.769191918	-1.894987843	1.33E-06	1.69E-05	TRINITY_DN126245_c6_g2_i1	0.389687143837634	Ovary_mean
TRINITY_DN126256_c6_g2_i1	NA	NA	NA	NA	2.929771447	-3.758536934	1.86E-17	8.20E-16	TRINITY_DN126256_c6_g2_i1	0.708376062005014	Ovary_mean
TRINITY_DN126267_c2_g2_i1	lclat1	Chr05	3060827	3060827	3.259582141	-1.125522818	0.005474977	0.029302875	TRINITY_DN126267_c2_g2_i1	0.300332689419195	Ovary_mean
TRINITY_DN126269_c1_g1_i1	NA	NA	NA	NA	4.007486048	-1.091264021	0.002203863	0.013598257	TRINITY_DN126269_c1_g1_i1	0.400755617192719	Ovary_mean
TRINITY_DN126278_c3_g10_i1	NA	NA	NA	NA	6.659497986	-1.163037299	0.000272457	0.002149065	TRINITY_DN126278_c3_g10_i1	0.270406340635265	Ovary_mean
TRINITY_DN126279_c0_g3_i1	polr1b-like	Chr05	39090670	39090670	2.665204934	-1.149936308	0.002096396	0.01302596	TRINITY_DN126279_c0_g3_i1	0.229889255903666	Ovary_mean
TRINITY_DN126281_c5_g1_i4	NA	NA	NA	NA	2.665518802	-1.914870408	5.51E-06	6.26E-05	TRINITY_DN126281_c5_g1_i4	0.635255485800952	Ovary_mean
TRINITY_DN126284_c5_g1_i3	NA	NA	NA	NA	6.893844903	-1.011174281	0.002860492	0.017023034	TRINITY_DN126284_c5_g1_i3	0.236649883357026	Ovary_mean
TRINITY_DN126290_c1_g1_i1	NA	NA	NA	NA	2.336098297	-1.300532608	0.000762964	0.005366356	TRINITY_DN126290_c1_g1_i1	0.545499218138399	G46_F_mean
TRINITY_DN126296_c0_g1_i4	mtg1	Chr07	38329521	38329521	2.684928917	-1.097645807	0.00378885	0.021550221	TRINITY_DN126296_c0_g1_i4	0.736449104968749	Brain_mean
TRINITY_DN126311_c2_g1_i1	NA	NA	NA	NA	0.614193583	-4.633231807	2.54E-12	6.92E-11	TRINITY_DN126311_c2_g1_i1	0.818374646220907	Ovary_mean
TRINITY_DN126312_c0_g1_i4	NA	NA	NA	NA	6.705633893	-5.33132825	8.88E-45	1.41E-42	TRINITY_DN126312_c0_g1_i4	0.635186839440986	Ovary_mean
TRINITY_DN126314_c2_g1_i2	NA	NA	NA	NA	3.509104756	-1.488246959	0.000285559	0.002247906	TRINITY_DN126314_c2_g1_i2	0.514223037217837	Ovary_mean
TRINITY_DN126318_c8_g2_i4	NA	NA	NA	NA	3.286100179	-1.541078786	5.31E-05	0.000494381	TRINITY_DN126318_c8_g2_i4	0.44596258904781	Ovary_mean
TRINITY_DN126319_c1_g1_i2	NA	NA	NA	NA	2.174085842	-1.672711661	6.20E-05	0.000567639	TRINITY_DN126319_c1_g1_i2	0.434533155379876	Ovary_mean
TRINITY_DN126321_c0_g2_i1	orc5	Chr06	105470332	105470332	3.085874852	-1.338412914	0.000322483	0.002512665	TRINITY_DN126321_c0_g2_i1	0.401402591164229	Ovary_mean
TRINITY_DN126326_c0_g1_i4	NA	NA	NA	NA	4.05845116	-1.815277421	6.20E-05	0.000567691	TRINITY_DN126326_c0_g1_i4	0.425873963230623	Ovary_mean
TRINITY_DN126328_c0_g1_i1	NA	NA	NA	NA	4.040848943	-2.152713054	2.17E-10	4.76E-09	TRINITY_DN126328_c0_g1_i1	0.43198669036988	Testis_mean
TRINITY_DN126330_c1_g2_i1	NA	NA	NA	NA	4.876024201	-1.656204973	1.44E-08	2.47E-07	TRINITY_DN126330_c1_g2_i1	0.353908143166762	Ovary_mean
TRINITY_DN126333_c0_g1_i1	NA	NA	NA	NA	5.047689137	-1.345034262	7.43E-06	8.15E-05	TRINITY_DN126333_c0_g1_i1	0.328491598797985	Ovary_mean
TRINITY_DN126345_c5_g2_i1	NA	NA	NA	NA	4.13660063	-1.87794756	2.72E-06	3.25E-05	TRINITY_DN126345_c5_g2_i1	0.408868606292919	Ovary_mean
TRINITY_DN126356_c1_g3_i1	NA	NA	NA	NA	2.602127446	-1.736753572	7.11E-05	0.000640261	TRINITY_DN126356_c1_g3_i1	0.580417238808503	Ovary_mean
TRINITY_DN126357_c1_g1_i2	dhx40	Chr02	87110132	87110132	5.513598277	-1.083350818	0.000314008	0.002451994	TRINITY_DN126357_c1_g1_i2	0.348693703829805	Ovary_mean
TRINITY_DN126357_c1_g2_i4	gpr126	Chr05	53863685	53863685	4.640779697	-1.49808147	2.19E-06	2.69E-05	TRINITY_DN126357_c1_g2_i4	0.385674604965858	Ovary_mean
TRINITY_DN126359_c3_g1_i4	NA	NA	NA	NA	2.774540152	-2.379549856	5.45E-09	1.00E-07	TRINITY_DN126359_c3_g1_i4	0.737371210344263	Ovary_mean
TRINITY_DN126359_c3_g3_i1	NA	NA	NA	NA	3.270115679	-1.14686382	0.001719754	0.010953112	TRINITY_DN126359_c3_g3_i1	0.564016705266598	Ovary_mean
TRINITY_DN126363_c6_g1_i1	lpgat1	Chr05	11023046	11023046	2.935738555	-1.410461014	8.68E-05	0.000767237	TRINITY_DN126363_c6_g1_i1	0.462026019282814	Ovary_mean
TRINITY_DN126374_c0_g1_i1	NA	NA	NA	NA	6.345504737	-2.584395756	3.04E-15	1.11E-13	TRINITY_DN126374_c0_g1_i1	0.436289383777649	Ovary_mean
TRINITY_DN126376_c0_g1_i2	NA	NA	NA	NA	7.245184006	-2.043731828	3.97E-09	7.38E-08	TRINITY_DN126376_c0_g1_i2	0.243158871526243	Ovary_mean
TRINITY_DN126377_c9_g1_i3	NA	NA	NA	NA	0.62870046	-1.897023504	0.000355928	0.002735109	TRINITY_DN126377_c9_g1_i3	0.764846050677696	Brain_mean
TRINITY_DN126388_c0_g1_i1	nemf-like	Chr08	72183076	72183076	3.271078474	-5.672776818	1.49E-33	1.64E-31	TRINITY_DN126388_c0_g1_i1	0.789823776855013	Testis_mean
TRINITY_DN126394_c1_g1_i1	rars	Chr03	24349610	24349610	5.115486702	-2.453572156	1.14E-15	4.35E-14	TRINITY_DN126394_c1_g1_i1	0.512035171873264	Ovary_mean
TRINITY_DN126404_c2_g10_i1	NA	NA	NA	NA	0.250023259	-2.033340455	0.003360922	0.019521371	TRINITY_DN126404_c2_g10_i1	0.600665146592427	Testis_mean
TRINITY_DN126404_c2_g16_i1	NA	NA	NA	NA	2.24143127	-1.604086274	0.000171306	0.00141381	TRINITY_DN126404_c2_g16_i1	0.588582814356778	Ovary_mean
TRINITY_DN126404_c3_g2_i1	NA	NA	NA	NA	5.413584691	-1.572666345	3.41E-06	4.00E-05	TRINITY_DN126404_c3_g2_i1	0.41778452417675	Ovary_mean
TRINITY_DN126405_c0_g1_i1	NA	NA	NA	NA	8.024278532	-3.795162615	5.68E-25	4.06E-23	TRINITY_DN126405_c0_g1_i1	0.41119467373156	Ovary_mean
TRINITY_DN126407_c4_g1_i1	NA	NA	NA	NA	5.077806179	-2.260293375	4.07E-13	1.21E-11	TRINITY_DN126407_c4_g1_i1	0.432114944402591	Ovary_mean
TRINITY_DN126410_c3_g1_i3	NA	NA	NA	NA	7.963359667	-6.288295565	5.22E-52	1.03E-49	TRINITY_DN126410_c3_g1_i3	0.552648124658495	Ovary_mean
TRINITY_DN126412_c0_g1_i7	NA	NA	NA	NA	4.326360701	-1.322914529	5.19E-05	0.000484063	TRINITY_DN126412_c0_g1_i7	0.368549908518928	G46_F_mean
TRINITY_DN126414_c7_g8_i1	NA	NA	NA	NA	1.925233044	-1.214681612	0.003542342	0.020371121	TRINITY_DN126414_c7_g8_i1	0.443993446733826	Brain_mean
TRINITY_DN126416_c1_g1_i4	NA	NA	NA	NA	5.780985836	-2.159801386	1.14E-12	3.25E-11	TRINITY_DN126416_c1_g1_i4	0.470842415540679	Ovary_mean
TRINITY_DN126421_c2_g1_i1	oxt	Chr01	6308159	6308159	5.312261106	-3.415872165	4.61E-26	3.63E-24	TRINITY_DN126421_c2_g1_i1	0.571518795378129	Ovary_mean
TRINITY_DN126422_c1_g1_i4	usp2	Chr07	86119765	86119765	2.077693794	-2.591358467	6.97E-09	1.26E-07	TRINITY_DN126422_c1_g1_i4	0.642425251078126	Ovary_mean
TRINITY_DN126425_c1_g1_i3	NA	NA	NA	NA	4.832510665	-3.990754261	5.03E-36	5.98E-34	TRINITY_DN126425_c1_g1_i3	0.624564403457388	Ovary_mean
TRINITY_DN126429_c0_g1_i1	sp5l	Chr02	137812167	137812167	5.846509052	-2.300272378	1.02E-11	2.60E-10	TRINITY_DN126429_c0_g1_i1	0.487715331702136	Ovary_mean
TRINITY_DN126447_c0_g1_i1	NA	NA	NA	NA	4.960595535	-3.351416542	4.27E-24	2.93E-22	TRINITY_DN126447_c0_g1_i1	0.570405642220911	Ovary_mean
TRINITY_DN126452_c0_g2_i3	NA	NA	NA	NA	3.854201159	-1.564404838	7.54E-06	8.26E-05	TRINITY_DN126452_c0_g2_i3	0.430034163216257	Ovary_mean
TRINITY_DN126452_c0_g3_i2	NA	NA	NA	NA	0.994886967	-1.588663012	0.004579062	0.025199996	TRINITY_DN126452_c0_g3_i2	0.266483789880371	G46_F_mean
TRINITY_DN126470_c0_g1_i1	hmx3	Chr07	11821120	11821120	3.551754531	-1.807872026	6.30E-07	8.48E-06	TRINITY_DN126470_c0_g1_i1	0.517127303166519	Brain_mean
TRINITY_DN126472_c2_g9_i2	vsnl1	Chr05	137595301	137595301	6.61798354	-1.551602576	6.24E-06	6.99E-05	TRINITY_DN126472_c2_g9_i2	0.24685287133018	Ovary_mean
TRINITY_DN126483_c0_g2_i1	NA	NA	NA	NA	2.99282619	-1.047229497	0.004560406	0.025108409	TRINITY_DN126483_c0_g2_i1	0.540264059665008	Ovary_mean
TRINITY_DN126487_c0_g2_i2	LOC100490819	Chr02	141316625	141316625	7.134822091	-1.328681174	0.000130879	0.001109158	TRINITY_DN126487_c0_g2_i2	0.239313377226402	Ovary_mean
TRINITY_DN126490_c0_g1_i1	NA	NA	NA	NA	3.450540097	-1.115052442	0.001889956	0.011900374	TRINITY_DN126490_c0_g1_i1	0.476040846966692	Ovary_mean
TRINITY_DN126499_c3_g4_i2	NA	NA	NA	NA	5.053333707	-2.282963614	1.22E-14	4.23E-13	TRINITY_DN126499_c3_g4_i2	0.440035896059646	Ovary_mean
TRINITY_DN126502_c1_g1_i3	NA	NA	NA	NA	4.034125914	-2.76544591	9.17E-09	1.63E-07	TRINITY_DN126502_c1_g1_i3	0.510793054164005	Ovary_mean
TRINITY_DN126504_c5_g2_i2	NA	NA	NA	NA	2.232507271	-2.103677142	6.41E-06	7.16E-05	TRINITY_DN126504_c5_g2_i2	0.572331224719776	Ovary_mean
TRINITY_DN126505_c0_g1_i2	LOC101734601	Chr05	95568455	95568455	5.07073715	-1.056429066	0.000216958	0.001749134	TRINITY_DN126505_c0_g1_i2	0.322977145004638	Ovary_mean
TRINITY_DN126507_c0_g1_i2	NA	NA	NA	NA	3.154852359	-4.746469234	4.12E-19	2.10E-17	TRINITY_DN126507_c0_g1_i2	0.772453076929412	Ovary_mean
TRINITY_DN126511_c5_g2_i1	NA	NA	NA	NA	2.032313856	-1.951290086	4.05E-06	4.67E-05	TRINITY_DN126511_c5_g2_i1	0.617614154916276	Ovary_mean
TRINITY_DN126522_c0_g1_i2	NA	NA	NA	NA	2.20706575	-2.218849014	2.05E-06	2.52E-05	TRINITY_DN126522_c0_g1_i2	0.618131872165193	Ovary_mean
TRINITY_DN126532_c1_g1_i2	NA	NA	NA	NA	0.647140451	-1.935261654	0.000781648	0.005474611	TRINITY_DN126532_c1_g1_i2	0.526590168057737	Ovary_mean
TRINITY_DN126532_c2_g1_i11	ado	Chr07	9557692	9557692	2.448380373	-1.301724353	0.000751321	0.005290428	TRINITY_DN126532_c2_g1_i11	0.456415171640705	Ovary_mean
TRINITY_DN126532_c2_g2_i1	NA	NA	NA	NA	2.095169164	-1.674168963	0.000126698	0.001076655	TRINITY_DN126532_c2_g2_i1	0.552858935239837	Ovary_mean
TRINITY_DN126532_c2_g3_i2	NA	NA	NA	NA	3.101584093	-2.008444072	2.49E-07	3.55E-06	TRINITY_DN126532_c2_g3_i2	0.486059955672029	Ovary_mean
TRINITY_DN126533_c3_g2_i1	NA	NA	NA	NA	4.723187477	-1.524689184	9.12E-07	1.20E-05	TRINITY_DN126533_c3_g2_i1	0.42805718608867	Ovary_mean
TRINITY_DN126535_c1_g2_i4	NA	NA	NA	NA	3.096508884	-1.034308275	0.005152828	0.027839879	TRINITY_DN126535_c1_g2_i4	0.540396255763411	Brain_mean
TRINITY_DN126536_c4_g2_i2	NA	NA	NA	NA	2.556377518	-2.183561241	3.80E-06	4.42E-05	TRINITY_DN126536_c4_g2_i2	0.691251599310557	Ovary_mean
TRINITY_DN126540_c0_g1_i1	NA	NA	NA	NA	3.56466889	-2.284301599	3.05E-09	5.74E-08	TRINITY_DN126540_c0_g1_i1	0.507960115380916	Ovary_mean
TRINITY_DN126540_c1_g4_i1	NA	NA	NA	NA	4.9466623	-1.430619242	2.46E-06	2.97E-05	TRINITY_DN126540_c1_g4_i1	0.501683896394526	Testis_mean
TRINITY_DN126541_c4_g1_i1	NA	NA	NA	NA	2.949912158	-1.816105493	1.19E-06	1.53E-05	TRINITY_DN126541_c4_g1_i1	0.406750622879578	Ovary_mean
TRINITY_DN126545_c0_g3_i5	hla-drb1	Chr08	51404035	51404035	6.165294835	-4.814448198	2.21E-23	1.46E-21	TRINITY_DN126545_c0_g3_i5	0.516887058524197	Ovary_mean
TRINITY_DN126551_c0_g2_i5	NA	NA	NA	NA	5.262246933	-1.661338989	8.68E-08	1.32E-06	TRINITY_DN126551_c0_g2_i5	0.361156843389908	Ovary_mean
TRINITY_DN126552_c1_g3_i2	NA	NA	NA	NA	4.143472736	-1.855045343	2.50E-07	3.56E-06	TRINITY_DN126552_c1_g3_i2	0.307138638541877	Brain_mean
TRINITY_DN126555_c5_g4_i3	NA	NA	NA	NA	4.827797806	-1.700895308	5.38E-08	8.49E-07	TRINITY_DN126555_c5_g4_i3	0.334552167601662	G46_F_mean
TRINITY_DN126559_c1_g4_i2	NA	NA	NA	NA	7.127074014	-2.632717057	1.63E-14	5.54E-13	TRINITY_DN126559_c1_g4_i2	0.284740202565484	Ovary_mean
TRINITY_DN126563_c2_g1_i1	NA	NA	NA	NA	3.318573197	-1.474414477	6.82E-05	0.000616024	TRINITY_DN126563_c2_g1_i1	0.401772514896996	Ovary_mean
TRINITY_DN126577_c0_g1_i1	NA	NA	NA	NA	4.349291766	-2.621379228	9.73E-16	3.71E-14	TRINITY_DN126577_c0_g1_i1	0.51495852725586	Ovary_mean
TRINITY_DN126578_c1_g1_i7	bche	Chr08	101052554	101052554	6.0479445	-4.713034011	2.28E-37	2.89E-35	TRINITY_DN126578_c1_g1_i7	0.665580342075427	Ovary_mean
TRINITY_DN126594_c0_g1_i4	NA	NA	NA	NA	5.643431242	-4.757977301	8.29E-37	1.01E-34	TRINITY_DN126594_c0_g1_i4	0.620763807825869	Ovary_mean
TRINITY_DN126595_c0_g1_i2	NA	NA	NA	NA	4.988404979	-2.068582019	4.62E-12	1.22E-10	TRINITY_DN126595_c0_g1_i2	0.374327519395313	Ovary_mean
TRINITY_DN126600_c0_g1_i1	ep300	Chr04	105948705	105948705	4.442115917	-2.212212451	1.58E-11	3.95E-10	TRINITY_DN126600_c0_g1_i1	0.487068551814935	Ovary_mean
TRINITY_DN126605_c1_g1_i1	NA	NA	NA	NA	0.765621868	-1.50014809	0.004443105	0.024571058	TRINITY_DN126605_c1_g1_i1	0.646050639409671	Ovary_mean
TRINITY_DN126611_c2_g1_i1	NA	NA	NA	NA	2.840896394	-3.830525711	3.09E-17	1.34E-15	TRINITY_DN126611_c2_g1_i1	0.556072329670042	Ovary_mean
TRINITY_DN126615_c1_g1_i1	NA	NA	NA	NA	0.843976184	-2.221151071	9.49E-05	0.00083102	TRINITY_DN126615_c1_g1_i1	0.595414676103495	Ovary_mean
TRINITY_DN126616_c6_g6_i2	NA	NA	NA	NA	5.66487573	-1.62289303	6.91E-08	1.07E-06	TRINITY_DN126616_c6_g6_i2	0.405587377319898	Ovary_mean
TRINITY_DN126619_c1_g3_i3	NA	NA	NA	NA	4.526634692	-1.155910949	0.000169866	0.001403788	TRINITY_DN126619_c1_g3_i3	0.446622317052185	Ovary_mean
TRINITY_DN126621_c0_g1_i1	NA	NA	NA	NA	4.216482355	-1.221208404	0.000231074	0.001851339	TRINITY_DN126621_c0_g1_i1	0.426378410529481	Ovary_mean
TRINITY_DN126626_c0_g1_i1	NA	NA	NA	NA	3.279666961	-1.769139423	5.12E-05	0.000479094	TRINITY_DN126626_c0_g1_i1	0.620452846067464	Ovary_mean
TRINITY_DN126629_c0_g1_i1	prkci	Chr05	107726975	107726975	6.737984595	-1.340817519	0.000123738	0.001053654	TRINITY_DN126629_c0_g1_i1	0.304593019433386	Ovary_mean
TRINITY_DN126630_c4_g2_i1	mterf1	Chr06	23212520	23212520	4.029050206	-3.677597622	1.28E-24	9.02E-23	TRINITY_DN126630_c4_g2_i1	0.579895634996495	Ovary_mean
TRINITY_DN126639_c0_g1_i1	NA	NA	NA	NA	3.991357101	-1.441671151	1.47E-05	0.000152998	TRINITY_DN126639_c0_g1_i1	0.442958263757784	Ovary_mean
TRINITY_DN126647_c0_g1_i1	sgpp2	Chr05	121622510	121622510	2.071790148	-2.777573751	3.93E-09	7.32E-08	TRINITY_DN126647_c0_g1_i1	0.668736530398891	Ovary_mean
TRINITY_DN126648_c0_g2_i1	NA	NA	NA	NA	2.371861453	-1.143821291	0.007625661	0.038547147	TRINITY_DN126648_c0_g2_i1	0.617088582898499	Ovary_mean
TRINITY_DN126650_c1_g1_i2	NA	NA	NA	NA	3.87836	-1.570950661	2.71E-06	3.25E-05	TRINITY_DN126650_c1_g1_i2	0.513780582020824	Ovary_mean
TRINITY_DN126653_c0_g2_i1	ptpn1	Chr10	27650491	27650491	3.236887973	-1.646590548	7.46E-06	8.18E-05	TRINITY_DN126653_c0_g2_i1	0.566836040833229	Ovary_mean
TRINITY_DN126667_c5_g1_i1	NA	NA	NA	NA	2.165365134	-1.389843259	0.00097678	0.006665352	TRINITY_DN126667_c5_g1_i1	0.48621737847118	Brain_mean
TRINITY_DN126672_c0_g1_i2	NA	NA	NA	NA	0.748367818	-4.637775515	1.68E-10	3.75E-09	TRINITY_DN126672_c0_g1_i2	0.820988897663846	G27_mean
TRINITY_DN126676_c0_g1_i1	NA	NA	NA	NA	1.843527744	-1.322406612	0.006770071	0.034865235	TRINITY_DN126676_c0_g1_i1	0.482381858965349	Ovary_mean
TRINITY_DN126687_c0_g1_i1	LOC100488527	Chr08	17169221	17169221	4.349824553	-1.144168208	0.000189707	0.001547249	TRINITY_DN126687_c0_g1_i1	0.322019683125412	Brain_mean
TRINITY_DN126692_c6_g2_i8	NA	NA	NA	NA	6.011331336	-1.09676236	0.000301093	0.002360011	TRINITY_DN126692_c6_g2_i8	0.311045245807361	Ovary_mean
TRINITY_DN126692_c6_g4_i1	NA	NA	NA	NA	5.303994987	-1.459243756	8.54E-05	0.000755135	TRINITY_DN126692_c6_g4_i1	0.459777513556617	Ovary_mean
TRINITY_DN126693_c0_g1_i1	NA	NA	NA	NA	4.012884056	-3.01159289	6.31E-19	3.17E-17	TRINITY_DN126693_c0_g1_i1	0.679512539893721	Ovary_mean
TRINITY_DN126696_c2_g1_i1	NA	NA	NA	NA	5.270601765	-1.659019486	6.25E-08	9.75E-07	TRINITY_DN126696_c2_g1_i1	0.268895594022696	G46_F_mean
