ID	A10FB	A10MB	A12FB	A15FB	A15MB	A16FB	A16MB	A17FB	A17MB	A8MB
TRINITY_DN86108_c2_g1_i1	50.3975	50.0244	76.7669	67.113	152.644	96.3731	46.5564	89.6837	94.7339	70.0761
TRINITY_DN101100_c0_g1_i1	7.74672	15.5715	5	3	13.3999	12	5.02136	15.42	16.5808	20.7298
TRINITY_DN70508_c0_g1_i1	0	1	1	1	2	2	0	2	0	0
TRINITY_DN86681_c0_g6_i1	22	19	27	17	37	27	14	24	23	31
TRINITY_DN92560_c0_g4_i1	11.956	23.6951	0	20.0264	33.796	47.2875	18.6075	23.659	59.7821	25.6801
TRINITY_DN80701_c3_g1_i1	38	57	37	25	55	55	53	49	36	47
TRINITY_DN85554_c6_g2_i1	30.1862	27.1346	32.9776	29.0182	48.1825	42.8355	13.5467	52.2204	37.1546	39.3326
TRINITY_DN71211_c0_g1_i2	11	12	20	19	52	20	18	32	27	19
TRINITY_DN92330_c0_g1_i1	6.46944	1	5.03182	5.32785	8.77093	3.87196	1.15721	6.69308	2.27017	3.27149
TRINITY_DN79399_c0_g1_i1	26	41	50	60	118	42	41	30	48	29
TRINITY_DN78467_c0_g2_i1	116	102	92.714	53	92.2401	85	27	62	85	96
TRINITY_DN78839_c0_g1_i1	7	4	2	2	6	3	1	2	2	4
TRINITY_DN85399_c4_g1_i3	53	82	103	111	248	148	112	100	124	109
TRINITY_DN78678_c0_g1_i1	126	203	139	111	303	175	143	204	109	186
TRINITY_DN74483_c0_g1_i1	105.56	139.068	167.05	152.104	320.573	217	168.126	215.141	201	134
TRINITY_DN76147_c0_g1_i1	540	853	974	972	1086	275	1492	944	1036	325
TRINITY_DN85396_c3_g8_i2	117.341	128.381	118.416	162.065	238.362	177.94	131.826	170.749	153.713	158.852
TRINITY_DN85220_c1_g1_i1	63	40	42	42	66	90	47	83	76	45
TRINITY_DN86323_c0_g1_i1	115	110	116	143	257	136	113	85	115	159
TRINITY_DN63771_c0_g2_i1	14	31	31	25	57	44	23	35	34	25
TRINITY_DN79545_c0_g5_i1	8	10.0217	5.02388	10	19	20	7	19	15	16
TRINITY_DN87024_c0_g1_i1	113	115	94	113	185	144	96	98	107	124
TRINITY_DN82498_c0_g1_i1	776.517	819.589	523.674	482.731	899.37	892.799	499.95	543.93	513.498	577.537
TRINITY_DN91705_c2_g1_i1	13.0913	3.01185	18.1452	13.2414	30.0899	15.2752	14.0535	11.1591	35.5813	14.1175
TRINITY_DN76783_c0_g1_i1	59.0685	67.2089	93.3681	54.2657	187.197	70.0535	66.0967	117.032	98.3102	98.093
TRINITY_DN83484_c2_g3_i1	107.848	128.638	80.423	99.091	216.614	119.907	90.3459	135.76	92.3452	123.156
TRINITY_DN92308_c1_g3_i1	32.7032	34.4969	21.6989	13.8285	49.3259	45.0883	20.9798	22.8529	32.9444	19.5118
TRINITY_DN88692_c2_g3_i2	6	9	6	14	26	15	16	12	12	5
TRINITY_DN92429_c3_g4_i2	41	50	51	46	108.696	64	37	42.9216	59	56
TRINITY_DN20859_c0_g1_i1	26	7	18	10	11	18	13	11	11	21
TRINITY_DN87435_c0_g1_i3	502	527	845	680	1340	624	498	849	650	597
TRINITY_DN87128_c0_g1_i2	296	263	369	362	721	552	336	383	521	465
TRINITY_DN84765_c0_g2_i1	153	133	169.011	130.148	234	167	162	159	143	158
TRINITY_DN79588_c0_g1_i1	1063	931	1067	864	1568	1642	730	1087	1134	869
TRINITY_DN90958_c0_g2_i1	51.8349	33.1482	49.8549	54.8861	107.796	60.4417	34.8085	56.6999	52.8351	122.518
TRINITY_DN91982_c4_g5_i3	37385	42341	21426	18794	47146	39952	24525	21058	22862	23499
TRINITY_DN11215_c0_g1_i1	39	6	108	17	2	2	4	93	1	3
TRINITY_DN77724_c0_g1_i1	106	94	75	89	159	145	113	97	108	97
TRINITY_DN89745_c0_g3_i2	82	87	94	97	208	113	122	106	113	119
TRINITY_DN91665_c0_g1_i1	224	185	352	415	562	627	208	350	358	444
TRINITY_DN79527_c1_g1_i2	36	79	39	15	98	34	43	40	55	73
TRINITY_DN91356_c1_g1_i2	107	114	120	90	222	159	119	176	95	106
TRINITY_DN85811_c0_g1_i3	49	43	55	55	77	62	30	36	48.7177	60
TRINITY_DN40214_c0_g2_i1	30	4	76	27	1	0	0	92	0	0
TRINITY_DN83307_c2_g2_i1	14	18	22.2053	25	41	17.3667	24	24	20	20
TRINITY_DN77553_c0_g1_i1	78	92	103	48.2926	218	65.2059	32	130	109	70
TRINITY_DN84767_c0_g1_i1	130	131	110	90	134	148	74	134	163	125
TRINITY_DN91432_c4_g1_i1	49	54	59	44	98	78	44	51	49	40
TRINITY_DN77871_c0_g1_i1	234	601	276	205	538	478	254	277	275	157
TRINITY_DN91710_c0_g1_i1	79	79	63	62	104	114	46	81	102	69
TRINITY_DN92309_c2_g1_i1	37.4708	146.006	144.868	203.056	305.692	202.267	46.1816	325.584	65.4093	264.379
TRINITY_DN94481_c3_g2_i1	0	80.2911	0	0	188.264	4.01224	94.3094	0	79.3363	55.515
TRINITY_DN50844_c0_g1_i1	0	0	0	0	0	0	0	1	0	0
TRINITY_DN75176_c0_g1_i1	82	57	64	65	98	84	60	51	35	74
TRINITY_DN74189_c0_g3_i1	56	61	71	46	80	61	38	80	61	43
TRINITY_DN66666_c0_g2_i1	8	8	3	7	9	8	5	18	5	8.08208
TRINITY_DN81788_c0_g1_i3	241	323	346	336	870	347	314	465	552	443
TRINITY_DN78092_c0_g3_i1	9	13	20	54	51	31	11	24	67	40
TRINITY_DN84543_c2_g1_i2	28.1399	47	32	50.4169	62	65	55	50.1781	14.0934	40
TRINITY_DN84255_c0_g1_i4	76	76	87	106	189	99	58	88	118	101
TRINITY_DN40226_c0_g1_i1	1	1	0	2	0	0	0	2	0	0
TRINITY_DN79290_c0_g2_i1	87	104	79	99	173	114	68	113	88	127
TRINITY_DN81700_c0_g2_i2	62	77	76	84	190	88	88	76	83	81
TRINITY_DN79169_c0_g1_i1	1438	1548	1061	1218	2368	1880	1428	1256	1208	1348
TRINITY_DN84196_c4_g2_i2	592.35	603.758	670.696	521.625	863.358	729.075	467.486	701.122	732.616	681.889
TRINITY_DN89604_c0_g3_i22	490	568	472	456	669	655	350	713	486	520
TRINITY_DN72496_c0_g1_i1	15.0187	9	21	21	18	22	62	21	12	25
TRINITY_DN88826_c3_g1_i3	610.919	650.89	753.848	668.167	1258.84	923.446	701.423	849.761	875.585	631.947
TRINITY_DN86526_c4_g1_i1	18	27	17	9	22	19	22	56	21	19
TRINITY_DN88991_c5_g2_i3	205.755	214	251	251	435	291	206	289	198	228
TRINITY_DN85718_c0_g1_i1	93.612	88.812	87.6014	75.0721	160.168	96.6916	76.2796	94.3935	60.401	121.834
TRINITY_DN77674_c0_g1_i1	166	147	100	133	221	171	151	111	117	222
TRINITY_DN86547_c0_g2_i1	20	17	13	13	26	14	15	29	29	21
TRINITY_DN60652_c0_g4_i1	3	6	26	5	30	6	18	9	4	40
TRINITY_DN49033_c0_g1_i1	24	36	26	20.7419	41.441	17	20	19.2498	24	32
TRINITY_DN94299_c3_g2_i1	161.219	200.499	150.244	149.336	334.974	259.605	169.576	258.252	219.989	170.21
TRINITY_DN42113_c0_g2_i1	3	9	1	13	13	8	8	15	10	14
TRINITY_DN78149_c0_g1_i1	201	233	201.312	193	358	298	215	201	242	255
TRINITY_DN88881_c1_g3_i2	163	134	117	72	200	89	110	113	44	36
TRINITY_DN88258_c2_g3_i1	32	16	25	10	24	33	17	20	17	27
TRINITY_DN84971_c0_g1_i1	316	343	340	243	452	484	381	377	251	310
TRINITY_DN83318_c0_g1_i1	34	8	19	16	29	34	4	20	9	33
TRINITY_DN81839_c5_g4_i1	392.659	382.973	525	501	899	570.345	324.422	513.364	523.882	400
TRINITY_DN83327_c1_g2_i1	66	81	104	77	128	58	60	133	128	119
TRINITY_DN70400_c0_g2_i1	6.62201	0	0	31.5164	2.00754	45.6903	0	0	0	0
TRINITY_DN82282_c1_g1_i3	14	22.6062	39.7117	19	52	30.8396	31.8437	34.8555	50.7534	21
TRINITY_DN49209_c0_g1_i1	30	58	25	23	50	45	30	39	46	56
TRINITY_DN75166_c0_g1_i1	32	38	32	47	84	46	37	46	38	46
TRINITY_DN43035_c0_g3_i1	0	2	1	0	11	5	2	1	0	0
TRINITY_DN77577_c0_g1_i1	90.75	200.992	0.00767144	66.7981	62.097	159	49.4286	0	0.172154	65.1964
TRINITY_DN26697_c0_g1_i1	95.011	115.773	116.082	119.989	202.484	151.715	96.3777	131.925	150.6	164.082
TRINITY_DN83422_c2_g2_i1	297	285	848	611	1607	276	437	366	203	797
TRINITY_DN107585_c0_g1_i1	12.0863	13.4566	0	5.38752	37.3346	7.69348	4.21856	18.246	6.81962	1.34678
TRINITY_DN70009_c0_g1_i1	17	55	24	20	40	48	46	47	33	29
TRINITY_DN81557_c0_g1_i2	36	37	51	33	59	30	29	53	54	28
TRINITY_DN84170_c1_g4_i2	17.5939	21.4938	20.3674	5.12337	48.7439	19.7372	9.29617	16.2029	26.8664	17.3575
TRINITY_DN92708_c1_g1_i1	162	136.074	188	197.463	309	166.291	156.429	182	205	186
TRINITY_DN90603_c0_g4_i1	51	47	57	76	137	56	46	62	80	73
TRINITY_DN82738_c0_g1_i2	25	27	25	21	58	27	21	33	35	29
TRINITY_DN8320_c0_g1_i1	1	1	1	0	1	1	1	2	0	0
TRINITY_DN86013_c5_g5_i2	64	55	52	40	86	68	52	52	63	81
TRINITY_DN71750_c0_g2_i1	20	19	39	31	81	22	41	26	31	24
TRINITY_DN76610_c0_g2_i1	73.7523	61.0483	60.9721	60.6954	88.9065	22.4784	57.1109	57.5964	107.286	66.8898
TRINITY_DN93044_c1_g4_i3	49.636	25.9328	54.7883	51.2468	53.8103	65.3697	2.21111	7.13376	37.2467	17.7203
TRINITY_DN84872_c0_g5_i5	173	190	177	207	412	232	258	263	213	218
TRINITY_DN87386_c0_g1_i3	238	393	170	250	372	304	223	217	228	197
TRINITY_DN87014_c0_g1_i1	264	378.903	279	310	494.706	412	302	231	270	214
TRINITY_DN72065_c0_g1_i1	83.3226	58.2478	65	69.33	125.64	118.072	31	81.2491	76.1981	23
TRINITY_DN74157_c0_g1_i2	74	103	79	61	105	93	28	120	154	76
TRINITY_DN76541_c0_g3_i1	21.1515	20.1692	13.0438	28	54	42	22	33	26	15
TRINITY_DN87239_c4_g1_i1	600	694	551	469	804	963	713	792	674	454
TRINITY_DN93325_c0_g1_i1	15102.2	4759.6	5556.74	6592.71	11363.5	6123.43	7200	6600.52	3530.75	7391.3
TRINITY_DN76292_c0_g2_i2	46.707	42.3475	26.8615	30.337	43.6786	39.634	74.2534	21.8136	37.4835	61.2933
TRINITY_DN71503_c0_g4_i1	5.03042	37.3568	31.8158	24.7092	57.5889	41.5753	20.9531	29.7225	36.6139	70.0707
TRINITY_DN91407_c2_g4_i1	158.728	200.421	189.224	156.02	347.455	185.743	213.97	229.496	211.761	129.321
TRINITY_DN66455_c0_g1_i1	31	50	38	36	45	45	22	32	19	25
TRINITY_DN86322_c3_g2_i2	13	16	8	15	26	11	5	11	8	11
TRINITY_DN63629_c0_g5_i1	0	0	0	3	2	1	0	0	3	1
TRINITY_DN67435_c0_g1_i1	4	1	1	1	1	1	2	2	0	5
TRINITY_DN68277_c0_g1_i1	2.88423	40.5203	3.66925	12.2725	20.1964	17.1478	20.7378	11.7375	19.7345	28.3833
TRINITY_DN94156_c0_g2_i6	460.207	627.015	676.455	677.573	1081.96	975.167	556.594	706.318	408.522	678.497
TRINITY_DN70443_c0_g1_i1	5	9	29	9	16	16	12	20	9	17
TRINITY_DN62338_c0_g1_i1	184	12	24	120.251	22	121	17	135	20.1164	129
TRINITY_DN79613_c0_g1_i2	80.3335	73	90.3569	71.1844	113.159	108	52.081	97.1422	115	106.767
TRINITY_DN81713_c0_g1_i2	177	207	217	139	422	289	258	226	154	145
TRINITY_DN80666_c0_g2_i1	1717	1819	1016	824	2805	1955	1293	1311	1967	1602
TRINITY_DN93693_c1_g6_i5	6109	6076	5787.99	5418	8320.63	8135	3456.54	5858.99	6140	6745
TRINITY_DN88586_c1_g2_i1	7	49	47	4	47	45	54	50	17	11
TRINITY_DN92931_c3_g2_i1	49.4306	62.3433	98.1859	79.3542	142.869	71	81.9772	152.763	81	84.2407
TRINITY_DN82476_c0_g1_i2	76	98	308	87	137	100	82	84	78	92
TRINITY_DN80911_c7_g1_i1	106.821	106.528	143.647	116.033	204.177	150.018	89.1606	203.019	159.604	86.9075
TRINITY_DN80281_c0_g2_i1	3688.99	3738.12	3983.58	3497.22	5654.89	6134.69	3432.77	4536.06	3736.64	2779.09
TRINITY_DN68474_c0_g1_i1	23	29	24	14	25	31	22	30	15	42
TRINITY_DN72286_c1_g1_i1	25	25	22	23	30	37	14	20	30	18
TRINITY_DN86023_c0_g1_i1	1911	1515	1633	1394	1904	2409	946	1702	1800	1750
TRINITY_DN67466_c0_g1_i1	6	4	7	8	76	10	3	42	32	72
TRINITY_DN86628_c0_g1_i1	548	727	502	352	1051	854	497	658	788	424
TRINITY_DN72972_c0_g1_i2	0	0	1	0	0	0	1	0	0	0
TRINITY_DN86404_c3_g2_i1	1119.86	1106.07	1155.27	1098	1736.82	1646.25	987.059	1165.67	1277.1	1040.15
TRINITY_DN44871_c0_g2_i1	49.6381	76.5161	30.8061	46.3221	79.9541	75.9902	34.8703	60.9142	51.1049	71.9105
TRINITY_DN80611_c0_g1_i1	18	15	17	9	39	20	23	19	14	17
TRINITY_DN94077_c3_g1_i1	232	220	244	242	384	382	217	288	350	277
TRINITY_DN94012_c1_g1_i1	41	27	25	31	67	28	30	29	51	33
TRINITY_DN60590_c0_g2_i1	14	20	22	16	29	11	8	8	9	18
TRINITY_DN61630_c0_g1_i1	8	3	0	5	5.09452	6.38877	0	20.4412	1.12819	10.2848
TRINITY_DN89968_c0_g1_i1	30.478	26	32.9295	20.4488	59	44	21	53.179	34.4594	27
TRINITY_DN84125_c0_g6_i1	163	137	157	124	201	239	110	251	183	216
TRINITY_DN91531_c1_g1_i2	49.6537	43.9253	52.7817	44.0996	67.556	60.42	49.4201	51.0314	28.4313	51.6765
TRINITY_DN50488_c0_g2_i1	1	35	9	8	78	28	36	20	57	1
TRINITY_DN63500_c0_g1_i2	4	10	12	5	26	17	10	15	10	5
TRINITY_DN61821_c0_g2_i1	0	0	0	0	0	0	0	1	0	2
TRINITY_DN77186_c0_g1_i3	393	507	454	449	723	929	519	542	393	434
TRINITY_DN89690_c2_g2_i2	106.56	82.4661	79.6145	63.6405	119.663	114.179	84.1824	104.466	89.7867	87.5815
TRINITY_DN88946_c0_g1_i7	182	271.615	214	197	476.284	359	224.729	228	399.076	191
TRINITY_DN82876_c1_g2_i1	0	0	1	1	1	1	0	0	2	3
TRINITY_DN71368_c0_g1_i2	8.0006	8	6.00119	13	5	8.00053	4.00052	11	13	9
TRINITY_DN93038_c1_g3_i2	65.7333	75.8048	73.0516	56.3706	93.5064	83.9076	52.4011	85.7941	69.6214	66.2424
TRINITY_DN88113_c0_g3_i1	76	85	63	61	137	66	80	71	68	57
TRINITY_DN82213_c5_g1_i2	117	119	105	125	218	169	128	97	111	133
TRINITY_DN92078_c1_g2_i3	177.394	140.027	225.203	164	447.952	199.303	128	208.113	182.636	182.117
TRINITY_DN82081_c0_g1_i1	310	324	243	248	378	292	161	389	408	394
TRINITY_DN79815_c0_g1_i1	111	136	212	225	425	261	209	160	170	173
TRINITY_DN87833_c0_g1_i6	29.446	35.2729	63.9519	28.2653	55.6513	76.905	34.6882	59.1112	71.381	41.7711
TRINITY_DN88132_c3_g1_i1	493.955	346.893	358	351	593.895	638.963	267.859	390.936	418	502
TRINITY_DN82105_c3_g5_i4	410	294	419	281	710	482	405	351	349	361
TRINITY_DN94552_c3_g1_i1	313.203	335	233	302.776	581.416	227.43	174.178	332	381.073	545.18
TRINITY_DN90711_c0_g8_i3	504	543	556	462	770	745	434.14	608	530	521
TRINITY_DN69579_c0_g1_i2	4	4	39	16	25	13	19	9	9	56
TRINITY_DN81999_c0_g1_i1	149	166	171	149	315	181	138	209	249	280
TRINITY_DN92134_c2_g3_i3	523.676	554	536	544.748	919	795	350	498	430.811	562
TRINITY_DN78523_c0_g4_i1	33	31	50	42	54	46	25	50	37	16
TRINITY_DN87766_c0_g3_i1	67	90	98	102	210	122	63	136	110	103
TRINITY_DN86396_c1_g9_i1	94.445	94.4213	70.5001	54.3648	128.874	119	71.5022	70.0355	91	68
TRINITY_DN16266_c0_g1_i1	22.237	39.2089	14.082	20.2447	67.6328	8.02736	24.1726	15.1709	30.2836	44.2405
TRINITY_DN92337_c0_g2_i1	8	11	11	10	16	12	4	19	11	12
TRINITY_DN69089_c0_g1_i2	226	209	164	145	276	287	146	170	139	148
TRINITY_DN85139_c1_g1_i4	279.719	342.37	368	244	732	310	387	373	255	379.402
TRINITY_DN90126_c8_g2_i1	34	32	25	39	60	30	21	26	26	42
TRINITY_DN91633_c4_g1_i6	410	525.358	556.252	527.241	1058.25	631.107	389.084	634.112	593.222	465.967
TRINITY_DN75275_c0_g1_i1	63.4001	134.373	81.8141	52.1896	156.356	104.653	33.6516	46.1261	81.3502	74.5558
TRINITY_DN77140_c0_g2_i1	62	81	67	58	165	91	69	67	68	124
TRINITY_DN110996_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN85947_c1_g2_i1	184.76	179.381	104.574	267.131	176.791	293.904	95.5086	296.856	173.006	107.152
TRINITY_DN80312_c1_g3_i1	27	40	46	30	51	35	20	29	29	38
TRINITY_DN84834_c2_g3_i3	91.2702	56.3574	83.0809	85.9676	177.218	104.423	73.6471	93.3485	104.599	68.6183
TRINITY_DN88291_c2_g4_i1	53	57.7109	59	52.6867	97	71	37.1092	64	86	73
TRINITY_DN71595_c0_g1_i1	405	387	286	256	491	433	254	291	383	382
TRINITY_DN72436_c0_g1_i2	0	0	0	1	1.03153	1	1.05322	0	0	2.12083
TRINITY_DN81345_c5_g1_i1	68	64.3242	76.4289	18.2854	89	65	44	82.4022	42.2119	88
TRINITY_DN89917_c0_g1_i4	73.562	85.2339	64.3168	67.2874	105.525	59.1152	51.055	83.3897	89.3033	74.3194
TRINITY_DN87017_c6_g2_i1	21	12	28	19	26	26	12	20	31	18
TRINITY_DN92493_c2_g1_i3	150.247	54.1559	52.4731	75.9494	267.485	84.1823	180.658	54.7297	168.814	43.0378
TRINITY_DN86248_c0_g1_i1	32	53	66	42	90	76	45	50	50	54
TRINITY_DN72913_c0_g1_i1	3	3	1	6	5	2	2	5	6	5
TRINITY_DN80835_c0_g2_i2	120.166	144.565	250.639	206.611	396.412	175.555	156.289	252.405	219.975	142.554
TRINITY_DN94212_c1_g5_i1	224.242	222.825	207.569	285.557	475.602	363.8	250.582	236.633	326.719	256.753
TRINITY_DN84379_c0_g1_i2	264	301	224	251	738	347	319	212	386	399
TRINITY_DN94115_c3_g5_i1	154.927	88.3228	157.492	136.48	189.874	156.513	141.491	171.14	119.604	123.87
TRINITY_DN91084_c4_g2_i1	16	11	17	13	50	22	21	18.306	13	16
TRINITY_DN78789_c0_g2_i4	29	39	57	36	58	60	63	41	31	35
TRINITY_DN92779_c3_g1_i1	52	32	52	41	97	40	26	65	69.7159	80
TRINITY_DN88056_c2_g4_i3	182.599	251.692	204.963	141.692	304.023	242.699	181.917	172.354	205.689	153.229
TRINITY_DN93219_c0_g2_i2	136.516	175	151.901	152.508	362	139.41	135.077	172.129	178.518	239.625
TRINITY_DN113930_c0_g1_i1	2	3	4	5	14	3	5	8	6	6
TRINITY_DN80846_c0_g2_i5	1249	1341	1053	1113	1739	1573	956	1105	1063	1079
TRINITY_DN86629_c0_g1_i1	347	365	342	319	547	661	334	481.48	408	351
TRINITY_DN78793_c2_g4_i1	60.5135	89.3913	80.3821	63.2924	124.597	157.984	123.97	104.529	95.5061	79.707
TRINITY_DN88328_c0_g1_i3	103	82	85	91	236	130	77	124	59	110
TRINITY_DN83847_c0_g1_i2	719.311	634.181	419.249	429.289	802.07	827.84	356.632	627.053	366.102	596.663
TRINITY_DN92953_c1_g2_i4	1217	1098	1270	1474	1757	1631	881	1622.66	1137	1471
TRINITY_DN73636_c0_g1_i1	21	29	23	26	53	14	28	40	50	26
TRINITY_DN74315_c0_g1_i1	35	41	116	100	159	49	62	104	167	102
TRINITY_DN90816_c2_g1_i17	2905	3057	3124	3251	5227.07	4738	2003	3273	3340	3139
TRINITY_DN62514_c0_g1_i1	21.3429	24.0271	26.2764	22.9849	2.27532	28.6766	6.14412	0	1.81235	1.32502
TRINITY_DN720_c0_g1_i1	10	13	8	3	11	24	9	8	4	10
TRINITY_DN91560_c6_g4_i1	233	283	235	202	402	365	156	316	223	213
TRINITY_DN87902_c5_g2_i2	285	328	290	308	464	579	338	322	267	333
TRINITY_DN85357_c5_g1_i1	80.9125	75.2936	68.0541	53	104.83	62.9407	41.7891	76.3399	79.7885	88.3662
TRINITY_DN93031_c0_g1_i1	9	12	9	9	29	23	8	15	23	21
TRINITY_DN90023_c2_g6_i1	63.5699	85.9752	54.2418	62.6036	101.008	94.9549	72.0576	76.9214	69.3508	48.7949
TRINITY_DN87188_c0_g1_i1	4	1	2	6	3	3	6	5	3	3
TRINITY_DN79905_c1_g1_i2	126.666	160.827	198.032	154.433	254.242	204.516	160.419	252.13	156.916	199.048
TRINITY_DN90660_c1_g1_i1	113	103	86	108	186	93	141	110	115.631	157
TRINITY_DN83591_c1_g1_i1	210	140	87	143	244	143	111	103	107	156
TRINITY_DN89784_c0_g2_i2	158	160.256	213.425	244	325.058	265.83	206	217.332	192.501	189
TRINITY_DN94391_c1_g2_i8	2488	3045	2744	2518	4136	4072	2309	3259	3146	2636
TRINITY_DN35769_c0_g1_i1	3	10	4	5	9	3	1	6	3	6
TRINITY_DN75169_c0_g1_i2	154	169	185	193	343	214	217	167	123	212
TRINITY_DN69277_c0_g3_i1	9	18	11	17	20	6	0	4	5	13
TRINITY_DN60793_c0_g1_i1	0	0	1	2	0	0	0	0	3	1
TRINITY_DN84026_c4_g1_i1	26	32	13	20	57	37	19	36	23	30
TRINITY_DN80455_c10_g1_i2	12	9	8	9	16	18	12	13	7	13
TRINITY_DN59942_c0_g1_i1	25	28	19	31	35	26	18	13	19	29
TRINITY_DN43024_c0_g1_i1	0	0	1	0	0	0	0	1	0	2
TRINITY_DN86086_c0_g1_i1	135	137	175	223	323	244	92	246	201	205
TRINITY_DN76291_c0_g1_i1	71	113	61	42	110	107	74	99	51	59
TRINITY_DN83646_c0_g2_i1	82.6392	55.1505	81.7836	72.0984	126.969	105.196	62	78.7913	82.0478	80.633
TRINITY_DN88642_c1_g1_i2	81	75	100	111	225	95	86	84	80	87
TRINITY_DN81495_c3_g2_i1	2	1	0	3	1	3	0	0	1	0
TRINITY_DN82108_c0_g1_i1	48	36	51	41	87	58	47	64	29	46
TRINITY_DN79856_c0_g1_i1	61	94	90	88	140	82	64	131.214	151	138
TRINITY_DN68253_c0_g2_i1	78	104	85	65	146	117.021	62	127	104	114
TRINITY_DN88181_c2_g2_i1	11	16	20	3	17	14	20	14	2	14
TRINITY_DN50493_c0_g1_i2	13	10	15	12	15	17	12	13	10	9
TRINITY_DN91995_c4_g1_i2	84.0535	92.3928	108.246	105.848	177.825	124.041	78.5386	128.505	143.585	136.482
TRINITY_DN101897_c0_g1_i1	4	2	2	4	1	4	1	1	0	1
TRINITY_DN86558_c1_g1_i1	37.9232	37.6244	85.6361	10.6886	319.824	73.8203	47.0939	12.8159	37.7872	161.16
TRINITY_DN90367_c2_g2_i1	39.9475	39.129	38.5147	38.1867	54.016	50	28.9441	56.4986	39.3328	41.8234
TRINITY_DN85612_c1_g1_i1	420	363	369	336	770	398	251	475	528.962	552
TRINITY_DN87837_c0_g1_i2	247	260	171	140	326	238	187	191	150	213
TRINITY_DN91727_c0_g3_i2	384	522	285	311	576	605	362	383	328	300
TRINITY_DN81622_c0_g1_i1	24	31	79	25	36	24	26	26	14	31
TRINITY_DN80620_c0_g2_i2	86	59	42.1823	43	70.1105	134.209	84	69.1127	51.3588	50.1912
TRINITY_DN75357_c0_g1_i4	5	0	0	3	0	0	1	2	0	2
TRINITY_DN74971_c0_g1_i1	83	133	129	90	178	156.357	75	175.039	153	142
TRINITY_DN77391_c0_g1_i1	118	94	73	115	248	144	75	101	112	135
TRINITY_DN90818_c0_g1_i5	298	386	341	387	771	537	336	426	380	419
TRINITY_DN89982_c4_g1_i2	70.6735	65.7485	91.7928	73.5308	127.505	116.665	54.7659	90.3228	89.6171	73.8127
TRINITY_DN86659_c1_g1_i1	261.324	281.591	305.287	315.262	436.109	393.581	261.326	562.83	368.327	287.906
TRINITY_DN88580_c5_g3_i9	210.83	142.163	191.111	86.3036	167.473	137.91	118.389	111.118	123.37	76.4908
TRINITY_DN92098_c1_g1_i1	0	0	10.3518	0	0	2.13175	0	0	0	0
TRINITY_DN75263_c0_g2_i1	12	10.1066	13.0651	8	10.1941	10.0074	15	7.05154	15.0392	6.01281
TRINITY_DN83216_c5_g4_i1	517.617	438.508	297.638	392.636	961.476	533.125	405.204	500.427	426.816	516.005
TRINITY_DN82826_c1_g2_i3	3	2	3	3	4	0	2	1	0	11
TRINITY_DN123247_c0_g1_i1	6	0	71	19	0	12	12	160	57	12
TRINITY_DN90569_c6_g1_i1	635	727.081	937.082	695.436	1356.42	975.397	836	975.014	748	672
TRINITY_DN87037_c4_g1_i1	17	26	26	9	31	20	12	19	22	21
TRINITY_DN56405_c0_g2_i1	1	3	1	3	9	2	8	13	3	2
TRINITY_DN89867_c0_g1_i2	47.8106	5.19537	52.2151	44	77.7955	59	35.3344	30.3945	60.8111	55.818
TRINITY_DN85182_c4_g1_i4	34.3899	35.4557	15.2733	26.5213	66.5533	38	45.3971	43	39.373	28
TRINITY_DN88733_c2_g1_i6	414	491	363	331	668	675	555	620	501	411
TRINITY_DN89907_c2_g3_i1	39.991	57.8998	40.5021	49.0458	57.6491	76.9459	27	66.9159	62.6117	40.0591
TRINITY_DN90837_c0_g1_i4	165	221	137	185	204	239	178	122	115	144
TRINITY_DN82683_c4_g1_i1	182.741	185.585	246.603	239	262	265.116	153	342	299.545	239
TRINITY_DN89234_c2_g1_i1	31	29	38	46	150	6	15	35	29	77
TRINITY_DN87604_c1_g2_i1	8.09016	2.04732	6.43296	4.08485	3.07623	3.14629	3.5652	2.19817	6.10316	11.3464
TRINITY_DN64681_c0_g3_i1	1	0	0	0	1	4	0	2	0	0
TRINITY_DN76891_c1_g1_i1	77.1781	37.4195	96.383	30.4122	84.0465	70.1149	46.0485	72.176	100.282	83.9736
TRINITY_DN44259_c0_g1_i1	10	4	15	9	7	1	6	5	13	13
TRINITY_DN70684_c3_g2_i1	0	5	8	8	9	6	9	3	9	13
TRINITY_DN85078_c6_g4_i1	250	298	265	338	689	422	340	427	409	251
TRINITY_DN77813_c0_g1_i1	28	14	27	10	26	19	15	66	42	31
TRINITY_DN76279_c0_g1_i1	8	4	0	3	5	6	3	6	4	5
TRINITY_DN73885_c0_g1_i1	24.907	45	24	50	52	0	52	0	49	22
TRINITY_DN69524_c0_g1_i2	20	30	30	36.4015	89	33	30	34	29	31
TRINITY_DN93071_c0_g2_i2	169	324	352	259	537	400	321	440	325	248
TRINITY_DN90823_c0_g1_i2	18	8	6	14	18	14	12	20	7	10
TRINITY_DN87734_c1_g7_i1	9.36609	6.90199	15.0605	9.70606	28.9294	7.52572	8.67595	13.2425	7.69432	9.25117
TRINITY_DN84485_c3_g2_i1	96	94	84	110	99	99	48	128	154.664	103
TRINITY_DN83416_c5_g6_i3	31	45.215	31	36	85.13	27.6588	35	61.6531	59.2786	49
