gid	gname	chr	logFC.XY46.XX46	tau	tissue	bias
TRINITY_DN124622_c2_g3_i3	NA	NA	0.488860198	0.333686051	Brain_mean	unbias
TRINITY_DN124622_c3_g2_i2	gcg	Chr09	0.097867373	0.151470399	G31_mean	unbias
TRINITY_DN124623_c5_g1_i2	NA	NA	0.988520725	0.565325697	Brain_mean	unbias
TRINITY_DN124624_c0_g1_i2	NA	NA	1.585338406	0.712609912	Brain_mean	unbias
TRINITY_DN124625_c0_g1_i3	NA	NA	0.474159013	0.510732295	Brain_mean	unbias
TRINITY_DN124625_c0_g2_i1	vldlr	Chr01	0.358306038	0.58794023	Brain_mean	unbias
TRINITY_DN124628_c0_g1_i1	NA	NA	-0.429076086	0.586324329	Ovary_mean	unbias
TRINITY_DN124630_c0_g1_i1	NA	NA	0.832294191	0.512184051	G27_mean	unbias
TRINITY_DN124634_c1_g1_i3	NA	NA	0.559574075	0.600038856	Brain_mean	unbias
TRINITY_DN124635_c1_g1_i7	NA	NA	-0.464669562	0.165907814	G43_M_mean	unbias
TRINITY_DN124637_c0_g1_i2	NA	NA	-0.080220987	0.125832279	Ovary_mean	unbias
TRINITY_DN124640_c0_g1_i1	NA	NA	0.185050115	0.219385456	Ovary_mean	unbias
TRINITY_DN124641_c1_g2_i1	NA	NA	0.019974881	0.352178727	Ovary_mean	unbias
TRINITY_DN124642_c0_g2_i4	aen	Chr03	0.608902884	0.258178656	Brain_mean	unbias
TRINITY_DN124643_c0_g2_i2	fam214b	scaffold_138	0.113461714	0.619036489	Brain_mean	unbias
TRINITY_DN124648_c2_g2_i2	NA	NA	0.05226856	0.428806273	G31_mean	unbias
TRINITY_DN124650_c4_g1_i4	NA	NA	-0.43265776	0.335369707	Brain_mean	unbias
TRINITY_DN124651_c2_g3_i2	NA	NA	0.466639507	0.240919718	Ovary_mean	unbias
TRINITY_DN124651_c4_g1_i1	NA	NA	0.926032728	0.555918209	Brain_mean	unbias
TRINITY_DN124651_c4_g2_i7	NA	NA	-0.284786915	0.191613237	G23_mean	unbias
TRINITY_DN124652_c3_g1_i1	NA	NA	1.357176618	0.590794026	Brain_mean	unbias
TRINITY_DN124652_c5_g2_i1	NA	NA	0.76501484	0.515025854	Brain_mean	unbias
TRINITY_DN124653_c0_g1_i1	NA	NA	-0.055462579	0.402520731	Ovary_mean	unbias
TRINITY_DN124655_c3_g1_i1	NA	NA	0.70060551	0.495923864	Liver_mean	unbias
TRINITY_DN124660_c0_g1_i1	NA	NA	0.960398251	0.817239062	Brain_mean	unbias
TRINITY_DN124661_c0_g1_i1	NA	NA	0.525664532	0.203562781	G23_mean	unbias
TRINITY_DN124663_c0_g1_i1	NA	NA	-0.762673333	0.398025605	Ovary_mean	unbias
TRINITY_DN124664_c0_g1_i1	cby1	Chr04	1.2374782	0.683482436	Brain_mean	unbias
TRINITY_DN124666_c0_g1_i1	gucd1	Chr01	1.017485969	0.438263117	Liver_mean	unbias
TRINITY_DN124669_c1_g1_i2	NA	NA	0.302247359	0.447695813	Brain_mean	unbias
TRINITY_DN124669_c3_g1_i1	baz1a	Chr08	-0.315714755	0.130476855	G23_mean	unbias
TRINITY_DN124670_c0_g2_i1	rft1	Chr04	0.094999267	0.497808443	G31_mean	unbias
TRINITY_DN124672_c4_g9_i4	NA	NA	0.346535273	0.259183876	G46_M_mean	unbias
TRINITY_DN124674_c1_g1_i1	LOC100497256-like	Chr04	0.666279293	0.179553799	Liver_mean	unbias
TRINITY_DN124676_c4_g2_i1	NA	NA	-0.453207356	0.217945853	Ovary_mean	unbias
TRINITY_DN124676_c4_g4_i2	NA	NA	0.541082725	0.494212058	G46_M_mean	unbias
TRINITY_DN124676_c6_g1_i1	NA	NA	-0.33585838	0.345677473	G23_mean	unbias
TRINITY_DN124677_c0_g3_i2	NA	NA	0.738864727	0.457992203	G43_F_mean	unbias
TRINITY_DN124678_c1_g2_i1	NA	NA	-0.039549726	0.374926605	Brain_mean	unbias
TRINITY_DN124678_c1_g4_i3	NA	NA	-0.42422417	0.291187638	Brain_mean	unbias
TRINITY_DN124678_c1_g7_i1	NA	NA	-1.3861198	0.507243104	Ovary_mean	unbias
TRINITY_DN124679_c0_g1_i2	pkp1	Chr02	0.700577003	0.180796377	Brain_mean	unbias
TRINITY_DN124680_c1_g2_i5	abcd2-like	Chr03	0.457870499	0.484587769	Brain_mean	unbias
TRINITY_DN124681_c0_g2_i1	nkx2-5	Chr03	0.390208872	0.221439332	G31_mean	unbias
TRINITY_DN124681_c0_g7_i1	NA	NA	0.36757188	0.464427492	Brain_mean	unbias
TRINITY_DN124683_c3_g3_i3	NA	NA	-0.634086701	0.296047371	Ovary_mean	unbias
TRINITY_DN124684_c0_g1_i2	cdc42ep1-like	Chr04	0.433397348	0.426319436	Brain_mean	unbias
TRINITY_DN124685_c0_g1_i7	NA	NA	0.425252196	0.482965853	G31_mean	unbias
TRINITY_DN124687_c3_g1_i1	NA	NA	0.303450147	0.220978198	G46_M_mean	unbias
TRINITY_DN124687_c4_g3_i2	NA	NA	0.551242193	0.121056198	Testis_mean	unbias
TRINITY_DN124689_c0_g1_i1	NA	NA	0.274970045	0.566797184	G43_M_mean	unbias
TRINITY_DN124694_c2_g12_i2	NA	NA	-0.752146296	0.279680801	Ovary_mean	unbias
TRINITY_DN124696_c4_g1_i1	NA	NA	0.502368309	0.598084285	Brain_mean	unbias
TRINITY_DN124701_c0_g1_i1	NA	NA	1.06975797	0.47692183	Brain_mean	unbias
TRINITY_DN124701_c0_g2_i1	anln-like.2	Chr06	0.303353118	0.683419165	Brain_mean	unbias
TRINITY_DN124704_c0_g1_i10	bfar	Chr09	-0.118381047	0.85669414	Brain_mean	unbias
TRINITY_DN124705_c0_g2_i1	LOC100495015	Chr02	0.111124426	0.810455512	G27_mean	unbias
TRINITY_DN124705_c0_g3_i1	NA	NA	0.164551392	0.476629336	G23_mean	unbias
TRINITY_DN124707_c0_g1_i1	NA	NA	0.602718568	0.556044102	G46_M_mean	unbias
TRINITY_DN124707_c2_g1_i1	LOC101733619	Chr01	0.61940316	0.339124594	G46_M_mean	unbias
TRINITY_DN124709_c0_g1_i1	NA	NA	-0.533122427	0.654375076	Brain_mean	unbias
TRINITY_DN124710_c0_g2_i1	NA	NA	0.880673976	0.45768948	Brain_mean	unbias
TRINITY_DN124711_c0_g1_i3	NA	NA	0.466560417	0.548058945	Brain_mean	unbias
TRINITY_DN124713_c1_g4_i2	NA	NA	0.678697502	0.424011473	G43_M_mean	unbias
TRINITY_DN124713_c2_g3_i1	NA	NA	-0.554846319	0.235977312	Brain_mean	unbias
TRINITY_DN124713_c2_g5_i2	Xetrov90015472m	Chr06	-0.661300348	0.380355449	Brain_mean	unbias
TRINITY_DN124715_c0_g1_i2	NA	NA	-0.667867876	0.334547437	Ovary_mean	unbias
TRINITY_DN124716_c0_g1_i1	nppc	Chr05	-0.249656268	0.757108412	Brain_mean	unbias
TRINITY_DN124717_c2_g3_i2	NA	NA	0.525499224	0.256890982	G23_mean	unbias
TRINITY_DN124721_c0_g1_i5	pde7b	Chr05	0.834734337	0.695266672	Brain_mean	unbias
TRINITY_DN124723_c2_g2_i1	NA	NA	-0.52822949	0.095131922	Brain_mean	unbias
TRINITY_DN124723_c2_g3_i1	NA	NA	-0.845772574	0.247235879	G46_F_mean	unbias
TRINITY_DN124726_c1_g2_i1	NA	NA	0.42616402	0.139801831	Liver_mean	unbias
TRINITY_DN124727_c0_g2_i2	NA	NA	0.920744886	0.500804666	Liver_mean	unbias
TRINITY_DN124728_c6_g13_i2	NA	NA	-0.125297883	0.111766351	G43_F_mean	unbias
TRINITY_DN124728_c6_g3_i1	NA	NA	-1.706097872	0.324592085	G46_F_mean	unbias
TRINITY_DN124729_c0_g1_i4	NA	NA	0.459856958	0.542450201	G43_M_mean	unbias
TRINITY_DN124730_c0_g2_i13	NA	NA	0.013769756	0.489868205	G23_mean	unbias
TRINITY_DN124733_c0_g1_i3	NA	NA	-0.988608927	0.408899362	Ovary_mean	unbias
TRINITY_DN124734_c0_g1_i3	NA	NA	-0.269929841	0.169091204	Ovary_mean	unbias
TRINITY_DN124734_c0_g2_i2	NA	NA	-0.771027685	0.278516505	Ovary_mean	unbias
TRINITY_DN124735_c0_g1_i2	NA	NA	-0.221625431	0.333574361	Brain_mean	unbias
TRINITY_DN124739_c2_g4_i1	NA	NA	0.564342368	0.400466479	G27_mean	unbias
TRINITY_DN124740_c0_g1_i1	NA	NA	-0.483355584	0.228222069	Liver_mean	unbias
TRINITY_DN124741_c0_g1_i2	NA	NA	0.957609787	0.275891624	Brain_mean	unbias
TRINITY_DN124742_c0_g1_i2	c6orf120	Chr05	0.459653741	0.251864255	Brain_mean	unbias
TRINITY_DN124746_c11_g2_i1	NA	NA	0.71304787	0.713222277	Brain_mean	unbias
TRINITY_DN124750_c0_g1_i2	NA	NA	0.319146744	0.591203005	Brain_mean	unbias
TRINITY_DN124751_c0_g1_i1	NA	NA	0.411218756	0.301742754	G31_mean	unbias
TRINITY_DN124751_c0_g3_i8	NA	NA	0.698880845	0.340625877	G46_M_mean	unbias
TRINITY_DN124752_c3_g1_i1	NA	NA	0.611427803	0.33141913	Brain_mean	unbias
TRINITY_DN124752_c5_g1_i1	NA	NA	0.156838639	0.803095425	Testis_mean	unbias
TRINITY_DN124753_c0_g1_i2	NA	NA	0.771794879	0.210485712	G31_mean	unbias
TRINITY_DN124754_c4_g1_i1	NA	NA	0.627723299	0.289897724	Testis_mean	unbias
TRINITY_DN124755_c2_g2_i3	NA	NA	-0.510713001	0.195106356	Ovary_mean	unbias
TRINITY_DN124755_c3_g1_i2	gpr142	Chr10	0.764000488	0.66131842	Brain_mean	unbias
TRINITY_DN124755_c3_g2_i1	NA	NA	0.776900526	0.584847152	Brain_mean	unbias
TRINITY_DN124757_c5_g2_i1	NA	NA	-0.396112629	0.504482913	Ovary_mean	unbias
TRINITY_DN124758_c0_g1_i3	NA	NA	-0.80435768	0.222906437	Ovary_mean	unbias
TRINITY_DN124759_c0_g1_i1	NA	NA	0.679226855	0.526839819	Brain_mean	unbias
TRINITY_DN124760_c0_g2_i1	NA	NA	0.703735385	0.198690173	Brain_mean	unbias
TRINITY_DN124763_c0_g3_i1	lrrc8e	Chr03	0.376675264	0.306058236	G43_F_mean	unbias
TRINITY_DN124764_c1_g2_i3	NA	NA	0.190208509	0.501925813	Brain_mean	unbias
TRINITY_DN124764_c1_g4_i1	Xetrov90015754m	Chr06	-0.137024718	0.568780994	Brain_mean	unbias
TRINITY_DN124764_c2_g6_i1	NA	NA	0.459184923	0.41541298	G43_F_mean	unbias
TRINITY_DN124767_c0_g1_i1	NA	NA	0.223046888	0.359399794	Brain_mean	unbias
TRINITY_DN124767_c5_g1_i1	NA	NA	0.928249767	0.637474247	Brain_mean	unbias
TRINITY_DN124767_c5_g3_i2	NA	NA	0.850897368	0.715221179	Brain_mean	unbias
TRINITY_DN124767_c6_g1_i6	NA	NA	0.665460561	0.479094402	G46_M_mean	unbias
TRINITY_DN124770_c0_g1_i3	LOC100487774	Chr05	0.521326086	0.394742845	G23_mean	unbias
TRINITY_DN124772_c1_g3_i1	NA	NA	0.399065226	0.245101149	Brain_mean	unbias
TRINITY_DN124777_c0_g2_i1	ugcg	Chr01	0.128728139	0.243993126	G43_F_mean	unbias
TRINITY_DN124778_c3_g2_i3	spdyc	Chr04	-0.222980748	0.49709821	Brain_mean	unbias
TRINITY_DN124779_c1_g2_i2	NA	NA	-0.337198489	0.316410469	Brain_mean	unbias
TRINITY_DN124780_c6_g1_i1	LOC100491026	Chr04	-0.202184951	0.27146691	Ovary_mean	unbias
TRINITY_DN124782_c0_g3_i3	NA	NA	-0.560764733	0.163457951	G43_M_mean	unbias
TRINITY_DN124782_c0_g4_i1	NA	NA	-0.362173639	0.164837076	G23_mean	unbias
TRINITY_DN124783_c2_g1_i1	NA	NA	0.530024621	0.551628419	Liver_mean	unbias
TRINITY_DN124784_c3_g1_i2	calb1	Chr06	0.526304032	0.459825108	G46_M_mean	unbias
TRINITY_DN124784_c6_g4_i3	cck	Chr06	-1.075635699	0.600805364	Ovary_mean	unbias
TRINITY_DN124784_c6_g7_i1	NA	NA	0.953084679	0.361678435	Brain_mean	unbias
TRINITY_DN124787_c0_g1_i3	NA	NA	0.300444684	0.131395821	G43_M_mean	unbias
TRINITY_DN124787_c0_g2_i2	zfyve27	Chr07	0.411576497	0.143691759	G43_M_mean	unbias
TRINITY_DN124788_c6_g1_i6	NA	NA	0.25425368	0.347297528	Brain_mean	unbias
TRINITY_DN124789_c0_g2_i1	NA	NA	0.407126723	0.295948817	G43_M_mean	unbias
TRINITY_DN124793_c10_g1_i1	NA	NA	0.196855827	0.452312917	Testis_mean	unbias
TRINITY_DN124793_c7_g1_i1	smc4-like	Chr05	0.787012326	0.221433023	G43_M_mean	unbias
TRINITY_DN124794_c0_g1_i2	NA	NA	0.787614062	0.353758533	Brain_mean	unbias
TRINITY_DN124794_c0_g2_i1	NA	NA	1.051193964	0.296930865	Brain_mean	unbias
TRINITY_DN124796_c5_g1_i2	NA	NA	0.674768646	0.593080818	G31_mean	unbias
TRINITY_DN124801_c6_g3_i1	NA	NA	-0.628411621	0.493868555	Ovary_mean	unbias
TRINITY_DN124801_c9_g1_i1	NA	NA	-0.24161407	0.798606492	Brain_mean	unbias
TRINITY_DN124804_c0_g1_i2	arl3	Chr07	0.529176145	0.6352846	Brain_mean	unbias
TRINITY_DN124806_c0_g1_i1	col12a1	Chr05	0.273946563	0.797984274	Brain_mean	unbias
TRINITY_DN124806_c0_g2_i1	dkk2	Chr01	-0.900782995	0.384470633	Ovary_mean	unbias
TRINITY_DN124806_c0_g5_i2	slc51b-like	Chr03	0.584854016	0.147325949	G43_F_mean	unbias
TRINITY_DN124806_c0_g7_i9	NA	NA	0.28606992	0.81660087	Brain_mean	unbias
TRINITY_DN124807_c0_g1_i1	NA	NA	0.270439503	0.323213443	G23_mean	unbias
TRINITY_DN124808_c0_g1_i1	NA	NA	0.442835174	0.407228555	Brain_mean	unbias
TRINITY_DN124817_c7_g3_i1	ndufaf7	Chr05	0.619887634	0.346113226	G43_F_mean	unbias
TRINITY_DN124817_c8_g2_i5	NA	NA	0.112128747	0.425350088	Ovary_mean	unbias
TRINITY_DN124819_c0_g1_i3	iffo2	scaffold_579	0.340725626	0.651711155	Testis_mean	unbias
TRINITY_DN124821_c0_g2_i1	NA	NA	0.038414587	0.788451333	Brain_mean	unbias
TRINITY_DN124823_c0_g1_i2	NA	NA	0.208309786	0.516073719	Brain_mean	unbias
TRINITY_DN124824_c1_g1_i1	NA	NA	-0.081360746	0.389974626	Brain_mean	unbias
TRINITY_DN124825_c0_g3_i2	NA	NA	-0.07639312	0.189818686	Brain_mean	unbias
TRINITY_DN124826_c0_g1_i1	NA	NA	0.562382008	0.521364859	Brain_mean	unbias
TRINITY_DN124827_c1_g4_i6	NA	NA	-1.29297115	0.689610008	Brain_mean	unbias
TRINITY_DN124828_c1_g2_i1	NA	NA	0.005061136	0.216959642	Brain_mean	unbias
TRINITY_DN124829_c0_g2_i4	NA	NA	0.681089066	0.421748175	G43_M_mean	unbias
TRINITY_DN124830_c0_g2_i2	znf518a	Chr07	-0.063024278	0.474750507	G43_F_mean	unbias
TRINITY_DN124832_c6_g4_i1	sugp2	Chr01	-0.741155254	0.524623164	Ovary_mean	unbias
TRINITY_DN124832_c7_g1_i3	NA	NA	-0.517190547	0.446165658	Ovary_mean	unbias
TRINITY_DN124833_c4_g2_i1	NA	NA	0.461351646	0.46636493	G43_M_mean	unbias
TRINITY_DN124833_c5_g1_i1	prph2	Chr05	0.547508257	0.325020902	Brain_mean	unbias
TRINITY_DN124835_c0_g1_i5	ech1	Chr08	0.164813387	0.305766713	Ovary_mean	unbias
TRINITY_DN124837_c4_g4_i2	Xetrov90000413m	Chr01	0.298447593	0.199787861	G43_F_mean	unbias
TRINITY_DN124838_c1_g1_i1	NA	NA	0.004220709	0.821727312	Brain_mean	unbias
TRINITY_DN124838_c2_g2_i1	NA	NA	0.67324776	0.645842937	Brain_mean	unbias
TRINITY_DN124838_c2_g3_i2	ralbp1	Chr06	0.694729063	0.685245452	Brain_mean	unbias
TRINITY_DN124838_c3_g1_i1	NA	NA	0.154411092	0.36694313	Brain_mean	unbias
TRINITY_DN124838_c4_g1_i1	NA	NA	-0.165795579	0.1572124	G43_M_mean	unbias
TRINITY_DN124838_c4_g3_i1	NA	NA	-0.352236903	0.189231039	Ovary_mean	unbias
TRINITY_DN124845_c4_g1_i1	NA	NA	0.455254607	0.178566211	G43_M_mean	unbias
TRINITY_DN124845_c4_g3_i1	NA	NA	0.226622059	0.195825397	Liver_mean	unbias
TRINITY_DN124847_c0_g1_i1	ubqln4	Chr08	-0.022599287	0.71409012	Ovary_mean	unbias
TRINITY_DN124848_c3_g1_i2	arf4	scaffold_92	-0.660487347	0.499601318	Testis_mean	unbias
TRINITY_DN124848_c3_g4_i1	NA	NA	-0.598229824	0.462626245	Brain_mean	unbias
TRINITY_DN124848_c3_g6_i2	ppp6r1-like	Chr07	-0.146742671	0.464890376	Brain_mean	unbias
TRINITY_DN124848_c4_g1_i6	NA	NA	-0.105342401	0.298128588	Brain_mean	unbias
TRINITY_DN124849_c0_g1_i1	NA	NA	0.864701184	0.432339239	G43_M_mean	unbias
TRINITY_DN124852_c0_g1_i1	NA	NA	0.407280176	0.194513446	G43_F_mean	unbias
TRINITY_DN124853_c1_g1_i1	NA	NA	-0.09697356	0.171636414	G27_mean	unbias
TRINITY_DN124855_c0_g11_i1	NA	NA	-0.888890819	0.407280077	Ovary_mean	unbias
TRINITY_DN124857_c0_g1_i1	NA	NA	0.076368063	0.546728154	Brain_mean	unbias
TRINITY_DN124857_c0_g2_i1	NA	NA	0.37892046	0.603595081	Brain_mean	unbias
TRINITY_DN124858_c0_g1_i1	NA	NA	0.659455492	0.753572285	G43_M_mean	unbias
TRINITY_DN124860_c8_g1_i1	nmt1	Chr06	-0.505178625	0.22412698	G23_mean	unbias
TRINITY_DN124864_c1_g1_i2	NA	NA	0.267678647	0.445192432	Brain_mean	unbias
TRINITY_DN124865_c2_g1_i1	NA	NA	-0.873894341	0.579808716	Ovary_mean	unbias
TRINITY_DN124866_c0_g1_i3	bhlhe40	Chr04	0.208451129	0.523092513	Ovary_mean	unbias
TRINITY_DN124867_c0_g1_i3	NA	NA	0.824558953	0.796918157	Liver_mean	unbias
TRINITY_DN124868_c3_g1_i6	NA	NA	-1.303067589	0.683279612	Ovary_mean	unbias
TRINITY_DN124875_c1_g1_i1	NA	NA	0.065736591	0.485332075	Brain_mean	unbias
TRINITY_DN124876_c0_g1_i2	NA	NA	0.752695026	0.498272719	Brain_mean	unbias
TRINITY_DN124877_c0_g1_i2	NA	NA	0.258622531	0.63141234	G46_M_mean	unbias
TRINITY_DN124879_c0_g1_i1	dok4	Chr04	0.997635848	0.636030015	Brain_mean	unbias
TRINITY_DN124880_c0_g1_i1	NA	NA	-0.38999322	0.323560919	Brain_mean	unbias
TRINITY_DN124881_c0_g1_i1	apbb1ip	Chr06	-0.688568953	0.496354985	G23_mean	unbias
TRINITY_DN124884_c2_g1_i4	NA	NA	-0.228927793	0.509317533	Brain_mean	unbias
TRINITY_DN124884_c2_g2_i1	tex36-like	Chr07	0.359570991	0.580099081	Brain_mean	unbias
TRINITY_DN124890_c0_g1_i3	NA	NA	-0.637414528	0.196570548	Testis_mean	unbias
TRINITY_DN124893_c2_g2_i3	NA	NA	0.338908228	0.453275713	Brain_mean	unbias
TRINITY_DN124894_c7_g3_i3	NA	NA	0.648107963	0.427213768	Brain_mean	unbias
TRINITY_DN124895_c1_g2_i1	NA	NA	0.935659779	0.608600961	Brain_mean	unbias
TRINITY_DN124896_c0_g1_i2	NA	NA	-0.467143932	0.555724075	Brain_mean	unbias
TRINITY_DN124897_c0_g1_i3	NA	NA	0.273277964	0.517918968	Testis_mean	unbias
TRINITY_DN124898_c0_g2_i15	NA	NA	0.351333339	0.693034199	Brain_mean	unbias
TRINITY_DN124899_c2_g7_i4	NA	NA	0.195034102	0.249858929	Ovary_mean	unbias
TRINITY_DN124901_c2_g1_i1	NA	NA	0.894313972	0.56203584	Brain_mean	unbias
TRINITY_DN124901_c3_g13_i1	NA	NA	0.259739964	0.660340087	Brain_mean	unbias
TRINITY_DN124901_c3_g5_i1	NA	NA	1.39381492	0.717983094	Brain_mean	unbias
TRINITY_DN124901_c4_g2_i5	NA	NA	-0.797504767	0.376286026	Ovary_mean	unbias
TRINITY_DN124903_c5_g2_i1	NA	NA	-0.678723676	0.202721031	Ovary_mean	unbias
TRINITY_DN124904_c0_g1_i2	b4galt5	Chr06	1.034375816	0.506511516	Brain_mean	unbias
TRINITY_DN124905_c0_g2_i2	NA	NA	-0.100893841	0.297873233	Brain_mean	unbias
TRINITY_DN124906_c0_g1_i2	NA	NA	0.175701597	0.348404169	Ovary_mean	unbias
TRINITY_DN124908_c0_g3_i1	NA	NA	-0.104665235	0.461309131	G43_M_mean	unbias
TRINITY_DN124908_c0_g4_i6	NA	NA	0.220775656	0.625777045	G43_M_mean	unbias
TRINITY_DN124908_c3_g2_i2	NA	NA	1.092741092	0.598168919	Brain_mean	unbias
TRINITY_DN124909_c0_g1_i1	NA	NA	0.824000181	0.391740277	Liver_mean	unbias
TRINITY_DN124909_c0_g3_i3	hoxd10	Chr09	0.461014174	0.358775885	G46_M_mean	unbias
TRINITY_DN124909_c0_g4_i1	NA	NA	0.10144844	0.278946517	G43_F_mean	unbias
TRINITY_DN124910_c0_g2_i1	usp54	Chr07	0.492318699	0.27136676	Brain_mean	unbias
TRINITY_DN124910_c1_g1_i1	NA	NA	0.727312398	0.409380488	G43_M_mean	unbias
TRINITY_DN124912_c0_g2_i2	wdhd1	Chr08	-0.054494252	0.603428715	Brain_mean	unbias
TRINITY_DN124912_c0_g3_i1	NA	NA	0.256194813	0.599937102	Brain_mean	unbias
TRINITY_DN124914_c10_g1_i1	NA	NA	-1.016070101	0.373606351	Testis_mean	unbias
TRINITY_DN124915_c2_g1_i1	NA	NA	0.276804602	0.250716012	Testis_mean	unbias
TRINITY_DN124916_c1_g1_i2	uqcc1	Chr10	-0.233139683	0.621869881	G46_F_mean	unbias
TRINITY_DN124916_c1_g3_i6	NA	NA	0.518166376	0.409380076	G31_mean	unbias
TRINITY_DN124916_c1_g4_i1	NA	NA	0.371205405	0.622261471	G46_M_mean	unbias
TRINITY_DN124917_c0_g1_i1	LOC100487022	scaffold_6320	0.476250841	0.292659244	Brain_mean	unbias
TRINITY_DN124918_c5_g2_i2	NA	NA	0.698380634	0.278248849	Brain_mean	unbias
TRINITY_DN124921_c5_g2_i7	NA	NA	0.022162437	0.10618483	Testis_mean	unbias
TRINITY_DN124922_c6_g3_i1	NA	NA	0.308983491	0.493770104	Liver_mean	unbias
TRINITY_DN124922_c6_g4_i2	mmp23b	Chr07	0.646929177	0.310447981	Brain_mean	unbias
TRINITY_DN124922_c7_g1_i1	rgs8	Chr04	-0.206135274	0.347609353	G23_mean	unbias
TRINITY_DN124923_c0_g2_i1	NA	NA	-0.340773832	0.198155338	Brain_mean	unbias
TRINITY_DN124924_c1_g1_i1	NA	NA	0.031419935	0.322999027	Brain_mean	unbias
TRINITY_DN124926_c0_g4_i1	cdhr3	Chr03	0.68809626	0.589856705	Brain_mean	unbias
TRINITY_DN124929_c0_g2_i1	LOC100487082	Chr02	0.405480582	0.393740659	G43_M_mean	unbias
TRINITY_DN124929_c0_g4_i8	NA	NA	-0.744901008	0.188120845	G43_M_mean	unbias
TRINITY_DN124930_c1_g1_i1	akap14-like	Chr08	1.127683518	0.599107563	G31_mean	unbias
TRINITY_DN124931_c0_g2_i2	NA	NA	-0.148392576	0.137965987	Testis_mean	unbias
TRINITY_DN124932_c0_g1_i1	NA	NA	-0.56191514	0.414413373	Ovary_mean	unbias
TRINITY_DN124932_c0_g2_i2	NA	NA	-0.26428335	0.53273617	Brain_mean	unbias
TRINITY_DN124934_c0_g2_i1	cdca8	Chr02	0.546416373	0.590398912	G43_F_mean	unbias
TRINITY_DN124935_c0_g1_i2	NA	NA	0.040655141	0.588612471	G27_mean	unbias
TRINITY_DN124935_c0_g2_i1	NA	NA	-0.178296115	0.569493614	G23_mean	unbias
TRINITY_DN124937_c1_g3_i7	NA	NA	-0.228631065	0.194190776	Ovary_mean	unbias
TRINITY_DN124937_c2_g3_i2	NA	NA	-0.89869721	0.299831129	Ovary_mean	unbias
TRINITY_DN124938_c4_g1_i1	NA	NA	0.705304504	0.182546297	G43_M_mean	unbias
TRINITY_DN124938_c5_g3_i1	NA	NA	0.181879949	0.340018152	G23_mean	unbias
TRINITY_DN124938_c5_g4_i5	NA	NA	0.045565372	0.289391157	G46_F_mean	unbias
TRINITY_DN124940_c8_g1_i2	NA	NA	0.780394071	0.309176872	G31_mean	unbias
TRINITY_DN124944_c0_g1_i5	lace1	Chr05	0.383095194	0.452954289	G27_mean	unbias
TRINITY_DN124945_c0_g1_i2	NA	NA	0.048901586	0.096133769	G27_mean	unbias
TRINITY_DN124945_c0_g2_i1	Xetrov90029208m	scaffold_50	0.047531593	0.106482548	G27_mean	unbias
TRINITY_DN124946_c1_g1_i3	NA	NA	-0.47292352	0.236486829	Brain_mean	unbias
TRINITY_DN124946_c2_g2_i1	Xetrov90025924m	scaffold_113	-0.50254754	0.278673988	G46_F_mean	unbias
TRINITY_DN124950_c0_g1_i1	NA	NA	0.604267718	0.546069698	Liver_mean	unbias
TRINITY_DN124950_c0_g2_i1	NA	NA	0.835675773	0.596664942	Liver_mean	unbias
TRINITY_DN124952_c1_g2_i1	daglb	Chr09	0.122373964	0.48162981	Brain_mean	unbias
TRINITY_DN124953_c0_g1_i1	arhgap19-like	Chr07	-0.519157408	0.340617029	G23_mean	unbias
TRINITY_DN124954_c4_g2_i1	hoxa3	Chr06	0.790758791	0.608763386	G43_M_mean	unbias
TRINITY_DN124955_c0_g2_i2	NA	NA	-0.254646635	0.279967452	Brain_mean	unbias
TRINITY_DN124957_c0_g1_i1	NA	NA	-1.024148922	0.385149898	G46_F_mean	unbias
TRINITY_DN124958_c0_g2_i3	NA	NA	0.387255381	0.591416518	Brain_mean	unbias
TRINITY_DN124959_c1_g1_i1	NA	NA	-0.091705412	0.341749806	Liver_mean	unbias
TRINITY_DN124959_c2_g11_i1	NA	NA	0.428863922	0.500739763	Brain_mean	unbias
TRINITY_DN124959_c2_g12_i1	NA	NA	0.227109735	0.395152391	G43_M_mean	unbias
TRINITY_DN124959_c2_g3_i1	NA	NA	0.29975664	0.31920992	G27_mean	unbias
TRINITY_DN124960_c0_g1_i2	NA	NA	-0.331275795	0.148273254	Testis_mean	unbias
TRINITY_DN124961_c0_g1_i1	NA	NA	0.523210026	0.18545569	G46_M_mean	unbias
TRINITY_DN124963_c1_g2_i7	NA	NA	-0.321449673	0.190872389	G43_M_mean	unbias
TRINITY_DN124964_c4_g3_i6	NA	NA	0.446829556	0.70259244	Brain_mean	unbias
TRINITY_DN124964_c4_g5_i1	pdzd8	scaffold_163	0.133220991	0.323764615	G43_F_mean	unbias
TRINITY_DN124965_c0_g1_i2	NA	NA	0.131731487	0.669036598	Brain_mean	unbias
TRINITY_DN124967_c3_g1_i1	NA	NA	0.498792765	0.680279823	Brain_mean	unbias
TRINITY_DN124969_c0_g1_i7	nxn	Chr02	-0.470498798	0.279303161	Ovary_mean	unbias
TRINITY_DN124971_c4_g1_i2	NA	NA	0.409430575	0.632496111	Brain_mean	unbias
TRINITY_DN124971_c4_g3_i1	NA	NA	0.54125828	0.720190353	Liver_mean	unbias
TRINITY_DN124972_c0_g1_i2	e2f3	Chr06	-0.422483214	0.260918834	Ovary_mean	unbias
