G23	F-bias	23_F-bias		TRINITY_DN114651_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN127409_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN209603_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126359_c3_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN121378_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN113980_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129845_c2_g19_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN133854_c3_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN119793_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126178_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129197_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN125718_c0_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133588_c4_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131641_c0_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN127805_c6_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129648_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN130616_c1_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN105578_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130420_c0_g3_i7			
Gonad	F-bias	Go_F-bias		TRINITY_DN121452_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN114904_c0_g1_i7			
Gonad	F-bias	Go_F-bias		TRINITY_DN113530_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN116391_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120457_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN130559_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN131085_c8_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN110022_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121039_c3_g3_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN114784_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN95685_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131673_c2_g5_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN128099_c4_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN120407_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124238_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121728_c2_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN119257_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131292_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN122965_c0_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN130185_c2_g4_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN124286_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120030_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131033_c3_g1_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN132212_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN116369_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN116647_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN130406_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127225_c3_g5_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126535_c1_g2_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN131711_c1_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN97036_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129754_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN102065_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133247_c2_g3_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN122374_c1_g5_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134522_c2_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123193_c0_g2_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN123601_c1_g5_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124491_c7_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118755_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132012_c5_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN119035_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN117785_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130600_c2_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124365_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133566_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN117878_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131516_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN134067_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123134_c0_g1_i8			
Gonad	F-bias	Go_F-bias		TRINITY_DN127422_c1_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124667_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132842_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN112166_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133445_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133572_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127067_c5_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN109430_c0_g5_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127247_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN135189_c4_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124886_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129142_c4_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127848_c6_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133053_c7_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129177_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134425_c0_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN123418_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN127094_c2_g3_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN135882_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124446_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124999_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126551_c0_g2_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN121823_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN119509_c1_g3_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN126838_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN117665_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128224_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN126533_c3_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN101457_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN86639_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122501_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN133933_c5_g7_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN121372_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN132128_c1_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN98498_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130861_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118390_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN127630_c3_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN120991_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN125445_c4_g5_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124521_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN25151_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124873_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN131201_c5_g3_i7			
Gonad	F-bias	Go_F-bias		TRINITY_DN133530_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129581_c0_g1_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN81421_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132854_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN131986_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120619_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN120445_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN81198_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN120161_c0_g2_i9			
Gonad	F-bias	Go_F-bias		TRINITY_DN132089_c3_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129593_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123229_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125578_c3_g4_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN133045_c7_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126330_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN135187_c1_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN117942_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124241_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN126425_c1_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN121149_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN136052_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN33377_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN114829_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126284_c5_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN129160_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125066_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132127_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN110346_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN122435_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN114406_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129027_c1_g2_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN126318_c8_g2_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN118556_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124083_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN134990_c3_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131042_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN120868_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN130751_c0_g4_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN122117_c0_g3_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN134864_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN117189_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125068_c2_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124967_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127576_c0_g1_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN133687_c4_g5_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN133319_c2_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128322_c0_g6_i10			
Gonad	F-bias	Go_F-bias		TRINITY_DN128429_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127605_c4_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126897_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127932_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN117235_c0_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121771_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126429_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123377_c2_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130414_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120636_c0_g8_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122469_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121726_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125072_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN112473_c1_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN131826_c4_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133173_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN68190_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122308_c0_g2_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN129474_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN123115_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN110993_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN119778_c1_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN116737_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN116290_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126910_c4_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124427_c8_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN109275_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN136381_c0_g3_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN118346_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124862_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123636_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN113760_c0_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN118226_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129218_c0_g1_i9			
Gonad	F-bias	Go_F-bias		TRINITY_DN122768_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN126394_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN110265_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122628_c3_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125784_c0_g2_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN127611_c0_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125254_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126158_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130112_c8_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN130789_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128639_c1_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN133585_c15_g11_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132522_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN113341_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN118530_c0_g2_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN106942_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122749_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN127028_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118389_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN98399_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN119760_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN113911_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126619_c1_g3_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN131471_c2_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131927_c5_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN123263_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN135811_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN134829_c5_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122714_c15_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN119941_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN122414_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN131885_c2_g5_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133949_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125960_c1_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN129499_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN128703_c7_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN126616_c6_g6_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN125916_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126047_c5_g5_i7			
Gonad	F-bias	Go_F-bias		TRINITY_DN131160_c3_g1_i12			
Gonad	F-bias	Go_F-bias		TRINITY_DN103621_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN123204_c5_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN116557_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129361_c4_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN122146_c0_g9_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130930_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN115244_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130553_c2_g5_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130667_c0_g1_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN124665_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121197_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN134642_c6_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125122_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN120911_c2_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN117855_c1_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN128276_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN127631_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN124749_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN114661_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN128274_c4_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN117117_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN114798_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131392_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN95955_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124474_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129787_c3_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132899_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN133839_c1_g2_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN87383_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124609_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127233_c1_g1_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN101042_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125607_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131806_c3_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125269_c4_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN122657_c4_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118995_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129561_c4_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130392_c1_g5_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132531_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123960_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN125337_c3_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN135789_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN131198_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN133164_c3_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130024_c2_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122613_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN122562_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN128544_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129929_c2_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121132_c2_g1_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN126133_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN113212_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129338_c2_g9_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN115131_c0_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122420_c1_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN128032_c3_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN119678_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN126701_c6_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120707_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN119521_c1_g1_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN125831_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123442_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN84774_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125832_c3_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125895_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN92573_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN117330_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN107530_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120059_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125147_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN69029_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123183_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130785_c3_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132837_c1_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN132717_c3_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN132635_c2_g4_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN121031_c1_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123707_c0_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN124922_c6_g7_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133282_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN134546_c3_g7_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN131067_c2_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN114928_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129315_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129942_c2_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN130562_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN134440_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133964_c1_g4_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN131787_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN112501_c0_g1_i7			
Gonad	F-bias	Go_F-bias		TRINITY_DN122895_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN131819_c1_g4_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129986_c2_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132544_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134031_c5_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125899_c5_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN126754_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN108436_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN116854_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN109560_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134982_c7_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122229_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131362_c1_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN128390_c3_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN106065_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN132185_c3_g10_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN134584_c7_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN113595_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124615_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN73574_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN112453_c0_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120666_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126890_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123367_c1_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN126357_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN126693_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118504_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122225_c0_g1_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN114305_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN131142_c0_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122453_c4_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129503_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124621_c1_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129939_c4_g1_i15			
