gid	gname	chr	logFC.XY46.XX46	tau	tissue	bias	RBH	TRANS	dNdS	dN	dS
TRINITY_DN129939_c4_g1_i15	NA	NA	-2.554418034	0.604999072	Ovary_mean	female	RBH_pair_7196.fa.best.phy	TRINITY_DN129939_c4_g1_i15	0.1198	0.2042	1.7049
TRINITY_DN129942_c2_g2_i2	sptlc3-like	Chr05	-2.830771577	0.704923096	Ovary_mean	female	RBH_pair_7198.fa.best.phy	TRINITY_DN129942_c2_g2_i2	0.119	0.1839	1.546
TRINITY_DN129948_c3_g4_i3	ociad2	Chr01	0.371876303	0.256574658	G43_M_mean	unbias	RBH_pair_7200.fa.best.phy	TRINITY_DN129948_c3_g4_i3	0.0593	0.0751	1.2648
TRINITY_DN129950_c0_g1_i1	NA	NA	0.171289757	0.32784751	G27_mean	unbias	RBH_pair_7201.fa.best.phy	TRINITY_DN129950_c0_g1_i1	0.1044	0.1652	1.5821
TRINITY_DN129951_c2_g1_i2	NA	NA	-1.156565219	0.452840239	Ovary_mean	female	RBH_pair_7203.fa.best.phy	TRINITY_DN129951_c2_g1_i2	0.022	0.0217	0.9844
TRINITY_DN129951_c2_g3_i2	NA	NA	-0.473899652	0.307866414	Brain_mean	unbias	RBH_pair_7204.fa.best.phy	TRINITY_DN129951_c2_g3_i2	0.0122	0.0125	1.0237
TRINITY_DN129961_c0_g2_i1	NA	NA	0.070623202	0.163616225	Brain_mean	unbias	RBH_pair_7210.fa.best.phy	TRINITY_DN129961_c0_g2_i1	0.1081	0.1539	1.4231
TRINITY_DN129971_c0_g2_i1	NA	NA	0.678700547	0.441871639	Testis_mean	unbias	RBH_pair_7213.fa.best.phy	TRINITY_DN129971_c0_g2_i1	0.1025	0.1979	1.9312
TRINITY_DN129986_c2_g2_i1	tm6sf1	Chr03	-2.049293092	0.483661533	Ovary_mean	female	RBH_pair_7217.fa.best.phy	TRINITY_DN129986_c2_g2_i1	0.0487	0.0866	1.7778
TRINITY_DN129987_c0_g1_i1	NA	NA	-1.663411608	0.32400258	Testis_mean	female	RBH_pair_7218.fa.best.phy	TRINITY_DN129987_c0_g1_i1	0.14	0.2437	1.7406
TRINITY_DN129989_c0_g1_i1	NA	NA	0.437624952	0.081277813	Testis_mean	unbias	RBH_pair_7219.fa.best.phy	TRINITY_DN129989_c0_g1_i1	0.0492	0.0408	0.8307
TRINITY_DN129991_c0_g1_i1	NA	NA	-0.186410115	0.464917415	Brain_mean	unbias	RBH_pair_7220.fa.best.phy	TRINITY_DN129991_c0_g1_i1	0.0473	0.0727	1.5383
TRINITY_DN129992_c0_g1_i1	NA	NA	0.220090907	0.611667404	Brain_mean	unbias	RBH_pair_7223.fa.best.phy	TRINITY_DN129992_c0_g1_i1	0.0663	0.0758	1.1442
TRINITY_DN130000_c0_g1_i1	NA	NA	0.960470994	0.376624571	Brain_mean	unbias	RBH_pair_7225.fa.best.phy	TRINITY_DN130000_c0_g1_i1	0.0918	0.1637	1.7824
TRINITY_DN130004_c0_g1_i1	NA	NA	0.212373299	0.239207635	Liver_mean	unbias	RBH_pair_7226.fa.best.phy	TRINITY_DN130004_c0_g1_i1	0.0319	0.0408	1.2779
TRINITY_DN130007_c1_g1_i1	NA	NA	-0.472667848	0.464027146	G23_mean	unbias	RBH_pair_7227.fa.best.phy	TRINITY_DN130007_c1_g1_i1	0.114	0.1749	1.5346
TRINITY_DN130016_c2_g2_i6	NA	NA	-0.553331588	0.484018791	Ovary_mean	unbias	RBH_pair_7229.fa.best.phy	TRINITY_DN130016_c2_g2_i6	0.2234	0.3923	1.756
TRINITY_DN130021_c0_g3_i2	c10orf58	Chr07	0.821703129	0.460934006	Brain_mean	unbias	RBH_pair_7232.fa.best.phy	TRINITY_DN130021_c0_g3_i2	0.0812	0.1457	1.7942
TRINITY_DN130022_c0_g1_i4	NA	NA	-0.065903214	0.656707622	Brain_mean	unbias	RBH_pair_7234.fa.best.phy	TRINITY_DN130022_c0_g1_i4	0.0492	0.0562	1.1414
TRINITY_DN130024_c2_g3_i1	asmtl	Chr02	-1.439604901	0.409816	Ovary_mean	female	RBH_pair_7235.fa.best.phy	TRINITY_DN130024_c2_g3_i1	0.0307	0.031	1.01
TRINITY_DN130034_c2_g7_i4	NA	NA	0.523284227	0.26700542	Liver_mean	unbias	RBH_pair_7238.fa.best.phy	TRINITY_DN130034_c2_g7_i4	0.1001	0.1183	1.1813
TRINITY_DN130035_c0_g1_i1	NA	NA	-1.827350717	0.450935795	Testis_mean	female	RBH_pair_7239.fa.best.phy	TRINITY_DN130035_c0_g1_i1	0.0646	0.1111	1.7202
TRINITY_DN130037_c1_g4_i6	rassf4	Chr07	-2.135140314	0.683681269	Ovary_mean	female	RBH_pair_7240.fa.best.phy	TRINITY_DN130037_c1_g4_i6	0.1968	0.3125	1.588
TRINITY_DN130044_c1_g2_i4	mogat1-like.1	Chr02	-0.630218185	0.219541592	G23_mean	unbias	RBH_pair_7242.fa.best.phy	TRINITY_DN130044_c1_g2_i4	0.0199	0.0156	0.7841
TRINITY_DN130053_c1_g1_i6	NA	NA	-1.455781371	0.5249603	Brain_mean	female	RBH_pair_7249.fa.best.phy	TRINITY_DN130053_c1_g1_i6	0.1011	0.1633	1.6154
TRINITY_DN130053_c2_g1_i8	NA	NA	0.259647331	0.423717305	Brain_mean	unbias	RBH_pair_7250.fa.best.phy	TRINITY_DN130053_c2_g1_i8	0.0452	0.0535	1.182
TRINITY_DN130057_c11_g2_i3	NA	NA	-3.865017774	0.682180896	Ovary_mean	female	RBH_pair_7251.fa.best.phy	TRINITY_DN130057_c11_g2_i3	0.0852	0.097	1.1382
TRINITY_DN130058_c1_g1_i1	NA	NA	0.278160137	0.27540396	G43_M_mean	unbias	RBH_pair_7252.fa.best.phy	TRINITY_DN130058_c1_g1_i1	0.0516	0.0924	1.7932
TRINITY_DN130059_c0_g1_i1	sez6	Chr02	0.366357038	0.651541194	Brain_mean	unbias	RBH_pair_7253.fa.best.phy	TRINITY_DN130059_c0_g1_i1	0.074	0.1344	1.8167
TRINITY_DN130060_c4_g2_i1	wdr74	Chr04	0.066621748	0.573402805	Brain_mean	unbias	RBH_pair_7254.fa.best.phy	TRINITY_DN130060_c4_g2_i1	0.0222	0.0318	1.4304
TRINITY_DN130064_c6_g1_i13	NA	NA	-0.700471875	0.232228963	Ovary_mean	unbias	RBH_pair_7257.fa.best.phy	TRINITY_DN130064_c6_g1_i13	0.0643	0.1109	1.7255
TRINITY_DN130065_c0_g2_i1	NA	NA	0.121087976	0.898033957	Brain_mean	unbias	RBH_pair_7258.fa.best.phy	TRINITY_DN130065_c0_g2_i1	0.0409	0.0558	1.3624
TRINITY_DN130067_c0_g1_i1	Xetrov90008422m	Chr03	0.864629663	0.772746377	Liver_mean	unbias	RBH_pair_7260.fa.best.phy	TRINITY_DN130067_c0_g1_i1	0.0636	0.0896	1.4097
TRINITY_DN130067_c1_g5_i4	NA	NA	-1.864271004	0.290369304	Ovary_mean	female	RBH_pair_7261.fa.best.phy	TRINITY_DN130067_c1_g5_i4	0.0033	0.0051	1.5548
TRINITY_DN130069_c1_g1_i11	NA	NA	0.625450798	0.4851593	Brain_mean	unbias	RBH_pair_7263.fa.best.phy	TRINITY_DN130069_c1_g1_i11	0.0757	0.0984	1.3004
TRINITY_DN130075_c4_g1_i2	NA	NA	0.349925349	0.298268726	Brain_mean	unbias	RBH_pair_7264.fa.best.phy	TRINITY_DN130075_c4_g1_i2	0.0663	0.131	1.9747
TRINITY_DN130078_c0_g1_i1	NA	NA	0.854508478	0.446244578	Testis_mean	unbias	RBH_pair_7266.fa.best.phy	TRINITY_DN130078_c0_g1_i1	0.1652	0.2724	1.649
TRINITY_DN130080_c0_g1_i1	NA	NA	-1.840268689	0.746315873	Ovary_mean	female	RBH_pair_7267.fa.best.phy	TRINITY_DN130080_c0_g1_i1	0.1606	0.2097	1.3056
TRINITY_DN130081_c0_g2_i16	NA	NA	-0.616369171	0.240434073	G46_F_mean	unbias	RBH_pair_7268.fa.best.phy	TRINITY_DN130081_c0_g2_i16	0.0675	0.0653	0.9669
TRINITY_DN130083_c2_g3_i2	NA	NA	-0.562200838	0.503820508	Ovary_mean	unbias	RBH_pair_7271.fa.best.phy	TRINITY_DN130083_c2_g3_i2	0.1969	0.2784	1.4138
TRINITY_DN130084_c0_g2_i2	NA	NA	-1.641096726	0.650083895	Brain_mean	female	RBH_pair_7274.fa.best.phy	TRINITY_DN130084_c0_g2_i2	0.0575	0.088	1.5307
TRINITY_DN130087_c2_g3_i3	fbxo5	Chr05	1.027966456	0.511154773	Liver_mean	unbias	RBH_pair_7275.fa.best.phy	TRINITY_DN130087_c2_g3_i3	0.0628	0.0701	1.1157
TRINITY_DN130087_c2_g6_i1	NA	NA	-0.345795398	0.381176634	Ovary_mean	unbias	RBH_pair_7276.fa.best.phy	TRINITY_DN130087_c2_g6_i1	0.1663	0.1821	1.0951
TRINITY_DN130089_c0_g3_i3	sec61a1	Chr04	-1.135064443	0.312390843	Ovary_mean	female	RBH_pair_7277.fa.best.phy	TRINITY_DN130089_c0_g3_i3	0.0778	0.1309	1.6824
TRINITY_DN130090_c6_g1_i1	NA	NA	-0.903328062	0.558357838	Ovary_mean	unbias	RBH_pair_7278.fa.best.phy	TRINITY_DN130090_c6_g1_i1	0.0236	0.0338	1.4305
TRINITY_DN130090_c8_g4_i5	NA	NA	-1.433043258	0.526176749	Brain_mean	female	RBH_pair_7279.fa.best.phy	TRINITY_DN130090_c8_g4_i5	0.152	0.1611	1.0597
TRINITY_DN130096_c4_g6_i2	NA	NA	0.07755726	0.513218897	Ovary_mean	unbias	RBH_pair_7280.fa.best.phy	TRINITY_DN130096_c4_g6_i2	0.0341	0.0574	1.6809
TRINITY_DN130100_c3_g1_i2	NA	NA	-0.195689844	0.23876656	Ovary_mean	unbias	RBH_pair_7281.fa.best.phy	TRINITY_DN130100_c3_g1_i2	0.0809	0.0563	0.6964
TRINITY_DN130101_c1_g2_i3	NA	NA	-0.654326897	0.262879377	Ovary_mean	unbias	RBH_pair_7282.fa.best.phy	TRINITY_DN130101_c1_g2_i3	0.0018	0.0028	1.5612
TRINITY_DN130104_c0_g3_i1	NA	NA	-0.404480348	0.440253524	Brain_mean	unbias	RBH_pair_7283.fa.best.phy	TRINITY_DN130104_c0_g3_i1	0.0462	0.0591	1.2802
TRINITY_DN130105_c7_g4_i2	NA	NA	0.308159829	0.435993419	Brain_mean	unbias	RBH_pair_7284.fa.best.phy	TRINITY_DN130105_c7_g4_i2	0.0518	0.079	1.5247
TRINITY_DN130107_c1_g3_i1	NA	NA	-0.080302282	0.258899967	Testis_mean	unbias	RBH_pair_7286.fa.best.phy	TRINITY_DN130107_c1_g3_i1	0.0991	0.1629	1.6428
TRINITY_DN130108_c0_g1_i1	NA	NA	-1.286136408	0.693425115	Brain_mean	female	RBH_pair_7287.fa.best.phy	TRINITY_DN130108_c0_g1_i1	0.0379	0.0539	1.425
TRINITY_DN130112_c8_g1_i3	NA	NA	-1.456742731	0.370994378	Ovary_mean	female	RBH_pair_7289.fa.best.phy	TRINITY_DN130112_c8_g1_i3	0.0233	0.0118	0.5064
TRINITY_DN130114_c0_g2_i3	NA	NA	-1.582327754	0.598433499	Ovary_mean	female	RBH_pair_7290.fa.best.phy	TRINITY_DN130114_c0_g2_i3	0.1458	0.2402	1.6482
TRINITY_DN130123_c0_g1_i2	NA	NA	0.277327532	0.317784249	Ovary_mean	unbias	RBH_pair_7292.fa.best.phy	TRINITY_DN130123_c0_g1_i2	0.1857	0.3383	1.822
TRINITY_DN130125_c2_g1_i4	NA	NA	-0.536232784	0.296290953	Testis_mean	unbias	RBH_pair_7293.fa.best.phy	TRINITY_DN130125_c2_g1_i4	0.0588	0.0966	1.6443
TRINITY_DN130134_c0_g1_i1	NA	NA	-1.034564147	0.664896711	Brain_mean	unbias	RBH_pair_7295.fa.best.phy	TRINITY_DN130134_c0_g1_i1	0.0561	0.0825	1.4705
TRINITY_DN130135_c4_g3_i1	NA	NA	-0.34561759	0.185669132	Brain_mean	unbias	RBH_pair_7297.fa.best.phy	TRINITY_DN130135_c4_g3_i1	0.0393	0.0229	0.583
TRINITY_DN130137_c6_g1_i1	NA	NA	-0.605215731	0.182990329	G23_mean	unbias	RBH_pair_7300.fa.best.phy	TRINITY_DN130137_c6_g1_i1	0.0092	0.0161	1.7478
TRINITY_DN130140_c1_g2_i2	NA	NA	0.39895138	0.194830184	G43_M_mean	unbias	RBH_pair_7302.fa.best.phy	TRINITY_DN130140_c1_g2_i2	0.0722	0.1128	1.5623
TRINITY_DN130140_c4_g1_i3	NA	NA	-1.532816097	0.649927787	Ovary_mean	female	RBH_pair_7303.fa.best.phy	TRINITY_DN130140_c4_g1_i3	0.0518	0.0667	1.2872
TRINITY_DN130141_c2_g1_i3	NA	NA	-1.048187673	0.256936969	Brain_mean	female	RBH_pair_7304.fa.best.phy	TRINITY_DN130141_c2_g1_i3	0.051	0.0954	1.87
TRINITY_DN130143_c0_g1_i2	NA	NA	-1.30215887	0.353147794	Ovary_mean	female	RBH_pair_7305.fa.best.phy	TRINITY_DN130143_c0_g1_i2	0.0742	0.1133	1.528
TRINITY_DN130145_c4_g10_i2	NA	NA	-0.356871731	0.209325357	Ovary_mean	unbias	RBH_pair_7306.fa.best.phy	TRINITY_DN130145_c4_g10_i2	0.0435	0.0719	1.6514
TRINITY_DN130158_c6_g1_i12	e2f7	Chr03	1.041495156	0.872829327	Brain_mean	unbias	RBH_pair_7310.fa.best.phy	TRINITY_DN130158_c6_g1_i12	0.1872	0.2913	1.5567
TRINITY_DN130162_c0_g2_i1	pcnp	Chr02	0.733669746	0.898604212	Brain_mean	unbias	RBH_pair_7311.fa.best.phy	TRINITY_DN130162_c0_g2_i1	0.0455	0.0871	1.9167
TRINITY_DN130163_c0_g2_i2	rufy3	Chr01	-0.096049416	0.465627709	Brain_mean	unbias	RBH_pair_7312.fa.best.phy	TRINITY_DN130163_c0_g2_i2	0.0966	0.1814	1.8781
TRINITY_DN130166_c1_g1_i3	NA	NA	-0.735477687	0.21133094	Brain_mean	unbias	RBH_pair_7313.fa.best.phy	TRINITY_DN130166_c1_g1_i3	0.0447	0.0621	1.3896
TRINITY_DN130167_c0_g1_i1	NA	NA	-1.048641858	0.287861672	Testis_mean	female	RBH_pair_7314.fa.best.phy	TRINITY_DN130167_c0_g1_i1	0.062	0.0962	1.5508
TRINITY_DN130174_c0_g1_i1	NA	NA	0.980435034	0.799540226	Brain_mean	unbias	RBH_pair_7317.fa.best.phy	TRINITY_DN130174_c0_g1_i1	0.0817	0.1344	1.6449
TRINITY_DN130175_c0_g1_i3	NA	NA	-0.091231982	0.642297839	Brain_mean	unbias	RBH_pair_7318.fa.best.phy	TRINITY_DN130175_c0_g1_i3	0.0424	0.0663	1.5612
TRINITY_DN130176_c5_g1_i2	fgfr1op2	scaffold_1518	0.8343805	0.639871357	Brain_mean	unbias	RBH_pair_7319.fa.best.phy	TRINITY_DN130176_c5_g1_i2	0.0478	0.0469	0.9831
TRINITY_DN130177_c4_g1_i1	foxq1	Chr06	0.123419417	0.79293077	Brain_mean	unbias	RBH_pair_7320.fa.best.phy	TRINITY_DN130177_c4_g1_i1	0.0513	0.0857	1.6709
TRINITY_DN130180_c1_g2_i2	NA	NA	0.502214366	0.489387886	G23_mean	unbias	RBH_pair_7321.fa.best.phy	TRINITY_DN130180_c1_g2_i2	0.0551	0.0733	1.3297
TRINITY_DN130185_c1_g1_i1	NA	NA	-0.844240107	0.312243339	Ovary_mean	unbias	RBH_pair_7323.fa.best.phy	TRINITY_DN130185_c1_g1_i1	0.1098	0.1533	1.3964
TRINITY_DN130185_c2_g4_i3	cideb	Chr02	-1.305734939	0.32971872	Ovary_mean	female	RBH_pair_7324.fa.best.phy	TRINITY_DN130185_c2_g4_i3	0.0335	0.0471	1.4075
TRINITY_DN130189_c4_g1_i1	NA	NA	-0.310642975	0.52659831	G23_mean	unbias	RBH_pair_7325.fa.best.phy	TRINITY_DN130189_c4_g1_i1	0.067	0.1013	1.512
TRINITY_DN130193_c8_g1_i3	NA	NA	-0.692852599	0.214773092	Ovary_mean	unbias	RBH_pair_7327.fa.best.phy	TRINITY_DN130193_c8_g1_i3	0.0471	0.0564	1.1971
TRINITY_DN130195_c2_g1_i1	NA	NA	0.166693413	0.24025665	Ovary_mean	unbias	RBH_pair_7328.fa.best.phy	TRINITY_DN130195_c2_g1_i1	0.0351	0.0408	1.1647
TRINITY_DN130197_c0_g1_i3	NA	NA	-0.292818582	0.783251147	Brain_mean	unbias	RBH_pair_7330.fa.best.phy	TRINITY_DN130197_c0_g1_i3	0.0409	0.0517	1.2653
TRINITY_DN130199_c0_g1_i3	rangap1	Chr04	-0.362739085	0.505001834	Ovary_mean	unbias	RBH_pair_7331.fa.best.phy	TRINITY_DN130199_c0_g1_i3	0.0753	0.1209	1.6053
TRINITY_DN130202_c0_g1_i3	NA	NA	-3.511848535	0.632626416	Ovary_mean	female	RBH_pair_7332.fa.best.phy	TRINITY_DN130202_c0_g1_i3	0.1341	0.2566	1.9136
TRINITY_DN130203_c0_g1_i1	fam222a	Chr01	0.579073927	0.321395796	G23_mean	unbias	RBH_pair_7333.fa.best.phy	TRINITY_DN130203_c0_g1_i1	0.0543	0.0985	1.816
TRINITY_DN130203_c1_g2_i1	trmu	Chr03	0.948678441	0.510499344	Brain_mean	unbias	RBH_pair_7334.fa.best.phy	TRINITY_DN130203_c1_g2_i1	0.1055	0.1172	1.1104
TRINITY_DN130204_c0_g1_i4	NA	NA	-0.699579179	0.525353039	Ovary_mean	unbias	RBH_pair_7336.fa.best.phy	TRINITY_DN130204_c0_g1_i4	0.1037	0.1783	1.72
TRINITY_DN130208_c4_g1_i6	NA	NA	-0.967345944	0.526242259	Ovary_mean	unbias	RBH_pair_7337.fa.best.phy	TRINITY_DN130208_c4_g1_i6	0.2445	0.2037	0.8332
TRINITY_DN130211_c0_g1_i4	NA	NA	-3.550882965	0.557462758	Ovary_mean	female	RBH_pair_7339.fa.best.phy	TRINITY_DN130211_c0_g1_i4	0.0564	0.0937	1.6607
TRINITY_DN130214_c0_g2_i2	LOC100495174	Chr01	0.331143371	0.644577109	Brain_mean	unbias	RBH_pair_7340.fa.best.phy	TRINITY_DN130214_c0_g2_i2	0.0228	0.026	1.1401
TRINITY_DN130214_c1_g1_i1	NA	NA	-0.932658288	0.8481036	Brain_mean	unbias	RBH_pair_7341.fa.best.phy	TRINITY_DN130214_c1_g1_i1	0.0302	0.0588	1.9465
TRINITY_DN130215_c0_g1_i5	scfd1	Chr08	1.342881015	0.485990821	G43_M_mean	unbias	RBH_pair_7342.fa.best.phy	TRINITY_DN130215_c0_g1_i5	0.1684	0.3023	1.7954
TRINITY_DN130217_c2_g1_i1	NA	NA	0.350078063	0.286130006	Brain_mean	unbias	RBH_pair_7344.fa.best.phy	TRINITY_DN130217_c2_g1_i1	0.1194	0.1499	1.2549
TRINITY_DN130221_c2_g6_i3	kiaa1024l	Chr01	-1.338879452	0.458476175	Ovary_mean	female	RBH_pair_7347.fa.best.phy	TRINITY_DN130221_c2_g6_i3	0.1253	0.2318	1.8505
TRINITY_DN130225_c6_g1_i1	tfap2b	scaffold_13	-0.433362227	0.299139845	Ovary_mean	unbias	RBH_pair_7350.fa.best.phy	TRINITY_DN130225_c6_g1_i1	0.0476	0.0919	1.9316
TRINITY_DN130227_c9_g1_i1	NA	NA	-2.456077966	0.725830979	Ovary_mean	female	RBH_pair_7351.fa.best.phy	TRINITY_DN130227_c9_g1_i1	0.0404	0.0408	1.0093
TRINITY_DN130228_c0_g3_i1	NA	NA	-1.23401087	0.638433248	Brain_mean	unbias	RBH_pair_7352.fa.best.phy	TRINITY_DN130228_c0_g3_i1	0.0095	0.012	1.2681
TRINITY_DN130230_c1_g7_i7	NA	NA	0.491373964	0.393877051	Brain_mean	unbias	RBH_pair_7353.fa.best.phy	TRINITY_DN130230_c1_g7_i7	0.1087	0.168	1.5461
TRINITY_DN130232_c0_g1_i1	NA	NA	-1.315938149	0.372501407	Testis_mean	female	RBH_pair_7354.fa.best.phy	TRINITY_DN130232_c0_g1_i1	0.0887	0.1526	1.7199
TRINITY_DN130233_c0_g1_i1	NA	NA	0.673990867	0.392169972	Brain_mean	unbias	RBH_pair_7355.fa.best.phy	TRINITY_DN130233_c0_g1_i1	0.1504	0.1984	1.3195
TRINITY_DN130235_c8_g2_i1	NA	NA	0.786816358	0.539143891	Brain_mean	unbias	RBH_pair_7356.fa.best.phy	TRINITY_DN130235_c8_g2_i1	0.097	0.0935	0.9644
TRINITY_DN130241_c0_g2_i1	NA	NA	0.787289006	0.589611198	G43_M_mean	unbias	RBH_pair_7358.fa.best.phy	TRINITY_DN130241_c0_g2_i1	0.1356	0.2227	1.6418
TRINITY_DN130243_c2_g1_i1	NA	NA	-0.30355298	0.654907109	Brain_mean	unbias	RBH_pair_7359.fa.best.phy	TRINITY_DN130243_c2_g1_i1	0.0632	0.099	1.5647
TRINITY_DN130245_c1_g1_i1	NA	NA	0.560714403	0.451079703	Liver_mean	unbias	RBH_pair_7360.fa.best.phy	TRINITY_DN130245_c1_g1_i1	0.0231	0.0415	1.7958
TRINITY_DN130246_c2_g6_i3	NA	NA	-0.494500196	0.797976358	Brain_mean	unbias	RBH_pair_7361.fa.best.phy	TRINITY_DN130246_c2_g6_i3	0.0357	0.0662	1.8538
TRINITY_DN130247_c4_g4_i2	xpnpep2	Chr08	0.640459556	0.413113461	Testis_mean	unbias	RBH_pair_7363.fa.best.phy	TRINITY_DN130247_c4_g4_i2	0.1554	0.2129	1.3695
TRINITY_DN130249_c0_g3_i1	NA	NA	0.232777772	0.331673852	Liver_mean	unbias	RBH_pair_7364.fa.best.phy	TRINITY_DN130249_c0_g3_i1	0.1051	0.1808	1.7206
TRINITY_DN130253_c4_g4_i3	NA	NA	1.06177026	0.575589381	Brain_mean	unbias	RBH_pair_7368.fa.best.phy	TRINITY_DN130253_c4_g4_i3	0.1823	0.3176	1.7424
TRINITY_DN130259_c2_g1_i1	NA	NA	-0.047459146	0.329691465	Brain_mean	unbias	RBH_pair_7369.fa.best.phy	TRINITY_DN130259_c2_g1_i1	0.0613	0.0962	1.5688
TRINITY_DN130260_c5_g1_i2	arrdc2	Chr01	0.519347662	0.428454924	G23_mean	unbias	RBH_pair_7371.fa.best.phy	TRINITY_DN130260_c5_g1_i2	0.1383	0.2329	1.6842
TRINITY_DN130262_c0_g1_i1	NA	NA	0.405198243	0.411206427	G43_M_mean	unbias	RBH_pair_7373.fa.best.phy	TRINITY_DN130262_c0_g1_i1	0.0694	0.1194	1.7199
TRINITY_DN130264_c0_g4_i1	NA	NA	-1.097646439	0.309795402	Ovary_mean	female	RBH_pair_7374.fa.best.phy	TRINITY_DN130264_c0_g4_i1	0.0971	0.1716	1.7669
TRINITY_DN130267_c0_g1_i2	NA	NA	-0.900972234	0.50056354	Ovary_mean	unbias	RBH_pair_7375.fa.best.phy	TRINITY_DN130267_c0_g1_i2	0.1262	0.1972	1.5623
TRINITY_DN130271_c0_g1_i2	NA	NA	0.630938476	0.567628315	G27_mean	unbias	RBH_pair_7376.fa.best.phy	TRINITY_DN130271_c0_g1_i2	0.0805	0.1323	1.6436
TRINITY_DN130275_c0_g1_i1	NA	NA	-0.377026202	0.554146687	Ovary_mean	unbias	RBH_pair_7380.fa.best.phy	TRINITY_DN130275_c0_g1_i1	0.0584	0.0853	1.462
TRINITY_DN130277_c0_g1_i2	NA	NA	-0.635446502	0.323554722	Ovary_mean	unbias	RBH_pair_7382.fa.best.phy	TRINITY_DN130277_c0_g1_i2	0.0133	0.0141	1.0611
TRINITY_DN130280_c0_g1_i1	NA	NA	-2.754248164	0.573772635	Ovary_mean	female	RBH_pair_7383.fa.best.phy	TRINITY_DN130280_c0_g1_i1	0.1031	0.1689	1.6374
TRINITY_DN130281_c0_g1_i1	NA	NA	-1.093367663	0.434569859	Ovary_mean	female	RBH_pair_7384.fa.best.phy	TRINITY_DN130281_c0_g1_i1	0.1108	0.2058	1.8577
TRINITY_DN130282_c2_g3_i1	NA	NA	-0.337159866	0.27504841	Testis_mean	unbias	RBH_pair_7385.fa.best.phy	TRINITY_DN130282_c2_g3_i1	0.0756	0.0729	0.9643
TRINITY_DN130288_c1_g2_i1	NA	NA	-2.622837812	0.584546071	Ovary_mean	female	RBH_pair_7387.fa.best.phy	TRINITY_DN130288_c1_g2_i1	0.0982	0.0943	0.9609
TRINITY_DN130294_c0_g2_i6	brms1l	Chr08	-0.044799056	0.38805682	Brain_mean	unbias	RBH_pair_7389.fa.best.phy	TRINITY_DN130294_c0_g2_i6	0.1457	0.1978	1.3574
TRINITY_DN130295_c0_g1_i2	NA	NA	-0.406035665	0.31919511	Testis_mean	unbias	RBH_pair_7390.fa.best.phy	TRINITY_DN130295_c0_g1_i2	0.1415	0.1604	1.1337
TRINITY_DN130296_c3_g1_i2	dao	Chr01	-1.320263059	0.423751634	Ovary_mean	female	RBH_pair_7391.fa.best.phy	TRINITY_DN130296_c3_g1_i2	0.0121	0.0231	1.9141
TRINITY_DN130297_c5_g2_i2	NA	NA	0.985566832	0.652309719	G23_mean	unbias	RBH_pair_7393.fa.best.phy	TRINITY_DN130297_c5_g2_i2	0.0366	0.0575	1.5735
TRINITY_DN130304_c0_g1_i4	sbk1	Chr07	0.83923785	0.199178049	G46_M_mean	unbias	RBH_pair_7396.fa.best.phy	TRINITY_DN130304_c0_g1_i4	0.0956	0.1396	1.4596
TRINITY_DN130307_c0_g1_i1	alkbh8	Chr02	0.42817587	0.089936758	Testis_mean	unbias	RBH_pair_7399.fa.best.phy	TRINITY_DN130307_c0_g1_i1	0.0283	0.0456	1.6085
TRINITY_DN130310_c4_g1_i2	NA	NA	-1.344626886	0.413618482	Ovary_mean	female	RBH_pair_7401.fa.best.phy	TRINITY_DN130310_c4_g1_i2	0.0036	0.0056	1.561
TRINITY_DN130315_c2_g13_i1	NA	NA	0.735523819	0.727153796	Brain_mean	unbias	RBH_pair_7403.fa.best.phy	TRINITY_DN130315_c2_g13_i1	0.0936	0.1444	1.5428
TRINITY_DN130315_c2_g1_i1	NA	NA	-0.613751727	0.395177178	Ovary_mean	unbias	RBH_pair_7404.fa.best.phy	TRINITY_DN130315_c2_g1_i1	0.0723	0.0955	1.3204
TRINITY_DN130320_c0_g4_i4	NA	NA	0.039385719	0.674311668	Brain_mean	unbias	RBH_pair_7406.fa.best.phy	TRINITY_DN130320_c0_g4_i4	0.0458	0.0855	1.8664
TRINITY_DN130321_c2_g2_i4	NA	NA	0.30398956	0.47188643	G27_mean	unbias	RBH_pair_7407.fa.best.phy	TRINITY_DN130321_c2_g2_i4	0.08	0.1384	1.7296
TRINITY_DN130325_c1_g3_i2	NA	NA	-0.249271692	0.20584111	Ovary_mean	unbias	RBH_pair_7409.fa.best.phy	TRINITY_DN130325_c1_g3_i2	0.0934	0.1673	1.7906
TRINITY_DN130330_c1_g1_i1	NA	NA	-2.936442967	0.500858893	Ovary_mean	female	RBH_pair_7411.fa.best.phy	TRINITY_DN130330_c1_g1_i1	0.1487	0.1209	0.8133
TRINITY_DN130331_c2_g1_i1	NA	NA	-1.020548206	0.50184232	Ovary_mean	unbias	RBH_pair_7413.fa.best.phy	TRINITY_DN130331_c2_g1_i1	0.0739	0.1095	1.4809
TRINITY_DN130338_c8_g2_i4	NA	NA	-1.617490942	0.313806439	Ovary_mean	female	RBH_pair_7415.fa.best.phy	TRINITY_DN130338_c8_g2_i4	0.0018	0.0023	1.2752
TRINITY_DN130339_c0_g2_i4	NA	NA	0.571385391	0.3496345	G46_M_mean	unbias	RBH_pair_7416.fa.best.phy	TRINITY_DN130339_c0_g2_i4	0.0931	0.1352	1.4529
