gid	gname	chr	logFC.XY46.XX46	tau	tissue	bias	RBH	TRANS	dNdS	dN	dS
TRINITY_DN134394_c0_g1_i2	NA	NA	-1.583780978	0.490213246	Ovary_mean	female	RBH_pair_9655.fa.best.phy	TRINITY_DN134394_c0_g1_i2	0.0996	0.1813	1.8207
TRINITY_DN134396_c4_g2_i1	NA	NA	-1.0399571	0.430171809	Ovary_mean	female	RBH_pair_9657.fa.best.phy	TRINITY_DN134396_c4_g2_i1	0.1151	0.1928	1.6755
TRINITY_DN134425_c0_g2_i3	NA	NA	-1.179569618	0.377128264	Ovary_mean	female	RBH_pair_9674.fa.best.phy	TRINITY_DN134425_c0_g2_i3	0.0627	0.0599	0.9556
TRINITY_DN134438_c0_g1_i3	NA	NA	-1.6494028	0.636232478	G23_mean	female	RBH_pair_9682.fa.best.phy	TRINITY_DN134438_c0_g1_i3	0.052	0.0688	1.3232
TRINITY_DN134440_c2_g1_i1	lancl1	Chr09	-2.217063353	0.380334252	Ovary_mean	female	RBH_pair_9683.fa.best.phy	TRINITY_DN134440_c2_g1_i1	0.1421	0.2218	1.5607
TRINITY_DN134462_c0_g2_i2	NA	NA	-1.161331846	0.454433907	Ovary_mean	female	RBH_pair_9695.fa.best.phy	TRINITY_DN134462_c0_g2_i2	0.0239	0.0208	0.8709
TRINITY_DN134469_c0_g1_i7	NA	NA	-1.015840971	0.217567617	G23_mean	female	RBH_pair_9702.fa.best.phy	TRINITY_DN134469_c0_g1_i7	0.0588	0.0631	1.0732
TRINITY_DN134506_c3_g2_i1	NA	NA	-2.026860871	0.504470895	Ovary_mean	female	RBH_pair_9728.fa.best.phy	TRINITY_DN134506_c3_g2_i1	0.1924	0.2636	1.3698
TRINITY_DN134522_c2_g3_i1	mfge8	Chr03	-1.998443758	0.462595088	Ovary_mean	female	RBH_pair_9741.fa.best.phy	TRINITY_DN134522_c2_g3_i1	0.1057	0.0905	0.8562
TRINITY_DN134546_c3_g7_i2	NA	NA	-1.257006365	0.494799485	Ovary_mean	female	RBH_pair_9758.fa.best.phy	TRINITY_DN134546_c3_g7_i2	0.1217	0.2368	1.9456
TRINITY_DN134581_c1_g1_i1	NA	NA	-1.402869239	0.656012676	Ovary_mean	female	RBH_pair_9775.fa.best.phy	TRINITY_DN134581_c1_g1_i1	0.1377	0.1542	1.1201
TRINITY_DN134584_c7_g2_i1	NA	NA	-1.829711286	0.448974198	Ovary_mean	female	RBH_pair_9777.fa.best.phy	TRINITY_DN134584_c7_g2_i1	0.0757	0.1289	1.7035
TRINITY_DN134606_c0_g2_i7	NA	NA	-2.741636427	0.462273248	Ovary_mean	female	RBH_pair_9785.fa.best.phy	TRINITY_DN134606_c0_g2_i7	0.0483	0.0744	1.5399
TRINITY_DN134606_c0_g3_i1	NA	NA	-2.180145626	0.540955501	Ovary_mean	female	RBH_pair_9786.fa.best.phy	TRINITY_DN134606_c0_g3_i1	0.028	0.0302	1.0776
TRINITY_DN134620_c2_g3_i1	tusc3	Chr01	-1.184846156	0.240025041	Ovary_mean	female	RBH_pair_9794.fa.best.phy	TRINITY_DN134620_c2_g3_i1	0.0514	0.0816	1.5874
TRINITY_DN134636_c0_g1_i1	NA	NA	-2.216535784	0.41243059	Brain_mean	female	RBH_pair_9801.fa.best.phy	TRINITY_DN134636_c0_g1_i1	0.0676	0.0733	1.0854
TRINITY_DN134636_c1_g1_i2	NA	NA	-1.289826243	0.380860776	Ovary_mean	female	RBH_pair_9802.fa.best.phy	TRINITY_DN134636_c1_g1_i2	0.0568	0.0954	1.6801
TRINITY_DN134642_c6_g4_i1	NA	NA	-2.308276037	0.375313477	Ovary_mean	female	RBH_pair_9806.fa.best.phy	TRINITY_DN134642_c6_g4_i1	0.0147	0.0275	1.8696
TRINITY_DN134649_c2_g2_i1	NA	NA	-1.977614657	0.392977806	Ovary_mean	female	RBH_pair_9811.fa.best.phy	TRINITY_DN134649_c2_g2_i1	0.0429	0.0824	1.9204
TRINITY_DN134686_c3_g2_i1	NA	NA	-2.664549706	0.668049874	Ovary_mean	female	RBH_pair_9818.fa.best.phy	TRINITY_DN134686_c3_g2_i1	0.0841	0.1304	1.5501
TRINITY_DN134690_c6_g1_i4	NA	NA	-1.326310521	0.590896092	Ovary_mean	female	RBH_pair_9821.fa.best.phy	TRINITY_DN134690_c6_g1_i4	0.0727	0.1184	1.6291
TRINITY_DN134728_c0_g1_i6	NA	NA	-1.266079045	0.275859632	Ovary_mean	female	RBH_pair_9835.fa.best.phy	TRINITY_DN134728_c0_g1_i6	0.1006	0.1931	1.9204
TRINITY_DN134741_c2_g3_i1	NA	NA	-1.541350698	0.405367902	Testis_mean	female	RBH_pair_9843.fa.best.phy	TRINITY_DN134741_c2_g3_i1	0.0352	0.0668	1.9
TRINITY_DN134750_c8_g2_i1	ubtd1	Chr07	-1.521823453	0.257237714	Ovary_mean	female	RBH_pair_9850.fa.best.phy	TRINITY_DN134750_c8_g2_i1	0.1413	0.2271	1.6076
TRINITY_DN134759_c2_g1_i5	ptpra	Chr01	-1.014743972	0.369189604	Ovary_mean	female	RBH_pair_9855.fa.best.phy	TRINITY_DN134759_c2_g1_i5	0.0107	0.0083	0.7764
TRINITY_DN134768_c0_g1_i1	NA	NA	-1.303888955	0.41696582	Brain_mean	female	RBH_pair_9859.fa.best.phy	TRINITY_DN134768_c0_g1_i1	0.0516	0.0934	1.8099
TRINITY_DN134775_c0_g2_i2	NA	NA	-1.174480372	0.851560645	Brain_mean	female	RBH_pair_9863.fa.best.phy	TRINITY_DN134775_c0_g2_i2	0.0363	0.0505	1.3905
TRINITY_DN134807_c6_g7_i1	NA	NA	-1.353215369	0.386367965	Ovary_mean	female	RBH_pair_9883.fa.best.phy	TRINITY_DN134807_c6_g7_i1	0.0076	0.0105	1.3772
TRINITY_DN134809_c0_g1_i1	NA	NA	-1.051070619	0.429652139	Ovary_mean	female	RBH_pair_9884.fa.best.phy	TRINITY_DN134809_c0_g1_i1	0.0637	0.0784	1.2298
TRINITY_DN134813_c1_g1_i1	NA	NA	-1.945230932	0.376991283	Ovary_mean	female	RBH_pair_9886.fa.best.phy	TRINITY_DN134813_c1_g1_i1	0.1761	0.3351	1.9028
TRINITY_DN134814_c5_g2_i1	NA	NA	-1.013488131	0.345628943	Ovary_mean	female	RBH_pair_9889.fa.best.phy	TRINITY_DN134814_c5_g2_i1	0.028	0.0403	1.4383
TRINITY_DN134829_c5_g1_i1	NA	NA	-1.421188898	0.474512245	Ovary_mean	female	RBH_pair_9896.fa.best.phy	TRINITY_DN134829_c5_g1_i1	0.0108	0.0214	1.9804
TRINITY_DN134837_c3_g1_i1	NA	NA	-1.874045182	0.398125434	Ovary_mean	female	RBH_pair_9905.fa.best.phy	TRINITY_DN134837_c3_g1_i1	0.0957	0.1793	1.8731
TRINITY_DN134844_c0_g1_i1	NA	NA	-2.571477137	0.612695719	Ovary_mean	female	RBH_pair_9906.fa.best.phy	TRINITY_DN134844_c0_g1_i1	0.1496	0.2003	1.3386
TRINITY_DN134855_c0_g2_i1	NA	NA	-1.521979603	0.482393526	Ovary_mean	female	RBH_pair_9913.fa.best.phy	TRINITY_DN134855_c0_g2_i1	0.0073	0.012	1.649
TRINITY_DN134864_c1_g1_i1	NA	NA	-1.39150835	0.529192436	Ovary_mean	female	RBH_pair_9916.fa.best.phy	TRINITY_DN134864_c1_g1_i1	0.1524	0.2431	1.5951
TRINITY_DN134871_c2_g2_i4	znf366	Chr01	-1.276111087	0.223230082	Ovary_mean	female	RBH_pair_9921.fa.best.phy	TRINITY_DN134871_c2_g2_i4	0.0634	0.0678	1.0691
TRINITY_DN134910_c0_g2_i3	NA	NA	-1.569189923	0.286373824	Ovary_mean	female	RBH_pair_9936.fa.best.phy	TRINITY_DN134910_c0_g2_i3	0.056	0.0961	1.7177
TRINITY_DN134918_c2_g1_i1	NA	NA	-3.703873708	0.700368805	Ovary_mean	female	RBH_pair_9939.fa.best.phy	TRINITY_DN134918_c2_g1_i1	0.0288	0.0464	1.6114
TRINITY_DN134941_c5_g5_i1	NA	NA	-1.033694277	0.399307822	Ovary_mean	female	RBH_pair_9950.fa.best.phy	TRINITY_DN134941_c5_g5_i1	0.0778	0.1094	1.4051
TRINITY_DN134949_c2_g1_i1	NA	NA	-1.689637852	0.382036464	Ovary_mean	female	RBH_pair_9952.fa.best.phy	TRINITY_DN134949_c2_g1_i1	0.0474	0.0738	1.5563
TRINITY_DN134955_c0_g1_i2	NA	NA	-3.088181286	0.400213366	Testis_mean	female	RBH_pair_9954.fa.best.phy	TRINITY_DN134955_c0_g1_i2	0.1073	0.1434	1.3364
TRINITY_DN134964_c0_g2_i1	nup107-like	Chr03	-1.861763478	0.530553783	Ovary_mean	female	RBH_pair_9957.fa.best.phy	TRINITY_DN134964_c0_g2_i1	0.0982	0.1368	1.3933
TRINITY_DN134966_c0_g2_i2	cpb2	Chr02	-2.291749963	0.510837486	Ovary_mean	female	RBH_pair_9958.fa.best.phy	TRINITY_DN134966_c0_g2_i2	0.1169	0.2192	1.8753
TRINITY_DN134976_c6_g9_i1	NA	NA	-1.187863243	0.239180371	Ovary_mean	female	RBH_pair_9962.fa.best.phy	TRINITY_DN134976_c6_g9_i1	0.0361	0.0639	1.7704
TRINITY_DN134980_c3_g1_i1	NA	NA	-1.52741907	0.701608689	Brain_mean	female	RBH_pair_9963.fa.best.phy	TRINITY_DN134980_c3_g1_i1	0.0525	0.0514	0.9801
TRINITY_DN134982_c7_g1_i1	NA	NA	-1.690948742	0.73667003	Ovary_mean	female	RBH_pair_9966.fa.best.phy	TRINITY_DN134982_c7_g1_i1	0.1994	0.3072	1.5405
TRINITY_DN134987_c2_g1_i2	rtkn2	Chr07	-1.112027807	0.283968748	Ovary_mean	female	RBH_pair_9971.fa.best.phy	TRINITY_DN134987_c2_g1_i2	0.1109	0.2154	1.9428
TRINITY_DN134990_c3_g4_i1	NA	NA	-1.234518732	0.474075942	Ovary_mean	female	RBH_pair_9974.fa.best.phy	TRINITY_DN134990_c3_g4_i1	0.054	0.0825	1.526
TRINITY_DN135004_c7_g2_i1	LOC100497696	Chr04	-1.997763033	0.615148412	Ovary_mean	female	RBH_pair_9978.fa.best.phy	TRINITY_DN135004_c7_g2_i1	0.1438	0.2261	1.5725
TRINITY_DN135010_c3_g1_i1	cyp27b1	Chr02	-2.747987468	0.717030954	Brain_mean	female	RBH_pair_9981.fa.best.phy	TRINITY_DN135010_c3_g1_i1	0.0504	0.0879	1.7442
TRINITY_DN135012_c0_g2_i1	NA	NA	-1.39498443	0.377889138	Ovary_mean	female	RBH_pair_9982.fa.best.phy	TRINITY_DN135012_c0_g2_i1	0.0476	0.0952	1.9993
TRINITY_DN135036_c1_g4_i1	NA	NA	-1.487546851	0.516568391	Ovary_mean	female	RBH_pair_9992.fa.best.phy	TRINITY_DN135036_c1_g4_i1	0.1179	0.1772	1.5026
TRINITY_DN135049_c4_g1_i1	NA	NA	-2.954010665	0.527358324	Ovary_mean	female	RBH_pair_9998.fa.best.phy	TRINITY_DN135049_c4_g1_i1	0.0463	0.0767	1.6581
TRINITY_DN135121_c0_g2_i2	Xetrov90017402m	Chr07	-2.033854704	0.646792711	Ovary_mean	female	RBH_pair_10031.fa.best.phy	TRINITY_DN135121_c0_g2_i2	0.096	0.1517	1.5808
TRINITY_DN135130_c8_g1_i4	NA	NA	-1.322070042	0.532936405	Ovary_mean	female	RBH_pair_10036.fa.best.phy	TRINITY_DN135130_c8_g1_i4	0.1365	0.2269	1.6621
TRINITY_DN135175_c3_g2_i2	NA	NA	-3.186202132	0.665727106	Ovary_mean	female	RBH_pair_10052.fa.best.phy	TRINITY_DN135175_c3_g2_i2	0.0994	0.1776	1.7863
TRINITY_DN135185_c1_g4_i1	NA	NA	-1.063596446	0.445190554	Ovary_mean	female	RBH_pair_10056.fa.best.phy	TRINITY_DN135185_c1_g4_i1	0.0478	0.0749	1.5667
TRINITY_DN135187_c1_g1_i4	NA	NA	-2.744442169	0.483761544	Ovary_mean	female	RBH_pair_10057.fa.best.phy	TRINITY_DN135187_c1_g1_i4	0.0614	0.0608	0.99
TRINITY_DN135189_c4_g1_i1	NA	NA	-5.018227917	0.627798779	Ovary_mean	female	RBH_pair_10058.fa.best.phy	TRINITY_DN135189_c4_g1_i1	0.0933	0.1258	1.3487
TRINITY_DN135221_c0_g1_i1	NA	NA	-2.365708933	0.534517873	Ovary_mean	female	RBH_pair_10069.fa.best.phy	TRINITY_DN135221_c0_g1_i1	0.1015	0.1595	1.5708
TRINITY_DN135222_c1_g3_i1	pcdh1	Chr03	-1.155154829	0.58077053	Ovary_mean	female	RBH_pair_10070.fa.best.phy	TRINITY_DN135222_c1_g3_i1	0.018	0.0267	1.4833
TRINITY_DN135224_c9_g2_i1	NA	NA	-1.267160442	0.290007179	Ovary_mean	female	RBH_pair_10071.fa.best.phy	TRINITY_DN135224_c9_g2_i1	0.0633	0.0849	1.3405
TRINITY_DN135242_c0_g2_i3	LOC101731705	Chr07	-1.798088215	0.34707851	Ovary_mean	female	RBH_pair_10081.fa.best.phy	TRINITY_DN135242_c0_g2_i3	0.0152	0.0217	1.4273
TRINITY_DN135255_c2_g2_i1	NA	NA	-1.088449914	0.262081202	Testis_mean	female	RBH_pair_10090.fa.best.phy	TRINITY_DN135255_c2_g2_i1	0.0117	0.0205	1.7502
TRINITY_DN135268_c2_g1_i9	NA	NA	-1.761361069	0.766985226	Ovary_mean	female	RBH_pair_10095.fa.best.phy	TRINITY_DN135268_c2_g1_i9	0.0244	0.0412	1.6892
TRINITY_DN135269_c8_g2_i2	LOC100495179	Chr09	-1.07233017	0.326749317	G23_mean	female	RBH_pair_10096.fa.best.phy	TRINITY_DN135269_c8_g2_i2	0.2781	0.1658	0.5963
TRINITY_DN135280_c4_g2_i1	NA	NA	-2.632951378	0.43323589	Ovary_mean	female	RBH_pair_10105.fa.best.phy	TRINITY_DN135280_c4_g2_i1	0.0073	0.0122	1.6776
TRINITY_DN135293_c2_g1_i1	NA	NA	-1.199444264	0.345516413	Ovary_mean	female	RBH_pair_10108.fa.best.phy	TRINITY_DN135293_c2_g1_i1	0.0184	0.0202	1.096
TRINITY_DN135310_c4_g1_i3	aldh1a3-like	Chr03	-1.462647521	0.478811934	Ovary_mean	female	RBH_pair_10117.fa.best.phy	TRINITY_DN135310_c4_g1_i3	0.085	0.1545	1.8178
TRINITY_DN135339_c0_g1_i3	NA	NA	-2.419764494	0.591491833	Ovary_mean	female	RBH_pair_10127.fa.best.phy	TRINITY_DN135339_c0_g1_i3	0.1166	0.2025	1.737
TRINITY_DN135357_c0_g2_i1	hdhd2	Chr01	-1.235959625	0.330138662	Ovary_mean	female	RBH_pair_10134.fa.best.phy	TRINITY_DN135357_c0_g2_i1	0.0265	0.0307	1.159
TRINITY_DN135378_c2_g13_i2	NA	NA	-1.434671906	0.48227031	Ovary_mean	female	RBH_pair_10139.fa.best.phy	TRINITY_DN135378_c2_g13_i2	0.0557	0.0899	1.6141
TRINITY_DN135384_c3_g1_i1	NA	NA	-1.639865392	0.572959294	Ovary_mean	female	RBH_pair_10141.fa.best.phy	TRINITY_DN135384_c3_g1_i1	0.0153	0.0074	0.4802
TRINITY_DN135412_c2_g3_i1	NA	NA	-1.649158348	0.278965204	G23_mean	female	RBH_pair_10158.fa.best.phy	TRINITY_DN135412_c2_g3_i1	0.0821	0.1198	1.4591
TRINITY_DN135439_c2_g1_i3	alx1	Chr03	-1.699899317	0.363803669	Ovary_mean	female	RBH_pair_10169.fa.best.phy	TRINITY_DN135439_c2_g1_i3	0.0798	0.1478	1.8512
TRINITY_DN135526_c5_g1_i1	NA	NA	-10.41246524	0.895660137	Ovary_mean	female	RBH_pair_10204.fa.best.phy	TRINITY_DN135526_c5_g1_i1	0.138	0.2305	1.6705
TRINITY_DN135542_c0_g1_i2	NA	NA	-1.311481751	0.546310579	Brain_mean	female	RBH_pair_10210.fa.best.phy	TRINITY_DN135542_c0_g1_i2	0.0549	0.0797	1.4514
TRINITY_DN135566_c1_g1_i3	NA	NA	-1.574651332	0.44471032	Brain_mean	female	RBH_pair_10221.fa.best.phy	TRINITY_DN135566_c1_g1_i3	0.0767	0.1373	1.7906
TRINITY_DN135567_c0_g1_i3	NA	NA	-3.130384057	0.681508591	Ovary_mean	female	RBH_pair_10222.fa.best.phy	TRINITY_DN135567_c0_g1_i3	0.0763	0.1003	1.3151
TRINITY_DN135615_c0_g1_i2	hnrnpul2	Chr04	-1.434605763	0.535921762	Ovary_mean	female	RBH_pair_10235.fa.best.phy	TRINITY_DN135615_c0_g1_i2	0.0999	0.1674	1.6759
TRINITY_DN135622_c2_g1_i3	NA	NA	-1.113714932	0.356089089	Ovary_mean	female	RBH_pair_10238.fa.best.phy	TRINITY_DN135622_c2_g1_i3	0.001	0.0014	1.3514
TRINITY_DN135626_c2_g1_i1	NA	NA	-1.343815815	0.274689123	Ovary_mean	female	RBH_pair_10242.fa.best.phy	TRINITY_DN135626_c2_g1_i1	0.0198	0.0251	1.2652
TRINITY_DN135651_c2_g1_i1	NA	NA	-1.016220086	0.226414165	Ovary_mean	female	RBH_pair_10250.fa.best.phy	TRINITY_DN135651_c2_g1_i1	0.0683	0.0894	1.3084
TRINITY_DN135712_c0_g2_i1	NA	NA	-3.131406384	0.598620428	Ovary_mean	female	RBH_pair_10267.fa.best.phy	TRINITY_DN135712_c0_g2_i1	0.0892	0.1381	1.5478
TRINITY_DN135715_c0_g5_i1	kmt2e-like	Chr03	-1.536336872	0.647718895	Testis_mean	female	RBH_pair_10268.fa.best.phy	TRINITY_DN135715_c0_g5_i1	0.1469	0.2521	1.7164
TRINITY_DN135719_c1_g7_i3	NA	NA	-2.013099255	0.466074378	Ovary_mean	female	RBH_pair_10270.fa.best.phy	TRINITY_DN135719_c1_g7_i3	0.1431	0.2719	1.8998
TRINITY_DN135727_c3_g1_i1	ntpcr	Chr05	-1.053858276	0.450766555	Ovary_mean	female	RBH_pair_10275.fa.best.phy	TRINITY_DN135727_c3_g1_i1	0.1639	0.2576	1.5722
TRINITY_DN135751_c6_g7_i1	NA	NA	-1.841656698	0.468059808	Ovary_mean	female	RBH_pair_10281.fa.best.phy	TRINITY_DN135751_c6_g7_i1	0.1031	0.205	1.9888
TRINITY_DN135758_c2_g4_i2	fermt2-like	Chr08	-1.796049946	0.371759617	Ovary_mean	female	RBH_pair_10285.fa.best.phy	TRINITY_DN135758_c2_g4_i2	0.1115	0.1989	1.7839
TRINITY_DN135766_c1_g8_i1	NA	NA	-2.160739553	0.329142163	Ovary_mean	female	RBH_pair_10293.fa.best.phy	TRINITY_DN135766_c1_g8_i1	0.0238	0.0457	1.9193
TRINITY_DN135781_c3_g1_i2	NA	NA	-1.699435464	0.507005282	Ovary_mean	female	RBH_pair_10301.fa.best.phy	TRINITY_DN135781_c3_g1_i2	0.016	0.0314	1.9631
TRINITY_DN135782_c2_g2_i3	NA	NA	-2.609126699	0.410133189	Ovary_mean	female	RBH_pair_10302.fa.best.phy	TRINITY_DN135782_c2_g2_i3	0.0589	0.1081	1.8351
TRINITY_DN135789_c0_g1_i2	NA	NA	-3.899245074	0.606373681	Ovary_mean	female	RBH_pair_10307.fa.best.phy	TRINITY_DN135789_c0_g1_i2	0.1754	0.2542	1.449
TRINITY_DN135811_c0_g1_i3	NA	NA	-1.581699979	0.534741843	Brain_mean	female	RBH_pair_10319.fa.best.phy	TRINITY_DN135811_c0_g1_i3	0.0381	0.0531	1.395
TRINITY_DN135829_c0_g1_i5	avd	Chr01	-2.09915741	0.576693215	Ovary_mean	female	RBH_pair_10324.fa.best.phy	TRINITY_DN135829_c0_g1_i5	0.0613	0.1007	1.6438
TRINITY_DN135831_c0_g1_i2	NA	NA	-2.035777806	0.484362999	Ovary_mean	female	RBH_pair_10325.fa.best.phy	TRINITY_DN135831_c0_g1_i2	0.1322	0.1888	1.4284
TRINITY_DN135860_c1_g1_i3	NA	NA	-1.001037101	0.27587933	Ovary_mean	female	RBH_pair_10336.fa.best.phy	TRINITY_DN135860_c1_g1_i3	0.095	0.1567	1.6493
TRINITY_DN135882_c0_g2_i1	ide	Chr07	-1.805004908	0.536938381	Ovary_mean	female	RBH_pair_10344.fa.best.phy	TRINITY_DN135882_c0_g2_i1	0.1357	0.238	1.7533
TRINITY_DN135914_c0_g2_i1	schip1	Chr05	-9.545379962	0.905054976	Ovary_mean	female	RBH_pair_10355.fa.best.phy	TRINITY_DN135914_c0_g2_i1	0.1244	0.182	1.4629
TRINITY_DN135954_c9_g4_i1	NA	NA	-1.870839798	0.320251405	Ovary_mean	female	RBH_pair_10362.fa.best.phy	TRINITY_DN135954_c9_g4_i1	0.0649	0.0837	1.2896
TRINITY_DN135970_c0_g1_i2	pus7	Chr03	-3.872188037	0.625495211	Ovary_mean	female	RBH_pair_10374.fa.best.phy	TRINITY_DN135970_c0_g1_i2	0.0801	0.1281	1.5993
TRINITY_DN135986_c0_g2_i1	NA	NA	-2.713648755	0.743421372	Ovary_mean	female	RBH_pair_10379.fa.best.phy	TRINITY_DN135986_c0_g2_i1	0.0444	0.05	1.1251
TRINITY_DN135999_c2_g7_i2	LOC101731170	Chr03	-2.257880615	0.511307904	Ovary_mean	female	RBH_pair_10384.fa.best.phy	TRINITY_DN135999_c2_g7_i2	0.0497	0.0683	1.3743
TRINITY_DN136018_c4_g2_i7	NA	NA	-2.036929995	0.412107584	Ovary_mean	female	RBH_pair_10390.fa.best.phy	TRINITY_DN136018_c4_g2_i7	0.1403	0.119	0.8477
TRINITY_DN136052_c0_g1_i3	NA	NA	-2.228566327	0.58491432	Ovary_mean	female	RBH_pair_10402.fa.best.phy	TRINITY_DN136052_c0_g1_i3	0.1108	0.1725	1.5573
TRINITY_DN136055_c0_g1_i2	NA	NA	-5.182679652	0.65045672	Testis_mean	female	RBH_pair_10406.fa.best.phy	TRINITY_DN136055_c0_g1_i2	0.0926	0.1588	1.7153
TRINITY_DN136061_c8_g1_i2	NA	NA	-1.769045543	0.506845195	Brain_mean	female	RBH_pair_10409.fa.best.phy	TRINITY_DN136061_c8_g1_i2	0.0229	0.0254	1.1074
TRINITY_DN136102_c1_g2_i1	NA	NA	-1.019565728	0.405095781	Testis_mean	female	RBH_pair_10425.fa.best.phy	TRINITY_DN136102_c1_g2_i1	0.0481	0.0695	1.4469
TRINITY_DN136143_c5_g5_i5	NA	NA	-1.789044094	0.462488405	Ovary_mean	female	RBH_pair_10440.fa.best.phy	TRINITY_DN136143_c5_g5_i5	0.106	0.1146	1.0817
TRINITY_DN136167_c0_g1_i1	camlg-like	Chr03	-4.202184784	0.72244082	Ovary_mean	female	RBH_pair_10447.fa.best.phy	TRINITY_DN136167_c0_g1_i1	0.136	0.2442	1.7964
TRINITY_DN136180_c0_g1_i2	NA	NA	-2.051967236	0.435275584	Ovary_mean	female	RBH_pair_10452.fa.best.phy	TRINITY_DN136180_c0_g1_i2	0.0986	0.1445	1.4662
TRINITY_DN136221_c4_g1_i1	NA	NA	-1.117823726	0.337449674	Ovary_mean	female	RBH_pair_10466.fa.best.phy	TRINITY_DN136221_c4_g1_i1	0.0592	0.1018	1.719
TRINITY_DN136232_c1_g2_i1	NA	NA	-1.639865119	0.58456898	Ovary_mean	female	RBH_pair_10469.fa.best.phy	TRINITY_DN136232_c1_g2_i1	0.194	0.3194	1.646
TRINITY_DN136237_c11_g5_i1	NA	NA	-2.076336637	0.677768357	G31_mean	female	RBH_pair_10471.fa.best.phy	TRINITY_DN136237_c11_g5_i1	0.0447	0.0683	1.5283
TRINITY_DN136344_c2_g1_i1	NA	NA	-2.450049448	0.452984438	Ovary_mean	female	RBH_pair_10486.fa.best.phy	TRINITY_DN136344_c2_g1_i1	0.1122	0.1389	1.2382
TRINITY_DN136353_c2_g4_i1	NA	NA	-1.841325932	0.788413492	Ovary_mean	female	RBH_pair_10491.fa.best.phy	TRINITY_DN136353_c2_g4_i1	0.0534	0.0652	1.2214
TRINITY_DN136381_c0_g3_i4	NA	NA	-1.350272672	0.54001263	Ovary_mean	female	RBH_pair_10495.fa.best.phy	TRINITY_DN136381_c0_g3_i4	0.1259	0.2086	1.6574
TRINITY_DN136384_c1_g1_i1	NA	NA	-1.785167323	0.775611473	Brain_mean	female	RBH_pair_10497.fa.best.phy	TRINITY_DN136384_c1_g1_i1	0.0516	0.0649	1.2577
TRINITY_DN136526_c4_g4_i1	NA	NA	-4.57870979	0.618908836	Ovary_mean	female	RBH_pair_10522.fa.best.phy	TRINITY_DN136526_c4_g4_i1	0.0905	0.127	1.4033
TRINITY_DN136563_c5_g1_i2	NA	NA	-4.122383735	0.611322806	Brain_mean	female	RBH_pair_10530.fa.best.phy	TRINITY_DN136563_c5_g1_i2	0.1708	0.3166	1.8531
TRINITY_DN136585_c0_g1_i3	NA	NA	-1.205471973	0.533835137	Ovary_mean	female	RBH_pair_10537.fa.best.phy	TRINITY_DN136585_c0_g1_i3	0.0161	0.0235	1.4562
TRINITY_DN136609_c4_g1_i3	NA	NA	-1.313633284	0.286781319	Ovary_mean	female	RBH_pair_10539.fa.best.phy	TRINITY_DN136609_c4_g1_i3	0.087	0.1453	1.6712
TRINITY_DN136615_c4_g4_i1	NA	NA	-1.389227648	0.352154384	Ovary_mean	female	RBH_pair_10540.fa.best.phy	TRINITY_DN136615_c4_g4_i1	0.0548	0.0746	1.3609
TRINITY_DN136670_c26_g1_i1	NA	NA	-2.127948172	0.524697908	Ovary_mean	female	RBH_pair_10545.fa.best.phy	TRINITY_DN136670_c26_g1_i1	0.1814	0.3104	1.7111
TRINITY_DN14300_c0_g2_i1	NA	NA	-2.42346391	0.508050859	Ovary_mean	female	RBH_pair_10591.fa.best.phy	TRINITY_DN14300_c0_g2_i1	0.0879	0.111	1.2627
TRINITY_DN164868_c0_g1_i1	NA	NA	-2.266215329	0.756595705	G31_mean	female	RBH_pair_10645.fa.best.phy	TRINITY_DN164868_c0_g1_i1	0.1647	0.3107	1.8866
TRINITY_DN180067_c0_g1_i1	NA	NA	-2.361874162	0.741674886	G27_mean	female	RBH_pair_10680.fa.best.phy	TRINITY_DN180067_c0_g1_i1	0.207	0.3025	1.4611
TRINITY_DN18217_c1_g1_i1	NA	NA	-1.196553961	0.332000976	Ovary_mean	female	RBH_pair_10690.fa.best.phy	TRINITY_DN18217_c1_g1_i1	0.1168	0.1688	1.4456
TRINITY_DN207462_c0_g1_i1	NA	NA	-1.304417926	0.529212523	Ovary_mean	female	RBH_pair_10733.fa.best.phy	TRINITY_DN207462_c0_g1_i1	0.0624	0.0892	1.4291
TRINITY_DN208554_c0_g1_i1	NA	NA	-11.37191644	0.779861152	Ovary_mean	female	RBH_pair_10739.fa.best.phy	TRINITY_DN208554_c0_g1_i1	0.0691	0.0942	1.3623
TRINITY_DN209603_c0_g1_i1	NA	NA	-1.894473664	0.462769958	Ovary_mean	female	RBH_pair_10748.fa.best.phy	TRINITY_DN209603_c0_g1_i1	0.0508	0.0893	1.7563
TRINITY_DN214148_c0_g1_i1	NA	NA	-1.728999741	0.531141527	G23_mean	female	RBH_pair_10760.fa.best.phy	TRINITY_DN214148_c0_g1_i1	0.2773	0.4739	1.7087
TRINITY_DN23317_c0_g1_i1	NA	NA	-2.533752334	0.672916076	G46_F_mean	female	RBH_pair_10772.fa.best.phy	TRINITY_DN23317_c0_g1_i1	0.1259	0.1379	1.0949
TRINITY_DN23385_c0_g2_i1	NA	NA	-2.801422705	0.710299617	Ovary_mean	female	RBH_pair_10773.fa.best.phy	TRINITY_DN23385_c0_g2_i1	0.0746	0.1296	1.7373
TRINITY_DN25151_c0_g2_i1	NA	NA	-2.968254399	0.808710147	Ovary_mean	female	RBH_pair_10781.fa.best.phy	TRINITY_DN25151_c0_g2_i1	0.093	0.1759	1.8911
