gid	gname	chr	start	end	logFC.XYbrain.XXrain	bias	tau	tissue
TRINITY_DN127154_c1_g3_i1	NA	NA	NA	NA	-0.233014439	unbias	0.366518562	Brain_fmean
TRINITY_DN127155_c2_g1_i1	NA	NA	NA	NA	0.145246815	unbias	0.472623708	Brain_mmean
TRINITY_DN127155_c3_g5_i9	NA	NA	NA	NA	-0.242069661	unbias	0.22252822	Ovary_mean
TRINITY_DN127157_c0_g1_i1	NA	NA	NA	NA	-0.094940494	unbias	0.622810593	Ovary_mean
TRINITY_DN127158_c0_g1_i1	NA	NA	NA	NA	0.042885048	unbias	0.46856624	G43_M_mean
TRINITY_DN127159_c0_g1_i2	NA	NA	NA	NA	0.030795128	unbias	0.192490691	Brain_mmean
TRINITY_DN127160_c6_g2_i1	Xetrov90002532m	Chr01	129170740	129170740	0.12480264	unbias	0.868997704	Brain_mmean
TRINITY_DN127160_c7_g1_i2	NA	NA	NA	NA	0.05034867	unbias	0.298346179	Ovary_mean
TRINITY_DN127160_c8_g5_i1	efhc2	Chr02	69130965	69130965	0.000679537	unbias	0.215312861	Ovary_mean
TRINITY_DN127161_c0_g1_i2	arhgap5-like	Chr08	93109032	93109032	0.019166478	unbias	0.727384065	Ovary_mean
TRINITY_DN127162_c1_g1_i7	NA	NA	NA	NA	-0.15236892	unbias	0.186729691	Brain_fmean
TRINITY_DN127163_c0_g1_i1	NA	NA	NA	NA	-0.665213349	unbias	0.339958069	Testis_mean
TRINITY_DN127163_c0_g4_i1	NA	NA	NA	NA	0.217405902	unbias	0.358982663	Testis_mean
TRINITY_DN127164_c5_g2_i1	LOC100498128-like	scaffold_394	13497	13497	0.060926142	unbias	0.602736305	Brain_mmean
TRINITY_DN127164_c5_g5_i2	NA	NA	NA	NA	0.221459016	unbias	0.529853207	Brain_mmean
TRINITY_DN127164_c5_g7_i1	NA	NA	NA	NA	-0.244098862	unbias	0.53729004	G23_fmean
TRINITY_DN127166_c2_g6_i6	cdc123	Chr03	72667962	72667962	0.257457202	unbias	0.161924632	Brain_mmean
TRINITY_DN127166_c3_g1_i1	Xetrov90030065m	scaffold_693	22860	22860	-0.138922774	unbias	0.737832986	Brain_fmean
TRINITY_DN127166_c4_g1_i3	NA	NA	NA	NA	0.018817321	unbias	0.518458776	Brain_mmean
TRINITY_DN127167_c3_g1_i2	msi1	Chr01	143135386	143135386	0.104347636	unbias	0.445881755	Ovary_mean
TRINITY_DN127167_c4_g3_i2	NA	NA	NA	NA	0.175715602	unbias	0.425582821	Brain_mmean
TRINITY_DN127169_c0_g1_i1	NA	NA	NA	NA	0.117622301	unbias	0.332068356	Brain_mmean
TRINITY_DN127170_c9_g1_i2	NA	NA	NA	NA	0.091243603	unbias	0.575625127	Brain_mmean
TRINITY_DN127171_c2_g1_i2	NA	NA	NA	NA	0.018212988	unbias	0.230328178	Brain_mmean
TRINITY_DN127172_c6_g2_i1	slc7a9	Chr04	21135349	21135349	0.196436621	unbias	0.448570202	Brain_mmean
TRINITY_DN127172_c6_g3_i1	NA	NA	NA	NA	-0.12333131	unbias	0.790959135	Brain_fmean
TRINITY_DN127173_c6_g2_i2	NA	NA	NA	NA	0.131803859	unbias	0.615912895	Brain_mmean
TRINITY_DN127173_c7_g1_i3	NA	NA	NA	NA	0.082217411	unbias	0.385294595	Ovary_mean
TRINITY_DN127174_c0_g1_i1	vstm2b	Chr04	23454842	23454842	0.013704789	unbias	0.248427834	Ovary_mean
TRINITY_DN127175_c5_g1_i8	NA	NA	NA	NA	0.38304131	unbias	0.580683154	Ovary_mean
TRINITY_DN127175_c5_g2_i1	NA	NA	NA	NA	0.167767418	unbias	0.517586357	Ovary_mean
TRINITY_DN127175_c5_g3_i2	NA	NA	NA	NA	0.04909347	unbias	0.711731096	Ovary_mean
TRINITY_DN127175_c5_g4_i4	NA	NA	NA	NA	-0.148857008	unbias	0.43329354	G43_M_mean
TRINITY_DN127175_c5_g8_i1	NA	NA	NA	NA	0.154311554	unbias	0.662437282	Ovary_mean
TRINITY_DN127176_c4_g1_i6	NA	NA	NA	NA	0.083760463	unbias	0.433729426	Testis_mean
TRINITY_DN127178_c0_g3_i8	NA	NA	NA	NA	0.057381749	unbias	0.56783119	Ovary_mean
TRINITY_DN127179_c0_g1_i7	nsun2	Chr06	60059090	60059090	0.005146621	unbias	0.205044828	Testis_mean
TRINITY_DN127181_c0_g1_i2	NA	NA	NA	NA	-0.179705909	unbias	0.861204836	Brain_fmean
TRINITY_DN127182_c0_g1_i1	NA	NA	NA	NA	0.182701452	unbias	0.575979404	Brain_mmean
TRINITY_DN127183_c1_g2_i1	NA	NA	NA	NA	0.18023458	unbias	0.605194038	Brain_mmean
TRINITY_DN127184_c4_g1_i1	ca10	Chr10	12856086	12856086	-0.065249998	unbias	0.269962696	Brain_mmean
TRINITY_DN127184_c6_g3_i1	pdilt	Chr09	18435564	18435564	0.211788918	unbias	0.266969454	Brain_mmean
TRINITY_DN127185_c1_g1_i1	Xetrov90016416m	Chr06	73909907	73909907	0.436290501	unbias	0.352690789	Ovary_mean
TRINITY_DN127185_c2_g2_i3	sarnp	Chr02	134920020	134920020	-0.05667366	unbias	0.384057586	Ovary_mean
TRINITY_DN127186_c5_g6_i1	NA	NA	NA	NA	0.203370319	unbias	0.547965229	G23_fmean
TRINITY_DN127187_c0_g1_i1	NA	NA	NA	NA	-0.138355914	unbias	0.295440244	Ovary_mean
TRINITY_DN127187_c0_g3_i1	NA	NA	NA	NA	0.798066266	unbias	0.390775523	G43_F_mean
TRINITY_DN127187_c1_g1_i1	NA	NA	NA	NA	-0.027502465	unbias	0.720822412	Brain_mmean
TRINITY_DN127187_c2_g1_i2	NA	NA	NA	NA	-0.346970276	unbias	0.718025021	Brain_fmean
TRINITY_DN127188_c1_g3_i2	NA	NA	NA	NA	0.154297587	unbias	0.232528761	Ovary_mean
TRINITY_DN127190_c0_g1_i1	LOC100490271	Chr08	61707395	61707395	0.107593223	unbias	0.856930843	Brain_mmean
TRINITY_DN127191_c6_g2_i1	tada1	Chr04	96857867	96857867	0.008515337	unbias	0.755272196	Brain_mmean
TRINITY_DN127191_c6_g3_i2	NA	NA	NA	NA	0.622907279	unbias	0.394296027	Brain_mmean
TRINITY_DN127191_c6_g5_i1	lgals9b-like	Chr08	50118340	50118340	-0.299666342	unbias	0.684192834	Brain_fmean
TRINITY_DN127192_c0_g1_i2	NA	NA	NA	NA	0.097105432	unbias	0.53573942	Brain_mmean
TRINITY_DN127193_c2_g2_i1	NA	NA	NA	NA	0.067220746	unbias	0.354205981	Brain_mmean
TRINITY_DN127193_c5_g2_i2	NA	NA	NA	NA	0.232068245	unbias	0.228496662	G23_mmean
TRINITY_DN127194_c0_g1_i3	NA	NA	NA	NA	0.139176265	unbias	0.300207431	G23_mmean
TRINITY_DN127195_c11_g1_i1	NA	NA	NA	NA	0.053036113	unbias	0.759994245	Ovary_mean
TRINITY_DN127195_c8_g1_i3	NA	NA	NA	NA	-0.481999679	unbias	0.604688019	Testis_mean
TRINITY_DN127196_c2_g3_i3	NA	NA	NA	NA	0.790750648	unbias	0.544963765	G46_M_mean
TRINITY_DN127197_c12_g3_i1	NA	NA	NA	NA	-0.462137748	unbias	0.352052157	G46_F_mean
TRINITY_DN127197_c13_g1_i1	itgb8	Chr06	43044746	43044746	-1.580080053	unbias	0.419853155	G31_mmean
TRINITY_DN127198_c2_g1_i4	NA	NA	NA	NA	0.002094921	unbias	0.562927552	Brain_mmean
TRINITY_DN127199_c0_g2_i3	fgfbp1	Chr01	16917640	16917640	-0.05731068	unbias	0.329638205	G23_fmean
TRINITY_DN127200_c1_g2_i2	rassf4	Chr07	38154873	38154873	0.018156614	unbias	0.70227914	Brain_mmean
TRINITY_DN127200_c4_g1_i1	NA	NA	NA	NA	-0.037010893	unbias	0.964639822	Brain_mmean
TRINITY_DN127201_c4_g3_i2	NA	NA	NA	NA	-0.928901358	unbias	0.304225117	Ovary_mean
TRINITY_DN127202_c3_g3_i2	NA	NA	NA	NA	-0.111999972	unbias	0.502244151	G43_M_mean
TRINITY_DN127202_c3_g6_i1	NA	NA	NA	NA	-0.206688478	unbias	0.766146753	Ovary_mean
TRINITY_DN127203_c0_g3_i1	LOC100490491-like	scaffold_195	177715	177715	0.053991958	unbias	0.517277379	Brain_mmean
TRINITY_DN127205_c2_g3_i1	krit1	Chr06	23382569	23382569	0.025650436	unbias	0.073936754	G27_fmean
TRINITY_DN127206_c0_g1_i1	NA	NA	NA	NA	-0.053178206	unbias	0.106896876	G43_F_mean
TRINITY_DN127206_c0_g2_i1	NA	NA	NA	NA	-0.098063787	unbias	0.142800596	G43_M_mean
TRINITY_DN127208_c2_g6_i1	NA	NA	NA	NA	-0.258281274	unbias	0.633999209	Brain_fmean
TRINITY_DN127208_c2_g8_i1	NA	NA	NA	NA	0.06228419	unbias	0.475919822	Brain_mmean
TRINITY_DN127208_c2_g9_i1	NA	NA	NA	NA	0.039522998	unbias	0.643677738	Brain_mmean
TRINITY_DN127209_c2_g4_i3	NA	NA	NA	NA	0.039500736	unbias	0.644582887	Ovary_mean
TRINITY_DN127211_c0_g1_i1	NA	NA	NA	NA	2.022018629	unbias	0.719795491	G27_mmean
TRINITY_DN127212_c3_g1_i2	NA	NA	NA	NA	-0.826562186	unbias	0.496387634	G23_mmean
TRINITY_DN127213_c6_g1_i1	NA	NA	NA	NA	-0.769763269	unbias	0.502046483	Brain_fmean
TRINITY_DN127214_c0_g2_i1	Xetrov90020504m	Chr08	37457718	37457718	-0.070485875	unbias	0.445079715	Ovary_mean
TRINITY_DN127215_c2_g7_i3	NA	NA	NA	NA	-0.239724575	unbias	0.67409992	Brain_fmean
TRINITY_DN127216_c4_g1_i2	NA	NA	NA	NA	0.361414396	unbias	0.287128666	G46_M_mean
TRINITY_DN127217_c1_g2_i2	NA	NA	NA	NA	0.066521946	unbias	0.24204452	G23_mmean
TRINITY_DN127218_c0_g2_i1	NA	NA	NA	NA	0.014692178	unbias	0.399861896	G23_fmean
TRINITY_DN127219_c8_g1_i1	strip2	Chr03	77504401	77504401	0.028314401	unbias	0.543053959	Brain_mmean
TRINITY_DN127221_c0_g1_i4	NA	NA	NA	NA	-0.044185848	unbias	0.390067223	Ovary_mean
TRINITY_DN127222_c0_g2_i1	NA	NA	NA	NA	-0.004304896	unbias	0.350510209	Brain_fmean
TRINITY_DN127223_c0_g1_i1	MGC147631	Chr06	24368790	24368790	0.157703077	unbias	0.471874295	Brain_mmean
TRINITY_DN127224_c0_g1_i1	NA	NA	NA	NA	-0.35794202	unbias	0.728369933	Brain_fmean
TRINITY_DN127224_c0_g2_i5	NA	NA	NA	NA	-0.122788015	unbias	0.679909039	Brain_fmean
TRINITY_DN127224_c2_g1_i1	NA	NA	NA	NA	0.067405402	unbias	0.500474767	G46_M_mean
TRINITY_DN127225_c2_g1_i1	myog	Chr02	68187017	68187017	-0.355328561	unbias	0.573824161	Brain_fmean
TRINITY_DN127225_c3_g2_i2	NA	NA	NA	NA	0.034498922	unbias	0.409645352	Brain_mmean
TRINITY_DN127225_c3_g5_i1	NA	NA	NA	NA	0.083505747	unbias	0.394383203	Ovary_mean
TRINITY_DN127227_c0_g1_i4	rcn2	Chr07	76254321	76254321	1.000921328	unbias	0.557351536	G43_M_mean
TRINITY_DN127228_c0_g4_i2	NA	NA	NA	NA	-0.170755326	unbias	0.762028531	Brain_fmean
TRINITY_DN127229_c2_g1_i1	NA	NA	NA	NA	-0.050081691	unbias	0.435308171	Brain_fmean
TRINITY_DN127231_c1_g1_i1	NA	NA	NA	NA	-0.136002611	unbias	0.510097201	Ovary_mean
TRINITY_DN127231_c1_g2_i1	NA	NA	NA	NA	-0.075604248	unbias	0.561108505	Ovary_mean
TRINITY_DN127231_c2_g9_i2	NA	NA	NA	NA	0.233825157	unbias	0.451632945	G23_fmean
TRINITY_DN127233_c0_g1_i1	NA	NA	NA	NA	0.330168322	unbias	0.608467105	Brain_mmean
TRINITY_DN127233_c1_g1_i5	NA	NA	NA	NA	0.069961202	unbias	0.362344269	Ovary_mean
TRINITY_DN127234_c0_g1_i2	NA	NA	NA	NA	-0.017627445	unbias	0.336504568	Brain_mmean
TRINITY_DN127236_c2_g1_i1	NA	NA	NA	NA	0.032924422	unbias	0.258391921	Brain_mmean
TRINITY_DN127236_c4_g3_i2	NA	NA	NA	NA	0.630266523	unbias	0.739895491	Liver_mmean
TRINITY_DN127236_c4_g7_i4	NA	NA	NA	NA	-0.276495359	unbias	0.376770175	G27_mmean
TRINITY_DN127238_c0_g1_i2	NA	NA	NA	NA	0.11974978	unbias	0.525840875	Ovary_mean
TRINITY_DN127238_c1_g1_i1	NA	NA	NA	NA	-0.080426383	unbias	0.24930586	Ovary_mean
TRINITY_DN127239_c0_g1_i6	NA	NA	NA	NA	-0.273829069	unbias	0.954357952	Brain_fmean
TRINITY_DN127241_c3_g1_i1	NA	NA	NA	NA	0.105625535	unbias	0.37314001	Brain_mmean
TRINITY_DN127242_c0_g1_i3	NA	NA	NA	NA	0.248268356	unbias	0.524889046	Brain_mmean
TRINITY_DN127243_c2_g1_i1	NA	NA	NA	NA	0.218513726	unbias	0.270384449	Testis_mean
TRINITY_DN127243_c3_g1_i2	NA	NA	NA	NA	-0.032868294	unbias	0.20198827	G31_mmean
TRINITY_DN127243_c5_g1_i1	NA	NA	NA	NA	0.332846258	unbias	0.612226094	Brain_mmean
TRINITY_DN127243_c5_g3_i1	NA	NA	NA	NA	0.178362742	unbias	0.384696742	Brain_mmean
TRINITY_DN127243_c5_g7_i3	NA	NA	NA	NA	0.213059571	unbias	0.49454083	Brain_mmean
TRINITY_DN127243_c5_g8_i1	NA	NA	NA	NA	0.433200117	unbias	0.641900903	Brain_mmean
TRINITY_DN127244_c6_g1_i1	NA	NA	NA	NA	0.239869313	unbias	0.738713445	Brain_mmean
TRINITY_DN127244_c6_g2_i4	NA	NA	NA	NA	-0.229970125	unbias	0.409892698	Ovary_mean
TRINITY_DN127245_c0_g1_i2	NA	NA	NA	NA	-0.116101351	unbias	0.507839576	Brain_fmean
TRINITY_DN127246_c0_g5_i3	NA	NA	NA	NA	-0.021267574	unbias	0.497176514	Ovary_mean
TRINITY_DN127247_c0_g1_i4	NA	NA	NA	NA	-0.052535728	unbias	0.385545344	Ovary_mean
TRINITY_DN127248_c0_g2_i2	NA	NA	NA	NA	-0.140558438	unbias	0.20593942	Testis_mean
TRINITY_DN127250_c1_g1_i3	ugt8	Chr01	60230590	60230590	0.543160879	unbias	0.270482868	G27_mmean
TRINITY_DN127250_c1_g3_i2	NA	NA	NA	NA	0.343998401	unbias	0.441825726	Liver_fmean
TRINITY_DN127251_c2_g2_i1	NA	NA	NA	NA	0.299898964	unbias	0.436119462	Ovary_mean
TRINITY_DN127252_c0_g2_i2	cbfa2t3	Chr04	60974730	60974730	0.163434255	unbias	0.646942202	Ovary_mean
TRINITY_DN127253_c4_g1_i1	NA	NA	NA	NA	0.443366802	unbias	0.472967325	G46_M_mean
TRINITY_DN127255_c4_g6_i2	LOC100494811	Chr04	21103744	21103744	0.378863915	unbias	0.448065973	G43_M_mean
TRINITY_DN127257_c2_g1_i3	NA	NA	NA	NA	-0.128225575	unbias	0.41896805	Brain_mmean
TRINITY_DN127257_c3_g1_i5	NA	NA	NA	NA	-0.17800979	unbias	0.412597683	Brain_fmean
TRINITY_DN127257_c3_g2_i1	NA	NA	NA	NA	-0.103694263	unbias	0.434454937	Ovary_mean
TRINITY_DN127259_c0_g1_i1	NA	NA	NA	NA	0.025023289	unbias	0.639434018	Brain_mmean
TRINITY_DN127261_c1_g2_i6	NA	NA	NA	NA	0.037331939	unbias	0.460555621	Liver_fmean
TRINITY_DN127261_c2_g1_i2	NA	NA	NA	NA	0.078917157	unbias	0.276903122	G43_F_mean
TRINITY_DN127263_c1_g1_i1	NA	NA	NA	NA	0.313775046	unbias	0.533829073	G43_F_mean
TRINITY_DN127264_c0_g1_i3	NA	NA	NA	NA	0.967291641	unbias	0.289787661	Brain_mmean
TRINITY_DN127265_c2_g1_i5	NA	NA	NA	NA	0.230468557	unbias	0.214711425	G43_M_mean
TRINITY_DN127265_c3_g1_i2	NA	NA	NA	NA	0.051877846	unbias	0.130152905	G43_M_mean
TRINITY_DN127265_c3_g3_i2	NA	NA	NA	NA	0.063219199	unbias	0.472193493	Brain_mmean
TRINITY_DN127266_c0_g1_i1	fnip1-like	Chr03	26781330	26781330	0.180582094	unbias	0.442477915	Brain_mmean
TRINITY_DN127268_c1_g2_i1	fam155a	Chr02	114417449	114417449	-0.067008673	unbias	0.621769463	G46_M_mean
TRINITY_DN127268_c2_g3_i3	NA	NA	NA	NA	0.014837483	unbias	0.114672461	G23_mmean
TRINITY_DN127268_c2_g4_i6	NA	NA	NA	NA	-0.112444031	unbias	0.439469291	Brain_fmean
TRINITY_DN127268_c2_g5_i1	NA	NA	NA	NA	-0.821663044	unbias	0.583314433	Brain_fmean
TRINITY_DN127269_c2_g3_i1	NA	NA	NA	NA	0.332963234	unbias	0.348116611	G43_M_mean
TRINITY_DN127269_c3_g1_i4	fibp	Chr04	37846662	37846662	0.192952413	unbias	0.319677148	Brain_mmean
TRINITY_DN127270_c0_g1_i1	NA	NA	NA	NA	-0.648368509	unbias	0.688783471	Brain_fmean
TRINITY_DN127271_c1_g3_i7	Xetrov90029375m	scaffold_534	29244	29244	-0.279317293	unbias	0.329644856	G23_fmean
TRINITY_DN127273_c0_g3_i2	NA	NA	NA	NA	0.064635758	unbias	0.377597579	Ovary_mean
TRINITY_DN127274_c0_g2_i1	NA	NA	NA	NA	-0.335035986	unbias	0.595705669	G23_mmean
TRINITY_DN127275_c6_g1_i3	NA	NA	NA	NA	-0.073414507	unbias	0.264770763	Ovary_mean
TRINITY_DN127275_c7_g1_i1	NA	NA	NA	NA	-0.334628659	unbias	0.478406212	Ovary_mean
TRINITY_DN127277_c0_g2_i2	LOC101734469	Chr04	12670314	12670314	1.826656585	unbias	0.561571995	G27_fmean
TRINITY_DN127278_c0_g2_i2	NA	NA	NA	NA	0.192960249	unbias	0.375402479	G43_F_mean
TRINITY_DN127279_c1_g1_i2	NA	NA	NA	NA	0.499927587	unbias	0.517018218	G46_F_mean
TRINITY_DN127280_c7_g2_i1	NA	NA	NA	NA	-0.063200666	unbias	0.621919189	Ovary_mean
TRINITY_DN127281_c1_g1_i3	NA	NA	NA	NA	0.262003115	unbias	0.553225849	Liver_fmean
TRINITY_DN127281_c2_g6_i2	NA	NA	NA	NA	-0.487281024	unbias	0.180639354	Testis_mean
TRINITY_DN127284_c0_g3_i1	NA	NA	NA	NA	-0.722101067	unbias	0.638799963	G27_mmean
TRINITY_DN127285_c0_g2_i1	NA	NA	NA	NA	0.18066601	unbias	0.201078079	Ovary_mean
TRINITY_DN127286_c0_g1_i2	NA	NA	NA	NA	0.039595716	unbias	0.338726146	Testis_mean
TRINITY_DN127286_c1_g2_i14	NA	NA	NA	NA	-0.107449401	unbias	0.528259154	Brain_fmean
TRINITY_DN127287_c0_g1_i2	NA	NA	NA	NA	0.085186396	unbias	0.334191571	Ovary_mean
TRINITY_DN127290_c4_g3_i1	NA	NA	NA	NA	0.276501709	unbias	0.231214993	G43_M_mean
TRINITY_DN127293_c1_g1_i1	ankzf1	Chr09	78629724	78629724	0.357883922	unbias	0.274015938	Ovary_mean
TRINITY_DN127293_c1_g4_i1	NA	NA	NA	NA	-0.00106628	unbias	0.261070653	Brain_mmean
TRINITY_DN127293_c1_g5_i6	prrg1	Chr02	105124639	105124639	0.019618328	unbias	0.229697554	Brain_mmean
TRINITY_DN127293_c1_g6_i1	park7	Chr07	76264158	76264158	0.18898999	unbias	0.464163571	Brain_mmean
TRINITY_DN127295_c1_g3_i3	NA	NA	NA	NA	-0.331934523	unbias	0.40271691	Brain_fmean
TRINITY_DN127296_c0_g1_i1	NA	NA	NA	NA	-0.042168006	unbias	0.277283014	Brain_mmean
TRINITY_DN127296_c1_g1_i1	NA	NA	NA	NA	0.178021029	unbias	0.225011706	Ovary_mean
TRINITY_DN127297_c0_g1_i3	NA	NA	NA	NA	-0.334732206	unbias	0.368237255	Brain_fmean
TRINITY_DN127298_c7_g1_i3	NA	NA	NA	NA	-0.109781744	unbias	0.548764575	Brain_fmean
TRINITY_DN127298_c7_g2_i1	NA	NA	NA	NA	0.055700984	unbias	0.424098929	G23_mmean
TRINITY_DN127298_c8_g2_i1	NA	NA	NA	NA	-0.068792705	unbias	0.539038494	Ovary_mean
TRINITY_DN127300_c5_g1_i3	Xetrov90012107m	Chr04	96514605	96514605	0.052204493	unbias	0.601760897	Brain_mmean
TRINITY_DN127300_c8_g3_i1	grip2	Chr04	122293021	122293021	0.22612322	unbias	0.412376402	Testis_mean
TRINITY_DN127303_c2_g2_i1	NA	NA	NA	NA	-0.062471006	unbias	0.499335979	G23_mmean
TRINITY_DN127303_c2_g3_i3	LOC100489200-like	Chr01	90799468	90799468	-0.246865102	unbias	0.474190826	G23_fmean
TRINITY_DN127303_c3_g2_i1	NA	NA	NA	NA	0.178647683	unbias	0.563360063	Brain_mmean
TRINITY_DN127303_c3_g3_i5	NA	NA	NA	NA	0.342881688	unbias	0.118767751	G46_M_mean
TRINITY_DN127303_c3_g5_i1	NA	NA	NA	NA	0.309491454	unbias	0.694744624	Brain_mmean
TRINITY_DN127304_c0_g3_i1	ndufs6	Chr06	36123077	36123077	-0.123812017	unbias	0.545843133	Ovary_mean
TRINITY_DN127304_c0_g4_i1	NA	NA	NA	NA	0.430160676	unbias	0.597972663	Brain_mmean
TRINITY_DN127305_c4_g1_i1	NA	NA	NA	NA	-0.191858765	unbias	0.454816634	G23_fmean
TRINITY_DN127306_c0_g1_i2	gpr153	Chr07	90623178	90623178	0.319890611	unbias	0.333021036	G43_M_mean
TRINITY_DN127308_c2_g11_i1	NA	NA	NA	NA	-0.006198325	unbias	0.329958315	Brain_fmean
TRINITY_DN127310_c2_g1_i1	NA	NA	NA	NA	-0.053901313	unbias	0.387868161	G43_M_mean
TRINITY_DN127310_c2_g2_i1	NA	NA	NA	NA	-0.101278898	unbias	0.422199107	G46_F_mean
TRINITY_DN127311_c0_g1_i1	NA	NA	NA	NA	0.068491011	unbias	0.443021951	Ovary_mean
TRINITY_DN127312_c0_g1_i1	NA	NA	NA	NA	0.028920663	unbias	0.510174451	Brain_mmean
TRINITY_DN127313_c0_g2_i1	NA	NA	NA	NA	0.135480437	unbias	0.24651146	G23_fmean
TRINITY_DN127314_c0_g1_i1	NA	NA	NA	NA	-0.267887778	unbias	0.77173237	Brain_fmean
TRINITY_DN127315_c0_g1_i2	NA	NA	NA	NA	-0.147303203	unbias	0.767187862	Ovary_mean
TRINITY_DN127316_c0_g1_i1	hddc3	Chr08	19667760	19667760	0.702613704	unbias	0.406622312	G46_M_mean
TRINITY_DN127316_c0_g2_i7	NA	NA	NA	NA	0.689815794	unbias	0.40046483	G46_M_mean
TRINITY_DN127316_c0_g4_i2	Xetrov90001733m	Chr01	88836859	88836859	0.636856389	unbias	0.400959889	G46_M_mean
TRINITY_DN127318_c5_g2_i1	NA	NA	NA	NA	-0.284554482	unbias	0.386335506	Brain_fmean
TRINITY_DN127318_c7_g4_i1	NA	NA	NA	NA	-0.075700022	unbias	0.339998698	Brain_fmean
TRINITY_DN127319_c0_g4_i3	abi1	Chr06	16683660	16683660	0.090567659	unbias	0.340239935	Brain_mmean
TRINITY_DN127319_c0_g5_i1	NA	NA	NA	NA	-0.160835954	unbias	0.246328658	Ovary_mean
TRINITY_DN127319_c1_g1_i1	NA	NA	NA	NA	0.443419574	unbias	0.491807507	G27_mmean
TRINITY_DN127320_c1_g3_i2	rnf141	scaffold_203	303040	303040	0.599337345	unbias	0.168218369	G46_M_mean
TRINITY_DN127321_c0_g1_i2	mphosph10	Chr03	87390359	87390359	-0.068144191	unbias	0.262314253	Brain_mmean
TRINITY_DN127323_c0_g1_i9	NA	NA	NA	NA	0.272876599	unbias	0.845266552	G46_M_mean
TRINITY_DN127324_c1_g1_i1	NA	NA	NA	NA	0.010895442	unbias	0.377817693	Ovary_mean
TRINITY_DN127325_c0_g1_i1	NA	NA	NA	NA	0.131297152	unbias	0.245042299	Testis_mean
TRINITY_DN127326_c0_g1_i3	NA	NA	NA	NA	-0.205968929	unbias	0.341467967	Ovary_mean
TRINITY_DN127327_c0_g3_i2	NA	NA	NA	NA	0.41297911	unbias	0.324190043	G23_mmean
TRINITY_DN127328_c0_g2_i1	cybrd1	Chr09	62647009	62647009	0.349671127	unbias	0.461340669	Brain_mmean
TRINITY_DN127328_c1_g4_i6	NA	NA	NA	NA	0.417500746	unbias	0.486803239	Ovary_mean
TRINITY_DN127328_c1_g5_i1	NA	NA	NA	NA	0.087394447	unbias	0.620011303	Ovary_mean
TRINITY_DN127329_c0_g1_i4	NA	NA	NA	NA	0.024663598	unbias	0.326841343	G43_M_mean
TRINITY_DN127330_c0_g1_i1	sfrp2	Chr01	45713108	45713108	0.211374683	unbias	0.874635091	Ovary_mean
TRINITY_DN127331_c0_g1_i1	NA	NA	NA	NA	0.466376126	unbias	0.72375102	Brain_mmean
TRINITY_DN127332_c0_g1_i7	NA	NA	NA	NA	0.010390917	unbias	0.484985379	Ovary_mean
TRINITY_DN127333_c1_g1_i5	NA	NA	NA	NA	-0.479515218	unbias	0.461502801	G46_M_mean
TRINITY_DN127333_c1_g3_i1	ube2o	Chr10	36666156	36666156	-0.031734737	unbias	0.379272625	Brain_fmean
TRINITY_DN127333_c1_g4_i8	NA	NA	NA	NA	0.042391755	unbias	0.275628854	Ovary_mean
TRINITY_DN127334_c4_g1_i1	det1-like	Chr03	100283292	100283292	-1.276941314	unbias	0.281491859	G23_fmean
TRINITY_DN127334_c4_g5_i5	NA	NA	NA	NA	0.583666075	unbias	0.23539878	Testis_mean
TRINITY_DN127334_c5_g2_i1	draxin	Chr07	54003400	54003400	-0.098988289	unbias	0.377589327	Ovary_mean
TRINITY_DN127335_c2_g3_i2	itpr3	Chr02	78863828	78863828	-0.058547418	unbias	0.401054889	Ovary_mean
TRINITY_DN127336_c12_g3_i2	NA	NA	NA	NA	-0.076467225	unbias	0.392992031	Brain_fmean
TRINITY_DN127336_c13_g1_i5	NA	NA	NA	NA	-0.355556291	unbias	0.362237464	Brain_fmean
TRINITY_DN127336_c13_g2_i2	NA	NA	NA	NA	-0.593927962	unbias	0.36561022	Brain_fmean
TRINITY_DN127336_c4_g1_i1	NA	NA	NA	NA	0.809643727	unbias	0.339651193	G43_F_mean
TRINITY_DN127338_c1_g1_i3	NA	NA	NA	NA	-0.144312559	unbias	0.426016975	Brain_fmean
TRINITY_DN127338_c2_g2_i3	NA	NA	NA	NA	-0.052275265	unbias	0.512935458	Brain_fmean
TRINITY_DN127338_c2_g3_i1	NA	NA	NA	NA	-0.216319585	unbias	0.623875943	Ovary_mean
TRINITY_DN127339_c2_g1_i3	NA	NA	NA	NA	0.37851189	unbias	0.408726635	Ovary_mean
TRINITY_DN127339_c3_g1_i1	NA	NA	NA	NA	0.051989768	unbias	0.168230438	G23_fmean
TRINITY_DN127340_c2_g2_i1	NA	NA	NA	NA	0.060897369	unbias	0.097337244	Ovary_mean
TRINITY_DN127340_c3_g2_i2	NA	NA	NA	NA	0.092287657	unbias	0.590770612	G46_F_mean
TRINITY_DN127341_c11_g1_i1	NA	NA	NA	NA	0.084518079	unbias	0.749254152	Ovary_mean
TRINITY_DN127341_c12_g2_i1	vmp1	Chr02	87235089	87235089	-0.235934329	unbias	0.463450905	G23_mmean
TRINITY_DN127344_c0_g1_i3	pspc1	Chr02	155611940	155611940	-0.003422216	unbias	0.31152631	Brain_fmean
TRINITY_DN127345_c0_g1_i2	NA	NA	NA	NA	0.302614525	unbias	0.583249241	Ovary_mean
