gid	gname	chr	start	end	logCPM	logFC.MT.FO	PV.MT.FO	FDR.MT.FO
TRINITY_DN127070_c0_g1_i3	NA	NA	NA	NA	6.9804741460884	-2.33614913786304	3.78024863858329e-18	7.91922240712483e-17
TRINITY_DN127398_c4_g2_i1	NA	NA	NA	NA	6.38471419166431	-2.82774691050502	2.57376095480675e-30	1.32592263003611e-28
TRINITY_DN133338_c1_g3_i1	NA	NA	NA	NA	2.05428069768066	-3.88160351659678	2.32466760867504e-11	2.27600017868647e-10
TRINITY_DN127676_c1_g3_i5	NA	NA	NA	NA	1.57370040339927	4.06576857898141	3.11959139185013e-10	2.56652180046156e-09
TRINITY_DN127247_c0_g1_i4	NA	NA	NA	NA	7.3108240577322	-2.01441535069766	8.40443511850871e-16	1.40826738821296e-14
TRINITY_DN122956_c4_g4_i1	NA	NA	NA	NA	4.74359642528139	2.19120782736841	1.03353188540682e-10	9.1850719192969e-10
TRINITY_DN121840_c0_g1_i3	NA	NA	NA	NA	0.584120657877556	-3.44070342862286	1.58612632878965e-06	7.07003419446044e-06
TRINITY_DN214306_c0_g1_i1	NA	NA	NA	NA	1.09552423781211	2.77949346424979	2.37824404570909e-07	1.22298976140543e-06
TRINITY_DN121175_c4_g7_i1	NA	NA	NA	NA	3.20145584145108	2.27710861431575	3.04744843830882e-07	1.53860430993108e-06
TRINITY_DN133169_c6_g7_i5	NA	NA	NA	NA	3.17992711352687	3.44315828728414	1.91948917709189e-13	2.45966209992089e-12
TRINITY_DN112095_c0_g2_i1	NA	NA	NA	NA	1.64914584639376	2.86487966408832	6.58820313672954e-06	2.6208117829256e-05
TRINITY_DN128130_c4_g11_i1	NA	NA	NA	NA	0.356470699464743	3.5469291588692	1.34199189909714e-07	7.182678030299e-07
TRINITY_DN129398_c8_g2_i1	NA	NA	NA	NA	3.95109801650065	5.41235072146926	1.53852048562106e-19	3.73533133221743e-18
TRINITY_DN129030_c1_g5_i1	NA	NA	NA	NA	0.378219245413082	2.58335643189271	3.64218595779177e-06	1.51876425961491e-05
TRINITY_DN124855_c0_g12_i1	NA	NA	NA	NA	0.737846049105592	-3.15618214414596	3.42027381441231e-05	0.000120366212787229
TRINITY_DN133368_c1_g2_i1	NA	NA	NA	NA	6.67814035307876	-2.5509526845941	3.52222423443993e-25	1.35326938515805e-23
TRINITY_DN114065_c0_g1_i1	NA	NA	NA	NA	-0.0659621776195751	2.10016674161298	0.00102102645743783	0.00266428833885732
TRINITY_DN129473_c0_g1_i4	NA	NA	NA	NA	9.30298594676263	2.46995366927466	1.13877517765795e-06	5.21974836403087e-06
TRINITY_DN133737_c6_g3_i2	NA	NA	NA	NA	0.801433794549423	2.57925779763427	6.62947600932737e-06	2.63585194224511e-05
TRINITY_DN124954_c5_g1_i1	NA	NA	NA	NA	0.916226348722795	-2.57666348504857	0.0160958201088637	0.0314637093382859
TRINITY_DN136232_c1_g2_i1	NA	NA	NA	NA	6.5831477648941	-2.7386768363993	1.26048006053937e-22	3.9138334614462e-21
TRINITY_DN73521_c0_g1_i1	NA	NA	NA	NA	1.56273791507199	-2.05958766935569	1.3585699883645e-05	5.12560352749611e-05
TRINITY_DN132732_c0_g2_i2	NA	NA	NA	NA	5.48890504864899	-2.37107257957852	2.76943491252036e-13	3.47848341076167e-12
TRINITY_DN106256_c0_g3_i3	NA	NA	NA	NA	0.487947622399645	5.10398063148898	5.07861328793361e-10	4.05684677834164e-09
TRINITY_DN129549_c6_g1_i1	NA	NA	NA	NA	10.6007382933262	2.0672932267408	7.60903832617658e-09	5.01743636752389e-08
TRINITY_DN132712_c0_g4_i1	NA	NA	NA	NA	2.75255571489587	-2.16287343446744	1.60731688478691e-06	7.14773693386727e-06
TRINITY_DN113912_c0_g1_i1	NA	NA	NA	NA	4.69417840654473	-2.08366620346276	6.79372415865058e-11	6.18207227865724e-10
TRINITY_DN117486_c0_g1_i2	NA	NA	NA	NA	2.68996483563518	3.65786475666942	2.44095835233131e-07	1.25326325122396e-06
TRINITY_DN127874_c4_g1_i1	NA	NA	NA	NA	1.47426749717493	3.73236993685054	2.97391657261897e-07	1.50322755305227e-06
TRINITY_DN103814_c0_g1_i1	NA	NA	NA	NA	1.97844070713248	-8.08698435309603	2.29020364836286e-07	1.18224446195289e-06
TRINITY_DN81057_c0_g1_i1	NA	NA	NA	NA	0.182949557837206	-2.0763200491624	0.000236853950240972	0.000708636713738787
TRINITY_DN134183_c12_g1_i1	NA	NA	NA	NA	3.11786720024504	2.01930794095742	1.39491101866627e-06	6.28398327437853e-06
TRINITY_DN121933_c2_g9_i1	NA	NA	NA	NA	1.90727335022859	7.00496014717867	3.94559984221344e-18	8.23093963427744e-17
TRINITY_DN128638_c0_g1_i2	NA	NA	NA	NA	9.50666899208671	-6.355353995711	4.16671565063612e-56	6.25610424860641e-54
TRINITY_DN107038_c0_g1_i1	NA	NA	NA	NA	1.76123827946381	-3.65807833829577	3.94284587229378e-09	2.74340330785026e-08
TRINITY_DN116391_c0_g1_i1	NA	NA	NA	NA	6.87799820641215	-2.12170092235252	1.27209007894395e-18	2.7861458523665e-17
TRINITY_DN122879_c0_g1_i3	NA	NA	NA	NA	-1.15956800949945e-05	2.69732864649091	0.000333733956183766	0.000965822514332476
TRINITY_DN132001_c1_g3_i4	NA	NA	NA	NA	1.71469407638175	2.50931786120958	0.000290832594993281	0.000853902159132467
TRINITY_DN98355_c0_g1_i1	NA	NA	NA	NA	0.344834322580539	-5.25208562456448	2.57451976747785e-09	1.84708236822947e-08
TRINITY_DN133542_c0_g3_i2	NA	NA	NA	NA	1.36741816809632	2.30512749007734	1.44193600070104e-05	5.41782407112267e-05
TRINITY_DN128209_c1_g2_i5	NA	NA	NA	NA	5.3975770371766	2.34807267131414	4.10622993906758e-10	3.3219560322368e-09
TRINITY_DN129486_c1_g1_i4	NA	NA	NA	NA	1.83110167766356	2.00770794942337	9.10286387235588e-05	0.000294298851529828
TRINITY_DN136056_c8_g3_i1	NA	NA	NA	NA	3.55265096949293	2.02058997567656	6.34110441542855e-07	3.04218383369583e-06
TRINITY_DN19500_c0_g2_i1	NA	NA	NA	NA	0.064332445773674	6.58158644154067	7.74547048013967e-13	9.22102907134834e-12
TRINITY_DN132005_c0_g4_i7	NA	NA	NA	NA	1.8874597639922	-2.74654896387211	1.0068982388738e-07	5.47781444757515e-07
TRINITY_DN118204_c0_g2_i3	NA	NA	NA	NA	1.31203202669741	-5.29863308206178	1.82096317646542e-06	8.00886907174674e-06
TRINITY_DN116838_c0_g1_i1	NA	NA	NA	NA	1.95942195647519	6.02128720988425	3.34459214711872e-19	7.79676016154683e-18
TRINITY_DN124945_c0_g1_i2	NA	NA	NA	NA	9.59781335137331	2.1334014458894	4.4242484123138e-13	5.39370711890094e-12
TRINITY_DN114344_c0_g2_i1	NA	NA	NA	NA	3.89172017417346	-2.2978805640156	1.50220534058068e-08	9.39269322814582e-08
TRINITY_DN127900_c2_g1_i2	NA	NA	NA	NA	2.83006018471897	-2.66425963159193	3.02101510462548e-07	1.52568282181374e-06
TRINITY_DN136181_c5_g6_i1	NA	NA	NA	NA	3.21788421578553	3.88441211805215	1.77834731918046e-18	3.83605316808472e-17
TRINITY_DN126469_c1_g1_i1	NA	NA	NA	NA	3.35168702926385	-2.15583491425673	0.000133098454630258	0.000418629125078797
TRINITY_DN117328_c0_g1_i1	NA	NA	NA	NA	0.776306695857567	-2.09758079681476	0.000120190735350735	0.00038075971157336
TRINITY_DN113605_c0_g1_i1	NA	NA	NA	NA	2.11142225576149	-6.80058003041797	2.64192897078105e-21	7.36191733469659e-20
TRINITY_DN120166_c0_g2_i5	NA	NA	NA	NA	1.81441288148794	3.12805989764238	0.000112502297490008	0.000358593216943709
TRINITY_DN63854_c0_g1_i1	NA	NA	NA	NA	1.20836045136479	2.8968257314322	0.00316479959352444	0.00738517958317125
TRINITY_DN133424_c5_g3_i2	NA	NA	NA	NA	3.80214661333469	3.85798091585892	1.38208626053932e-12	1.58741684137033e-11
TRINITY_DN113089_c0_g1_i1	NA	NA	NA	NA	0.11518699218128	5.44412238782126	2.60748841377863e-11	2.53765887331582e-10
TRINITY_DN132067_c0_g1_i6	NA	NA	NA	NA	4.75553862329218	3.46473438795332	6.71541713226373e-20	1.66949073848064e-18
TRINITY_DN130634_c6_g1_i1	NA	NA	NA	NA	3.23533470640237	3.85720004333674	1.30363865080604e-10	1.14122137662813e-09
TRINITY_DN118311_c0_g1_i4	NA	NA	NA	NA	4.47075782439245	-2.57215107514228	8.9895585049076e-16	1.50134058477397e-14
TRINITY_DN128312_c6_g1_i1	NA	NA	NA	NA	3.43184755109185	2.35537853941049	2.08565169076716e-08	1.26828518216595e-07
TRINITY_DN128642_c2_g2_i1	NA	NA	NA	NA	3.67038610565952	-2.40110313133218	4.49957733385028e-05	0.000154979405241671
TRINITY_DN113753_c2_g1_i1	NA	NA	NA	NA	3.82023390368292	-4.25847546689887	6.07017490621924e-24	2.15114179673502e-22
TRINITY_DN93894_c0_g2_i1	NA	NA	NA	NA	0.139592229601585	3.67379213057193	1.11195352934422e-09	8.44492627177828e-09
TRINITY_DN132543_c1_g7_i1	NA	NA	NA	NA	7.38135559345891	2.86960038270043	2.94860098263822e-24	1.07668754601231e-22
TRINITY_DN128018_c0_g1_i1	NA	NA	NA	NA	6.26285181713398	-3.00554767302725	2.78011211623138e-23	9.2086674479873e-22
TRINITY_DN122436_c6_g3_i3	NA	NA	NA	NA	3.19317630450161	-2.35096352252776	9.3792681243569e-09	6.10013271969431e-08
TRINITY_DN132624_c2_g1_i1	NA	NA	NA	NA	3.9006512392433	2.60691930312494	1.55654419242006e-08	9.69526516359462e-08
TRINITY_DN133015_c7_g1_i1	NA	NA	NA	NA	3.82643554905565	3.17964915905365	1.66016732042208e-13	2.14300557616927e-12
TRINITY_DN128203_c3_g1_i2	NA	NA	NA	NA	4.90354032326188	-2.84991782237334	2.95124228806736e-19	6.96517595638815e-18
TRINITY_DN103897_c0_g2_i1	NA	NA	NA	NA	6.31210707804691	-8.79207692129365	3.09856016270255e-38	2.38098787990564e-36
TRINITY_DN119834_c0_g1_i2	NA	NA	NA	NA	6.16002361515205	-2.28831829325689	1.78097411155776e-07	9.3502165111505e-07
TRINITY_DN129020_c1_g4_i2	NA	NA	NA	NA	4.347197398001	3.15216124866408	4.71587623238185e-16	8.1472920041952e-15
TRINITY_DN111838_c0_g1_i1	NA	NA	NA	NA	3.80070203337647	2.20350653000223	2.89583974497783e-06	1.22727678105634e-05
TRINITY_DN102065_c0_g1_i1	NA	NA	NA	NA	7.7661143894278	-2.06054343596664	1.23263959497158e-17	2.47199480109326e-16
TRINITY_DN128122_c0_g2_i1	NA	NA	NA	NA	3.13374257389247	2.26181236327337	4.79611409240963e-07	2.34986938207326e-06
TRINITY_DN132849_c4_g1_i15	NA	NA	NA	NA	3.6382639891075	2.19040239315309	4.77665671899879e-06	1.94770161945668e-05
TRINITY_DN118199_c2_g1_i2	NA	NA	NA	NA	0.89944547628757	2.08949809723679	0.00409487742029859	0.00931273467723512
TRINITY_DN126345_c4_g2_i3	NA	NA	NA	NA	2.21589311115904	2.12653632441056	4.77359061414052e-05	0.00016325923122421
TRINITY_DN67391_c0_g1_i1	NA	NA	NA	NA	0.928419513162335	-8.87021907644041	4.08175194192694e-19	9.40946897158147e-18
TRINITY_DN114687_c1_g1_i1	NA	NA	NA	NA	2.58433877202654	2.05311082505902	5.58499500948891e-06	2.2519568216706e-05
TRINITY_DN120400_c0_g1_i2	NA	NA	NA	NA	6.57491688543686	-2.56110203190385	4.01410257732186e-21	1.09843943668633e-19
TRINITY_DN124008_c0_g9_i2	NA	NA	NA	NA	1.68098471224117	3.85811431329552	1.45855953016813e-07	7.76325960853447e-07
TRINITY_DN79145_c1_g1_i1	NA	NA	NA	NA	2.20034203283966	-5.17611991389973	4.79437654791911e-14	6.56372295000659e-13
TRINITY_DN125817_c6_g1_i1	NA	NA	NA	NA	1.64914270567402	-2.16469316091738	5.27920126225146e-05	0.000179235244283105
TRINITY_DN128838_c0_g1_i1	NA	NA	NA	NA	3.02640375522821	-2.35994785946528	5.43067197740683e-08	3.09460164465365e-07
TRINITY_DN82961_c0_g2_i1	NA	NA	NA	NA	2.43580946769941	-3.03826725508468	1.0120950969129e-07	5.50215204901054e-07
TRINITY_DN122809_c1_g1_i1	NA	NA	NA	NA	2.68194304861545	-2.00794069022219	0.000120111809154396	0.000380562502918456
TRINITY_DN133027_c1_g1_i1	NA	NA	NA	NA	3.74059795434784	-2.24396467575609	8.56440093586869e-05	0.000278587169553015
TRINITY_DN112158_c0_g1_i1	NA	NA	NA	NA	2.10037759386233	-3.56698688472945	3.7344569265774e-13	4.60441793508101e-12
TRINITY_DN26732_c0_g2_i1	NA	NA	NA	NA	0.927224454846057	3.65174951139606	1.47078199350316e-10	1.27337582153752e-09
TRINITY_DN121609_c1_g1_i1	NA	NA	NA	NA	1.59917692390553	2.43713780181116	3.79481405781762e-06	1.57779643701064e-05
TRINITY_DN119356_c0_g1_i1	NA	NA	NA	NA	5.55906993508126	-2.32904039362818	3.80698110253252e-13	4.68119195700416e-12
TRINITY_DN134301_c2_g10_i2	NA	NA	NA	NA	4.21238626793643	3.19707785278011	6.5729360022178e-05	0.000219245170187978
TRINITY_DN130915_c0_g2_i1	NA	NA	NA	NA	0.429355033472936	2.67933127473804	0.00776980337886737	0.0165412735739283
TRINITY_DN118213_c0_g1_i2	NA	NA	NA	NA	2.77183039839229	3.03732171117688	1.77897904857263e-07	9.34404139160518e-07
TRINITY_DN106897_c0_g1_i6	NA	NA	NA	NA	2.48866738613342	3.48311040430207	1.89107482580411e-11	1.86589319820585e-10
TRINITY_DN124293_c4_g4_i6	NA	NA	NA	NA	5.08119556962731	2.1992863330117	4.82702547396996e-08	2.77207789046156e-07
TRINITY_DN132347_c0_g1_i1	NA	NA	NA	NA	2.5400361046564	2.22590942227797	1.12664182911201e-05	4.31630347893137e-05
TRINITY_DN124685_c0_g2_i1	NA	NA	NA	NA	3.7883271418419	-5.84768131268586	3.25947212333436e-36	2.22717583229751e-34
TRINITY_DN132780_c0_g2_i1	NA	NA	NA	NA	4.98592709063456	-2.11228240315241	2.09228957795723e-09	1.51877330623854e-08
TRINITY_DN127351_c3_g3_i1	NA	NA	NA	NA	6.34624886504806	-3.09376049557804	3.13587387094382e-16	5.49247225500229e-15
TRINITY_DN132830_c9_g3_i5	NA	NA	NA	NA	7.35940516286191	-2.70766700041915	9.78259783063494e-28	4.42095936021288e-26
TRINITY_DN129936_c0_g2_i3	NA	NA	NA	NA	1.8787807071988	9.8703953570276	4.2640344048911e-20	1.07529053246878e-18
TRINITY_DN136179_c0_g4_i5	NA	NA	NA	NA	6.2206248011972	2.76949113363143	1.56853147623102e-23	5.35082591189005e-22
TRINITY_DN114848_c0_g1_i2	NA	NA	NA	NA	3.87673677422069	2.82434667620589	9.44066035694023e-11	8.44589379326108e-10
TRINITY_DN131321_c1_g1_i1	NA	NA	NA	NA	1.4452211109289	-3.34387234791577	3.95533788729067e-09	2.75125636280853e-08
TRINITY_DN113131_c0_g1_i5	NA	NA	NA	NA	6.10484404629551	5.73293261929192	2.66142888867383e-19	6.32699271847022e-18
TRINITY_DN109361_c0_g1_i1	NA	NA	NA	NA	3.80709070910949	2.18960695621109	6.68068302336352e-07	3.1896923434574e-06
TRINITY_DN133711_c3_g1_i3	NA	NA	NA	NA	1.76253299208304	3.19470953022321	7.48349608798924e-08	4.16049568136639e-07
TRINITY_DN120090_c0_g1_i1	NA	NA	NA	NA	4.44704377812324	2.57872617127898	3.34370837458601e-11	3.19690458838718e-10
TRINITY_DN128510_c7_g8_i1	NA	NA	NA	NA	1.96172862179705	6.25484496265646	9.23480637999345e-21	2.44497391188179e-19
TRINITY_DN102894_c0_g3_i1	NA	NA	NA	NA	0.166503706547609	-8.03599915805618	7.59498123298856e-10	5.92590296407743e-09
TRINITY_DN116615_c0_g1_i1	NA	NA	NA	NA	2.97463772892847	2.0564762831302	1.15591418853107e-05	4.42102792201377e-05
TRINITY_DN125088_c0_g1_i1	NA	NA	NA	NA	5.85457024567837	2.31789116207395	2.39365572639931e-05	8.64504051082212e-05
TRINITY_DN120148_c0_g1_i3	NA	NA	NA	NA	6.36056571317001	-2.98072914386256	8.47491765191684e-23	2.68521057135446e-21
TRINITY_DN122407_c3_g1_i3	NA	NA	NA	NA	0.116290763579685	2.89670714346998	0.00290244225218368	0.00683304488130142
TRINITY_DN186288_c0_g1_i1	NA	NA	NA	NA	1.00774143014425	2.07457710773183	0.00148787145800812	0.00374158122951726
TRINITY_DN124838_c2_g3_i2	NA	NA	NA	NA	3.50130277569345	2.14087090596972	0.00124090959647814	0.0031766728896045
TRINITY_DN129096_c0_g3_i4	NA	NA	NA	NA	2.32641113494835	3.03169979307302	5.47463899920423e-10	4.35187081991776e-09
TRINITY_DN129291_c3_g2_i1	NA	NA	NA	NA	0.256518467508041	-2.3167259872552	0.000796904093690367	0.00212812371006337
TRINITY_DN134393_c11_g1_i1	NA	NA	NA	NA	1.06578295275765	-2.26170193779869	0.0117684649840706	0.0238610436981573
TRINITY_DN85867_c0_g1_i1	NA	NA	NA	NA	3.21951112701496	-11.2272740649183	1.69843194737284e-10	1.45775155708698e-09
TRINITY_DN76183_c0_g3_i1	NA	NA	NA	NA	3.03450526111587	3.71174326180447	0.00112668521288529	0.00291665266883713
TRINITY_DN117611_c0_g1_i17	NA	NA	NA	NA	3.50988529182221	2.38334746551406	0.0195351923162916	0.0372769363747833
TRINITY_DN129291_c3_g4_i1	NA	NA	NA	NA	0.309227468961241	-4.82500855251717	3.41997677865294e-09	2.40674406544611e-08
TRINITY_DN135090_c1_g1_i1	NA	NA	NA	NA	2.56746184029523	-2.83396503482072	6.88922107547873e-10	5.40852436823445e-09
TRINITY_DN118639_c1_g2_i1	NA	NA	NA	NA	1.30018868056631	-5.62569386335784	5.38907847144288e-10	4.28983428236029e-09
TRINITY_DN92371_c1_g2_i1	NA	NA	NA	NA	0.00962742712693162	-7.86707675473245	2.77991232290384e-09	1.98259871979098e-08
TRINITY_DN134285_c4_g1_i1	NA	NA	NA	NA	4.61351855946096	2.57647239180028	2.45193382453321e-13	3.09502399023766e-12
TRINITY_DN129979_c2_g1_i2	NA	NA	NA	NA	3.21337145563094	2.20403583051495	1.28520093851419e-06	5.8242366598036e-06
TRINITY_DN116156_c0_g2_i1	NA	NA	NA	NA	5.78502291048565	2.90934890235189	2.36673452356434e-19	5.64405593487831e-18
TRINITY_DN124585_c2_g5_i1	NA	NA	NA	NA	0.19059033870269	-2.39073159763452	8.92675805766493e-06	3.47645381056384e-05
TRINITY_DN113987_c0_g1_i2	NA	NA	NA	NA	0.529129199260757	-2.06065835460557	0.00042174316176445	0.00119520954151102
TRINITY_DN115961_c0_g1_i1	NA	NA	NA	NA	0.380232426174868	-2.34401950323235	0.000758320553177847	0.00203389254490831
TRINITY_DN127271_c1_g3_i7	NA	NA	NA	NA	4.90085556222627	2.64893170475284	1.49472981089063e-13	1.94153237018475e-12
TRINITY_DN111029_c0_g1_i3	NA	NA	NA	NA	2.98056386595238	3.29131842882263	1.49462999968725e-07	7.93820010539038e-07
TRINITY_DN100835_c0_g1_i1	NA	NA	NA	NA	5.00783016784026	6.58979896811035	8.8696774053592e-31	4.72952751740906e-29
TRINITY_DN128607_c2_g3_i3	NA	NA	NA	NA	3.50034099083612	2.52234962179809	1.9163267404916e-05	7.04144403018825e-05
TRINITY_DN123676_c0_g2_i2	NA	NA	NA	NA	1.37420771885705	2.86389652845151	5.07844859501635e-07	2.47424290252132e-06
TRINITY_DN74579_c0_g1_i1	NA	NA	NA	NA	6.02000973547937	-3.20174853767643	7.00781409014022e-16	1.18293145832234e-14
TRINITY_DN108052_c0_g1_i1	NA	NA	NA	NA	1.97863995981773	-5.89077224124373	4.89594758582997e-08	2.80953773708352e-07
TRINITY_DN133844_c0_g1_i3	NA	NA	NA	NA	2.7124896074268	-2.09023799900333	3.42293915676921e-06	1.43415306472897e-05
TRINITY_DN132955_c2_g2_i7	NA	NA	NA	NA	4.52089986256629	-2.85471816875191	7.24699504289317e-15	1.08311015631243e-13
TRINITY_DN109424_c0_g2_i2	NA	NA	NA	NA	3.12346332785799	5.2019218849395	4.66587637774431e-23	1.51631151101861e-21
TRINITY_DN136699_c6_g5_i2	NA	NA	NA	NA	3.75688338790866	-10.382908235327	9.90146378045617e-37	6.97441995054231e-35
TRINITY_DN128676_c0_g1_i5	NA	NA	NA	NA	5.3576072220095	3.46454313330466	1.33101030318827e-11	1.34289642525918e-10
TRINITY_DN105849_c0_g1_i1	NA	NA	NA	NA	1.45545837143047	2.30856918594198	0.000462909742247623	0.00130040942116879
TRINITY_DN132188_c1_g1_i2	NA	NA	NA	NA	3.74322692847811	4.12552163330217	6.38350175323362e-20	1.59043970537443e-18
TRINITY_DN127408_c0_g2_i3	NA	NA	NA	NA	1.19681917027261	2.6576626513003	7.70117263752568e-07	3.64336985766192e-06
TRINITY_DN127250_c1_g3_i2	NA	NA	NA	NA	6.00884989891288	-4.55431222798359	1.10488232833127e-24	4.12020008123796e-23
TRINITY_DN197634_c0_g1_i1	NA	NA	NA	NA	0.0512750165093943	-3.96259274586103	6.03699547859721e-07	2.90728657549157e-06
TRINITY_DN121707_c0_g2_i1	NA	NA	NA	NA	5.79580639295414	-2.7665453445693	1.75342448086741e-18	3.78945582408675e-17
TRINITY_DN101047_c0_g1_i2	NA	NA	NA	NA	5.33906016672801	-2.8758319248521	9.26516199745855e-22	2.66645053097098e-20
TRINITY_DN133198_c1_g4_i1	NA	NA	NA	NA	2.58744485133745	2.49575183478269	1.59879690162812e-06	7.12094904156068e-06
TRINITY_DN131259_c12_g4_i1	NA	NA	NA	NA	3.69370951844124	-2.76159594817754	0.00039820620044056	0.00113456453264101
TRINITY_DN130125_c1_g1_i1	NA	NA	NA	NA	1.44808804046966	3.24089661581996	4.10476906040778e-08	2.37945236211903e-07
TRINITY_DN97496_c0_g1_i1	NA	NA	NA	NA	1.85946888923201	-8.56069858619682	8.17651545460764e-09	5.36836696504763e-08
TRINITY_DN132494_c2_g3_i3	NA	NA	NA	NA	3.56922915415898	2.26404661197959	2.83128333575849e-07	1.43430918175486e-06
TRINITY_DN131684_c1_g2_i1	NA	NA	NA	NA	1.85865206861861	2.32100437180864	0.000137582899641957	0.000431129608077544
TRINITY_DN129417_c3_g2_i1	NA	NA	NA	NA	6.14519666905932	-2.19019139855977	9.1224033743193e-16	1.51964591101252e-14
TRINITY_DN122018_c0_g3_i4	NA	NA	NA	NA	0.390546630352184	4.8996409439211	2.74406625488321e-06	1.16707193568663e-05
TRINITY_DN109047_c0_g1_i1	NA	NA	NA	NA	0.134809654995806	-2.17013694149203	1.96873068779788e-05	7.22469396316502e-05
TRINITY_DN124744_c0_g1_i1	NA	NA	NA	NA	3.51056750473533	2.41885244227871	1.21283653953347e-07	6.52046066083225e-07
TRINITY_DN127413_c1_g2_i2	NA	NA	NA	NA	5.08133225233491	2.06286356412656	1.05195658838616e-06	4.8625536238784e-06
TRINITY_DN124045_c0_g2_i1	NA	NA	NA	NA	4.18280753441603	2.41050746283215	2.04000612822656e-07	1.05980013335731e-06
TRINITY_DN128314_c6_g1_i1	NA	NA	NA	NA	0.114855055118105	2.86460644248774	5.30573147226111e-06	2.14884478544708e-05
TRINITY_DN111579_c0_g1_i1	NA	NA	NA	NA	0.362984997196596	2.50546992204219	9.72116494166918e-05	0.000313179596695051
TRINITY_DN135918_c4_g1_i1	NA	NA	NA	NA	4.03229379577324	2.80059248358927	4.02461221781936e-07	1.99110557197211e-06
TRINITY_DN121856_c0_g1_i1	NA	NA	NA	NA	5.08082204248791	-2.11447561190845	5.64882194934488e-12	5.93815820027402e-11
TRINITY_DN132107_c1_g3_i1	NA	NA	NA	NA	0.473289149015666	3.02887599067116	6.79194393013164e-09	4.50991400562887e-08
TRINITY_DN125335_c2_g1_i2	NA	NA	NA	NA	5.56966816485076	-3.26017633958797	3.30366382318534e-16	5.7730639948496e-15
TRINITY_DN135636_c4_g6_i2	NA	NA	NA	NA	1.13329729768942	2.21384566150958	5.47493610065333e-05	0.000185301782128296
TRINITY_DN135524_c0_g2_i1	NA	NA	NA	NA	3.30740098598422	2.08302521783936	1.01103796447112e-07	5.49771465931853e-07
TRINITY_DN126126_c1_g1_i2	NA	NA	NA	NA	8.16482282831176	2.01109057690511	3.33105132150234e-12	3.63043234285226e-11
TRINITY_DN136618_c14_g4_i1	NA	NA	NA	NA	2.88970483786524	2.20158164540499	5.96111770834214e-06	2.38926287916727e-05
TRINITY_DN136034_c0_g1_i4	NA	NA	NA	NA	5.03623764204319	-4.66042984706143	1.49814192701741e-34	9.47107896354328e-33
TRINITY_DN130933_c7_g3_i1	NA	NA	NA	NA	2.7560926131737	-8.8424489060378	2.66836409571954e-11	2.58477951581118e-10
TRINITY_DN131601_c5_g1_i1	NA	NA	NA	NA	4.45458054197454	-2.69142798501458	5.14274809549051e-16	8.8312864586369e-15
TRINITY_DN128282_c6_g2_i1	NA	NA	NA	NA	4.51023426826169	-2.36288440145029	3.17212226559602e-10	2.60598179789173e-09
TRINITY_DN133001_c0_g1_i1	NA	NA	NA	NA	2.23345236081552	2.44508630708397	0.00517004967672464	0.011464328966402
TRINITY_DN40767_c0_g1_i1	NA	NA	NA	NA	3.51056109093315	-8.0571800823691	2.91337583507396e-33	1.71806365137101e-31
TRINITY_DN135892_c1_g2_i3	NA	NA	NA	NA	6.31086477004911	2.27711157303982	1.32384053652888e-11	1.3368446338346e-10
TRINITY_DN121347_c0_g1_i2	NA	NA	NA	NA	4.32378211478165	-6.0972941769555	2.2432728670656e-23	7.51776407814555e-22
TRINITY_DN131144_c0_g8_i1	NA	NA	NA	NA	2.42440260045928	2.09831331251126	0.000135409917469867	0.000424845358330671
TRINITY_DN118287_c1_g1_i8	NA	NA	NA	NA	2.60808099446277	2.95146729735186	8.91880515556205e-10	6.87531049927378e-09
TRINITY_DN122171_c0_g1_i3	NA	NA	NA	NA	3.68411189585057	4.70966408919931	7.08946119882583e-17	1.32186015914708e-15
TRINITY_DN129860_c0_g3_i1	NA	NA	NA	NA	6.34469777642701	-6.2657466532724	1.11516606372923e-64	2.2723499916454e-62
TRINITY_DN131869_c0_g1_i1	NA	NA	NA	NA	4.16653288324924	-2.95936971228645	6.68845220321292e-18	1.36410952798682e-16
TRINITY_DN119127_c1_g1_i1	NA	NA	NA	NA	0.308295744627416	2.32667327733165	1.06607630894268e-05	4.10010002067575e-05
TRINITY_DN127034_c0_g1_i5	NA	NA	NA	NA	4.02138389735124	2.05636039735221	3.28700114618537e-09	2.3181687317133e-08
TRINITY_DN129009_c1_g1_i3	NA	NA	NA	NA	6.66258226009625	-2.44451054350884	1.76200797606625e-18	3.80440359789819e-17
TRINITY_DN114379_c0_g2_i1	NA	NA	NA	NA	6.34078406436902	6.40961966143167	1.2772998846055e-16	2.33017889420198e-15
TRINITY_DN131641_c0_g3_i2	NA	NA	NA	NA	5.94310856718395	-2.13337529936318	1.19508619006474e-15	1.96500410876495e-14
TRINITY_DN128721_c2_g4_i1	NA	NA	NA	NA	3.67736832207822	3.38880819984787	1.28956277536134e-13	1.6894604856083e-12
TRINITY_DN128627_c0_g1_i1	NA	NA	NA	NA	6.21206659140788	3.55154826061744	2.64998742366404e-22	7.97862968111619e-21
