RBH	gid	dnds	dn	ds	gname	chr	start	end
RBH_pair_6987.fa.best.phy	TRINITY_DN129605_c3_g2_i1	0.1461	0.2287	1.5653	gc	scaffold_51	1327764	1327764
RBH_pair_6988.fa.best.phy	TRINITY_DN129608_c0_g1_i2	0.0501	0.0911	1.8201	LOC100488113-like	scaffold_130	760028	760028
RBH_pair_6990.fa.best.phy	TRINITY_DN129614_c0_g1_i1	0.0751	0.1097	1.4619	sarm1	Chr02	27321191	27321191
RBH_pair_6992.fa.best.phy	TRINITY_DN129622_c1_g1_i1	0.0384	0.0716	1.8648	pskh1	Chr04	46018550	46018550
RBH_pair_6993.fa.best.phy	TRINITY_DN129623_c0_g2_i3	0.0711	0.0953	1.3411	slc39a14	Chr03	119498210	119498210
RBH_pair_6994.fa.best.phy	TRINITY_DN129624_c0_g1_i1	0.0946	0.146	1.5432	lrig3	Chr03	53736851	53736851
RBH_pair_6995.fa.best.phy	TRINITY_DN129626_c1_g1_i2	0.0252	0.0426	1.6921	ubac1	scaffold_467	139410	139410
RBH_pair_6996.fa.best.phy	TRINITY_DN129628_c2_g2_i2	0.062	0.1011	1.6303	greb1l	Chr06	93381104	93381104
RBH_pair_6997.fa.best.phy	TRINITY_DN129629_c1_g1_i1	0.0363	0.0462	1.2715	snx30	Chr01	96226338	96226338
RBH_pair_6998.fa.best.phy	TRINITY_DN129630_c3_g1_i1	0.0409	0.0526	1.2856	sacm1l	Chr06	82315216	82315216
RBH_pair_6999.fa.best.phy	TRINITY_DN129631_c3_g2_i2	0.0772	0.1198	1.5505	Xetrov90007542m	Chr03	27463505	27463505
RBH_pair_7001.fa.best.phy	TRINITY_DN129632_c2_g5_i4	0.0278	0.0318	1.1426	slc23a2	Chr03	111166200	111166200
RBH_pair_7003.fa.best.phy	TRINITY_DN129634_c0_g1_i4	0.0662	0.0951	1.4359	pdia6	Chr05	134624381	134624381
RBH_pair_7004.fa.best.phy	TRINITY_DN129638_c0_g1_i3	0.1206	0.1936	1.6049	glmn	Chr04	94401105	94401105
RBH_pair_7005.fa.best.phy	TRINITY_DN129640_c0_g1_i1	0.2208	0.3761	1.7034	prr11-like	Chr02	91406127	91406127
RBH_pair_7006.fa.best.phy	TRINITY_DN129641_c0_g3_i2	0.0271	0.0143	0.5278	gnal	Chr06	88751375	88751375
RBH_pair_7007.fa.best.phy	TRINITY_DN129643_c0_g1_i2	0.0686	0.1033	1.5068	dock8	Chr01	116644276	116644276
RBH_pair_7008.fa.best.phy	TRINITY_DN129644_c0_g1_i1	0.0498	0.0961	1.9272	eif2b5	Chr05	110836467	110836467
RBH_pair_7009.fa.best.phy	TRINITY_DN129646_c3_g1_i2	0.0767	0.1329	1.733	Xetrov90016963m	Chr06	109213160	109213160
RBH_pair_7010.fa.best.phy	TRINITY_DN129648_c0_g1_i3	0.1854	0.3515	1.8961	medag	Chr02	151131503	151131503
RBH_pair_7012.fa.best.phy	TRINITY_DN129650_c5_g1_i1	0.0941	0.1803	1.9162	asb9	Chr02	32997480	32997480
RBH_pair_7013.fa.best.phy	TRINITY_DN129651_c0_g1_i10	0.1453	0.2061	1.4183	lrp2bp	Chr01	35254051	35254051
RBH_pair_7019.fa.best.phy	TRINITY_DN129659_c2_g1_i2	0.0316	0.035	1.1074	kcng2	Chr06	28686578	28686578
RBH_pair_7020.fa.best.phy	TRINITY_DN129661_c1_g5_i1	0.1426	0.2071	1.4524	cox5b.2-like	Chr07	30212947	30212947
RBH_pair_7021.fa.best.phy	TRINITY_DN129661_c1_g6_i1	0.1847	0.3169	1.7162	adam7	Chr03	106738513	106738513
RBH_pair_7022.fa.best.phy	TRINITY_DN129662_c2_g1_i1	0.0404	0.0476	1.179	lman1l	Chr03	84384353	84384353
RBH_pair_7023.fa.best.phy	TRINITY_DN129669_c1_g4_i1	0.0471	0.057	1.2098	id2	Chr05	133525554	133525554
RBH_pair_7024.fa.best.phy	TRINITY_DN129670_c3_g2_i2	0.0745	0.0988	1.326	cpt1b	Chr03	80241473	80241473
RBH_pair_7025.fa.best.phy	TRINITY_DN129671_c1_g4_i1	0.0995	0.1298	1.3053	dnajb6	Chr06	9884065	9884065
RBH_pair_7028.fa.best.phy	TRINITY_DN129673_c0_g1_i5	0.0333	0.041	1.234	slc8a3-like	Chr08	87098729	87098729
RBH_pair_7030.fa.best.phy	TRINITY_DN129674_c0_g1_i1	0.1468	0.2373	1.616	mastl	Chr06	16642354	16642354
RBH_pair_7032.fa.best.phy	TRINITY_DN129677_c6_g1_i1	0.0493	0.0706	1.4318	htr1a	Chr01	175716241	175716241
RBH_pair_7033.fa.best.phy	TRINITY_DN129677_c7_g1_i12	0.0463	0.0574	1.24	klhdc8a	Chr02	64678787	64678787
RBH_pair_7034.fa.best.phy	TRINITY_DN129680_c1_g2_i6	0.0493	0.0694	1.4064	sesn3	Chr02	161310692	161310692
RBH_pair_7035.fa.best.phy	TRINITY_DN129684_c6_g1_i2	0.0457	0.0472	1.032	smox	scaffold_537	55260	55260
RBH_pair_7036.fa.best.phy	TRINITY_DN129687_c0_g1_i3	0.0324	0.0638	1.9673	tada2a	Chr02	50260165	50260165
RBH_pair_7037.fa.best.phy	TRINITY_DN129688_c1_g1_i2	0.1964	0.2152	1.0958	snx15	Chr04	38222481	38222481
RBH_pair_7040.fa.best.phy	TRINITY_DN129690_c6_g3_i2	0.0622	0.1207	1.9412	noc3l	Chr07	29346897	29346897
RBH_pair_7042.fa.best.phy	TRINITY_DN129692_c0_g1_i2	0.0902	0.1236	1.3699	cotl1	Chr04	64641469	64641469
RBH_pair_7043.fa.best.phy	TRINITY_DN129696_c0_g1_i1	0.122	0.1848	1.5151	apaf1	Chr03	38805731	38805731
RBH_pair_7044.fa.best.phy	TRINITY_DN129698_c3_g1_i2	0.1524	0.2085	1.3686	LOC101735093-like	scaffold_75	532742	532742
RBH_pair_7047.fa.best.phy	TRINITY_DN129700_c0_g1_i1	0.0598	0.0677	1.1319	garem-like	Chr06	97070290	97070290
RBH_pair_7048.fa.best.phy	TRINITY_DN129701_c1_g8_i3	0.1264	0.2095	1.6568	wrn	Chr01	78544309	78544309
RBH_pair_7050.fa.best.phy	TRINITY_DN129703_c2_g1_i1	0.1703	0.229	1.3446	Xetrov90012107m	Chr04	96514605	96514605
RBH_pair_7051.fa.best.phy	TRINITY_DN129703_c3_g1_i5	0.0383	0.039	1.0179	vezf1	Chr02	50326799	50326799
RBH_pair_7053.fa.best.phy	TRINITY_DN129706_c0_g1_i1	0.0394	0.0615	1.5618	anapc5	Chr01	153780797	153780797
RBH_pair_7054.fa.best.phy	TRINITY_DN129708_c0_g1_i1	0.1532	0.3044	1.9873	stoml1	Chr03	83171297	83171297
RBH_pair_7055.fa.best.phy	TRINITY_DN129709_c0_g1_i2	0.1098	0.2141	1.9499	LOC100486967	scaffold_39	1322889	1322889
RBH_pair_7056.fa.best.phy	TRINITY_DN129711_c1_g4_i4	0.1703	0.2872	1.6857	lamp2	Chr08	24855484	24855484
RBH_pair_7058.fa.best.phy	TRINITY_DN129715_c1_g3_i1	0.0153	0.0282	1.8416	lrrc4b	scaffold_642	44122	44122
RBH_pair_7059.fa.best.phy	TRINITY_DN129715_c2_g8_i1	0.1555	0.2565	1.6493	LOC100486092	Chr04	9434685	9434685
RBH_pair_7060.fa.best.phy	TRINITY_DN129719_c1_g1_i2	0.1406	0.2184	1.5527	rgl2	Chr08	51026940	51026940
RBH_pair_7061.fa.best.phy	TRINITY_DN129722_c0_g2_i5	0.1488	0.2891	1.9429	tmc8	Chr10	15221476	15221476
RBH_pair_7062.fa.best.phy	TRINITY_DN129723_c0_g1_i2	0.0385	0.0435	1.1289	ankfy1	Chr02	97465452	97465452
RBH_pair_7063.fa.best.phy	TRINITY_DN129727_c0_g1_i1	0.1303	0.2139	1.6418	tceb3	Chr02	86631751	86631751
RBH_pair_7064.fa.best.phy	TRINITY_DN129727_c1_g1_i1	0.0554	0.1095	1.978	prpf40a-like	Chr09	70581652	70581652
RBH_pair_7066.fa.best.phy	TRINITY_DN129729_c0_g2_i2	0.0942	0.0888	0.9432	fndc3b	Chr05	92867431	92867431
RBH_pair_7067.fa.best.phy	TRINITY_DN129729_c0_g3_i1	0.0306	0.0425	1.3902	med6	Chr08	86851229	86851229
RBH_pair_7070.fa.best.phy	TRINITY_DN129735_c4_g1_i1	0.1114	0.1421	1.2751	LOC100490436	Chr02	106311795	106311795
RBH_pair_7071.fa.best.phy	TRINITY_DN129736_c3_g1_i1	0.0499	0.0693	1.3906	LOC100495335	Chr02	86897619	86897619
RBH_pair_7072.fa.best.phy	TRINITY_DN129737_c1_g1_i1	0.0707	0.0793	1.1212	eif2a	Chr05	114973758	114973758
RBH_pair_7073.fa.best.phy	TRINITY_DN129738_c1_g6_i4	0.1576	0.2936	1.8628	NA	NA	NA	NA
RBH_pair_7076.fa.best.phy	TRINITY_DN129740_c0_g3_i1	0.146	0.1789	1.2252	nudt6	Chr01	56462480	56462480
RBH_pair_7079.fa.best.phy	TRINITY_DN129744_c0_g2_i2	0.0725	0.137	1.8889	LOC100489191	Chr03	98052345	98052345
RBH_pair_7081.fa.best.phy	TRINITY_DN129747_c1_g3_i1	0.0719	0.1343	1.867	dis3l	Chr03	117066135	117066135
RBH_pair_7083.fa.best.phy	TRINITY_DN129754_c0_g2_i2	0.1176	0.1973	1.6776	mrps35	Chr03	1899229	1899229
RBH_pair_7084.fa.best.phy	TRINITY_DN129754_c1_g1_i1	0.0481	0.0901	1.8726	gfm1	Chr05	103937462	103937462
RBH_pair_7085.fa.best.phy	TRINITY_DN129755_c4_g2_i2	0.1441	0.2333	1.619	akap6-like	Chr08	93190502	93190502
RBH_pair_7086.fa.best.phy	TRINITY_DN129760_c3_g2_i1	0.0219	0.0399	1.8246	stxbp6	Chr08	91640030	91640030
RBH_pair_7087.fa.best.phy	TRINITY_DN129764_c2_g2_i3	0.0456	0.0485	1.0637	pan3	Chr02	152017701	152017701
RBH_pair_7088.fa.best.phy	TRINITY_DN129765_c1_g3_i2	0.0192	0.0234	1.218	trpc1-like	Chr05	116374820	116374820
RBH_pair_7089.fa.best.phy	TRINITY_DN129765_c1_g6_i4	0.0595	0.0886	1.4901	LOC100487567-like	Chr01	69722063	69722063
RBH_pair_7090.fa.best.phy	TRINITY_DN129766_c2_g9_i1	0.1464	0.2112	1.443	irx5	Chr04	44934379	44934379
RBH_pair_7091.fa.best.phy	TRINITY_DN129767_c1_g1_i1	0.0662	0.0939	1.4188	ctif	Chr01	191998107	191998107
RBH_pair_7095.fa.best.phy	TRINITY_DN129774_c0_g2_i2	0.0714	0.094	1.3165	zmym4	Chr02	56393008	56393008
RBH_pair_7096.fa.best.phy	TRINITY_DN129780_c0_g1_i2	0.0566	0.0613	1.0829	pkp4-like.1	Chr09	68451241	68451241
RBH_pair_7097.fa.best.phy	TRINITY_DN129781_c0_g1_i1	0.0682	0.1175	1.7235	rnaseh2a	scaffold_185	178657	178657
RBH_pair_7100.fa.best.phy	TRINITY_DN129784_c1_g3_i1	0.0367	0.0519	1.4144	idh3a	Chr03	81454859	81454859
RBH_pair_7101.fa.best.phy	TRINITY_DN129784_c1_g7_i1	0.1274	0.1851	1.4525	LOC100487939	Chr01	65386604	65386604
RBH_pair_7102.fa.best.phy	TRINITY_DN129785_c2_g1_i5	0.0185	0.0301	1.6294	pank3	Chr03	24166895	24166895
RBH_pair_7103.fa.best.phy	TRINITY_DN129787_c3_g1_i1	0.0601	0.0742	1.2345	lsm12	Chr10	14060133	14060133
RBH_pair_7104.fa.best.phy	TRINITY_DN129787_c7_g1_i1	0.1308	0.1676	1.2815	cdv3	Chr06	71562492	71562492
RBH_pair_7105.fa.best.phy	TRINITY_DN129790_c0_g1_i6	0.0594	0.1034	1.7417	tpcn1	Chr01	132803483	132803483
RBH_pair_7106.fa.best.phy	TRINITY_DN129794_c2_g3_i1	0.0504	0.058	1.1513	arl6ip1	Chr09	26944913	26944913
RBH_pair_7107.fa.best.phy	TRINITY_DN129798_c2_g1_i1	0.0593	0.0862	1.4548	NA	NA	NA	NA
RBH_pair_7108.fa.best.phy	TRINITY_DN129799_c1_g6_i1	0.044	0.0345	0.7851	tnnt3	Chr04	12644061	12644061
RBH_pair_7110.fa.best.phy	TRINITY_DN129804_c0_g1_i8	0.0481	0.0824	1.7118	NA	NA	NA	NA
RBH_pair_7112.fa.best.phy	TRINITY_DN129806_c7_g1_i1	0.1076	0.0589	0.5469	efnb2	Chr02	114968756	114968756
RBH_pair_7115.fa.best.phy	TRINITY_DN129807_c6_g5_i1	0.0413	0.0461	1.116	osbpl6-like	Chr09	59061971	59061971
RBH_pair_7116.fa.best.phy	TRINITY_DN129813_c1_g8_i1	0.0607	0.0988	1.6292	cmpk1-like	Chr04	83817764	83817764
RBH_pair_7117.fa.best.phy	TRINITY_DN129816_c1_g2_i7	0.0594	0.0813	1.3682	eif4e3	Chr04	129842209	129842209
RBH_pair_7120.fa.best.phy	TRINITY_DN129822_c0_g1_i2	0.1341	0.1568	1.1688	myos-like	Chr07	97690799	97690799
RBH_pair_7121.fa.best.phy	TRINITY_DN129823_c2_g1_i1	0.0493	0.0443	0.8978	flrt3	Chr05	32933285	32933285
RBH_pair_7122.fa.best.phy	TRINITY_DN129823_c3_g4_i2	0.1603	0.2702	1.6852	spint1-like	Chr08	94929798	94929798
RBH_pair_7123.fa.best.phy	TRINITY_DN129824_c0_g5_i1	0.0895	0.1181	1.3192	cbr3	Chr02	9369579	9369579
RBH_pair_7124.fa.best.phy	TRINITY_DN129825_c0_g1_i1	0.1742	0.301	1.7281	map3k14	Chr10	6770711	6770711
RBH_pair_7125.fa.best.phy	TRINITY_DN129825_c1_g2_i1	0.2375	0.3795	1.5982	rcsd1	Chr02	2035466	2035466
RBH_pair_7127.fa.best.phy	TRINITY_DN129826_c3_g1_i3	0.1122	0.0911	0.8126	naa30-like	Chr08	83577765	83577765
RBH_pair_7128.fa.best.phy	TRINITY_DN129827_c2_g1_i1	0.1406	0.1916	1.3635	mrpl39	Chr02	14525117	14525117
RBH_pair_7130.fa.best.phy	TRINITY_DN129827_c5_g2_i1	0.0551	0.0818	1.4852	cldn4	Chr02	38090824	38090824
RBH_pair_7132.fa.best.phy	TRINITY_DN129836_c0_g2_i1	0.0481	0.0718	1.4928	aldh1a3-like	Chr03	105666646	105666646
RBH_pair_7133.fa.best.phy	TRINITY_DN129836_c0_g3_i3	0.0737	0.1286	1.7456	stam2	Chr09	70760777	70760777
RBH_pair_7138.fa.best.phy	TRINITY_DN129844_c3_g1_i2	0.0545	0.0761	1.3957	LOC100494891	Chr01	142219253	142219253
RBH_pair_7139.fa.best.phy	TRINITY_DN129845_c1_g2_i1	0.0611	0.0819	1.3413	pex3	Chr05	67543202	67543202
RBH_pair_7140.fa.best.phy	TRINITY_DN129845_c2_g19_i2	0.0556	0.0767	1.3784	fam69a	Chr04	94147043	94147043
RBH_pair_7141.fa.best.phy	TRINITY_DN129847_c0_g1_i5	0.0829	0.1536	1.8529	LOC100495698-like	Chr03	85321777	85321777
RBH_pair_7143.fa.best.phy	TRINITY_DN129849_c0_g1_i3	0.118	0.1469	1.2443	mfsd8	Chr01	54814496	54814496
RBH_pair_7146.fa.best.phy	TRINITY_DN129852_c1_g1_i2	0.0643	0.0962	1.495	mfsd5	Chr02	144349691	144349691
RBH_pair_7148.fa.best.phy	TRINITY_DN129856_c1_g1_i6	0.0441	0.0296	0.6726	pde7a-like	Chr06	103679339	103679339
RBH_pair_7149.fa.best.phy	TRINITY_DN129857_c4_g1_i1	0.0536	0.0934	1.7446	srebf2	Chr04	109775504	109775504
RBH_pair_7150.fa.best.phy	TRINITY_DN129857_c4_g5_i4	0.0495	0.0359	0.7244	qki	Chr05	58024151	58024151
RBH_pair_7151.fa.best.phy	TRINITY_DN129858_c0_g3_i1	0.0109	0.0135	1.2407	rps5	Chr08	50649709	50649709
RBH_pair_7152.fa.best.phy	TRINITY_DN129859_c0_g13_i1	0.0445	0.0487	1.0941	cldn1	Chr05	99769722	99769722
RBH_pair_7153.fa.best.phy	TRINITY_DN129860_c0_g3_i1	0.0369	0.0728	1.9754	amdhd1	Chr03	47684352	47684352
RBH_pair_7154.fa.best.phy	TRINITY_DN129864_c0_g1_i2	0.0091	0.0086	0.9476	cabp7	Chr01	132254155	132254155
RBH_pair_7156.fa.best.phy	TRINITY_DN129868_c1_g3_i1	0.0434	0.0527	1.2134	wdfy2	Chr02	147090182	147090182
RBH_pair_7160.fa.best.phy	TRINITY_DN129880_c2_g1_i1	0.1399	0.2557	1.8283	ncdn-like	Chr02	56316901	56316901
RBH_pair_7162.fa.best.phy	TRINITY_DN129884_c3_g1_i1	0.0436	0.0412	0.9444	hcn1	Chr01	181104515	181104515
RBH_pair_7163.fa.best.phy	TRINITY_DN129884_c4_g1_i1	0.0383	0.0405	1.059	hcn2	Chr01	86622350	86622350
RBH_pair_7165.fa.best.phy	TRINITY_DN129888_c13_g3_i1	0.1816	0.3596	1.9806	cmpk2	Chr05	132823496	132823496
RBH_pair_7167.fa.best.phy	TRINITY_DN129894_c0_g2_i1	0.0719	0.089	1.2384	Xetrov90019333m	Chr07	106777086	106777086
RBH_pair_7168.fa.best.phy	TRINITY_DN129896_c0_g2_i2	0.0797	0.1279	1.6034	nfx1	Chr06	62198912	62198912
RBH_pair_7170.fa.best.phy	TRINITY_DN129897_c11_g2_i2	0.0802	0.1108	1.3821	LOC101734319	Chr04	109606044	109606044
RBH_pair_7171.fa.best.phy	TRINITY_DN129898_c0_g1_i1	0.072	0.0806	1.1202	dcn	Chr03	46080107	46080107
RBH_pair_7172.fa.best.phy	TRINITY_DN129901_c2_g1_i2	0.06	0.0564	0.9402	faxc	Chr05	86155358	86155358
RBH_pair_7173.fa.best.phy	TRINITY_DN129904_c0_g4_i1	0.0863	0.1619	1.8766	slc36a1	Chr03	11138837	11138837
RBH_pair_7174.fa.best.phy	TRINITY_DN129905_c0_g1_i2	0.0363	0.0472	1.299	tmem230	Chr03	111234392	111234392
RBH_pair_7175.fa.best.phy	TRINITY_DN129907_c0_g1_i3	0.2076	0.3701	1.7823	kiaa0586	Chr08	83158041	83158041
RBH_pair_7176.fa.best.phy	TRINITY_DN129908_c0_g1_i1	0.0585	0.0754	1.2894	map4k5	Chr08	72027859	72027859
RBH_pair_7177.fa.best.phy	TRINITY_DN129910_c0_g1_i2	0.1585	0.216	1.3629	LOC100497102-like	Chr03	81118493	81118493
RBH_pair_7178.fa.best.phy	TRINITY_DN129912_c3_g1_i1	0.0271	0.0311	1.1483	gabrg2-like	Chr03	15518475	15518475
RBH_pair_7179.fa.best.phy	TRINITY_DN129914_c0_g1_i1	0.0489	0.0529	1.0825	bnip3l	Chr03	106313880	106313880
RBH_pair_7181.fa.best.phy	TRINITY_DN129919_c0_g2_i13	0.1956	0.2785	1.4241	LOC100485996	Chr07	70731163	70731163
RBH_pair_7182.fa.best.phy	TRINITY_DN129920_c0_g2_i4	0.0931	0.1208	1.2972	rapgef3	Chr02	141190253	141190253
RBH_pair_7183.fa.best.phy	TRINITY_DN129922_c2_g5_i2	0.0315	0.0566	1.7949	mtap	Chr01	108960377	108960377
RBH_pair_7184.fa.best.phy	TRINITY_DN129923_c0_g2_i3	0.1994	0.3585	1.7977	rhno1	Chr03	1807183	1807183
RBH_pair_7185.fa.best.phy	TRINITY_DN129927_c0_g1_i1	0.031	0.0376	1.2127	fbp2	Chr01	123210799	123210799
RBH_pair_7186.fa.best.phy	TRINITY_DN129928_c3_g2_i2	0.0475	0.0714	1.5032	dstyk	Chr02	64180245	64180245
RBH_pair_7187.fa.best.phy	TRINITY_DN129929_c2_g1_i2	0.1307	0.1338	1.0235	phf12	Chr02	26365478	26365478
RBH_pair_7188.fa.best.phy	TRINITY_DN129929_c2_g2_i1	0.0897	0.1316	1.4673	mfap3l-like	Chr01	40665017	40665017
RBH_pair_7189.fa.best.phy	TRINITY_DN129930_c1_g3_i2	0.2788	0.3056	1.0961	LOC100492393-like	Chr06	65717892	65717892
RBH_pair_7190.fa.best.phy	TRINITY_DN129931_c1_g1_i1	0.0648	0.0997	1.5392	acat2	Chr05	54294677	54294677
RBH_pair_7192.fa.best.phy	TRINITY_DN129936_c0_g2_i3	0.0239	0.031	1.2973	kcnip2-like	Chr07	22951609	22951609
RBH_pair_7196.fa.best.phy	TRINITY_DN129939_c4_g1_i15	0.1198	0.2042	1.7049	LOC100489676	Chr05	110587254	110587254
RBH_pair_7198.fa.best.phy	TRINITY_DN129942_c2_g2_i2	0.119	0.1839	1.546	fdx1l	Chr01	193312315	193312315
RBH_pair_7200.fa.best.phy	TRINITY_DN129948_c3_g4_i3	0.0593	0.0751	1.2648	ppard	Chr02	77328531	77328531
RBH_pair_7201.fa.best.phy	TRINITY_DN129950_c0_g1_i1	0.1044	0.1652	1.5821	paqr5	Chr03	116199709	116199709
RBH_pair_7203.fa.best.phy	TRINITY_DN129951_c2_g1_i2	0.022	0.0217	0.9844	tlk2	Chr10	9034424	9034424
RBH_pair_7204.fa.best.phy	TRINITY_DN129951_c2_g3_i2	0.0122	0.0125	1.0237	LOC101732597	Chr09	62747122	62747122
RBH_pair_7210.fa.best.phy	TRINITY_DN129961_c0_g2_i1	0.1081	0.1539	1.4231	rnf10	Chr01	143248542	143248542
RBH_pair_7213.fa.best.phy	TRINITY_DN129971_c0_g2_i1	0.1025	0.1979	1.9312	kit	Chr01	30989876	30989876
RBH_pair_7217.fa.best.phy	TRINITY_DN129986_c2_g2_i1	0.0487	0.0866	1.7778	ints5-like	Chr04	41703116	41703116
RBH_pair_7218.fa.best.phy	TRINITY_DN129987_c0_g1_i1	0.14	0.2437	1.7406	zc3h7a	Chr09	31855839	31855839
RBH_pair_7219.fa.best.phy	TRINITY_DN129989_c0_g1_i1	0.0492	0.0408	0.8307	rpl18	Chr07	95689464	95689464
RBH_pair_7220.fa.best.phy	TRINITY_DN129991_c0_g1_i1	0.0473	0.0727	1.5383	xpr1	Chr04	90717329	90717329
RBH_pair_7223.fa.best.phy	TRINITY_DN129992_c0_g1_i1	0.0663	0.0758	1.1442	nell2	Chr03	54609119	54609119
RBH_pair_7225.fa.best.phy	TRINITY_DN130000_c0_g1_i1	0.0918	0.1637	1.7824	serinc3	Chr10	30125709	30125709
RBH_pair_7226.fa.best.phy	TRINITY_DN130004_c0_g1_i1	0.0319	0.0408	1.2779	tpst1	Chr02	93941708	93941708
RBH_pair_7227.fa.best.phy	TRINITY_DN130007_c1_g1_i1	0.114	0.1749	1.5346	Xetrov90013347m	Chr05	28944236	28944236
RBH_pair_7229.fa.best.phy	TRINITY_DN130016_c2_g2_i6	0.2234	0.3923	1.756	noxred1	Chr08	61781169	61781169
RBH_pair_7232.fa.best.phy	TRINITY_DN130021_c0_g3_i2	0.0812	0.1457	1.7942	trpv1-like.1	Chr02	31678043	31678043
RBH_pair_7234.fa.best.phy	TRINITY_DN130022_c0_g1_i4	0.0492	0.0562	1.1414	LOC100490607-like	Chr04	38243172	38243172
RBH_pair_7235.fa.best.phy	TRINITY_DN130024_c2_g3_i1	0.0307	0.031	1.01	cnot11-like	Chr02	106854335	106854335
RBH_pair_7237.fa.best.phy	TRINITY_DN130033_c1_g1_i2	0.0709	0.099	1.3959	adamts1	Chr02	13989490	13989490
RBH_pair_7238.fa.best.phy	TRINITY_DN130034_c2_g7_i4	0.1001	0.1183	1.1813	cryl1	Chr02	155835560	155835560
RBH_pair_7239.fa.best.phy	TRINITY_DN130035_c0_g1_i1	0.0646	0.1111	1.7202	msh6	Chr05	17111215	17111215
RBH_pair_7240.fa.best.phy	TRINITY_DN130037_c1_g4_i6	0.1968	0.3125	1.588	Xetrov90003234m	Chr01	157877979	157877979
RBH_pair_7242.fa.best.phy	TRINITY_DN130044_c1_g2_i4	0.0199	0.0156	0.7841	syncrip	Chr05	87406923	87406923
RBH_pair_7243.fa.best.phy	TRINITY_DN130045_c0_g4_i1	0.098	0.182	1.8561	soat2	Chr02	144642070	144642070
RBH_pair_7247.fa.best.phy	TRINITY_DN130051_c1_g2_i3	0.0141	0.011	0.7807	diras2	Chr01	126193162	126193162
RBH_pair_7249.fa.best.phy	TRINITY_DN130053_c1_g1_i6	0.1011	0.1633	1.6154	fcho1	Chr01	99026014	99026014
RBH_pair_7250.fa.best.phy	TRINITY_DN130053_c2_g1_i8	0.0452	0.0535	1.182	pfkp	Chr06	12075746	12075746
RBH_pair_7251.fa.best.phy	TRINITY_DN130057_c11_g2_i3	0.0852	0.097	1.1382	agpat5	Chr05	114096351	114096351
RBH_pair_7252.fa.best.phy	TRINITY_DN130058_c1_g1_i1	0.0516	0.0924	1.7932	tec	Chr01	29623054	29623054
RBH_pair_7253.fa.best.phy	TRINITY_DN130059_c0_g1_i1	0.074	0.1344	1.8167	LOC100488314	Chr07	113519924	113519924
RBH_pair_7254.fa.best.phy	TRINITY_DN130060_c4_g2_i1	0.0222	0.0318	1.4304	kcnip3	Chr03	109340910	109340910
RBH_pair_7255.fa.best.phy	TRINITY_DN130061_c1_g1_i2	0.0725	0.0466	0.643	nrsn1	Chr06	31313716	31313716
RBH_pair_7256.fa.best.phy	TRINITY_DN130064_c3_g1_i1	0.0389	0.0762	1.9588	gpr135	Chr08	82735680	82735680
RBH_pair_7257.fa.best.phy	TRINITY_DN130064_c6_g1_i13	0.0643	0.1109	1.7255	ntmt1	Chr08	4621307	4621307
RBH_pair_7258.fa.best.phy	TRINITY_DN130065_c0_g2_i1	0.0409	0.0558	1.3624	cdh22	Chr10	16003814	16003814
RBH_pair_7260.fa.best.phy	TRINITY_DN130067_c0_g1_i1	0.0636	0.0896	1.4097	oit3	Chr07	35406343	35406343
RBH_pair_7261.fa.best.phy	TRINITY_DN130067_c1_g5_i4	0.0033	0.0051	1.5548	rbbp7	Chr02	90869732	90869732
RBH_pair_7263.fa.best.phy	TRINITY_DN130069_c1_g1_i11	0.0757	0.0984	1.3004	cacna2d1	Chr03	69916863	69916863
RBH_pair_7264.fa.best.phy	TRINITY_DN130075_c4_g1_i2	0.0663	0.131	1.9747	apoe	Chr07	101407105	101407105
RBH_pair_7266.fa.best.phy	TRINITY_DN130078_c0_g1_i1	0.1652	0.2724	1.649	Xetrov90014833m	Chr05	121779612	121779612
RBH_pair_7267.fa.best.phy	TRINITY_DN130080_c0_g1_i1	0.1606	0.2097	1.3056	e2f1	Chr10	33245209	33245209
RBH_pair_7268.fa.best.phy	TRINITY_DN130081_c0_g2_i16	0.0675	0.0653	0.9669	LOC100495146-like	Chr01	147162306	147162306
RBH_pair_7271.fa.best.phy	TRINITY_DN130083_c2_g3_i2	0.1969	0.2784	1.4138	fam228b	Chr05	141614932	141614932
RBH_pair_7273.fa.best.phy	TRINITY_DN130084_c0_g1_i1	0.0349	0.0383	1.098	gpr6	Chr05	74627054	74627054
RBH_pair_7274.fa.best.phy	TRINITY_DN130084_c0_g2_i2	0.0575	0.088	1.5307	rasa2	Chr05	125811958	125811958
RBH_pair_7275.fa.best.phy	TRINITY_DN130087_c2_g3_i3	0.0628	0.0701	1.1157	colec11-like	Chr05	131399052	131399052
RBH_pair_7276.fa.best.phy	TRINITY_DN130087_c2_g6_i1	0.1663	0.1821	1.0951	saysd1	scaffold_386	110823	110823
RBH_pair_7277.fa.best.phy	TRINITY_DN130089_c0_g3_i3	0.0778	0.1309	1.6824	sae1	Chr08	55895975	55895975
RBH_pair_7278.fa.best.phy	TRINITY_DN130090_c6_g1_i1	0.0236	0.0338	1.4305	otx1	Chr05	28507032	28507032
RBH_pair_7279.fa.best.phy	TRINITY_DN130090_c8_g4_i5	0.152	0.1611	1.0597	shf	Chr03	86229697	86229697
