gid	gname	chr	start	end	logFC.XY43.XX43	bias	tau	tissue
TRINITY_DN131238_c0_g1_i1	NA	NA	NA	NA	-0.328145196	unbias	0.120403929	Brain_fmean
TRINITY_DN131238_c1_g1_i4	NA	NA	NA	NA	-0.146799906	unbias	0.258478963	Brain_fmean
TRINITY_DN131238_c1_g3_i1	exoc2	Chr06	51224877	51224877	-1.061030676	unbias	0.44887062	G23_fmean
TRINITY_DN131238_c1_g4_i4	NA	NA	NA	NA	-0.114476062	unbias	0.194947104	G23_fmean
TRINITY_DN131238_c1_g5_i1	NA	NA	NA	NA	0.991316733	unbias	0.508105967	G43_M_mean
TRINITY_DN131238_c2_g1_i4	clec3a	Chr04	57087791	57087791	-0.344492175	unbias	0.238248905	G23_mmean
TRINITY_DN131239_c0_g1_i1	NA	NA	NA	NA	0.140848536	unbias	0.553021434	Ovary_mean
TRINITY_DN131239_c1_g1_i1	nup54	scaffold_149	106861	106861	0.409192869	unbias	0.326868577	Brain_fmean
TRINITY_DN131239_c2_g1_i4	NA	NA	NA	NA	0.378531682	unbias	0.347219568	G43_M_mean
TRINITY_DN131239_c3_g2_i23	NA	NA	NA	NA	0.012323393	unbias	0.442192353	Brain_fmean
TRINITY_DN131239_c3_g3_i1	eif3s4	Chr03	126624707	126624707	1.065658852	unbias	0.583797438	G46_M_mean
TRINITY_DN131239_c3_g5_i1	ccnt2	Chr09	79104502	79104502	-0.510778449	unbias	0.393308886	Brain_fmean
TRINITY_DN131239_c4_g1_i1	NA	NA	NA	NA	-0.144713295	unbias	0.556150266	Brain_mmean
TRINITY_DN131242_c2_g1_i1	isca1	Chr01	122707595	122707595	-0.410416951	unbias	0.308878567	Liver_fmean
TRINITY_DN131242_c2_g2_i1	NA	NA	NA	NA	-0.639854752	unbias	0.514092894	G23_mmean
TRINITY_DN131243_c0_g1_i1	NA	NA	NA	NA	-0.50456534	unbias	0.917311072	G43_F_mean
TRINITY_DN131243_c0_g3_i2	LOC100036640	Chr04	9369457	9369457	-0.635746732	unbias	0.690851902	G23_mmean
TRINITY_DN131243_c0_g4_i1	LOC100489686	Chr04	51206246	51206246	0.564162523	unbias	0.792395674	G46_M_mean
TRINITY_DN131244_c1_g1_i2	NA	NA	NA	NA	0.050873894	unbias	0.765513128	Ovary_mean
TRINITY_DN131245_c0_g1_i1	NA	NA	NA	NA	-0.495830183	unbias	0.356309947	G43_F_mean
TRINITY_DN131246_c0_g1_i1	NA	NA	NA	NA	-0.244992727	unbias	0.391339412	G43_F_mean
TRINITY_DN131249_c0_g1_i1	NA	NA	NA	NA	0.091076786	unbias	0.62059865	Ovary_mean
TRINITY_DN131251_c3_g5_i12	NA	NA	NA	NA	-0.17283948	unbias	0.199552974	G23_fmean
TRINITY_DN131252_c2_g2_i8	NA	NA	NA	NA	-0.229809772	unbias	0.05834715	G23_mmean
TRINITY_DN131253_c3_g1_i2	NA	NA	NA	NA	0.277751504	unbias	0.205824136	G23_fmean
TRINITY_DN131253_c3_g2_i6	NA	NA	NA	NA	0.34783376	unbias	0.504097745	Brain_mmean
TRINITY_DN131253_c3_g4_i1	rpp21	Chr02	101510727	101510727	0.012433554	unbias	0.366073505	Ovary_mean
TRINITY_DN131254_c0_g1_i5	NA	NA	NA	NA	0.033006539	unbias	0.408024114	G46_F_mean
TRINITY_DN131256_c0_g1_i2	NA	NA	NA	NA	1.25580856	unbias	0.409574092	Brain_mmean
TRINITY_DN131256_c2_g1_i9	NA	NA	NA	NA	1.146161653	unbias	0.580983437	Brain_fmean
TRINITY_DN131257_c5_g1_i1	NA	NA	NA	NA	0.244975592	unbias	0.738134471	Brain_mmean
TRINITY_DN131258_c0_g1_i1	bcl2l10	Chr03	92162507	92162507	-1.831105642	unbias	0.823477008	Ovary_mean
TRINITY_DN131259_c10_g2_i2	NA	NA	NA	NA	-0.53837311	unbias	0.194044223	Testis_mean
TRINITY_DN131259_c12_g3_i1	NA	NA	NA	NA	-0.105859414	unbias	0.345933472	G43_M_mean
TRINITY_DN131259_c12_g4_i1	NA	NA	NA	NA	0.052226858	unbias	0.596339344	Ovary_mean
TRINITY_DN131259_c7_g1_i1	NA	NA	NA	NA	0.377484562	unbias	0.615493228	Ovary_mean
TRINITY_DN131260_c0_g1_i1	NA	NA	NA	NA	0.071958241	unbias	0.376028063	Brain_mmean
TRINITY_DN131260_c0_g2_i1	lix1	Chr01	173196046	173196046	0.256493658	unbias	0.326520041	Brain_fmean
TRINITY_DN131262_c1_g2_i1	NA	NA	NA	NA	0.586037728	unbias	0.471896529	G46_M_mean
TRINITY_DN131262_c1_g3_i1	NA	NA	NA	NA	0.175226492	unbias	0.578358885	G23_mmean
TRINITY_DN131263_c0_g1_i1	NA	NA	NA	NA	0.057682472	unbias	0.356632368	Brain_fmean
TRINITY_DN131263_c0_g2_i5	NA	NA	NA	NA	0.05104741	unbias	0.541865213	Ovary_mean
TRINITY_DN131264_c0_g1_i4	snrnp200	Chr03	109176866	109176866	0.780522106	unbias	0.619737627	Liver_fmean
TRINITY_DN131265_c3_g3_i1	NA	NA	NA	NA	0.409855753	unbias	0.591908661	G23_fmean
TRINITY_DN131265_c3_g5_i1	NA	NA	NA	NA	-0.043803341	unbias	0.438429053	Ovary_mean
TRINITY_DN131265_c3_g7_i2	NA	NA	NA	NA	1.203664717	unbias	0.635047332	G23_fmean
TRINITY_DN131266_c3_g1_i1	NA	NA	NA	NA	-0.045412606	unbias	0.492506397	Brain_mmean
TRINITY_DN131266_c3_g3_i1	NA	NA	NA	NA	-0.147409036	unbias	0.19825808	Brain_mmean
TRINITY_DN131266_c3_g5_i1	LOC100486199-like	Chr04	36675591	36675591	-0.403536092	unbias	0.417364216	Brain_fmean
TRINITY_DN131266_c4_g4_i1	NA	NA	NA	NA	-0.045185224	unbias	0.162542144	Brain_fmean
TRINITY_DN131268_c0_g1_i2	NA	NA	NA	NA	0.058005261	unbias	0.388527087	Ovary_mean
TRINITY_DN131269_c11_g2_i2	NA	NA	NA	NA	0.005637071	unbias	0.126962881	G23_fmean
TRINITY_DN131269_c13_g15_i1	NA	NA	NA	NA	-0.284100524	unbias	0.313297202	G27_mmean
TRINITY_DN131269_c13_g3_i1	NA	NA	NA	NA	-0.27652572	unbias	0.425839587	Ovary_mean
TRINITY_DN131269_c13_g5_i2	NA	NA	NA	NA	-0.071443989	unbias	0.746296616	Brain_mmean
TRINITY_DN131269_c3_g1_i1	NA	NA	NA	NA	-1.187231443	unbias	0.312686011	Liver_fmean
TRINITY_DN131270_c3_g4_i6	NA	NA	NA	NA	-0.425686878	unbias	0.444621099	Brain_fmean
TRINITY_DN131271_c1_g2_i1	NA	NA	NA	NA	0.255774759	unbias	0.647045468	G46_M_mean
TRINITY_DN131272_c0_g1_i2	NA	NA	NA	NA	0.2819232	unbias	0.599722747	Brain_mmean
TRINITY_DN131272_c0_g3_i1	NA	NA	NA	NA	-0.022186942	unbias	0.501954382	Ovary_mean
TRINITY_DN131273_c1_g2_i1	NA	NA	NA	NA	-0.105339467	unbias	0.56526182	Brain_mmean
TRINITY_DN131273_c1_g4_i1	NA	NA	NA	NA	-0.043494981	unbias	0.270711336	Brain_fmean
TRINITY_DN131273_c1_g5_i1	NA	NA	NA	NA	-0.20872462	unbias	0.543505484	Brain_mmean
TRINITY_DN131274_c4_g4_i1	NA	NA	NA	NA	-0.208724468	unbias	0.340552045	G27_fmean
TRINITY_DN131275_c1_g1_i3	LOC100497108	Chr07	52941556	52941556	0.991248628	unbias	0.504486566	G27_mmean
TRINITY_DN131276_c1_g1_i1	kbtbd4	Chr04	7919327	7919327	-0.326046567	unbias	0.485879654	Ovary_mean
TRINITY_DN131276_c1_g3_i1	slc9a8	Chr10	28296131	28296131	-0.146766047	unbias	0.403594067	Ovary_mean
TRINITY_DN131276_c4_g1_i1	NA	NA	NA	NA	-0.30602896	unbias	0.510061958	Ovary_mean
TRINITY_DN131276_c6_g1_i3	ero1l	Chr08	74692981	74692981	-0.366607189	unbias	0.42781246	Ovary_mean
TRINITY_DN131277_c1_g1_i1	flrt2	Chr08	63947823	63947823	0.010565433	unbias	0.228018285	Ovary_mean
TRINITY_DN131278_c0_g1_i2	NA	NA	NA	NA	-0.532885488	unbias	0.373093033	Ovary_mean
TRINITY_DN131278_c0_g3_i1	NA	NA	NA	NA	0.378583745	unbias	0.497033814	Ovary_mean
TRINITY_DN131279_c1_g1_i1	NA	NA	NA	NA	-0.409100891	unbias	0.517471793	Brain_mmean
TRINITY_DN131279_c2_g1_i5	NA	NA	NA	NA	0.0393361	unbias	0.28570078	Brain_mmean
TRINITY_DN131279_c3_g1_i1	NA	NA	NA	NA	0.924281332	unbias	0.577348921	Liver_fmean
TRINITY_DN131280_c0_g1_i1	NA	NA	NA	NA	0.40528626	unbias	0.596881319	Testis_mean
TRINITY_DN131282_c1_g1_i5	NA	NA	NA	NA	-0.62873111	unbias	0.717117101	G43_F_mean
TRINITY_DN131282_c1_g2_i1	NA	NA	NA	NA	0.152737324	unbias	0.798632122	G43_M_mean
TRINITY_DN131282_c1_g3_i2	gpcpd1	Chr05	20846639	20846639	0.723125536	unbias	0.52008821	G43_M_mean
TRINITY_DN131283_c4_g2_i1	NA	NA	NA	NA	1.164608744	unbias	0.548213804	G27_fmean
TRINITY_DN131284_c1_g1_i1	NA	NA	NA	NA	-0.487853369	unbias	0.592934903	Testis_mean
TRINITY_DN131284_c7_g2_i1	pgm2	Chr01	25900313	25900313	0.062747976	unbias	0.295055102	G46_M_mean
TRINITY_DN131285_c6_g1_i2	samd4b-like	Chr08	60262271	60262271	1.249588661	unbias	0.577839138	Ovary_mean
TRINITY_DN131285_c7_g5_i1	NA	NA	NA	NA	-0.059091762	unbias	0.628268227	G31_mmean
TRINITY_DN131286_c1_g1_i1	clcn3	Chr01	40715452	40715452	-0.727866748	unbias	0.273058719	Ovary_mean
TRINITY_DN131286_c1_g2_i1	NA	NA	NA	NA	-0.029314608	unbias	0.298351187	Ovary_mean
TRINITY_DN131286_c2_g3_i5	NA	NA	NA	NA	-0.040494	unbias	0.194302723	G43_M_mean
TRINITY_DN131287_c0_g2_i1	NA	NA	NA	NA	-0.323032757	unbias	0.610033049	Brain_mmean
TRINITY_DN131289_c0_g1_i1	NA	NA	NA	NA	-0.18982886	unbias	0.538118605	Ovary_mean
TRINITY_DN131289_c0_g2_i2	itfg1	Chr04	25358192	25358192	-0.003748018	unbias	0.181315124	Brain_mmean
TRINITY_DN131290_c4_g1_i1	NA	NA	NA	NA	-0.374072057	unbias	0.338342125	Ovary_mean
TRINITY_DN131292_c0_g1_i3	NA	NA	NA	NA	-0.066176964	unbias	0.558612921	Ovary_mean
TRINITY_DN131292_c1_g3_i6	NA	NA	NA	NA	0.182179993	unbias	0.667722659	Brain_mmean
TRINITY_DN131292_c2_g2_i1	fkbp2	Chr04	40247651	40247651	1.014927501	unbias	0.673505154	Brain_mmean
TRINITY_DN131292_c2_g3_i1	NA	NA	NA	NA	0.348719491	unbias	0.220214746	Brain_mmean
TRINITY_DN131294_c5_g2_i10	qdpr	Chr01	16477747	16477747	-0.346780999	unbias	0.512575616	G43_F_mean
TRINITY_DN131294_c5_g4_i1	NA	NA	NA	NA	0.242876078	unbias	0.556463587	G43_M_mean
TRINITY_DN131295_c2_g2_i3	NA	NA	NA	NA	0.361225662	unbias	0.400703805	Brain_fmean
TRINITY_DN131298_c0_g1_i1	NA	NA	NA	NA	-0.920352044	unbias	0.93589085	Ovary_mean
TRINITY_DN131299_c0_g1_i4	NA	NA	NA	NA	0.232003274	unbias	0.618144259	Brain_fmean
TRINITY_DN131299_c0_g2_i2	NA	NA	NA	NA	0.342262113	unbias	0.424847248	Brain_fmean
TRINITY_DN131300_c5_g1_i1	NA	NA	NA	NA	-0.276339445	unbias	0.378113031	Ovary_mean
TRINITY_DN131301_c2_g4_i3	NA	NA	NA	NA	0.509891343	unbias	0.371664979	Brain_mmean
TRINITY_DN131302_c3_g2_i1	NA	NA	NA	NA	-0.100625602	unbias	0.567719391	Testis_mean
TRINITY_DN131302_c5_g3_i2	NA	NA	NA	NA	0.026897237	unbias	0.221612042	G46_M_mean
TRINITY_DN131304_c1_g1_i2	NA	NA	NA	NA	0.958728023	unbias	0.823013063	Brain_mmean
TRINITY_DN131305_c4_g1_i1	39141	Chr06	59191397	59191397	0.251497124	unbias	0.265440316	G23_fmean
TRINITY_DN131305_c6_g10_i2	NA	NA	NA	NA	0.109604009	unbias	0.321958403	Brain_fmean
TRINITY_DN131305_c6_g6_i1	NA	NA	NA	NA	-0.33339222	unbias	0.258599251	G43_F_mean
TRINITY_DN131306_c0_g1_i1	NA	NA	NA	NA	0.28398205	unbias	0.456710269	Brain_mmean
TRINITY_DN131307_c0_g1_i1	NA	NA	NA	NA	-0.243564187	unbias	0.204591135	Testis_mean
TRINITY_DN131309_c2_g1_i1	NA	NA	NA	NA	0.395396895	unbias	0.557404914	G27_mmean
TRINITY_DN131309_c4_g1_i7	vgll2	Chr05	69715834	69715834	-0.507417771	unbias	0.46360978	G43_F_mean
TRINITY_DN131310_c0_g1_i1	NA	NA	NA	NA	-0.006323361	unbias	0.536120402	Brain_mmean
TRINITY_DN131310_c0_g3_i1	NA	NA	NA	NA	0.47553949	unbias	0.617733586	Brain_mmean
TRINITY_DN131310_c1_g1_i1	NA	NA	NA	NA	-0.305818962	unbias	0.36152482	Brain_fmean
TRINITY_DN131310_c2_g2_i1	NA	NA	NA	NA	0.426985077	unbias	0.68653511	Brain_fmean
TRINITY_DN131312_c2_g1_i4	NA	NA	NA	NA	0.16834621	unbias	0.68055381	Brain_mmean
TRINITY_DN131312_c2_g3_i3	NA	NA	NA	NA	-0.182865283	unbias	0.18458245	G27_mmean
TRINITY_DN131313_c9_g2_i9	NA	NA	NA	NA	0.302984459	unbias	0.179761756	Brain_mmean
TRINITY_DN131313_c9_g3_i1	NA	NA	NA	NA	-0.093352034	unbias	0.388309818	Ovary_mean
TRINITY_DN131314_c0_g2_i2	NA	NA	NA	NA	-0.174991092	unbias	0.75507484	Liver_fmean
TRINITY_DN131315_c4_g2_i1	NA	NA	NA	NA	-0.254966955	unbias	0.364840817	G23_fmean
TRINITY_DN131315_c4_g4_i1	vps11	Chr07	85106470	85106470	0.698004393	unbias	0.391427803	Brain_mmean
TRINITY_DN131316_c0_g1_i1	NA	NA	NA	NA	-0.426978799	unbias	0.575292186	G27_fmean
TRINITY_DN131316_c0_g2_i5	LOC100495131-like	Chr07	96385168	96385168	0.1337848	unbias	0.769225866	G46_M_mean
TRINITY_DN131316_c1_g6_i5	NA	NA	NA	NA	-0.277043889	unbias	0.305663009	Ovary_mean
TRINITY_DN131317_c0_g1_i1	LOC100486910	Chr08	59833131	59833131	0.032440169	unbias	0.376387131	Brain_mmean
TRINITY_DN131317_c0_g2_i1	NA	NA	NA	NA	0.23944747	unbias	0.374548141	Ovary_mean
TRINITY_DN131318_c1_g2_i1	NA	NA	NA	NA	-0.135001189	unbias	0.551905118	Ovary_mean
TRINITY_DN131318_c1_g3_i1	NA	NA	NA	NA	0.043773386	unbias	0.556078047	Ovary_mean
TRINITY_DN131320_c0_g1_i2	NA	NA	NA	NA	0.113619366	unbias	0.444820948	Brain_mmean
TRINITY_DN131321_c3_g2_i1	NA	NA	NA	NA	-0.060943133	unbias	0.230683999	G46_M_mean
TRINITY_DN131321_c3_g3_i1	NA	NA	NA	NA	0.669867667	unbias	0.334269816	Brain_fmean
TRINITY_DN131321_c3_g4_i1	stk17a	Chr06	65785847	65785847	-1.378056661	unbias	0.406419382	G43_F_mean
TRINITY_DN131321_c4_g1_i7	NA	NA	NA	NA	0.204424778	unbias	0.384138392	Ovary_mean
TRINITY_DN131321_c4_g3_i1	tlk2	Chr10	9034424	9034424	-0.469167768	unbias	0.288298984	Ovary_mean
TRINITY_DN131322_c0_g1_i1	NA	NA	NA	NA	0.208388422	unbias	0.558734864	Testis_mean
TRINITY_DN131323_c0_g1_i1	NA	NA	NA	NA	-0.361357299	unbias	0.452902426	Ovary_mean
TRINITY_DN131325_c0_g1_i1	NA	NA	NA	NA	0.004148506	unbias	0.491327037	Ovary_mean
TRINITY_DN131325_c0_g2_i4	NA	NA	NA	NA	0.490441495	unbias	0.795538875	Brain_fmean
TRINITY_DN131327_c2_g3_i4	NA	NA	NA	NA	-0.289820545	unbias	0.389661204	Brain_fmean
TRINITY_DN131327_c3_g2_i5	rsph10b-like	Chr09	19764826	19764826	0.021145224	unbias	0.497600614	G46_F_mean
TRINITY_DN131327_c3_g4_i1	gnpnat1	Chr08	73669226	73669226	-0.695576364	unbias	0.59195068	Ovary_mean
TRINITY_DN131327_c3_g5_i1	NA	NA	NA	NA	0.175335923	unbias	0.44367306	Brain_fmean
TRINITY_DN131328_c0_g1_i1	amd1	Chr05	74197091	74197091	-0.590685969	unbias	0.373103212	Ovary_mean
TRINITY_DN131332_c3_g1_i1	NA	NA	NA	NA	-0.018642277	unbias	0.592878308	Testis_mean
TRINITY_DN131333_c1_g1_i2	LOC101734090	Chr05	101073954	101073954	-0.043070856	unbias	0.65859453	Ovary_mean
TRINITY_DN131334_c0_g1_i1	LOC100498263	Chr08	19459739	19459739	-0.047279716	unbias	0.318224225	G31_mmean
TRINITY_DN131335_c0_g2_i2	NA	NA	NA	NA	-0.050700004	unbias	0.344975767	Brain_fmean
TRINITY_DN131336_c0_g1_i1	NA	NA	NA	NA	0.110669108	unbias	0.61022304	Ovary_mean
TRINITY_DN131337_c0_g1_i5	appbp2	Chr02	88860435	88860435	0.620840682	unbias	0.369739114	G43_M_mean
TRINITY_DN131338_c1_g4_i1	pex11b	scaffold_4756	1460	1460	0.499494316	unbias	0.611836975	Testis_mean
TRINITY_DN131338_c2_g1_i2	NA	NA	NA	NA	0.270603644	unbias	0.474074078	Ovary_mean
TRINITY_DN131339_c1_g10_i11	NA	NA	NA	NA	0.162003564	unbias	0.325240959	Ovary_mean
TRINITY_DN131339_c1_g1_i2	NA	NA	NA	NA	-0.283869032	unbias	0.394273326	Ovary_mean
TRINITY_DN131339_c2_g1_i1	NA	NA	NA	NA	-0.275640347	unbias	0.573015232	Ovary_mean
TRINITY_DN131344_c3_g4_i6	NA	NA	NA	NA	-0.478016712	unbias	0.119011483	G23_fmean
TRINITY_DN131344_c3_g8_i3	NA	NA	NA	NA	0.130320748	unbias	0.20416469	Testis_mean
TRINITY_DN131344_c3_g9_i7	NA	NA	NA	NA	0.400955317	unbias	0.285137161	G46_M_mean
TRINITY_DN131346_c3_g1_i2	NA	NA	NA	NA	0.07169073	unbias	0.413607005	Brain_mmean
TRINITY_DN131346_c3_g2_i1	NA	NA	NA	NA	-0.895659332	unbias	0.354293002	G23_fmean
TRINITY_DN131346_c3_g3_i2	NA	NA	NA	NA	-0.240997196	unbias	0.181877754	Liver_fmean
TRINITY_DN131346_c4_g5_i6	NA	NA	NA	NA	0.050607529	unbias	0.330520434	Testis_mean
TRINITY_DN131348_c4_g1_i1	pamr1	scaffold_2883	3030	3030	0.166490329	unbias	0.652631342	Brain_fmean
TRINITY_DN131349_c1_g2_i3	cttn	Chr04	6538844	6538844	0.172371648	unbias	0.314492224	G43_M_mean
TRINITY_DN131352_c3_g8_i1	NA	NA	NA	NA	-0.938206062	unbias	0.322702619	Ovary_mean
TRINITY_DN131353_c0_g2_i1	NA	NA	NA	NA	0.425763277	unbias	0.490171408	G23_fmean
TRINITY_DN131354_c0_g2_i3	cyp2a6	Chr08	57594694	57594694	-0.053540094	unbias	0.60798625	Brain_fmean
TRINITY_DN131355_c0_g2_i1	NA	NA	NA	NA	0.427612407	unbias	0.216562048	Ovary_mean
TRINITY_DN131356_c4_g1_i2	NA	NA	NA	NA	-0.372933879	unbias	0.444627358	Brain_mmean
TRINITY_DN131356_c5_g1_i1	NA	NA	NA	NA	0.123806723	unbias	0.455691027	Brain_fmean
TRINITY_DN131356_c6_g1_i1	NA	NA	NA	NA	0.586839354	unbias	0.634998003	Brain_mmean
TRINITY_DN131356_c7_g1_i9	NA	NA	NA	NA	0.340736283	unbias	0.344443217	G23_fmean
TRINITY_DN131357_c0_g2_i5	tmem184c	Chr01	48169717	48169717	-0.114401621	unbias	0.571781521	G46_M_mean
TRINITY_DN131358_c1_g1_i2	ndufs5	Chr02	86345570	86345570	0.80252004	unbias	0.693470559	Brain_mmean
TRINITY_DN131358_c1_g3_i1	LOC100490370	Chr09	42006434	42006434	0.443371829	unbias	0.341783884	Brain_mmean
TRINITY_DN131358_c1_g4_i1	NA	NA	NA	NA	0.036046692	unbias	0.313366611	Brain_mmean
TRINITY_DN131359_c5_g1_i8	NA	NA	NA	NA	0.330608929	unbias	0.416475401	Brain_fmean
TRINITY_DN131359_c6_g1_i1	NA	NA	NA	NA	-0.022325104	unbias	0.345262077	Ovary_mean
TRINITY_DN131360_c5_g1_i1	LOC734122	Chr03	46155370	46155370	0.831291467	unbias	0.709477215	Brain_mmean
TRINITY_DN131361_c4_g2_i4	lrrc23	Chr07	1119370	1119370	-0.009250262	unbias	0.701511176	G46_M_mean
TRINITY_DN131361_c6_g2_i5	NA	NA	NA	NA	0.109655234	unbias	0.427590924	Brain_fmean
TRINITY_DN131361_c6_g3_i3	vps39	Chr08	93710368	93710368	-0.142572563	unbias	0.363201378	Ovary_mean
TRINITY_DN131362_c1_g1_i3	NA	NA	NA	NA	-0.022054527	unbias	0.451239955	Ovary_mean
TRINITY_DN131362_c1_g6_i1	slc35b3	Chr06	83735985	83735985	0.005149251	unbias	0.305780417	G43_M_mean
TRINITY_DN131362_c1_g9_i1	NA	NA	NA	NA	-0.187992652	unbias	0.351257953	G23_fmean
TRINITY_DN131363_c0_g1_i2	NA	NA	NA	NA	0.163519797	unbias	0.390387015	Ovary_mean
TRINITY_DN131364_c3_g1_i2	tmed7	Chr01	163396750	163396750	0.048233138	unbias	0.263227171	G23_mmean
TRINITY_DN131364_c4_g5_i3	NA	NA	NA	NA	0.493456837	unbias	0.418233536	Brain_mmean
TRINITY_DN131364_c4_g7_i1	NA	NA	NA	NA	0.829901182	unbias	0.487144669	Brain_fmean
TRINITY_DN131365_c7_g2_i1	NA	NA	NA	NA	0.109513755	unbias	0.230753879	Brain_mmean
TRINITY_DN131366_c0_g1_i1	NA	NA	NA	NA	0.335642642	unbias	0.303560195	G23_mmean
TRINITY_DN131366_c0_g3_i4	NA	NA	NA	NA	-0.774382013	unbias	0.217568859	G31_mmean
TRINITY_DN131368_c0_g1_i1	NA	NA	NA	NA	-0.201152746	unbias	0.209070702	G23_fmean
TRINITY_DN131368_c3_g3_i1	NA	NA	NA	NA	-0.59932129	unbias	0.328205049	Ovary_mean
TRINITY_DN131368_c3_g4_i2	NA	NA	NA	NA	0.002034522	unbias	0.334746565	Testis_mean
TRINITY_DN131369_c1_g1_i1	NA	NA	NA	NA	0.636461748	unbias	0.467877147	Liver_mmean
TRINITY_DN131370_c0_g1_i1	mafg	Chr10	20016369	20016369	-2.471113071	female	0.862140271	Testis_mean
TRINITY_DN131373_c0_g2_i8	NA	NA	NA	NA	1.241121091	unbias	0.59979694	G31_fmean
TRINITY_DN131374_c6_g1_i5	NA	NA	NA	NA	-0.594368728	unbias	0.449416753	Ovary_mean
TRINITY_DN131376_c7_g3_i1	NA	NA	NA	NA	0.460513621	unbias	0.415213461	Ovary_mean
TRINITY_DN131378_c7_g4_i1	NA	NA	NA	NA	0.993009985	unbias	0.390460278	G43_M_mean
TRINITY_DN131379_c1_g2_i1	NA	NA	NA	NA	-0.027960536	unbias	0.231524169	Brain_fmean
TRINITY_DN131379_c2_g1_i2	NA	NA	NA	NA	0.246586511	unbias	0.485417357	Brain_mmean
TRINITY_DN131379_c2_g4_i6	NA	NA	NA	NA	-0.641114756	unbias	0.629678787	Liver_fmean
TRINITY_DN131380_c5_g1_i2	NA	NA	NA	NA	-0.182879374	unbias	0.613911362	G27_fmean
TRINITY_DN131381_c0_g1_i3	NA	NA	NA	NA	0.683618166	unbias	0.599519639	Brain_mmean
TRINITY_DN131382_c4_g2_i1	tmem121	Chr08	96522027	96522027	0.393097844	unbias	0.462140196	Ovary_mean
TRINITY_DN131383_c2_g4_i1	spred3	Chr08	59032599	59032599	-0.066855307	unbias	0.341325105	Liver_fmean
TRINITY_DN131383_c2_g6_i2	akirin1	Chr02	54768838	54768838	0.384820104	unbias	0.43488904	Liver_fmean
TRINITY_DN131385_c0_g1_i4	NA	NA	NA	NA	0.547235712	unbias	0.527380232	Brain_fmean
TRINITY_DN131386_c0_g4_i5	NA	NA	NA	NA	-0.379477498	unbias	0.553947412	Brain_mmean
TRINITY_DN131387_c0_g1_i2	NA	NA	NA	NA	0.054536916	unbias	0.450228791	Ovary_mean
TRINITY_DN131388_c2_g2_i2	aqp2	Chr02	145558269	145558269	0.136436401	unbias	0.397862046	G43_M_mean
TRINITY_DN131388_c4_g3_i2	NA	NA	NA	NA	0.045786878	unbias	0.331653284	G46_M_mean
TRINITY_DN131388_c4_g4_i2	NA	NA	NA	NA	-0.172230684	unbias	0.45357122	G31_fmean
TRINITY_DN131389_c1_g1_i1	NA	NA	NA	NA	-0.006641035	unbias	0.516652201	Brain_mmean
TRINITY_DN131390_c2_g1_i1	NA	NA	NA	NA	-1.389871747	unbias	0.572142583	Ovary_mean
TRINITY_DN131390_c4_g1_i1	LOC100494811	Chr04	21103744	21103744	-0.329895713	unbias	0.493511732	Ovary_mean
TRINITY_DN131390_c4_g2_i1	itm2a	Chr08	43373186	43373186	-0.254732512	unbias	0.200764859	Ovary_mean
TRINITY_DN131391_c0_g1_i3	NA	NA	NA	NA	-0.371541574	unbias	0.321770908	Ovary_mean
TRINITY_DN131392_c0_g1_i2	NA	NA	NA	NA	-0.170102191	unbias	0.496353042	Ovary_mean
TRINITY_DN131392_c1_g1_i1	wdr92	Chr05	30896289	30896289	0.489891357	unbias	0.681151411	Testis_mean
TRINITY_DN131393_c0_g2_i4	NA	NA	NA	NA	-0.448472304	unbias	0.470861995	G23_fmean
TRINITY_DN131393_c0_g3_i2	NA	NA	NA	NA	0.322005774	unbias	0.515719088	G23_fmean
TRINITY_DN131394_c0_g1_i2	NA	NA	NA	NA	-5.562057728	female	0.907203642	Ovary_mean
TRINITY_DN131397_c0_g2_i1	NA	NA	NA	NA	-0.378884585	unbias	0.500066886	Ovary_mean
TRINITY_DN131398_c0_g1_i7	NA	NA	NA	NA	0.011722776	unbias	0.560583353	G46_F_mean
TRINITY_DN131399_c0_g1_i1	aldh5a1	Chr06	31483965	31483965	-0.116019619	unbias	0.271696245	G23_fmean
TRINITY_DN131400_c1_g1_i1	otud1	Chr06	18074802	18074802	0.910326611	unbias	0.632666088	Brain_mmean
TRINITY_DN131401_c5_g1_i3	NA	NA	NA	NA	-0.204055306	unbias	0.196303608	Brain_fmean
TRINITY_DN131402_c3_g2_i1	taf6-like	scaffold_48	523347	523347	0.230368574	unbias	0.732610467	Ovary_mean
TRINITY_DN131403_c1_g1_i1	NA	NA	NA	NA	0.619653943	unbias	0.402791204	G23_mmean
TRINITY_DN131403_c1_g2_i1	NA	NA	NA	NA	0.19596367	unbias	0.435614321	G23_mmean
TRINITY_DN131403_c3_g1_i1	NA	NA	NA	NA	-0.640250178	unbias	0.703075921	Testis_mean
TRINITY_DN131403_c4_g3_i1	NA	NA	NA	NA	1.047980668	unbias	0.299501368	Ovary_mean
TRINITY_DN131403_c4_g6_i1	NA	NA	NA	NA	1.368349062	unbias	0.497387904	Brain_mmean
TRINITY_DN131405_c2_g1_i1	NA	NA	NA	NA	0.033333075	unbias	0.718572331	Brain_mmean
TRINITY_DN131405_c4_g1_i2	NA	NA	NA	NA	-0.268189704	unbias	0.490742216	Ovary_mean
TRINITY_DN131406_c6_g3_i1	NA	NA	NA	NA	-0.319385466	unbias	0.381199327	Brain_fmean
