gid	A10FO1	A15MT1	A17FO1	A17MT1	A2FO2	A6FO1	A6MT1	A8FO2	A8MT1	A12MT1	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary
TRINITY_DN131045_c0_g4_i1	1.737385353	3.456790643	0.481762723	4.255476593	0.464156268	0.6413513	3.69324258	2.907400412	4.388303929	3.354220449	ttc3-like	Chr02	8541395	8541395	2.198923424	1.596585307
TRINITY_DN131046_c0_g1_i1	1.867142423	2.516319998	2.133244713	3.179744428	2.042712812	2.221459399	2.867117999	2.080981714	2.282588092	2.464218787	txnip	Chr08	107270402	107270402	4.099328895	0.362059619
TRINITY_DN131047_c0_g1_i1	0.166573864	3.153005444	1.046963532	3.77231698	0.237341483	0.673157079	3.569594756	0.212381283	2.93212421	2.953191113	NA	NA	NA	NA	3.113858915	2.833105924
TRINITY_DN131047_c0_g2_i1	33.49307027	8.619849214	12.3071018	3.114413343	9.823546506	24.61359692	2.541489639	27.47014268	4.712589704	5.061769629	NA	NA	NA	NA	2.980407205	-2.181337395
TRINITY_DN131049_c4_g2_i4	178.9407893	50.19794542	57.08639683	55.08847602	88.58798395	73.82897152	71.71859512	74.38753049	55.98081349	37.17754	NA	NA	NA	NA	4.596423094	-0.805012199
TRINITY_DN131049_c4_g5_i1	3.754804891	2.317600968	0.497954041	2.884260156	1.066124132	3.628538923	3.442249911	1.144805239	2.244513749	3.906423364	NA	NA	NA	NA	0.237299933	0.561535421
TRINITY_DN131050_c0_g1_i2	2.287729846	4.526744447	3.375814781	3.666275121	6.650319567	5.53828336	3.524523559	3.99883807	2.806681616	3.560683759	NA	NA	NA	NA	3.785853407	-0.281496923
TRINITY_DN131051_c3_g1_i5	19.92156928	34.06273895	24.24980975	27.49550498	17.35981035	23.48555263	28.49491698	17.1126807	22.12131702	30.84948437	htr1e-like	Chr05	87258455	87258455	5.787788306	0.488444483
TRINITY_DN131051_c4_g1_i1	0.802207092	0.94903969	1.339969042	1.518534321	2.058113805	1.224608781	2.44739351	0.401819057	1.050412615	0.891233675	NA	NA	NA	NA	0.74951105	0.249746654
TRINITY_DN131052_c1_g4_i2	735.5114494	87.56603848	725.5344857	291.6003232	699.739154	538.3605999	85.13188634	746.3376963	215.4789276	120.7326378	NA	NA	NA	NA	9.413893876	-2.116179503
TRINITY_DN131054_c7_g5_i3	2.445525766	3.144722255	3.351309737	5.729531849	5.138358031	3.999410501	4.426427788	2.858202941	4.872881871	1.65377923	NA	NA	NA	NA	1.372234563	0.157692445
TRINITY_DN131055_c0_g1_i3	4.208727683	2.81834458	2.287605308	8.558145852	3.146105815	2.715400212	12.80840316	3.836155527	8.825273561	6.903987081	NA	NA	NA	NA	3.897145769	1.301032424
TRINITY_DN131058_c3_g2_i3	1.459162306	2.751196933	1.15904981	2.900220489	0.714682422	1.715162211	3.500742925	1.172457539	2.61219211	1.636683307	stk10	Chr03	30745446	30745446	1.636566961	1.122883579
TRINITY_DN131059_c5_g5_i2	11.11059581	18.2047618	4.857516361	15.94907903	2.176741407	3.229350359	5.736658164	28.95763106	25.0775474	18.27804832	NA	NA	NA	NA	4.079835517	0.674394836
TRINITY_DN131061_c0_g1_i2	5.02975519	64.91109346	4.809535341	145.760262	1.86393421	5.118779955	78.32159479	4.805453131	127.0773613	101.9441328	NA	NA	NA	NA	7.546713719	4.584775099
TRINITY_DN131063_c5_g1_i1	2.439146134	5.381248723	3.150231153	1.106457134	4.56341743	0.507197968	0.855392798	2.003227452	0.981885697	2.523921533	NA	NA	NA	NA	1.371765683	-0.261188583
TRINITY_DN131063_c5_g2_i1	0	3.323629252	10.02788276	5.491551634	3.669381988	10.67977299	3.134778228	1.047921894	4.314583423	2.932178919	NA	NA	NA	NA	2.384322385	-0.368652309
TRINITY_DN131063_c5_g3_i1	20.70390088	4.935248489	6.597891046	3.958132018	8.374785819	6.472057406	6.849825144	18.96083676	2.655339926	4.621438354	NA	NA	NA	NA	1.974080649	-1.411405445
TRINITY_DN131063_c5_g5_i1	2.598419633	3.67175016	8.10919108	2.77358156	8.319548027	8.391596553	3.570640559	3.079076446	2.480901536	3.065666552	Xetrov90017695m	Chr07	21129688	21129688	3.157393506	-0.959162233
TRINITY_DN131063_c5_g6_i11	3.152288967	2.719259833	5.074658768	4.873140878	5.017863943	2.357941218	10.43879494	2.839927986	11.06072525	5.107259388	NA	NA	NA	NA	2.51473856	0.900047572
TRINITY_DN131064_c5_g2_i2	22.98762745	8.257034099	36.00255317	7.014008416	28.22615418	27.58856663	8.031671512	30.15959925	8.877006888	6.665131593	NA	NA	NA	NA	4.323183626	-1.899174442
TRINITY_DN131065_c1_g1_i1	16.24958511	5.242865604	15.66328606	8.575397879	12.40344418	15.5148972	5.020216881	19.48495746	7.978972655	4.03981343	NA	NA	NA	NA	1.905293212	-1.361554635
TRINITY_DN131065_c3_g1_i1	2.666729102	0.548667119	1.768279007	1.024226387	4.315927644	2.477935355	1.629831337	2.168162685	0.664205632	1.66464674	NA	NA	NA	NA	0.34738805	-1.256256028
TRINITY_DN131067_c2_g1_i4	18.23019405	7.981663138	23.5940685	7.014772803	20.65227742	10.34423305	3.335613809	11.86278919	4.720061402	5.66712183	NA	NA	NA	NA	5.303811542	-1.568611453
TRINITY_DN131068_c1_g7_i3	214.5823653	28.55351736	217.1628791	15.50614831	213.1893418	176.2883478	13.29004599	277.5588523	27.33882224	27.97455749	NA	NA	NA	NA	7.944000782	-3.302206278
TRINITY_DN131070_c1_g1_i2	26.29134143	10.71931893	14.34734534	13.9088185	16.58761032	19.80901936	15.98125226	17.88123547	14.4657145	22.57007353	NA	NA	NA	NA	3.029781639	-0.292514607
TRINITY_DN131070_c1_g2_i2	30.38184373	33.99308031	16.39227589	37.85248091	9.920472673	10.29097327	35.68010722	18.84306759	56.97564161	62.41219009	NA	NA	NA	NA	4.922624534	1.395363498
TRINITY_DN131071_c0_g2_i2	1.955514686	1.487213895	3.108602777	3.304094616	4.104816951	4.829373777	2.617962264	1.922725211	1.760383205	1.875433566	NA	NA	NA	NA	3.599360249	-0.516800903
TRINITY_DN131072_c0_g1_i1	0.580001297	0.352883461	0.286429872	0.190304548	0.779186917	0.623322058	0.313579177	0.21304651	0.246823074	0.297400677	NA	NA	NA	NA	0.812620088	-0.829661153
TRINITY_DN131073_c5_g2_i1	0.651254144	3.08182781	1.22971446	3.123064492	0.607576119	0.079533732	6.337839787	0.652415889	1.918697237	2.448865399	NA	NA	NA	NA	0.719960104	2.403924014
TRINITY_DN131074_c0_g1_i2	0.870845365	0.967802361	1.261053264	1.072333398	0.878912247	1.466355798	0.784707938	1.572961525	1.965268742	0.947192245	NA	NA	NA	NA	1.684005926	-0.08026991
TRINITY_DN131075_c3_g1_i5	3.526930589	1.106985835	1.244108398	0.826587971	2.052575349	1.066551475	1.790098447	2.131149856	1.429434983	0.94729074	LOC100491943	Chr04	98675994	98675994	2.266990383	-0.714787913
TRINITY_DN131075_c3_g3_i1	1.493691282	0.763061689	0.414188354	0.809686372	0.842441982	0.464330329	0.45884545	0.872874225	0.583419464	0.649857187	NA	NA	NA	NA	0.700538649	-0.342960324
TRINITY_DN131077_c0_g1_i2	2.209117401	2.00365644	0.748696856	2.667020136	3.221963229	4.217656862	1.473050098	0.860633725	2.277942677	1.05722777	NA	NA	NA	NA	1.054342006	-0.248931424
TRINITY_DN131077_c0_g2_i1	1.464436077	6.23692898	2.77936548	5.692040635	2.040221753	3.672237287	3.905972052	3.765424283	6.711381025	4.905894729	NA	NA	NA	NA	1.601066001	0.993537985
TRINITY_DN131077_c0_g5_i1	17.03103983	13.09641414	4.576393086	12.57314392	19.70212386	19.03106611	8.879022348	21.04241896	13.51967801	8.296172219	trpc6	Chr02	159362152	159362152	3.001064207	-0.546718704
TRINITY_DN131077_c0_g6_i7	1.353444367	2.744868185	1.113982846	2.334263434	1.978186379	2.809895633	3.51933606	1.506509687	2.695227714	3.547061512	NA	NA	NA	NA	2.377239494	0.760015977
TRINITY_DN131079_c3_g2_i1	319.7607459	52.5731094	335.0601402	19.22433691	296.1825225	161.4167025	19.28023728	307.6748515	7.752516884	24.39631056	NA	NA	NA	NA	6.876769609	-3.545286658
TRINITY_DN131080_c0_g1_i2	17.52958576	9.680118206	22.0351292	11.05712922	20.63289676	31.06745098	10.21073912	12.92325402	8.530267729	10.21311299	LOC100492846-like	Chr07	41478976	41478976	6.168572941	-1.057602724
TRINITY_DN131081_c2_g5_i2	17.03007436	12.34827606	27.98964244	8.89695064	21.08707041	21.13324867	6.567251809	15.19542191	10.28042717	10.37027945	NA	NA	NA	NA	4.101739636	-1.080837155
TRINITY_DN131081_c2_g6_i1	5.231298595	14.86824682	8.082061806	19.63444816	7.449230399	13.02353492	20.43974889	6.293017257	12.498942	15.95260888	hpcal4	Chr02	86873608	86873608	6.065047988	1.067147128
TRINITY_DN131082_c0_g1_i5	0.576825099	22.42186968	3.812114826	33.74876242	1.701864106	3.654290916	27.70559357	0.902896989	63.43312045	23.31669698	mob3a	Chr01	83845067	83845067	6.932652971	4.032312449
TRINITY_DN131082_c0_g2_i1	4.276298099	21.72003191	3.246408774	61.59962407	3.462883591	5.556616949	77.6212596	6.530607808	85.38150021	28.10565422	NA	NA	NA	NA	5.189794374	3.574743754
TRINITY_DN131082_c0_g3_i1	0.114034616	0.876895698	0.193238617	0.738725391	0.161352999	0.211216434	0.709010711	0.199916566	1.654933439	0.477523251	tmem129	Chr01	13302596	13302596	1.045212418	2.330125588
TRINITY_DN131083_c3_g5_i5	2.562002389	13.77216818	4.387169111	7.742552912	3.63977548	4.457194265	10.88681743	3.36206006	8.291097756	13.65929125	dlc1	Chr01	31801414	31801414	3.49803153	1.559685711
TRINITY_DN131084_c5_g7_i1	0.952414278	0	0.468558618	0.027139954	0.802550612	1.234414348	0.182715395	0.466797342	0.105600736	0.147032712	NA	NA	NA	NA	0.164917008	-2.956051377
TRINITY_DN131084_c6_g13_i2	0.438735814	0.359335499	0.377451267	0.417380992	0.661194489	0.288508514	0.456160835	0.59165946	0.541338925	0.403784375	NA	NA	NA	NA	0.087558398	-0.125505035
TRINITY_DN131084_c6_g3_i1	3.519610775	1.387941823	2.683887883	1.295472782	3.447737025	0.752200376	3.250764475	1.028384367	3.864494717	3.509159971	NA	NA	NA	NA	0.378115574	0.213107598
TRINITY_DN131085_c8_g2_i1	13.87143472	4.674676709	15.33976744	3.441768646	10.50240798	9.968481689	1.986952833	14.46826645	1.962866847	2.843190051	NA	NA	NA	NA	4.318811962	-2.119169263
TRINITY_DN131085_c9_g2_i1	10.90207051	21.90420108	16.28621529	11.24468095	12.42951584	16.86940888	8.199239154	13.41801054	10.99051387	14.8289412	NA	NA	NA	NA	4.961465449	-0.063501477
TRINITY_DN131086_c0_g2_i2	12.52981436	23.12311076	16.9860282	19.54609333	13.80627138	18.81503875	18.07742196	11.90183507	19.22166068	23.44118861	akr1b1	Chr03	1717687	1717687	5.708581098	0.484789321
TRINITY_DN131087_c3_g1_i1	28.25101532	52.60864367	42.55383992	46.6773907	36.26805537	46.65041776	35.03007572	26.90381055	36.0105262	49.68970519	NA	NA	NA	NA	6.102646786	0.286557916
TRINITY_DN131088_c0_g1_i1	0.08482722	1.179155231	0.258740825	0.992878282	0.055396646	0.018129012	0.83698246	0.223068668	3.085747966	1.446238356	NA	NA	NA	NA	1.473746411	3.567085698
TRINITY_DN131089_c4_g5_i1	0.720227549	0.304305342	0.366140863	0.590785655	0.235173276	0.461774441	0.584089285	0.661386304	0.943068331	0.276977175	NA	NA	NA	NA	0.596789247	0.159019473
TRINITY_DN131091_c6_g1_i2	0.215635551	0.892866001	0.219244562	13.14360049	2.675606234	2.119908434	4.721648333	2.646247623	11.36474459	2.450945998	ppan	Chr03	126589980	126589980	1.453344893	2.015054991
TRINITY_DN131091_c6_g3_i1	5.232538697	0.176865157	2.73605849	9.046485094	2.684882804	2.556073273	8.810268699	3.669310959	6.251996899	2.414726494	NA	NA	NA	NA	2.070765087	0.669651032
TRINITY_DN131091_c7_g1_i1	17.0286133	12.84953586	9.639472024	16.91281062	12.6233634	13.21952151	18.41312623	15.92172392	12.97161802	16.84956758	NA	NA	NA	NA	3.481191664	0.18297079
TRINITY_DN131091_c8_g1_i2	1.12792558	2.738982962	3.078261345	3.251347812	1.318117109	2.131449437	4.076137424	1.526406985	5.441245451	5.39796683	NA	NA	NA	NA	1.856525015	1.196489188
TRINITY_DN131091_c9_g1_i1	10.46585686	3.159412929	7.448713978	5.419642128	9.497954263	12.12462296	6.497395116	8.899796304	3.804049023	4.101948204	NA	NA	NA	NA	3.790680952	-1.066857699
TRINITY_DN131092_c0_g1_i3	19.92847191	25.110634	17.86413657	21.56266996	14.70851733	21.67328058	15.17338588	15.16005574	9.1870841	16.7889691	NA	NA	NA	NA	3.389838276	-0.026630373
TRINITY_DN131093_c0_g5_i1	4.205712115	2.073128292	0.890854487	2.322011974	3.890948226	1.348247763	4.547657916	0.614427115	4.818601668	0.62898361	NA	NA	NA	NA	0.197545435	0.396585313
TRINITY_DN131094_c3_g3_i3	13.23172269	81.46261919	9.334857552	54.94421831	7.171452422	6.925329864	45.50183571	16.09575324	22.27585036	58.36978806	NA	NA	NA	NA	4.602788915	2.294170965
TRINITY_DN131094_c4_g2_i3	2.215802101	2.230123435	4.892463881	2.074241943	4.535484604	6.573217814	1.537704445	2.067905879	2.254522728	2.255385568	NA	NA	NA	NA	3.683824452	-0.960466998
TRINITY_DN131095_c0_g1_i1	2.122442501	0.971971128	1.531459049	1.995873793	2.101456154	0.760880565	4.034771917	2.000483932	1.804195357	3.112774146	c21orf62	Chr02	10989909	10989909	1.14708415	0.486817575
TRINITY_DN131098_c0_g1_i1	15.82556194	14.67416143	16.99642101	16.29413912	14.50148413	12.37089448	11.90920844	17.14221068	17.39671521	21.7275187	NA	NA	NA	NA	5.950410945	0.083243711
TRINITY_DN131099_c0_g1_i1	0.81179451	0.256101853	0.055025414	1.434237263	0.282743789	0.185060504	1.316696303	0.50601764	1.054108359	0.777008682	NA	NA	NA	NA	-0.012550036	1.397900386
TRINITY_DN131099_c2_g1_i4	3.200318589	0.745745273	17.1321771	1.392122765	6.032432815	6.963979107	1.363235458	3.145307282	3.944474132	1.711437598	NA	NA	NA	NA	3.701239245	-1.966502999
TRINITY_DN131100_c1_g1_i7	0.582651615	3.722207615	1.777209709	1.647038796	0.761004431	0.597708043	14.17554354	0.54477825	4.005361235	2.788423411	NA	NA	NA	NA	0.99696816	2.652493887
TRINITY_DN131102_c0_g1_i1	3.675345765	11.35328222	15.64809558	6.921798967	9.434097854	12.28409042	6.885801634	4.743005775	4.474130282	10.71846517	NA	NA	NA	NA	4.540973996	-0.172488143
TRINITY_DN131104_c0_g1_i2	0.340980354	2.016959791	4.506933785	1.075762057	2.544893073	2.040451596	1.711839036	1.081697279	3.292795914	1.690126027	arhgef37	Chr03	34320607	34320607	1.583958505	-0.090709552
TRINITY_DN131104_c0_g2_i1	0.913782335	1.216166844	2.090420925	0.403606042	1.342683066	2.343488962	1.914400137	0.934483484	2.224760052	1.639924264	dnajc25	Chr01	95660054	95660054	0.05033104	-0.027921329
TRINITY_DN131104_c0_g4_i2	3.39625993	2.487269574	7.563937398	0.714326113	4.7527216	4.424156731	2.798013827	3.402318373	8.523558441	1.547965894	NA	NA	NA	NA	0.862192279	-0.538964404
TRINITY_DN131105_c0_g1_i1	93.6036595	29.20057447	78.62155325	21.43544387	65.44992064	85.52321753	15.60115634	99.50438091	15.57433485	21.89885084	NA	NA	NA	NA	5.93900285	-2.03895394
TRINITY_DN131107_c0_g4_i2	2.490351904	5.741264882	1.882793017	3.666522597	1.58463026	2.456447724	3.279729076	1.791134395	5.487049293	4.354725086	LOC100486806	Chr02	162230393	162230393	1.87026372	1.137808057
TRINITY_DN131108_c0_g2_i1	10.51921194	4.762749706	20.07013261	4.474120632	9.837945466	22.09276953	3.580853999	11.38361682	2.529464525	4.661323188	NA	NA	NA	NA	2.347941925	-1.873403996
TRINITY_DN131108_c0_g8_i11	42.66842542	6.940315466	46.24192518	9.590007512	41.19477565	52.32256307	5.673190005	39.68991583	3.707190176	5.969711195	NA	NA	NA	NA	5.861378628	-2.801665932
TRINITY_DN131110_c0_g1_i1	2.521308357	5.012330645	4.36060392	5.23520837	2.614105946	4.999604455	6.928183786	4.283454524	9.470280315	6.499654765	NA	NA	NA	NA	3.803291604	0.826316802
TRINITY_DN131111_c0_g1_i3	10.22872038	14.00725497	25.8098338	13.0792051	20.22269144	25.65365341	6.199361185	12.39149962	2.996723709	11.42773809	NA	NA	NA	NA	5.388121686	-0.98345208
TRINITY_DN131111_c0_g2_i2	63.32731585	33.57590585	38.85139474	42.08270241	46.08311192	51.66133649	20.27709461	45.91916265	10.3375724	27.83364647	ankle2-like	Chr01	146995879	146995879	6.287645776	-0.885617885
TRINITY_DN131112_c0_g1_i3	5.160986973	5.890645183	3.806186906	2.937720058	3.809497478	5.002293778	4.725826254	4.481441142	7.662027855	4.848518534	NA	NA	NA	NA	4.213109108	0.227731365
TRINITY_DN131114_c0_g2_i2	0.199766268	0.502202615	0.101554841	1.323513318	0.032614476	0	1.350051765	0.175107295	0.45775557	0.567643337	NA	NA	NA	NA	0.538527251	3.068840504
TRINITY_DN131116_c0_g1_i1	0	0	0	3.354017295	0	0.436932146	3.434429155	0	0.501937674	2.620765042	NA	NA	NA	NA	0.176369821	4.386586044
TRINITY_DN131116_c0_g11_i1	7.51438125	2.820796167	4.995480485	6.765667456	5.75662517	5.682593797	7.304991996	1.942265255	3.559670726	5.619051561	atf3	Chr05	10679783	10679783	2.351076491	0.024366166
TRINITY_DN131116_c0_g15_i1	0	10.20495826	3.565223125	10.40788346	4.076115528	3.836958624	14.48404473	5.98345352	7.713668323	9.481487143	NA	NA	NA	NA	2.816335244	1.566996895
TRINITY_DN131116_c0_g3_i27	1.546950693	10.71439201	1.000899089	9.143374252	1.065344359	1.226260833	8.971892162	0.690325467	7.153988559	9.691612552	lgi4	Chr07	117238670	117238670	3.665828697	3.041931147
TRINITY_DN131116_c0_g4_i1	6.331007186	1.747621868	25.7210468	2.283665739	11.55932089	16.2139696	5.70479191	8.385931057	3.657029134	4.071374472	NA	NA	NA	NA	4.487264855	-1.937067389
TRINITY_DN131116_c0_g7_i1	1.893529201	0.497802842	0	3.902956296	0.595387661	0.359714871	3.184973186	1.885197684	1.928417081	4.614883123	NA	NA	NA	NA	0.995944519	1.54890119
TRINITY_DN131116_c0_g8_i1	3.28571259	0.604662418	2.375611966	0	1.907327562	2.996106141	1.934333662	3.072135577	1.924094416	0.698870678	NA	NA	NA	NA	0.938858685	-1.365325534
TRINITY_DN131118_c1_g2_i9	2.828818468	20.90333758	22.89868505	20.41414236	1.548946649	1.618377673	12.56467416	2.695804602	9.748099845	17.49527501	NA	NA	NA	NA	5.154939876	1.383550079
TRINITY_DN131119_c2_g1_i1	16.76354578	18.16827347	20.05410847	16.00166872	19.75621207	15.92817641	11.96429516	11.22343676	14.50024279	10.91375954	cenpp	Chr04	113604903	113604903	5.859872188	-0.225861216
TRINITY_DN131119_c3_g4_i2	155.3075315	71.94546306	107.9467621	38.60756075	122.7124596	107.1068967	42.73022731	141.5216245	25.2431552	44.10158859	NA	NA	NA	NA	7.632423362	-1.524315969
TRINITY_DN131119_c3_g6_i1	35.53820468	4.541226464	6.672643538	4.922333075	19.0033289	12.80848775	11.1801675	23.73439984	9.789131519	6.222324442	NA	NA	NA	NA	2.947833142	-1.416148005
TRINITY_DN131120_c3_g2_i1	4.201153901	0.710016481	1.220419153	1.237064183	4.572624892	2.052246114	3.677447363	4.20864816	2.521293864	1.436118647	NA	NA	NA	NA	0.055490269	-0.729206461
TRINITY_DN131120_c4_g1_i1	357.9847197	526.0087067	189.8876035	333.0290387	181.6218611	240.0636415	371.6567148	253.9806234	417.3014212	427.5314629	NA	NA	NA	NA	8.600078083	0.756882777
TRINITY_DN131120_c5_g2_i10	3.1721435	3.976804579	3.297441216	3.931432038	4.900670739	3.197451851	4.082789242	1.770715627	3.742903228	3.42707155	NA	NA	NA	NA	3.392801043	0.229742796
TRINITY_DN131121_c3_g4_i2	0.490142492	15.33397252	0.166115274	23.0441267	0.177827157	0.232781653	10.21709829	0.381901984	28.95204936	12.11944029	NA	NA	NA	NA	3.546676041	5.947033774
TRINITY_DN131122_c2_g1_i4	11.16194023	15.4205744	8.835271126	16.94097047	11.83905465	11.14298566	28.18908086	12.52017158	19.13990476	21.51069489	NA	NA	NA	NA	3.873800966	0.864302081
TRINITY_DN131122_c2_g2_i1	6.517189427	7.642633258	17.48329442	9.013332781	13.94699903	25.20907094	8.423611486	6.750883705	11.45073736	12.02573614	NA	NA	NA	NA	5.423090918	-0.507208136
TRINITY_DN131122_c3_g2_i1	0.380985291	3.297367001	3.160055966	2.214162634	3.961213245	3.094074125	6.515493741	0.374969039	3.02107736	3.6226079	NA	NA	NA	NA	4.363561612	0.790104752
TRINITY_DN131123_c0_g1_i1	4.453429074	14.30039323	3.363630729	9.216907822	5.733552871	5.003607406	8.117583313	3.42038624	24.63738927	9.438608216	NA	NA	NA	NA	2.289166434	1.569621282
TRINITY_DN131124_c2_g3_i2	0.199125283	0.398660873	0.794258183	0.446521001	0.710214669	0.903506006	0.745321784	0.179020956	4.738362727	0.952963292	NA	NA	NA	NA	2.223284124	1.409447021
TRINITY_DN131124_c2_g4_i2	1.455172409	2.628809128	2.539188372	2.41458461	0.847568685	2.034075185	1.966856665	1.746695266	3.53723464	2.446841543	NA	NA	NA	NA	2.945784992	0.598958049
TRINITY_DN131126_c1_g6_i3	4.507960859	5.161044172	4.583408906	7.065225508	5.697940742	6.339974601	5.582066975	7.818025691	9.829964274	5.915441094	NA	NA	NA	NA	1.635245473	0.204259546
TRINITY_DN131129_c0_g1_i2	0.329535881	1.344991945	0.23453584	1.004307488	0.34432688	1.436718834	0.320695943	0.462173217	1.245942885	0.492836083	NA	NA	NA	NA	1.644224502	0.654801953
TRINITY_DN131133_c0_g1_i1	1.441272577	5.833158235	5.244570197	5.126239037	2.055837834	1.10240289	7.64873492	0.753585037	8.299986366	5.944613132	NA	NA	NA	NA	3.00817727	1.651432316
TRINITY_DN131133_c0_g2_i1	0.93697478	1.662712031	5.358693235	0.620774775	1.606221536	4.805936754	3.736011271	4.448791931	4.025693018	1.191095584	NA	NA	NA	NA	1.80201432	-0.582155788
TRINITY_DN131134_c0_g1_i2	4.770069733	4.30552448	4.813979378	6.055326784	4.268850278	5.678684074	10.83159143	5.327230503	4.331678567	5.453438803	NA	NA	NA	NA	3.473439645	0.327272626
TRINITY_DN131136_c0_g1_i1	0.063796324	3.094406699	0.518912475	2.986870702	0.395792443	0.463568035	2.362677689	0.18640454	3.069915579	5.533799733	NA	NA	NA	NA	2.050528904	3.359990281
TRINITY_DN131140_c1_g1_i2	0	0.351294374	0.031780314	0.538429961	0.09185662	0.13360374	0.346435049	0.255722281	0.393934377	0.243082023	NA	NA	NA	NA	0.243814815	1.847293185
TRINITY_DN131141_c1_g1_i1	44.61707394	50.0055108	51.12075548	58.31582639	41.14765919	51.10574327	61.93732731	52.76170447	105.3811303	53.30273807	NA	NA	NA	NA	7.493371943	0.452160916
TRINITY_DN131141_c2_g1_i3	0.902378216	5.155464665	7.451735769	2.702492155	4.541926097	7.770584662	2.320371959	1.311884922	2.647741179	4.687211194	NA	NA	NA	NA	3.630668842	-0.310117358
TRINITY_DN131142_c0_g4_i1	35.92626029	14.65455342	24.06520586	10.68409079	27.5383519	40.41225082	11.37292738	34.99694887	9.573358938	11.04734325	NA	NA	NA	NA	5.556182711	-1.511062351
TRINITY_DN131142_c1_g1_i2	4.374579611	1.984622256	7.76724136	3.385618129	5.494554142	8.1302334	1.827915726	3.921306534	2.321227803	2.331327829	NA	NA	NA	NA	4.476095685	-1.316409506
