gid	PV.XYtestis.XXovary	FDR.XYtestis.XXovary	A10FO1	base	logA10FO1	A15MT1	logA15MT1	A17FO1	logA17FO1	A17MT1	logA17MT1	A2FO2	logA2FO2	A6FO1	logA6FO1	A6MT1	logA6MT1	A8FO2	logA8FO2	A8MT1	logA8MT1	A12MT1	logA12MT1	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	cutoff	co_sb
TRINITY_DN130627_c3_g3_i1	0.023901144	0.044448442	1.384380238	2	0.469240252	26.3863162	4.721718045	15.95223435	3.995686604	1.358807007	0.442340563	10.24616366	3.357011936	4.733847702	2.243013292	99.79582649	6.640907578	7.730403374	2.950543696	10.39791777	3.378222746	4.232826738	2.081621436	Xetrov90014239m	Chr05	86303519	86303519	3.087640609	1.854391637	1	male
TRINITY_DN130629_c1_g3_i5	0.000759516	0.002035481	1.370896015	2	0.455119144	1.409121454	0.494795965	0.228498391	-2.129744088	1.76689028	0.821212454	0.337559823	-1.566784893	0.249756575	-2.001405437	1.470206372	0.55601868	0.604120167	-0.727092547	3.939558872	1.978034094	1.801520697	0.849215226	slc37a4	Chr07	85134461	85134461	2.064647759	1.888536954	1	male
TRINITY_DN130634_c6_g1_i1	6.83E-11	6.00E-10	4.804790414	2	2.264473502	28.24356234	4.819850161	1.068638897	0.095774435	28.11934674	4.813491173	0.294167006	-1.765292653	2.567162528	1.360174636	32.2279906	5.010242335	4.21169129	2.074399693	53.84560893	5.750756794	40.24039755	5.330572653	qrfpr	Chr01	62153419	62153419	3.192870561	3.819922322	3	male
TRINITY_DN130634_c6_g2_i1	6.32E-25	2.30E-23	2.817765086	2	1.494551341	25.58111888	4.677007462	1.557024436	0.638791586	26.89355638	4.749188643	1.680136155	0.748578151	2.827740884	1.499649927	31.79336065	4.990653616	1.93299858	0.950840578	50.88226595	5.669091015	33.78606798	5.078356554	NA	NA	NA	NA	4.354818041	3.967349249	3	male
TRINITY_DN130635_c0_g1_i10	2.35E-19	5.24E-18	144.8274711	2	7.178191471	40.22438427	5.329998432	155.2945374	7.278863273	29.90122012	4.90213245	133.8723872	7.064714608	158.401827	7.307445165	28.82838229	4.849417977	121.5271565	6.925134925	25.97058619	4.698806673	33.21747691	5.05387059	LOC100489107	Chr04	97733458	97733458	6.309248881	-2.175245763	1	female
TRINITY_DN130638_c2_g2_i5	4.72E-11	4.24E-10	19.86284689	2	4.31200051	61.61538764	5.945218785	10.18763876	3.348747804	65.08720315	6.024302017	18.4976627	4.209271083	22.39800064	4.485298051	74.55973354	6.220324799	10.38659443	3.376650794	43.6488082	5.447870358	57.82305847	5.853573015	NA	NA	NA	NA	6.231525019	1.900124315	1	male
TRINITY_DN130644_c1_g1_i1	0.001246703	0.003194277	0.431943912	2	-1.211084105	0.792057907	-0.336322186	0.505049174	-0.985504233	1.564429908	0.645637022	0.409019106	-1.289759859	0.461568614	-1.115382969	2.020048126	1.014389664	0.706766916	-0.500693586	0.940291355	-0.088820241	1.524541137	0.608375079	lefty	Chr05	4538716	4538716	1.651405021	1.448420197	1	male
TRINITY_DN130646_c3_g1_i2	0.016948609	0.032925224	1.053561825	2	0.075274977	0.997121066	-0.004159414	0.321358468	-1.637744606	2.326724327	1.218300289	1.169653386	0.226081066	0.900655956	-0.150951983	3.417665291	1.773011114	0.49253924	-1.021689428	1.327804683	0.409042945	1.764728241	0.819446033	NA	NA	NA	NA	0.07098581	1.311446466	1	male
TRINITY_DN130648_c3_g3_i1	0.004282891	0.009696138	0.818675481	2	-0.288636407	4.455202964	2.155491158	2.039324494	1.028091353	3.905264372	1.965420217	1.764306193	0.81910096	2.064584672	1.045851587	2.987678129	1.579024731	0.478412597	-1.063672717	3.798816291	1.925549946	2.693607121	1.42953944	NA	NA	NA	NA	2.115528736	1.319135937	1	male
TRINITY_DN130649_c0_g2_i4	3.26E-13	3.92E-12	0.361771839	2	-1.466847985	3.085087583	1.625311447	0.352500567	-1.504302517	2.649851208	1.405911353	0.196880066	-2.344611048	0.270608672	-1.885720022	1.70328787	0.768322283	0.211410027	-2.241884291	2.366058991	1.242486044	2.777371733	1.473720285	NA	NA	NA	NA	2.700885661	3.170879096	3	male
TRINITY_DN130651_c1_g5_i3	4.53E-06	1.87E-05	1.272768253	2	0.347969756	0.347476241	-1.525013759	0.348403488	-1.521169028	0.043243504	-4.531372761	0.479529666	-1.060308025	1.841312756	0.880734696	0.052932723	-4.239696318	5.778540728	2.530705211	0.168259164	-2.571243014	0.058568724	-4.093725726	NA	NA	NA	NA	0.682339316	-3.90923567	3	female
TRINITY_DN130651_c2_g2_i1	0.015019372	0.029574673	1.730475298	2	0.791168348	8.018255571	3.003288402	2.785776219	1.478079371	4.331197334	2.114765905	1.600963072	0.678940031	3.944873085	1.979978886	5.53554975	2.468726602	6.236008536	2.640622903	8.426278698	3.074895634	12.4224263	3.634875078	NA	NA	NA	NA	1.459577134	1.234166671	1	male
TRINITY_DN130653_c2_g3_i2	2.84E-13	3.44E-12	0.918328516	2	-0.12291775	10.8641549	3.44150405	0.855890049	-0.224502621	9.092514548	3.184679329	1.19943385	0.262353594	0.75233898	-0.410545254	5.295964258	2.404893386	1.162735669	0.217523158	8.680275392	3.117740815	7.553714166	2.917186193	NA	NA	NA	NA	3.084242681	3.062332746	3	male
TRINITY_DN130654_c0_g3_i2	0.000126966	0.000401676	19.13585648	2	4.258206569	8.274726557	3.048711638	16.9067027	4.079523414	5.537559537	2.469250305	19.73620377	4.302772611	11.05617433	3.466780364	7.634523428	2.932538102	15.0385283	3.910591484	3.326473506	1.733993543	4.736864174	2.243932304	NA	NA	NA	NA	3.566977321	-1.474669036	1	female
TRINITY_DN130656_c3_g2_i12	0.013556461	0.027015722	0	2	NA	0.62830103	-0.67047215	4.859827676	2.280905158	10.47775735	3.389258052	3.005870188	1.587782706	9.080270529	3.18273528	26.99081496	4.754396633	2.275946988	1.186466954	37.52337136	5.22971755	5.718764024	2.515703376	NA	NA	NA	NA	2.03576048	2.119719785	1	male
TRINITY_DN130657_c0_g2_i1	0.006809894	0.014681881	0.711220061	2	-0.491632077	0.204664568	-2.288666734	4.553723562	2.187046714	0.067921483	-3.879988231	0.062765431	-3.993885998	0.230053693	-2.119957479	0.519625589	-0.944455617	0.449317246	-1.154193657	0.242257061	-2.045389379	0.114990524	-3.120413117	NA	NA	NA	NA	1.407873171	-2.306512786	1	female
TRINITY_DN130662_c0_g1_i1	0.001020447	0.002666042	14.15611965	2	3.823353956	5.220948396	2.384311899	13.84079416	3.790854819	10.76582991	3.428387632	10.02062569	3.324900688	16.6288299	4.055614751	6.203590489	2.633103454	16.14817316	4.013299057	6.262035578	2.646631705	3.696062753	1.885989252	NA	NA	NA	NA	4.400655015	-1.138088058	1	female
TRINITY_DN130664_c0_g5_i3	2.51E-07	1.29E-06	19.58882552	2	4.291958996	9.96127709	3.316330716	18.46031857	4.206355545	6.771236259	2.759419258	21.94450765	4.455787997	22.04098553	4.462116828	8.884926247	3.151359801	18.48292753	4.20812138	7.739890158	2.952313092	7.271890114	2.862330399	NA	NA	NA	NA	5.661966748	-1.307614257	1	female
TRINITY_DN130664_c0_g9_i3	1.55E-23	4.98E-22	13.64856463	2	3.770677331	78.65921948	6.297543966	13.69319427	3.775387124	73.63428046	6.202305665	10.861157	3.441105891	16.19571818	4.017540539	49.96307113	5.642790254	13.47974035	3.752720802	84.46343424	6.400255002	72.54255732	6.1807557	NA	NA	NA	NA	7.351502594	2.402405978	1	male
TRINITY_DN130665_c1_g5_i3	1.61E-15	2.49E-14	48.55892722	2	5.601664644	10.20940459	3.351826826	55.34338183	5.790338899	14.67784644	3.875568404	39.0632326	5.287739436	44.57251465	5.478082451	5.974936206	2.57892331	51.18320407	5.677598558	10.89094539	3.445057288	11.18804304	3.483885804	NA	NA	NA	NA	6.294905212	-2.182028019	1	female
TRINITY_DN130667_c0_g1_i5	1.36E-07	7.28E-07	12.48026033	2	3.641576123	5.171627465	2.370618355	21.34815008	4.416039154	4.481928871	2.164119753	10.96070499	3.45426869	10.92068923	3.448992006	3.208422759	1.681864252	9.609471198	3.264457043	3.503380426	1.808747656	3.658437064	1.87122744	NA	NA	NA	NA	4.704688778	-1.702487925	1	female
TRINITY_DN130670_c0_g1_i1	9.66E-07	4.51E-06	0	2	NA	17.95417791	4.166247691	3.575327768	1.838075507	10.62703341	3.409667012	2.296442784	1.199400839	3.638987204	1.863536978	18.91184279	4.241218043	2.595708135	1.376128174	26.71811553	4.739746351	14.17175193	3.824946212	NA	NA	NA	NA	1.958122211	2.866059061	1	male
TRINITY_DN130672_c2_g3_i5	2.20E-05	8.04E-05	0.513684689	2	-0.961045022	7.748268913	2.953874025	0.783423056	-0.352136508	2.495767972	1.319483815	0.670926356	-0.575773677	0.98804799	-0.017346979	2.430093177	1.281011632	1.801103604	0.848881171	5.296885878	2.405144426	7.221447569	2.85228806	hdhd2	Chr01	193087310	193087310	0.774612969	2.379750394	1	male
TRINITY_DN130677_c0_g1_i1	6.55E-05	0.000219535	14.33105836	2	3.841073253	1.017249286	0.024673268	4.225564452	2.07914407	1.645760039	0.718753998	5.053825701	2.337375909	4.410417114	2.140915105	3.09924927	1.631918794	13.2320208	3.725961502	0.820974663	-0.284590397	1.714620607	0.777889388	wisp1	Chr06	126645985	126645985	1.345995013	-2.279753168	1	female
TRINITY_DN130677_c4_g1_i1	8.77E-06	3.43E-05	48.45330833	2	5.598523269	23.88059273	4.57776674	29.73541682	4.894110394	19.72048703	4.301623277	44.99066166	5.491553679	44.0235444	5.460203398	10.83516205	3.437648825	48.83623269	5.609880008	8.511916886	3.089484064	20.72572346	4.373350557	NA	NA	NA	NA	5.845238664	-1.387335197	1	female
TRINITY_DN130677_c5_g1_i3	0.001208307	0.003108611	1.110922413	2	0.151758062	4.818956855	2.268720884	3.620242	1.856086139	13.28611296	3.73184718	4.483161661	2.164516523	3.530904922	1.820037974	9.794775563	3.292012435	1.464848185	0.550751153	4.960714063	2.310547802	6.543500272	2.710062574	NA	NA	NA	NA	3.716409974	1.47520883	1	male
TRINITY_DN130680_c2_g1_i1	0.006434716	0.013957043	0.343984247	2	-1.539585598	0.332955549	-1.586598511	0.42922806	-1.220183702	0.276242671	-1.855991906	0.888348475	-0.170802377	1.817831736	0.862218665	0.295870843	-1.756960564	0.676142782	-0.56460016	0.394112346	-1.343321151	0.28060597	-1.833382392	NA	NA	NA	NA	1.412101587	-1.385878303	1	female
TRINITY_DN130681_c5_g1_i1	7.52E-15	1.08E-13	0.639732088	2	-0.644460246	11.20102402	3.485558727	0.650439043	-0.620514236	33.22923605	5.05438122	1.002669055	0.003845503	0.109377257	-3.192615308	10.51453255	3.394312808	1.046759688	0.065930271	37.82067899	5.241103359	14.38950181	3.846944739	NA	NA	NA	NA	2.608023987	4.913236982	3	male
TRINITY_DN130682_c0_g1_i4	0.000232837	0.000699162	0.160123293	2	-2.642744904	2.110809077	1.077796093	0.860531284	-0.216700454	1.919662906	0.940852995	0.268891586	-1.894903483	0.567091802	-0.818345794	0.915179836	-0.127872829	0.187143751	-2.41778122	1.520078269	0.60414561	1.204200831	0.268076018	mep1a	Chr05	142742119	142742119	1.601395379	1.915027343	1	male
TRINITY_DN130685_c5_g2_i2	0.051941432	0.087578379	0.331985669	2	-1.59080713	1.276440501	0.352126291	1.856480934	0.892570499	1.832923121	0.874146276	1.355025876	0.438320402	3.050891055	1.609230663	4.98081688	2.316382371	0.097001883	-3.365843437	5.515295974	2.463438309	2.38319929	1.252899599	NA	NA	NA	NA	1.019974778	1.288336058	1	male
TRINITY_DN130691_c1_g2_i1	2.38E-11	2.23E-10	0.304482457	2	-1.715568986	1.861103807	0.896158527	0.257982055	-1.954657378	3.362150768	1.74938442	0.132562062	-2.915260146	0.043382035	-4.52675846	3.5941862	1.845665151	0.296552677	-1.7536397	2.32569362	1.217661053	2.367911171	1.243614961	NA	NA	NA	NA	1.08517123	3.72018207	3	male
TRINITY_DN130699_c6_g2_i2	0.003328169	0.007737376	139.1245601	2	7.120233316	48.20628042	5.591149211	20.81761655	4.379732996	24.93656616	4.64019091	49.58161426	5.631733338	32.90079391	5.040050492	17.09600324	4.095587181	127.7684577	6.997387911	33.08278822	5.048008925	28.36236576	4.82590597	NA	NA	NA	NA	6.503174973	-1.321196333	1	female
TRINITY_DN130703_c0_g1_i1	9.02E-11	7.78E-10	40.47654908	2	5.33901439	13.50975319	3.755929413	33.11014367	5.049201366	8.100123559	3.017943915	31.96330328	4.998344608	38.65589547	5.272616553	6.461788485	2.691933527	29.09669966	4.862783617	9.868224492	3.302790536	13.19964206	3.722426903	NA	NA	NA	NA	6.004132862	-1.766489564	1	female
TRINITY_DN130706_c0_g1_i1	0.00230147	0.005550692	0.774379996	2	-0.36888641	0.624626755	-0.678933728	0.268411535	-1.897481422	1.305947238	0.385096611	0.494217523	-1.016781931	0.737218845	-0.439835145	1.741288734	0.800155445	0.185124875	-2.433429334	2.238236187	1.162362283	1.221291169	0.288407195	NA	NA	NA	NA	1.966385871	1.546178124	1	male
TRINITY_DN130708_c0_g1_i1	7.57E-06	3.00E-05	1.173954442	2	0.231376422	6.68210711	2.740303108	2.612412967	1.385382974	7.435391941	2.894408793	1.721355495	0.783545074	2.063957598	1.045413332	4.251302208	2.087904818	1.57915961	0.659156996	4.314254693	2.109111349	6.360282264	2.669090793	NA	NA	NA	NA	3.584866536	1.663194197	1	male
TRINITY_DN130708_c1_g2_i5	5.23E-24	1.78E-22	94.14782771	2	6.556855903	21.33231591	4.414968693	83.5574453	6.384696479	16.93207291	4.081686701	78.99335625	6.303659415	94.97530579	6.569480547	15.2748714	3.933088329	88.15107228	6.461906214	11.96415345	3.580646414	14.74717808	3.882367011	NA	NA	NA	NA	7.023818189	-2.458892886	1	female
TRINITY_DN130709_c2_g1_i1	1.41E-23	4.56E-22	15.16639361	2	3.922806165	1.117623386	0.160434114	21.05354339	4.39599116	2.00738549	1.005317692	14.35645667	3.843627815	22.06713402	4.463827366	1.697927885	0.763775186	12.02601505	3.588086764	1.521180349	0.605191207	1.13028347	0.176684639	NA	NA	NA	NA	4.640593937	-3.47988465	3	female
TRINITY_DN130713_c0_g3_i3	0.003128972	0.007314984	0.555773088	2	-0.847432118	0.956362832	-0.064370033	0.873297501	-0.195454883	2.231617347	1.158089671	0.593916743	-0.751667391	1.036608986	0.051871805	3.906241748	1.965781237	0.944812499	-0.081900044	1.794518778	0.84359702	1.873942653	0.906076804	NA	NA	NA	NA	1.119478925	1.447711504	1	male
TRINITY_DN130721_c1_g2_i1	4.80E-05	0.00016463	801.7731865	2	9.64705036	1632.714099	10.67305647	456.7015256	8.835107799	1053.575704	10.04107827	212.1673124	7.729058594	278.0854418	8.119384409	1203.061208	10.23249433	731.5550207	9.514822564	1933.958703	10.91734127	1382.30229	10.43285743	NA	NA	NA	NA	9.675476436	1.524785456	1	male
TRINITY_DN130723_c0_g2_i2	4.45E-06	1.84E-05	11.85301907	2	3.567182668	2.866487227	1.51928385	18.44330061	4.205024958	4.975007679	2.314698752	7.655114206	2.936423901	17.97025914	4.167539308	5.169178335	2.369934976	14.08280124	3.815862427	3.076208373	1.62115323	2.350506395	1.232971606	NA	NA	NA	NA	3.23910297	-1.901888067	1	female
TRINITY_DN130723_c0_g3_i3	0.017664228	0.034139037	0.166449015	2	-2.586847762	0.534483952	-0.903781464	0.846174049	-0.240973654	0.798199925	-0.325177952	0.248457098	-2.008931337	0.548840124	-0.865542139	1.002757789	0.003973172	0.166745937	-2.584276486	1.171475285	0.228326518	1.109526224	0.149943766	gcsh	Chr04	55258488	55258488	1.025569234	1.244365169	1	male
TRINITY_DN130723_c0_g4_i1	5.63E-05	0.000190985	0.496193634	2	-1.011024869	0.978358035	-0.031565572	0.8408304	-0.250113264	2.191624205	1.132000442	0.594074427	-0.751284408	0.777663153	-0.362782712	3.48748856	1.802188484	0.579925234	-0.78606118	4.263771637	2.092130171	3.166209809	1.662756859	nlgn3	Chr08	23268026	23268026	0.664377032	2.096773268	1	male
TRINITY_DN130726_c0_g1_i1	0.000110146	0.000353491	5.138931432	2	2.361468403	17.6284862	4.139836687	5.99276249	2.583221197	16.09199197	4.008271018	4.739287735	2.244670254	7.920188246	2.98553472	13.02550636	3.703267553	3.917967476	1.970105421	5.423544752	2.439236085	14.41239453	3.849238145	NA	NA	NA	NA	5.144331631	1.268456312	1	male
TRINITY_DN130727_c0_g9_i2	7.48E-06	2.97E-05	8.187194956	2	3.03336925	19.45954132	4.2824058	10.5187883	3.394896619	23.27504905	4.540712303	9.818430075	3.295492362	8.144254112	3.025782576	28.16817683	4.815994284	9.307800012	3.218440213	49.88612815	5.640566796	21.19381691	4.405571529	NA	NA	NA	NA	4.142838119	1.628385372	1	male
TRINITY_DN130728_c1_g1_i2	0.025923344	0.047640163	0.532826544	2	-0.908262139	0.68765767	-0.540237554	0.393995826	-1.343747749	1.155318764	0.208290961	0.790826858	-0.338566226	0.538313682	-0.893481001	3.509265417	1.811169068	1.019028876	0.027194933	1.442939093	0.529010404	0.869309048	-0.202058934	NA	NA	NA	NA	0.790106573	1.239436269	1	male
TRINITY_DN130730_c9_g1_i3	5.76E-15	8.36E-14	23.19894831	2	4.535987499	9.610284945	3.264579208	62.80961781	5.972913586	4.706130163	2.234541223	34.96375042	5.12778804	40.762253	5.349161889	3.88125144	1.956521899	44.15915404	5.464640629	5.411173066	2.435941384	7.910933777	2.983847995	NA	NA	NA	NA	5.444406453	-2.716325206	1	female
TRINITY_DN130732_c3_g1_i5	1.09E-14	1.53E-13	48.44937096	2	5.598406029	14.62628567	3.87049154	46.85828726	5.550232317	13.07793775	3.709063156	39.41821144	5.300790412	40.00410974	5.322076315	9.653883812	3.271109464	38.44800392	5.264836796	11.50345215	3.523994969	12.64854555	3.660899595	NA	NA	NA	NA	6.594302142	-1.797668894	1	female
TRINITY_DN130733_c3_g2_i5	4.69E-14	6.17E-13	3.036604572	2	1.602459052	24.2257517	4.598469527	3.047844682	1.607789385	13.24034387	3.726868686	1.525432954	0.609218772	3.627597016	1.859014198	14.10219427	3.817847755	1.865513148	0.899572528	20.2502774	4.339869766	18.81762364	4.234012546	NA	NA	NA	NA	4.20963011	2.798333464	1	male
TRINITY_DN130734_c5_g1_i1	0.025941997	0.047655954	0	2	NA	0.467171942	-1.097974465	0.229429517	-2.123877083	1.345517941	0.428161628	0.773656828	-0.370234325	0.81983915	-0.28658721	1.799496871	0.847593594	0	NA	1.163415439	0.218366355	1.079917526	0.110921137	NA	NA	NA	NA	0.119193281	1.652216488	1	male
TRINITY_DN130735_c0_g1_i2	5.48E-24	1.86E-22	59.26183853	2	5.88903148	9.108460987	3.187207309	52.76431085	5.721490533	6.376220046	2.672701418	52.86653019	5.724282736	58.60351567	5.872915311	6.844285961	2.774900038	57.32188797	5.841014222	11.40821123	3.512000694	9.123065302	3.189518644	NA	NA	NA	NA	5.924579465	-2.717298188	1	female
TRINITY_DN130735_c0_g2_i1	3.27E-07	1.64E-06	13.41453719	2	3.745725376	5.501557508	2.459840108	27.27810251	4.769671388	2.528013036	1.338003903	17.98802102	4.16896457	21.71209217	4.440426845	1.643923498	0.717143163	16.09629691	4.008656917	5.328061922	2.413610849	3.209929276	1.682541511	NA	NA	NA	NA	2.184739294	-2.419161775	1	female
TRINITY_DN130738_c0_g1_i10	4.90E-12	5.01E-11	1.678036652	2	0.746774228	30.27395527	4.920005269	1.706121321	0.770720239	51.88172208	5.697154462	1.369807976	0.453973666	6.455246867	2.690472269	20.86640008	4.38310982	1.470901276	0.556700419	35.80792944	5.162207193	31.62072148	4.98279838	NA	NA	NA	NA	2.616052436	3.743030941	3	male
TRINITY_DN130746_c0_g1_i3	2.01E-11	1.91E-10	3.454835841	2	1.788617162	23.58275001	4.559660057	4.072196594	2.025807212	13.69310153	3.775377353	2.176324775	1.121893867	3.606840674	1.850735696	12.89323288	3.688542149	2.751442979	1.460188431	13.10092801	3.711597104	13.79050269	3.785603142	NA	NA	NA	NA	4.401136245	2.264952917	1	male
TRINITY_DN130751_c0_g4_i5	2.43E-12	2.58E-11	61.84657276	2	5.950621745	25.95022324	4.697675044	65.75044962	6.038928855	15.23632709	3.92944326	67.90951377	6.085541798	70.18294917	6.133048668	15.23018161	3.92886124	54.41174248	5.765846125	11.73167936	3.552337641	18.51249152	4.21042717	NA	NA	NA	NA	5.95173735	-1.88955267	1	female
TRINITY_DN130752_c0_g2_i9	0.072431305	0.116792955	0.270003238	2	-1.888951386	0.203269494	-2.298534378	0.648870609	-0.623997275	0.216830905	-2.205357696	1.041928407	0.059256151	2.455053995	1.295754755	0.544099586	-0.878057364	0.258190118	-1.953494311	0.590577731	-0.759801137	0.557981323	-0.841711263	NA	NA	NA	NA	1.024549326	-1.111559152	1	female
TRINITY_DN130752_c0_g4_i2	2.64E-10	2.13E-09	0.463954458	2	-1.107944898	3.824417424	1.935239998	0.913005464	-0.131304601	4.547963776	2.185220763	0.547330841	-0.869514943	0.652503332	-0.615942826	3.26089606	1.705268456	0.594721165	-0.749714675	2.417765945	1.273674589	3.437990413	1.781565522	NA	NA	NA	NA	3.270386645	2.461567245	1	male
TRINITY_DN130755_c0_g1_i1	0.095834587	0.148991777	0.832292728	2	-0.264837063	7.384740559	2.884547237	0.846222499	-0.240891051	0	NA	3.351774627	1.744925146	0.355750078	-1.491064022	8.324651859	3.057389939	3.566714518	1.834595746	0.794650826	-0.331607023	8.796106797	3.136865121	NA	NA	NA	NA	0.886655136	1.449384178	1	male
TRINITY_DN130755_c0_g2_i1	6.68E-20	1.58E-18	0	2	NA	12.36760974	3.628494796	0.322093842	-1.634447016	17.49036479	4.128488474	0	NA	0	NA	5.82332626	2.54184345	0	NA	32.12171392	5.005476968	11.37064192	3.507241798	NA	NA	NA	NA	1.837698798	7.700157982	7	male
TRINITY_DN130756_c3_g1_i2	0.008857757	0.018547521	2.080571456	2	1.056979838	2.556059333	1.353921325	1.30178043	0.380486131	4.94825673	2.306920353	1.933567097	0.951264828	1.641796891	0.71527566	4.975369962	2.314803807	1.40288272	0.488394406	2.933869224	1.552804565	3.06371978	1.615284349	NA	NA	NA	NA	1.299183561	1.144582994	1	male
TRINITY_DN130763_c0_g1_i1	0.011886094	0.024059341	41.97718253	2	5.391533432	12.45174998	3.638276609	26.18697841	4.710777699	24.83043573	4.634037673	26.44293	4.724810138	47.42316124	5.567519931	31.59903629	4.981808655	72.79514098	6.18577025	11.63346065	3.54020842	25.18559893	4.654527135	NA	NA	NA	NA	4.18429435	-1.033383687	1	female
TRINITY_DN130763_c0_g2_i1	0.000188215	0.000576137	23.03629858	2	4.525837021	19.28015907	4.269045049	39.9917986	5.321632262	21.01114239	4.393082699	27.01001576	4.755422577	48.29112057	5.593686036	17.62223471	4.139324982	37.1937254	5.216987353	10.14351679	3.342486021	17.62775097	4.139776516	NA	NA	NA	NA	6.357409324	-1.034194536	1	female
