"gid"	"Am2_463"	"base"	"logAm2_463"	"Am2_464"	"logAm2_464"	"Am4_461"	"logAm4_461"	"Am6_462"	"logAm6_462"	"Am6_464"	"logAm6_464"	"gname"	"chr"	"start"	"end"	"logCPM"	"logFC.XY46.XX46"	"PV.XY46.XX46"	"FDR.XY46.XX46"	"meanXY"	"group1"	"meanXX"	"group2"
"16845"	"TRINITY_DN131783_c3_g1_i1"	2.211355446	2	1.144930938	0.193290365	-2.37115837	3.116789385	1.640060669	5.897202552	2.560030747	0.660719962	-0.597889162	NA	NA	NA	NA	1.207284592	3.082200252	7.07897453134625e-06	7.81916314376912e-05	1.90376424174394	"meanmale"	-1.22733675529922	"meanfemale"
"16936"	"TRINITY_DN131848_c0_g1_i3"	5.040106309	2	2.333454164	3.559148639	1.831532185	8.426032139	3.074853419	6.086707048	2.605661931	2.286836204	1.193353036	NA	NA	NA	NA	4.685093114	1.186252068	0.00108550297079531	0.00729941482734051	2.70436630535354	"meanmale"	1.5474954445842	"meanfemale"
"16943"	"TRINITY_DN131856_c3_g2_i2"	22.53937542	2	4.494375633	6.184860694	2.628741101	18.27207925	4.191568908	9.472011791	3.243670877	7.314844607	2.870827217	NA	NA	NA	NA	3.944874054	1.341445749	0.00167764169749905	0.0107259834855996	4.06705831176656	"meanmale"	2.75487738199629	"meanfemale"
"16962"	"TRINITY_DN131868_c0_g11_i1"	1.470427345	2	0.556235501	0.558078855	-0.84145911	1.602255689	0.680104392	0.981402156	-0.027083654	0.460084631	-1.12002883	NA	NA	NA	NA	1.710996905	1.441307239	0.00292902168394949	0.0173439529485717	0.434520658952934	"meanmale"	-0.973747403369146	"meanfemale"
"17012"	"TRINITY_DN131895_c1_g9_i1"	6.335936786	2	2.663557942	0.445751249	-1.165689255	2.717300452	1.442174093	4.816550214	2.268000206	0	NA	NA	NA	NA	NA	0.258896519	4.591396551	2.94249042557323e-07	4.13457203967448e-06	2.2089424781629	"meanmale"	-2.16504209028026	"meanfemale"
"17053"	"TRINITY_DN131925_c1_g2_i3"	13.65968581	2	3.771852395	10.49812544	3.392059836	25.26522242	4.659080976	13.82017868	3.788704363	5.537831014	2.469321031	"prps1"	"Chr08"	16910402	16910402	5.199682082	1.159375868	0.00411582041990828	0.023099162262136	4.13601051598429	"meanmale"	3.00325649296317	"meanfemale"
"17111"	"TRINITY_DN131972_c3_g4_i3"	19.67099949	2	4.297998358	7.844783356	2.971733606	22.28373971	4.477919464	18.74973118	4.228798006	11.7331933	3.552523805	NA	NA	NA	NA	4.133089196	1.076697567	0.00165651116993896	0.0106099242653949	4.33877548681107	"meanmale"	3.29117450580265	"meanfemale"
"17121"	"TRINITY_DN131978_c0_g1_i1"	5.897331598	2	2.560062317	2.793417036	1.482030973	5.730883092	2.518757466	6.12163677	2.613917444	2.615615308	1.387150372	NA	NA	NA	NA	2.717938125	1.159299352	0.00313056978634422	0.018363015296616	2.56479692918683	"meanmale"	1.43542386723397	"meanfemale"
"17135"	"TRINITY_DN131994_c0_g3_i1"	5.626415208	2	2.492216022	0.721298202	-0.471332267	2.978636748	1.574652194	4.92853581	2.301159108	1.522868665	0.606791527	"b3galnt2"	"Chr05"	59571831	59571831	0.140885427	1.961035887	0.00251027223998439	0.0152369676168047	2.17354192387578	"meanmale"	0.166308519948958	"meanfemale"
"17156"	"TRINITY_DN132014_c1_g3_i2"	1.503286224	2	0.588119723	0.632359533	-0.661183048	2.011813135	1.008496308	3.531309219	1.820203156	0.531312706	-0.912366881	NA	NA	NA	NA	2.124273664	2.047833612	6.24702622840919e-05	0.000571769105184417	1.23198705083163	"meanmale"	-0.78106730109863	"meanfemale"
"17161"	"TRINITY_DN132022_c5_g3_i1"	89.27793753	2	6.480231794	52.83602364	5.72344999	82.37114234	6.364067091	141.9734471	7.149477321	50.48166521	5.657687595	"acvrl1"	"Chr02"	131803931	131803931	6.604533469	1.044516417	0.00433259941483183	0.0240506036067929	6.70792425857653	"meanmale"	5.69094625928062	"meanfemale"
"17235"	"TRINITY_DN132075_c0_g1_i5"	1.253332491	2	0.325769192	0.69179683	-0.531579692	2.790984264	1.48077399	1.503548152	0.588371072	0.740387571	-0.433647418	NA	NA	NA	NA	1.913361967	1.402078234	0.00497128714702726	0.0270422841295544	0.887048168514871	"meanmale"	-0.481581287428647	"meanfemale"
"17245"	"TRINITY_DN132087_c0_g1_i2"	1.34045267	2	0.42272028	0.577396083	-0.792366774	2.177576826	1.122723619	2.32653056	1.218180138	0.864530188	-0.210011754	NA	NA	NA	NA	3.064841717	1.46113068	0.000770741524333988	0.00540733174638931	0.962205981874647	"meanmale"	-0.471802509089816	"meanfemale"
"17303"	"TRINITY_DN132134_c7_g3_i2"	11.2027322	2	3.485778725	8.876352494	3.14996696	19.7691713	4.305180491	21.23654895	4.408477435	6.317036542	2.659247918	"gpbar1"	"scaffold_305"	170868	170868	3.000702046	1.230427594	0.00448550757676282	0.0247780829395441	4.12125727946185	"meanmale"	2.92539079901502	"meanfemale"
"17414"	"TRINITY_DN132208_c6_g4_i1"	18.96107597	2	4.244968929	12.85848562	3.684648837	183.1300747	7.516724928	15.30115335	3.935568497	10.18270387	3.348048794	NA	NA	NA	NA	6.588928397	2.681631522	0.00174145898277111	0.0110659180864444	6.17919654788626	"meanmale"	3.52615581470092	"meanfemale"
"17535"	"TRINITY_DN132304_c3_g1_i6"	465.5876248	2	8.862908902	227.0201951	7.826676831	916.162823	9.839460211	386.9172434	8.595881215	275.9040912	8.108023039	NA	NA	NA	NA	10.05733365	1.261636072	0.0064405283888905	0.0334443511445592	9.20348503920306	"meanmale"	7.9741979865869	"meanfemale"
"17543"	"TRINITY_DN132309_c1_g3_i6"	9.815837026	2	3.295111296	8.449095688	3.078796937	15.43050066	3.947712967	35.47877184	5.148884164	3.036336906	1.602331878	"LOC100486092"	"Chr04"	9434685	9434685	4.240533209	1.840632166	0.0010813473599382	0.00727932105377024	4.33926590844912	"meanmale"	2.52175841308282	"meanfemale"
"17549"	"TRINITY_DN132313_c0_g2_i1"	77.79561525	2	6.281616939	20.22301321	4.337926068	272.7027933	8.091185668	54.51826323	5.768667698	18.43323981	4.204237755	NA	NA	NA	NA	7.351895759	2.834124255	5.79771151109294e-06	6.54301913113887e-05	7.07687605282817	"meanmale"	4.27263736189286	"meanfemale"
"17579"	"TRINITY_DN132335_c6_g7_i1"	9.547274691	2	3.255088969	6.388142628	2.675396524	28.3752898	4.826563222	4.811066475	2.266356733	0.906703371	-0.141297446	"tmed4"	"Chr03"	107880347	107880347	4.45882517	1.986037499	0.00887211239331275	0.0436190331562415	3.83234762647445	"meanmale"	1.86691707510272	"meanfemale"
"17602"	"TRINITY_DN132349_c0_g3_i1"	3.34918599	2	1.743810495	1.712331549	0.77596207	4.070816004	2.025318015	3.265154346	1.707151191	1.83459233	0.875459513	NA	NA	NA	NA	2.722234744	1.035583149	0.008658785896958	0.0427725844832698	1.83261411614583	"meanmale"	0.826649715527726	"meanfemale"
"17636"	"TRINITY_DN132370_c0_g1_i1"	3.327067425	2	1.734251104	1.307742294	0.387078269	4.569558017	2.19205463	4.757144626	2.250095887	2.196680749	1.135325213	NA	NA	NA	NA	3.245773271	1.294022303	0.00180504086540809	0.0114175815937467	2.07656708363139	"meanmale"	0.809259276406839	"meanfemale"
"17715"	"TRINITY_DN132444_c9_g1_i3"	1.294050458	2	0.371893872	0.641548526	-0.640369702	4.059976195	2.021471268	2.446669817	1.29081942	1.266539922	0.340892552	NA	NA	NA	NA	2.57575236	1.473825762	0.00550297417134842	0.0294337719939097	1.37869591947252	"meanmale"	-0.0677207411060053	"meanfemale"
"17733"	"TRINITY_DN132456_c6_g1_i1"	31.29597971	2	4.967905435	16.26788265	4.023954584	34.96051525	5.127654542	23.12678914	4.531493075	10.00303724	3.322366209	NA	NA	NA	NA	5.807483015	1.208445954	0.000869295075651607	0.00601083683998523	4.89697548919703	"meanmale"	3.71540579613213	"meanfemale"
"17739"	"TRINITY_DN132465_c3_g1_i1"	2.366697782	2	1.242875491	0.82605726	-0.275686306	2.013645664	1.009809838	1.61479163	0.691348014	0.770952625	-0.375285886	"LOC734122"	"Chr03"	46155370	46155370	2.530162937	1.351281342	0.00131152530446553	0.00860619998066744	0.998901950034654	"meanmale"	-0.324446094168374	"meanfemale"
"17752"	"TRINITY_DN132472_c0_g2_i4"	1.848978083	2	0.886728124	0.330483284	-1.597350794	1.76139778	0.816720753	1.637022096	0.711073795	0.371214401	-1.429675415	NA	NA	NA	NA	2.633026123	2.340094528	3.13718187866132e-08	5.11736123189614e-07	0.806722184632536	"meanmale"	-1.51066734940172	"meanfemale"
"17755"	"TRINITY_DN132475_c1_g1_i2"	7.018503251	2	2.811163398	2.931601122	1.551688822	10.44199886	3.384326001	9.070752517	3.181222243	3.803762717	1.927427252	NA	NA	NA	NA	2.834695326	1.420370897	0.00053292557414836	0.00390817310933085	3.14467480755393	"meanmale"	1.75179871980503	"meanfemale"
"17819"	"TRINITY_DN132528_c3_g3_i1"	6.22374011	2	2.637781818	2.892294633	1.532214525	6.413213307	2.681047393	10.14282935	3.342388244	3.730059672	1.89919871	"cox6a1"	"Chr01"	143194206	143194206	1.824071696	1.221303287	0.00918416915213555	0.0449141887889045	2.92473858297358	"meanmale"	1.72738776875465	"meanfemale"
"17827"	"TRINITY_DN132533_c4_g2_i1"	33.87142288	2	5.081996688	15.65721232	3.968755467	37.8090884	5.24066116	24.08376658	4.589989135	15.80434348	3.982249201	"Xetrov90024992m"	"Chr10"	14200518	14200518	3.841516583	1.050829645	0.0048758176491978	0.0265867442039008	4.99645771363705	"meanmale"	3.97552728100234	"meanfemale"
"17848"	"TRINITY_DN132547_c1_g4_i1"	71.85917796	2	6.167100526	35.6277191	5.154928219	101.958875	6.67184355	128.868691	7.009757989	50.06572161	5.645751269	"Xetrov90027597m"	"scaffold_2605"	1378	1378	7.297429384	1.266861462	0.00112272990191012	0.00752337627177329	6.65672061326199	"meanmale"	5.421116241389	"meanfemale"
"17889"	"TRINITY_DN132578_c3_g4_i2"	3.045471102	2	1.606665415	0.231935609	-2.108203761	1.197237021	0.259708796	1.732207442	0.792611712	0.874433938	-0.1935787	NA	NA	NA	NA	1.547251635	1.837878794	0.00319262806677257	0.018674328474056	0.994028260731497	"meanmale"	-0.853905873796501	"meanfemale"
"17914"	"TRINITY_DN132602_c3_g1_i2"	7.126792597	2	2.83325294	2.691987934	1.428671944	17.32472394	4.114760459	22.86611382	4.51513929	8.267001323	3.047364118	NA	NA	NA	NA	2.507723395	1.547816996	0.00723902259126607	0.0369446413850557	3.97935256706219	"meanmale"	2.4540691689003	"meanfemale"
"17915"	"TRINITY_DN132602_c3_g2_i2"	4.648651286	2	2.216812208	2.130056727	1.090891852	7.024580065	2.812411982	5.149249337	2.36436213	2.991088308	1.580670505	NA	NA	NA	NA	2.896100225	1.158846469	0.00450871072481487	0.0248897198290411	2.48738178687091	"meanmale"	1.35652275953884	"meanfemale"
"17950"	"TRINITY_DN132623_c1_g1_i1"	3.092557148	2	1.628800255	0.612182896	-0.707965357	5.210857285	2.381520743	4.113480792	2.040359707	2.004685756	1.003376105	NA	NA	NA	NA	1.08335999	1.654752098	0.0056789287396262	0.030206475089575	2.04930493101366	"meanmale"	0.387951770240306	"meanfemale"
"17969"	"TRINITY_DN132634_c3_g2_i1"	5.253427659	2	2.393259033	1.714237859	0.777567304	13.77979194	3.7844822	10.62980366	3.410043044	3.275875889	1.7118807	NA	NA	NA	NA	4.958787153	2.017713925	5.86172357359449e-06	6.60629225707276e-05	3.30564582987856	"meanmale"	1.3191305226676	"meanfemale"
"17971"	"TRINITY_DN132634_c5_g2_i2"	116.8980027	2	6.86910647	54.85306265	5.777500269	89.00663898	6.475841045	82.74043594	6.370520654	31.18385941	4.962727586	NA	NA	NA	NA	5.231531868	1.188007602	0.0009925852442199	0.00675288286309016	6.58819181120128	"meanmale"	5.42688736233537	"meanfemale"
"17990"	"TRINITY_DN132647_c1_g1_i3"	2.030730959	2	1.021999117	1.621589013	0.697408219	4.216995306	2.076215416	4.459387132	2.15684545	1.47725677	0.562920611	NA	NA	NA	NA	2.317524042	1.239507925	0.00723836536316958	0.0369446413850557	1.83557560273078	"meanmale"	0.631824068386265	"meanfemale"
"18093"	"TRINITY_DN132741_c0_g1_i1"	1.784366694	2	0.835412125	0.763318414	-0.3896431	1.513895155	0.598265295	3.045064226	1.606472658	0.89020911	-0.16778383	NA	NA	NA	NA	3.694465291	1.382334488	0.000914606325426025	0.00628061573856016	1.08034523317665	"meanmale"	-0.274278451196178	"meanfemale"
"18095"	"TRINITY_DN132741_c0_g3_i1"	8.636585005	2	3.110460969	2.456107283	1.296373579	4.415833252	2.142685695	9.366841805	3.2275627	2.539861852	1.344750028	"adipoq"	"Chr05"	124016116	124016116	1.494945532	1.601166639	0.00258216218071475	0.0156238978527915	2.90172356264861	"meanmale"	1.3208223172372	"meanfemale"
"18113"	"TRINITY_DN132758_c1_g2_i4"	87.85445294	2	6.457043507	14.80255344	3.887774157	42.47628277	5.408585612	175.1354219	7.452327094	14.75271507	3.882908585	NA	NA	NA	NA	5.609685418	2.810698154	7.32824331755616e-08	1.13453579505381e-06	6.66990765961647	"meanmale"	3.88535318509878	"meanfemale"
"18142"	"TRINITY_DN132778_c1_g2_i1"	1.02937482	2	0.041768398	0.5228776	-0.935454828	1.960950639	0.971553221	0.913960304	-0.129796589	0.157706502	-2.664685953	NA	NA	NA	NA	1.572721048	1.996598607	0.00126005049246137	0.00831619987628447	0.380207000433519	"meanmale"	-1.55473074798329	"meanfemale"
"18167"	"TRINITY_DN132809_c9_g3_i1"	1.274482305	2	0.349911343	0.61270038	-0.706746349	3.919514715	1.970675042	4.137820915	2.048871207	0.721867925	-0.470193193	NA	NA	NA	NA	3.718584585	2.249005589	1.12276455935277e-05	0.000119313467723977	1.63724203883033	"meanmale"	-0.583410665755665	"meanfemale"
"18169"	"TRINITY_DN132814_c0_g1_i5"	6.603842516	2	2.723305716	2.225512057	1.154137317	7.850659568	2.972813866	8.672182369	3.116395096	5.232952529	2.387625172	"fancl"	"Chr05"	26554559	26554559	5.299591598	1.081688162	0.00451359239063867	0.0249101234570413	2.94654275818079	"meanmale"	1.89891735063926	"meanfemale"
"18226"	"TRINITY_DN132850_c1_g1_i2"	5.289886899	2	2.403236877	2.187599243	1.129348468	6.22686909	2.638506949	5.457604094	2.448267742	2.507268946	1.326116757	NA	NA	NA	NA	2.240332449	1.296007392	0.00170068673174258	0.0108482935489493	2.50034827900556	"meanmale"	1.23114611106707	"meanfemale"
"18316"	"TRINITY_DN132915_c0_g1_i6"	0.517205866	2	-0.951189457	0.207203237	-2.270881553	1.246813111	0.318245231	0.763869432	-0.388602035	0.362471687	-1.464059786	NA	NA	NA	NA	0.895793653	1.579449688	0.00939668890707536	0.0457918753480591	-0.246858518772056	"meanmale"	-1.81128278319887	"meanfemale"
"18356"	"TRINITY_DN132950_c0_g4_i1"	4.41880045	2	2.143654781	0	NA	1.093709363	0.129229414	1.718496618	0.781147012	0	NA	"pop5-like"	"Chr01"	143273044	143273044	0.192587727	8.424844749	2.19114474639754e-09	4.20056426747894e-08	1.26929381191297	"meanmale"	-13.2877123795494	"meanfemale"
"18408"	"TRINITY_DN132993_c1_g1_i1"	18.85797367	2	4.237102759	5.735941604	2.520030336	25.1403157	4.651930861	10.35031155	3.371602289	11.30907203	3.499408648	NA	NA	NA	NA	4.44402302	1.121383948	0.00846247601572778	0.0419774491464333	4.1792164545651	"meanmale"	3.09129477631189	"meanfemale"
"18422"	"TRINITY_DN133001_c0_g1_i1"	3.301931161	2	1.723310043	1.074537741	0.103716155	3.76022782	1.910820073	2.654359304	1.408363673	0.987014099	-0.018857402	NA	NA	NA	NA	2.519573459	1.682664147	8.14021837800497e-05	0.000723024168681702	1.69552148842942	"meanmale"	0.043870695098488	"meanfemale"
"18493"	"TRINITY_DN133059_c0_g2_i2"	1.960897847	2	0.97151438	0.628460592	-0.670105812	2.63498258	1.397793424	4.294188619	2.102385562	1.245625247	0.316870091	NA	NA	NA	NA	2.514640546	1.680362553	0.000695454645246811	0.0049360655398693	1.56728080694843	"meanmale"	-0.093659011217848	"meanfemale"
"18495"	"TRINITY_DN133061_c1_g1_i3"	3.057786667	2	1.612487758	1.828554215	0.870703402	4.764387957	2.252290894	5.537816247	2.469317184	2.589958132	1.372928776	"zbtb48"	"Chr07"	91410418	91410418	4.539566541	1.041763967	0.00328556511389359	0.0191416210010792	2.15491701167736	"meanmale"	1.14362601639382	"meanfemale"
"18500"	"TRINITY_DN133064_c1_g5_i1"	5.589017409	2	2.482594669	0	NA	3.425843849	1.776459394	0	NA	0	NA	NA	NA	NA	NA	0.343714146	8.59396172	1.32130106040549e-05	0.000138522781620737	1.58739079726327	"meanmale"	-13.2877123795494	"meanfemale"
"18526"	"TRINITY_DN133085_c1_g1_i3"	0.672338924	2	-0.57273942	0.258578601	-1.951325207	2.288171087	1.194194927	1.314852906	0.394901413	0.467943471	-1.095593837	NA	NA	NA	NA	0.028115042	1.969776061	0.00571121971472362	0.0303135839337991	0.511185618206836	"meanmale"	-1.46052437037146	"meanfemale"
"18539"	"TRINITY_DN133096_c6_g5_i1"	6.783382965	2	2.762004944	3.63604088	1.86236842	8.982313956	3.167087149	5.358920158	2.421942322	1.672430818	0.741946533	NA	NA	NA	NA	3.777152639	1.438948292	0.00113577154281157	0.00759851879003848	2.8159112726048	"meanmale"	1.40835092422439	"meanfemale"
"18541"	"TRINITY_DN133099_c0_g3_i1"	0.645179398	2	-0.632227724	0.132928482	-2.911277837	2.979931597	1.575279215	1.408190458	0.493842472	0.213828866	-2.225471471	"klhl36-like"	"Chr04"	64622355	64622355	1.575736078	3.274294542	3.95876527544573e-06	4.58382380384828e-05	0.746628491593665	"meanmale"	-2.52716977390213	"meanfemale"
"18606"	"TRINITY_DN133143_c0_g1_i1"	1.772885133	2	0.826099066	1.10439496	0.143256209	2.266163396	1.180251887	2.76973243	1.469746611	1.021022371	0.030014477	"nek9"	"Chr08"	61144882	61144882	3.136384827	1.125915683	0.0049368948441042	0.0268904997765691	1.18249758600826	"meanmale"	0.0878818958530925	"meanfemale"
"18611"	"TRINITY_DN133151_c2_g1_i1"	4.161308515	2	2.057037252	3.126505506	1.644551058	7.725998796	2.949721453	15.0920275	3.915714729	2.492668473	1.317691016	NA	NA	NA	NA	4.132627566	1.705731725	0.000451720301597051	0.00337114184384562	3.1688364146568	"meanmale"	1.49040941733268	"meanfemale"
"18648"	"TRINITY_DN133182_c5_g1_i2"	4.064173466	2	2.02296198	2.131449936	1.091835169	4.095341669	2.033983819	5.071028037	2.342278251	2.321483218	1.215046852	NA	NA	NA	NA	3.811968194	1.015103844	0.00445102487888312	0.0246094017965471	2.14087059843598	"meanmale"	1.15482075073061	"meanfemale"
"18675"	"TRINITY_DN133210_c0_g1_i4"	5.038632774	2	2.333032314	1.301297679	0.379951024	4.689334095	2.229383069	6.50738267	2.702077395	2.317096939	1.212318403	NA	NA	NA	NA	3.896933503	1.60669752	5.14956344348897e-05	0.000481211172139597	2.43613069778922	"meanmale"	0.85542949528739	"meanfemale"
"18688"	"TRINITY_DN133219_c0_g2_i1"	28.31473372	2	4.823481057	4.989315033	2.318841766	32.44111017	5.019751286	29.43781506	4.87959869	16.16067903	4.014415913	NA	NA	NA	NA	3.596434694	1.534332183	0.00111492021497506	0.00747908151739995	4.90999640143021	"meanmale"	3.40259899570035	"meanfemale"
"18690"	"TRINITY_DN133219_c0_g7_i1"	29.58639819	2	4.88686217	3.178435462	1.668316795	29.62614458	4.888798987	33.13232005	5.050167325	14.14018132	3.821728715	"phospho2"	"Chr09"	63330238	63330238	4.020797731	1.85890255	0.00024963409958206	0.00198663818687816	4.94400198679386	"meanmale"	3.11426846369038	"meanfemale"
"18692"	"TRINITY_DN133220_c3_g3_i1"	0.420903571	2	-1.248438345	0.186781924	-2.420573251	44.81032286	5.485759216	0.277016879	-1.851954211	0.995265659	-0.00684643	NA	NA	NA	NA	4.154247401	4.710694273	0.00305813519499732	0.0180016402875686	3.92310300176272	"meanmale"	-0.758467807662924	"meanfemale"
"18734"	"TRINITY_DN133247_c2_g3_i5"	7.282721961	2	2.864477767	3.86331437	1.949839079	10.38259827	3.376095622	10.40212324	3.37880613	4.482877617	2.164425114	"cnot6l"	"Chr01"	91263426	91263426	3.996327734	1.194708911	0.000910261912980173	0.00625939960618652	3.22587867604094	"meanmale"	2.06115267814038	"meanfemale"
"18761"	"TRINITY_DN133268_c0_g1_i3"	26.43392163	2	4.724318568	11.99429105	3.584275981	33.80386897	5.079116472	24.87599056	4.63668207	13.6650591	3.772419794	NA	NA	NA	NA	5.816088061	1.175691133	0.000331582774927855	0.00257712869725012	4.82636342336512	"meanmale"	3.68142397295124	"meanfemale"
"18833"	"TRINITY_DN133322_c1_g2_i1"	1.446049208	2	0.532116647	0.939432739	-0.090138223	3.812929567	1.930899882	2.746743626	1.457722259	1.110711629	0.151484302	NA	NA	NA	NA	1.697604502	1.412505233	0.00750771897333202	0.0380976640719988	1.41612315169758	"meanmale"	0.0358662396242232	"meanfemale"
"18881"	"TRINITY_DN133357_c2_g3_i2"	193.9557055	2	7.599583405	69.9231753	6.127698796	215.5668284	7.751991382	111.7642587	6.80431509	78.2446134	6.289919531	NA	NA	NA	NA	6.73772653	1.261669668	0.0011808542683039	0.00786636920560028	7.44097182738284	"meanmale"	6.21108998065591	"meanfemale"
"18949"	"TRINITY_DN133409_c1_g3_i1"	16.96935045	2	4.084859438	4.411658473	2.14132111	20.54113983	4.360444334	12.60694958	3.656147333	9.105345119	3.186713701	"setdb2"	"Chr02"	146344296	146344296	5.353820553	1.339833278	0.000548976796387567	0.00401216893887421	4.06228694964219	"meanmale"	2.75672481594273	"meanfemale"
"19073"	"TRINITY_DN133496_c0_g1_i3"	11.41898908	2	3.51336303	6.203266515	2.63302811	14.9295795	3.900101627	31.89207634	4.995126122	10.46426275	3.387398766	NA	NA	NA	NA	4.002835725	1.249142284	0.00756884093916025	0.0383376242614939	4.27899935664545	"meanmale"	3.05898566644231	"meanfemale"
"19120"	"TRINITY_DN133534_c2_g6_i1"	8.578867312	2	3.100787178	6.065063851	2.600522834	25.24873557	4.658139236	9.329220235	3.221756501	5.317165377	2.410657339	NA	NA	NA	NA	4.985626812	1.368033797	0.00275076729849503	0.0164682878520798	3.84656429117076	"meanmale"	2.50873658409461	"meanfemale"
"19172"	"TRINITY_DN133575_c2_g1_i3"	0.755487177	2	-0.404520826	0.311311129	-1.683570943	1.477973714	0.563620611	1.008216341	0.011805243	0.339811839	-1.557191978	"en2"	"Chr06"	9034168	9034168	1.66924037	1.761125417	0.000549037030928097	0.00401216893887421	0.11191145830332	"meanmale"	-1.61855499267891	"meanfemale"
"19175"	"TRINITY_DN133577_c1_g4_i3"	19.05705502	2	4.252253285	10.96540806	3.454887595	24.67137644	4.624766302	17.34903268	4.11678332	7.244574712	2.856901	NA	NA	NA	NA	4.295079326	1.191481957	0.0008298705261372	0.00576701053006071	4.34761284485411	"meanmale"	3.18667349731934	"meanfemale"
