gid	PV.XYtestis.XXovary	FDR.XYtestis.XXovary	A10FO1	base	logA10FO1	A15MT1	logA15MT1	A17FO1	logA17FO1	A17MT1	logA17MT1	A2FO2	logA2FO2	A6FO1	logA6FO1	A6MT1	logA6MT1	A8FO2	logA8FO2	A8MT1	logA8MT1	A12MT1	logA12MT1	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	cutoff	co_sb	meanXY	meanXX	log2meanXY	group1	log2meanXX	group2
TRINITY_DN127522_c0_g1_i1	2.39E-22	6.96E-21	45.49313837	2	5.507577058	9.268416646	3.2123229	58.83649893	5.878639496	5.387167329	2.429526877	48.95367772	5.613345343	41.51630099	5.375606003	3.609977646	1.851989904	52.23354886	5.706904822	6.375092641	2.672446307	5.006251112	2.323730658	NA	NA	NA	NA	5.43425713	-3.071810662	3	female	5.929381075	49.40663297	2.56788152	meanmale	5.626632835	meanfemale
TRINITY_DN127527_c3_g1_i1	3.25E-07	1.63E-06	33.53467657	2	5.067581783	1.525873929	0.609635769	16.82940325	4.072912116	4.177698561	2.062708399	25.40951255	4.667296794	18.74427273	4.228377946	7.78686379	2.96104239	33.66628076	5.073232445	4.43326318	2.14836901	3.857896365	1.947814389	NA	NA	NA	NA	2.323016898	-2.531234139	1	female	4.356319165	25.63682917	2.123109657	meanmale	4.680145932	meanfemale
TRINITY_DN127534_c2_g1_i1	1.36E-10	1.15E-09	36.66992706	2	5.196525491	14.03239331	3.810689185	41.53008813	5.376085028	12.9376355	3.693502067	42.85801858	5.421493247	33.72818883	5.075882944	11.15477284	3.479589229	39.86402795	5.317015586	14.99352037	3.906267252	13.59171341	3.764655433	abcd1	Chr08	3184305	3184305	6.02777125	-1.55242921	1	female	13.34200709	38.93005011	3.737903808	meanmale	5.282812297	meanfemale
TRINITY_DN127534_c6_g1_i3	2.05E-05	7.55E-05	28.25201081	2	4.820281649	12.97913164	3.698121959	24.01797565	4.586042654	11.56822182	3.532095216	24.31016977	4.603488063	27.07921355	4.759113935	11.65732284	3.5431646	23.49534013	4.554302748	12.09754868	3.596642839	11.8742386	3.569763103	NA	NA	NA	NA	5.358023936	-1.080689653	1	female	12.03529272	25.43094198	3.589199326	meanmale	4.668512996	meanfemale
TRINITY_DN127536_c1_g1_i1	2.27E-08	1.37E-07	79.80328074	2	6.318376152	34.38759169	5.103816176	68.36977804	6.095286837	27.32861182	4.772340274	58.20251046	5.863009477	64.55246867	6.012400364	24.12807996	4.59264121	67.26757719	6.071839392	20.69380775	4.371127227	30.65049014	4.93783824	csnk1e	Chr04	111996824	111996824	6.966775475	-1.308249133	1	female	27.43771627	67.63912302	4.778088501	meanmale	6.079786049	meanfemale
TRINITY_DN127539_c4_g1_i1	1.69E-13	2.08E-12	123.2172659	2	6.945060619	30.02447722	4.908067221	77.00005854	6.266787638	24.47641388	4.613320294	75.06761429	6.230118729	78.15695652	6.288302384	25.10709238	4.650023057	86.42172516	6.433322125	20.14554141	4.332388673	25.59992937	4.678067925	NA	NA	NA	NA	6.860637722	-1.8167437	1	female	25.07069085	87.97272408	4.647929847	meanmale	6.458984381	meanfemale
TRINITY_DN127550_c4_g2_i5	1.18E-09	8.71E-09	18.33969962	2	4.196898105	10.16366144	3.345348319	28.79971191	4.847982475	8.441206229	3.077449171	24.97102682	4.642183242	32.29468449	5.01322482	7.524797849	2.911652825	20.60207704	4.364717888	9.231134144	3.206507909	8.734310451	3.126693811	NA	NA	NA	NA	6.298853903	-1.500105782	1	female	8.819022023	25.00143998	3.140618678	meanmale	4.643939285	meanfemale
TRINITY_DN127553_c8_g1_i3	0.025376313	0.046779672	6.227931662	2	2.638753114	0.631531369	-0.663073699	2.894704555	1.533416109	2.200638597	1.137922236	5.577829909	2.479703941	1.064811501	0.090598059	1.154450435	0.207206234	2.911552655	1.54178871	2.038718572	1.027662637	1.703160418	0.768214327	NA	NA	NA	NA	0.216928556	-1.281735387	1	female	1.545699878	3.735366056	0.628260225	meanmale	1.90124963	meanfemale
TRINITY_DN127557_c3_g1_i1	6.20E-24	2.09E-22	27.76656181	2	4.795276642	3.238179096	1.69518278	38.23933609	5.25698557	3.487432432	1.802165265	25.50655369	4.672796078	24.20922114	4.597484761	2.390546414	1.257340417	19.44050508	4.280993797	1.236331654	0.306065807	2.141254723	1.098456428	NA	NA	NA	NA	5.27783805	-3.430776982	3	female	2.498748864	27.03243556	1.321205911	meanmale	4.756619596	meanfemale
TRINITY_DN127559_c6_g1_i1	0.003374926	0.007838806	2.307300397	2	1.206205847	2.577973422	1.36623739	8.341037569	3.060226856	1.472040924	0.55781778	5.357471196	2.421552188	8.108905786	3.019507251	2.217685033	1.149054481	6.891444868	2.784806492	3.377854641	1.756107246	1.993722739	0.995464792	NA	NA	NA	NA	1.27799885	-1.408016472	1	female	2.327855352	6.201231963	1.219001415	meanmale	2.632554856	meanfemale
TRINITY_DN127559_c6_g2_i1	8.33E-08	4.61E-07	38.33565063	2	5.26061476	13.18477421	3.72080096	50.92300519	5.670245656	10.91263047	3.447926998	27.40280263	4.776251548	40.40529562	5.336472484	9.546424236	3.25496045	40.72441991	5.347822244	17.30735626	4.113313461	11.08499728	3.470536511	NA	NA	NA	NA	4.748261068	-1.671953479	1	female	12.40723649	39.5582348	3.633109909	meanmale	5.305906145	meanfemale
TRINITY_DN127560_c0_g2_i3	0.000166167	0.000514015	31.37088248	2	4.971354208	15.98835967	3.998950028	47.27431763	5.562984729	12.89732599	3.689000077	15.54804805	3.958661566	201.1945135	7.652447154	10.58153775	3.403477396	32.1634103	5.007348479	15.84518473	3.985972574	28.485078	4.832134452	NA	NA	NA	NA	6.315916584	-1.935646832	1	female	16.75949723	65.51023439	4.066906965	meanmale	6.033648405	meanfemale
TRINITY_DN127566_c5_g1_i1	4.64E-06	1.91E-05	20.03563786	2	4.324496535	14.02690768	3.810125088	34.29577836	5.099959094	7.83118947	2.969231453	29.19776661	4.867786114	22.80580872	4.511329426	7.315524751	2.870961354	19.82392323	4.309170601	6.477822127	2.695508854	12.51108755	3.645135299	NA	NA	NA	NA	5.458472408	-1.395215532	1	female	9.632506316	25.23178296	3.267911227	meanmale	4.65717025	meanfemale
TRINITY_DN127572_c4_g1_i1	9.89E-14	1.26E-12	27.88122437	2	4.801222012	4.123060743	2.043715716	16.6592904	4.058255046	4.87460136	2.285284242	21.30578252	4.413173135	14.50361556	3.858340685	4.893833799	2.290965106	25.7690589	4.687567945	3.022507209	1.59574578	4.719942859	2.238769394	NA	NA	NA	NA	5.206544879	-2.306146178	1	female	4.326789194	21.22379435	2.113296833	meanmale	4.407610697	meanfemale
TRINITY_DN127576_c0_g1_i5	1.85E-09	1.32E-08	6.456997379	2	2.690863441	2.081589053	1.05768528	10.45486715	3.386102825	2.666595374	1.414998929	8.212139376	3.037758113	9.797784132	3.292455506	1.858953274	0.894490508	6.508943964	2.702423494	1.849490496	0.887127887	2.684572847	1.424692554	NA	NA	NA	NA	4.496686627	-1.893072077	1	female	2.228240209	8.2861464	1.155904767	meanmale	3.05070131	meanfemale
TRINITY_DN127596_c3_g1_i3	3.33E-11	3.07E-10	50.76736757	2	5.665829549	23.02834854	4.525339048	58.93568391	5.881069505	12.76213831	3.673798169	43.86294673	5.454930831	60.49479488	5.91873911	14.27873277	3.835796042	53.29122182	5.735826005	18.6722285	4.222822216	17.73982518	4.148919887	dkkx	Chr10	3559493	3559493	6.594468015	-1.629897979	1	female	17.29625466	53.47040298	4.112387765	meanmale	5.740668645	meanfemale
TRINITY_DN127600_c1_g1_i2	9.66E-05	0.000312972	12.70404254	2	3.667215743	10.89893398	3.446115127	32.72679919	5.032400603	5.551520329	2.472882919	5.972237965	2.578271651	18.38929611	4.200794353	3.190673593	1.673861028	25.98368883	4.699534356	6.348621381	2.666443341	5.093477753	2.348651044	dcbld1	Chr05	69878317	69878317	5.286175049	-1.629626711	1	female	6.216645407	19.15521293	2.636136291	meanmale	4.259665158	meanfemale
TRINITY_DN127605_c4_g1_i1	0.000132105	0.000416301	524.7497159	2	9.03548567	17.8416432	4.157176587	8.453163947	3.079491431	1.195598344	0.257732804	14.89953145	3.897195057	7.272671051	2.862485323	12.64870287	3.660917538	483.5896095	8.917639437	5.981190268	2.580432612	33.5428643	5.067933984	LOC100488360-like	scaffold_24	1158307	1158307	5.355277626	-3.918082366	3	female	14.2419998	207.7929384	3.832079832	meanmale	7.699002816	meanfemale
TRINITY_DN127605_c4_g3_i1	0.017040181	0.033080327	395.4627124	2	8.627397861	84.15068265	6.39490307	58.67737692	5.874732474	2.579754137	1.367233576	61.32350294	5.938368204	31.77098941	4.989638114	41.61501002	5.379032079	483.3657896	8.916971559	17.60588618	4.137985941	150.6580547	7.235133996	sord	Chr03	85902632	85902632	8.075921755	-1.851488118	1	female	59.32187754	206.1200743	5.890492355	meanmale	7.687341207	meanfemale
TRINITY_DN127608_c0_g1_i1	4.53E-05	0.000155943	1.362904172	2	0.446684127	0.781752435	-0.355216287	6.130737264	2.616060579	1.495822749	0.58093923	13.00009885	3.700450688	6.143268946	2.619006544	2.076598716	1.054222455	10.61927532	3.408613412	2.034704389	1.024819208	1.729454735	0.790317255	NA	NA	NA	NA	2.970473506	-2.208585838	1	female	1.623666605	7.45125691	0.699255427	meanmale	2.897483806	meanfemale
TRINITY_DN127611_c0_g3_i1	2.76E-12	2.91E-11	37.76640498	2	5.239031554	17.52050478	4.130972436	50.34994226	5.653918219	13.36531482	3.740421916	48.07283226	5.587149899	39.1005075	5.289115428	11.07444228	3.46916214	55.15725215	5.785478681	11.70090774	3.548548551	13.61123352	3.766725912	NA	NA	NA	NA	6.154088675	-1.789253356	1	female	13.45448063	46.08938783	3.750014796	meanmale	5.5263627	meanfemale
TRINITY_DN127619_c2_g2_i2	0.000289257	0.000849804	2.588501008	2	1.37211688	1.71561991	0.778729964	6.072219919	2.602224042	1.198407171	0.261118162	4.826883615	2.271092041	5.478743539	2.453845072	1.669258868	0.739207705	2.18696743	1.128931735	1.661516598	0.732500705	1.735053909	0.794980489	NA	NA	NA	NA	3.697856793	-1.393129632	1	female	1.595971291	4.230663102	0.6744347	meanmale	2.080883805	meanfemale
TRINITY_DN127625_c0_g1_i1	0.020064093	0.038145598	6.532717991	2	2.707683362	1.479913871	0.565513215	2.685085513	1.424968035	0.85948636	-0.21845335	4.175438771	2.061927809	5.584609488	2.481456402	3.907667905	1.966307864	4.223672339	2.078497919	2.229490229	1.156713877	1.330380326	0.411838739	alkbh4-like	Chr02	41878477	41878477	0.834551982	-1.194625956	1	female	1.961387738	4.64030482	0.971874764	meanmale	2.214219579	meanfemale
TRINITY_DN127625_c1_g1_i3	2.86E-08	1.70E-07	17.26456544	2	4.109742116	9.31848539	3.220095481	45.14228226	5.496407454	7.32733365	2.87328831	36.32249762	5.182791504	42.6277159	5.413719849	11.1418587	3.47791802	16.7585733	4.066827429	8.361586905	3.06377677	7.116113531	2.831089528	bdh2-like	Chr01	64083090	64083090	5.432166556	-1.851296004	1	female	8.653075635	31.6231269	3.113213013	meanmale	4.982908124	meanfemale
TRINITY_DN127630_c2_g3_i1	2.10E-09	1.49E-08	89.20150341	2	6.478996121	46.27830972	5.532264267	128.9608584	7.010789442	42.70892482	5.416465674	93.17207648	6.541825741	117.7309371	6.879349668	46.02968052	5.524492524	139.1868446	7.120879049	31.47993452	4.976360635	41.4840658	5.374485393	NA	NA	NA	NA	6.991741347	-1.455312058	1	female	41.59618308	113.650444	5.378379246	meanmale	6.82845951	meanfemale
TRINITY_DN127630_c3_g2_i2	4.10E-11	3.72E-10	531.8081957	2	9.054762201	142.5645114	7.155471086	280.0126242	8.129348061	85.44221825	6.416877198	329.722252	8.365107443	310.5958054	8.278894536	79.20630191	6.307543315	460.5681382	8.8472708	74.37060998	6.2166607	117.1320267	6.871991787	NA	NA	NA	NA	8.83185914	-1.955826825	1	female	99.74313365	382.5414031	6.640145624	meanmale	8.579472091	meanfemale
TRINITY_DN127631_c0_g1_i3	2.06E-09	1.47E-08	109.1001645	2	6.769509467	37.10938869	5.21371233	87.48915884	6.451032352	25.22213195	4.656618322	65.56027976	6.034750106	61.91621995	5.952245491	19.40212142	4.2781425	94.14046484	6.556743072	24.90978488	4.638640657	25.07206821	4.648009105	NA	NA	NA	NA	5.867647781	-1.678292644	1	female	26.34309903	83.64125758	4.719353171	meanmale	6.386142848	meanfemale
TRINITY_DN127636_c7_g1_i1	3.59E-07	1.79E-06	105.6736932	2	6.723472461	44.18914775	5.465620202	67.53806627	6.077628968	18.32627318	4.195841525	67.08901025	6.068004555	67.52895137	6.07743425	29.22694774	4.869227267	94.8879685	6.568153264	27.76858076	4.795381538	29.65391868	4.89015086	NA	NA	NA	NA	6.26717352	-1.44298723	1	female	29.83297362	80.54353792	4.898835881	meanmale	6.33169694	meanfemale
TRINITY_DN127664_c3_g1_i1	1.65E-09	1.19E-08	15.4620531	2	3.950659992	6.41427664	2.681286577	19.34583123	4.273950813	8.8121191	3.139488994	22.82501489	4.512543896	26.98084734	4.753863752	6.576816627	2.717389446	13.47246645	3.751942089	5.831023485	2.543749133	5.868079676	2.55288846	NA	NA	NA	NA	6.619635818	-1.544305654	1	female	6.700463106	19.6172426	2.744260812	meanmale	4.294050366	meanfemale
TRINITY_DN127666_c1_g1_i1	5.45E-20	1.30E-18	51.2666485	2	5.679948681	6.960647022	2.799221417	50.94049135	5.67074097	8.248632613	3.044154982	29.53253541	4.884233314	49.28516374	5.623081514	8.240321182	3.04270057	40.34417208	5.334288379	10.37629091	3.375218928	9.850487925	3.300195187	NA	NA	NA	NA	6.511325429	-2.336667026	1	female	8.73527593	44.27380222	3.126853276	meanmale	5.468381372	meanfemale
TRINITY_DN127667_c0_g2_i1	8.64E-22	2.39E-20	11.80901778	2	3.561817068	2.557674419	1.354832627	30.16442646	4.914776246	1.155520919	0.208543378	17.21535835	4.105624307	27.24136768	4.767727232	1.787681144	0.838089436	14.29013405	3.836947545	2.248048416	1.168673107	1.695449258	0.761667608	pafah1b1	Chr02	43506605	43506605	5.383475832	-3.402220039	3	female	1.888874831	20.14406086	0.917527103	meanmale	4.332282642	meanfemale
TRINITY_DN127683_c0_g4_i1	1.18E-05	4.51E-05	246.5963623	2	7.946007708	136.9622389	7.09763438	206.6415896	7.690986836	84.50615869	6.400984582	171.8194655	7.424749679	151.7832151	7.245868449	54.4540829	5.766968319	218.1095885	7.768909385	77.04216489	6.267576338	92.41200419	6.530008363	NA	NA	NA	NA	7.425370301	-1.173142996	1	female	89.07532991	198.9900442	6.476954017	meanmale	7.636552442	meanfemale
TRINITY_DN127685_c0_g1_i1	0.008543513	0.017961202	8.309638858	2	3.054785778	1.357086204	0.440512366	3.982558863	1.993695685	2.273832259	1.18512583	6.029591294	2.592060215	4.448745314	2.153398508	4.568260853	2.191645033	5.068485602	2.341554753	2.564467339	1.358659197	2.209323998	1.143605006	NA	NA	NA	NA	3.362086159	-1.091192541	1	female	2.594594131	5.567803986	1.375508877	meanmale	2.477108422	meanfemale
TRINITY_DN127686_c0_g1_i3	8.99E-07	4.22E-06	41.63207191	2	5.379623454	26.05803101	4.70365617	49.4933212	5.629161951	21.53248015	4.428442596	45.50105574	5.507828115	54.54251465	5.769309311	21.62732441	4.434783291	41.23412996	5.365767062	14.47172519	3.855165012	20.10184865	4.329256279	Xetrov90015239m	Chr05	142289475	142289475	6.600347558	-1.162867411	1	female	20.75828188	46.48061869	4.375615135	meanmale	5.538557367	meanfemale
TRINITY_DN127691_c3_g2_i2	0.000237122	0.000710514	30.39151535	2	4.925596706	14.17364646	3.825139064	42.85791659	5.421489814	13.35072387	3.738846061	30.73992659	4.942041815	46.27669697	5.53221399	21.20017533	4.406004291	24.63277901	4.622507493	22.98272778	4.522478134	14.30132444	3.838076855	sike1	Chr02	66934574	66934574	6.035683695	-1.007379768	1	female	17.20171958	34.9797669	4.104480887	meanmale	5.12844877	meanfemale
TRINITY_DN127707_c0_g1_i1	1.99E-06	8.75E-06	39.65247073	2	5.309338857	16.24389651	4.021825836	35.36445641	5.144228181	11.79627054	3.56025891	40.79204833	5.350216047	38.27583395	5.258361906	10.14153003	3.34220342	20.93179982	4.387624462	17.89158319	4.161209149	14.20994747	3.828829316	NA	NA	NA	NA	5.754559901	-1.314061429	1	female	14.05664555	35.00332185	3.813180448	meanmale	5.129419937	meanfemale
TRINITY_DN127715_c1_g1_i1	0.000454086	0.001278286	9.366407557	2	3.227495815	7.055932396	2.818836738	27.3737745	4.774722473	7.272255947	2.862402976	14.12614476	3.820295881	24.41608342	4.609759891	7.175852815	2.843150299	8.885207649	3.151405493	4.52353054	2.177449212	7.236364833	2.855265146	gipc1	Chr03	124363426	124363426	4.269351484	-1.321007991	1	female	6.652787306	16.83352358	2.733958911	meanmale	4.073265287	meanfemale
TRINITY_DN127715_c1_g2_i1	0.000644141	0.001756747	5.848143665	2	2.547978753	5.444115293	2.44469762	29.73010924	4.893852859	5.674242556	2.504427823	15.02614844	3.909403354	24.25933033	4.600467821	4.561305089	2.18944667	7.507300835	2.908294296	3.405111809	1.767702171	7.111638323	2.830181955	NA	NA	NA	NA	2.97683273	-1.63606525	1	female	5.239282614	16.4742065	2.389369285	meanmale	4.042137073	meanfemale
TRINITY_DN127727_c1_g2_i3	0.001909425	0.00468989	6.11041254	2	2.611269786	7.075845396	2.822902526	36.32281292	5.182804027	7.054245624	2.81849181	19.76208724	4.304663425	29.7385575	4.894262765	11.81608688	3.562680434	9.181968966	3.198803556	4.963579836	2.311380997	8.664560145	3.115126513	NA	NA	NA	NA	4.904095247	-1.327437838	1	female	7.914863576	20.22316783	2.984564484	meanmale	4.337937099	meanfemale
TRINITY_DN127737_c0_g1_i1	0.013192079	0.02637948	2.81579351	2	1.493541541	3.404397309	1.767399416	5.442694804	2.44432114	2.788075173	1.47926946	4.667879393	2.222767286	7.829788332	2.968973307	1.723117478	0.785021064	2.893145112	1.532638687	1.240820445	0.311294363	2.073180964	1.051846052	sesn2	Chr02	52466721	52466721	2.975712287	-1.068504224	1	female	2.245918274	4.72986023	1.167305431	meanmale	2.241797552	meanfemale
TRINITY_DN127741_c4_g1_i3	3.25E-05	0.000115431	19.30145524	2	4.270637719	5.511730507	2.46250535	9.15809834	3.195048057	5.369900767	2.424895428	14.95198091	3.902264727	11.26564718	3.49385829	4.533993078	2.180782189	17.9949685	4.169521672	5.795449602	2.534920588	1.751880632	0.808904477	NA	NA	NA	NA	3.921955261	-1.671417985	1	female	4.592590917	14.53443003	2.199308282	meanmale	3.861402592	meanfemale
TRINITY_DN127748_c1_g2_i1	0.006658517	0.014402316	9.630471221	2	3.267606391	3.236702274	1.694524666	8.011352289	3.002045785	2.658535448	1.410631703	7.790038404	2.961630441	6.642355472	2.731694932	0	NA	13.36601595	3.740497596	3.761556638	1.911329813	3.273366613	1.710775191	NA	NA	NA	NA	2.915610716	-1.842974254	1	female	2.586032195	9.088046667	1.370740236	meanmale	3.183970243	meanfemale
TRINITY_DN127748_c2_g1_i4	0.000105052	0.000338277	39.25496217	2	5.29480313	21.57737391	4.431447386	40.15596096	5.32754226	19.95810886	4.318903119	31.56868011	4.980422038	33.29402545	5.057191407	12.43740705	3.636613839	33.37758394	5.060807623	11.58757552	3.534506836	21.28855621	4.412006204	NA	NA	NA	NA	5.739513937	-1.040737725	1	female	17.36980431	35.53024253	4.118509595	meanmale	5.150975631	meanfemale
TRINITY_DN127749_c2_g2_i1	5.22E-05	0.000178052	37.03997398	2	5.21101118	22.42970093	4.487338479	43.76937309	5.451849815	15.65497785	3.968549562	47.06616191	5.556618306	50.23349661	5.650577795	21.14099201	4.40197117	21.84435142	4.449188366	17.26280592	4.109595076	20.60210632	4.364719938	NA	NA	NA	NA	6.835685483	-1.033486881	1	female	19.41811661	39.9906714	4.279331373	meanmale	5.321591598	meanfemale
TRINITY_DN127766_c6_g1_i1	9.35E-08	5.13E-07	31.80594262	2	4.991224439	7.434018002	2.894142182	14.05584238	3.813098013	3.672194914	1.876642637	23.17003408	4.534188261	17.76845768	4.151246554	4.547260949	2.184997797	46.21218465	5.530201388	5.538139137	2.4694013	6.014582565	2.588464612	NA	NA	NA	NA	3.554370955	-2.31828109	1	female	5.441239113	26.60249228	2.443935229	meanmale	4.733489507	meanfemale
TRINITY_DN127780_c0_g1_i1	1.96E-07	1.02E-06	8.462512427	2	3.081086047	0.154022384	-2.698788063	10.63384237	3.410591081	3.37358981	1.754284569	11.42136444	3.513663106	8.681194062	3.117893493	0.187703749	-2.41347063	22.67216795	4.502850445	0.894991062	-0.16005482	0.467301303	-1.097575035	NA	NA	NA	NA	3.453465124	-3.632571906	3	female	1.015521662	12.37421625	0.022221013	meanmale	3.629265246	meanfemale
TRINITY_DN127805_c6_g1_i1	6.28E-19	1.35E-17	248.2084503	2	7.955408423	66.56361185	6.056661813	277.272479	8.115160617	63.58420746	5.99059658	252.5005272	7.98014259	242.3737727	7.921089783	39.03730153	5.286781424	193.3295668	7.594918482	45.29936454	5.501418907	61.52251266	5.943042521	NA	NA	NA	NA	7.513925289	-2.140833972	1	female	55.20139961	242.7369592	5.786632941	meanmale	7.92324998	meanfemale
TRINITY_DN127806_c0_g1_i2	7.18E-08	4.01E-07	48.5053817	2	5.600072919	24.96129643	4.641620961	52.74881222	5.721066703	18.55345148	4.21361569	49.9771902	5.643197888	55.43046801	5.792607284	23.54475232	4.557333641	39.69466233	5.310873119	17.72179835	4.147453106	20.72135008	4.373046098	lrrd1	Chr06	23371555	23371555	6.979158323	-1.220342474	1	female	21.10052973	49.27130289	4.399207313	meanmale	5.622675717	meanfemale
TRINITY_DN127814_c0_g1_i1	0.000233781	0.000701716	21.29815751	2	4.412656724	1.102346101	0.140577255	4.872288772	2.284599642	2.23419229	1.159753359	13.47416884	3.752124377	10.0139086	3.323933288	7.700591419	2.944969252	17.42452281	4.123047242	1.067582821	0.094347996	1.43335688	0.519397859	NA	NA	NA	NA	2.129743031	-2.267366674	1	female	2.707613902	13.41660931	1.437022029	meanmale	3.745948209	meanfemale
TRINITY_DN127814_c1_g1_i1	3.68E-12	3.82E-11	230.489946	2	7.848560011	85.97873531	6.425907984	181.1067311	7.500696357	37.98579629	5.247388159	166.3269023	7.377877724	185.4008251	7.534503854	40.14938753	5.327306075	211.0460171	7.721413793	41.42735539	5.37251182	56.10128005	5.809961784	icmt	Chr07	90580244	90580244	6.895787432	-1.907635	1	female	52.32851091	194.8740843	5.7095253	meanmale	7.606398434	meanfemale
