gid	Am2_463	base	logAm2_463	Am2_464	logAm2_464	Am4_461	logAm4_461	Am6_462	logAm6_462	Am6_464	logAm6_464	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46	meanXY	meanXX	log2meanXY	male	female	log2meanXX	cutoff
TRINITY_DN126532_c2_g2_i1	4.01937592	2	2.006971515	14.81424582	3.888913277	3.256938625	1.703516533	3.275188498	1.711577941	8.048245758	3.008674359	NA	NA	NA	NA	2.095169164	-1.674168963	0.000126698	0.001076655	3.517167681	11.43124579	1.814455135	meanmale	meanfemale	3.514923354	FC1
TRINITY_DN125231_c0_g6_i1	8.611541055	2	3.106271434	27.88518815	4.8014271	7.018117339	2.811084069	6.775144835	2.760251788	20.63879844	4.367287077	NA	NA	NA	NA	4.117334918	-1.674096485	4.07E-07	5.61E-06	7.468267743	24.2619933	2.900792968	meanmale	meanfemale	4.600632124	FC1
TRINITY_DN115189_c0_g1_i2	2.618072315	2	1.388504947	13.844863	3.791278873	3.206998899	1.681223858	3.285110867	1.71594206	5.89617738	2.559779927	NA	NA	NA	NA	3.652921503	-1.674086671	5.87E-05	0.000540637	3.03672736	9.87052019	1.602564896	meanmale	meanfemale	3.303140735	FC1
TRINITY_DN125859_c1_g9_i4	1.429563117	2	0.515574318	6.52891898	2.706844139	1.216308053	0.282508665	4.040675823	2.014596611	8.18774541	3.033466244	NA	NA	NA	NA	0.615192128	-1.673865211	0.005933874	0.031335328	2.228848998	7.358332195	1.156363606	meanmale	meanfemale	2.879398415	FC1
TRINITY_DN129687_c0_g1_i3	4.498037541	2	2.169295702	15.75753905	3.977970333	4.464883307	2.15862247	4.632438321	2.211771767	13.74470674	3.78080422	NA	NA	NA	NA	4.645076818	-1.673810046	1.99E-08	3.32E-07	4.53178639	14.7511229	2.180111695	meanmale	meanfemale	3.882762656	FC1
TRINITY_DN128145_c0_g1_i3	1.270089291	2	0.344929926	5.911204245	2.56345207	2.035957759	1.025707629	1.90112558	0.926853833	5.434090128	2.442038494	NA	NA	NA	NA	3.448519385	-1.672773994	7.37E-06	8.09E-05	1.73572421	5.672647187	0.795620851	meanmale	meanfemale	2.50404757	FC1
TRINITY_DN126319_c1_g1_i2	2.305527577	2	1.205096922	8.866957921	3.148439229	2.419307311	1.274594038	1.972592121	0.980092676	5.683071794	2.506670941	NA	NA	NA	NA	2.174085842	-1.672711661	6.20E-05	0.000567639	2.23247567	7.275014858	1.158709074	meanmale	meanfemale	2.862970025	FC1
TRINITY_DN116561_c0_g1_i1	1.296242591	2	0.374335743	3.655880903	1.870219073	0.98033388	-0.028654912	1.267491942	0.341976575	4.009672539	2.00348442	NA	NA	NA	NA	0.715456132	-1.671784467	0.001176008	0.007838274	1.181356138	3.832776721	0.240566069	meanmale	meanfemale	1.938427597	FC1
TRINITY_DN69092_c0_g1_i1	4.863905896	2	2.282115317	16.02795683	4.002518624	3.561474273	1.832474569	4.647933041	2.216589285	12.23304995	3.612712237	tes	Chr03	58424303	58424303	3.503472384	-1.671349934	5.95E-06	6.69E-05	4.35777107	14.13050339	2.123623514	meanmale	meanfemale	3.820751166	FC1
TRINITY_DN128755_c0_g2_i5	2.97706389	2	1.573890183	11.2588295	3.492984943	3.965177535	1.987385462	3.167095696	1.66316046	10.67984017	3.416818151	NA	NA	NA	NA	4.136771404	-1.670422601	1.86E-07	2.70E-06	3.36977904	10.96933484	1.752696808	meanmale	meanfemale	3.455417292	FC1
TRINITY_DN125622_c2_g1_i1	2.086566499	2	1.0611309	6.536364238	2.70848838	1.3744281	0.458831438	1.851066357	0.888356614	4.918865787	2.298325691	NA	NA	NA	NA	1.6182059	-1.670264995	0.000221219	0.00177924	1.770686985	5.727615013	0.824390675	meanmale	meanfemale	2.517959712	FC1
TRINITY_DN124911_c0_g2_i4	6.047760858	2	2.596401093	24.33767436	4.60511941	6.190605903	2.63008062	5.495066407	2.458136916	13.89129512	3.796109207	NA	NA	NA	NA	5.079706247	-1.667951129	2.77E-07	3.91E-06	5.911144389	19.11448474	2.563461867	meanmale	meanfemale	4.256601953	FC1
TRINITY_DN126133_c2_g1_i1	2.707384897	2	1.436900004	14.33885755	3.841858177	4.28708951	2.099998539	2.440512068	1.287183886	6.006276659	2.586470929	LOC100486199-like	Chr04	36675591	36675591	4.001804959	-1.667226004	9.52E-05	0.000833507	3.144995492	10.1725671	1.653103821	meanmale	meanfemale	3.346626074	FC1
TRINITY_DN135351_c2_g1_i2	0.619042569	2	-0.691889474	3.571215845	1.836415333	1.053393799	0.075044872	1.134960394	0.182641954	2.590226509	1.373078264	sh3rf1	Chr01	40862906	40862906	1.3345683	-1.666292628	0.000675448	0.004815994	0.935798921	3.080721177	-0.095575371	meanmale	meanfemale	1.623314945	FC1
TRINITY_DN127727_c1_g2_i3	1.301530082	2	0.380208657	4.924014107	2.299834895	1.524645837	0.608474155	0.345832108	-1.531856276	1.903611234	0.928738874	dctn4	Chr03	5764985	5764985	2.111533188	-1.664970514	0.004714144	0.025806733	1.057336009	3.413812671	0.080570361	meanmale	meanfemale	1.771426154	FC1
TRINITY_DN134740_c0_g1_i1	3.612853908	2	1.853138918	15.65574923	3.968620647	3.432764973	1.779371085	3.037203834	1.602743734	5.962817534	2.57599419	NA	NA	NA	NA	5.527749866	-1.664260208	2.19E-05	0.000219991	3.360940905	10.80928338	1.748908101	meanmale	meanfemale	3.434212322	FC1
TRINITY_DN134925_c0_g2_i5	14.1441771	2	3.822136339	49.51122451	5.629683725	12.37770397	3.629671818	12.09372164	3.596186373	33.54171244	5.067884441	NA	NA	NA	NA	6.086896505	-1.664118684	3.41E-07	4.75E-06	12.87186757	41.52646848	3.686160691	meanmale	meanfemale	5.375962755	FC1
TRINITY_DN127634_c2_g2_i1	8.937528544	2	3.159875944	35.06280802	5.131869634	9.791238092	3.291491299	10.86695672	3.441876067	28.64908105	4.840416959	smarca2-like	Chr01	115952637	115952637	6.759346805	-1.663970398	5.01E-07	6.83E-06	9.865241119	31.85594454	3.302368937	meanmale	meanfemale	4.993495238	FC1
TRINITY_DN129987_c0_g1_i1	1.319959964	2	0.400494172	5.009001361	2.324523004	1.322178167	0.402916597	1.004055465	0.005838967	2.834236198	1.502959994	NA	NA	NA	NA	3.313448502	-1.663411608	3.18E-05	0.000308322	1.215397865	3.92161878	0.28154736	meanmale	meanfemale	1.971486086	FC1
TRINITY_DN118525_c2_g1_i1	2.963827232	2	1.567461352	9.939153542	3.313122991	2.952232195	1.561806195	2.562335291	1.35745927	8.343456287	3.060645146	hoxa13	Chr06	32871331	32871331	2.181168355	-1.663097492	3.21E-05	0.000310729	2.826131573	9.141304915	1.49887968	meanmale	meanfemale	3.192415906	FC1
TRINITY_DN104835_c0_g1_i2	25.91673621	2	4.695812141	102.916082	6.68532463	33.10578988	5.049011647	27.62112929	4.7877004	83.77347819	6.388421669	NA	NA	NA	NA	4.970896041	-1.662865636	3.49E-08	5.66E-07	28.88121846	93.3447801	4.852064699	meanmale	meanfemale	6.544498989	FC1
TRINITY_DN127623_c0_g5_i2	4.028923131	2	2.01039428	13.28148139	3.731344166	3.427908562	1.777328627	2.770004287	1.469888209	8.67936956	3.117590254	galc	Chr08	64663576	64663576	2.449165678	-1.662335234	5.12E-05	0.000478709	3.408945327	10.98042548	1.769367782	meanmale	meanfemale	3.456875191	FC1
TRINITY_DN114442_c0_g4_i1	2.639412561	2	1.400216873	8.975026916	3.165916266	1.971815021	0.979524217	1.888441767	0.917196297	4.965911262	2.312058482	LOC100485082	Chr06	133846472	133846472	1.959711035	-1.662184936	0.000239691	0.001913614	2.16655645	6.970469089	1.115470414	meanmale	meanfemale	2.801276445	FC1
TRINITY_DN126551_c0_g2_i5	16.10069076	2	4.00905068	56.53426216	5.821053562	13.52227352	3.757265829	15.24887263	3.930630681	39.80391184	5.314838317	NA	NA	NA	NA	5.262246933	-1.661338989	8.68E-08	1.32E-06	14.95727897	48.169087	3.902785484	meanmale	meanfemale	5.590038669	FC1
TRINITY_DN117572_c0_g1_i1	11.51361958	2	3.525269545	41.65632545	5.380463678	12.44607768	3.637619251	11.01443297	3.461323321	33.51096564	5.066561354	NA	NA	NA	NA	5.249031949	-1.660544398	3.16E-08	5.14E-07	11.65804341	37.58364555	3.543266149	meanmale	meanfemale	5.232036946	FC1
TRINITY_DN125987_c0_g1_i2	4.764319913	2	2.25227029	16.48724303	4.043278269	5.259633043	2.394962148	5.077348082	2.344075169	15.99733267	3.999759471	NA	NA	NA	NA	4.867940641	-1.659820974	1.35E-08	2.33E-07	5.033767013	16.24228785	2.331667103	meanmale	meanfemale	4.021691839	FC1
TRINITY_DN116290_c0_g1_i1	10.46534448	2	3.387547895	36.14322339	5.175653272	9.285463989	3.214974003	10.56831619	3.401673631	28.92730968	4.85436025	NA	NA	NA	NA	5.449903548	-1.659549151	4.30E-08	6.88E-07	10.10637489	32.53526654	3.337207971	meanmale	meanfemale	5.023936902	FC1
TRINITY_DN116680_c1_g2_i1	18.74915512	2	4.228753681	53.77127257	5.74876371	14.47591573	3.855582709	12.55628281	3.650337524	44.45949304	5.474419593	NA	NA	NA	NA	5.239230652	-1.659526322	1.43E-07	2.11E-06	15.26045122	49.11538281	3.931735169	meanmale	meanfemale	5.618105976	FC1
TRINITY_DN115432_c0_g1_i1	1.697508017	2	0.763418388	7.69663823	2.944228437	1.755794138	0.812123703	1.678164554	0.746884188	3.301122644	1.722956739	LOC100493255	Chr05	112375079	112375079	3.557135949	-1.659413517	6.28E-05	0.000574455	1.710488903	5.498880437	0.774493086	meanmale	meanfemale	2.459164154	FC1
TRINITY_DN126696_c2_g1_i1	8.140701904	2	3.025153191	27.00163846	4.754975048	8.551481138	3.09617432	6.392571502	2.676396392	22.56590348	4.496072636	NA	NA	NA	NA	5.270601765	-1.659019486	6.25E-08	9.75E-07	7.694918181	24.78377097	2.943924735	meanmale	meanfemale	4.631329633	FC1
TRINITY_DN109983_c0_g1_i2	7.438555589	2	2.895022508	26.99913832	4.754841459	6.856318225	2.777434071	8.665774962	3.115328772	22.29964919	4.478949109	NA	NA	NA	NA	4.23354101	-1.658834321	2.34E-07	3.35E-06	7.653549592	24.64939376	2.936147851	meanmale	meanfemale	4.623486112	FC1
TRINITY_DN117002_c0_g1_i1	3.941276951	2	1.97866313	14.47169184	3.855161688	3.485358142	1.80130691	3.982827202	1.993792889	9.989646194	3.320433583	chml	Chr08	41844053	41844053	3.80872098	-1.658252229	2.89E-06	3.44E-05	3.803154098	12.23066902	1.92723433	meanmale	meanfemale	3.612443212	FC1
TRINITY_DN127631_c0_g1_i3	5.157990858	2	2.366809216	18.84553624	4.236150942	5.526319227	2.466318902	6.164383704	2.623956666	17.38455742	4.119734434	NA	NA	NA	NA	3.490281266	-1.658098775	2.87E-06	3.42E-05	5.616231263	18.11504683	2.489628031	meanmale	meanfemale	4.179124594	FC1
TRINITY_DN131111_c0_g2_i2	5.92223986	2	2.566142923	24.84470612	4.634866572	5.498380895	2.459006852	6.086190939	2.605539596	12.59451113	3.654723218	NA	NA	NA	NA	4.49777543	-1.657157306	1.85E-06	2.30E-05	5.835603898	18.71960863	2.544906683	meanmale	meanfemale	4.226486074	FC1
TRINITY_DN128023_c4_g1_i1	4.350047598	2	2.121031187	15.14109876	3.920397998	3.922011824	1.971593885	4.098002031	2.034920699	11.35902573	3.505767194	slc8b1	Chr01	133793754	133793754	4.629561827	-1.657120924	6.88E-08	1.07E-06	4.123353818	13.25006225	2.04385325	meanmale	meanfemale	3.72793812	FC1
TRINITY_DN63296_c0_g2_i1	16.3169066	2	4.028295668	50.35359483	5.654022873	14.40932685	3.848931035	18.15239266	4.182087817	54.51554017	5.768595637	serpina3	Chr08	67264454	67264454	4.250103456	-1.656526743	1.47E-07	2.17E-06	16.29287537	52.4345675	4.026178183	meanmale	meanfemale	5.712449069	FC1
TRINITY_DN126330_c1_g2_i1	9.689479312	2	3.276419141	30.58031359	4.934531296	9.58659404	3.26101834	9.31183564	3.219065594	30.73754872	4.941930211	NA	NA	NA	NA	4.876024201	-1.656204973	1.44E-08	2.47E-07	9.529302997	30.65893116	3.252385834	meanmale	meanfemale	4.938240203	FC1
TRINITY_DN134292_c9_g4_i1	11.37463108	2	3.507747849	40.88676686	5.35356208	12.40063251	3.632341804	10.49097039	3.391076225	32.44139365	5.019763893	ppp1r3e	Chr01	127474799	127474799	4.640555166	-1.653879332	6.19E-08	9.67E-07	11.42207799	36.66408026	3.513765866	meanmale	meanfemale	5.196299379	FC1
TRINITY_DN84260_c0_g2_i1	0.480140584	2	-1.05847121	1.423420544	0.509361963	0.794335923	-0.332178846	0.562411178	-0.830302826	2.552723328	1.352037182	rrad	Chr04	69542809	69542809	0.885118077	-1.653020417	0.002065392	0.012855735	0.612295895	1.988071936	-0.707463483	meanmale	meanfemale	0.991442526	FC1
TRINITY_DN117937_c0_g1_i1	14.95834116	2	3.902878288	51.53082664	5.687363831	14.85813876	3.893181499	12.78091457	3.67591917	39.45207492	5.302029273	NA	NA	NA	NA	5.508863673	-1.652479405	7.53E-08	1.16E-06	14.1991315	45.49145078	3.827740944	meanmale	meanfemale	5.507526711	FC1
TRINITY_DN114904_c0_g1_i7	2.17807594	2	1.123054255	8.834889921	3.14321216	1.891769013	0.919735945	2.565148135	1.359042143	5.329429223	2.41398103	NA	NA	NA	NA	3.476331574	-1.652064302	1.79E-05	0.000183739	2.211664363	7.082159572	1.145197692	meanmale	meanfemale	2.824209721	FC1
TRINITY_DN116270_c0_g1_i1	1.678615735	2	0.74727201	6.04795584	2.596447606	1.632237999	0.706851434	2.096823035	1.068205108	5.520564525	2.464815802	NA	NA	NA	NA	3.481123122	-1.651492714	4.02E-06	4.65E-05	1.802558923	5.784260183	0.850126454	meanmale	meanfemale	2.532157389	FC1
TRINITY_DN136470_c8_g8_i1	17.65073149	2	4.141656068	52.60492555	5.717125984	12.67353375	3.663746941	13.6874625	3.774783107	41.22766659	5.365540905	NA	NA	NA	NA	4.965700142	-1.651352109	1.01E-07	1.53E-06	14.67057591	46.91629607	3.874863436	meanmale	meanfemale	5.55202029	FC1
TRINITY_DN121981_c0_g1_i2	4.491640764	2	2.167242547	15.08104657	3.914664645	4.300142838	2.104384583	4.575016888	2.193777069	13.45293114	3.749848638	NA	NA	NA	NA	4.414558776	-1.650133906	5.17E-08	8.19E-07	4.455600163	14.26698886	2.155652153	meanmale	meanfemale	3.834619083	FC1
TRINITY_DN110384_c0_g1_i1	1.177537006	2	0.2357724	6.038340891	2.594152206	2.053231322	1.037896174	1.492580504	0.577808747	4.148380073	2.052548079	NA	NA	NA	NA	2.069575628	-1.649791219	0.000141248	0.001188954	1.574449611	5.093360482	0.654939214	meanmale	meanfemale	2.348646152	FC1
TRINITY_DN119739_c0_g1_i1	5.685084814	2	2.507181872	15.73035551	3.975479371	2.257272426	1.174580545	1.852996561	0.889860204	4.945977069	2.306255551	NA	NA	NA	NA	2.55266583	-1.649693951	0.003699449	0.021113949	3.265117934	10.33816629	1.707179286	meanmale	meanfemale	3.369922363	FC1
TRINITY_DN119941_c0_g1_i2	3.96220664	2	1.986304123	17.29848871	4.112574097	4.744573745	2.246278481	5.363070161	2.423059127	12.74996704	3.672421612	NA	NA	NA	NA	4.186216585	-1.649622027	5.19E-07	7.05E-06	4.689950182	15.02422788	2.229603359	meanmale	meanfemale	3.909228547	FC1
TRINITY_DN125667_c9_g1_i1	2.46508922	2	1.301639864	8.635816835	3.110332644	2.381160688	1.251664981	2.282136604	1.190385151	6.568302421	2.715520554	kiaa0319l	Chr02	56327598	56327598	3.473273228	-1.649412646	4.88E-06	5.58E-05	2.376128837	7.602059628	1.248673778	meanmale	meanfemale	2.926409319	FC1
TRINITY_DN134438_c0_g1_i3	0.421227203	2	-1.247329486	1.215016007	0.28097532	0.238927092	-2.065357644	0.28960621	-1.787835557	0.794005777	-0.332778591	NA	NA	NA	NA	0.503859138	-1.6494028	0.002991456	0.017638275	0.316586835	1.004510892	-1.658871201	meanmale	meanfemale	0.006636822	FC1
TRINITY_DN135412_c2_g3_i1	10.25588144	2	3.358379584	33.55619357	5.068507169	10.11954133	3.339071996	10.88771975	3.444629932	33.16171402	5.051446672	NA	NA	NA	NA	5.552243545	-1.649158348	2.25E-08	3.74E-07	10.42104751	33.3589538	3.381442241	meanmale	meanfemale	5.060006463	FC1
TRINITY_DN129575_c2_g1_i5	3.076747368	2	1.621405989	10.0580801	3.330283043	3.257673825	1.703842161	3.175644314	1.667049333	10.27076942	3.360472358	NA	NA	NA	NA	2.416042519	-1.64829395	1.44E-05	0.000150023	3.170021836	10.16442476	1.664538288	meanmale	meanfemale	3.345470859	FC1
TRINITY_DN129618_c0_g1_i1	1.999748164	2	0.999818327	9.566783646	3.258033972	2.157918514	1.109640388	2.533665706	1.341226187	4.724238477	2.240081793	NA	NA	NA	NA	2.393798365	-1.646647591	0.000141025	0.001187477	2.230444128	7.145511062	1.15739569	meanmale	meanfemale	2.83705739	FC1
TRINITY_DN126653_c0_g2_i1	2.178873019	2	1.123582121	7.381088851	2.883833657	1.983177308	0.987813669	2.121255465	1.084918377	5.995391173	2.583853886	ptpn1	Chr10	27650491	27650491	3.236887973	-1.646590548	7.46E-06	8.18E-05	2.094435264	6.688240012	1.066630174	meanmale	meanfemale	2.741648191	FC1
TRINITY_DN129061_c0_g2_i1	70.98166976	2	6.149374607	212.8921135	7.733978697	47.97172868	5.584112523	52.7118065	5.720054231	151.5855454	7.24398838	NA	NA	NA	NA	6.270323942	-1.645338569	1.18E-06	1.52E-05	57.22173498	182.2388295	5.838493857	meanmale	meanfemale	7.509687367	FC1
TRINITY_DN130863_c1_g4_i2	0.297296676	2	-1.750024762	1.347566757	0.430356744	0.38544373	-1.375407835	0.320118977	-1.643319891	0.804675403	-0.313521161	NA	NA	NA	NA	1.462633127	-1.644752303	0.000563177	0.004105875	0.334286461	1.07612108	-1.58041166	meanmale	meanfemale	0.10597447	FC1
TRINITY_DN134252_c0_g1_i1	7.40012129	2	2.887548917	26.30945439	4.717509425	4.68555034	2.228218509	6.415627713	2.681590427	12.87608942	3.686622596	NA	NA	NA	NA	2.036084715	-1.644535246	0.000383599	0.002919199	6.167099781	19.59277191	2.624615582	meanmale	meanfemale	4.292256977	FC1
TRINITY_DN103812_c0_g1_i2	11.40730746	2	3.511886398	36.08556061	5.173349763	10.82518538	3.436319826	10.69662686	3.419084015	33.92263181	5.084176197	NA	NA	NA	NA	6.418799074	-1.644247088	1.44E-07	2.13E-06	10.97637323	35.00409621	3.456342682	meanmale	meanfemale	5.129455974	FC1
TRINITY_DN122218_c0_g2_i1	22.86824012	2	4.515273439	86.8120033	6.43982263	17.78633122	4.152697052	19.56942411	4.290529396	40.51047371	5.34022305	NA	NA	NA	NA	6.296404674	-1.64301326	1.16E-05	0.000122702	20.07466515	63.66123851	4.327311205	meanmale	meanfemale	5.992345585	FC1
TRINITY_DN117716_c0_g2_i1	4.151034694	2	2.05347099	16.27171075	4.024294034	5.381796776	2.428087914	5.463991053	2.449955121	15.66248142	3.969240893	NA	NA	NA	NA	3.64116457	-1.642063108	3.22E-06	3.79E-05	4.998940841	15.96709609	2.321651314	meanmale	meanfemale	3.997039086	FC1
TRINITY_DN120289_c0_g1_i2	0.872878056	2	-0.196147976	3.447970835	1.785747571	0.973718274	-0.038423677	0.764609542	-0.38720489	2.088341022	1.06235732	NA	NA	NA	NA	3.764354318	-1.641397943	9.67E-06	0.000103867	0.870401957	2.768155929	-0.200080553	meanmale	meanfemale	1.468977328	FC1
TRINITY_DN130084_c0_g2_i2	0.296773356	2	-1.752566521	1.184611296	0.244413748	0.306063264	-1.708098203	0.478155502	-1.064448218	1.121432966	0.165343385	NA	NA	NA	NA	2.207060948	-1.641096726	6.78E-05	0.00061334	0.360330707	1.153022131	-1.472206166	meanmale	meanfemale	0.205545322	FC1
TRINITY_DN109332_c0_g1_i1	6.730859675	2	2.75079078	27.100025	4.760222277	7.993635649	2.998851816	7.327137662	2.873249721	19.72263481	4.301780394	NA	NA	NA	NA	3.575516906	-1.640677647	5.31E-06	6.04E-05	7.350544329	23.41132991	2.877870716	meanmale	meanfemale	4.549141148	FC1
TRINITY_DN127706_c0_g1_i2	3.56709917	2	1.834751325	13.1338359	3.71521643	2.701724789	1.433880722	3.372569808	1.753848305	7.241142915	2.856217425	NA	NA	NA	NA	4.115839616	-1.64044537	4.85E-06	5.55E-05	3.213797922	10.18748941	1.684324108	meanmale	meanfemale	3.348740816	FC1
TRINITY_DN114768_c0_g1_i1	3.139214313	2	1.650403525	12.20451185	3.609342687	2.941885155	1.556740928	2.613597259	1.386036847	6.174639741	2.626354965	NA	NA	NA	NA	3.851892934	-1.639979905	2.13E-05	0.000214358	2.898232242	9.189575796	1.535222984	meanmale	meanfemale	3.200013965	FC1
TRINITY_DN57905_c0_g1_i1	2.295068802	2	1.198537404	8.226670882	3.040308728	2.809150154	1.490133741	2.202332189	1.139032094	7.286170657	2.865160786	NA	NA	NA	NA	3.780343562	-1.639877819	2.14E-06	2.63E-05	2.435517048	7.75642077	1.284287316	meanmale	meanfemale	2.955409669	FC1
TRINITY_DN135384_c3_g1_i1	0.845703435	2	-0.241776256	3.976228088	1.991400516	1.175257868	0.232977339	0.961324424	-0.056904707	2.349511091	1.232360578	NA	NA	NA	NA	3.739480655	-1.639865392	1.41E-05	0.000147671	0.994095242	3.16286959	-0.008398896	meanmale	meanfemale	1.661279685	FC1
TRINITY_DN136232_c1_g2_i1	3.322969669	2	1.732473125	13.2911954	3.73239896	3.97702042	1.99168797	3.899119479	1.963148363	10.48453486	3.390190953	NA	NA	NA	NA	3.674295222	-1.639865119	2.85E-06	3.41E-05	3.733036523	11.88786513	1.90038827	meanmale	meanfemale	3.571429884	FC1
TRINITY_DN119509_c1_g3_i5	8.992706907	2	3.168755449	28.30509456	4.822989838	6.750330031	2.754958039	8.257341798	3.045677424	22.39386566	4.485031685	NA	NA	NA	NA	4.336678699	-1.637798586	2.62E-07	3.72E-06	8.000126245	25.34948011	3.0000408	meanmale	meanfemale	4.663889946	FC1
TRINITY_DN130504_c1_g4_i4	3.274472274	2	1.711262415	15.58442745	3.962033248	3.807537303	1.928858171	5.202997327	2.379342966	10.63538549	3.410800421	NA	NA	NA	NA	1.540005578	-1.635696304	0.000453358	0.003380505	4.095002301	13.10990647	2.033899493	meanmale	meanfemale	3.712596492	FC1
TRINITY_DN125122_c0_g1_i3	4.754251478	2	2.249218217	20.40161457	4.350611426	5.780201802	2.531119862	4.644039106	2.215380121	11.61741035	3.538216607	NA	NA	NA	NA	4.874057911	-1.635603605	9.31E-07	1.22E-05	5.059497462	16.00951246	2.33902261	meanmale	meanfemale	4.00086648	FC1
TRINITY_DN127932_c0_g1_i2	10.11415905	2	3.338304466	33.33184953	5.058829467	9.162853997	3.195797031	9.58841452	3.26129228	27.61032123	4.787135768	NA	NA	NA	NA	4.924770685	-1.635396964	3.68E-08	5.96E-07	9.621809189	30.47108538	3.266323183	meanmale	meanfemale	4.929373719	FC1
TRINITY_DN123361_c0_g1_i1	6.208464596	2	2.634236522	19.27971482	4.269011807	5.48175718	2.454638424	6.692080692	2.742454841	19.56592195	4.290271187	NA	NA	NA	NA	5.103889761	-1.635210628	1.83E-08	3.05E-07	6.127434156	19.42281839	2.615306621	meanmale	meanfemale	4.279688084	FC1
TRINITY_DN122229_c0_g1_i1	13.65625287	2	3.771489773	57.67248181	5.849811202	18.2926052	4.193188651	21.4852095	4.42527194	55.15953541	5.7855384	NA	NA	NA	NA	5.840163414	-1.633904845	3.05E-07	4.28E-06	17.81135586	56.41600861	4.154733538	meanmale	meanfemale	5.818035252	FC1
TRINITY_DN123628_c0_g2_i3	5.688146837	2	2.507958708	20.19812235	4.336149279	6.67412967	2.738579717	5.65987069	2.500769092	17.82939972	4.156186226	NA	NA	NA	NA	5.043599303	-1.632598063	3.00E-08	4.90E-07	6.007382399	19.01376104	2.586760516	meanmale	meanfemale	4.248979616	FC1
TRINITY_DN133992_c10_g1_i2	2.166273592	2	1.115215461	9.694984541	3.277238598	3.253084259	1.70180819	2.809696811	1.49041446	7.692224603	2.943400888	NA	NA	NA	NA	4.314629811	-1.632496882	5.54E-07	7.49E-06	2.743018221	8.693604572	1.4558168	meanmale	meanfemale	3.119971071	FC1
TRINITY_DN127631_c2_g1_i1	2.494051389	2	1.318491192	9.218989537	3.20460863	2.703586838	1.434874696	2.506475945	1.325660388	7.071954471	2.822108987	NA	NA	NA	NA	2.403978149	-1.632339257	2.77E-05	0.000271846	2.568038057	8.145472004	1.360722761	meanmale	meanfemale	3.026016012	FC1
