gid	Am2_463	base	logAm2_463	Am2_464	logAm2_464	Am4_461	logAm4_461	Am6_462	logAm6_462	Am6_464	logAm6_464	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46	meanXY	meanXX	log2meanXY	group1	log2meanXX	group2	cutoff
TRINITY_DN133818_c1_g1_i2	1.64700744	2	0.719847072	0.772477849	-0.372434531	2.460846067	1.299154416	1.767596521	0.821788997	0.51257601	-0.964162137	NA	NA	NA	NA	1.17910604	1.655612575	0.002261706	0.013900741	1.958483343	0.64252693	0.96981052	meanmale	-0.637946656	meanfemale	FC1
TRINITY_DN125266_c2_g2_i2	9.821933819	2	3.296007102	5.064767813	2.340496132	15.56191236	3.959947455	28.16840108	4.816005769	6.46046684	2.691638419	NA	NA	NA	NA	3.860490518	1.659161329	0.000361019	0.002768809	17.85074909	5.762617327	4.157920793	meanmale	2.526749254	meanfemale	FC1
TRINITY_DN131379_c2_g1_i2	24.31780337	2	4.603941011	3.41056258	1.770009735	9.523525869	3.251495797	5.178650184	2.372576108	4.983329034	2.317109834	MGC76064	Chr01	117118938	117118938	3.87785633	1.662229825	0.003242917	0.018919983	13.00665981	4.196945807	3.701189703	meanmale	2.069374209	meanfemale	FC1
TRINITY_DN116614_c0_g2_i1	8.585189228	2	3.101849933	2.39150957	1.257921565	4.09597778	2.034207889	2.696917871	1.431311588	0.930722003	-0.103577781	LOC100496659	scaffold_393	70652	70652	1.528923603	1.662910707	0.008629425	0.042644442	5.126028293	1.661115787	2.357869586	meanmale	0.732239487	meanfemale	FC1
TRINITY_DN129065_c3_g2_i2	6.761009102	2	2.757238589	2.478503398	1.309469237	10.58140334	3.40345907	10.88943851	3.444857661	3.567246558	1.834810934	NA	NA	NA	NA	4.212710044	1.666958445	8.42E-06	9.15E-05	9.410616984	3.022874978	3.234304643	meanmale	1.595969037	meanfemale	FC1
TRINITY_DN118266_c0_g1_i1	1.667889237	2	0.738023484	0.513170307	-0.962490399	2.308373185	1.206876477	2.160936496	1.111656676	0.773893296	-0.369793433	NA	NA	NA	NA	0.538696243	1.674164082	0.003746628	0.021349018	2.045732973	0.643531802	1.032688364	meanmale	-0.635692484	meanfemale	FC1
TRINITY_DN127901_c0_g4_i1	1.430970167	2	0.516993595	0.802586238	-0.317271677	2.570288769	1.361930454	3.643831411	1.865456212	0.829954857	-0.268895228	NA	NA	NA	NA	0.070744341	1.67582391	0.009821569	0.047537311	2.548363449	0.816270548	1.349627662	meanmale	-0.29270396	meanfemale	FC1
TRINITY_DN112592_c0_g1_i1	2.439371963	2	1.286509762	0.614279126	-0.703033735	1.680149403	0.748589527	3.159058595	1.659494697	0.909528669	-0.136808982	NA	NA	NA	NA	0.949425923	1.676128592	0.003641929	0.020857255	2.42619332	0.761903898	1.278753972	meanmale	-0.392129718	meanfemale	FC1
TRINITY_DN113404_c0_g2_i1	1.389397639	2	0.474459551	0.712474983	-0.489088737	3.047279426	1.607521797	4.302172572	2.105065396	1.128180226	0.173997556	NA	NA	NA	NA	0.586899757	1.676706876	0.00963147	0.046753307	2.912949879	0.920327605	1.542530404	meanmale	-0.119623843	meanfemale	FC1
TRINITY_DN131764_c8_g2_i2	14.43107976	2	3.851107344	5.108642358	2.35293994	13.7480017	3.78115003	11.98633115	3.583318232	3.443091915	1.783704695	cdk5r2	Chr09	77477661	77477661	4.183791795	1.678092514	2.40E-06	2.91E-05	13.38847087	4.275867137	3.742930067	meanmale	2.096250765	meanfemale	FC1
TRINITY_DN201779_c0_g1_i1	15.24745763	2	3.930496802	3.566009991	1.834310745	18.54387119	4.212870545	24.3450904	4.605558953	8.684100596	3.118376438	NA	NA	NA	NA	2.663193605	1.678162382	0.000382744	0.002913927	19.37880641	6.125055294	4.276415254	meanmale	2.614746422	meanfemale	FC1
TRINITY_DN128633_c6_g7_i2	8.373596485	2	3.065847398	2.012780297	1.009189705	4.230151278	2.080709258	5.197378539	2.377784138	1.745355031	0.803520532	zmym3	Chr08	23101453	23101453	1.05010352	1.678894623	0.003202311	0.018722185	5.933708767	1.879067664	2.568958433	meanmale	0.910093793	meanfemale	FC1
TRINITY_DN123513_c0_g1_i2	5.417816821	2	2.437711616	0.943943821	-0.083227095	3.506194132	1.809905878	5.510977868	2.462308333	2.08783962	1.062010894	NA	NA	NA	NA	2.567100729	1.67901805	0.000356803	0.002739848	4.81166294	1.515891721	2.266565567	meanmale	0.600261874	meanfemale	FC1
TRINITY_DN133059_c0_g2_i2	1.960897847	2	0.97151438	0.628460592	-0.670105812	2.63498258	1.397793424	4.294188619	2.102385562	1.245625247	0.316870091	NA	NA	NA	NA	2.514640546	1.680362553	0.000695455	0.004936066	2.963356349	0.93704292	1.567280807	meanmale	-0.093659011	meanfemale	FC1
TRINITY_DN131187_c2_g1_i1	15.19408815	2	3.925438191	5.633516329	2.494035705	37.54329215	5.23048326	23.36591958	4.546333911	10.54042669	3.397861365	NA	NA	NA	NA	4.505938061	1.680799889	0.000104361	0.000903458	25.36776663	8.08697151	4.664930292	meanmale	3.015617368	meanfemale	FC1
TRINITY_DN133001_c0_g1_i1	3.301931161	2	1.723310043	1.074537741	0.103716155	3.76022782	1.910820073	2.654359304	1.408363673	0.987014099	-0.018857402	NA	NA	NA	NA	2.519573459	1.682664147	8.14E-05	0.000723024	3.238839428	1.03077592	1.695521488	meanmale	0.043870695	meanfemale	FC1
TRINITY_DN130449_c0_g1_i2	8.353182483	2	3.062325955	2.530470507	1.33940566	7.684750991	2.941998513	9.230856028	3.206464443	2.813966072	1.492604934	NA	NA	NA	NA	4.03262226	1.684200844	1.47E-06	1.85E-05	8.422929834	2.67221829	3.074339276	meanmale	1.418091852	meanfemale	FC1
TRINITY_DN123748_c0_g1_i1	0.818208555	2	-0.289459473	0.262232851	-1.931079666	1.478249332	0.563889625	0.6296774	-0.667315207	0.351523318	-1.508307702	NA	NA	NA	NA	0.605725715	1.684362618	0.007042795	0.036068657	0.975378429	0.306878085	-0.035818124	meanmale	-1.703792431	meanfemale	FC1
TRINITY_DN127695_c4_g1_i1	1.095190727	2	0.131182136	0.394880202	-1.340513057	2.018933932	1.0135937	1.045800201	0.064607253	0.476403466	-1.069744186	NA	NA	NA	NA	-0.009929148	1.687884384	0.009136803	0.0447264	1.38664162	0.435641834	0.471699007	meanmale	-1.198454467	meanfemale	FC1
TRINITY_DN120002_c1_g1_i1	3.09809972	2	1.631383582	0.570406386	-0.809937961	2.542467649	1.346229417	3.82701423	1.936219265	1.376334279	0.460830909	NA	NA	NA	NA	1.136629424	1.688435181	0.002826665	0.01684987	3.155860533	0.973370333	1.658079164	meanmale	-0.038791083	meanfemale	FC1
TRINITY_DN134049_c0_g5_i1	2.567533227	2	1.360382947	1.85149128	0.888687755	8.237466425	3.04220068	3.089196834	1.627231798	1.116866404	0.159456626	NA	NA	NA	NA	1.417956146	1.688917586	0.007353931	0.037439149	4.631398829	1.484178842	2.211479149	meanmale	0.569762147	meanfemale	FC1
TRINITY_DN134409_c0_g5_i4	82.56711338	2	6.367495363	20.81347733	4.379446113	93.23009814	6.542723881	29.33469565	4.874536119	22.52991392	4.493769896	NA	NA	NA	NA	5.148658345	1.689391212	0.000174513	0.001436951	68.37730239	21.67169563	6.095447712	meanmale	4.437746788	meanfemale	FC1
TRINITY_DN124151_c5_g6_i3	1.178810019	2	0.237331227	0.409287994	-1.288811747	1.114401162	0.156268667	0.88050724	-0.183593228	0.265884637	-1.911127675	NA	NA	NA	NA	0.595493112	1.692096368	0.003563837	0.020475851	1.05790614	0.337586316	0.081348	meanmale	-1.566244379	meanfemale	FC1
TRINITY_DN116299_c0_g1_i2	4.882384779	2	2.287585998	0.869325819	-0.202031102	10.71848779	3.422029473	8.840913942	3.144195518	4.195194701	2.068737768	NA	NA	NA	NA	2.031500668	1.697401916	0.004673083	0.025643867	8.14726217	2.53226026	3.026333041	meanmale	1.340482661	meanfemale	FC1
TRINITY_DN120714_c0_g1_i1	6.003199169	2	2.585731533	1.264117929	0.338131058	5.74085447	2.521265484	8.429098233	3.075378296	2.949477847	1.560459573	NA	NA	NA	NA	3.590781805	1.69834984	0.000129372	0.001097132	6.724383957	2.106797888	2.749423558	meanmale	1.075120395	meanfemale	FC1
TRINITY_DN117640_c0_g1_i2	5.408726524	2	2.435288954	1.705741445	0.770398981	6.160383089	2.623020069	4.495446866	2.168464533	1.656352765	0.728009966	NA	NA	NA	NA	2.473819907	1.70110949	5.89E-05	0.000542602	5.35485216	1.681047105	2.420873686	meanmale	0.74944597	meanfemale	FC1
TRINITY_DN135247_c0_g5_i4	1.306109727	2	0.385276104	0.742873627	-0.428811285	3.641629265	1.864584057	2.934274638	1.553003909	0.906909878	-0.140968901	NA	NA	NA	NA	2.683411282	1.701305911	0.000591488	0.004284818	2.627337877	0.824891753	1.393656653	meanmale	-0.277548398	meanfemale	FC1
TRINITY_DN44160_c0_g1_i1	1.588005444	2	0.667215858	0.628702866	-0.669549755	3.232078415	1.6924622	1.826804114	0.869321944	0.758498965	-0.398780883	NA	NA	NA	NA	1.137328445	1.701477261	0.002750258	0.016468288	2.215629324	0.693600916	1.147781651	meanmale	-0.527614306	meanfemale	FC1
TRINITY_DN135018_c1_g1_i1	1.564034773	2	0.645272588	0.33010294	-1.599012107	0.692407103	-0.53030757	1.188972093	0.249714853	0.376127737	-1.410705395	NA	NA	NA	NA	0.479348987	1.702486992	0.00606616	0.031885376	1.148471323	0.353115339	0.199840447	meanmale	-1.501380101	meanfemale	FC1
TRINITY_DN133151_c2_g1_i1	4.161308515	2	2.057037252	3.126505506	1.644551058	7.725998796	2.949721453	15.0920275	3.915714729	2.492668473	1.317691016	NA	NA	NA	NA	4.132627566	1.705731725	0.00045172	0.003371142	8.993111604	2.80958699	3.168836415	meanmale	1.490409417	meanfemale	FC1
TRINITY_DN2177_c0_g1_i1	2.710413292	2	1.438512855	1.042413062	0.059927067	3.228522382	1.690874029	4.389553329	2.134074142	1.100417402	0.13805086	ddx41	Chr03	36612533	36612533	0.281457729	1.708313437	0.004766062	0.026062346	3.442829668	1.071415232	1.78363671	meanmale	0.099652359	meanfemale	FC1
TRINITY_DN121524_c0_g1_i2	11.60601505	2	3.5368008	3.538237327	1.82303082	12.36343034	3.628007182	11.07179877	3.468817722	3.694074773	1.885213069	NA	NA	NA	NA	1.897173569	1.71767515	0.00012132	0.001034826	11.68041472	3.61615605	3.546031945	meanmale	1.854496832	meanfemale	FC1
TRINITY_DN124136_c0_g3_i1	0.785649832	2	-0.348041655	0.278302941	-1.84527194	1.454173075	0.540198988	0.922374362	-0.116575682	0.371732909	-1.427661681	NA	NA	NA	NA	1.232187429	1.718446022	0.001781688	0.011284176	1.054065756	0.325017925	0.076101733	meanmale	-1.620964995	meanfemale	FC1
TRINITY_DN114195_c0_g1_i1	1.925053173	2	0.944898296	0.393812237	-1.344420154	1.359094723	0.442646009	1.576973367	0.657158295	0.593893773	-0.751723189	NA	NA	NA	NA	1.829977775	1.722785311	0.000263344	0.002083777	1.620373754	0.493853005	0.696415655	meanmale	-1.017554305	meanfemale	FC1
TRINITY_DN121660_c4_g4_i1	2.940128265	2	1.555879095	0.320026538	-1.64373655	1.856484841	0.892573535	2.949501337	1.560471063	1.222638016	0.289997331	NA	NA	NA	NA	1.086096201	1.722840222	0.004943008	0.026917808	2.582038148	0.771332277	1.368566189	meanmale	-0.374388585	meanfemale	FC1
TRINITY_DN124412_c0_g5_i9	4.149160074	2	2.052819317	2.051676981	1.036803609	12.03633218	3.589323923	4.057131741	2.02046015	2.13146267	1.091843788	ift46-like	Chr07	85650024	85650024	1.390843779	1.723076022	0.005604105	0.029878578	6.747541332	2.091569826	2.75438329	meanmale	1.064655137	meanfemale	FC1
TRINITY_DN125325_c9_g1_i1	4.179291955	2	2.063258545	2.00917169	1.006600852	2.507807262	1.326426474	12.31355688	3.622175652	1.888142277	0.91696748	NA	NA	NA	NA	3.672301795	1.726077734	0.002921249	0.017314371	6.333552032	1.948656984	2.663037609	meanmale	0.962554193	meanfemale	FC1
TRINITY_DN101983_c0_g1_i1	0.709697338	2	-0.4947242	0.243702217	-2.036808719	1.035134134	0.049817726	1.672930264	0.742377308	0.441022037	-1.181077349	NA	NA	NA	NA	0.122683593	1.729019034	0.008285665	0.041264532	1.139253912	0.342362127	0.188215954	meanmale	-1.545983646	meanfemale	FC1
TRINITY_DN131465_c3_g1_i3	0.346158498	2	-1.530495329	0.319514495	-1.646046713	1.32730485	0.408499761	0.837739745	-0.255425974	0.200770032	-2.316384154	NA	NA	NA	NA	1.477201138	1.733109704	0.005067949	0.027460291	0.837067698	0.260142264	-0.256411449	meanmale	-1.942072819	meanfemale	FC1
TRINITY_DN114884_c0_g2_i1	4.211948999	2	2.074487967	7.265714971	2.861104771	19.67483987	4.298279989	32.32741653	5.014686313	4.239162744	2.083779353	mgam	Chr05	102436237	102436237	2.760113195	1.733437217	0.008733751	0.04309169	18.73806847	5.752438858	4.227908041	meanmale	2.524198824	meanfemale	FC1
TRINITY_DN120481_c0_g1_i2	13.25137998	2	3.728070703	5.308773554	2.408378605	28.63391874	4.839653221	15.32914327	3.938205163	6.313276401	2.658388915	NA	NA	NA	NA	2.438959185	1.744010935	0.000272199	0.00214771	19.07148066	5.811024978	4.253352515	meanmale	2.538817482	meanfemale	FC1
TRINITY_DN131174_c1_g4_i1	4.935049863	2	2.303064662	0.948999264	-0.075521127	3.499053207	1.806964603	3.242193619	1.696970249	1.359593395	0.443175258	NA	NA	NA	NA	0.542815127	1.745063259	0.002952459	0.017445461	3.892098896	1.15429633	1.960585436	meanmale	0.207138618	meanfemale	FC1
TRINITY_DN130326_c1_g3_i1	1.751499876	2	0.808590886	0.406494326	-1.29869288	0.959222004	-0.060063341	1.808619172	0.854888662	0.490415333	-1.027924009	NA	NA	NA	NA	0.227150134	1.746363803	0.005144476	0.027808489	1.506447017	0.44845483	0.591245698	meanmale	-1.15664375	meanfemale	FC1
TRINITY_DN129309_c1_g1_i4	224.7164684	2	7.811962046	38.84825453	5.279777874	44.35683874	5.471084645	138.3308718	7.111979354	43.59435383	5.44606939	NA	NA	NA	NA	7.702189663	1.751512388	0.00173385	0.011025996	135.801393	41.22130418	7.08535553	meanmale	5.365321745	meanfemale	FC1
TRINITY_DN133738_c1_g7_i2	4.240441595	2	2.084214513	1.941494328	0.957167492	11.56810317	3.532080419	7.52766985	2.912203355	2.752222524	1.46059712	NA	NA	NA	NA	1.805948555	1.754124721	0.001123444	0.007524115	7.778738205	2.346858426	2.9595547	meanmale	1.230792286	meanfemale	FC1
TRINITY_DN134134_c0_g1_i2	0.65378378	2	-0.61311451	0.556765256	-0.84485891	0.794650844	-0.331606991	3.184998541	1.671292712	0.37919101	-1.399003334	mrpl46	Chr03	100346149	100346149	1.901406828	1.754475327	0.009066429	0.044434233	1.544477722	0.467978133	0.627212468	meanmale	-1.095178726	meanfemale	FC1
TRINITY_DN79339_c0_g2_i1	5.181610481	2	2.373400567	1.177578208	0.235822879	6.198820356	2.631993695	3.684859932	1.881609781	1.803183414	0.850546151	NA	NA	NA	NA	1.276699512	1.761073464	0.001065538	0.007180647	5.02176359	1.490380811	2.328222841	meanmale	0.575777802	meanfemale	FC1
TRINITY_DN133575_c2_g1_i3	0.755487177	2	-0.404520826	0.311311129	-1.683570943	1.477973714	0.563620611	1.008216341	0.011805243	0.339811839	-1.557191978	en2	Chr06	9034168	9034168	1.66924037	1.761125417	0.000549037	0.004012169	1.080559077	0.325561484	0.111911458	meanmale	-1.618554993	meanfemale	FC1
TRINITY_DN104073_c1_g1_i1	6.525429487	2	2.706072859	0.941119333	-0.087550428	8.14293129	3.025548229	6.580092255	2.718107811	3.21700635	1.685718784	NA	NA	NA	NA	1.557060948	1.76219502	0.001378435	0.008983419	7.082817677	2.079062842	2.824343774	meanmale	1.056002756	meanfemale	FC1
TRINITY_DN67847_c0_g1_i1	5.011296984	2	2.325184039	1.228195925	0.296540722	4.932558265	2.302336093	3.81322672	1.931012311	1.51025308	0.594790329	NA	NA	NA	NA	2.061097128	1.763118684	7.82E-05	0.000697444	4.58569399	1.369224503	2.197171545	meanmale	0.453464377	meanfemale	FC1
TRINITY_DN134920_c8_g1_i1	0.878816596	2	-0.18636598	0.582739668	-0.779076574	2.922120772	1.547015806	1.796432582	0.845134794	0.544861143	-0.876039487	NA	NA	NA	NA	1.495666837	1.764101462	0.002627001	0.015837568	1.865789983	0.563800406	0.899863924	meanmale	-0.826487714	meanfemale	FC1
TRINITY_DN133789_c3_g3_i1	135.9776864	2	7.087226118	63.74400926	5.994217857	277.2387797	8.114985263	77.26725124	6.27178517	34.20032063	5.095937945	NA	NA	NA	NA	7.477799723	1.764165341	0.000913176	0.006274246	163.4945724	48.97216495	7.353099815	meanmale	5.613893016	meanfemale	FC1
TRINITY_DN96202_c0_g1_i1	2.98554825	2	1.577995885	0.740792748	-0.43285812	2.512865365	1.329333376	3.119444099	1.641288956	0.94958799	-0.074626406	NA	NA	NA	NA	0.47397361	1.767906763	0.002240492	0.013787345	2.872619238	0.845190369	1.522417	meanmale	-0.242481083	meanfemale	FC1
TRINITY_DN127648_c1_g6_i1	3.049021904	2	1.608346515	0.940324888	-0.088768792	2.121031018	1.084765719	3.023584172	1.596259742	0.700693132	-0.513145339	arhgap9-like	Chr02	137244584	137244584	1.110695964	1.769170746	0.001209532	0.008033803	2.731212365	0.82050901	1.449594316	meanmale	-0.2852331	meanfemale	FC1
TRINITY_DN131670_c2_g3_i1	7.433821521	2	2.894104051	1.976978559	0.983297225	7.984601884	2.997220476	7.152945712	2.838537492	2.476862668	1.308513879	dclre1b	Chr02	75968444	75968444	1.117761293	1.770707176	0.00079215	0.005541937	7.523789706	2.226920614	2.9114787	meanmale	1.155114912	meanfemale	FC1
TRINITY_DN110378_c0_g4_i1	2.368265441	2	1.243830791	0.778994638	-0.360314697	1.732175331	0.792584967	1.904389256	0.929328395	0.433762415	-1.205023044	NA	NA	NA	NA	0.570392003	1.772165299	0.002821267	0.016821712	2.001610009	0.606378527	1.001232984	meanmale	-0.72147153	meanfemale	FC1
TRINITY_DN134948_c4_g6_i1	2.839581425	2	1.505678282	0.80086641	-0.320366484	1.460329856	0.546294279	1.018086496	0.025860137	0.263510667	-1.924066731	NA	NA	NA	NA	1.073532671	1.782140117	0.007999059	0.040077248	1.772665926	0.532188539	0.826002057	meanmale	-0.909719593	meanfemale	FC1
TRINITY_DN134430_c2_g3_i2	0.608384734	2	-0.716944142	0.208912589	-2.259028664	1.577535839	0.657672781	0.982632069	-0.025276771	0.403268357	-1.310187888	NA	NA	NA	NA	0.226029523	1.784807862	0.007064117	0.03615558	1.056184214	0.306090473	0.078998072	meanmale	-1.7074987	meanfemale	FC1
TRINITY_DN117942_c0_g1_i2	0.308738467	2	-1.695542849	0.203106971	-2.299688338	1.096814269	0.133319245	0.422051074	-1.244510499	0.160217501	-2.641896349	NA	NA	NA	NA	1.766834431	1.785309772	0.003151097	0.018470389	0.60920127	0.181662236	-0.714772347	meanmale	-2.459875607	meanfemale	FC1
TRINITY_DN142384_c0_g1_i1	5.984788482	2	2.581300259	1.543838863	0.62652218	9.273249829	3.213075023	4.014360773	2.005170278	2.201213605	1.138299151	LOC100494612	Chr03	85589084	85589084	1.011956579	1.791730165	0.002585876	0.015634993	6.424133028	1.872526234	2.683524225	meanmale	0.905062974	meanfemale	FC1
TRINITY_DN118393_c0_g1_i3	31.4635061	2	4.97560754	21.37795001	4.418051611	90.9939933	6.507699408	32.61158457	5.027312637	9.002672839	3.170353392	kdm4a	Chr04	73964755	73964755	4.758001832	1.793290971	0.000577656	0.004200382	51.68969466	15.19031142	5.691807566	meanmale	3.92508904	meanfemale	FC1
TRINITY_DN116209_c0_g1_i1	1.770128681	2	0.823854242	0.850979657	-0.232803451	2.454335892	1.295332705	1.923185825	0.943498168	0.399258587	-1.324604658	NA	NA	NA	NA	0.007671127	1.793826934	0.005145938	0.027810368	2.049216799	0.625119122	1.035143025	meanmale	-0.677566192	meanfemale	FC1
TRINITY_DN135522_c0_g2_i1	4.496689091	2	2.168863137	0.735917829	-0.442383408	4.196727022	2.069264626	3.936987671	1.977092195	1.729454936	0.790317422	NA	NA	NA	NA	3.537116967	1.794392517	3.69E-05	0.000352319	4.210134595	1.232686383	2.073900623	meanmale	0.301922831	meanfemale	FC1
TRINITY_DN130543_c0_g1_i1	0.414561075	2	-1.270343433	0.311403068	-1.683144937	1.477010522	0.562680104	0.942159523	-0.085956743	0.247957001	-2.011838135	NA	NA	NA	NA	1.726295775	1.796417281	0.002044791	0.01275754	0.94457704	0.279680035	-0.0821069	meanmale	-1.837635081	meanfemale	FC1
TRINITY_DN121909_c0_g2_i1	3.207056669	2	1.681249847	1.927218635	0.946520249	6.821610053	2.770112288	5.253761865	2.39335081	1.085043924	0.117753446	NA	NA	NA	NA	2.353082744	1.802803359	0.000242274	0.001931763	5.094142862	1.50613128	2.34886774	meanmale	0.590943311	meanfemale	FC1
TRINITY_DN120731_c0_g1_i5	8.240021037	2	3.042648021	2.089500622	1.063158188	10.58042558	3.403325754	9.462850433	3.242274823	3.361172436	1.748964558	srbd1-like	Chr05	15526328	15526328	2.211973068	1.805749262	4.69E-05	0.000440742	9.427765683	2.725336529	3.236931205	meanmale	1.446487323	meanfemale	FC1
TRINITY_DN123790_c0_g1_i2	0.791291195	2	-0.337719391	0.147936796	-2.756947159	0.922602316	-0.116219181	1.759722008	0.815347537	0.509938398	-0.971605119	NA	NA	NA	NA	1.259510462	1.809561947	0.003926951	0.022205944	1.15787184	0.328937597	0.211600169	meanmale	-1.603675654	meanfemale	FC1
TRINITY_DN121065_c0_g1_i2	2.554088374	2	1.352808445	1.133412905	0.180673534	4.977658523	2.315467262	4.362513143	2.125159478	1.177489107	0.235713713	NA	NA	NA	NA	1.458544727	1.810841021	0.000604844	0.004371968	3.964753347	1.155451006	1.987267504	meanmale	0.208580942	meanfemale	FC1
TRINITY_DN116707_c0_g1_i1	1.497287013	2	0.582350796	0.989742217	-0.014875277	2.760180015	1.464762361	1.849160006	0.886870065	0.217104566	-2.203538027	hivep2	Chr05	68017227	68017227	1.562049656	1.815484837	0.003992943	0.022545558	2.035542345	0.603423392	1.025484107	meanmale	-0.728518407	meanfemale	FC1
TRINITY_DN122630_c10_g2_i2	5.914394448	2	2.564230464	1.8955418	0.922610271	3.964696441	1.987210409	9.748219274	3.285138703	1.87108166	0.903872524	NA	NA	NA	NA	0.74610716	1.819095807	0.003459795	0.019993224	6.542436721	1.88331173	2.709850117	meanmale	0.91334842	meanfemale	FC1
TRINITY_DN129671_c1_g9_i1	10.80459044	2	3.433572481	6.579380304	2.717951706	34.97355687	5.128192623	23.13282688	4.531869672	6.663488135	2.736277582	NA	NA	NA	NA	4.801375645	1.824445319	4.16E-05	0.000393636	22.97032473	6.62143422	4.521705628	meanmale	2.72716553	meanfemale	FC1
TRINITY_DN134257_c1_g7_i1	1.976577097	2	0.983004229	0.274908903	-1.862974465	1.396145925	0.48144974	0.281097702	-1.830856435	0.418185066	-1.257786553	tnnt3	Chr04	12644061	12644061	2.11115913	1.834321368	0.00643543	0.03342549	1.217940241	0.346546985	0.284561797	meanmale	-1.528460884	meanfemale	FC1
TRINITY_DN132578_c3_g4_i2	3.045471102	2	1.606665415	0.231935609	-2.108203761	1.197237021	0.259708796	1.732207442	0.792611712	0.874433938	-0.1935787	NA	NA	NA	NA	1.547251635	1.837878794	0.003192628	0.018674328	1.991638522	0.553184774	0.994028261	meanmale	-0.853905874	meanfemale	FC1
