gid	PV.XYtestis.XXovary	FDR.XYtestis.XXovary	A10FO1	base	logA10FO1	A15MT1	logA15MT1	A17FO1	logA17FO1	A17MT1	logA17MT1	A2FO2	logA2FO2	A6FO1	logA6FO1	A6MT1	logA6MT1	A8FO2	logA8FO2	A8MT1	logA8MT1	A12MT1	logA12MT1	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	cutoff	co_sb	meanXY	group1	meanXX	group2
TRINITY_DN124714_c0_g1_i1	2.08E-07	1.08E-06	96.96128123	2	6.599336857	68.10574348	6.089704563	192.964974	7.592195191	47.23296321	5.561722142	155.5354078	7.281099239	173.4011217	7.437969421	19.91237061	4.315593082	104.7381898	6.710643766	12.48700031	3.642355042	41.73510118	5.383189363	NA	NA	NA	NA	7.523088137	-1.938465631	1	female	5.243925542	meanmale	7.177123443	meanfemale
TRINITY_DN135398_c4_g1_i3	3.46E-07	1.73E-06	3.354142699	2	1.745944068	0.997559702	-0.003524908	5.88701919	2.55753733	1.738051735	0.797471026	3.866907844	1.951180383	6.519612936	2.704786315	1.408190973	0.493843	4.161049902	2.05694759	0.944632027	-0.082175645	1.053697953	0.075461372	NA	NA	NA	NA	3.4771717	-1.938435591	1	female	0.296928952	meanmale	2.250308732	meanfemale
TRINITY_DN96603_c0_g1_i3	0.000192755	0.000588518	3.177044492	2	1.667685294	0.719723738	-0.474484853	1.718200793	0.780898643	0.597131985	-0.743878247	1.898200701	0.92463254	1.849159259	0.886869482	1.059843372	0.083851073	3.871170839	1.952769977	0.542131902	-0.883284189	0.242625514	-2.043196826	NA	NA	NA	NA	0.802323061	-1.938245047	1	female	-0.66111057	meanmale	1.323574838	meanfemale
TRINITY_DN123229_c1_g2_i1	2.47E-06	1.07E-05	5.635035033	2	2.49442458	5.389894168	2.430256946	24.13639588	4.593138359	3.989338123	1.996149407	11.9011954	3.573034585	20.29377551	4.342965388	3.305880799	1.725034706	12.75149114	3.672594058	2.335227353	1.223563015	4.399011622	2.137179413	LOC100496418	Chr09	77533602	77533602	4.027618362	-1.938217473	1	female	1.957532211	meanmale	3.901463426	meanfemale
TRINITY_DN129593_c0_g1_i1	2.12E-13	2.59E-12	68.54271476	2	6.098931428	25.96271633	4.698369427	64.18895988	6.004253279	17.38502956	4.119773615	72.58643918	6.18162814	56.10893008	5.810158498	14.24174686	3.83205421	73.11392519	6.192074301	12.28141198	3.61840453	18.28671775	4.192724246	ppp1r3e	Chr01	127474799	127474799	6.441875299	-1.938176188	1	female	4.140093499	meanmale	6.06411315	meanfemale
TRINITY_DN116977_c0_g1_i2	0.000429142	0.001214737	2.019150757	2	1.013748631	0.821125107	-0.284326046	0.641545164	-0.640377262	0.390177035	-1.357799228	2.307570775	1.206374897	2.966745939	1.568881385	0.85285859	-0.229621543	4.277279008	2.096693318	0.578349334	-0.789986924	0.528453261	-0.920152217	NA	NA	NA	NA	0.871893229	-1.937858075	1	female	-0.656779435	meanmale	1.288393014	meanfemale
TRINITY_DN127025_c4_g1_i1	2.66E-12	2.81E-11	55.06241617	2	5.782996012	11.48417776	3.521575662	73.72228655	6.204028913	23.93924694	4.581305865	62.70753592	5.970566925	75.30911786	6.234752641	15.29302035	3.93480146	48.06071077	5.58678608	10.50412615	3.392884242	20.87341855	4.383594993	cpvl	Chr06	31835717	31835717	6.666547317	-1.937663604	1	female	4.03728539	meanmale	5.976650346	meanfemale
TRINITY_DN133087_c0_g1_i2	0.005861027	0.012840822	0.428600693	2	-1.222293912	0.101409991	-3.3017283	0.239675712	-2.060844377	0.094653739	-3.401196694	0.811706646	-0.300969669	1.044231111	0.062441047	0.266482664	-1.907886413	1.728195153	0.78926614	0.024552988	-5.347957584	0.640992069	-0.641621588	NA	NA	NA	NA	0.910071143	-1.937637926	1	female	-2.147404768	meanmale	-0.233478002	meanfemale
TRINITY_DN135706_c2_g4_i2	0.019529058	0.037257975	35.16592888	2	5.13610642	4.476223949	2.162282217	13.80394783	3.787009021	2.16273141	1.112854508	3.197686787	1.677028634	3.615076622	1.854026226	0.240665176	-2.054900694	0.520254471	-0.942710637	3.315048173	1.729029835	4.526929197	2.178532742	NA	NA	NA	NA	1.201351388	-1.937561942	1	female	1.557983271	meanmale	3.493221907	meanfemale
TRINITY_DN129172_c0_g2_i2	2.15E-12	2.31E-11	40.444294	2	5.337864272	9.918180539	3.310075487	30.38035132	4.925066648	6.483571144	2.696788667	26.4924752	4.727510736	42.26649734	5.401442655	9.065304114	3.180355419	26.41618619	4.723350289	7.77580288	2.958991646	9.95704681	3.315717913	sin3a	Chr03	83760071	83760071	5.558025561	-1.93710643	1	female	3.111044854	meanmale	5.053113979	meanfemale
TRINITY_DN131116_c0_g4_i1	6.86E-06	2.74E-05	6.331007186	2	2.662435033	1.747621868	0.805393063	25.7210468	4.684877454	2.283665739	1.191351498	11.55932089	3.530984737	16.2139696	4.019165438	5.70479191	2.512174263	8.385931057	3.067970969	3.657029134	1.87067212	4.071374472	2.025515922	NA	NA	NA	NA	4.487264855	-1.937067389	1	female	1.804465249	meanmale	3.770020816	meanfemale
TRINITY_DN128625_c0_g1_i3	5.29E-11	4.72E-10	41.17301852	2	5.363627316	14.64232664	3.872072908	41.09944573	5.361047033	6.442266815	2.687568413	35.54243477	5.151470609	40.50560534	5.340049663	8.922143428	3.15739034	48.26699221	5.592965022	11.02933246	3.463273571	13.31241349	3.734700245	NA	NA	NA	NA	5.44514799	-1.936625682	1	female	3.442253035	meanmale	5.368684526	meanfemale
TRINITY_DN127560_c0_g2_i3	0.000166167	0.000514015	31.37088248	2	4.971354208	15.98835967	3.998950028	47.27431763	5.562984729	12.89732599	3.689000077	15.54804805	3.958661566	201.1945135	7.652447154	10.58153775	3.403477396	32.1634103	5.007348479	15.84518473	3.985972574	28.485078	4.832134452	NA	NA	NA	NA	6.315916584	-1.935646832	1	female	4.066915573	meanmale	6.033650608	meanfemale
TRINITY_DN64949_c0_g1_i1	0.001718878	0.004273045	4.352093563	2	2.121709573	0.653800938	-0.613076648	1.966636852	0.975730582	0.427169867	-1.227118213	5.729406416	2.518385679	0.47243989	-1.081797312	1.344554548	0.427128286	3.875428512	1.95435584	1.266365708	0.340694094	0.578556115	-0.7894712	NA	NA	NA	NA	1.161312866	-1.93550069	1	female	-0.22737204	meanmale	1.71338835	meanfemale
TRINITY_DN129158_c3_g1_i1	5.16E-05	0.000176202	8.250503377	2	3.044482143	1.924633372	0.94458365	7.285863643	2.865099995	3.592816512	1.845115258	10.54836461	3.39894744	2.947065232	1.559278994	1.82195794	0.865489655	10.14074075	3.342091136	0.754451366	-0.406500191	2.317184536	1.212372942	tmem14c	Chr06	84576735	84576735	3.18168419	-1.934482997	1	female	1.058183994	meanmale	2.969861004	meanfemale
TRINITY_DN128507_c2_g3_i1	4.51E-05	0.000155315	5.39719391	2	2.432209521	0.478880512	-1.062262368	3.978455419	1.992208433	1.072742374	0.101303645	4.141466221	2.050141622	3.69110932	1.884054467	0.948352152	-0.07650522	3.311678312	1.72756254	1.391336008	0.476470873	1.452915356	0.538950657	wdr16	Chr10	39025432	39025432	0.540683383	-1.933901735	1	female	0.096188003	meanmale	2.037059077	meanfemale
TRINITY_DN133563_c2_g3_i1	0.000128078	0.000404796	2.227548655	2	1.155456944	1.756846502	0.812988147	11.74356452	3.553798471	1.82199986	0.865522848	6.357606984	2.668483834	13.25928737	3.728931334	1.784192369	0.835271173	4.435494909	2.149095088	2.174066158	1.120395843	2.270288477	1.182875627	NA	NA	NA	NA	2.035502485	-1.933863342	1	female	0.972015199	meanmale	2.926910399	meanfemale
TRINITY_DN135425_c1_g1_i2	7.63E-05	0.000252165	8.66045527	2	3.114442868	1.45273836	0.538774895	3.548445604	1.827187191	1.427318285	0.513307085	6.035596489	2.593496357	4.972529099	2.313979814	1.991723428	0.994017328	2.266094403	1.180207963	0.888584341	-0.170419377	0.773260274	-0.370973998	ccdc15	Chr07	65072517	65072517	1.83266756	-1.933776082	1	female	0.386065891	meanmale	2.349570279	meanfemale
TRINITY_DN126330_c1_g2_i1	3.89E-14	5.16E-13	108.4769252	2	6.76124438	26.04636366	4.703010066	69.94784939	6.128207796	18.59027169	4.21647595	65.04580843	6.023384187	86.59213174	6.436164034	24.14931058	4.593910098	96.16084442	6.58737766	18.68875143	4.224098283	24.52127291	4.615961967	NA	NA	NA	NA	6.467433077	-1.933696993	1	female	4.485381359	meanmale	6.413540126	meanfemale
TRINITY_DN132633_c0_g1_i3	1.12E-10	9.51E-10	55.67468214	2	5.798949511	9.098729725	3.185665145	36.95337994	5.207634421	11.96471656	3.580714315	41.91450778	5.389377782	50.15458111	5.648309577	13.39442509	3.743560755	37.4667626	5.227539419	13.49062377	3.753885151	9.934683764	3.312474045	NA	NA	NA	NA	4.837967192	-1.933627282	1	female	3.533156618	meanmale	5.473555838	meanfemale
TRINITY_DN125578_c3_g4_i3	6.29E-12	6.34E-11	179.31952	2	7.486388732	69.32212405	6.115243955	235.2903646	7.878298432	55.52863263	5.795159965	163.7691524	7.355519826	144.6022004	7.175945696	39.42590041	5.301071799	197.5321661	7.62594379	25.58133842	4.677019843	53.05084628	5.72930386	LOC100158544	Chr04	127653170	127653170	7.850297649	-1.93309181	1	female	5.602346069	meanmale	7.524367607	meanfemale
TRINITY_DN136052_c0_g1_i3	3.10E-10	2.48E-09	16.34968556	2	4.031190985	7.901251209	2.982081131	30.20447124	4.916690226	6.820256706	2.769826042	26.43131987	4.724176564	34.43960988	5.105996895	5.618570509	2.490203123	15.92388298	3.99312027	4.59124773	2.198886278	7.255604707	2.859095858	NA	NA	NA	NA	5.327435556	-1.932607798	1	female	2.686497428	meanmale	4.624679606	meanfemale
TRINITY_DN133045_c7_g3_i1	4.71E-11	4.24E-10	84.31558338	2	6.397727393	43.96254566	5.458203023	98.0347546	6.615221389	21.9778571	4.457978821	126.4415633	6.982326967	76.89193396	6.264760361	17.33235853	4.11539608	122.1513592	6.932526107	21.40903251	4.420147696	30.2719014	4.91990739	NA	NA	NA	NA	6.991784654	-1.932430479	1	female	4.75439792	meanmale	6.666289897	meanfemale
TRINITY_DN23843_c0_g1_i1	0.001875154	0.004617778	7.913535588	2	2.984322402	3.236245435	1.694321025	19.81695433	4.308663346	2.54596514	1.348212666	0.701821165	-0.510824639	4.927611405	2.300888489	3.063598061	1.61522703	24.60671472	4.620980149	3.078220455	1.622096558	3.448238774	1.785859678	tcte1	Chr05	65543	65543	3.405656087	-1.932050965	1	female	1.620376945	meanmale	3.535235238	meanfemale
TRINITY_DN80346_c0_g3_i1	9.62E-10	7.22E-09	78.43704012	2	6.29346319	29.08068581	4.861989388	59.47154737	5.894127708	12.73264677	3.670460442	49.72767794	5.63597716	67.76967201	6.082567884	14.34716028	3.842693309	108.4537418	6.760936019	17.98630253	4.168826735	22.45862381	4.489197622	NA	NA	NA	NA	5.846132184	-1.931953752	1	female	4.272111588	meanmale	6.185312267	meanfemale
TRINITY_DN120863_c0_g1_i1	6.55E-11	5.78E-10	108.248527	2	6.758203583	51.74765502	5.693421582	96.87505889	6.598053377	27.36850137	4.774444533	152.4942856	7.252611372	99.52487037	6.636985182	23.01766691	4.524669703	94.98389296	6.569610982	18.67994314	4.223418159	25.19407743	4.655012723	LOC101732180	Chr03	135536298	135536298	6.860853375	-1.93110514	1	female	4.867978911	meanmale	6.7869286	meanfemale
TRINITY_DN114829_c0_g1_i1	0.000118259	0.00037725	4.535038711	2	2.181114866	1.129497483	0.175681056	3.700886012	1.887870701	0.790685112	-0.338824835	5.1828338	2.373741131	1.326293537	0.40740011	0.548446891	-0.866576171	4.323942545	2.112347353	1.298980083	0.37737931	1.356471837	0.439859095	NA	NA	NA	NA	1.561974614	-1.929208905	1	female	0.03550607	meanmale	1.931266609	meanfemale
TRINITY_DN123129_c1_g1_i3	2.69E-08	1.61E-07	61.78498914	2	5.949184468	12.99663423	3.700066148	40.22771438	5.330117866	18.89844351	4.240195513	43.74722061	5.451119456	35.51798023	5.150477638	14.64783611	3.872615649	67.38412887	6.074336925	7.47635566	2.902335202	11.95794417	3.579897475	NA	NA	NA	NA	4.737866188	-1.927516532	1	female	3.721978785	meanmale	5.636117243	meanfemale
TRINITY_DN126425_c1_g1_i3	7.40E-09	4.79E-08	135.3140194	2	7.080167509	57.60182281	5.848042561	169.4777429	7.40495201	50.10765104	5.646959003	153.884811	7.265707029	101.0253765	6.658573918	36.2170057	5.178595369	172.3353836	7.429075133	12.62967096	3.658745148	38.23106481	5.256673478	NA	NA	NA	NA	7.174303659	-1.926710141	1	female	5.283830789	meanmale	7.193846307	meanfemale
TRINITY_DN118005_c0_g2_i1	1.54E-12	1.69E-11	32.04352088	2	5.001960772	9.884379534	3.305150407	27.07561316	4.758922105	7.325394917	2.872906538	26.44373427	4.724854017	29.74705383	4.894674885	8.256164669	3.045471746	37.08506518	5.2127664	7.242243578	2.8564367	7.60021862	2.926040918	NA	NA	NA	NA	5.423305672	-1.926433862	1	female	3.011098461	meanmale	4.929748278	meanfemale
TRINITY_DN117942_c0_g1_i2	0.001433926	0.003624174	0.770544258	2	-0.376050271	0.274572718	-1.864739811	0.254854161	-1.972256187	0.090210497	-3.470560873	0.606272307	-0.72196217	1.134891734	0.182554674	0.050192375	-4.316387977	0.238705813	-2.066694395	0.074455883	-3.747470344	0.31100495	-1.684990552	NA	NA	NA	NA	1.555934219	-1.926113724	1	female	-2.642168461	meanmale	-0.734194305	meanfemale
TRINITY_DN126122_c4_g2_i1	3.31E-06	1.40E-05	7.172751516	2	2.842526653	0.881020828	-0.182751969	5.021271555	2.328052749	2.077451256	1.054814627	9.061209954	3.179703708	7.539041145	2.914381046	2.352209104	1.234016317	6.046853491	2.596184624	1.975917728	0.982522878	1.828896284	0.870973263	NA	NA	NA	NA	2.985416214	-1.9258984	1	female	0.86647207	meanmale	2.800812022	meanfemale
TRINITY_DN126284_c5_g1_i3	5.99E-17	1.09E-15	105.1961937	2	6.716938695	26.95035511	4.752232378	77.44709996	6.275139313	21.91306865	4.453719625	84.95288743	6.408591078	108.4393846	6.760745021	21.51706395	4.427409327	70.06415265	6.130604593	23.63634347	4.562934963	23.23349715	4.538134423	NA	NA	NA	NA	7.542385532	-1.925830224	1	female	4.55152621	meanmale	6.479295949	meanfemale
TRINITY_DN124241_c0_g2_i2	4.99E-11	4.48E-10	246.456472	2	7.945189057	69.27482657	6.114259289	135.5944538	7.083154359	44.53570209	5.476890433	134.1427604	7.067625385	137.5658006	7.103978045	36.09740771	5.17382333	254.6425448	7.99232967	41.01907787	5.358223155	51.55632961	5.688077654	NA	NA	NA	NA	7.880187419	-1.925352214	1	female	5.599816722	meanmale	7.505259822	meanfemale
TRINITY_DN105455_c0_g3_i1	6.92E-06	2.76E-05	22.43345375	2	4.487579843	5.674580906	2.504513847	13.80539534	3.787160297	3.520150348	1.815637049	9.590116184	3.261548294	8.200962171	3.035793183	2.7528966	1.460950423	17.76685657	4.151116548	3.297377341	1.721318994	3.884767285	1.957828177	incenp	Chr04	13644807	13644807	3.118498746	-1.924845592	1	female	1.935857423	meanmale	3.84392927	meanfemale
TRINITY_DN123408_c0_g1_i6	5.64E-05	0.000191013	33.01459784	2	5.045032167	6.603916736	2.72332193	9.243128469	3.208381235	5.776495225	2.530194431	19.89377805	4.314245381	15.40682	3.945497212	8.105536598	3.018907697	39.5177624	5.304429355	6.030191315	2.592203774	4.579696331	2.19525194	NA	NA	NA	NA	2.731212917	-1.924322328	1	female	2.636744611	meanmale	4.549380686	meanfemale
TRINITY_DN125198_c6_g4_i5	0.000538524	0.001492885	1.204614665	2	0.268571728	0.657739498	-0.604411787	2.166911115	1.115639976	0.572990907	-0.80341585	1.270785713	0.345720776	2.772501164	1.471188066	0.751474597	-0.412203759	4.115373049	2.041023214	0.212332403	-2.235603544	0.77605519	-0.36576884	psmb9	Chr08	51795115	51795115	0.272750888	-1.923722687	1	female	-0.750934527	meanmale	1.20547831	meanfemale
TRINITY_DN133456_c1_g2_i2	3.66E-10	2.90E-09	21.8052565	2	4.446604056	10.79849242	3.432758006	39.95792379	5.320409718	8.287229547	3.050889884	33.44739916	5.063822127	43.5236547	5.4437278	6.689610347	2.74192218	28.38893342	4.827256743	8.831161298	3.142603165	9.46470575	3.242557654	NA	NA	NA	NA	4.850195159	-1.922940289	1	female	3.139852527	meanmale	5.062844153	meanfemale
TRINITY_DN135058_c4_g17_i2	8.45E-05	0.000276741	4.767015577	2	2.25308634	0.34527857	-1.5341673	2.522313935	1.334747849	0.902370078	-0.148208865	5.114399001	2.354564717	5.156334461	2.366345846	1.762031019	0.817239322	3.695342279	1.885707999	0.891706563	-0.165359059	1.62955229	0.704475647	NA	NA	NA	NA	1.984152977	-1.922016303	1	female	0.145726625	meanmale	2.087863702	meanfemale
TRINITY_DN92070_c0_g1_i1	0.000210953	0.000638977	3.649045736	2	1.867519233	1.379644344	0.464296405	2.027178118	1.019472857	0.996950793	-0.004405796	6.166369276	2.624421289	1.672283156	0.74181915	0.406776467	-1.297691877	2.50612799	1.325460096	0.991326906	-0.012567207	0.540105491	-0.888686879	NA	NA	NA	NA	1.965450431	-1.921831824	1	female	-0.212465898	meanmale	1.68000961	meanfemale
TRINITY_DN125066_c0_g1_i1	2.04E-15	3.12E-14	145.1097358	2	7.181000507	41.19841039	5.364516768	158.0474736	7.304214164	48.73399281	5.606856523	145.4306974	7.184188014	149.455816	7.22357523	41.29011331	5.367724473	158.8750595	7.311748855	26.03002229	4.702104642	43.4187761	5.440247154	NA	NA	NA	NA	8.037273142	-1.921792889	1	female	5.326766094	meanmale	7.242067555	meanfemale
TRINITY_DN129160_c1_g1_i1	6.04E-07	2.92E-06	9.094827558	2	3.185046284	4.361962049	2.124977218	14.39539864	3.847535836	2.345100161	1.229649543	10.11303545	3.338144185	9.203769947	3.202224923	3.109759863	1.636803179	15.39849774	3.944717705	2.534642656	1.341782365	3.117370235	1.640329507	NA	NA	NA	NA	3.397797322	-1.921139843	1	female	1.629411176	meanmale	3.541168604	meanfemale
TRINITY_DN94143_c0_g2_i1	4.80E-05	0.000164632	6.509498199	2	2.702546334	3.970064898	1.989162591	8.920513127	3.157126699	0.892907642	-0.163417137	6.495386187	2.699415305	7.223818413	2.852761628	1.005536219	0.007965048	6.710127902	2.746340266	2.547802795	1.349253614	1.112600486	0.153935641	map1a-like.2	Chr03	97260758	97260758	2.978358151	-1.92100068	1	female	0.930459108	meanmale	2.842369205	meanfemale
TRINITY_DN128278_c6_g2_i1	0.007344485	0.015712809	4.172890271	2	2.061046984	0.52758396	-0.922527392	0.421034311	-1.247990288	0.281391235	-1.829350704	0.353641176	-1.499641831	0.40846592	-1.291712382	0.189442146	-2.400170766	3.015584531	1.592437676	0.656930853	-0.606186571	0.609783159	-0.713631788	NA	NA	NA	NA	1.288808189	-1.920676694	1	female	-1.142014959	meanmale	0.743664242	meanfemale
TRINITY_DN134095_c1_g3_i1	1.29E-05	4.91E-05	2.995197399	2	1.582651087	4.393847847	2.135484912	13.88669063	3.795630923	2.354834298	1.235625546	12.57722001	3.652741168	15.7214544	3.974662783	2.396654422	1.261021899	8.961614007	3.163758588	1.612890162	0.689648194	3.547728843	1.826895747	NA	NA	NA	NA	3.988087271	-1.920621656	1	female	1.516666288	meanmale	3.436766206	meanfemale
TRINITY_DN133129_c1_g4_i3	3.40E-07	1.70E-06	377.7461834	2	8.561273369	73.45514142	6.198791569	256.432143	8.002433301	149.307841	7.222146121	249.3882841	7.962249881	193.3028439	7.594719053	66.63760968	6.058264746	432.2419878	8.755695412	24.82911467	4.633960915	91.60100132	6.517291464	dtwd2	Chr01	162178222	162178222	7.550228199	-1.920143761	1	female	6.342807906	meanmale	8.237556015	meanfemale
TRINITY_DN132127_c0_g2_i2	3.51E-11	3.21E-10	18.293596	2	4.193266791	5.118035471	2.355590146	20.64197341	4.367508996	4.394891413	2.13582752	17.35497784	4.117277618	20.26150216	4.340669232	5.379618772	2.427503939	15.56594409	3.960321175	4.283948414	2.098941108	5.102067943	2.351082111	NA	NA	NA	NA	4.708709889	-1.919136628	1	female	2.279712686	meanmale	4.203490818	meanfemale
TRINITY_DN123085_c0_g1_i1	1.17E-12	1.31E-11	34.12204812	2	5.09263234	11.25399861	3.492365785	46.31758938	5.533488264	12.47457905	3.640919228	28.22576154	4.818940601	40.83777067	5.351832207	7.954276823	2.991730771	31.80047125	4.99097624	7.108105853	2.829465166	9.119322762	3.188926688	NA	NA	NA	NA	5.744519106	-1.918960513	1	female	3.260350394	meanmale	5.180339971	meanfemale
TRINITY_DN132256_c0_g1_i1	0.01819363	0.035057079	6.9787046	2	2.802959266	0.864005988	-0.210886784	1.155082137	0.207995444	0.573470718	-0.802208272	10.81072368	3.434391197	0.763076271	-0.39010083	0.482599982	-1.051100233	7.113092338	2.830476892	5.113526828	2.354318669	0.194176261	-2.36456126	NA	NA	NA	NA	1.628502555	-1.918624758	1	female	0.531724253	meanmale	2.423372658	meanfemale
TRINITY_DN122094_c3_g1_i1	1.45E-14	2.01E-13	42.37258135	2	5.405059116	15.71923833	3.974459409	58.59118723	5.872611778	15.37900071	3.942889858	52.50074791	5.71426607	63.09054129	5.979351823	8.620513125	3.107773746	48.49572179	5.599785576	15.65505367	3.968556549	14.92093122	3.899265672	NA	NA	NA	NA	6.792029995	-1.918236686	1	female	3.813426941	meanmale	5.7281996	meanfemale
TRINITY_DN126300_c1_g4_i5	1.51E-05	5.70E-05	0.918836441	2	-0.12212002	0.27872215	-1.843100437	1.293527993	0.371311275	0.208122244	-2.264496927	0.861608285	-0.214895972	0.74520237	-0.424295832	0.229279043	-2.124823602	0.881138954	-0.182558547	0.242939201	-2.041332791	0.281879426	-1.826849914	lrrc70	Chr01	175999858	175999858	0.902696313	-1.918013595	1	female	-2.00991116	meanmale	-0.089017484	meanfemale
TRINITY_DN123284_c0_g1_i2	0.000245941	0.000733821	10.09891571	2	3.336128498	0.435770648	-1.19835907	10.23672793	3.355682741	1.03040354	0.043209455	9.742341607	3.284268571	15.63954119	3.967126284	4.464258979	2.158420723	8.646029453	3.112037751	5.451198949	2.446573574	2.754418248	1.461747644	NA	NA	NA	NA	3.958739042	-1.917851287	1	female	1.499430113	meanmale	3.442653094	meanfemale
TRINITY_DN122182_c0_g1_i2	6.13E-10	4.71E-09	71.47316558	2	6.159329782	26.27718926	4.715739061	93.74350677	6.550646859	12.09327443	3.596133023	107.856874	6.752974316	68.43211134	6.096601555	15.66493265	3.969466662	45.36544603	5.503521938	24.31467422	4.603755357	24.14101377	4.593414356	NA	NA	NA	NA	5.944998005	-1.917195886	1	female	4.357433549	meanmale	6.273782934	meanfemale
TRINITY_DN131042_c0_g1_i2	1.96E-11	1.87E-10	13.99649138	2	3.806993315	3.559602524	1.831716154	24.39773782	4.608675481	6.691184158	2.742261551	22.3769864	4.483943851	21.97236296	4.457618124	4.386570444	2.133093437	12.77177471	3.674887104	5.145295358	2.363253895	5.426751972	2.440088972	NA	NA	NA	NA	5.799861181	-1.916698552	1	female	2.33399065	meanmale	4.255740205	meanfemale
