gid	gname	chr	start	end	logFC.XY46.XX46	abslogFC.XY46.XX46	bias	tau	tissue	dNdS	dN	dS
TRINITY_DN126647_c0_g1_i1	sgpp2	Chr05	121622510	121622510	-2.777573751	2.777573751	female	0.698631966	Ovary_mean	0.0158	0.0242	1.5301
TRINITY_DN126653_c0_g2_i1	ptpn1	Chr10	27650491	27650491	-1.646590548	1.646590548	female	0.631376731	Ovary_mean	0.2927	0.3213	1.0977
TRINITY_DN126655_c1_g3_i4	NA	NA	NA	NA	-0.740674212	0.740674212	unbias	0.354412716	Ovary_mean	0.0121	0.024	1.9909
TRINITY_DN126660_c0_g3_i5	NA	NA	NA	NA	-0.813414869	0.813414869	unbias	0.390979217	Ovary_mean	0.1233	0.1799	1.4592
TRINITY_DN126662_c0_g2_i5	NA	NA	NA	NA	0.278843705	0.278843705	unbias	0.555517908	Liver_fmean	0.096	0.1774	1.8493
TRINITY_DN126664_c0_g1_i11	tprkb	Chr03	65168939	65168939	-0.827724057	0.827724057	unbias	0.419898514	Ovary_mean	0.0273	0.0472	1.7305
TRINITY_DN126667_c5_g1_i1	NA	NA	NA	NA	-1.389843259	1.389843259	female	0.528716158	Brain_mmean	0.1048	0.0701	0.669
TRINITY_DN126675_c0_g1_i5	dab2-like	Chr01	183607385	183607385	-0.027327318	0.027327318	unbias	0.086860743	G27_fmean	0.028	0.0248	0.8854
TRINITY_DN126677_c3_g2_i1	NA	NA	NA	NA	0.279994982	0.279994982	unbias	0.365122659	Brain_fmean	0.0591	0.0737	1.2465
TRINITY_DN126687_c0_g1_i1	LOC100488527	Chr08	17169221	17169221	-1.144168208	1.144168208	female	0.381626821	Brain_fmean	0.0174	0.033	1.8996
TRINITY_DN126691_c0_g1_i1	NA	NA	NA	NA	-0.036303186	0.036303186	unbias	0.505093028	Ovary_mean	0.049	0.0561	1.1435
TRINITY_DN126692_c6_g2_i8	NA	NA	NA	NA	-1.09676236	1.09676236	female	0.331131974	Ovary_mean	0.0707	0.0566	0.8003
TRINITY_DN126692_c6_g4_i1	NA	NA	NA	NA	-1.459243756	1.459243756	female	0.484406322	Ovary_mean	0.065	0.0485	0.7463
TRINITY_DN126693_c0_g1_i1	NA	NA	NA	NA	-3.01159289	3.01159289	female	0.742605486	Ovary_mean	0.1093	0.1941	1.7762
TRINITY_DN126694_c2_g4_i1	NA	NA	NA	NA	-0.702845358	0.702845358	unbias	0.339654959	Testis_mean	0.1213	0.1867	1.54
TRINITY_DN126698_c6_g1_i2	NA	NA	NA	NA	-0.086114883	0.086114883	unbias	0.525775465	Brain_fmean	0.1015	0.1276	1.2573
TRINITY_DN126699_c0_g1_i2	NA	NA	NA	NA	0.367851988	0.367851988	unbias	0.623344572	Brain_mmean	0.0586	0.0497	0.8479
TRINITY_DN126701_c6_g2_i1	NA	NA	NA	NA	-1.218936271	1.218936271	female	0.454461059	Ovary_mean	0.009	0.0078	0.8568
TRINITY_DN126705_c0_g1_i2	NA	NA	NA	NA	-0.184373935	0.184373935	unbias	0.296489712	G23_fmean	0.0782	0.1129	1.4429
TRINITY_DN126707_c0_g1_i2	NA	NA	NA	NA	-0.074291605	0.074291605	unbias	0.599403554	G23_fmean	0.0432	0.0408	0.9446
TRINITY_DN126719_c0_g1_i3	net1	Chr03	75108376	75108376	-0.348862364	0.348862364	unbias	0.568245932	Brain_mmean	0.0935	0.1359	1.4538
TRINITY_DN126721_c4_g1_i3	clint1	Chr03	6613970	6613970	-1.339449048	1.339449048	female	0.405640954	Ovary_mean	0.09	0.1096	1.2179
TRINITY_DN126722_c0_g1_i1	NA	NA	NA	NA	-0.378872039	0.378872039	unbias	0.335142414	Ovary_mean	0.0809	0.1168	1.4437
TRINITY_DN126723_c3_g2_i1	NA	NA	NA	NA	-1.162737136	1.162737136	female	0.506516405	Ovary_mean	0.1326	0.1269	0.9572
TRINITY_DN126724_c4_g1_i1	NA	NA	NA	NA	0.494558364	0.494558364	unbias	0.606725476	Brain_fmean	0.0306	0.0232	0.7559
TRINITY_DN126726_c2_g1_i2	NA	NA	NA	NA	0.156471837	0.156471837	unbias	0.509476331	Brain_fmean	0.0888	0.1327	1.4933
TRINITY_DN126729_c2_g1_i2	NA	NA	NA	NA	-10.59242179	10.59242179	female	0.939092296	Ovary_mean	0.1025	0.1457	1.4211
TRINITY_DN126731_c0_g1_i3	NA	NA	NA	NA	0.037753363	0.037753363	unbias	0.661397727	Brain_mmean	0.0515	0.0642	1.2466
TRINITY_DN126736_c0_g1_i3	NA	NA	NA	NA	-0.527869219	0.527869219	unbias	0.588999108	G27_fmean	0.1492	0.2459	1.6479
TRINITY_DN126737_c1_g6_i1	ccdc63	Chr07	107952987	107952987	0.705335062	0.705335062	unbias	0.572380002	Brain_fmean	0.0581	0.0852	1.4659
TRINITY_DN126738_c1_g2_i2	NA	NA	NA	NA	0.723518582	0.723518582	unbias	0.437803949	G43_M_mean	0.0977	0.1599	1.6359
TRINITY_DN126738_c1_g7_i3	NA	NA	NA	NA	0.83808065	0.83808065	unbias	0.307871497	G43_M_mean	0.1254	0.1951	1.5557
TRINITY_DN126742_c1_g3_i2	NA	NA	NA	NA	0.31929309	0.31929309	unbias	0.497371254	G23_mmean	0.1384	0.2492	1.8
TRINITY_DN126743_c1_g1_i13	tmem132a	Chr07	35721442	35721442	0.484648758	0.484648758	unbias	0.536280766	G23_fmean	0.0705	0.0825	1.1697
TRINITY_DN126743_c1_g2_i4	NA	NA	NA	NA	-0.268553217	0.268553217	unbias	0.146092138	G23_mmean	0.0357	0.0578	1.622
TRINITY_DN126751_c2_g3_i4	NA	NA	NA	NA	1.52682374	1.52682374	unbias	0.712576325	Liver_fmean	0.0967	0.1604	1.659
TRINITY_DN126754_c2_g1_i1	NA	NA	NA	NA	-2.970862683	2.970862683	female	0.544656331	Ovary_mean	0.0659	0.1034	1.5674
TRINITY_DN126759_c6_g3_i1	anp32c	Chr01	83033444	83033444	-0.576979564	0.576979564	unbias	0.280041918	Ovary_mean	0.0934	0.1377	1.4746
TRINITY_DN126765_c0_g1_i1	NA	NA	NA	NA	0.372430485	0.372430485	unbias	0.30355531	Ovary_mean	0.1163	0.1899	1.6331
TRINITY_DN126769_c1_g3_i1	NA	NA	NA	NA	-0.713462674	0.713462674	unbias	0.544796927	Ovary_mean	0.0972	0.1677	1.7248
TRINITY_DN126777_c3_g3_i1	NA	NA	NA	NA	0.694914547	0.694914547	unbias	0.462470615	Liver_fmean	0.1001	0.1579	1.5774
TRINITY_DN126781_c0_g1_i2	NA	NA	NA	NA	0.019994385	0.019994385	unbias	0.561694222	Brain_mmean	0.0751	0.1191	1.5864
TRINITY_DN126783_c1_g5_i3	NA	NA	NA	NA	-9.655154467	9.655154467	female	0.941714994	Ovary_mean	0.046	0.0703	1.529
TRINITY_DN126794_c4_g1_i1	ppp6r2-like	Chr03	79599361	79599361	-0.613380047	0.613380047	unbias	0.563420257	Ovary_mean	0.0664	0.0899	1.3533
TRINITY_DN126794_c5_g2_i2	NA	NA	NA	NA	0.518502649	0.518502649	unbias	0.786261838	Brain_fmean	0.0015	0.0025	1.6113
TRINITY_DN126795_c1_g2_i1	LOC100145581	Chr01	134198372	134198372	0.19747588	0.19747588	unbias	0.782037316	Brain_mmean	0.0206	0.0329	1.5957
TRINITY_DN126798_c3_g1_i1	NA	NA	NA	NA	-0.224476273	0.224476273	unbias	0.231751086	G27_mmean	0.0823	0.1075	1.3067
TRINITY_DN126802_c0_g1_i1	NA	NA	NA	NA	-0.507036379	0.507036379	unbias	0.151539809	Testis_mean	0.0055	0.0105	1.9184
TRINITY_DN126805_c0_g2_i1	NA	NA	NA	NA	-0.73422789	0.73422789	unbias	0.368817455	Testis_mean	0.0696	0.118	1.6953
TRINITY_DN126807_c0_g2_i1	yrdc	Chr02	57898946	57898946	0.19094353	0.19094353	unbias	0.731763325	G31_mmean	0.1409	0.2316	1.6438
TRINITY_DN126813_c2_g7_i3	NA	NA	NA	NA	0.862163782	0.862163782	unbias	0.789761276	Brain_fmean	0.0443	0.0416	0.9398
TRINITY_DN126813_c2_g9_i2	NA	NA	NA	NA	0.469452372	0.469452372	unbias	0.486160731	Brain_mmean	0.0978	0.1611	1.647
TRINITY_DN126815_c0_g1_i5	pigb	Chr03	90802306	90802306	-2.219613617	2.219613617	female	0.743786134	Ovary_mean	0.182	0.217	1.1924
TRINITY_DN126816_c1_g1_i1	NA	NA	NA	NA	-0.387414634	0.387414634	unbias	0.252654989	Brain_fmean	0.0822	0.1302	1.5839
TRINITY_DN126818_c0_g1_i1	NA	NA	NA	NA	0.117991102	0.117991102	unbias	0.4689157	Ovary_mean	0.2254	0.3207	1.423
TRINITY_DN126819_c1_g2_i1	cisd3	Chr02	51509213	51509213	0.275884745	0.275884745	unbias	0.686371883	Brain_mmean	0.0564	0.0884	1.5678
TRINITY_DN126820_c0_g1_i3	NA	NA	NA	NA	-0.542471824	0.542471824	unbias	0.277820268	Liver_fmean	0.0409	0.0722	1.7647
TRINITY_DN126824_c0_g1_i3	NA	NA	NA	NA	-0.157488397	0.157488397	unbias	0.164511351	Ovary_mean	0.0293	0.0456	1.5577
TRINITY_DN126826_c2_g1_i1	NA	NA	NA	NA	1.119714096	1.119714096	unbias	0.546453147	Testis_mean	0.1252	0.195	1.5576
TRINITY_DN126826_c3_g2_i3	NA	NA	NA	NA	-0.239126356	0.239126356	unbias	0.294720324	Liver_mmean	0.1088	0.1703	1.5654
TRINITY_DN126831_c0_g1_i2	NA	NA	NA	NA	-1.032494122	1.032494122	unbias	0.701752837	Brain_mmean	0.0485	0.058	1.1964
TRINITY_DN126834_c0_g2_i6	NA	NA	NA	NA	-1.256123246	1.256123246	female	0.304419283	Ovary_mean	0.0243	0.0307	1.2662
TRINITY_DN126838_c0_g1_i1	NA	NA	NA	NA	-2.491525116	2.491525116	female	0.462946223	Ovary_mean	0.052	0.0686	1.3203
TRINITY_DN126839_c0_g2_i1	NA	NA	NA	NA	-3.455414889	3.455414889	female	0.556572353	Ovary_mean	0.1516	0.19	1.2536
TRINITY_DN126840_c0_g1_i2	NA	NA	NA	NA	0.342032651	0.342032651	unbias	0.378506926	Liver_mmean	0.1275	0.2035	1.5964
TRINITY_DN126844_c0_g1_i1	pick1	Chr04	118465059	118465059	0.975435138	0.975435138	unbias	0.572374028	Liver_fmean	0.094	0.1578	1.6781
TRINITY_DN126848_c2_g4_i1	NA	NA	NA	NA	-0.676962915	0.676962915	unbias	0.359256004	Ovary_mean	0.0495	0.0652	1.3181
TRINITY_DN126854_c0_g2_i6	NA	NA	NA	NA	0.756766461	0.756766461	unbias	0.51862473	Brain_fmean	0.1554	0.1981	1.2747
TRINITY_DN126857_c3_g2_i1	sox9	Chr10	22455490	22455490	0.29503802	0.29503802	unbias	0.457395285	Liver_fmean	0.0651	0.0941	1.4444
TRINITY_DN126862_c0_g1_i6	cldn4	Chr02	38090824	38090824	-1.131184246	1.131184246	unbias	0.622108212	Ovary_mean	0.039	0.0515	1.3209
TRINITY_DN126865_c1_g8_i1	NA	NA	NA	NA	-0.108059985	0.108059985	unbias	0.637437228	G43_F_mean	0.1585	0.2323	1.4658
TRINITY_DN126871_c1_g2_i4	NA	NA	NA	NA	0.584469907	0.584469907	unbias	0.661002202	Brain_fmean	0.0334	0.0446	1.3372
TRINITY_DN126871_c1_g3_i1	LOC100487749	Chr03	79934833	79934833	0.288099966	0.288099966	unbias	0.629062193	Brain_mmean	0.0237	0.0428	1.8063
TRINITY_DN126873_c0_g1_i2	NA	NA	NA	NA	0.251759995	0.251759995	unbias	0.757376451	Brain_mmean	0.0595	0.0747	1.2564
TRINITY_DN126878_c0_g1_i1	NA	NA	NA	NA	1.27315894	1.27315894	male	0.62114353	Brain_mmean	0.2066	0.3125	1.5128
TRINITY_DN126881_c1_g1_i1	NA	NA	NA	NA	0.292235034	0.292235034	unbias	0.751514159	Brain_mmean	0.047	0.0296	0.6304
TRINITY_DN126886_c0_g1_i1	frmd4b-like	Chr04	131223615	131223615	-0.225439888	0.225439888	unbias	0.555286633	Ovary_mean	0.1119	0.2069	1.8498
TRINITY_DN126887_c4_g1_i3	NA	NA	NA	NA	0.130226516	0.130226516	unbias	0.224855196	G43_F_mean	0.0928	0.1377	1.4839
TRINITY_DN126888_c6_g1_i1	NA	NA	NA	NA	4.709437918	4.709437918	male	0.88214245	G46_M_mean	0.259	0.409	1.5788
TRINITY_DN126889_c0_g1_i1	NA	NA	NA	NA	-0.038249921	0.038249921	unbias	0.21078743	G43_M_mean	0.0475	0.0777	1.6345
TRINITY_DN126890_c0_g2_i1	cops4	Chr01	89976352	89976352	-1.922503921	1.922503921	female	0.4072135	Ovary_mean	0.1413	0.2067	1.4624
TRINITY_DN126891_c4_g1_i3	NA	NA	NA	NA	0.273951423	0.273951423	unbias	0.459412738	Liver_mmean	0.0949	0.1583	1.6691
TRINITY_DN126891_c6_g1_i1	NA	NA	NA	NA	-0.059131063	0.059131063	unbias	0.298948982	Brain_fmean	0.0391	0.0754	1.9284
TRINITY_DN126891_c7_g5_i5	NA	NA	NA	NA	-0.681356843	0.681356843	unbias	0.239053119	Brain_mmean	0.0098	0.0086	0.8772
TRINITY_DN126894_c0_g1_i4	NA	NA	NA	NA	0.463228911	0.463228911	unbias	0.487312656	Brain_fmean	0.1792	0.3077	1.7173
TRINITY_DN126897_c0_g2_i1	hdlbp	Chr05	122472884	122472884	-1.696255689	1.696255689	female	0.477118267	Ovary_mean	0.08	0.0898	1.1228
TRINITY_DN126899_c2_g1_i1	NA	NA	NA	NA	-1.300299495	1.300299495	female	0.594831506	Ovary_mean	0.1762	0.3009	1.7082
TRINITY_DN126900_c0_g6_i1	NA	NA	NA	NA	1.121427757	1.121427757	male	0.508847704	G43_M_mean	0.0592	0.1117	1.8859
TRINITY_DN126903_c0_g2_i3	NA	NA	NA	NA	0.29258401	0.29258401	unbias	0.312079415	Brain_mmean	0.0253	0.0349	1.38
TRINITY_DN126907_c4_g3_i1	NA	NA	NA	NA	-0.013401115	0.013401115	unbias	0.445725247	Ovary_mean	0.0139	0.0173	1.2443
TRINITY_DN126907_c6_g5_i1	NA	NA	NA	NA	-0.550574619	0.550574619	unbias	0.249647408	Ovary_mean	0.0644	0.1261	1.9583
TRINITY_DN126908_c0_g1_i3	NA	NA	NA	NA	-0.442253773	0.442253773	unbias	0.64222393	Brain_mmean	0.1025	0.0775	0.7565
TRINITY_DN126910_c4_g1_i1	NA	NA	NA	NA	-1.125563364	1.125563364	female	0.461190575	Ovary_mean	0.1798	0.1189	0.6611
TRINITY_DN126910_c7_g3_i1	gpc4	Chr08	46770059	46770059	-0.605392056	0.605392056	unbias	0.262003276	Ovary_mean	0.0443	0.0539	1.2183
TRINITY_DN126910_c8_g7_i3	NA	NA	NA	NA	-0.685404805	0.685404805	unbias	0.491053008	Brain_mmean	0.1139	0.1515	1.3304
TRINITY_DN126911_c6_g1_i1	NA	NA	NA	NA	-0.521515888	0.521515888	unbias	0.380088639	Ovary_mean	0.0196	0.0264	1.345
TRINITY_DN126911_c8_g1_i1	NA	NA	NA	NA	-0.342799512	0.342799512	unbias	0.318991251	Ovary_mean	0.049	0.0732	1.4943
TRINITY_DN126912_c1_g2_i1	NA	NA	NA	NA	-0.552863454	0.552863454	unbias	0.752420366	Brain_mmean	0.0481	0.0686	1.4265
TRINITY_DN126918_c4_g1_i2	NA	NA	NA	NA	0.670346262	0.670346262	unbias	0.50458582	Liver_fmean	0.0128	0.0199	1.5551
TRINITY_DN126919_c0_g4_i1	NA	NA	NA	NA	1.172603667	1.172603667	unbias	0.518210386	G27_mmean	0.0814	0.1399	1.7177
TRINITY_DN126919_c0_g5_i3	NA	NA	NA	NA	0.462566909	0.462566909	unbias	0.43911847	Brain_fmean	0.0813	0.0744	0.9156
TRINITY_DN126921_c0_g1_i1	NA	NA	NA	NA	-1.248795609	1.248795609	female	0.571568484	Brain_fmean	0.0763	0.1139	1.493
TRINITY_DN126924_c1_g2_i3	NA	NA	NA	NA	0.25483934	0.25483934	unbias	0.481281356	G43_M_mean	0.0837	0.1616	1.9305
TRINITY_DN126925_c1_g1_i1	NA	NA	NA	NA	0.482224089	0.482224089	unbias	0.372303954	G43_M_mean	0.0692	0.0971	1.4035
TRINITY_DN126931_c1_g2_i7	kcna2	Chr02	48297297	48297297	-0.628472023	0.628472023	unbias	0.611329622	Brain_fmean	0.0377	0.0446	1.183
TRINITY_DN126932_c0_g1_i10	NA	NA	NA	NA	0.12496881	0.12496881	unbias	0.645317038	Brain_fmean	0.0875	0.136	1.5541
TRINITY_DN126935_c6_g3_i3	NA	NA	NA	NA	-2.460545735	2.460545735	female	0.675698915	Ovary_mean	0.0444	0.0649	1.4626
TRINITY_DN126938_c6_g2_i1	NA	NA	NA	NA	0.464798426	0.464798426	unbias	0.465120381	Brain_fmean	0.0945	0.1536	1.6251
TRINITY_DN126944_c2_g6_i2	NA	NA	NA	NA	-0.355808699	0.355808699	unbias	0.288132762	Brain_mmean	0.0363	0.0505	1.3881
TRINITY_DN126945_c0_g1_i2	fam160b2	Chr03	119266877	119266877	-1.383533231	1.383533231	female	0.415756491	Ovary_mean	0.1222	0.2162	1.7684
TRINITY_DN126947_c0_g3_i1	NA	NA	NA	NA	0.361232508	0.361232508	unbias	0.287513095	G27_fmean	0.0972	0.1761	1.8115
TRINITY_DN126948_c0_g1_i4	NA	NA	NA	NA	0.802593707	0.802593707	unbias	0.700941352	Brain_mmean	0.0367	0.068	1.8557
TRINITY_DN126956_c0_g1_i4	NA	NA	NA	NA	0.047288346	0.047288346	unbias	0.204147029	Ovary_mean	0.0604	0.0699	1.1577
TRINITY_DN126960_c0_g2_i1	dlg2-like.2	Chr02	168276879	168276879	-1.806929784	1.806929784	female	0.604778524	Ovary_mean	0.1756	0.2475	1.4095
TRINITY_DN126960_c0_g7_i1	c1qtnf7	Chr01	17071229	17071229	-1.390432276	1.390432276	unbias	0.561313508	Ovary_mean	0.0925	0.1015	1.0972
TRINITY_DN126963_c1_g2_i3	NA	NA	NA	NA	0.704170706	0.704170706	unbias	0.476977752	Brain_mmean	0.075	0.1149	1.5319
TRINITY_DN126968_c0_g1_i1	NA	NA	NA	NA	-0.818003658	0.818003658	unbias	0.375122769	Testis_mean	0.1596	0.3052	1.9117
TRINITY_DN126969_c0_g1_i4	eno4	scaffold_163	191149	191149	-0.223991247	0.223991247	unbias	0.316965147	Testis_mean	0.0748	0.1481	1.98
TRINITY_DN126971_c0_g4_i1	NA	NA	NA	NA	0.14322184	0.14322184	unbias	0.236689174	Brain_mmean	0.0032	0.0038	1.2087
TRINITY_DN126975_c0_g1_i1	NA	NA	NA	NA	-0.827320275	0.827320275	unbias	0.4570578	Ovary_mean	0.0361	0.0373	1.0323
TRINITY_DN126978_c0_g3_i3	NA	NA	NA	NA	-0.237099086	0.237099086	unbias	0.237102722	G23_fmean	0.1103	0.1295	1.174
TRINITY_DN126982_c0_g1_i1	NA	NA	NA	NA	0.173832691	0.173832691	unbias	0.162118903	G23_mmean	0.0553	0.0622	1.1253
TRINITY_DN126984_c0_g1_i2	LOC101734360-like	Chr08	21039499	21039499	0.129270626	0.129270626	unbias	0.217823212	Brain_mmean	0.0517	0.0646	1.249
TRINITY_DN126990_c0_g1_i2	arl6ip6-like	Chr09	70571951	70571951	0.189244725	0.189244725	unbias	0.215273944	Brain_fmean	0.0888	0.1134	1.2776
TRINITY_DN126997_c2_g2_i8	NA	NA	NA	NA	-0.580027347	0.580027347	unbias	0.24362245	Ovary_mean	0.0289	0.0449	1.5559
TRINITY_DN126998_c0_g2_i3	hnf4g	Chr06	107005583	107005583	0.675354929	0.675354929	unbias	0.336401176	G23_fmean	0.1018	0.1954	1.9199
TRINITY_DN127001_c4_g3_i2	alg10	Chr03	65177998	65177998	0.691486095	0.691486095	unbias	0.719525477	Brain_mmean	0.0292	0.043	1.4736
TRINITY_DN127008_c0_g1_i1	NA	NA	NA	NA	-1.251760431	1.251760431	female	0.623778447	Ovary_mean	0.168	0.2455	1.461
TRINITY_DN127009_c1_g1_i3	NA	NA	NA	NA	-1.400684482	1.400684482	female	0.581634798	Testis_mean	0.1797	0.3188	1.7737
TRINITY_DN127011_c1_g3_i8	NA	NA	NA	NA	-0.049993952	0.049993952	unbias	0.529777516	Brain_mmean	0.0145	0.0058	0.3977
TRINITY_DN127013_c7_g3_i6	NA	NA	NA	NA	-0.359019585	0.359019585	unbias	0.230365117	Brain_mmean	0.001	0.0014	1.3605
TRINITY_DN127015_c0_g2_i1	NA	NA	NA	NA	-1.706433819	1.706433819	female	0.544922945	Ovary_mean	0.2379	0.3699	1.5552
TRINITY_DN127020_c0_g2_i3	NA	NA	NA	NA	0.840180064	0.840180064	unbias	0.848283287	Brain_fmean	0.0092	0.0136	1.4775
TRINITY_DN127021_c0_g1_i1	NA	NA	NA	NA	0.94486832	0.94486832	unbias	0.293382436	Brain_fmean	0.033	0.0519	1.5724
TRINITY_DN127021_c5_g1_i1	NA	NA	NA	NA	-2.176790372	2.176790372	female	0.561304192	Ovary_mean	0.0373	0.0589	1.5819
TRINITY_DN127023_c0_g1_i3	snap23	Chr08	85260312	85260312	-0.75270703	0.75270703	unbias	0.577351757	Brain_fmean	0.0092	0.0167	1.8241
TRINITY_DN127024_c2_g3_i1	NA	NA	NA	NA	-1.391809556	1.391809556	female	0.531228748	Ovary_mean	0.1643	0.1848	1.1249
TRINITY_DN127025_c3_g1_i1	NA	NA	NA	NA	-0.245505289	0.245505289	unbias	0.22538577	Ovary_mean	0.0105	0.0117	1.1133
TRINITY_DN127025_c5_g1_i1	NA	NA	NA	NA	-0.096119619	0.096119619	unbias	0.244266952	Ovary_mean	0.0153	0.0219	1.4305
TRINITY_DN127028_c1_g1_i1	NA	NA	NA	NA	-1.44192172	1.44192172	female	0.660869048	Ovary_mean	0.1249	0.1043	0.835
TRINITY_DN127035_c0_g1_i1	NA	NA	NA	NA	0.067055558	0.067055558	unbias	0.582226047	Brain_mmean	0.1167	0.2179	1.867
TRINITY_DN127040_c3_g1_i8	NA	NA	NA	NA	0.234448635	0.234448635	unbias	0.136637134	Brain_fmean	0.0603	0.0817	1.3556
TRINITY_DN127041_c0_g3_i1	NA	NA	NA	NA	1.122966525	1.122966525	unbias	0.540013444	G23_mmean	0.1187	0.1577	1.329
TRINITY_DN127043_c1_g1_i1	NA	NA	NA	NA	0.209101964	0.209101964	unbias	0.296316881	Testis_mean	0.1064	0.1739	1.6352
TRINITY_DN127045_c0_g1_i2	NA	NA	NA	NA	-1.773564447	1.773564447	female	0.522077673	Ovary_mean	0.0861	0.1074	1.2471
TRINITY_DN127049_c0_g3_i1	lysmd3	Chr01	170846159	170846159	-2.765241107	2.765241107	female	0.764590947	Brain_fmean	0.0405	0.0474	1.169
TRINITY_DN127053_c0_g1_i2	NA	NA	NA	NA	0.351928725	0.351928725	unbias	0.337240728	Liver_fmean	0.1115	0.1027	0.9213
TRINITY_DN127055_c1_g7_i1	NA	NA	NA	NA	0.667314805	0.667314805	unbias	0.406116526	Testis_mean	0.067	0.0998	1.49
TRINITY_DN127061_c4_g1_i1	NA	NA	NA	NA	-0.638139245	0.638139245	unbias	0.214292621	Ovary_mean	0.0182	0.0333	1.834
TRINITY_DN127064_c0_g1_i1	NA	NA	NA	NA	0.542084718	0.542084718	unbias	0.594778539	Brain_mmean	0.0679	0.0782	1.1521
TRINITY_DN127067_c5_g2_i2	LOC100495255	Chr06	16749115	16749115	-1.126228756	1.126228756	female	0.434966645	Brain_mmean	0.0277	0.0363	1.3117
TRINITY_DN127070_c0_g1_i3	NA	NA	NA	NA	-7.55969982	7.55969982	female	0.835527061	Ovary_mean	0.1381	0.2172	1.5734
TRINITY_DN127073_c0_g3_i1	armc3	Chr06	18231794	18231794	-0.150548317	0.150548317	unbias	0.191888692	G31_mmean	0.1027	0.1893	1.8427
TRINITY_DN127077_c3_g1_i2	NA	NA	NA	NA	-0.218661166	0.218661166	unbias	0.37622898	Ovary_mean	0.0875	0.1531	1.7504
TRINITY_DN127077_c4_g2_i4	NA	NA	NA	NA	0.222888467	0.222888467	unbias	0.718221465	Brain_mmean	0.0714	0.0982	1.3761
TRINITY_DN127078_c0_g2_i4	NA	NA	NA	NA	0.136450901	0.136450901	unbias	0.080732856	G23_mmean	0.0505	0.0923	1.8284
TRINITY_DN127084_c1_g6_i1	NA	NA	NA	NA	0.135792863	0.135792863	unbias	0.308210874	Brain_mmean	0.0092	0.0091	0.9892
TRINITY_DN127087_c0_g1_i1	NA	NA	NA	NA	-0.181570612	0.181570612	unbias	0.246849094	Brain_mmean	0.0485	0.082	1.691
TRINITY_DN127094_c2_g3_i3	NA	NA	NA	NA	-4.147221448	4.147221448	female	0.754916206	Brain_fmean	0.019	0.0212	1.1169
TRINITY_DN127096_c0_g1_i2	NA	NA	NA	NA	-0.541986709	0.541986709	unbias	0.523402878	Ovary_mean	0.0461	0.0881	1.9118
TRINITY_DN127097_c1_g1_i5	NA	NA	NA	NA	-0.604471244	0.604471244	unbias	0.280671003	Ovary_mean	0.1196	0.162	1.3544
TRINITY_DN127104_c0_g1_i1	NA	NA	NA	NA	1.050207041	1.050207041	unbias	0.288123187	G43_M_mean	0.0825	0.1284	1.5562
TRINITY_DN127109_c0_g1_i3	LOC100493599-like	Chr05	9658497	9658497	-1.127873581	1.127873581	female	0.263917977	Ovary_mean	0.0369	0.0433	1.1736
TRINITY_DN127113_c0_g1_i2	frk	Chr05	72132776	72132776	-0.614907628	0.614907628	unbias	0.238940596	Ovary_mean	0.0534	0.0681	1.2763
TRINITY_DN127119_c0_g1_i2	NA	NA	NA	NA	0.511712219	0.511712219	unbias	0.076378282	Testis_mean	0.03	0.0419	1.3985
TRINITY_DN127120_c0_g1_i1	prdx5	Chr04	39881115	39881115	0.627030709	0.627030709	unbias	0.364466642	Brain_fmean	0.0553	0.0374	0.676
TRINITY_DN127129_c2_g3_i1	NA	NA	NA	NA	-13.41195137	13.41195137	female	0.935910187	Ovary_mean	0.1346	0.2598	1.9303
TRINITY_DN127130_c4_g1_i1	ntf4	Chr07	105572880	105572880	-0.310178748	0.310178748	unbias	0.723639322	Brain_mmean	0.0436	0.0695	1.5927
TRINITY_DN127143_c0_g3_i3	NA	NA	NA	NA	0.128204781	0.128204781	unbias	0.719988759	Brain_fmean	0.0404	0.0466	1.1542
TRINITY_DN127146_c0_g2_i4	NA	NA	NA	NA	0.00654013	0.00654013	unbias	0.62509623	G43_M_mean	0.2056	0.3937	1.9146
TRINITY_DN127148_c0_g1_i1	NA	NA	NA	NA	-0.536034016	0.536034016	unbias	0.242435537	Testis_mean	0.0961	0.1838	1.9128
TRINITY_DN127149_c1_g1_i10	sh3bgr	Chr02	7614259	7614259	-1.003854885	1.003854885	female	0.425744354	Ovary_mean	0.1218	0.222	1.823
TRINITY_DN127150_c4_g4_i4	NA	NA	NA	NA	0.036916413	0.036916413	unbias	0.421725997	Brain_fmean	0.0976	0.1392	1.4259
TRINITY_DN127154_c1_g3_i1	NA	NA	NA	NA	-0.051852118	0.051852118	unbias	0.366518562	Brain_fmean	0.1679	0.246	1.465
TRINITY_DN127156_c7_g3_i1	NA	NA	NA	NA	0.093301443	0.093301443	unbias	0.64171508	Ovary_mean	0.1279	0.2123	1.6596
TRINITY_DN127158_c0_g1_i1	NA	NA	NA	NA	0.937313073	0.937313073	unbias	0.46856624	G43_M_mean	0.18	0.2836	1.5762
TRINITY_DN127159_c0_g1_i2	NA	NA	NA	NA	-0.708609285	0.708609285	unbias	0.192490691	Brain_mmean	0.0577	0.0799	1.3857
TRINITY_DN127160_c8_g5_i1	NA	NA	NA	NA	-0.091467625	0.091467625	unbias	0.215312861	Ovary_mean	0.0146	0.0149	1.021
