gid	gname	chr	start	end	logFC.XY46.XX46	bias	tau	tissue
TRINITY_DN128439_c3_g4_i2	NA	NA	NA	NA	-0.221116632	unbias	0.449155723	Brain_fmean
TRINITY_DN128440_c0_g1_i5	NA	NA	NA	NA	-1.008481569	unbias	0.468262276	Ovary_mean
TRINITY_DN128441_c1_g1_i1	zbtb1	Chr08	80727104	80727104	-0.458351931	unbias	0.217123993	Ovary_mean
TRINITY_DN128441_c2_g1_i1	hmg20a	Chr03	83321140	83321140	0.03527054	unbias	0.239947659	Testis_mean
TRINITY_DN128441_c2_g2_i5	NA	NA	NA	NA	0.347125528	unbias	0.455367636	Brain_mmean
TRINITY_DN128441_c2_g5_i3	ascc1	Chr07	34985505	34985505	0.629567845	unbias	0.1421761	G43_M_mean
TRINITY_DN128442_c2_g2_i1	NA	NA	NA	NA	0.073802713	unbias	0.294209387	Brain_fmean
TRINITY_DN128442_c2_g3_i1	dnajc25	Chr01	95660054	95660054	-1.233910957	female	0.27256407	Ovary_mean
TRINITY_DN128443_c0_g1_i1	NA	NA	NA	NA	0.180027511	unbias	0.240422087	G46_M_mean
TRINITY_DN128443_c0_g3_i6	NA	NA	NA	NA	0.289984701	unbias	0.625079564	Liver_mmean
TRINITY_DN128444_c2_g9_i1	NA	NA	NA	NA	-0.545047725	unbias	0.481170232	Brain_mmean
TRINITY_DN128445_c0_g1_i1	NA	NA	NA	NA	-2.110335998	female	0.62655022	G46_F_mean
TRINITY_DN128445_c0_g3_i2	NA	NA	NA	NA	-0.636809676	unbias	0.181353856	Ovary_mean
TRINITY_DN128447_c0_g2_i1	NA	NA	NA	NA	-1.182575071	female	0.503724177	Ovary_mean
TRINITY_DN128448_c2_g1_i2	NA	NA	NA	NA	1.038478089	male	0.430428137	G46_M_mean
TRINITY_DN128449_c0_g1_i1	NA	NA	NA	NA	0.910769414	unbias	0.796107974	Testis_mean
TRINITY_DN128449_c0_g3_i1	NA	NA	NA	NA	-0.503369693	unbias	0.334195884	Brain_mmean
TRINITY_DN128449_c0_g4_i2	NA	NA	NA	NA	-0.632274426	unbias	0.278588505	G46_F_mean
TRINITY_DN128449_c0_g5_i1	NA	NA	NA	NA	-0.554314141	unbias	0.270949809	G46_F_mean
TRINITY_DN128450_c0_g1_i7	NA	NA	NA	NA	-1.362331459	female	0.632286988	Ovary_mean
TRINITY_DN128451_c0_g1_i2	NA	NA	NA	NA	0.097240954	unbias	0.659094792	Brain_mmean
TRINITY_DN128452_c3_g7_i1	NA	NA	NA	NA	0.521310431	unbias	0.450168559	Liver_mmean
TRINITY_DN128453_c0_g1_i1	NA	NA	NA	NA	0.664997262	unbias	0.745686857	G46_M_mean
TRINITY_DN128455_c10_g3_i1	NA	NA	NA	NA	0.331601871	unbias	0.192248473	Liver_fmean
TRINITY_DN128455_c8_g1_i4	NA	NA	NA	NA	-0.488263939	unbias	0.502758256	Brain_mmean
TRINITY_DN128457_c4_g3_i1	NA	NA	NA	NA	0.763987416	unbias	0.256418528	Brain_mmean
TRINITY_DN128457_c4_g4_i1	NA	NA	NA	NA	0.411671579	unbias	0.785189461	Ovary_mean
TRINITY_DN128457_c6_g2_i3	NA	NA	NA	NA	0.306512875	unbias	0.818595247	Brain_mmean
TRINITY_DN128458_c2_g2_i1	NA	NA	NA	NA	-1.611217036	female	0.481378681	Brain_fmean
TRINITY_DN128460_c13_g1_i1	NA	NA	NA	NA	-0.464602164	unbias	0.327335486	Ovary_mean
TRINITY_DN128460_c7_g1_i1	NA	NA	NA	NA	0.215060771	unbias	0.392320504	G43_F_mean
TRINITY_DN128462_c1_g2_i4	NA	NA	NA	NA	-2.186396581	female	0.698330659	G31_fmean
TRINITY_DN128463_c1_g1_i1	NA	NA	NA	NA	-1.240134316	unbias	0.700889848	Brain_fmean
TRINITY_DN128463_c1_g2_i3	NA	NA	NA	NA	0.183523467	unbias	0.599270798	Brain_fmean
TRINITY_DN128464_c2_g2_i4	NA	NA	NA	NA	0.078230866	unbias	0.575079742	Brain_fmean
TRINITY_DN128465_c0_g5_i9	nptx1	Chr10	19115681	19115681	0.685557867	unbias	0.205699366	G46_M_mean
TRINITY_DN128466_c0_g1_i1	NA	NA	NA	NA	-2.803642821	female	0.630663354	Ovary_mean
TRINITY_DN128467_c1_g2_i2	NA	NA	NA	NA	-1.822081669	female	0.534911517	Ovary_mean
TRINITY_DN128468_c0_g1_i5	NA	NA	NA	NA	0.419403091	unbias	0.169130589	Brain_mmean
TRINITY_DN128469_c0_g1_i1	Xetrov90015797m	Chr06	24664442	24664442	0.771254283	unbias	0.595227489	G43_M_mean
TRINITY_DN128469_c1_g1_i2	NA	NA	NA	NA	1.357929634	unbias	0.647281684	Liver_fmean
TRINITY_DN128470_c2_g1_i5	NA	NA	NA	NA	0.666387565	unbias	0.814282223	G46_M_mean
TRINITY_DN128471_c3_g5_i3	lhx5	Chr01	133703288	133703288	0.422486614	unbias	0.5635293	Brain_mmean
TRINITY_DN128472_c1_g2_i1	klhl2	Chr01	42086166	42086166	0.135908588	unbias	0.82403873	Brain_fmean
TRINITY_DN128474_c3_g2_i1	NA	NA	NA	NA	0.982598008	unbias	0.587313199	G43_M_mean
TRINITY_DN128474_c4_g3_i2	NA	NA	NA	NA	-0.247991385	unbias	0.307411319	Brain_mmean
TRINITY_DN128475_c9_g1_i1	bdkrb2	Chr08	68066052	68066052	0.393772411	unbias	0.602316871	G43_M_mean
TRINITY_DN128476_c2_g2_i3	NA	NA	NA	NA	-0.10754085	unbias	0.232808319	Ovary_mean
TRINITY_DN128477_c0_g1_i1	NA	NA	NA	NA	0.634145374	unbias	0.205176169	G43_F_mean
TRINITY_DN128478_c1_g4_i3	NA	NA	NA	NA	0.277396546	unbias	0.356899182	Ovary_mean
TRINITY_DN128479_c0_g2_i1	NA	NA	NA	NA	0.619691753	unbias	0.372361682	G27_mmean
TRINITY_DN128481_c4_g3_i5	NA	NA	NA	NA	-0.187962771	unbias	0.47128335	G27_fmean
TRINITY_DN128482_c0_g1_i2	NA	NA	NA	NA	0.832732417	unbias	0.541924432	Brain_fmean
TRINITY_DN128483_c4_g1_i1	LOC100493339	Chr06	31464420	31464420	0.600226743	unbias	0.638314092	G43_M_mean
TRINITY_DN128483_c4_g2_i1	NA	NA	NA	NA	0.194499395	unbias	0.457313103	Brain_fmean
TRINITY_DN128483_c5_g2_i2	NA	NA	NA	NA	-1.45541759	female	0.304095439	Ovary_mean
TRINITY_DN128484_c0_g1_i1	NA	NA	NA	NA	0.192236312	unbias	0.418434931	G23_mmean
TRINITY_DN128485_c2_g2_i2	papss1	Chr01	62391322	62391322	0.119729925	unbias	0.411030199	Brain_fmean
TRINITY_DN128485_c2_g4_i1	NA	NA	NA	NA	0.40102544	unbias	0.233271082	Brain_mmean
TRINITY_DN128485_c2_g5_i3	NA	NA	NA	NA	1.031462628	unbias	0.476104658	G43_M_mean
TRINITY_DN128485_c2_g8_i1	kera	Chr03	46033748	46033748	0.516308003	unbias	0.226100787	Brain_fmean
TRINITY_DN128487_c0_g1_i2	NA	NA	NA	NA	0.03741892	unbias	0.230057052	Brain_mmean
TRINITY_DN128488_c0_g1_i3	NA	NA	NA	NA	0.559360481	unbias	0.872606638	G46_M_mean
TRINITY_DN128489_c1_g1_i4	NA	NA	NA	NA	0.443204258	unbias	0.28171927	Brain_fmean
TRINITY_DN128489_c1_g3_i1	NA	NA	NA	NA	0.071953507	unbias	0.858084092	Brain_fmean
TRINITY_DN128490_c0_g1_i4	NA	NA	NA	NA	1.030842341	male	0.277738119	G43_M_mean
TRINITY_DN128494_c8_g1_i2	NA	NA	NA	NA	0.323505934	unbias	0.29481026	Brain_fmean
TRINITY_DN128497_c1_g1_i1	NA	NA	NA	NA	-0.509812679	unbias	0.344604619	Brain_mmean
TRINITY_DN128498_c0_g3_i1	NA	NA	NA	NA	-0.97629674	unbias	0.563874154	Ovary_mean
TRINITY_DN128498_c0_g4_i9	NA	NA	NA	NA	0.335486316	unbias	0.739711878	Brain_mmean
TRINITY_DN128499_c5_g1_i2	NA	NA	NA	NA	-1.770013365	female	0.595474596	Ovary_mean
TRINITY_DN128500_c0_g1_i1	NA	NA	NA	NA	-0.745187497	unbias	0.245634733	Ovary_mean
TRINITY_DN128501_c2_g1_i3	LOC100488113-like	scaffold_130	760028	760028	0.053458471	unbias	0.465141868	Ovary_mean
TRINITY_DN128503_c0_g1_i2	gpbp1l1	Chr04	73409631	73409631	-1.95624819	female	0.63036743	Ovary_mean
TRINITY_DN128504_c0_g1_i2	NA	NA	NA	NA	-1.104070602	female	0.51208863	Ovary_mean
TRINITY_DN128505_c0_g1_i1	tspyl2	Chr08	7620511	7620511	0.28625099	unbias	0.301732379	G43_F_mean
TRINITY_DN128505_c1_g1_i4	NA	NA	NA	NA	-2.073496015	female	0.282131502	Ovary_mean
TRINITY_DN128506_c2_g2_i1	NA	NA	NA	NA	0.158289237	unbias	0.470285048	G43_M_mean
TRINITY_DN128506_c2_g3_i3	NA	NA	NA	NA	0.298011161	unbias	0.702683322	Brain_mmean
TRINITY_DN128507_c1_g1_i1	hes1	Chr05	97050914	97050914	0.603685755	unbias	0.878677318	G46_M_mean
TRINITY_DN128507_c2_g2_i4	NA	NA	NA	NA	0.041055605	unbias	0.084333395	G27_fmean
TRINITY_DN128508_c5_g1_i2	NA	NA	NA	NA	-1.605836326	unbias	0.55242298	G46_F_mean
TRINITY_DN128508_c7_g2_i1	NA	NA	NA	NA	-0.421831643	unbias	0.213577335	Ovary_mean
TRINITY_DN128510_c6_g3_i1	NA	NA	NA	NA	0.951037943	unbias	0.754865163	Liver_fmean
TRINITY_DN128510_c6_g5_i1	NA	NA	NA	NA	1.110269538	unbias	0.824101417	Liver_fmean
TRINITY_DN128510_c7_g6_i3	NA	NA	NA	NA	0.897196672	unbias	0.522393568	Liver_fmean
TRINITY_DN128510_c7_g8_i1	NA	NA	NA	NA	0.747441976	unbias	0.237605012	G27_mmean
TRINITY_DN128511_c3_g1_i1	LOC100493411	Chr08	15733074	15733074	1.501199258	male	0.429411205	G46_M_mean
TRINITY_DN128511_c4_g2_i2	NA	NA	NA	NA	0.230089755	unbias	0.534204959	Brain_mmean
TRINITY_DN128512_c1_g1_i1	NA	NA	NA	NA	0.413062079	unbias	0.692438196	Brain_mmean
TRINITY_DN128512_c2_g1_i1	NA	NA	NA	NA	0.298212783	unbias	0.229209179	Brain_fmean
TRINITY_DN128512_c4_g2_i4	NA	NA	NA	NA	0.31793598	unbias	0.18233388	G31_mmean
TRINITY_DN128513_c1_g2_i6	arhgap42	Chr02	159502011	159502011	1.142107741	male	0.465773221	Liver_fmean
TRINITY_DN128514_c1_g2_i2	NA	NA	NA	NA	-0.033627019	unbias	0.169958712	Brain_fmean
TRINITY_DN128515_c0_g1_i7	NA	NA	NA	NA	0.308473537	unbias	0.21713706	Brain_fmean
TRINITY_DN128516_c1_g3_i2	ywhaz	Chr06	115786984	115786984	0.895212888	unbias	0.545697018	Brain_mmean
TRINITY_DN128520_c0_g1_i4	mfsd2b	Chr05	141397142	141397142	0.361219387	unbias	0.270388085	Brain_mmean
TRINITY_DN128521_c0_g1_i5	NA	NA	NA	NA	-0.081485519	unbias	0.282709178	Testis_mean
TRINITY_DN128521_c1_g1_i4	NA	NA	NA	NA	-0.616103667	unbias	0.260035122	Ovary_mean
TRINITY_DN128522_c2_g1_i1	ric3	scaffold_802	7562	7562	-0.525800001	unbias	0.499259929	Ovary_mean
TRINITY_DN128522_c2_g2_i1	NA	NA	NA	NA	-0.359176451	unbias	0.346926892	Ovary_mean
TRINITY_DN128522_c3_g4_i2	rsbn1	Chr02	75807959	75807959	0.319438131	unbias	0.269254962	G23_fmean
TRINITY_DN128523_c1_g1_i1	NA	NA	NA	NA	0.416138609	unbias	0.394889465	G43_M_mean
TRINITY_DN128523_c1_g2_i4	rchy1	Chr01	70186402	70186402	0.486145336	unbias	0.654526914	Brain_mmean
TRINITY_DN128523_c1_g4_i1	bbs7	Chr01	57409675	57409675	0.357133709	unbias	0.449441333	G43_F_mean
TRINITY_DN128525_c0_g1_i1	NA	NA	NA	NA	0.480469961	unbias	0.242177497	G43_F_mean
TRINITY_DN128525_c1_g1_i1	NA	NA	NA	NA	-0.335750332	unbias	0.235421177	G43_F_mean
TRINITY_DN128527_c0_g1_i3	NA	NA	NA	NA	-1.887979279	female	0.448191939	Ovary_mean
TRINITY_DN128528_c0_g1_i1	NA	NA	NA	NA	-0.419680061	unbias	0.581032957	Brain_fmean
TRINITY_DN128528_c0_g4_i4	NA	NA	NA	NA	0.116358648	unbias	0.746584606	Brain_fmean
TRINITY_DN128530_c1_g2_i2	NA	NA	NA	NA	0.443028842	unbias	0.465033769	G43_F_mean
TRINITY_DN128531_c4_g1_i1	NA	NA	NA	NA	-0.387080214	unbias	0.763490693	Ovary_mean
TRINITY_DN128532_c0_g1_i1	NA	NA	NA	NA	-1.893911675	female	0.630572689	Ovary_mean
TRINITY_DN128532_c0_g2_i1	slc13a4	Chr04	9477757	9477757	-1.936423704	female	0.667525306	Ovary_mean
TRINITY_DN128535_c0_g1_i1	gabrd	Chr07	82518878	82518878	-2.360208288	female	0.582125027	Ovary_mean
TRINITY_DN128537_c0_g1_i1	NA	NA	NA	NA	-1.112815102	unbias	0.481591387	Ovary_mean
TRINITY_DN128540_c2_g1_i1	NA	NA	NA	NA	0.136012979	unbias	0.599557842	Brain_fmean
TRINITY_DN128540_c3_g2_i1	NA	NA	NA	NA	0.085176441	unbias	0.362585423	Ovary_mean
TRINITY_DN128540_c3_g3_i1	NA	NA	NA	NA	-1.902127816	female	0.475926867	Ovary_mean
TRINITY_DN128540_c3_g8_i1	NA	NA	NA	NA	1.07067616	male	0.245500851	G43_F_mean
TRINITY_DN128541_c0_g1_i1	NA	NA	NA	NA	0.49591296	unbias	0.61170857	Liver_fmean
TRINITY_DN128543_c0_g1_i1	dgkh-like	Chr02	129470118	129470118	0.148248694	unbias	0.613673864	G43_F_mean
TRINITY_DN128543_c0_g10_i1	etaa1	Chr05	30511518	30511518	0.243062199	unbias	0.626236733	G43_F_mean
TRINITY_DN128543_c0_g11_i1	NA	NA	NA	NA	-0.351458812	unbias	0.623211626	G43_F_mean
TRINITY_DN128543_c0_g12_i1	NA	NA	NA	NA	0.265635002	unbias	0.602512403	G43_F_mean
TRINITY_DN128543_c0_g14_i1	zar1	Chr01	29767993	29767993	-0.016841147	unbias	0.686191267	G43_F_mean
TRINITY_DN128543_c0_g2_i1	chchd3	Chr03	76381295	76381295	-0.057566436	unbias	0.713572228	G43_M_mean
TRINITY_DN128543_c0_g3_i1	cacnb2-like	Chr06	19864748	19864748	-0.641273111	unbias	0.674886805	G43_M_mean
TRINITY_DN128543_c0_g4_i1	NA	NA	NA	NA	0.129975002	unbias	0.629608378	G43_F_mean
TRINITY_DN128543_c0_g5_i1	f2rl1-like	Chr01	164954524	164954524	0.16925714	unbias	0.564656166	G43_M_mean
TRINITY_DN128543_c0_g6_i1	NA	NA	NA	NA	2.768110507	unbias	0.736442886	G43_M_mean
TRINITY_DN128543_c0_g8_i1	pla2g12b	Chr07	35395630	35395630	1.905218208	unbias	0.687279266	G43_F_mean
TRINITY_DN128543_c0_g9_i1	NA	NA	NA	NA	-0.932720421	unbias	0.892288913	G31_fmean
TRINITY_DN128544_c0_g2_i1	NA	NA	NA	NA	-2.111358255	female	0.493697975	Ovary_mean
TRINITY_DN128545_c0_g1_i1	NA	NA	NA	NA	0.044746369	unbias	0.909227696	G46_F_mean
TRINITY_DN128547_c6_g1_i1	NA	NA	NA	NA	-0.224018621	unbias	0.358970142	G43_F_mean
TRINITY_DN128547_c6_g2_i3	NA	NA	NA	NA	0.843993164	unbias	0.47500271	G46_M_mean
TRINITY_DN128547_c9_g1_i2	NA	NA	NA	NA	-0.406661666	unbias	0.631838747	Brain_mmean
TRINITY_DN128548_c0_g1_i1	lysmd2	Chr03	92484280	92484280	-1.727772344	female	0.388379344	G46_F_mean
TRINITY_DN128552_c0_g1_i1	NA	NA	NA	NA	-0.526768219	unbias	0.437134697	Testis_mean
TRINITY_DN128553_c0_g1_i1	NA	NA	NA	NA	0.047081174	unbias	0.293839321	Brain_mmean
TRINITY_DN128556_c1_g1_i2	NA	NA	NA	NA	-0.594433748	unbias	0.557653047	Ovary_mean
TRINITY_DN128559_c0_g1_i1	NA	NA	NA	NA	-1.094549689	unbias	0.84424996	Brain_mmean
TRINITY_DN128560_c0_g1_i1	NA	NA	NA	NA	-2.192880405	female	0.596392247	Ovary_mean
TRINITY_DN128561_c1_g3_i4	NA	NA	NA	NA	0.418440352	unbias	0.28434766	G31_mmean
TRINITY_DN128561_c1_g4_i3	NA	NA	NA	NA	-0.189337583	unbias	0.127680154	Ovary_mean
TRINITY_DN128562_c3_g1_i1	NA	NA	NA	NA	0.641277977	unbias	0.399268445	Brain_fmean
TRINITY_DN128562_c3_g7_i12	NA	NA	NA	NA	0.490633938	unbias	0.230312064	Brain_mmean
TRINITY_DN128563_c0_g1_i2	NA	NA	NA	NA	0.045741104	unbias	0.60087059	Ovary_mean
TRINITY_DN128564_c3_g1_i2	NA	NA	NA	NA	0.342162541	unbias	0.147607285	G23_fmean
TRINITY_DN128565_c0_g1_i1	NA	NA	NA	NA	0.852834902	unbias	0.571952026	Ovary_mean
TRINITY_DN128566_c0_g1_i3	NA	NA	NA	NA	0.514541688	unbias	0.505639638	Brain_mmean
TRINITY_DN128567_c0_g1_i3	NA	NA	NA	NA	0.097032665	unbias	0.282732679	G23_fmean
TRINITY_DN128568_c2_g1_i3	NA	NA	NA	NA	0.663431216	unbias	0.346387803	Brain_mmean
TRINITY_DN128568_c3_g1_i3	NA	NA	NA	NA	0.808599403	unbias	0.655532865	Brain_fmean
TRINITY_DN128572_c0_g3_i8	NA	NA	NA	NA	0.413231685	unbias	0.1658085	G43_M_mean
TRINITY_DN128574_c0_g3_i1	LOC100496104	Chr03	108306667	108306667	-0.01814039	unbias	0.332961258	G23_fmean
TRINITY_DN128575_c1_g2_i2	NA	NA	NA	NA	0.29265784	unbias	0.291944344	Ovary_mean
TRINITY_DN128575_c1_g3_i1	NA	NA	NA	NA	1.034751764	unbias	0.835174245	G46_M_mean
TRINITY_DN128576_c0_g4_i1	NA	NA	NA	NA	0.691641636	unbias	0.430802313	Brain_fmean
TRINITY_DN128579_c0_g1_i4	NA	NA	NA	NA	-1.444282672	female	0.396706027	Ovary_mean
TRINITY_DN128579_c0_g3_i1	mettl5	Chr09	63286862	63286862	0.029694768	unbias	0.179378008	Brain_fmean
TRINITY_DN128579_c0_g4_i2	NA	NA	NA	NA	-0.145492732	unbias	0.320582446	Brain_fmean
TRINITY_DN128579_c1_g1_i1	NA	NA	NA	NA	-0.555045626	unbias	0.451152384	Ovary_mean
TRINITY_DN128580_c0_g1_i1	NA	NA	NA	NA	0.816041219	unbias	0.208571149	G23_mmean
TRINITY_DN128583_c0_g1_i1	NA	NA	NA	NA	-0.238831348	unbias	0.775632476	Brain_fmean
TRINITY_DN128584_c0_g2_i3	ccdc85a	Chr05	26149006	26149006	0.543767861	unbias	0.445805841	Brain_mmean
TRINITY_DN128585_c8_g2_i1	tspan5	Chr01	65560155	65560155	-0.315857274	unbias	0.189633711	G31_mmean
TRINITY_DN128586_c0_g2_i1	NA	NA	NA	NA	-0.514626694	unbias	0.271021529	Ovary_mean
TRINITY_DN128587_c0_g1_i3	NA	NA	NA	NA	1.874897077	male	0.420541991	Liver_mmean
TRINITY_DN128589_c3_g1_i1	NA	NA	NA	NA	0.216345839	unbias	0.191839467	G23_fmean
TRINITY_DN128589_c4_g2_i2	brf2	Chr03	115193216	115193216	-7.639187004	female	0.952207781	Ovary_mean
TRINITY_DN128589_c6_g1_i1	dgcr8	Chr01	146858325	146858325	-0.467434558	unbias	0.147803235	Liver_fmean
TRINITY_DN128590_c0_g2_i1	col9a1	Chr05	91131433	91131433	-0.52276452	unbias	0.325185824	Brain_mmean
TRINITY_DN128592_c11_g1_i1	NA	NA	NA	NA	0.475445525	unbias	0.770370627	Liver_fmean
TRINITY_DN128592_c11_g2_i15	NA	NA	NA	NA	-0.436301678	unbias	0.274913334	Brain_mmean
TRINITY_DN128593_c0_g1_i1	NA	NA	NA	NA	0.282801914	unbias	0.318397261	Brain_mmean
TRINITY_DN128595_c0_g10_i1	NA	NA	NA	NA	-0.331342226	unbias	0.284226568	Brain_fmean
TRINITY_DN128595_c0_g2_i1	NA	NA	NA	NA	-0.100831382	unbias	0.406356812	Brain_fmean
TRINITY_DN128595_c0_g6_i1	NA	NA	NA	NA	-5.696735428	female	0.634055944	Ovary_mean
TRINITY_DN128596_c2_g1_i2	NA	NA	NA	NA	-0.276758621	unbias	0.327639777	Brain_mmean
TRINITY_DN128596_c3_g4_i1	mc4r	Chr06	54041784	54041784	0.01333597	unbias	0.231184889	Liver_fmean
TRINITY_DN128597_c0_g1_i1	NA	NA	NA	NA	0.42212149	unbias	0.322598241	Ovary_mean
TRINITY_DN128599_c0_g1_i2	NA	NA	NA	NA	0.932460135	unbias	0.769322803	Brain_fmean
TRINITY_DN128601_c0_g2_i1	NA	NA	NA	NA	-0.1403494	unbias	0.252752506	Testis_mean
TRINITY_DN128601_c2_g1_i1	lyrm1	Chr09	18538524	18538524	0.160525166	unbias	0.388840009	Brain_fmean
TRINITY_DN128602_c0_g1_i2	sv2c	Chr01	165245806	165245806	-0.044944209	unbias	0.570146391	G27_mmean
TRINITY_DN128604_c6_g1_i2	NA	NA	NA	NA	-0.364924584	unbias	0.220527701	Ovary_mean
TRINITY_DN128605_c4_g1_i1	NA	NA	NA	NA	0.597907626	unbias	0.328269983	Liver_fmean
TRINITY_DN128605_c4_g2_i1	NA	NA	NA	NA	-0.737304796	unbias	0.66440904	Brain_mmean
TRINITY_DN128606_c2_g12_i1	NA	NA	NA	NA	0.885045444	unbias	0.502566408	Brain_mmean
TRINITY_DN128606_c2_g13_i11	ttc7b	Chr08	65785576	65785576	-0.206790101	unbias	0.273410201	Brain_mmean
TRINITY_DN128607_c0_g1_i1	NA	NA	NA	NA	2.246132054	male	0.812916324	Liver_fmean
TRINITY_DN128607_c0_g2_i1	NA	NA	NA	NA	2.017953933	male	0.757684352	Liver_fmean
TRINITY_DN128607_c2_g3_i3	NA	NA	NA	NA	0.289030577	unbias	0.412368546	Brain_mmean
TRINITY_DN128607_c3_g1_i1	NA	NA	NA	NA	0.719252541	unbias	0.548669903	Liver_fmean
TRINITY_DN128609_c0_g2_i3	NA	NA	NA	NA	-0.043812285	unbias	0.671066773	G43_F_mean
TRINITY_DN128610_c1_g1_i1	ankrd11-like	Chr04	61205703	61205703	0.581496943	unbias	0.589614822	Brain_mmean
TRINITY_DN128610_c1_g2_i1	NA	NA	NA	NA	0.5425043	unbias	0.487587286	G43_F_mean
TRINITY_DN128610_c1_g3_i2	NA	NA	NA	NA	1.204294093	unbias	0.557781607	Brain_mmean
TRINITY_DN128610_c1_g5_i1	LOC100494399	Chr02	136507481	136507481	0.30874677	unbias	0.449846983	Brain_mmean
TRINITY_DN128610_c1_g6_i1	pithd1-like	Chr02	86625632	86625632	0.628203575	unbias	0.837103646	Brain_mmean
TRINITY_DN128610_c1_g7_i5	NA	NA	NA	NA	0.49471235	unbias	0.456445472	Brain_mmean
TRINITY_DN128611_c1_g1_i1	NA	NA	NA	NA	0.433125973	unbias	0.297033494	Liver_fmean
TRINITY_DN128611_c1_g2_i1	NA	NA	NA	NA	0.184709147	unbias	0.18554621	Testis_mean
TRINITY_DN128611_c1_g5_i1	NA	NA	NA	NA	0.19256853	unbias	0.127198224	Testis_mean
TRINITY_DN128612_c10_g1_i1	arl9	Chr01	100796271	100796271	-0.123522957	unbias	0.17128011	Brain_fmean
TRINITY_DN128612_c6_g1_i1	NA	NA	NA	NA	0.197927837	unbias	0.659344552	Brain_fmean
TRINITY_DN128612_c9_g1_i2	NA	NA	NA	NA	-0.839616275	unbias	0.3647985	Ovary_mean
TRINITY_DN128615_c2_g1_i1	NA	NA	NA	NA	0.837092403	unbias	0.31514346	Brain_mmean
TRINITY_DN128615_c3_g1_i1	NA	NA	NA	NA	0.47662658	unbias	0.457301786	Brain_fmean
TRINITY_DN128615_c5_g2_i6	LOC101730862	Chr04	86302611	86302611	-0.074958051	unbias	0.175857376	G43_M_mean
TRINITY_DN128615_c6_g2_i1	NA	NA	NA	NA	-0.296642715	unbias	0.249358809	Ovary_mean
TRINITY_DN128616_c0_g1_i3	NA	NA	NA	NA	-0.462877992	unbias	0.718027598	Brain_fmean
TRINITY_DN128617_c6_g3_i1	NA	NA	NA	NA	0.907004776	unbias	0.313088383	Liver_fmean
TRINITY_DN128617_c7_g1_i2	NA	NA	NA	NA	-0.7748519	unbias	0.511388777	Ovary_mean
TRINITY_DN128617_c9_g1_i1	NA	NA	NA	NA	0.885624073	unbias	0.609691965	Brain_mmean
TRINITY_DN128618_c5_g4_i4	NA	NA	NA	NA	-0.274364746	unbias	0.291212507	Ovary_mean
TRINITY_DN128619_c4_g2_i1	NA	NA	NA	NA	-0.349657735	unbias	0.57946794	Ovary_mean
TRINITY_DN128620_c0_g1_i1	NA	NA	NA	NA	1.634252974	unbias	0.889046547	G27_mmean
TRINITY_DN128622_c0_g1_i3	NA	NA	NA	NA	0.057007391	unbias	0.243338618	Brain_mmean
TRINITY_DN128623_c0_g1_i5	Xetrov90020888m	Chr08	54132534	54132534	0.675014371	unbias	0.408741136	Testis_mean
TRINITY_DN128623_c0_g3_i1	NA	NA	NA	NA	0.374394341	unbias	0.752831288	Brain_mmean
TRINITY_DN128624_c2_g1_i2	NA	NA	NA	NA	-0.167526778	unbias	0.335340559	Ovary_mean
TRINITY_DN128624_c2_g3_i1	NA	NA	NA	NA	0.656540962	unbias	0.75602188	Brain_mmean
TRINITY_DN128625_c0_g1_i3	NA	NA	NA	NA	-2.222868195	female	0.586450601	Ovary_mean
TRINITY_DN128626_c1_g1_i3	dhdh-like.2	Chr07	105215165	105215165	-1.264843469	female	0.35112295	Ovary_mean
TRINITY_DN128626_c2_g2_i2	NA	NA	NA	NA	0.646659039	unbias	0.34351452	Brain_fmean
TRINITY_DN128626_c2_g3_i7	NA	NA	NA	NA	-1.377887616	female	0.353977715	G23_fmean
TRINITY_DN128627_c0_g1_i1	NA	NA	NA	NA	0.186694776	unbias	0.250780278	G23_fmean
TRINITY_DN128627_c2_g1_i1	NA	NA	NA	NA	-0.064322663	unbias	0.230449053	Brain_fmean
TRINITY_DN128627_c3_g3_i1	NA	NA	NA	NA	-1.791087828	female	0.430565804	Ovary_mean
TRINITY_DN128627_c4_g1_i1	espn-like.2	Chr07	90998040	90998040	-0.702205601	unbias	0.789413474	Brain_fmean
TRINITY_DN128627_c5_g2_i1	NA	NA	NA	NA	-0.147003154	unbias	0.297903172	G23_mmean
TRINITY_DN128627_c6_g1_i4	NA	NA	NA	NA	0.218476587	unbias	0.546607319	G43_M_mean
TRINITY_DN128628_c0_g1_i4	NA	NA	NA	NA	-0.297061512	unbias	0.264639438	G23_fmean
TRINITY_DN128631_c3_g1_i2	NA	NA	NA	NA	-0.897285331	unbias	0.46365251	Ovary_mean
TRINITY_DN128631_c4_g2_i1	NA	NA	NA	NA	0.003900752	unbias	0.481173811	Brain_mmean
TRINITY_DN128633_c6_g7_i2	zmym3	Chr08	23101453	23101453	1.678894623	male	0.431151059	Testis_mean
TRINITY_DN128634_c0_g1_i1	NA	NA	NA	NA	-1.622281534	female	0.354361224	Ovary_mean
TRINITY_DN128634_c2_g2_i1	NA	NA	NA	NA	0.274610561	unbias	0.357053656	Brain_mmean
TRINITY_DN128635_c0_g2_i11	NA	NA	NA	NA	0.447302208	unbias	0.474534178	G43_M_mean
