gid	cutoff	bias	log2RPKM	sex	gname	chr	chr_all	start	end	target_id	length	eff_length
TRINITY_DN118187_c0_g1_i1	FC1	female	-1.005882355	meanmale	pvalb	Chr09	Auto	19933787	19933787	TRINITY_DN118187_c0_g1_i1	902	685.958
TRINITY_DN118479_c0_g1_i1	FC1	female	3.97954436	meanmale	pgp	Chr09	Auto	13536005	13536005	TRINITY_DN118479_c0_g1_i1	1767	1550.83
TRINITY_DN118957_c0_g2_i1	FC1	female	1.954594072	meanmale	mief2	Chr09	Auto	10190807	10190807	TRINITY_DN118957_c0_g2_i1	2530	2313.83
TRINITY_DN118969_c0_g1_i1	FC1	female	2.326797256	meanmale	tmem237	Chr09	Auto	49027410	49027410	TRINITY_DN118969_c0_g1_i1	1369	1152.83
TRINITY_DN119033_c0_g1_i2	FC1	female	6.789309982	meanmale	eci1	Chr09	Auto	14358748	14358748	TRINITY_DN119033_c0_g1_i2	1391	1174.83
TRINITY_DN119484_c0_g1_i2	FC1	female	2.997048806	meanmale	rogdi	Chr09	Auto	8647277	8647277	TRINITY_DN119484_c0_g1_i2	1114	897.835
TRINITY_DN119760_c0_g1_i4	FC1	female	3.816429236	meanmale	cwc22-like	Chr09	Auto	58038630	58038630	TRINITY_DN119760_c0_g1_i4	2646	2429.83
TRINITY_DN119762_c1_g1_i1	FC1	female	3.640313367	meanmale	daglb	Chr09	Auto	19651954	19651954	TRINITY_DN119762_c1_g1_i1	3317	3100.83
TRINITY_DN119793_c0_g1_i1	FC1	female	4.939344444	meanmale	wdr12	Chr09	Auto	46673459	46673459	TRINITY_DN119793_c0_g1_i1	1728	1511.83
TRINITY_DN119807_c0_g1_i4	FC1	female	2.327929268	meanmale	tank	Chr09	Auto	67350913	67350913	TRINITY_DN119807_c0_g1_i4	2654	2437.83
TRINITY_DN119857_c0_g1_i1	FC1	female	2.553386266	meanmale	pemt	Chr09	Auto	9810661	9810661	TRINITY_DN119857_c0_g1_i1	1064	847.835
TRINITY_DN120007_c0_g1_i4	FC1	female	5.089612583	meanmale	kiaa1715	Chr09	Auto	59802739	59802739	TRINITY_DN120007_c0_g1_i4	2236	2019.83
TRINITY_DN120616_c0_g1_i3	FC1	female	4.472939603	meanmale	cyp20a1	Chr09	Auto	49376672	49376672	TRINITY_DN120616_c0_g1_i3	3192	2975.83
TRINITY_DN120868_c0_g1_i2	FC1	female	4.503229432	meanmale	nup35	Chr09	Auto	56846917	56846917	TRINITY_DN120868_c0_g1_i2	2012	1795.83
TRINITY_DN121485_c0_g1_i1	FC1	female	4.798351107	meanmale	dnajc10-like	Chr09	Auto	57023373	57023373	TRINITY_DN121485_c0_g1_i1	3159	2942.83
TRINITY_DN121944_c0_g4_i1	FC1	female	2.651018248	meanmale	baiap2l1	Chr09	Auto	20190435	20190435	TRINITY_DN121944_c0_g4_i1	1847	1630.83
TRINITY_DN122218_c0_g2_i1	FC1	female	5.968483988	meanmale	alkbh5	Chr09	Auto	10268342	10268342	TRINITY_DN122218_c0_g2_i1	2098	1881.83
TRINITY_DN122949_c0_g1_i1	FC1	female	-2.516361153	meanmale	dnah3	Chr09	Auto	18554647	18554647	TRINITY_DN122949_c0_g1_i1	8514	8297.83
TRINITY_DN123418_c0_g1_i3	FC1	female	4.564709769	meanmale	usp22	Chr09	Auto	33185113	33185113	TRINITY_DN123418_c0_g1_i3	3383	3166.83
TRINITY_DN123489_c0_g1_i3	FC1	female	1.834803441	meanmale	rab40c-like	Chr09	Auto	16711587	16711587	TRINITY_DN123489_c0_g1_i3	2245	2028.83
TRINITY_DN123763_c0_g1_i1	FC1	female	5.515873832	meanmale	phospho2	Chr09	Auto	63330238	63330238	TRINITY_DN123763_c0_g1_i1	1603	1386.83
TRINITY_DN123922_c3_g3_i5	FC1	female	2.380108384	meanmale	LOC101735154	Chr09	Auto	49505927	49505927	TRINITY_DN123922_c3_g3_i5	2864	2647.83
TRINITY_DN124083_c0_g1_i2	FC1	female	3.786116559	meanmale	dcaf17	Chr09	Auto	62665321	62665321	TRINITY_DN124083_c0_g1_i2	1990	1773.83
TRINITY_DN124133_c1_g1_i1	FC1	female	5.197976111	meanmale	c16orf72	Chr09	Auto	34718490	34718490	TRINITY_DN124133_c1_g1_i1	1498	1281.83
TRINITY_DN124686_c2_g1_i1	FC1	female	3.156374163	meanmale	cnppd1	Chr09	Auto	77843920	77843920	TRINITY_DN124686_c2_g1_i1	1916	1699.83
TRINITY_DN125015_c5_g1_i1	FC1	female	3.290153627	meanmale	hagh	Chr09	Auto	10880210	10880210	TRINITY_DN125015_c5_g1_i1	1950	1733.83
TRINITY_DN125065_c0_g1_i1	FC1	female	1.540441831	meanmale	smcr8	Chr09	Auto	10166922	10166922	TRINITY_DN125065_c0_g1_i1	3290	3073.83
TRINITY_DN125113_c2_g1_i3	FC1	female	0.806128006	meanmale	Xetrov90023207m	Chr09	Auto	12703424	12703424	TRINITY_DN125113_c2_g1_i3	2209	1992.83
TRINITY_DN125147_c0_g1_i3	FC1	female	2.646855095	meanmale	c7orf26	Chr09	Auto	14391306	14391306	TRINITY_DN125147_c0_g1_i3	1887	1670.83
TRINITY_DN125251_c4_g2_i1	FC1	female	0.81110246	meanmale	lrrc48	Chr09	Auto	9539644	9539644	TRINITY_DN125251_c4_g2_i1	1961	1744.83
TRINITY_DN125470_c0_g1_i1	FC1	female	3.872521651	meanmale	lyrm1	Chr09	Auto	18538524	18538524	TRINITY_DN125470_c0_g1_i1	3735	3518.83
TRINITY_DN125560_c0_g1_i5	FC1	female	3.954207794	meanmale	ube2f	Chr09	Auto	53941475	53941475	TRINITY_DN125560_c0_g1_i5	2269	2052.83
TRINITY_DN125563_c4_g2_i4	FC1	female	3.32555975	meanmale	slc19a1	Chr09	Auto	56421975	56421975	TRINITY_DN125563_c4_g2_i4	2748	2531.83
TRINITY_DN125700_c0_g1_i1	FC1	female	7.307417313	meanmale	dapl1	Chr09	Auto	68431758	68431758	TRINITY_DN125700_c0_g1_i1	840	623.958
TRINITY_DN125988_c0_g3_i1	FC1	female	1.96329628	meanmale	snx8	Chr09	Auto	25193304	25193304	TRINITY_DN125988_c0_g3_i1	1214	997.835
TRINITY_DN125997_c0_g3_i2	FC1	female	2.55125286	meanmale	txndc11	Chr09	Auto	31813859	31813859	TRINITY_DN125997_c0_g3_i2	3137	2920.83
TRINITY_DN126133_c2_g1_i1	FC1	female	3.499512851	meanmale	ccnyl1	Chr09	Auto	41438669	41438669	TRINITY_DN126133_c2_g1_i1	2685	2468.83
TRINITY_DN126452_c0_g2_i3	FC1	female	3.491821085	meanmale	c8orf33	Chr09	Auto	15926355	15926355	TRINITY_DN126452_c0_g2_i3	1818	1601.83
TRINITY_DN127028_c1_g1_i1	FC1	female	2.5925253	meanmale	dcun1d3	Chr09	Auto	18524639	18524639	TRINITY_DN127028_c1_g1_i1	1592	1375.83
TRINITY_DN127273_c0_g3_i2	FC1	female	7.057556289	meanmale	atic	Chr09	Auto	53631858	53631858	TRINITY_DN127273_c0_g3_i2	1974	1757.83
TRINITY_DN127282_c0_g1_i2	FC1	female	-2.660699933	meanmale	umod.3	Chr09	Auto	18407352	18407352	TRINITY_DN127282_c0_g1_i2	3281	3064.83
TRINITY_DN127636_c7_g1_i1	FC1	female	4.898840717	meanmale	atpaf2	Chr09	Auto	9532771	9532771	TRINITY_DN127636_c7_g1_i1	1388	1171.83
TRINITY_DN127707_c0_g1_i1	FC1	female	3.813190712	meanmale	gmppa	Chr09	Auto	78259253	78259253	TRINITY_DN127707_c0_g1_i1	2203	1986.83
TRINITY_DN128161_c4_g1_i1	FC1	female	5.143470205	meanmale	bri3	Chr09	Auto	20176869	20176869	TRINITY_DN128161_c4_g1_i1	1658	1441.83
TRINITY_DN128182_c0_g2_i4	FC1	female	1.713345126	meanmale	eme2	Chr09	Auto	15582944	15582944	TRINITY_DN128182_c0_g2_i4	1175	958.835
TRINITY_DN128224_c1_g1_i2	FC1	female	4.52940743	meanmale	phgdh	Chr09	Auto	6650011	6650011	TRINITY_DN128224_c1_g1_i2	1724	1507.83
TRINITY_DN128248_c0_g1_i6	FC1	female	3.776503026	meanmale	acvr1	Chr09	Auto	68767643	68767643	TRINITY_DN128248_c0_g1_i6	3051	2834.83
TRINITY_DN128408_c3_g7_i3	FC1	female	5.117012345	meanmale	slc39a10	Chr09	Auto	46395065	46395065	TRINITY_DN128408_c3_g7_i3	4184	3967.83
TRINITY_DN128409_c3_g1_i1	FC1	female	0.918726823	meanmale	aox1	Chr09	Auto	46331829	46331829	TRINITY_DN128409_c3_g1_i1	5110	4893.83
TRINITY_DN128534_c0_g1_i3	FC1	female	3.761529176	meanmale	spsb3	Chr09	Auto	15572413	15572413	TRINITY_DN128534_c0_g1_i3	2588	2371.83
TRINITY_DN128651_c7_g1_i3	FC1	female	4.376984121	meanmale	dbr1	Chr09	Auto	50126535	50126535	TRINITY_DN128651_c7_g1_i3	2373	2156.83
TRINITY_DN128713_c3_g1_i1	FC1	female	0.463329021	meanmale	c16orf52	Chr09	Auto	18941179	18941179	TRINITY_DN128713_c3_g1_i1	2175	1958.83
TRINITY_DN128807_c0_g1_i1	FC1	female	0.306861051	meanmale	ccdc148-like	Chr09	Auto	68667585	68667585	TRINITY_DN128807_c0_g1_i1	2474	2257.83
TRINITY_DN128905_c8_g2_i1	FC1	female	2.416737483	meanmale	thumpd1	Chr09	Auto	28489263	28489263	TRINITY_DN128905_c8_g2_i1	1006	789.835
TRINITY_DN129158_c2_g2_i3	FC1	female	2.417694535	meanmale	parn	Chr09	Auto	32014809	32014809	TRINITY_DN129158_c2_g2_i3	2330	2113.83
TRINITY_DN129176_c3_g2_i1	FC1	female	1.425398961	meanmale	gid4	Chr09	Auto	9522756	9522756	TRINITY_DN129176_c3_g2_i1	1064	847.835
TRINITY_DN129182_c0_g1_i1	FC1	female	-3.273916111	meanmale	msln-like.1	Chr09	Auto	10595136	10595136	TRINITY_DN129182_c0_g1_i1	5731	5514.83
TRINITY_DN129379_c8_g11_i1	FC1	female	-0.375650925	meanmale	LOC100489168	Chr09	Auto	5631647	5631647	TRINITY_DN129379_c8_g11_i1	1176	959.835
TRINITY_DN130123_c0_g1_i2	FC1	female	2.217618959	meanmale	micall2	Chr09	Auto	23776748	23776748	TRINITY_DN130123_c0_g1_i2	4891	4674.83
TRINITY_DN130277_c0_g1_i2	FC1	female	4.589775475	meanmale	rnd3	Chr09	Auto	71427813	71427813	TRINITY_DN130277_c0_g1_i2	2303	2086.83
TRINITY_DN130280_c0_g1_i1	FC1	female	2.849835199	meanmale	heatr2-like	Chr09	Auto	22213840	22213840	TRINITY_DN130280_c0_g1_i1	2821	2604.83
TRINITY_DN130346_c1_g1_i2	FC1	female	5.211177241	meanmale	cpsf4	Chr09	Auto	38913642	38913642	TRINITY_DN130346_c1_g1_i2	1201	984.835
TRINITY_DN130420_c0_g3_i7	FC1	female	5.737612464	meanmale	march7-like	Chr09	Auto	68045837	68045837	TRINITY_DN130420_c0_g3_i7	3288	3071.83
TRINITY_DN130458_c1_g2_i3	FC1	female	2.481887762	meanmale	ssfa2	Chr09	Auto	57325703	57325703	TRINITY_DN130458_c1_g2_i3	5239	5022.83
TRINITY_DN130751_c0_g4_i5	FC1	female	4.11538959	meanmale	armc8	Chr09	Auto	50956541	50956541	TRINITY_DN130751_c0_g4_i5	1521	1304.83
TRINITY_DN130881_c3_g4_i2	FC1	female	5.522872635	meanmale	mmadhc	Chr09	Auto	71696330	71696330	TRINITY_DN130881_c3_g4_i2	1400	1183.83
TRINITY_DN130992_c5_g1_i2	FC1	female	2.33987201	meanmale	ppl	Chr09	Auto	8722416	8722416	TRINITY_DN130992_c5_g1_i2	5803	5586.83
TRINITY_DN131191_c4_g2_i6	FC1	female	0.623025179	meanmale	snx29	Chr09	Auto	28574551	28574551	TRINITY_DN131191_c4_g2_i6	2491	2274.83
TRINITY_DN131766_c11_g2_i5	FC1	female	4.210902691	meanmale	LOC100486931	Chr09	Auto	15368137	15368137	TRINITY_DN131766_c11_g2_i5	1430	1213.83
TRINITY_DN131899_c0_g1_i1	FC1	female	4.131226513	meanmale	ccz1b	Chr09	Auto	19791836	19791836	TRINITY_DN131899_c0_g1_i1	2373	2156.83
TRINITY_DN131953_c1_g3_i5	FC1	female	3.466279402	meanmale	r3hdm1-like	Chr09	Auto	78760301	78760301	TRINITY_DN131953_c1_g3_i5	1245	1028.83
TRINITY_DN132667_c0_g8_i1	FC1	female	1.738924086	meanmale	cd28	Chr09	Auto	49639613	49639613	TRINITY_DN132667_c0_g8_i1	649	433.232
TRINITY_DN133196_c0_g1_i1	FC1	female	3.445265313	meanmale	eif2ak1	Chr09	Auto	19746487	19746487	TRINITY_DN133196_c0_g1_i1	2964	2747.83
TRINITY_DN133394_c6_g1_i2	FC1	female	4.297077988	meanmale	lancl1	Chr09	Auto	51754814	51754814	TRINITY_DN133394_c6_g1_i2	2650	2433.83
TRINITY_DN133452_c0_g1_i1	FC1	female	1.025972978	meanmale	abcb6	Chr09	Auto	77853885	77853885	TRINITY_DN133452_c0_g1_i1	3821	3604.83
TRINITY_DN133553_c1_g2_i1	FC1	female	0.92242198	meanmale	ehhadh	Chr09	Auto	49804538	49804538	TRINITY_DN133553_c1_g2_i1	2613	2396.83
TRINITY_DN133591_c2_g19_i1	FC1	female	5.352336014	meanmale	cybrd1	Chr09	Auto	62647009	62647009	TRINITY_DN133591_c2_g19_i1	1207	990.835
TRINITY_DN133650_c1_g3_i5	FC1	female	2.580418694	meanmale	Xetrov90024299m	Chr09	Auto	63365151	63365151	TRINITY_DN133650_c1_g3_i5	2867	2650.83
TRINITY_DN133726_c0_g3_i2	FC1	female	0.912298217	meanmale	spopl-like	Chr09	Auto	76152555	76152555	TRINITY_DN133726_c0_g3_i2	1771	1554.83
TRINITY_DN133859_c1_g1_i1	FC1	female	4.78332405	meanmale	kat8	Chr09	Auto	1852553	1852553	TRINITY_DN133859_c1_g1_i1	3085	2868.83
TRINITY_DN133933_c5_g7_i2	FC1	female	1.289413212	meanmale	abat	Chr09	Auto	34997534	34997534	TRINITY_DN133933_c5_g7_i2	3376	3159.83
TRINITY_DN134360_c3_g1_i1	FC1	female	2.4935467	meanmale	fam195a	Chr09	Auto	15799820	15799820	TRINITY_DN134360_c3_g1_i1	1134	917.835
TRINITY_DN134469_c0_g2_i11	FC1	female	2.982979824	meanmale	LOC100487982-like	Chr09	Auto	16630152	16630152	TRINITY_DN134469_c0_g2_i11	2040	1823.83
TRINITY_DN134742_c0_g5_i2	FC1	female	1.661640699	meanmale	eri2	Chr09	Auto	18484022	18484022	TRINITY_DN134742_c0_g5_i2	2784	2567.83
TRINITY_DN134809_c0_g1_i1	FC1	female	1.935234523	meanmale	ubr3	Chr09	Auto	63173517	63173517	TRINITY_DN134809_c0_g1_i1	6919	6702.83
TRINITY_DN134918_c2_g1_i1	FC1	female	0.420769051	meanmale	mgat5	Chr09	Auto	79237234	79237234	TRINITY_DN134918_c2_g1_i1	2755	2538.83
TRINITY_DN134941_c5_g5_i1	FC1	female	3.818174436	meanmale	polr3e-like	Chr09	Auto	19250589	19250589	TRINITY_DN134941_c5_g5_i1	3573	3356.83
TRINITY_DN135189_c4_g1_i1	FC1	female	6.022507965	meanmale	nme4	Chr09	Auto	15200553	15200553	TRINITY_DN135189_c4_g1_i1	1527	1310.83
TRINITY_DN135280_c4_g2_i1	FC1	female	4.771655204	meanmale	mlst8	Chr09	Auto	13557905	13557905	TRINITY_DN135280_c4_g2_i1	1730	1513.83
TRINITY_DN135398_c4_g1_i3	FC1	female	0.296928952	meanmale	LOC100037843	Chr09	Auto	22311978	22311978	TRINITY_DN135398_c4_g1_i3	3694	3477.83
TRINITY_DN135463_c0_g2_i4	FC1	female	3.749853976	meanmale	sun1	Chr09	Auto	22262772	22262772	TRINITY_DN135463_c0_g2_i4	5728	5511.83
TRINITY_DN135727_c3_g1_i1	FC1	female	3.614781641	meanmale	hn1l	Chr09	Auto	15737579	15737579	TRINITY_DN135727_c3_g1_i1	1581	1364.83
TRINITY_DN135782_c2_g2_i3	FC1	female	4.134279198	meanmale	pfas	Chr09	Auto	3120017	3120017	TRINITY_DN135782_c2_g2_i3	4617	4400.83
TRINITY_DN135790_c23_g1_i1	FC1	female	0.751900876	meanmale	galnt3	Chr09	Auto	65050583	65050583	TRINITY_DN135790_c23_g1_i1	3541	3324.83
TRINITY_DN136061_c8_g1_i2	FC1	female	2.621522304	meanmale	gls	Chr09	Auto	37291028	37291028	TRINITY_DN136061_c8_g1_i2	3045	2828.83
TRINITY_DN23309_c0_g1_i1	FC1	female	1.999918473	meanmale	tfap4	Chr09	Auto	14575083	14575083	TRINITY_DN23309_c0_g1_i1	1084	867.835
TRINITY_DN25151_c0_g2_i1	FC1	female	-0.124369173	meanmale	nde1	Chr09	Auto	28172639	28172639	TRINITY_DN25151_c0_g2_i1	1678	1461.83
TRINITY_DN87968_c0_g2_i1	FC1	female	4.53287114	meanmale	MGC79752	Chr09	Auto	4587732	4587732	TRINITY_DN87968_c0_g2_i1	927	710.911
TRINITY_DN112321_c0_g1_i1	FC3	female	1.051467109	meanfemale	LOC100493066	Chr09	Auto	51881045	51881045	TRINITY_DN112321_c0_g1_i1	1491	1274.83
TRINITY_DN118132_c0_g2_i1	FC3	female	3.463239113	meanfemale	tmem184a	Chr09	Auto	23940801	23940801	TRINITY_DN118132_c0_g2_i1	2335	2118.83
TRINITY_DN120084_c0_g2_i2	FC3	female	7.196259449	meanfemale	chst12	Chr09	Auto	25308367	25308367	TRINITY_DN120084_c0_g2_i2	1902	1685.83
TRINITY_DN127319_c1_g1_i1	FC3	female	2.997008638	meanfemale	dpp4	Chr09	Auto	67017578	67017578	TRINITY_DN127319_c1_g1_i1	3343	3126.83
TRINITY_DN128711_c0_g1_i4	FC3	female	7.21585932	meanfemale	tbc1d24.1	Chr09	Auto	15993247	15993247	TRINITY_DN128711_c0_g1_i4	2333	2116.83
TRINITY_DN130445_c0_g2_i3	FC3	female	2.28287957	meanfemale	b3galt1	Chr09	Auto	64355431	64355431	TRINITY_DN130445_c0_g2_i3	2681	2464.83
TRINITY_DN132030_c0_g1_i2	FC3	female	3.780149436	meanfemale	csrnp3-like	Chr09	Auto	65086797	65086797	TRINITY_DN132030_c0_g1_i2	3464	3247.83
TRINITY_DN133563_c2_g1_i1	FC3	female	5.61539899	meanfemale	c2orf69	Chr09	Auto	46182130	46182130	TRINITY_DN133563_c2_g1_i1	1659	1442.83
TRINITY_DN136242_c3_g2_i6	FC3	female	6.083387184	meanfemale	emp2	Chr09	Auto	30997127	30997127	TRINITY_DN136242_c3_g2_i6	2153	1936.83
TRINITY_DN112321_c0_g1_i1	FC3	female	-3.843498263	meanmale	LOC100493066	Chr09	Auto	51881045	51881045	TRINITY_DN112321_c0_g1_i1	1491	1274.83
TRINITY_DN118132_c0_g2_i1	FC3	female	-0.242496198	meanmale	tmem184a	Chr09	Auto	23940801	23940801	TRINITY_DN118132_c0_g2_i1	2335	2118.83
TRINITY_DN120084_c0_g2_i2	FC3	female	3.71960927	meanmale	chst12	Chr09	Auto	25308367	25308367	TRINITY_DN120084_c0_g2_i2	1902	1685.83
TRINITY_DN127319_c1_g1_i1	FC3	female	-1.934066212	meanmale	dpp4	Chr09	Auto	67017578	67017578	TRINITY_DN127319_c1_g1_i1	3343	3126.83
TRINITY_DN128711_c0_g1_i4	FC3	female	3.700018839	meanmale	tbc1d24.1	Chr09	Auto	15993247	15993247	TRINITY_DN128711_c0_g1_i4	2333	2116.83
TRINITY_DN130445_c0_g2_i3	FC3	female	-1.25428742	meanmale	b3galt1	Chr09	Auto	64355431	64355431	TRINITY_DN130445_c0_g2_i3	2681	2464.83
TRINITY_DN132030_c0_g1_i2	FC3	female	-0.847499287	meanmale	csrnp3-like	Chr09	Auto	65086797	65086797	TRINITY_DN132030_c0_g1_i2	3464	3247.83
TRINITY_DN133563_c2_g1_i1	FC3	female	2.475722124	meanmale	c2orf69	Chr09	Auto	46182130	46182130	TRINITY_DN133563_c2_g1_i1	1659	1442.83
TRINITY_DN136242_c3_g2_i6	FC3	female	3.039282304	meanmale	emp2	Chr09	Auto	30997127	30997127	TRINITY_DN136242_c3_g2_i6	2153	1936.83
TRINITY_DN103838_c0_g1_i1	FC5	female	8.265904564	meanfemale	kpna7	Chr09	Auto	38771710	38771710	TRINITY_DN103838_c0_g1_i1	1701	1484.83
TRINITY_DN113738_c0_g2_i6	FC5	female	5.004921866	meanfemale	LOC101732387-like	Chr09	Auto	3111846	3111846	TRINITY_DN113738_c0_g2_i6	1633	1416.83
TRINITY_DN114688_c0_g1_i1	FC5	female	3.48889255	meanfemale	LOC101732662	Chr09	Auto	7912216	7912216	TRINITY_DN114688_c0_g1_i1	834	617.979
TRINITY_DN118179_c0_g1_i1	FC5	female	3.938398677	meanfemale	prss8	Chr09	Auto	1863296	1863296	TRINITY_DN118179_c0_g1_i1	1781	1564.83
TRINITY_DN127485_c0_g1_i3	FC5	female	6.461883833	meanfemale	mreg	Chr09	Auto	53806422	53806422	TRINITY_DN127485_c0_g1_i3	2734	2517.83
TRINITY_DN131690_c0_g1_i2	FC5	female	4.999406363	meanfemale	racgap1.2	Chr09	Auto	78223466	78223466	TRINITY_DN131690_c0_g1_i2	2322	2105.83
TRINITY_DN103838_c0_g1_i1	FC5	female	1.795966407	meanmale	kpna7	Chr09	Auto	38771710	38771710	TRINITY_DN103838_c0_g1_i1	1701	1484.83
TRINITY_DN113738_c0_g2_i6	FC5	female	-0.520980662	meanmale	LOC101732387-like	Chr09	Auto	3111846	3111846	TRINITY_DN113738_c0_g2_i6	1633	1416.83
TRINITY_DN114688_c0_g1_i1	FC5	female	-2.059760555	meanmale	LOC101732662	Chr09	Auto	7912216	7912216	TRINITY_DN114688_c0_g1_i1	834	617.979
TRINITY_DN118179_c0_g1_i1	FC5	female	-1.37358421	meanmale	prss8	Chr09	Auto	1863296	1863296	TRINITY_DN118179_c0_g1_i1	1781	1564.83
TRINITY_DN127485_c0_g1_i3	FC5	female	0.024367988	meanmale	mreg	Chr09	Auto	53806422	53806422	TRINITY_DN127485_c0_g1_i3	2734	2517.83
TRINITY_DN131690_c0_g1_i2	FC5	female	-1.425994918	meanmale	racgap1.2	Chr09	Auto	78223466	78223466	TRINITY_DN131690_c0_g1_i2	2322	2105.83
TRINITY_DN117125_c0_g1_i1	FC7	female	9.738956119	meanfemale	cldn6.1	Chr09	Auto	7060698	7060698	TRINITY_DN117125_c0_g1_i1	1079	862.835
TRINITY_DN121733_c0_g1_i3	FC7	female	6.650340674	meanfemale	Xetrov90022685m	Chr09	Auto	2804619	2804619	TRINITY_DN121733_c0_g1_i3	1536	1319.83
TRINITY_DN132701_c0_g4_i1	FC7	female	6.116381844	meanfemale	ftcd	Chr09	Auto	56116482	56116482	TRINITY_DN132701_c0_g4_i1	2007	1790.83
TRINITY_DN135535_c0_g1_i2	FC7	female	9.180345009	meanfemale	zp2	Chr09	Auto	18845774	18845774	TRINITY_DN135535_c0_g1_i2	2512	2295.83
TRINITY_DN92285_c0_g1_i1	FC7	female	8.167605381	meanfemale	LOC100491090	Chr09	Auto	27854385	27854385	TRINITY_DN92285_c0_g1_i1	763	547.057
TRINITY_DN117125_c0_g1_i1	FC7	female	-0.99994278	meanmale	cldn6.1	Chr09	Auto	7060698	7060698	TRINITY_DN117125_c0_g1_i1	1079	862.835
TRINITY_DN121733_c0_g1_i3	FC7	female	-2.95590071	meanmale	Xetrov90022685m	Chr09	Auto	2804619	2804619	TRINITY_DN121733_c0_g1_i3	1536	1319.83
TRINITY_DN132701_c0_g4_i1	FC7	female	-1.445867344	meanmale	ftcd	Chr09	Auto	56116482	56116482	TRINITY_DN132701_c0_g4_i1	2007	1790.83
TRINITY_DN135535_c0_g1_i2	FC7	female	-0.194011228	meanmale	zp2	Chr09	Auto	18845774	18845774	TRINITY_DN135535_c0_g1_i2	2512	2295.83
TRINITY_DN92285_c0_g1_i1	FC7	female	-2.595844642	meanmale	LOC100491090	Chr09	Auto	27854385	27854385	TRINITY_DN92285_c0_g1_i1	763	547.057
TRINITY_DN101193_c0_g1_i1	FC1	female	0.111124741	meanfemale	LOC100489217-like	Chr10	Auto	20091650	20091650	TRINITY_DN101193_c0_g1_i1	2025	1808.83
TRINITY_DN102559_c0_g2_i1	FC1	female	4.151381698	meanfemale	LOC100485278	Chr10	Auto	24700728	24700728	TRINITY_DN102559_c0_g2_i1	1371	1154.83
TRINITY_DN103526_c0_g1_i1	FC1	female	4.061010237	meanfemale	rgs9bp	Chr10	Auto	16566157	16566157	TRINITY_DN103526_c0_g1_i1	1379	1162.83
TRINITY_DN103567_c0_g1_i1	FC1	female	5.912972311	meanfemale	lasp1	Chr10	Auto	3688057	3688057	TRINITY_DN103567_c0_g1_i1	2997	2780.83
TRINITY_DN106942_c0_g1_i1	FC1	female	3.932756214	meanfemale	pcgf2	Chr10	Auto	4436049	4436049	TRINITY_DN106942_c0_g1_i1	1798	1581.83
TRINITY_DN110780_c0_g1_i2	FC1	female	3.197356665	meanfemale	znf281	Chr10	Auto	10668990	10668990	TRINITY_DN110780_c0_g1_i2	2339	2122.83
TRINITY_DN112559_c0_g1_i1	FC1	female	4.424255767	meanfemale	ttc25	Chr10	Auto	2222634	2222634	TRINITY_DN112559_c0_g1_i1	2048	1831.83
TRINITY_DN113753_c1_g1_i1	FC1	female	6.272232115	meanfemale	ubald2	Chr10	Auto	36566110	36566110	TRINITY_DN113753_c1_g1_i1	1821	1604.83
TRINITY_DN114075_c0_g2_i1	FC1	female	5.328876139	meanfemale	cyth2	Chr10	Auto	15271968	15271968	TRINITY_DN114075_c0_g2_i1	1867	1650.83
TRINITY_DN114502_c0_g1_i2	FC1	female	7.076010082	meanfemale	ict1	Chr10	Auto	35723029	35723029	TRINITY_DN114502_c0_g1_i2	846	629.958
TRINITY_DN115010_c0_g4_i2	FC1	female	5.933012561	meanfemale	cbx4	Chr10	Auto	24899013	24899013	TRINITY_DN115010_c0_g4_i2	1781	1564.83
TRINITY_DN115060_c1_g2_i3	FC1	female	0.744413227	meanfemale	LOC100497272	Chr10	Auto	39136672	39136672	TRINITY_DN115060_c1_g2_i3	3600	3383.83
TRINITY_DN115333_c0_g1_i1	FC1	female	4.391426325	meanfemale	slc26a11	Chr10	Auto	19275367	19275367	TRINITY_DN115333_c0_g1_i1	2811	2594.83
TRINITY_DN115473_c0_g3_i2	FC1	female	5.461744807	meanfemale	fbxl20-like	Chr10	Auto	3304272	3304272	TRINITY_DN115473_c0_g3_i2	2473	2256.83
TRINITY_DN117395_c0_g1_i1	FC1	female	3.166747986	meanfemale	rab37	Chr10	Auto	35372206	35372206	TRINITY_DN117395_c0_g1_i1	1233	1016.83
TRINITY_DN117651_c0_g1_i7	FC1	female	5.449550005	meanfemale	mbtd1	Chr10	Auto	12753489	12753489	TRINITY_DN117651_c0_g1_i7	2149	1932.83
TRINITY_DN118885_c0_g1_i1	FC1	female	5.47034118	meanfemale	dcxr	Chr10	Auto	23561507	23561507	TRINITY_DN118885_c0_g1_i1	1153	936.835
TRINITY_DN119035_c0_g1_i2	FC1	female	8.040476123	meanfemale	dpm1	Chr10	Auto	27426856	27426856	TRINITY_DN119035_c0_g1_i2	995	778.835
TRINITY_DN120055_c0_g2_i2	FC1	female	0.194100265	meanfemale	dok5	Chr10	Auto	25925796	25925796	TRINITY_DN120055_c0_g2_i2	1422	1205.83
TRINITY_DN120063_c0_g1_i4	FC1	female	-1.330897623	meanfemale	card14	Chr10	Auto	19349383	19349383	TRINITY_DN120063_c0_g1_i4	3596	3379.83
