gid	cutoff	bias	log2RPKM	sex	gname	chr	chr_all	start	end	target_id	length	eff_length
TRINITY_DN109361_c0_g1_i1	FC1	male	6.17993643	meanmale	NA	NA	NA	NA	NA	TRINITY_DN109361_c0_g1_i1	322	122.78
TRINITY_DN109555_c0_g1_i2	FC1	male	4.479389285	meanmale	NA	NA	NA	NA	NA	TRINITY_DN109555_c0_g1_i2	1940	1723.83
TRINITY_DN109621_c1_g1_i1	FC1	male	3.917127698	meanmale	NA	NA	NA	NA	NA	TRINITY_DN109621_c1_g1_i1	3225	3008.83
TRINITY_DN109683_c0_g1_i2	FC1	male	6.478147392	meanmale	NA	NA	NA	NA	NA	TRINITY_DN109683_c0_g1_i2	432	220.416
TRINITY_DN109714_c0_g1_i1	FC1	male	-0.326259553	meanmale	NA	NA	NA	NA	NA	TRINITY_DN109714_c0_g1_i1	2994	2777.83
TRINITY_DN109745_c0_g1_i1	FC1	male	0.870237992	meanmale	NA	NA	NA	NA	NA	TRINITY_DN109745_c0_g1_i1	1367	1150.83
TRINITY_DN109773_c0_g1_i2	FC1	male	5.021355273	meanmale	NA	NA	NA	NA	NA	TRINITY_DN109773_c0_g1_i2	392	183.576
TRINITY_DN109897_c1_g1_i1	FC1	male	2.782445499	meanmale	NA	NA	NA	NA	NA	TRINITY_DN109897_c1_g1_i1	2607	2390.83
TRINITY_DN109907_c0_g1_i1	FC1	male	6.650976986	meanmale	NA	NA	NA	NA	NA	TRINITY_DN109907_c0_g1_i1	2156	1939.83
TRINITY_DN109954_c0_g2_i1	FC1	male	1.642838802	meanmale	NA	NA	NA	NA	NA	TRINITY_DN109954_c0_g2_i1	569	353.66
TRINITY_DN110023_c0_g1_i1	FC1	male	2.487365701	meanmale	NA	NA	NA	NA	NA	TRINITY_DN110023_c0_g1_i1	675	459.158
TRINITY_DN110081_c0_g1_i1	FC1	male	0.997048322	meanmale	NA	NA	NA	NA	NA	TRINITY_DN110081_c0_g1_i1	1308	1091.83
TRINITY_DN110181_c0_g1_i1	FC1	male	1.103345081	meanmale	NA	NA	NA	NA	NA	TRINITY_DN110181_c0_g1_i1	1709	1492.83
TRINITY_DN110193_c0_g1_i1	FC1	male	1.269019189	meanmale	NA	NA	NA	NA	NA	TRINITY_DN110193_c0_g1_i1	1230	1013.83
TRINITY_DN110217_c0_g1_i2	FC1	male	3.170040418	meanmale	NA	NA	NA	NA	NA	TRINITY_DN110217_c0_g1_i2	784	568.039
TRINITY_DN110285_c0_g3_i1	FC1	male	4.540561405	meanmale	NA	NA	NA	NA	NA	TRINITY_DN110285_c0_g3_i1	520	305.349
TRINITY_DN110308_c0_g1_i1	FC1	male	2.894281968	meanmale	NA	NA	NA	NA	NA	TRINITY_DN110308_c0_g1_i1	1116	899.835
TRINITY_DN110395_c0_g2_i1	FC1	male	3.61351236	meanmale	NA	NA	NA	NA	NA	TRINITY_DN110395_c0_g2_i1	366	160.079
TRINITY_DN110440_c0_g1_i1	FC1	male	6.425849114	meanmale	NA	NA	NA	NA	NA	TRINITY_DN110440_c0_g1_i1	589	373.552
TRINITY_DN110478_c0_g1_i2	FC1	male	2.755173253	meanmale	NA	NA	NA	NA	NA	TRINITY_DN110478_c0_g1_i2	418	207.428
TRINITY_DN110588_c0_g1_i1	FC1	male	3.989732788	meanmale	NA	NA	NA	NA	NA	TRINITY_DN110588_c0_g1_i1	981	764.886
TRINITY_DN110591_c0_g2_i1	FC1	male	3.930861141	meanmale	NA	NA	NA	NA	NA	TRINITY_DN110591_c0_g2_i1	548	332.946
TRINITY_DN110650_c0_g1_i1	FC1	male	9.790903795	meanmale	NA	NA	NA	NA	NA	TRINITY_DN110650_c0_g1_i1	364	158.273
TRINITY_DN110788_c1_g1_i1	FC1	male	2.064927879	meanmale	NA	NA	NA	NA	NA	TRINITY_DN110788_c1_g1_i1	1671	1454.83
TRINITY_DN110855_c0_g1_i1	FC1	male	4.562528547	meanmale	NA	NA	NA	NA	NA	TRINITY_DN110855_c0_g1_i1	2040	1823.83
TRINITY_DN110879_c0_g2_i1	FC1	male	3.744303629	meanmale	NA	NA	NA	NA	NA	TRINITY_DN110879_c0_g2_i1	498	283.851
TRINITY_DN110957_c0_g1_i1	FC1	male	2.140612414	meanmale	NA	NA	NA	NA	NA	TRINITY_DN110957_c0_g1_i1	736	520.093
TRINITY_DN111011_c1_g2_i1	FC1	male	5.093138643	meanmale	NA	NA	NA	NA	NA	TRINITY_DN111011_c1_g2_i1	313	115.417
TRINITY_DN111111_c0_g1_i1	FC1	male	4.763963226	meanmale	NA	NA	NA	NA	NA	TRINITY_DN111111_c0_g1_i1	1316	1099.83
TRINITY_DN111173_c0_g1_i1	FC1	male	3.774266616	meanmale	NA	NA	NA	NA	NA	TRINITY_DN111173_c0_g1_i1	1407	1190.83
TRINITY_DN111208_c0_g1_i1	FC1	male	3.244952272	meanmale	NA	NA	NA	NA	NA	TRINITY_DN111208_c0_g1_i1	709	493.11
TRINITY_DN111333_c0_g1_i1	FC1	male	4.289010789	meanmale	NA	NA	NA	NA	NA	TRINITY_DN111333_c0_g1_i1	549	333.935
TRINITY_DN111351_c0_g1_i1	FC1	male	2.806698408	meanmale	NA	NA	NA	NA	NA	TRINITY_DN111351_c0_g1_i1	688	472.142
TRINITY_DN111360_c0_g2_i1	FC1	male	2.081678885	meanmale	NA	NA	NA	NA	NA	TRINITY_DN111360_c0_g2_i1	740	524.093
TRINITY_DN111376_c0_g1_i1	FC1	male	4.209765368	meanmale	NA	NA	NA	NA	NA	TRINITY_DN111376_c0_g1_i1	716	500.11
TRINITY_DN111407_c0_g1_i1	FC1	male	1.716183818	meanmale	NA	NA	NA	NA	NA	TRINITY_DN111407_c0_g1_i1	969	752.886
TRINITY_DN111523_c0_g1_i1	FC1	male	1.852073788	meanmale	NA	NA	NA	NA	NA	TRINITY_DN111523_c0_g1_i1	459	246.12
TRINITY_DN111553_c0_g3_i1	FC1	male	2.29820767	meanmale	NA	NA	NA	NA	NA	TRINITY_DN111553_c0_g3_i1	379	171.728
TRINITY_DN111576_c0_g1_i2	FC1	male	5.117582831	meanmale	NA	NA	NA	NA	NA	TRINITY_DN111576_c0_g1_i2	1278	1061.83
TRINITY_DN111591_c0_g2_i2	FC1	male	1.201011999	meanmale	NA	NA	NA	NA	NA	TRINITY_DN111591_c0_g2_i2	3755	3538.83
TRINITY_DN111754_c0_g1_i1	FC1	male	1.782212908	meanmale	NA	NA	NA	NA	NA	TRINITY_DN111754_c0_g1_i1	1024	807.835
TRINITY_DN111803_c0_g1_i2	FC1	male	1.392507202	meanmale	NA	NA	NA	NA	NA	TRINITY_DN111803_c0_g1_i2	1341	1124.83
TRINITY_DN111831_c0_g2_i1	FC1	male	4.090178931	meanmale	NA	NA	NA	NA	NA	TRINITY_DN111831_c0_g2_i1	2176	1959.83
TRINITY_DN111831_c0_g3_i2	FC1	male	2.891347977	meanmale	NA	NA	NA	NA	NA	TRINITY_DN111831_c0_g3_i2	1097	880.835
TRINITY_DN111974_c0_g1_i2	FC1	male	2.788030588	meanmale	NA	NA	NA	NA	NA	TRINITY_DN111974_c0_g1_i2	638	422.275
TRINITY_DN111984_c0_g1_i1	FC1	male	4.708382312	meanmale	NA	NA	NA	NA	NA	TRINITY_DN111984_c0_g1_i1	1032	815.835
TRINITY_DN111985_c0_g1_i1	FC1	male	3.556810237	meanmale	NA	NA	NA	NA	NA	TRINITY_DN111985_c0_g1_i1	585	369.552
TRINITY_DN111985_c0_g2_i1	FC1	male	4.094616659	meanmale	NA	NA	NA	NA	NA	TRINITY_DN111985_c0_g2_i1	311	113.847
TRINITY_DN112021_c0_g1_i1	FC1	male	4.481830154	meanmale	NA	NA	NA	NA	NA	TRINITY_DN112021_c0_g1_i1	647	431.246
TRINITY_DN112072_c0_g1_i1	FC1	male	2.413263922	meanmale	NA	NA	NA	NA	NA	TRINITY_DN112072_c0_g1_i1	743	527.093
TRINITY_DN112095_c0_g2_i1	FC1	male	1.683981685	meanmale	NA	NA	NA	NA	NA	TRINITY_DN112095_c0_g2_i1	1703	1486.83
TRINITY_DN112161_c0_g1_i1	FC1	male	1.255228981	meanmale	NA	NA	NA	NA	NA	TRINITY_DN112161_c0_g1_i1	708	492.11
TRINITY_DN112188_c0_g3_i1	FC1	male	3.024008954	meanmale	NA	NA	NA	NA	NA	TRINITY_DN112188_c0_g3_i1	421	210.173
TRINITY_DN112351_c0_g1_i2	FC1	male	6.33355777	meanmale	NA	NA	NA	NA	NA	TRINITY_DN112351_c0_g1_i2	727	511.093
TRINITY_DN112499_c0_g1_i1	FC1	male	4.920580597	meanmale	NA	NA	NA	NA	NA	TRINITY_DN112499_c0_g1_i1	3130	2913.83
TRINITY_DN112530_c0_g1_i2	FC1	male	2.791143782	meanmale	NA	NA	NA	NA	NA	TRINITY_DN112530_c0_g1_i2	873	656.958
TRINITY_DN112732_c0_g1_i5	FC1	male	1.432019995	meanmale	NA	NA	NA	NA	NA	TRINITY_DN112732_c0_g1_i5	1096	879.835
TRINITY_DN112760_c0_g3_i1	FC1	male	2.902401619	meanmale	NA	NA	NA	NA	NA	TRINITY_DN112760_c0_g3_i1	384	176.206
TRINITY_DN112763_c0_g2_i1	FC1	male	3.118099014	meanmale	NA	NA	NA	NA	NA	TRINITY_DN112763_c0_g2_i1	884	667.958
TRINITY_DN112790_c0_g1_i1	FC1	male	5.01617242	meanmale	NA	NA	NA	NA	NA	TRINITY_DN112790_c0_g1_i1	2182	1965.83
TRINITY_DN112799_c0_g1_i1	FC1	male	2.83348999	meanmale	NA	NA	NA	NA	NA	TRINITY_DN112799_c0_g1_i1	757	541.075
TRINITY_DN112809_c1_g1_i1	FC1	male	1.499952222	meanmale	NA	NA	NA	NA	NA	TRINITY_DN112809_c1_g1_i1	2043	1826.83
TRINITY_DN112947_c0_g1_i2	FC1	male	0.846660349	meanmale	NA	NA	NA	NA	NA	TRINITY_DN112947_c0_g1_i2	980	763.886
TRINITY_DN112955_c0_g1_i2	FC1	male	1.458363452	meanmale	NA	NA	NA	NA	NA	TRINITY_DN112955_c0_g1_i2	1606	1389.83
TRINITY_DN113029_c0_g2_i2	FC1	male	3.19706735	meanmale	NA	NA	NA	NA	NA	TRINITY_DN113029_c0_g2_i2	348	144.525
TRINITY_DN113062_c0_g1_i2	FC1	male	2.227886233	meanmale	NA	NA	NA	NA	NA	TRINITY_DN113062_c0_g1_i2	679	463.158
TRINITY_DN113065_c0_g1_i1	FC1	male	3.930794927	meanmale	NA	NA	NA	NA	NA	TRINITY_DN113065_c0_g1_i1	737	521.093
TRINITY_DN113178_c0_g1_i2	FC1	male	1.199049503	meanmale	NA	NA	NA	NA	NA	TRINITY_DN113178_c0_g1_i2	1452	1235.83
TRINITY_DN113182_c0_g1_i2	FC1	male	6.773954049	meanmale	NA	NA	NA	NA	NA	TRINITY_DN113182_c0_g1_i2	721	505.093
TRINITY_DN113222_c0_g1_i1	FC1	male	0.575072668	meanmale	NA	NA	NA	NA	NA	TRINITY_DN113222_c0_g1_i1	883	666.958
TRINITY_DN113292_c0_g1_i3	FC1	male	0.000995058	meanmale	NA	NA	NA	NA	NA	TRINITY_DN113292_c0_g1_i3	1432	1215.83
TRINITY_DN113336_c0_g1_i1	FC1	male	1.42510923	meanmale	NA	NA	NA	NA	NA	TRINITY_DN113336_c0_g1_i1	620	404.357
TRINITY_DN113344_c0_g1_i1	FC1	male	1.325608871	meanmale	NA	NA	NA	NA	NA	TRINITY_DN113344_c0_g1_i1	1017	800.835
TRINITY_DN113379_c0_g1_i1	FC1	male	2.764237646	meanmale	NA	NA	NA	NA	NA	TRINITY_DN113379_c0_g1_i1	943	726.911
TRINITY_DN113467_c0_g1_i4	FC1	male	3.942303689	meanmale	NA	NA	NA	NA	NA	TRINITY_DN113467_c0_g1_i4	331	130.137
TRINITY_DN113472_c0_g1_i2	FC1	male	2.11072434	meanmale	NA	NA	NA	NA	NA	TRINITY_DN113472_c0_g1_i2	942	725.911
TRINITY_DN113504_c0_g5_i1	FC1	male	2.432386936	meanmale	NA	NA	NA	NA	NA	TRINITY_DN113504_c0_g5_i1	1471	1254.83
TRINITY_DN113511_c0_g2_i1	FC1	male	1.322555676	meanmale	NA	NA	NA	NA	NA	TRINITY_DN113511_c0_g2_i1	492	277.954
TRINITY_DN113525_c0_g1_i1	FC1	male	3.775100663	meanmale	NA	NA	NA	NA	NA	TRINITY_DN113525_c0_g1_i1	839	622.958
TRINITY_DN113544_c2_g2_i1	FC1	male	8.11765802	meanmale	NA	NA	NA	NA	NA	TRINITY_DN113544_c2_g2_i1	411	200.976
TRINITY_DN113630_c0_g1_i1	FC1	male	3.863933814	meanmale	NA	NA	NA	NA	NA	TRINITY_DN113630_c0_g1_i1	512	297.49
TRINITY_DN113662_c0_g1_i2	FC1	male	11.24492713	meanmale	NA	NA	NA	NA	NA	TRINITY_DN113662_c0_g1_i2	485	271.221
TRINITY_DN113703_c0_g1_i1	FC1	male	-0.602694116	meanmale	NA	NA	NA	NA	NA	TRINITY_DN113703_c0_g1_i1	1910	1693.83
TRINITY_DN113791_c0_g1_i2	FC1	male	7.611003064	meanmale	NA	NA	NA	NA	NA	TRINITY_DN113791_c0_g1_i2	622	406.357
TRINITY_DN113796_c0_g2_i1	FC1	male	1.940262783	meanmale	NA	NA	NA	NA	NA	TRINITY_DN113796_c0_g2_i1	483	269.329
TRINITY_DN113796_c0_g5_i1	FC1	male	3.118402217	meanmale	NA	NA	NA	NA	NA	TRINITY_DN113796_c0_g5_i1	580	364.564
TRINITY_DN113800_c1_g1_i4	FC1	male	2.867815535	meanmale	NA	NA	NA	NA	NA	TRINITY_DN113800_c1_g1_i4	844	627.958
TRINITY_DN113862_c0_g1_i1	FC1	male	2.708171609	meanmale	NA	NA	NA	NA	NA	TRINITY_DN113862_c0_g1_i1	619	403.357
TRINITY_DN114033_c0_g1_i2	FC1	male	3.689854713	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114033_c0_g1_i2	1192	975.835
TRINITY_DN114065_c0_g1_i1	FC1	male	1.553511489	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114065_c0_g1_i1	449	236.494
TRINITY_DN114069_c0_g1_i1	FC1	male	-1.217453207	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114069_c0_g1_i1	3110	2893.83
TRINITY_DN114141_c0_g2_i1	FC1	male	0.887481125	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114141_c0_g2_i1	1017	800.835
TRINITY_DN114143_c0_g1_i3	FC1	male	2.591904666	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114143_c0_g1_i3	1410	1193.83
TRINITY_DN114222_c0_g1_i1	FC1	male	2.183470883	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114222_c0_g1_i1	2854	2637.83
TRINITY_DN114231_c0_g1_i1	FC1	male	2.630397087	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114231_c0_g1_i1	1139	922.835
TRINITY_DN114241_c0_g1_i1	FC1	male	2.977084286	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114241_c0_g1_i1	1811	1594.83
TRINITY_DN114242_c0_g1_i3	FC1	male	11.86906553	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114242_c0_g1_i3	308	111.505
TRINITY_DN114258_c0_g1_i1	FC1	male	1.976465827	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114258_c0_g1_i1	721	505.093
TRINITY_DN114267_c0_g1_i2	FC1	male	3.476509842	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114267_c0_g1_i2	980	763.886
TRINITY_DN114283_c0_g2_i2	FC1	male	2.358468974	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114283_c0_g2_i2	312	114.647
TRINITY_DN114327_c0_g1_i1	FC1	male	2.17572188	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114327_c0_g1_i1	575	359.6
TRINITY_DN114355_c0_g1_i1	FC1	male	6.349327482	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114355_c0_g1_i1	755	539.093
TRINITY_DN114439_c1_g1_i1	FC1	male	3.76412247	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114439_c1_g1_i1	964	747.911
TRINITY_DN114440_c1_g2_i1	FC1	male	3.523206266	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114440_c1_g2_i1	308	111.505
TRINITY_DN114469_c0_g1_i3	FC1	male	4.323038982	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114469_c0_g1_i3	1117	900.835
TRINITY_DN114496_c0_g1_i1	FC1	male	2.317221403	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114496_c0_g1_i1	2396	2179.83
TRINITY_DN114534_c0_g1_i2	FC1	male	0.673250292	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114534_c0_g1_i2	2792	2575.83
TRINITY_DN114548_c0_g1_i2	FC1	male	0.720386769	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114548_c0_g1_i2	1060	843.835
TRINITY_DN114631_c0_g1_i1	FC1	male	3.257483551	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114631_c0_g1_i1	501	286.803
TRINITY_DN114637_c0_g1_i1	FC1	male	0.971086519	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114637_c0_g1_i1	1426	1209.83
TRINITY_DN114680_c0_g1_i1	FC1	male	1.704598449	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114680_c0_g1_i1	825	608.999
TRINITY_DN114687_c1_g1_i1	FC1	male	3.114200565	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114687_c1_g1_i1	1116	899.835
TRINITY_DN114821_c0_g1_i1	FC1	male	5.097472199	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114821_c0_g1_i1	1284	1067.83
TRINITY_DN114897_c0_g1_i1	FC1	male	3.026846935	meanmale	NA	NA	NA	NA	NA	TRINITY_DN114897_c0_g1_i1	317	118.704
TRINITY_DN115006_c1_g1_i1	FC1	male	3.641651883	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115006_c1_g1_i1	1493	1276.83
TRINITY_DN115021_c0_g1_i1	FC1	male	3.506618185	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115021_c0_g1_i1	1551	1334.83
TRINITY_DN115041_c0_g1_i2	FC1	male	6.36709392	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115041_c0_g1_i2	1096	879.835
TRINITY_DN115044_c0_g1_i1	FC1	male	0.707505316	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115044_c0_g1_i1	2284	2067.83
TRINITY_DN115092_c4_g3_i1	FC1	male	2.37499197	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115092_c4_g3_i1	511	296.5
TRINITY_DN115251_c0_g1_i2	FC1	male	2.756906291	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115251_c0_g1_i2	492	277.954
TRINITY_DN115252_c0_g2_i1	FC1	male	2.583764864	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115252_c0_g2_i1	5069	4852.83
TRINITY_DN115257_c0_g1_i2	FC1	male	3.501041826	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115257_c0_g1_i2	430	218.535
TRINITY_DN115257_c0_g2_i10	FC1	male	3.213086904	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115257_c0_g2_i10	366	160.079
TRINITY_DN115257_c0_g3_i1	FC1	male	2.3318297	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115257_c0_g3_i1	723	507.093
TRINITY_DN115284_c0_g1_i1	FC1	male	3.188801989	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115284_c0_g1_i1	1190	973.835
TRINITY_DN115332_c0_g1_i1	FC1	male	2.068995893	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115332_c0_g1_i1	506	291.668
TRINITY_DN115353_c0_g1_i3	FC1	male	7.568209088	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115353_c0_g1_i3	718	502.11
TRINITY_DN115366_c0_g1_i1	FC1	male	2.871046858	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115366_c0_g1_i1	690	474.142
TRINITY_DN115412_c0_g2_i1	FC1	male	9.408926826	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115412_c0_g2_i1	945	728.911
TRINITY_DN115465_c1_g1_i3	FC1	male	3.670216801	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115465_c1_g1_i3	1993	1776.83
TRINITY_DN115484_c0_g1_i2	FC1	male	0.957047532	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115484_c0_g1_i2	790	574.039
TRINITY_DN115486_c0_g1_i3	FC1	male	4.298828674	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115486_c0_g1_i3	586	370.552
TRINITY_DN115508_c0_g1_i1	FC1	male	3.729710226	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115508_c0_g1_i1	1969	1752.83
TRINITY_DN115524_c0_g1_i3	FC1	male	1.976257808	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115524_c0_g1_i3	1531	1314.83
TRINITY_DN115612_c0_g1_i1	FC1	male	1.953726482	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115612_c0_g1_i1	4175	3958.83
TRINITY_DN115636_c1_g1_i1	FC1	male	2.555169927	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115636_c1_g1_i1	699	483.126
TRINITY_DN115668_c0_g1_i1	FC1	male	4.963028038	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115668_c0_g1_i1	2017	1800.83
TRINITY_DN115675_c0_g1_i3	FC1	male	2.865275959	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115675_c0_g1_i3	365	159.173
TRINITY_DN115690_c0_g1_i1	FC1	male	0.171858084	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115690_c0_g1_i1	1486	1269.83
TRINITY_DN115690_c0_g2_i1	FC1	male	1.670036584	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115690_c0_g2_i1	508	293.648
TRINITY_DN115692_c0_g1_i1	FC1	male	1.499258425	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115692_c0_g1_i1	1448	1231.83
TRINITY_DN115726_c0_g4_i1	FC1	male	2.529659448	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115726_c0_g4_i1	466	252.936
TRINITY_DN115727_c0_g1_i1	FC1	male	0.068715447	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115727_c0_g1_i1	2940	2723.83
TRINITY_DN115766_c0_g1_i1	FC1	male	5.572583189	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115766_c0_g1_i1	673	457.173
TRINITY_DN115817_c2_g10_i1	FC1	male	5.304674368	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115817_c2_g10_i1	485	271.221
TRINITY_DN115817_c2_g3_i1	FC1	male	4.114499201	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115817_c2_g3_i1	567	351.695
TRINITY_DN115819_c0_g2_i5	FC1	male	2.539244261	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115819_c0_g2_i5	387	178.961
TRINITY_DN115858_c0_g1_i1	FC1	male	2.673740878	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115858_c0_g1_i1	405	195.408
TRINITY_DN115881_c0_g2_i1	FC1	male	0.421517892	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115881_c0_g2_i1	1236	1019.83
TRINITY_DN115882_c0_g2_i2	FC1	male	5.019296325	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115882_c0_g2_i2	311	113.847
TRINITY_DN115925_c0_g1_i3	FC1	male	2.135313339	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115925_c0_g1_i3	367	160.956
TRINITY_DN115930_c1_g2_i1	FC1	male	0.418279693	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115930_c1_g2_i1	1444	1227.83
TRINITY_DN115974_c0_g3_i1	FC1	male	-0.148720879	meanmale	NA	NA	NA	NA	NA	TRINITY_DN115974_c0_g3_i1	2076	1859.83
TRINITY_DN116023_c0_g1_i8	FC1	male	3.069623095	meanmale	NA	NA	NA	NA	NA	TRINITY_DN116023_c0_g1_i8	340	137.618
TRINITY_DN116035_c0_g1_i2	FC1	male	1.253223	meanmale	NA	NA	NA	NA	NA	TRINITY_DN116035_c0_g1_i2	1431	1214.83
TRINITY_DN116042_c0_g1_i1	FC1	male	1.05293029	meanmale	NA	NA	NA	NA	NA	TRINITY_DN116042_c0_g1_i1	1403	1186.83
TRINITY_DN116118_c0_g3_i2	FC1	male	2.020326792	meanmale	NA	NA	NA	NA	NA	TRINITY_DN116118_c0_g3_i2	1207	990.835
TRINITY_DN116124_c0_g1_i2	FC1	male	3.709933296	meanmale	NA	NA	NA	NA	NA	TRINITY_DN116124_c0_g1_i2	473	259.746
TRINITY_DN116139_c0_g1_i1	FC1	male	2.563931104	meanmale	NA	NA	NA	NA	NA	TRINITY_DN116139_c0_g1_i1	1306	1089.83
TRINITY_DN116144_c0_g1_i1	FC1	male	4.255460706	meanmale	NA	NA	NA	NA	NA	TRINITY_DN116144_c0_g1_i1	1599	1382.83
TRINITY_DN116149_c0_g2_i1	FC1	male	5.093487517	meanmale	NA	NA	NA	NA	NA	TRINITY_DN116149_c0_g2_i1	548	332.946
TRINITY_DN116149_c0_g3_i1	FC1	male	3.677922032	meanmale	NA	NA	NA	NA	NA	TRINITY_DN116149_c0_g3_i1	380	172.621
TRINITY_DN116200_c1_g3_i1	FC1	male	1.49503319	meanmale	NA	NA	NA	NA	NA	TRINITY_DN116200_c1_g3_i1	1568	1351.83
TRINITY_DN116249_c2_g1_i1	FC1	male	0.217608551	meanmale	NA	NA	NA	NA	NA	TRINITY_DN116249_c2_g1_i1	1938	1721.83
TRINITY_DN116275_c1_g2_i1	FC1	male	2.664733508	meanmale	NA	NA	NA	NA	NA	TRINITY_DN116275_c1_g2_i1	482	268.393
TRINITY_DN116280_c0_g1_i1	FC1	male	4.35393344	meanmale	NA	NA	NA	NA	NA	TRINITY_DN116280_c0_g1_i1	507	292.648
TRINITY_DN116354_c0_g1_i1	FC1	male	3.649238772	meanmale	NA	NA	NA	NA	NA	TRINITY_DN116354_c0_g1_i1	638	422.275
TRINITY_DN116371_c1_g1_i1	FC1	male	1.813397257	meanmale	NA	NA	NA	NA	NA	TRINITY_DN116371_c1_g1_i1	1146	929.835
TRINITY_DN116381_c0_g1_i2	FC1	male	2.494059399	meanmale	NA	NA	NA	NA	NA	TRINITY_DN116381_c0_g1_i2	1020	803.835
TRINITY_DN116393_c0_g1_i2	FC1	male	3.153374927	meanmale	NA	NA	NA	NA	NA	TRINITY_DN116393_c0_g1_i2	985	768.886
TRINITY_DN116421_c0_g2_i1	FC1	male	4.37762755	meanmale	NA	NA	NA	NA	NA	TRINITY_DN116421_c0_g2_i1	2024	1807.83
TRINITY_DN116468_c0_g1_i1	FC1	male	1.998475826	meanmale	NA	NA	NA	NA	NA	TRINITY_DN116468_c0_g1_i1	1008	791.835
TRINITY_DN116469_c0_g1_i2	FC1	male	3.094114589	meanmale	NA	NA	NA	NA	NA	TRINITY_DN116469_c0_g1_i2	1250	1033.83
TRINITY_DN116497_c0_g1_i1	FC1	male	5.276790735	meanmale	NA	NA	NA	NA	NA	TRINITY_DN116497_c0_g1_i1	901	684.958
TRINITY_DN116517_c0_g1_i3	FC1	male	4.048625998	meanmale	NA	NA	NA	NA	NA	TRINITY_DN116517_c0_g1_i3	342	139.381
TRINITY_DN116548_c0_g1_i2	FC1	male	1.792614483	meanmale	NA	NA	NA	NA	NA	TRINITY_DN116548_c0_g1_i2	445	232.691
TRINITY_DN116605_c0_g1_i1	FC1	male	1.205605828	meanmale	NA	NA	NA	NA	NA	TRINITY_DN116605_c0_g1_i1	860	643.958
