gid	gname	chr	start	end	target_id	length	eff_length
TRINITY_DN130963_c1_g3_i3	wwtr1	Chr05	119024271	119024271	TRINITY_DN130963_c1_g3_i3	2448	2231.83
TRINITY_DN130965_c1_g3_i1	NA	NA	NA	NA	TRINITY_DN130965_c1_g3_i1	1392	1175.83
TRINITY_DN130966_c6_g1_i1	pnp	Chr01	130312418	130312418	TRINITY_DN130966_c6_g1_i1	1760	1543.83
TRINITY_DN130967_c1_g1_i1	wars	Chr08	75774339	75774339	TRINITY_DN130967_c1_g1_i1	2241	2024.83
TRINITY_DN130974_c0_g2_i1	fndc1	Chr05	54515795	54515795	TRINITY_DN130974_c0_g2_i1	7000	6783.83
TRINITY_DN130976_c0_g2_i8	phtf1	Chr02	75747766	75747766	TRINITY_DN130976_c0_g2_i8	2986	2769.83
TRINITY_DN130978_c4_g2_i2	LOC100498095-like	Chr03	106897192	106897192	TRINITY_DN130978_c4_g2_i2	1874	1657.83
TRINITY_DN130981_c0_g3_i1	Xetrov90016849m	Chr06	102576919	102576919	TRINITY_DN130981_c0_g3_i1	4404	4187.83
TRINITY_DN130985_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN130985_c0_g1_i1	7199	6982.83
TRINITY_DN130987_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN130987_c1_g1_i1	2114	1897.83
TRINITY_DN130988_c1_g2_i2	NA	NA	NA	NA	TRINITY_DN130988_c1_g2_i2	3839	3622.83
TRINITY_DN130993_c4_g1_i1	nxph2	Chr09	76125906	76125906	TRINITY_DN130993_c4_g1_i1	1985	1768.83
TRINITY_DN130995_c1_g1_i1	eri3	Chr04	82739387	82739387	TRINITY_DN130995_c1_g1_i1	1869	1652.83
TRINITY_DN131002_c1_g2_i1	NA	NA	NA	NA	TRINITY_DN131002_c1_g2_i1	5493	5276.83
TRINITY_DN131019_c1_g2_i9	NA	NA	NA	NA	TRINITY_DN131019_c1_g2_i9	1100	883.835
TRINITY_DN131026_c3_g5_i2	NA	NA	NA	NA	TRINITY_DN131026_c3_g5_i2	704	488.126
TRINITY_DN131033_c4_g2_i1	NA	NA	NA	NA	TRINITY_DN131033_c4_g2_i1	1711	1494.83
TRINITY_DN131033_c4_g4_i2	slc4a10-like	Chr09	67078971	67078971	TRINITY_DN131033_c4_g4_i2	4806	4589.83
TRINITY_DN131035_c0_g3_i2	NA	NA	NA	NA	TRINITY_DN131035_c0_g3_i2	1333	1116.83
TRINITY_DN131038_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN131038_c0_g1_i1	3262	3045.83
TRINITY_DN131043_c1_g4_i4	NA	NA	NA	NA	TRINITY_DN131043_c1_g4_i4	2111	1894.83
TRINITY_DN131045_c0_g4_i1	NA	NA	NA	NA	TRINITY_DN131045_c0_g4_i1	1753	1536.83
TRINITY_DN131047_c0_g1_i1	kif1c	scaffold_313	77793	77793	TRINITY_DN131047_c0_g1_i1	4571	4354.83
TRINITY_DN131055_c0_g1_i3	NA	NA	NA	NA	TRINITY_DN131055_c0_g1_i3	2615	2398.83
TRINITY_DN131058_c3_g2_i3	glyctk	Chr04	117779235	117779235	TRINITY_DN131058_c3_g2_i3	1518	1301.83
TRINITY_DN131061_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN131061_c0_g1_i2	3468	3251.83
TRINITY_DN131070_c1_g2_i2	hyi	Chr04	74973316	74973316	TRINITY_DN131070_c1_g2_i2	966	749.886
TRINITY_DN131073_c5_g2_i1	NA	NA	NA	NA	TRINITY_DN131073_c5_g2_i1	744	528.093
TRINITY_DN131081_c2_g6_i1	znf518a	Chr07	17734780	17734780	TRINITY_DN131081_c2_g6_i1	5425	5208.83
TRINITY_DN131082_c0_g1_i5	col12a1	Chr05	82092103	82092103	TRINITY_DN131082_c0_g1_i5	6720	6503.83
TRINITY_DN131082_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN131082_c0_g2_i1	1214	997.835
TRINITY_DN131082_c0_g3_i1	NA	NA	NA	NA	TRINITY_DN131082_c0_g3_i1	3642	3425.83
TRINITY_DN131083_c3_g5_i5	tef	Chr04	111496105	111496105	TRINITY_DN131083_c3_g5_i5	1540	1323.83
TRINITY_DN131088_c0_g1_i1	ttc39a	Chr04	86079771	86079771	TRINITY_DN131088_c0_g1_i1	3264	3047.83
TRINITY_DN131091_c6_g1_i2	NA	NA	NA	NA	TRINITY_DN131091_c6_g1_i2	642	426.261
TRINITY_DN131091_c8_g1_i2	NA	NA	NA	NA	TRINITY_DN131091_c8_g1_i2	1166	949.835
TRINITY_DN131094_c3_g3_i3	nat9-like	Chr10	35452813	35452813	TRINITY_DN131094_c3_g3_i3	769	553.039
TRINITY_DN131100_c1_g1_i7	NA	NA	NA	NA	TRINITY_DN131100_c1_g1_i7	594	378.539
TRINITY_DN131107_c0_g4_i2	nmrk1	Chr01	119248563	119248563	TRINITY_DN131107_c0_g4_i2	1084	867.835
TRINITY_DN131114_c0_g2_i2	NA	NA	NA	NA	TRINITY_DN131114_c0_g2_i2	2772	2555.83
TRINITY_DN131116_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN131116_c0_g1_i1	948	731.911
TRINITY_DN131116_c0_g15_i1	NA	NA	NA	NA	TRINITY_DN131116_c0_g15_i1	987	770.886
TRINITY_DN131116_c0_g3_i27	tnk2	Chr05	109822499	109822499	TRINITY_DN131116_c0_g3_i27	2461	2244.83
TRINITY_DN131118_c1_g2_i9	arnt2	Chr03	98973085	98973085	TRINITY_DN131118_c1_g2_i9	3181	2964.83
TRINITY_DN131121_c3_g4_i2	NA	NA	NA	NA	TRINITY_DN131121_c3_g4_i2	1271	1054.83
TRINITY_DN131123_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN131123_c0_g1_i1	544	328.979
TRINITY_DN131133_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN131133_c0_g1_i1	1825	1608.83
TRINITY_DN131136_c0_g1_i1	b3galt4	Chr08	51010210	51010210	TRINITY_DN131136_c0_g1_i1	2170	1953.83
TRINITY_DN131140_c1_g1_i2	rasip1-like	Chr07	97741645	97741645	TRINITY_DN131140_c1_g1_i2	4429	4212.83
TRINITY_DN131142_c1_g3_i1	NA	NA	NA	NA	TRINITY_DN131142_c1_g3_i1	1529	1312.83
TRINITY_DN131144_c0_g8_i1	NA	NA	NA	NA	TRINITY_DN131144_c0_g8_i1	856	639.958
TRINITY_DN131153_c3_g3_i1	NA	NA	NA	NA	TRINITY_DN131153_c3_g3_i1	2561	2344.83
TRINITY_DN131154_c3_g7_i1	NA	NA	NA	NA	TRINITY_DN131154_c3_g7_i1	807	591.019
TRINITY_DN131154_c3_g9_i2	NA	NA	NA	NA	TRINITY_DN131154_c3_g9_i2	754	538.093
TRINITY_DN131158_c5_g2_i2	ckmt1b	Chr03	97416787	97416787	TRINITY_DN131158_c5_g2_i2	2674	2457.83
TRINITY_DN131158_c7_g1_i1	NA	NA	NA	NA	TRINITY_DN131158_c7_g1_i1	2146	1929.83
TRINITY_DN131161_c5_g5_i3	NA	NA	NA	NA	TRINITY_DN131161_c5_g5_i3	9969	9752.83
TRINITY_DN131167_c2_g4_i4	NA	NA	NA	NA	TRINITY_DN131167_c2_g4_i4	2319	2102.83
TRINITY_DN131169_c0_g1_i3	rps19-like	Chr07	110337848	110337848	TRINITY_DN131169_c0_g1_i3	989	772.886
TRINITY_DN131171_c3_g1_i1	NA	NA	NA	NA	TRINITY_DN131171_c3_g1_i1	815	599.019
TRINITY_DN131172_c2_g1_i1	NA	NA	NA	NA	TRINITY_DN131172_c2_g1_i1	328	127.668
TRINITY_DN131177_c2_g1_i2	NA	NA	NA	NA	TRINITY_DN131177_c2_g1_i2	1166	949.835
TRINITY_DN131180_c1_g2_i3	NA	NA	NA	NA	TRINITY_DN131180_c1_g2_i3	1443	1226.83
TRINITY_DN131182_c0_g1_i6	adam33	Chr01	9999783	9999783	TRINITY_DN131182_c0_g1_i6	4458	4241.83
TRINITY_DN131187_c0_g1_i2	tnfrsf12a	scaffold_1023	35989	35989	TRINITY_DN131187_c0_g1_i2	1526	1309.83
TRINITY_DN131191_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN131191_c0_g1_i1	698	482.126
TRINITY_DN131191_c6_g2_i1	NA	NA	NA	NA	TRINITY_DN131191_c6_g2_i1	2293	2076.83
TRINITY_DN131201_c3_g2_i2	NA	NA	NA	NA	TRINITY_DN131201_c3_g2_i2	991	774.86
TRINITY_DN131202_c3_g1_i1	NA	NA	NA	NA	TRINITY_DN131202_c3_g1_i1	412	201.88
TRINITY_DN131202_c6_g6_i1	NA	NA	NA	NA	TRINITY_DN131202_c6_g6_i1	366	160.079
TRINITY_DN131203_c1_g3_i1	NA	NA	NA	NA	TRINITY_DN131203_c1_g3_i1	2387	2170.83
TRINITY_DN131203_c2_g1_i6	sh3glb2	Chr08	4081830	4081830	TRINITY_DN131203_c2_g1_i6	2528	2311.83
TRINITY_DN131206_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN131206_c0_g1_i1	2511	2294.83
TRINITY_DN131217_c3_g2_i2	NA	NA	NA	NA	TRINITY_DN131217_c3_g2_i2	1916	1699.83
TRINITY_DN131217_c3_g4_i1	agtpbp1	Chr01	122452456	122452456	TRINITY_DN131217_c3_g4_i1	4534	4317.83
TRINITY_DN131224_c7_g1_i4	NA	NA	NA	NA	TRINITY_DN131224_c7_g1_i4	1233	1016.83
TRINITY_DN131226_c1_g2_i22	NA	NA	NA	NA	TRINITY_DN131226_c1_g2_i22	1471	1254.83
TRINITY_DN131226_c2_g1_i4	wdr17-like	Chr01	38582869	38582869	TRINITY_DN131226_c2_g1_i4	4621	4404.83
TRINITY_DN131230_c2_g1_i17	dazap1	Chr01	80534503	80534503	TRINITY_DN131230_c2_g1_i17	2195	1978.83
TRINITY_DN131232_c4_g2_i2	NA	NA	NA	NA	TRINITY_DN131232_c4_g2_i2	2851	2634.83
TRINITY_DN131236_c0_g1_i1	dennd2c	Chr02	67138198	67138198	TRINITY_DN131236_c0_g1_i1	4613	4396.83
TRINITY_DN131239_c3_g2_i23	NA	NA	NA	NA	TRINITY_DN131239_c3_g2_i23	1682	1465.83
TRINITY_DN131239_c3_g5_i1	NA	NA	NA	NA	TRINITY_DN131239_c3_g5_i1	1019	802.835
TRINITY_DN131245_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN131245_c0_g1_i1	548	332.946
TRINITY_DN131246_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN131246_c0_g1_i1	2134	1917.83
TRINITY_DN131251_c3_g5_i12	NA	NA	NA	NA	TRINITY_DN131251_c3_g5_i12	1062	845.835
TRINITY_DN131252_c2_g2_i8	NA	NA	NA	NA	TRINITY_DN131252_c2_g2_i8	1527	1310.83
TRINITY_DN131253_c3_g1_i2	NA	NA	NA	NA	TRINITY_DN131253_c3_g1_i2	2877	2660.83
TRINITY_DN131253_c3_g2_i6	ddr2	scaffold_356	36649	36649	TRINITY_DN131253_c3_g2_i6	5927	5710.83
TRINITY_DN131259_c12_g3_i1	NA	NA	NA	NA	TRINITY_DN131259_c12_g3_i1	899	682.958
TRINITY_DN131262_c1_g2_i1	chrna1	Chr09	61154169	61154169	TRINITY_DN131262_c1_g2_i1	2086	1869.83
TRINITY_DN131265_c3_g7_i2	NA	NA	NA	NA	TRINITY_DN131265_c3_g7_i2	5402	5185.83
TRINITY_DN131269_c10_g7_i1	NA	NA	NA	NA	TRINITY_DN131269_c10_g7_i1	718	502.11
TRINITY_DN131269_c13_g15_i1	NA	NA	NA	NA	TRINITY_DN131269_c13_g15_i1	989	772.886
TRINITY_DN131273_c1_g2_i1	NA	NA	NA	NA	TRINITY_DN131273_c1_g2_i1	3109	2892.83
TRINITY_DN131280_c0_g1_i1	csf1r	Chr03	7205391	7205391	TRINITY_DN131280_c0_g1_i1	4248	4031.83
TRINITY_DN131284_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN131284_c1_g1_i1	745	529.093
TRINITY_DN131284_c1_g2_i1	NA	NA	NA	NA	TRINITY_DN131284_c1_g2_i1	734	518.093
TRINITY_DN131288_c6_g3_i1	NA	NA	NA	NA	TRINITY_DN131288_c6_g3_i1	1362	1145.83
TRINITY_DN131292_c2_g3_i1	sf3b1	Chr09	37507388	37507388	TRINITY_DN131292_c2_g3_i1	4320	4103.83
TRINITY_DN131295_c2_g2_i3	arsb	Chr01	164009251	164009251	TRINITY_DN131295_c2_g2_i3	2352	2135.83
TRINITY_DN131299_c0_g1_i4	abca3-like	Chr09	15776896	15776896	TRINITY_DN131299_c0_g1_i4	5785	5568.83
TRINITY_DN131299_c0_g2_i2	NA	NA	NA	NA	TRINITY_DN131299_c0_g2_i2	1375	1158.83
TRINITY_DN131301_c2_g4_i3	NA	NA	NA	NA	TRINITY_DN131301_c2_g4_i3	2365	2148.83
TRINITY_DN131306_c0_g1_i1	gdi1	scaffold_247	135520	135520	TRINITY_DN131306_c0_g1_i1	4818	4601.83
TRINITY_DN131309_c2_g1_i1	NA	NA	NA	NA	TRINITY_DN131309_c2_g1_i1	3977	3760.83
TRINITY_DN131310_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN131310_c0_g1_i1	1061	844.835
TRINITY_DN131310_c0_g3_i1	NA	NA	NA	NA	TRINITY_DN131310_c0_g3_i1	4778	4561.83
TRINITY_DN131310_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN131310_c1_g1_i1	920	703.935
TRINITY_DN131312_c2_g1_i4	mgat5b-like	Chr10	37020929	37020929	TRINITY_DN131312_c2_g1_i4	3490	3273.83
TRINITY_DN131312_c2_g3_i3	NA	NA	NA	NA	TRINITY_DN131312_c2_g3_i3	3665	3448.83
TRINITY_DN131320_c0_g1_i2	tgfb2	Chr05	7682037	7682037	TRINITY_DN131320_c0_g1_i2	8143	7926.83
TRINITY_DN131321_c3_g2_i1	NA	NA	NA	NA	TRINITY_DN131321_c3_g2_i1	2422	2205.83
TRINITY_DN131322_c0_g1_i1	c1orf222	Chr07	71374357	71374357	TRINITY_DN131322_c0_g1_i1	5411	5194.83
TRINITY_DN131325_c0_g2_i4	dclk2	Chr02	149153382	149153382	TRINITY_DN131325_c0_g2_i4	3492	3275.83
TRINITY_DN131332_c3_g1_i1	slc22a5	Chr03	27219925	27219925	TRINITY_DN131332_c3_g1_i1	1965	1748.83
TRINITY_DN131332_c3_g4_i1	NA	NA	NA	NA	TRINITY_DN131332_c3_g4_i1	565	349.718
TRINITY_DN131334_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN131334_c0_g1_i1	3462	3245.83
TRINITY_DN131344_c3_g4_i6	NA	NA	NA	NA	TRINITY_DN131344_c3_g4_i6	719	503.11
TRINITY_DN131344_c3_g8_i3	NA	NA	NA	NA	TRINITY_DN131344_c3_g8_i3	881	664.958
TRINITY_DN131344_c3_g9_i7	LOC101731802	Chr07	53880060	53880060	TRINITY_DN131344_c3_g9_i7	1453	1236.83
TRINITY_DN131346_c3_g1_i2	NA	NA	NA	NA	TRINITY_DN131346_c3_g1_i2	2730	2513.83
TRINITY_DN131346_c4_g5_i6	NA	NA	NA	NA	TRINITY_DN131346_c4_g5_i6	3955	3738.83
TRINITY_DN131354_c0_g2_i3	NA	NA	NA	NA	TRINITY_DN131354_c0_g2_i3	1094	877.835
TRINITY_DN131356_c5_g1_i1	znf462-like	Chr01	108361163	108361163	TRINITY_DN131356_c5_g1_i1	9856	9639.83
TRINITY_DN131356_c6_g1_i1	gpm6a	Chr01	38740647	38740647	TRINITY_DN131356_c6_g1_i1	2419	2202.83
TRINITY_DN131356_c7_g1_i9	elk3	Chr03	40958008	40958008	TRINITY_DN131356_c7_g1_i9	3182	2965.83
TRINITY_DN131358_c1_g3_i1	pank1-like	Chr07	28093397	28093397	TRINITY_DN131358_c1_g3_i1	3522	3305.83
TRINITY_DN131358_c1_g4_i1	NA	NA	NA	NA	TRINITY_DN131358_c1_g4_i1	1816	1599.83
TRINITY_DN131362_c1_g6_i1	NA	NA	NA	NA	TRINITY_DN131362_c1_g6_i1	990	773.86
TRINITY_DN131362_c1_g9_i1	rbm45-like	Chr09	59195052	59195052	TRINITY_DN131362_c1_g9_i1	1779	1562.83
TRINITY_DN131369_c1_g1_i1	nek5-like	Chr02	147212941	147212941	TRINITY_DN131369_c1_g1_i1	5002	4785.83
TRINITY_DN131370_c0_g1_i1	tdrd9	Chr08	77830221	77830221	TRINITY_DN131370_c0_g1_i1	4454	4237.83
TRINITY_DN131377_c1_g1_i2	astn1	Chr04	88638524	88638524	TRINITY_DN131377_c1_g1_i2	4096	3879.83
TRINITY_DN131378_c7_g4_i1	NA	NA	NA	NA	TRINITY_DN131378_c7_g4_i1	1925	1708.83
TRINITY_DN131379_c2_g1_i2	NA	NA	NA	NA	TRINITY_DN131379_c2_g1_i2	1537	1320.83
TRINITY_DN131381_c0_g1_i3	NA	NA	NA	NA	TRINITY_DN131381_c0_g1_i3	3067	2850.83
TRINITY_DN131389_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN131389_c1_g1_i1	1838	1621.83
TRINITY_DN131392_c1_g1_i1	LOC100495634	Chr05	137663597	137663597	TRINITY_DN131392_c1_g1_i1	3729	3512.83
TRINITY_DN131398_c0_g1_i7	NA	NA	NA	NA	TRINITY_DN131398_c0_g1_i7	2738	2521.83
TRINITY_DN131400_c1_g1_i1	mark4	Chr08	49722402	49722402	TRINITY_DN131400_c1_g1_i1	3841	3624.83
TRINITY_DN131403_c3_g1_i1	pde5a	Chr01	61452590	61452590	TRINITY_DN131403_c3_g1_i1	4491	4274.83
TRINITY_DN131409_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN131409_c0_g1_i2	320	121.172
TRINITY_DN131409_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN131409_c0_g2_i1	478	264.518
TRINITY_DN131414_c0_g1_i1	e2f7	Chr03	52115478	52115478	TRINITY_DN131414_c0_g1_i1	4180	3963.83
TRINITY_DN131416_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN131416_c0_g1_i2	2808	2591.83
TRINITY_DN131425_c1_g3_i3	ywhae	Chr02	39506581	39506581	TRINITY_DN131425_c1_g3_i3	1328	1111.83
TRINITY_DN131428_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN131428_c0_g1_i1	4769	4552.83
TRINITY_DN131450_c1_g5_i5	Xetrov90001039m	Chr01	56647536	56647536	TRINITY_DN131450_c1_g5_i5	2874	2657.83
TRINITY_DN131454_c0_g1_i3	NA	NA	NA	NA	TRINITY_DN131454_c0_g1_i3	326	125.984
TRINITY_DN131454_c3_g6_i1	NA	NA	NA	NA	TRINITY_DN131454_c3_g6_i1	5590	5373.83
TRINITY_DN131460_c2_g7_i3	LOC100490227	Chr02	169938887	169938887	TRINITY_DN131460_c2_g7_i3	1632	1415.83
TRINITY_DN131464_c5_g1_i3	NA	NA	NA	NA	TRINITY_DN131464_c5_g1_i3	1216	999.835
TRINITY_DN131465_c3_g1_i3	rhobtb1	Chr07	8498256	8498256	TRINITY_DN131465_c3_g1_i3	4375	4158.83
TRINITY_DN131466_c7_g1_i2	dhh	Chr02	133216936	133216936	TRINITY_DN131466_c7_g1_i2	3001	2784.83
TRINITY_DN131466_c7_g2_i1	cpe	Chr01	41986099	41986099	TRINITY_DN131466_c7_g2_i1	2622	2405.83
TRINITY_DN131468_c1_g2_i1	NA	NA	NA	NA	TRINITY_DN131468_c1_g2_i1	686	470.142
TRINITY_DN131473_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN131473_c0_g1_i1	2838	2621.83
TRINITY_DN131473_c0_g2_i4	NA	NA	NA	NA	TRINITY_DN131473_c0_g2_i4	462	249.037
TRINITY_DN131477_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN131477_c0_g2_i1	3752	3535.83
TRINITY_DN131479_c0_g3_i1	poli	Chr01	190318197	190318197	TRINITY_DN131479_c0_g3_i1	2257	2040.83
TRINITY_DN131486_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN131486_c0_g1_i1	2488	2271.83
TRINITY_DN131489_c5_g1_i5	NA	NA	NA	NA	TRINITY_DN131489_c5_g1_i5	744	528.093
TRINITY_DN131490_c2_g3_i1	nipbl	Chr01	184093608	184093608	TRINITY_DN131490_c2_g3_i1	7643	7426.83
TRINITY_DN131500_c2_g4_i1	NA	NA	NA	NA	TRINITY_DN131500_c2_g4_i1	3991	3774.83
TRINITY_DN131502_c3_g4_i1	LOC100489067	Chr10	20695682	20695682	TRINITY_DN131502_c3_g4_i1	915	698.958
TRINITY_DN131503_c1_g3_i4	dmgdh	Chr01	163983257	163983257	TRINITY_DN131503_c1_g3_i4	3151	2934.83
TRINITY_DN131507_c3_g2_i1	NA	NA	NA	NA	TRINITY_DN131507_c3_g2_i1	386	178.047
TRINITY_DN131513_c1_g2_i1	NA	NA	NA	NA	TRINITY_DN131513_c1_g2_i1	1021	804.835
TRINITY_DN131514_c1_g2_i3	slc40a1	Chr09	39469907	39469907	TRINITY_DN131514_c1_g2_i3	2661	2444.83
TRINITY_DN131515_c7_g9_i1	NA	NA	NA	NA	TRINITY_DN131515_c7_g9_i1	1655	1438.83
TRINITY_DN131525_c2_g1_i1	NA	NA	NA	NA	TRINITY_DN131525_c2_g1_i1	3747	3530.83
TRINITY_DN131528_c2_g1_i1	NA	NA	NA	NA	TRINITY_DN131528_c2_g1_i1	2411	2194.83
TRINITY_DN131535_c2_g1_i1	tap2	Chr08	51569527	51569527	TRINITY_DN131535_c2_g1_i1	2713	2496.83
TRINITY_DN131537_c6_g1_i1	NA	NA	NA	NA	TRINITY_DN131537_c6_g1_i1	1434	1217.83
TRINITY_DN131538_c1_g3_i1	NA	NA	NA	NA	TRINITY_DN131538_c1_g3_i1	539	324.066
TRINITY_DN131540_c2_g3_i1	NA	NA	NA	NA	TRINITY_DN131540_c2_g3_i1	1084	867.835
TRINITY_DN131541_c0_g1_i6	NA	NA	NA	NA	TRINITY_DN131541_c0_g1_i6	3356	3139.83
TRINITY_DN131555_c2_g1_i3	NA	NA	NA	NA	TRINITY_DN131555_c2_g1_i3	835	618.979
TRINITY_DN131556_c0_g2_i4	setd4	Chr02	9373784	9373784	TRINITY_DN131556_c0_g2_i4	1697	1480.83
TRINITY_DN131559_c1_g5_i6	mapt	Chr10	7112506	7112506	TRINITY_DN131559_c1_g5_i6	1514	1297.83
TRINITY_DN131564_c3_g1_i1	NA	NA	NA	NA	TRINITY_DN131564_c3_g1_i1	2180	1963.83
TRINITY_DN131565_c0_g8_i1	NA	NA	NA	NA	TRINITY_DN131565_c0_g8_i1	609	393.397
TRINITY_DN131579_c0_g4_i6	NA	NA	NA	NA	TRINITY_DN131579_c0_g4_i6	820	603.999
TRINITY_DN131580_c4_g2_i1	NA	NA	NA	NA	TRINITY_DN131580_c4_g2_i1	821	604.999
TRINITY_DN131583_c4_g2_i3	rpl15	Chr06	77525198	77525198	TRINITY_DN131583_c4_g2_i3	663	447.188
TRINITY_DN131584_c0_g2_i3	ptprc	Chr04	101354171	101354171	TRINITY_DN131584_c0_g2_i3	4485	4268.83
TRINITY_DN131585_c4_g1_i5	btf3l4	Chr04	86426853	86426853	TRINITY_DN131585_c4_g1_i5	2544	2327.83
TRINITY_DN131588_c1_g1_i6	NA	NA	NA	NA	TRINITY_DN131588_c1_g1_i6	1283	1066.83
TRINITY_DN131589_c2_g1_i1	Xetrov90012957m	Chr05	3624723	3624723	TRINITY_DN131589_c2_g1_i1	3077	2860.83
TRINITY_DN131596_c0_g4_i1	NA	NA	NA	NA	TRINITY_DN131596_c0_g4_i1	723	507.093
TRINITY_DN131597_c2_g3_i1	NA	NA	NA	NA	TRINITY_DN131597_c2_g3_i1	980	763.886
TRINITY_DN131597_c4_g1_i2	NA	NA	NA	NA	TRINITY_DN131597_c4_g1_i2	1708	1491.83
TRINITY_DN131598_c0_g1_i5	NA	NA	NA	NA	TRINITY_DN131598_c0_g1_i5	354	149.608
TRINITY_DN131598_c1_g1_i1	hdac7	Chr02	140971574	140971574	TRINITY_DN131598_c1_g1_i1	3346	3129.83
TRINITY_DN131599_c0_g1_i1	LOC101730775	Chr09	14190503	14190503	TRINITY_DN131599_c0_g1_i1	820	603.999
TRINITY_DN131599_c1_g1_i5	NA	NA	NA	NA	TRINITY_DN131599_c1_g1_i5	467	253.927
TRINITY_DN131600_c6_g9_i1	crip2	Chr08	95785828	95785828	TRINITY_DN131600_c6_g9_i1	974	757.886
TRINITY_DN131601_c5_g3_i1	NA	NA	NA	NA	TRINITY_DN131601_c5_g3_i1	413	202.797
TRINITY_DN131606_c1_g1_i11	NA	NA	NA	NA	TRINITY_DN131606_c1_g1_i11	2573	2356.83
TRINITY_DN131607_c1_g3_i1	NA	NA	NA	NA	TRINITY_DN131607_c1_g3_i1	419	208.33
TRINITY_DN131607_c2_g2_i8	NA	NA	NA	NA	TRINITY_DN131607_c2_g2_i8	1752	1535.83
TRINITY_DN131609_c6_g1_i3	tmem120b	Chr01	153609208	153609208	TRINITY_DN131609_c6_g1_i3	1708	1491.83
TRINITY_DN131610_c1_g1_i2	LOC101733704	Chr01	143633503	143633503	TRINITY_DN131610_c1_g1_i2	3459	3242.83
TRINITY_DN131611_c1_g1_i1	Xetrov90016928m	Chr06	107567846	107567846	TRINITY_DN131611_c1_g1_i1	6316	6099.83
TRINITY_DN131616_c1_g1_i4	NA	NA	NA	NA	TRINITY_DN131616_c1_g1_i4	830	613.999
TRINITY_DN131617_c1_g1_i1	dpt	Chr02	68370422	68370422	TRINITY_DN131617_c1_g1_i1	1378	1161.83
TRINITY_DN131617_c2_g1_i1	NA	NA	NA	NA	TRINITY_DN131617_c2_g1_i1	1769	1552.83
TRINITY_DN131621_c3_g1_i1	NA	NA	NA	NA	TRINITY_DN131621_c3_g1_i1	423	212.045
TRINITY_DN131622_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN131622_c0_g2_i1	1088	871.835
TRINITY_DN131622_c1_g5_i1	NA	NA	NA	NA	TRINITY_DN131622_c1_g5_i1	1953	1736.83
TRINITY_DN131623_c3_g2_i3	NA	NA	NA	NA	TRINITY_DN131623_c3_g2_i3	4214	3997.83
TRINITY_DN131625_c5_g6_i1	NA	NA	NA	NA	TRINITY_DN131625_c5_g6_i1	979	762.886
TRINITY_DN131626_c3_g1_i1	NA	NA	NA	NA	TRINITY_DN131626_c3_g1_i1	419	208.33
TRINITY_DN131629_c3_g1_i3	yap1	Chr02	159058652	159058652	TRINITY_DN131629_c3_g1_i3	3028	2811.83
TRINITY_DN131630_c1_g2_i1	flot1	Chr08	52645300	52645300	TRINITY_DN131630_c1_g2_i1	2639	2422.83
TRINITY_DN131635_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN131635_c0_g1_i2	3167	2950.83
TRINITY_DN131637_c0_g1_i4	NA	NA	NA	NA	TRINITY_DN131637_c0_g1_i4	929	712.911
TRINITY_DN131643_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN131643_c0_g1_i2	1210	993.835
TRINITY_DN131648_c1_g1_i5	NA	NA	NA	NA	TRINITY_DN131648_c1_g1_i5	2111	1894.83
TRINITY_DN131648_c1_g2_i1	NA	NA	NA	NA	TRINITY_DN131648_c1_g2_i1	571	355.624
TRINITY_DN131654_c2_g2_i3	NA	NA	NA	NA	TRINITY_DN131654_c2_g2_i3	1376	1159.83
TRINITY_DN131659_c0_g7_i4	NA	NA	NA	NA	TRINITY_DN131659_c0_g7_i4	608	392.397
TRINITY_DN131660_c1_g2_i3	dnase2b	Chr04	29731810	29731810	TRINITY_DN131660_c1_g2_i3	1229	1012.83
TRINITY_DN131662_c1_g1_i3	NA	NA	NA	NA	TRINITY_DN131662_c1_g1_i3	3406	3189.83
