gid	gname	chr	start	end	target_id	length	eff_length
TRINITY_DN126277_c0_g3_i2	NA	NA	NA	NA	TRINITY_DN126277_c0_g3_i2	1813	1596.83
TRINITY_DN126281_c5_g1_i4	LOC100490310	Chr02	146504622	146504622	TRINITY_DN126281_c5_g1_i4	1158	941.835
TRINITY_DN126284_c5_g1_i3	srp72	Chr01	100771709	100771709	TRINITY_DN126284_c5_g1_i3	3315	3098.83
TRINITY_DN126296_c0_g1_i4	kcnq2	scaffold_709	28250	28250	TRINITY_DN126296_c0_g1_i4	7320	7103.83
TRINITY_DN126300_c1_g4_i5	hdac9	Chr06	43842907	43842907	TRINITY_DN126300_c1_g4_i5	2938	2721.83
TRINITY_DN126301_c0_g1_i2	MGC76064	Chr01	117118938	117118938	TRINITY_DN126301_c0_g1_i2	2462	2245.83
TRINITY_DN126302_c1_g8_i2	agtrap	Chr07	54060843	54060843	TRINITY_DN126302_c1_g8_i2	1288	1071.83
TRINITY_DN126307_c1_g2_i2	neil1	Chr03	85535870	85535870	TRINITY_DN126307_c1_g2_i2	2397	2180.83
TRINITY_DN126308_c0_g2_i9	acsl1	Chr01	35491194	35491194	TRINITY_DN126308_c0_g2_i9	3958	3741.83
TRINITY_DN126309_c0_g2_i1	gmppb	Chr04	115632654	115632654	TRINITY_DN126309_c0_g2_i1	1992	1775.83
TRINITY_DN126311_c2_g1_i1	NA	NA	NA	NA	TRINITY_DN126311_c2_g1_i1	620	404.357
TRINITY_DN126311_c3_g1_i4	NA	NA	NA	NA	TRINITY_DN126311_c3_g1_i4	2602	2385.83
TRINITY_DN126312_c0_g1_i4	gtse1	Chr03	65133393	65133393	TRINITY_DN126312_c0_g1_i4	3046	2829.83
TRINITY_DN126314_c2_g1_i2	brf1	Chr08	80462912	80462912	TRINITY_DN126314_c2_g1_i2	2464	2247.83
TRINITY_DN126315_c5_g1_i1	sox3	Chr08	34190292	34190292	TRINITY_DN126315_c5_g1_i1	1473	1256.83
TRINITY_DN126318_c8_g2_i4	arl2bp	Chr04	53778260	53778260	TRINITY_DN126318_c8_g2_i4	876	659.958
TRINITY_DN126325_c3_g1_i5	NA	NA	NA	NA	TRINITY_DN126325_c3_g1_i5	1055	838.835
TRINITY_DN126330_c1_g2_i1	mrpl44	Chr05	125320103	125320103	TRINITY_DN126330_c1_g2_i1	1638	1421.83
TRINITY_DN126351_c8_g3_i2	ugdh.2	Chr03	13985842	13985842	TRINITY_DN126351_c8_g3_i2	2319	2102.83
TRINITY_DN126355_c0_g1_i1	efcab7-like	Chr04	78533476	78533476	TRINITY_DN126355_c0_g1_i1	2355	2138.83
TRINITY_DN126356_c1_g3_i1	tmem178.2	Chr04	7766390	7766390	TRINITY_DN126356_c1_g3_i1	2266	2049.83
TRINITY_DN126357_c1_g1_i2	triobp	Chr04	112208425	112208425	TRINITY_DN126357_c1_g1_i2	3433	3216.83
TRINITY_DN126357_c1_g2_i4	wdr26	Chr05	5056118	5056118	TRINITY_DN126357_c1_g2_i4	2853	2636.83
TRINITY_DN126359_c3_g1_i4	fmn1	Chr08	90211080	90211080	TRINITY_DN126359_c3_g1_i4	2782	2565.83
TRINITY_DN126359_c3_g2_i1	NA	NA	NA	NA	TRINITY_DN126359_c3_g2_i1	1082	865.835
TRINITY_DN126359_c3_g3_i1	NA	NA	NA	NA	TRINITY_DN126359_c3_g3_i1	1876	1659.83
TRINITY_DN126363_c6_g1_i1	tmem60	Chr03	68783257	68783257	TRINITY_DN126363_c6_g1_i1	985	768.886
TRINITY_DN126374_c0_g1_i1	Xetrov90017474m	Chr07	7382214	7382214	TRINITY_DN126374_c0_g1_i1	2976	2759.83
TRINITY_DN126394_c1_g1_i1	nvl	Chr05	5107382	5107382	TRINITY_DN126394_c1_g1_i1	3404	3187.83
TRINITY_DN126399_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN126399_c0_g1_i1	337	135.075
TRINITY_DN126400_c4_g2_i1	NA	NA	NA	NA	TRINITY_DN126400_c4_g2_i1	1023	806.835
TRINITY_DN126404_c1_g2_i1	sema3a	Chr03	70641601	70641601	TRINITY_DN126404_c1_g2_i1	3586	3369.83
TRINITY_DN126404_c3_g2_i1	heatr3	Chr04	46640737	46640737	TRINITY_DN126404_c3_g2_i1	2446	2229.83
TRINITY_DN126405_c0_g1_i1	mcm7	scaffold_48	103809	103809	TRINITY_DN126405_c0_g1_i1	2704	2487.83
TRINITY_DN126407_c4_g1_i1	ddx28	Chr04	45892604	45892604	TRINITY_DN126407_c4_g1_i1	2202	1985.83
TRINITY_DN126407_c6_g1_i2	NA	NA	NA	NA	TRINITY_DN126407_c6_g1_i2	803	587.019
TRINITY_DN126408_c2_g1_i1	pcdh20	Chr02	126257631	126257631	TRINITY_DN126408_c2_g1_i1	4117	3900.83
TRINITY_DN126410_c3_g1_i3	LOC100498440-like	Chr04	49287697	49287697	TRINITY_DN126410_c3_g1_i3	917	700.958
TRINITY_DN126410_c3_g2_i1	NA	NA	NA	NA	TRINITY_DN126410_c3_g2_i1	594	378.539
TRINITY_DN126421_c2_g1_i1	taf5l	Chr05	42311805	42311805	TRINITY_DN126421_c2_g1_i1	2567	2350.83
TRINITY_DN126422_c1_g1_i4	pusl1-like	Chr07	69886168	69886168	TRINITY_DN126422_c1_g1_i4	1255	1038.83
TRINITY_DN126425_c1_g1_i3	cdc7	Chr04	94753513	94753513	TRINITY_DN126425_c1_g1_i3	1551	1334.83
TRINITY_DN126429_c0_g1_i1	pan2-like	Chr02	134773508	134773508	TRINITY_DN126429_c0_g1_i1	4002	3785.83
TRINITY_DN126439_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN126439_c0_g1_i1	1017	800.835
TRINITY_DN126447_c0_g1_i1	atmin	Chr04	55369701	55369701	TRINITY_DN126447_c0_g1_i1	2679	2462.83
TRINITY_DN126452_c0_g2_i3	c8orf33	Chr09	15926355	15926355	TRINITY_DN126452_c0_g2_i3	1818	1601.83
TRINITY_DN126455_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN126455_c0_g2_i1	352	147.922
TRINITY_DN126469_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN126469_c1_g1_i1	1697	1480.83
TRINITY_DN126470_c0_g1_i1	arhgap23	Chr10	4065868	4065868	TRINITY_DN126470_c0_g1_i1	6332	6115.83
TRINITY_DN126481_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN126481_c0_g1_i2	902	685.958
TRINITY_DN126490_c0_g3_i1	NA	NA	NA	NA	TRINITY_DN126490_c0_g3_i1	459	246.12
TRINITY_DN126492_c5_g1_i3	lgals3	Chr08	84391789	84391789	TRINITY_DN126492_c5_g1_i3	801	585.019
TRINITY_DN126492_c5_g3_i1	NA	NA	NA	NA	TRINITY_DN126492_c5_g3_i1	331	130.137
TRINITY_DN126495_c0_g1_i1	LOC100495982	Chr04	49391568	49391568	TRINITY_DN126495_c0_g1_i1	1419	1202.83
TRINITY_DN126499_c2_g5_i1	NA	NA	NA	NA	TRINITY_DN126499_c2_g5_i1	554	338.856
TRINITY_DN126501_c5_g1_i1	NA	NA	NA	NA	TRINITY_DN126501_c5_g1_i1	307	110.746
TRINITY_DN126502_c1_g1_i3	NA	NA	NA	NA	TRINITY_DN126502_c1_g1_i3	2593	2376.83
TRINITY_DN126504_c5_g2_i2	NA	NA	NA	NA	TRINITY_DN126504_c5_g2_i2	754	538.093
TRINITY_DN126507_c0_g1_i2	igsf9b-like	Chr07	49213258	49213258	TRINITY_DN126507_c0_g1_i2	5835	5618.83
TRINITY_DN126508_c0_g5_i2	NA	NA	NA	NA	TRINITY_DN126508_c0_g5_i2	1318	1101.83
TRINITY_DN126511_c5_g2_i1	thap11	Chr04	43957999	43957999	TRINITY_DN126511_c5_g2_i1	1321	1104.83
TRINITY_DN126514_c1_g1_i1	peli2	Chr05	28834853	28834853	TRINITY_DN126514_c1_g1_i1	4485	4268.83
TRINITY_DN126522_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN126522_c0_g1_i2	2954	2737.83
TRINITY_DN126523_c5_g1_i1	spint2	Chr08	56055869	56055869	TRINITY_DN126523_c5_g1_i1	2116	1899.83
TRINITY_DN126532_c1_g1_i2	NA	NA	NA	NA	TRINITY_DN126532_c1_g1_i2	444	231.754
TRINITY_DN126532_c2_g1_i11	NA	NA	NA	NA	TRINITY_DN126532_c2_g1_i11	522	307.298
TRINITY_DN126532_c2_g2_i1	LOC101732754	Chr06	40554308	40554308	TRINITY_DN126532_c2_g2_i1	633	417.289
TRINITY_DN126532_c2_g3_i2	NA	NA	NA	NA	TRINITY_DN126532_c2_g3_i2	851	634.958
TRINITY_DN126533_c2_g3_i1	NA	NA	NA	NA	TRINITY_DN126533_c2_g3_i1	1099	882.835
TRINITY_DN126533_c3_g2_i1	kiaa1919	Chr05	74048122	74048122	TRINITY_DN126533_c3_g2_i1	2600	2383.83
TRINITY_DN126533_c4_g2_i1	NA	NA	NA	NA	TRINITY_DN126533_c4_g2_i1	426	214.813
TRINITY_DN126534_c2_g2_i1	rab20	Chr02	113621696	113621696	TRINITY_DN126534_c2_g2_i1	1170	953.835
TRINITY_DN126534_c3_g1_i1	LOC100492548-like	Chr03	46437528	46437528	TRINITY_DN126534_c3_g1_i1	3059	2842.83
TRINITY_DN126535_c1_g2_i4	reps2	Chr02	90931851	90931851	TRINITY_DN126535_c1_g2_i4	3176	2959.83
TRINITY_DN126536_c4_g2_i2	LOC100493580	scaffold_3581	374	374	TRINITY_DN126536_c4_g2_i2	2268	2051.83
TRINITY_DN126536_c5_g1_i1	alg5	Chr02	148805808	148805808	TRINITY_DN126536_c5_g1_i1	2378	2161.83
TRINITY_DN126540_c0_g1_i1	prrg1	Chr02	105124639	105124639	TRINITY_DN126540_c0_g1_i1	1078	861.835
TRINITY_DN126545_c0_g3_i5	fabp1	Chr01	15230089	15230089	TRINITY_DN126545_c0_g3_i5	900	683.958
TRINITY_DN126551_c0_g2_i5	Xetrov90002881m	Chr01	143481864	143481864	TRINITY_DN126551_c0_g2_i5	1362	1145.83
TRINITY_DN126555_c5_g5_i1	NA	NA	NA	NA	TRINITY_DN126555_c5_g5_i1	1736	1519.83
TRINITY_DN126559_c1_g4_i2	kansl2	Chr02	132393410	132393410	TRINITY_DN126559_c1_g4_i2	1893	1676.83
TRINITY_DN126563_c3_g1_i1	NA	NA	NA	NA	TRINITY_DN126563_c3_g1_i1	1403	1186.83
TRINITY_DN126564_c5_g2_i1	bicc1	Chr07	7611027	7611027	TRINITY_DN126564_c5_g2_i1	4847	4630.83
TRINITY_DN126568_c3_g2_i6	NA	NA	NA	NA	TRINITY_DN126568_c3_g2_i6	405	195.408
TRINITY_DN126569_c2_g5_i1	NA	NA	NA	NA	TRINITY_DN126569_c2_g5_i1	431	219.461
TRINITY_DN126577_c0_g1_i1	nup43	Chr05	61915462	61915462	TRINITY_DN126577_c0_g1_i1	1825	1608.83
TRINITY_DN126578_c1_g1_i7	NA	NA	NA	NA	TRINITY_DN126578_c1_g1_i7	2040	1823.83
TRINITY_DN126582_c2_g1_i3	LOC100496186	scaffold_711	13654	13654	TRINITY_DN126582_c2_g1_i3	2493	2276.83
TRINITY_DN126589_c3_g1_i2	slc25a38	Chr04	105417109	105417109	TRINITY_DN126589_c3_g1_i2	1893	1676.83
TRINITY_DN126594_c0_g1_i4	NA	NA	NA	NA	TRINITY_DN126594_c0_g1_i4	2644	2427.83
TRINITY_DN126597_c0_g1_i2	bglap	scaffold_848	25715	25715	TRINITY_DN126597_c0_g1_i2	1081	864.835
TRINITY_DN126600_c0_g1_i1	alkbh8	Chr02	157076170	157076170	TRINITY_DN126600_c0_g1_i1	2212	1995.83
TRINITY_DN126605_c1_g1_i1	ick-like	Chr05	114229935	114229935	TRINITY_DN126605_c1_g1_i1	2972	2755.83
TRINITY_DN126616_c6_g6_i2	btbd2	Chr01	83969265	83969265	TRINITY_DN126616_c6_g6_i2	3059	2842.83
TRINITY_DN126619_c1_g3_i3	tbcel	Chr07	87902944	87902944	TRINITY_DN126619_c1_g3_i3	2611	2394.83
TRINITY_DN126621_c0_g1_i1	krit1	Chr06	23382569	23382569	TRINITY_DN126621_c0_g1_i1	1825	1608.83
TRINITY_DN126623_c2_g1_i1	galnt16	Chr08	89507390	89507390	TRINITY_DN126623_c2_g1_i1	3205	2988.83
TRINITY_DN126626_c0_g1_i1	LOC100491976-like	scaffold_424	46750	46750	TRINITY_DN126626_c0_g1_i1	2737	2520.83
TRINITY_DN126629_c0_g1_i1	acsbg2	Chr01	82950824	82950824	TRINITY_DN126629_c0_g1_i1	4022	3805.83
TRINITY_DN126634_c0_g2_i1	slc25a44	scaffold_848	43551	43551	TRINITY_DN126634_c0_g2_i1	1967	1750.83
TRINITY_DN126637_c2_g1_i2	NA	NA	NA	NA	TRINITY_DN126637_c2_g1_i2	1069	852.835
TRINITY_DN126639_c0_g1_i1	fktn	Chr01	108104004	108104004	TRINITY_DN126639_c0_g1_i1	2105	1888.83
TRINITY_DN126641_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN126641_c1_g1_i1	478	264.518
TRINITY_DN126647_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN126647_c0_g1_i1	3870	3653.83
TRINITY_DN126650_c1_g1_i2	ecd	Chr07	30166684	30166684	TRINITY_DN126650_c1_g1_i2	2489	2272.83
TRINITY_DN126660_c0_g3_i5	rph3al	Chr02	92203046	92203046	TRINITY_DN126660_c0_g3_i5	2204	1987.83
TRINITY_DN126664_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN126664_c0_g2_i1	546	330.968
TRINITY_DN126676_c0_g1_i1	tmed1	Chr03	128049225	128049225	TRINITY_DN126676_c0_g1_i1	1512	1295.83
TRINITY_DN126683_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN126683_c0_g1_i2	1343	1126.83
TRINITY_DN126691_c0_g1_i1	mylip	Chr06	49120605	49120605	TRINITY_DN126691_c0_g1_i1	3201	2984.83
TRINITY_DN126692_c6_g4_i1	cited2	Chr05	66089188	66089188	TRINITY_DN126692_c6_g4_i1	1984	1767.83
TRINITY_DN126693_c0_g1_i1	mcm9-like	Chr05	70717380	70717380	TRINITY_DN126693_c0_g1_i1	3778	3561.83
TRINITY_DN126693_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN126693_c0_g2_i1	971	754.886
TRINITY_DN126696_c2_g1_i1	NA	NA	NA	NA	TRINITY_DN126696_c2_g1_i1	2664	2447.83
TRINITY_DN126701_c6_g2_i1	pptc7	Chr01	154213561	154213561	TRINITY_DN126701_c6_g2_i1	4174	3957.83
TRINITY_DN126709_c0_g1_i4	NA	NA	NA	NA	TRINITY_DN126709_c0_g1_i4	798	582.039
TRINITY_DN126721_c4_g1_i3	naa25	Chr01	155058146	155058146	TRINITY_DN126721_c4_g1_i3	3292	3075.83
TRINITY_DN126722_c0_g1_i1	LOC100498409-like	Chr02	114028373	114028373	TRINITY_DN126722_c0_g1_i1	6387	6170.83
TRINITY_DN126723_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN126723_c1_g1_i1	1979	1762.83
TRINITY_DN126723_c3_g3_i1	NA	NA	NA	NA	TRINITY_DN126723_c3_g3_i1	957	740.911
TRINITY_DN126724_c1_g2_i1	NA	NA	NA	NA	TRINITY_DN126724_c1_g2_i1	744	528.093
TRINITY_DN126729_c2_g1_i2	sp5l	Chr02	137812167	137812167	TRINITY_DN126729_c2_g1_i2	1594	1377.83
TRINITY_DN126754_c2_g1_i1	soat1	Chr04	91256047	91256047	TRINITY_DN126754_c2_g1_i1	3291	3074.83
TRINITY_DN126761_c0_g1_i1	mrpl54	Chr01	74389900	74389900	TRINITY_DN126761_c0_g1_i1	724	508.093
TRINITY_DN126765_c0_g1_i1	mmp28	Chr02	89599642	89599642	TRINITY_DN126765_c0_g1_i1	2202	1985.83
TRINITY_DN126767_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN126767_c0_g1_i1	2565	2348.83
TRINITY_DN126775_c0_g2_i4	spdl1	Chr03	23664410	23664410	TRINITY_DN126775_c0_g2_i4	2416	2199.83
TRINITY_DN126780_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN126780_c0_g1_i1	1182	965.835
TRINITY_DN126783_c1_g5_i3	tbpl2	Chr08	84284839	84284839	TRINITY_DN126783_c1_g5_i3	1210	993.835
TRINITY_DN126786_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN126786_c0_g1_i1	1713	1496.83
TRINITY_DN126792_c6_g3_i1	NA	NA	NA	NA	TRINITY_DN126792_c6_g3_i1	770	554.039
TRINITY_DN126794_c4_g2_i1	NA	NA	NA	NA	TRINITY_DN126794_c4_g2_i1	2526	2309.83
TRINITY_DN126796_c0_g13_i2	NA	NA	NA	NA	TRINITY_DN126796_c0_g13_i2	2205	1988.83
TRINITY_DN126798_c3_g1_i1	tm7sf2	Chr04	35445637	35445637	TRINITY_DN126798_c3_g1_i1	2142	1925.83
TRINITY_DN126813_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN126813_c1_g1_i1	2561	2344.83
TRINITY_DN126819_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN126819_c0_g1_i1	1386	1169.83
TRINITY_DN126820_c0_g1_i3	aass	Chr03	60287990	60287990	TRINITY_DN126820_c0_g1_i3	5200	4983.83
TRINITY_DN126827_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN126827_c0_g1_i1	1763	1546.83
TRINITY_DN126838_c0_g1_i1	fig4	Chr05	74691226	74691226	TRINITY_DN126838_c0_g1_i1	3227	3010.83
TRINITY_DN126839_c0_g2_i1	fbxo34	Chr08	84329818	84329818	TRINITY_DN126839_c0_g2_i1	2887	2670.83
TRINITY_DN126848_c4_g2_i1	NA	NA	NA	NA	TRINITY_DN126848_c4_g2_i1	530	315.184
TRINITY_DN126856_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN126856_c0_g1_i2	3058	2841.83
TRINITY_DN126858_c3_g1_i3	NA	NA	NA	NA	TRINITY_DN126858_c3_g1_i3	421	210.173
TRINITY_DN126862_c0_g1_i6	tmco3	Chr02	112306684	112306684	TRINITY_DN126862_c0_g1_i6	2797	2580.83
TRINITY_DN126871_c1_g5_i2	dnajc28	Chr02	10535116	10535116	TRINITY_DN126871_c1_g5_i2	1335	1118.83
TRINITY_DN126890_c0_g2_i1	mlf1-like	Chr05	103987120	103987120	TRINITY_DN126890_c0_g2_i1	1031	814.835
TRINITY_DN126891_c4_g1_i3	plg	Chr05	63582986	63582986	TRINITY_DN126891_c4_g1_i3	2583	2366.83
TRINITY_DN126897_c0_g2_i1	Xetrov90014239m	Chr05	86303519	86303519	TRINITY_DN126897_c0_g2_i1	2763	2546.83
TRINITY_DN126898_c6_g1_i1	NA	NA	NA	NA	TRINITY_DN126898_c6_g1_i1	1852	1635.83
TRINITY_DN126899_c2_g1_i1	amer1	Chr08	25347960	25347960	TRINITY_DN126899_c2_g1_i1	4589	4372.83
TRINITY_DN126907_c4_g3_i1	nudt4	Chr03	46649268	46649268	TRINITY_DN126907_c4_g3_i1	985	768.886
TRINITY_DN126907_c4_g9_i1	NA	NA	NA	NA	TRINITY_DN126907_c4_g9_i1	912	695.958
TRINITY_DN126910_c4_g1_i1	spry2	Chr02	121743634	121743634	TRINITY_DN126910_c4_g1_i1	2216	1999.83
TRINITY_DN126911_c6_g1_i1	btbd10-like	Chr04	305910	305910	TRINITY_DN126911_c6_g1_i1	2551	2334.83
TRINITY_DN126917_c0_g2_i4	NA	NA	NA	NA	TRINITY_DN126917_c0_g2_i4	416	205.527
TRINITY_DN126924_c1_g2_i3	b3gnt9-like	Chr04	54671905	54671905	TRINITY_DN126924_c1_g2_i3	1799	1582.83
TRINITY_DN126930_c1_g3_i1	NA	NA	NA	NA	TRINITY_DN126930_c1_g3_i1	1934	1717.83
TRINITY_DN126931_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN126931_c0_g1_i1	303	107.608
TRINITY_DN126931_c0_g3_i1	snx21	Chr10	16499996	16499996	TRINITY_DN126931_c0_g3_i1	1528	1311.83
TRINITY_DN126931_c1_g2_i7	asic2-like.2	Chr10	8365536	8365536	TRINITY_DN126931_c1_g2_i7	1494	1277.83
TRINITY_DN126931_c1_g4_i1	NA	NA	NA	NA	TRINITY_DN126931_c1_g4_i1	937	720.911
TRINITY_DN126932_c0_g1_i10	sybu	Chr06	120175494	120175494	TRINITY_DN126932_c0_g1_i10	3122	2905.83
TRINITY_DN126935_c6_g3_i3	slc9a6	Chr08	47607406	47607406	TRINITY_DN126935_c6_g3_i3	2756	2539.83
TRINITY_DN126942_c1_g1_i6	sowahc	Chr02	108361850	108361850	TRINITY_DN126942_c1_g1_i6	2101	1884.83
TRINITY_DN126944_c2_g6_i2	aktip	Chr04	25921420	25921420	TRINITY_DN126944_c2_g6_i2	1939	1722.83
TRINITY_DN126945_c0_g1_i2	fam210a	Chr06	87945160	87945160	TRINITY_DN126945_c0_g1_i2	2169	1952.83
TRINITY_DN126946_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN126946_c0_g1_i1	624	408.344
TRINITY_DN126960_c0_g7_i1	tmem64	Chr06	111540478	111540478	TRINITY_DN126960_c0_g7_i1	1456	1239.83
TRINITY_DN126964_c1_g3_i1	NA	NA	NA	NA	TRINITY_DN126964_c1_g3_i1	389	180.77
TRINITY_DN126975_c0_g1_i1	ube2z	Chr10	5254451	5254451	TRINITY_DN126975_c0_g1_i1	2227	2010.83
TRINITY_DN126983_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN126983_c0_g1_i2	2184	1967.83
TRINITY_DN126987_c3_g2_i2	NA	NA	NA	NA	TRINITY_DN126987_c3_g2_i2	1063	846.835
TRINITY_DN126995_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN126995_c0_g1_i1	977	760.886
TRINITY_DN127008_c0_g1_i1	irak1	Chr08	12201914	12201914	TRINITY_DN127008_c0_g1_i1	2914	2697.83
TRINITY_DN127010_c3_g1_i4	cmc1	Chr06	75691687	75691687	TRINITY_DN127010_c3_g1_i4	2410	2193.83
TRINITY_DN127013_c6_g1_i2	NA	NA	NA	NA	TRINITY_DN127013_c6_g1_i2	1180	963.835
TRINITY_DN127021_c5_g1_i1	cldn12	Chr06	20943002	20943002	TRINITY_DN127021_c5_g1_i1	1856	1639.83
TRINITY_DN127023_c0_g1_i3	snx27	scaffold_273	189456	189456	TRINITY_DN127023_c0_g1_i3	3678	3461.83
TRINITY_DN127025_c4_g1_i1	dapk3	Chr01	74262644	74262644	TRINITY_DN127025_c4_g1_i1	2567	2350.83
TRINITY_DN127028_c1_g1_i1	dcun1d3	Chr09	18524639	18524639	TRINITY_DN127028_c1_g1_i1	1592	1375.83
TRINITY_DN127028_c2_g1_i2	stard3	Chr10	3056909	3056909	TRINITY_DN127028_c2_g1_i2	3499	3282.83
TRINITY_DN127049_c0_g3_i1	kctd16	Chr03	29511750	29511750	TRINITY_DN127049_c0_g3_i1	3350	3133.83
TRINITY_DN127063_c3_g1_i3	NA	NA	NA	NA	TRINITY_DN127063_c3_g1_i3	1139	922.835
TRINITY_DN127064_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN127064_c0_g2_i1	422	211.102
TRINITY_DN127067_c5_g2_i2	Xetrov90016715m	Chr06	95328043	95328043	TRINITY_DN127067_c5_g2_i2	4913	4696.83
TRINITY_DN127070_c0_g1_i3	LOC100490271	Chr08	61707395	61707395	TRINITY_DN127070_c0_g1_i3	2037	1820.83
TRINITY_DN127072_c5_g2_i1	cdk1	Chr07	8473697	8473697	TRINITY_DN127072_c5_g2_i1	1079	862.835
TRINITY_DN127077_c4_g3_i5	NA	NA	NA	NA	TRINITY_DN127077_c4_g3_i5	2467	2250.83
TRINITY_DN127092_c0_g1_i5	NA	NA	NA	NA	TRINITY_DN127092_c0_g1_i5	3315	3098.83
TRINITY_DN127094_c2_g3_i3	dpf1	Chr08	56227527	56227527	TRINITY_DN127094_c2_g3_i3	1833	1616.83
TRINITY_DN127096_c0_g1_i2	irf6.2	Chr05	80381766	80381766	TRINITY_DN127096_c0_g1_i2	2028	1811.83
TRINITY_DN127097_c1_g2_i1	NA	NA	NA	NA	TRINITY_DN127097_c1_g2_i1	853	636.958
TRINITY_DN127109_c0_g1_i3	pccb	Chr05	128543162	128543162	TRINITY_DN127109_c0_g1_i3	2036	1819.83
TRINITY_DN127123_c1_g4_i2	rhpn2	Chr04	21018308	21018308	TRINITY_DN127123_c1_g4_i2	2850	2633.83
TRINITY_DN127129_c2_g3_i1	larp6-like.1	Chr01	82566090	82566090	TRINITY_DN127129_c2_g3_i1	2097	1880.83
TRINITY_DN127132_c1_g2_i2	pag1-like	Chr06	108956513	108956513	TRINITY_DN127132_c1_g2_i2	2410	2193.83
TRINITY_DN127135_c1_g1_i2	NA	NA	NA	NA	TRINITY_DN127135_c1_g1_i2	2234	2017.83
TRINITY_DN127136_c1_g1_i2	napb	Chr05	20815611	20815611	TRINITY_DN127136_c1_g1_i2	2060	1843.83
TRINITY_DN127143_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN127143_c0_g2_i1	1432	1215.83
TRINITY_DN127150_c4_g6_i2	lmo4.1	Chr04	96287951	96287951	TRINITY_DN127150_c4_g6_i2	1516	1299.83
TRINITY_DN127156_c7_g3_i1	fam26d-like	Chr05	69343102	69343102	TRINITY_DN127156_c7_g3_i1	1244	1027.83
TRINITY_DN127157_c0_g1_i1	LOC100493856	scaffold_590	7981	7981	TRINITY_DN127157_c0_g1_i1	4655	4438.83
TRINITY_DN127160_c7_g1_i2	NA	NA	NA	NA	TRINITY_DN127160_c7_g1_i2	1190	973.835
TRINITY_DN127161_c0_g1_i2	esco1	Chr06	93456670	93456670	TRINITY_DN127161_c0_g1_i2	3697	3480.83
TRINITY_DN127166_c4_g1_i3	NA	NA	NA	NA	TRINITY_DN127166_c4_g1_i3	1888	1671.83
TRINITY_DN127173_c7_g1_i3	tmem259	Chr01	81416115	81416115	TRINITY_DN127173_c7_g1_i3	5321	5104.83
TRINITY_DN127174_c0_g1_i1	casp6	Chr01	59235302	59235302	TRINITY_DN127174_c0_g1_i1	1537	1320.83
TRINITY_DN127175_c5_g1_i8	NA	NA	NA	NA	TRINITY_DN127175_c5_g1_i8	731	515.093
TRINITY_DN127175_c5_g2_i1	NA	NA	NA	NA	TRINITY_DN127175_c5_g2_i1	1748	1531.83
TRINITY_DN127175_c5_g3_i2	NA	NA	NA	NA	TRINITY_DN127175_c5_g3_i2	1179	962.835
TRINITY_DN127175_c5_g8_i1	NA	NA	NA	NA	TRINITY_DN127175_c5_g8_i1	826	609.999
TRINITY_DN127176_c3_g2_i1	NA	NA	NA	NA	TRINITY_DN127176_c3_g2_i1	1084	867.835
TRINITY_DN127178_c0_g3_i8	ccnb1.2	Chr04	83575822	83575822	TRINITY_DN127178_c0_g3_i8	1397	1180.83
TRINITY_DN127185_c2_g2_i3	cnot2	Chr03	49930698	49930698	TRINITY_DN127185_c2_g2_i3	3188	2971.83
TRINITY_DN127187_c0_g1_i1	golga7	Chr03	107238501	107238501	TRINITY_DN127187_c0_g1_i1	1647	1430.83
TRINITY_DN127191_c6_g2_i1	NA	NA	NA	NA	TRINITY_DN127191_c6_g2_i1	2632	2415.83
TRINITY_DN127191_c6_g5_i1	NA	NA	NA	NA	TRINITY_DN127191_c6_g5_i1	342	139.381
TRINITY_DN127202_c3_g6_i1	NA	NA	NA	NA	TRINITY_DN127202_c3_g6_i1	1309	1092.83
TRINITY_DN127209_c2_g4_i3	dph6-like	Chr08	91321973	91321973	TRINITY_DN127209_c2_g4_i3	2852	2635.83
TRINITY_DN127213_c4_g1_i1	NA	NA	NA	NA	TRINITY_DN127213_c4_g1_i1	536	321.109
