gid	gname	chr	chrall	start	end	target_id	length	eff_length	cutoff	bias	log2RPKM	sex
TRINITY_DN133324_c7_g1_i2	znf438	Chr06	Auto	15087516	15087516	TRINITY_DN133324_c7_g1_i2	3111	2894.83	FC1	female	3.845107945	meanmale
TRINITY_DN133347_c3_g1_i1	rdh10	Chr06	Auto	106259393	106259393	TRINITY_DN133347_c3_g1_i1	1424	1207.83	FC1	female	3.398678052	meanmale
TRINITY_DN133351_c7_g2_i4	malsu1	Chr06	Auto	34811097	34811097	TRINITY_DN133351_c7_g2_i4	1125	908.835	FC1	female	4.641268394	meanmale
TRINITY_DN133529_c0_g1_i3	itga8	Chr06	Auto	21479429	21479429	TRINITY_DN133529_c0_g1_i3	5517	5300.83	FC1	female	-0.721851286	meanmale
TRINITY_DN133596_c0_g1_i1	vcpip1	Chr06	Auto	104145603	104145603	TRINITY_DN133596_c0_g1_i1	4440	4223.83	FC1	female	2.376274769	meanmale
TRINITY_DN134080_c3_g1_i1	acpp	Chr06	Auto	71724216	71724216	TRINITY_DN134080_c3_g1_i1	2036	1819.83	FC1	female	0.916437237	meanmale
TRINITY_DN134234_c4_g2_i1	igf2bp3	Chr06	Auto	34734211	34734211	TRINITY_DN134234_c4_g2_i1	2518	2301.83	FC1	female	1.09875096	meanmale
TRINITY_DN134366_c1_g2_i1	galnt12	Chr06	Auto	38239674	38239674	TRINITY_DN134366_c1_g2_i1	3991	3774.83	FC1	female	-0.461448163	meanmale
TRINITY_DN134394_c0_g1_i2	nsun6	Chr06	Auto	19826775	19826775	TRINITY_DN134394_c0_g1_i2	1897	1680.83	FC1	female	2.837716311	meanmale
TRINITY_DN134513_c3_g1_i2	znf622	Chr06	Auto	59095871	59095871	TRINITY_DN134513_c3_g1_i2	1982	1765.83	FC1	female	5.510458023	meanmale
TRINITY_DN135121_c0_g2_i2	wrnip1	Chr06	Auto	52311491	52311491	TRINITY_DN135121_c0_g2_i2	3445	3228.83	FC1	female	2.576285274	meanmale
TRINITY_DN135136_c0_g4_i3	Xetrov90016619m	Chr06	Auto	88431947	88431947	TRINITY_DN135136_c0_g4_i3	4125	3908.83	FC1	female	2.09956514	meanmale
TRINITY_DN135187_c1_g1_i4	kbtbd2	Chr06	Auto	26152009	26152009	TRINITY_DN135187_c1_g1_i4	3692	3475.83	FC1	female	4.51867109	meanmale
TRINITY_DN135222_c1_g3_i1	snrk	Chr06	Auto	73144017	73144017	TRINITY_DN135222_c1_g3_i1	2840	2623.83	FC1	female	0.941854653	meanmale
TRINITY_DN135490_c1_g1_i2	napg	Chr06	Auto	89288026	89288026	TRINITY_DN135490_c1_g1_i2	1569	1352.83	FC1	female	3.819737496	meanmale
TRINITY_DN135567_c0_g1_i3	avl9	Chr06	Auto	26183399	26183399	TRINITY_DN135567_c0_g1_i3	5549	5332.83	FC1	female	0.835622876	meanmale
TRINITY_DN136432_c1_g1_i2	LOC101734581	Chr06	Auto	117136355	117136355	TRINITY_DN136432_c1_g1_i2	1957	1740.83	FC1	female	0.041691919	meanmale
TRINITY_DN67606_c0_g1_i1	prr15	Chr06	Auto	31630171	31630171	TRINITY_DN67606_c0_g1_i1	1574	1357.83	FC1	female	-0.49526099	meanmale
TRINITY_DN79505_c0_g1_i1	fignl1	Chr06	Auto	68645174	68645174	TRINITY_DN79505_c0_g1_i1	2823	2606.83	FC1	female	3.043276587	meanmale
TRINITY_DN86402_c1_g1_i1	tgfbr1	Chr06	Auto	69927305	69927305	TRINITY_DN86402_c1_g1_i1	3054	2837.83	FC1	female	4.011574436	meanmale
TRINITY_DN86565_c0_g1_i1	ints8	Chr06	Auto	115589497	115589497	TRINITY_DN86565_c0_g1_i1	3458	3241.83	FC1	female	3.212236204	meanmale
TRINITY_DN96300_c0_g1_i2	ppp1r17	Chr06	Auto	26663657	26663657	TRINITY_DN96300_c0_g1_i2	954	737.911	FC1	female	-1.304863725	meanmale
TRINITY_DN96585_c0_g2_i1	ndufaf6-like	Chr06	Auto	115553793	115553793	TRINITY_DN96585_c0_g2_i1	1054	837.835	FC1	female	4.919564108	meanmale
TRINITY_DN98050_c0_g1_i1	gorasp1	Chr06	Auto	5780457	5780457	TRINITY_DN98050_c0_g1_i1	1935	1718.83	FC1	female	2.088103944	meanmale
TRINITY_DN105578_c0_g1_i1	ipmk	Chr07	Auto	7302223	7302223	TRINITY_DN105578_c0_g1_i1	2283	2066.83	FC1	female	0.129981464	meanmale
TRINITY_DN106464_c0_g2_i1	Xetrov90018212m	Chr07	Auto	50883831	50883831	TRINITY_DN106464_c0_g2_i1	4375	4158.83	FC1	female	-2.350632112	meanmale
TRINITY_DN108305_c0_g2_i1	LOC101730685	Chr07	Auto	50819201	50819201	TRINITY_DN108305_c0_g2_i1	1490	1273.83	FC1	female	-2.174764739	meanmale
TRINITY_DN109430_c0_g5_i1	tysnd1	Chr07	Auto	34702872	34702872	TRINITY_DN109430_c0_g5_i1	2360	2143.83	FC1	female	3.066800994	meanmale
TRINITY_DN109790_c0_g1_i1	trappc4	Chr07	Auto	85229280	85229280	TRINITY_DN109790_c0_g1_i1	929	712.911	FC1	female	5.778283045	meanmale
TRINITY_DN112006_c0_g1_i1	zranb1	Chr07	Auto	12046311	12046311	TRINITY_DN112006_c0_g1_i1	3665	3448.83	FC1	female	3.946139462	meanmale
TRINITY_DN112152_c0_g2_i1	slc35a3.2	Chr07	Auto	115901016	115901016	TRINITY_DN112152_c0_g2_i1	2056	1839.83	FC1	female	3.210490686	meanmale
TRINITY_DN112429_c0_g2_i1	mcu	Chr07	Auto	32533379	32533379	TRINITY_DN112429_c0_g2_i1	3352	3135.83	FC1	female	2.12417613	meanmale
TRINITY_DN112501_c0_g1_i7	dhx32-like	Chr07	Auto	16717251	16717251	TRINITY_DN112501_c0_g1_i7	2281	2064.83	FC1	female	2.096831725	meanmale
TRINITY_DN113666_c2_g3_i1	nrbf2	Chr07	Auto	9416036	9416036	TRINITY_DN113666_c2_g3_i1	2911	2694.83	FC1	female	3.509507707	meanmale
TRINITY_DN114298_c0_g1_i1	capg	Chr07	Auto	61686014	61686014	TRINITY_DN114298_c0_g1_i1	2217	2000.83	FC1	female	3.767542106	meanmale
TRINITY_DN114426_c0_g1_i1	nkx6-2	Chr07	Auto	12176665	12176665	TRINITY_DN114426_c0_g1_i1	1604	1387.83	FC1	female	-1.568512384	meanmale
TRINITY_DN114642_c0_g1_i2	c1orf50	Chr07	Auto	68582558	68582558	TRINITY_DN114642_c0_g1_i2	991	774.86	FC1	female	4.718057127	meanmale
TRINITY_DN114751_c0_g1_i2	inpp5a.1	Chr07	Auto	12199071	12199071	TRINITY_DN114751_c0_g1_i2	1999	1782.83	FC1	female	1.92080956	meanmale
TRINITY_DN115343_c0_g1_i1	prpf19	Chr07	Auto	35821205	35821205	TRINITY_DN115343_c0_g1_i1	2406	2189.83	FC1	female	5.879987748	meanmale
TRINITY_DN115432_c0_g1_i1	ski	Chr07	Auto	82162063	82162063	TRINITY_DN115432_c0_g1_i1	3640	3423.83	FC1	female	1.993675675	meanmale
TRINITY_DN115448_c1_g1_i1	minpp1	Chr07	Auto	4816195	4816195	TRINITY_DN115448_c1_g1_i1	1887	1670.83	FC1	female	0.692687446	meanmale
TRINITY_DN116396_c0_g1_i1	LOC100490265	Chr07	Auto	77047307	77047307	TRINITY_DN116396_c0_g1_i1	2997	2780.83	FC1	female	1.681086789	meanmale
TRINITY_DN116499_c0_g1_i2	hells	Chr07	Auto	31006397	31006397	TRINITY_DN116499_c0_g1_i2	2865	2648.83	FC1	female	6.490542973	meanmale
TRINITY_DN118461_c0_g1_i5	pald1	Chr07	Auto	32814863	32814863	TRINITY_DN118461_c0_g1_i5	4563	4346.83	FC1	female	3.209049332	meanmale
TRINITY_DN118556_c0_g1_i2	MGC76132	Chr07	Auto	105386935	105386935	TRINITY_DN118556_c0_g1_i2	1182	965.835	FC1	female	5.612486631	meanmale
TRINITY_DN118574_c0_g2_i1	LOC100486044	Chr07	Auto	27169327	27169327	TRINITY_DN118574_c0_g2_i1	1958	1741.83	FC1	female	5.142598048	meanmale
TRINITY_DN118661_c0_g2_i1	ilvbl	Chr07	Auto	69160860	69160860	TRINITY_DN118661_c0_g2_i1	2917	2700.83	FC1	female	2.657421656	meanmale
TRINITY_DN119705_c0_g1_i3	slc37a2	Chr07	Auto	65097722	65097722	TRINITY_DN119705_c0_g1_i3	2101	1884.83	FC1	female	3.641349494	meanmale
TRINITY_DN120092_c0_g1_i1	stambpl1	Chr07	Auto	4489819	4489819	TRINITY_DN120092_c0_g1_i1	1829	1612.83	FC1	female	1.18948826	meanmale
TRINITY_DN120153_c0_g1_i3	LOC100494278-like	Chr07	Auto	5511139	5511139	TRINITY_DN120153_c0_g1_i3	2917	2700.83	FC1	female	1.403059281	meanmale
TRINITY_DN120603_c0_g1_i1	LOC549720	Chr07	Auto	70093635	70093635	TRINITY_DN120603_c0_g1_i1	1724	1507.83	FC1	female	5.403165362	meanmale
TRINITY_DN120777_c0_g1_i2	fuz	Chr07	Auto	103407840	103407840	TRINITY_DN120777_c0_g1_i2	1805	1588.83	FC1	female	3.136996544	meanmale
TRINITY_DN121255_c0_g1_i1	dffb	Chr07	Auto	75952155	75952155	TRINITY_DN121255_c0_g1_i1	1329	1112.83	FC1	female	1.725849061	meanmale
TRINITY_DN121645_c1_g1_i1	dffa	Chr07	Auto	38900036	38900036	TRINITY_DN121645_c1_g1_i1	1408	1191.83	FC1	female	1.058689879	meanmale
TRINITY_DN121649_c0_g1_i1	dbp	Chr07	Auto	95612475	95612475	TRINITY_DN121649_c0_g1_i1	2970	2753.83	FC1	female	-0.783681103	meanmale
TRINITY_DN122182_c0_g1_i2	c10orf35	Chr07	Auto	51801787	51801787	TRINITY_DN122182_c0_g1_i2	1259	1042.83	FC1	female	4.357433549	meanmale
TRINITY_DN122469_c0_g1_i1	supv3l1	Chr07	Auto	30644008	30644008	TRINITY_DN122469_c0_g1_i1	2453	2236.83	FC1	female	3.802849401	meanmale
TRINITY_DN122608_c0_g2_i2	mthfr	Chr07	Auto	54101219	54101219	TRINITY_DN122608_c0_g2_i2	2393	2176.83	FC1	female	1.641148763	meanmale
TRINITY_DN122613_c1_g1_i3	ppp3cc	Chr07	Auto	31360917	31360917	TRINITY_DN122613_c1_g1_i3	3473	3256.83	FC1	female	3.263109393	meanmale
TRINITY_DN122686_c1_g1_i1	tmem246	Chr07	Auto	60205133	60205133	TRINITY_DN122686_c1_g1_i1	2945	2728.83	FC1	female	2.518230719	meanmale
TRINITY_DN122691_c0_g1_i1	LOC100485840	Chr07	Auto	70482714	70482714	TRINITY_DN122691_c0_g1_i1	2302	2085.83	FC1	female	1.090400936	meanmale
TRINITY_DN123085_c0_g1_i1	MGC107851	Chr07	Auto	79125147	79125147	TRINITY_DN123085_c0_g1_i1	2343	2126.83	FC1	female	3.260350394	meanmale
TRINITY_DN123402_c0_g1_i1	srm-like	Chr07	Auto	39710550	39710550	TRINITY_DN123402_c0_g1_i1	2332	2115.83	FC1	female	5.338890208	meanmale
TRINITY_DN123529_c1_g1_i1	LOC101732849	Chr07	Auto	95698117	95698117	TRINITY_DN123529_c1_g1_i1	2705	2488.83	FC1	female	0.683716112	meanmale
TRINITY_DN123654_c2_g1_i6	oat.1	Chr07	Auto	11393739	11393739	TRINITY_DN123654_c2_g1_i6	1889	1672.83	FC1	female	5.454676319	meanmale
TRINITY_DN123708_c4_g1_i1	utp3	Chr07	Auto	77984665	77984665	TRINITY_DN123708_c4_g1_i1	2074	1857.83	FC1	female	5.047993671	meanmale
TRINITY_DN123802_c0_g1_i3	hinfp	Chr07	Auto	85735157	85735157	TRINITY_DN123802_c0_g1_i3	2161	1944.83	FC1	female	3.158041114	meanmale
TRINITY_DN123838_c1_g3_i1	LOC100489980-like	Chr07	Auto	17022611	17022611	TRINITY_DN123838_c1_g3_i1	2692	2475.83	FC1	female	-0.35673567	meanmale
TRINITY_DN124075_c3_g4_i1	sfr1-like	Chr07	Auto	19597334	19597334	TRINITY_DN124075_c3_g4_i1	1369	1152.83	FC1	female	4.171496178	meanmale
TRINITY_DN124238_c0_g1_i1	rad9a	Chr07	Auto	60244427	60244427	TRINITY_DN124238_c0_g1_i1	2725	2508.83	FC1	female	3.714629232	meanmale
TRINITY_DN124251_c3_g4_i1	LOC733735	Chr07	Auto	104231279	104231279	TRINITY_DN124251_c3_g4_i1	1101	884.835	FC1	female	3.473006755	meanmale
TRINITY_DN124491_c7_g2_i1	LOC100488420	Chr07	Auto	110560941	110560941	TRINITY_DN124491_c7_g2_i1	2272	2055.83	FC1	female	2.832353274	meanmale
TRINITY_DN124534_c3_g3_i1	pstk	Chr07	Auto	11878813	11878813	TRINITY_DN124534_c3_g3_i1	1303	1086.83	FC1	female	2.484476802	meanmale
TRINITY_DN124593_c3_g2_i3	LOC100036671	Chr07	Auto	109613603	109613603	TRINITY_DN124593_c3_g2_i3	4194	3977.83	FC1	female	-0.699141597	meanmale
TRINITY_DN124874_c2_g2_i1	bmpr1a	Chr07	Auto	45640330	45640330	TRINITY_DN124874_c2_g2_i1	2282	2065.83	FC1	female	2.68320588	meanmale
TRINITY_DN125052_c1_g2_i1	bms1	Chr07	Auto	44914291	44914291	TRINITY_DN125052_c1_g2_i1	2951	2734.83	FC1	female	4.359037832	meanmale
TRINITY_DN125076_c0_g1_i6	exosc10	Chr07	Auto	39739331	39739331	TRINITY_DN125076_c0_g1_i6	2932	2715.83	FC1	female	5.099911099	meanmale
TRINITY_DN125191_c5_g6_i1	ado	Chr07	Auto	9557692	9557692	TRINITY_DN125191_c5_g6_i1	1482	1265.83	FC1	female	1.630300964	meanmale
TRINITY_DN125320_c1_g6_i1	clp1	Chr07	Auto	58263462	58263462	TRINITY_DN125320_c1_g6_i1	2001	1784.83	FC1	female	-1.796259217	meanmale
TRINITY_DN125359_c1_g1_i1	leng1	Chr07	Auto	95778329	95778329	TRINITY_DN125359_c1_g1_i1	1169	952.835	FC1	female	2.45469658	meanmale
TRINITY_DN125442_c1_g2_i2	apoa5	Chr07	Auto	83939838	83939838	TRINITY_DN125442_c1_g2_i2	2009	1792.83	FC1	female	-0.015300792	meanmale
TRINITY_DN125618_c1_g2_i2	unc5b-like	Chr07	Auto	40845372	40845372	TRINITY_DN125618_c1_g2_i2	5543	5326.83	FC1	female	1.289409479	meanmale
TRINITY_DN125707_c0_g1_i1	med19	Chr07	Auto	58552541	58552541	TRINITY_DN125707_c0_g1_i1	985	768.886	FC1	female	5.291721764	meanmale
TRINITY_DN126047_c5_g5_i7	LOC100495271	Chr07	Auto	96629501	96629501	TRINITY_DN126047_c5_g5_i7	1253	1036.83	FC1	female	4.909638577	meanmale
TRINITY_DN126122_c4_g2_i1	htr3b	Chr07	Auto	73429072	73429072	TRINITY_DN126122_c4_g2_i1	1766	1549.83	FC1	female	0.86647207	meanmale
TRINITY_DN126217_c0_g2_i3	zbtb48	Chr07	Auto	91410418	91410418	TRINITY_DN126217_c0_g2_i3	2329	2112.83	FC1	female	3.467830768	meanmale
TRINITY_DN126302_c1_g8_i2	agtrap	Chr07	Auto	54060843	54060843	TRINITY_DN126302_c1_g8_i2	1288	1071.83	FC1	female	3.279142363	meanmale
TRINITY_DN126374_c0_g1_i1	Xetrov90017474m	Chr07	Auto	7382214	7382214	TRINITY_DN126374_c0_g1_i1	2976	2759.83	FC1	female	4.728214302	meanmale
TRINITY_DN126422_c1_g1_i4	pusl1-like	Chr07	Auto	69886168	69886168	TRINITY_DN126422_c1_g1_i4	1255	1038.83	FC1	female	2.955391489	meanmale
TRINITY_DN126507_c0_g1_i2	igsf9b-like	Chr07	Auto	49213258	49213258	TRINITY_DN126507_c0_g1_i2	5835	5618.83	FC1	female	1.030023468	meanmale
TRINITY_DN126619_c1_g3_i3	tbcel	Chr07	Auto	87902944	87902944	TRINITY_DN126619_c1_g3_i3	2611	2394.83	FC1	female	4.254438794	meanmale
TRINITY_DN126650_c1_g1_i2	ecd	Chr07	Auto	30166684	30166684	TRINITY_DN126650_c1_g1_i2	2489	2272.83	FC1	female	2.944487125	meanmale
TRINITY_DN127072_c5_g2_i1	cdk1	Chr07	Auto	8473697	8473697	TRINITY_DN127072_c5_g2_i1	1079	862.835	FC1	female	7.354451833	meanmale
TRINITY_DN127377_c4_g1_i1	Xetrov90017730m	Chr07	Auto	23491504	23491504	TRINITY_DN127377_c4_g1_i1	3466	3249.83	FC1	female	2.158529512	meanmale
TRINITY_DN127458_c0_g6_i1	lepre1	Chr07	Auto	68539357	68539357	TRINITY_DN127458_c0_g6_i1	3040	2823.83	FC1	female	3.227323765	meanmale
TRINITY_DN127766_c6_g1_i1	cptp	Chr07	Auto	69936849	69936849	TRINITY_DN127766_c6_g1_i1	716	500.11	FC1	female	2.443961742	meanmale
TRINITY_DN127949_c1_g1_i8	epn2	Chr07	Auto	96522320	96522320	TRINITY_DN127949_c1_g1_i8	3672	3455.83	FC1	female	3.996764058	meanmale
TRINITY_DN127950_c0_g1_i2	Xetrov90017899m	Chr07	Auto	32065167	32065167	TRINITY_DN127950_c0_g1_i2	2684	2467.83	FC1	female	3.95050679	meanmale
TRINITY_DN128170_c5_g6_i1	mpzl2	Chr07	Auto	84855412	84855412	TRINITY_DN128170_c5_g6_i1	1454	1237.83	FC1	female	-0.670508744	meanmale
TRINITY_DN128276_c0_g1_i2	neurl1	Chr07	Auto	20128973	20128973	TRINITY_DN128276_c0_g1_i2	3891	3674.83	FC1	female	0.708724543	meanmale
TRINITY_DN128642_c2_g2_i1	trpm5-like	Chr07	Auto	109376993	109376993	TRINITY_DN128642_c2_g2_i1	4440	4223.83	FC1	female	-0.096370644	meanmale
TRINITY_DN128703_c7_g2_i2	nosip	Chr07	Auto	102708991	102708991	TRINITY_DN128703_c7_g2_i2	1614	1397.83	FC1	female	3.899419357	meanmale
TRINITY_DN128924_c2_g2_i4	LOC100487919	Chr07	Auto	100595871	100595871	TRINITY_DN128924_c2_g2_i4	2251	2034.83	FC1	female	-1.009240289	meanmale
TRINITY_DN129190_c3_g1_i1	kif20b-like	Chr07	Auto	28134900	28134900	TRINITY_DN129190_c3_g1_i1	6086	5869.83	FC1	female	3.526951744	meanmale
TRINITY_DN129218_c0_g1_i9	c1orf159	Chr07	Auto	79028585	79028585	TRINITY_DN129218_c0_g1_i9	1326	1109.83	FC1	female	4.23679322	meanmale
TRINITY_DN129454_c4_g3_i3	ppif	Chr07	Auto	55882871	55882871	TRINITY_DN129454_c4_g3_i3	1450	1233.83	FC1	female	4.741920563	meanmale
TRINITY_DN129702_c4_g2_i1	LOC100492389	Chr07	Auto	96675013	96675013	TRINITY_DN129702_c4_g2_i1	2317	2100.83	FC1	female	4.018685054	meanmale
TRINITY_DN129877_c1_g1_i2	LOC100493403	Chr07	Auto	98332987	98332987	TRINITY_DN129877_c1_g1_i2	1809	1592.83	FC1	female	4.2176056	meanmale
TRINITY_DN129991_c1_g1_i3	mpzl3	Chr07	Auto	84835345	84835345	TRINITY_DN129991_c1_g1_i3	945	728.911	FC1	female	0.795412187	meanmale
TRINITY_DN130136_c5_g5_i1	hspbp1	Chr07	Auto	106179346	106179346	TRINITY_DN130136_c5_g5_i1	2890	2673.83	FC1	female	3.424365575	meanmale
TRINITY_DN130227_c9_g1_i1	zbtb16	Chr07	Auto	73537772	73537772	TRINITY_DN130227_c9_g1_i1	4031	3814.83	FC1	female	0.267456621	meanmale
TRINITY_DN130361_c2_g1_i2	minpp1-like.1	Chr07	Auto	4846309	4846309	TRINITY_DN130361_c2_g1_i2	2321	2104.83	FC1	female	4.196001373	meanmale
TRINITY_DN130389_c11_g1_i3	pank4	Chr07	Auto	81022269	81022269	TRINITY_DN130389_c11_g1_i3	3326	3109.83	FC1	female	3.12252588	meanmale
TRINITY_DN130572_c1_g2_i2	glud1	Chr07	Auto	45021779	45021779	TRINITY_DN130572_c1_g2_i2	3159	2942.83	FC1	female	6.171351341	meanmale
TRINITY_DN130664_c0_g5_i3	ogdhl	Chr07	Auto	42092020	42092020	TRINITY_DN130664_c0_g5_i3	3576	3359.83	FC1	female	3.022535418	meanmale
TRINITY_DN130665_c1_g5_i3	prrg4	Chr07	Auto	102754806	102754806	TRINITY_DN130665_c1_g5_i3	2687	2470.83	FC1	female	3.404403859	meanmale
TRINITY_DN130785_c3_g2_i1	ube2s	Chr07	Auto	98182645	98182645	TRINITY_DN130785_c3_g2_i1	3605	3388.83	FC1	female	4.652556249	meanmale
TRINITY_DN130866_c2_g2_i1	sfxn3	Chr07	Auto	21569006	21569006	TRINITY_DN130866_c2_g2_i1	2530	2313.83	FC1	female	2.260879813	meanmale
TRINITY_DN131080_c0_g1_i2	LOC100489703	Chr07	Auto	95316671	95316671	TRINITY_DN131080_c0_g1_i2	4695	4478.83	FC1	female	3.313009755	meanmale
TRINITY_DN131318_c1_g3_i1	calhm2	Chr07	Auto	20315837	20315837	TRINITY_DN131318_c1_g3_i1	1260	1043.83	FC1	female	0.257351925	meanmale
TRINITY_DN131419_c0_g1_i1	ssu72	Chr07	Auto	70659588	70659588	TRINITY_DN131419_c0_g1_i1	838	621.958	FC1	female	5.134219987	meanmale
TRINITY_DN131601_c5_g1_i1	gsk3a	Chr07	Auto	99022992	99022992	TRINITY_DN131601_c5_g1_i1	2555	2338.83	FC1	female	1.218461762	meanmale
TRINITY_DN131683_c0_g1_i1	vps11	Chr07	Auto	85106470	85106470	TRINITY_DN131683_c0_g1_i1	3347	3130.83	FC1	female	2.981293046	meanmale
TRINITY_DN131699_c2_g1_i1	ndst2	Chr07	Auto	52414319	52414319	TRINITY_DN131699_c2_g1_i1	5611	5394.83	FC1	female	3.384264404	meanmale
TRINITY_DN131819_c1_g4_i2	btrc	Chr07	Auto	22238310	22238310	TRINITY_DN131819_c1_g4_i2	2010	1793.83	FC1	female	2.414062388	meanmale
TRINITY_DN132031_c0_g1_i1	c8orf76	Chr07	Auto	4855114	4855114	TRINITY_DN132031_c0_g1_i1	1657	1440.83	FC1	female	2.277304335	meanmale
TRINITY_DN132098_c0_g2_i2	Xetrov90018470m	Chr07	Auto	67990916	67990916	TRINITY_DN132098_c0_g2_i2	4495	4278.83	FC1	female	0.815422504	meanmale
TRINITY_DN132108_c9_g1_i1	pvrl2	Chr07	Auto	101340057	101340057	TRINITY_DN132108_c9_g1_i1	2656	2439.83	FC1	female	3.031511778	meanmale
TRINITY_DN132180_c9_g6_i1	gif	Chr07	Auto	59567845	59567845	TRINITY_DN132180_c9_g6_i1	2602	2385.83	FC1	female	1.659700498	meanmale
TRINITY_DN132619_c0_g2_i2	zfyve27	Chr07	Auto	25374245	25374245	TRINITY_DN132619_c0_g2_i2	2814	2597.83	FC1	female	2.104023964	meanmale
TRINITY_DN132681_c0_g1_i2	pcsk7	Chr07	Auto	84223103	84223103	TRINITY_DN132681_c0_g1_i2	3560	3343.83	FC1	female	2.956760709	meanmale
TRINITY_DN132732_c0_g2_i2	c2cd2l	Chr07	Auto	85711975	85711975	TRINITY_DN132732_c0_g2_i2	2863	2646.83	FC1	female	2.359900305	meanmale
TRINITY_DN132882_c8_g2_i1	taf5	Chr07	Auto	20372799	20372799	TRINITY_DN132882_c8_g2_i1	3750	3533.83	FC1	female	2.523462494	meanmale
TRINITY_DN132899_c0_g1_i4	LOC100497867-like	Chr07	Auto	103729917	103729917	TRINITY_DN132899_c0_g1_i4	2913	2696.83	FC1	female	1.837857567	meanmale
TRINITY_DN132943_c0_g5_i8	kcnma1	Chr07	Auto	56681969	56681969	TRINITY_DN132943_c0_g5_i8	5435	5218.83	FC1	female	0.771590194	meanmale
TRINITY_DN132983_c0_g1_i1	pdcd11	Chr07	Auto	20335587	20335587	TRINITY_DN132983_c0_g1_i1	6638	6421.83	FC1	female	3.320919721	meanmale
TRINITY_DN133164_c3_g2_i1	sufu	Chr07	Auto	21051079	21051079	TRINITY_DN133164_c3_g2_i1	4600	4383.83	FC1	female	2.116762317	meanmale
TRINITY_DN133209_c1_g2_i1	sphk2-like	Chr07	Auto	95670353	95670353	TRINITY_DN133209_c1_g2_i1	4533	4316.83	FC1	female	1.274447545	meanmale
TRINITY_DN133243_c1_g2_i1	tcirg1	Chr07	Auto	60459818	60459818	TRINITY_DN133243_c1_g2_i1	2721	2504.83	FC1	female	3.413957219	meanmale
TRINITY_DN133364_c2_g4_i1	LOC100486384-like	Chr07	Auto	102560002	102560002	TRINITY_DN133364_c2_g4_i1	3731	3514.83	FC1	female	1.408107257	meanmale
TRINITY_DN133402_c0_g1_i2	isoc2	Chr07	Auto	98039491	98039491	TRINITY_DN133402_c0_g1_i2	1396	1179.83	FC1	female	5.021766383	meanmale
TRINITY_DN133484_c4_g1_i1	rnf20-like	Chr07	Auto	59955644	59955644	TRINITY_DN133484_c4_g1_i1	3714	3497.83	FC1	female	3.530144351	meanmale
TRINITY_DN133683_c0_g2_i6	mypn-like	Chr07	Auto	30295400	30295400	TRINITY_DN133683_c0_g2_i6	4593	4376.83	FC1	female	-1.087816783	meanmale
TRINITY_DN133703_c1_g4_i3	mob2.2	Chr07	Auto	109664705	109664705	TRINITY_DN133703_c1_g4_i3	1748	1531.83	FC1	female	2.463680845	meanmale
TRINITY_DN133957_c1_g2_i2	ccdc15	Chr07	Auto	65072517	65072517	TRINITY_DN133957_c1_g2_i2	2141	1924.83	FC1	female	2.303917193	meanmale
TRINITY_DN133976_c1_g2_i6	ikzf5	Chr07	Auto	11868732	11868732	TRINITY_DN133976_c1_g2_i6	2004	1787.83	FC1	female	4.229117225	meanmale
TRINITY_DN134022_c4_g3_i1	sgms1	Chr07	Auto	4932013	4932013	TRINITY_DN134022_c4_g3_i1	2206	1989.83	FC1	female	3.215992355	meanmale
TRINITY_DN134031_c5_g1_i1	cbl	Chr07	Auto	85895581	85895581	TRINITY_DN134031_c5_g1_i1	3554	3337.83	FC1	female	2.234697565	meanmale
TRINITY_DN134395_c0_g1_i5	fut2	Chr07	Auto	103368118	103368118	TRINITY_DN134395_c0_g1_i5	1986	1769.83	FC1	female	-0.415297895	meanmale
TRINITY_DN134642_c6_g4_i1	prpf31	Chr07	Auto	95715715	95715715	TRINITY_DN134642_c6_g4_i1	2168	1951.83	FC1	female	5.124185145	meanmale
TRINITY_DN134855_c0_g2_i1	cyth1-like	Chr07	Auto	106697307	106697307	TRINITY_DN134855_c0_g2_i1	4257	4040.83	FC1	female	2.997066297	meanmale
TRINITY_DN134932_c0_g1_i3	gbf1-like	Chr07	Auto	52981269	52981269	TRINITY_DN134932_c0_g1_i3	7444	7227.83	FC1	female	2.959847069	meanmale
TRINITY_DN135781_c3_g1_i2	polr3a	Chr07	Auto	56376372	56376372	TRINITY_DN135781_c3_g1_i2	4882	4665.83	FC1	female	2.435229737	meanmale
TRINITY_DN23317_c0_g1_i1	adam12	Chr07	Auto	16322525	16322525	TRINITY_DN23317_c0_g1_i1	3170	2953.83	FC1	female	0.336463375	meanmale
TRINITY_DN87377_c0_g1_i1	Xetrov90018310m	Chr07	Auto	57139881	57139881	TRINITY_DN87377_c0_g1_i1	981	764.886	FC1	female	3.574643968	meanmale
TRINITY_DN87383_c0_g1_i1	znf526	Chr07	Auto	99014188	99014188	TRINITY_DN87383_c0_g1_i1	3079	2862.83	FC1	female	4.316039878	meanmale
TRINITY_DN96603_c0_g1_i3	MGC147450	Chr07	Auto	62071975	62071975	TRINITY_DN96603_c0_g1_i3	1024	807.835	FC1	female	-0.66111057	meanmale
TRINITY_DN97012_c0_g2_i1	golga7b	Chr07	Auto	25668197	25668197	TRINITY_DN97012_c0_g2_i1	1260	1043.83	FC1	female	0.273781266	meanmale
TRINITY_DN99075_c0_g1_i2	ubiad1	Chr07	Auto	39942519	39942519	TRINITY_DN99075_c0_g1_i2	1599	1382.83	FC1	female	3.166725958	meanmale
