ID	tau	Tissue_name	gid	chr	chrone	start	end
TRINITY_DN123764_c2_g1_i6	0.245123518	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN123766_c5_g1_i3	0.324348312	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123776_c0_g1_i1	0.879191071	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123779_c0_g1_i1	0.485160311	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123780_c0_g2_i1	0.863859144	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123781_c4_g1_i1	0.27638167	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN123781_c4_g2_i2	0.292029002	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN123782_c1_g1_i2	0.512023256	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN123784_c0_g1_i1	0.787200932	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123784_c0_g2_i1	0.487447428	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123784_c0_g3_i1	0.674520696	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123784_c7_g4_i2	0.190332541	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123784_c7_g8_i1	0.474582673	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123787_c0_g1_i1	0.219682444	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123787_c0_g2_i6	0.260583366	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN123789_c2_g1_i1	0.620493442	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN123789_c2_g3_i3	0.558930282	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN123789_c2_g4_i3	0.700730262	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN123790_c0_g1_i2	0.529016022	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123791_c1_g1_i1	0.317813085	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123794_c0_g3_i1	0.236222143	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN123795_c0_g1_i1	0.338369965	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123796_c0_g1_i1	0.675307379	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123803_c0_g2_i1	0.56938358	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN123803_c0_g3_i3	0.677766756	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN123809_c0_g1_i2	0.871975247	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123809_c0_g2_i2	0.841251142	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123818_c6_g1_i1	0.552686071	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123818_c7_g1_i4	0.383872809	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123819_c0_g1_i3	0.331286543	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123822_c2_g1_i1	0.36299126	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN123824_c0_g3_i2	0.734040426	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123826_c0_g1_i2	0.576343404	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123827_c1_g2_i1	0.435443013	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123827_c2_g1_i1	0.583490903	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123827_c2_g5_i1	0.351031459	G46_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN123827_c3_g1_i3	0.297594651	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123827_c3_g2_i1	0.747126165	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN123834_c0_g1_i1	0.262326801	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123835_c0_g1_i1	0.675552256	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123836_c0_g1_i1	0.70329727	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123836_c0_g2_i2	0.853477498	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123836_c0_g3_i6	0.787023241	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123841_c0_g1_i1	0.243625187	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN123842_c1_g1_i1	0.378190455	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123842_c1_g2_i1	0.490370077	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123842_c6_g2_i1	0.528141908	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN123842_c8_g4_i1	0.544548278	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN123844_c0_g1_i1	0.524881632	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123845_c1_g1_i1	0.732588028	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123846_c0_g1_i2	0.820474894	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN123846_c1_g1_i1	0.864464359	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN123857_c1_g2_i1	0.845137835	G31_mean	NA	NA	Auto	NA	NA
TRINITY_DN123861_c1_g2_i10	0.343039754	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123863_c0_g1_i1	0.607415301	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123863_c1_g1_i3	0.323783616	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123866_c2_g1_i2	0.620872842	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123870_c1_g3_i1	0.940805158	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123870_c1_g4_i1	0.980511111	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123870_c1_g6_i2	0.979227565	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123872_c0_g2_i8	0.456899543	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123872_c1_g2_i1	0.308234615	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123874_c2_g1_i1	0.874510348	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123874_c2_g2_i1	0.905634721	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123875_c3_g3_i2	0.715787199	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123876_c0_g2_i1	0.779375498	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123878_c0_g2_i3	0.50399256	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123882_c0_g2_i2	0.439562054	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123882_c0_g4_i4	0.398618042	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123890_c5_g1_i1	0.618744486	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123890_c6_g1_i1	0.259238618	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN123892_c0_g2_i1	0.355924478	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123892_c1_g1_i2	0.211785264	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123894_c1_g1_i1	0.642549632	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123896_c1_g1_i2	0.291171364	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN1238_c0_g1_i1	0.925751686	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123901_c1_g2_i3	0.57423479	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123904_c0_g1_i1	0.368344011	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123906_c0_g1_i1	0.657102707	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123906_c0_g4_i2	0.595141112	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123908_c0_g1_i3	0.491698369	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123909_c5_g3_i1	0.76211122	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123910_c4_g6_i1	0.675826658	G31_mean	NA	NA	Auto	NA	NA
TRINITY_DN123911_c0_g1_i1	0.782518355	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123912_c2_g2_i2	0.26647342	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123912_c3_g2_i6	0.595206108	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123915_c3_g3_i1	0.571460116	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123915_c3_g4_i1	0.411177757	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123916_c1_g1_i2	0.307209915	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123916_c2_g2_i1	0.764602723	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123922_c0_g1_i1	0.605113272	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123922_c2_g1_i1	0.559768014	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123922_c3_g5_i1	0.289951678	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123926_c0_g2_i1	0.398811071	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123926_c0_g3_i1	0.360869913	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123928_c0_g1_i3	0.202516885	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN123931_c0_g1_i1	0.550987206	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123932_c1_g3_i2	0.763630393	G27_mean	NA	NA	Auto	NA	NA
TRINITY_DN123935_c0_g2_i1	0.578520331	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123937_c0_g1_i2	0.428544801	G27_mean	NA	NA	Auto	NA	NA
TRINITY_DN123937_c0_g3_i1	0.521246743	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123937_c0_g4_i1	0.544269247	G31_mean	NA	NA	Auto	NA	NA
TRINITY_DN123938_c7_g1_i1	0.471851938	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123940_c0_g1_i5	0.599716227	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123945_c3_g2_i1	0.367468791	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN123946_c3_g1_i1	0.766768809	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123947_c0_g1_i2	0.643040607	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123949_c1_g1_i2	0.237330632	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN123950_c8_g1_i1	0.111569801	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123951_c0_g1_i1	0.842351236	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123954_c0_g1_i1	0.818688288	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123956_c0_g1_i2	0.398206867	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123957_c0_g1_i1	0.250292382	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123957_c6_g2_i1	0.396869704	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123957_c6_g3_i1	0.670620012	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123957_c6_g5_i1	0.215454071	G31_mean	NA	NA	Auto	NA	NA
TRINITY_DN123961_c0_g1_i1	0.407355711	G27_mean	NA	NA	Auto	NA	NA
TRINITY_DN123962_c0_g2_i1	0.644338788	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN123962_c0_g3_i1	0.796945526	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123962_c1_g1_i1	0.395129617	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123962_c1_g3_i3	0.538248608	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123962_c2_g2_i1	0.568544424	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123962_c2_g3_i2	0.497135876	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123962_c3_g1_i1	0.986760322	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123963_c1_g1_i1	0.48157735	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123963_c1_g3_i1	0.270402433	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123967_c0_g2_i2	0.262217996	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123969_c0_g1_i1	0.670774129	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN123969_c0_g2_i2	0.686363524	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN123969_c1_g4_i3	0.272835265	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123971_c0_g1_i1	0.259226554	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN123972_c0_g1_i1	0.214922781	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN123972_c0_g2_i1	0.338709839	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN123975_c0_g1_i4	0.554777353	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123981_c0_g2_i1	0.539322479	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN123985_c1_g3_i1	0.547761694	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123987_c8_g1_i3	0.34516665	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123995_c1_g2_i1	0.853314785	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN123997_c0_g1_i1	0.526752441	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123998_c2_g1_i1	0.787061337	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123998_c2_g2_i1	0.948982212	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123998_c3_g2_i3	0.590470422	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN123999_c0_g1_i1	0.55221678	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123999_c0_g2_i1	0.315078094	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN123999_c6_g2_i3	0.435885239	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124001_c6_g2_i1	0.34001697	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN124001_c6_g5_i1	0.660159733	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN124005_c0_g1_i1	0.545353156	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN124007_c8_g1_i2	0.407242133	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124007_c9_g1_i1	0.371357129	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124007_c9_g2_i1	0.546721198	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN124012_c0_g2_i1	0.302741104	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN124012_c0_g3_i1	0.746355021	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124014_c1_g1_i1	0.608583053	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124015_c2_g3_i1	0.166508801	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN124015_c2_g4_i1	0.252604769	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN124016_c0_g1_i1	0.517428435	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124016_c0_g2_i1	0.450244817	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124018_c0_g1_i6	0.233963855	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN124018_c0_g3_i2	0.495860797	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN124021_c0_g1_i8	0.129045978	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124021_c0_g2_i1	0.216647221	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN124022_c0_g1_i1	0.40406434	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124022_c1_g2_i1	0.206318358	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124022_c1_g3_i1	0.541499527	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124024_c3_g7_i5	0.530249027	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN124029_c2_g1_i1	0.333179573	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124030_c4_g1_i1	0.447527997	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124031_c2_g2_i2	0.416084838	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124031_c2_g3_i1	0.247811246	G46_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN124031_c2_g6_i1	0.653219585	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124032_c0_g1_i3	0.963674957	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124034_c2_g12_i1	0.635966267	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124034_c2_g15_i1	0.582052636	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN124034_c2_g18_i1	0.529564353	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124034_c2_g3_i1	0.53441939	G31_mean	NA	NA	Auto	NA	NA
TRINITY_DN124034_c2_g4_i1	0.491000944	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN124034_c2_g5_i1	0.644990439	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124034_c2_g6_i1	0.483608722	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124034_c2_g8_i1	0.661942196	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124034_c2_g9_i1	0.56745808	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN124034_c3_g2_i1	0.395048487	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124035_c0_g1_i3	0.267171231	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124043_c1_g7_i3	0.264296464	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124043_c3_g5_i7	0.258083328	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124049_c3_g1_i1	0.669652789	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124049_c5_g2_i1	0.527955222	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN124049_c5_g3_i2	0.79964143	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124049_c5_g4_i1	0.407083973	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124050_c0_g1_i1	0.86424251	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124056_c10_g3_i1	0.709520486	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124056_c9_g1_i3	0.344725444	G46_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN124057_c2_g3_i1	0.281734961	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN124059_c0_g2_i1	0.889936579	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN124060_c0_g1_i1	0.602964242	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124060_c0_g2_i1	0.856679524	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124060_c0_g5_i1	0.911181979	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124061_c0_g1_i3	0.788479702	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124062_c0_g1_i1	0.945544378	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124062_c0_g3_i1	0.411450649	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124062_c1_g6_i3	0.428485252	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN124062_c2_g2_i1	0.173543893	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124062_c2_g3_i1	0.491233557	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124063_c1_g1_i1	0.274207665	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN124066_c0_g1_i1	0.802682556	G27_mean	NA	NA	Auto	NA	NA
TRINITY_DN124067_c0_g1_i2	0.776324856	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN124067_c0_g2_i1	0.730486576	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124072_c1_g1_i2	0.341330672	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124072_c1_g2_i5	0.288677217	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124076_c2_g4_i1	0.630901992	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN124077_c8_g2_i1	0.35981667	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124078_c1_g4_i1	0.540897099	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124078_c1_g5_i1	0.206256839	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124078_c1_g6_i3	0.476212734	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124080_c3_g1_i2	0.358638789	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN124080_c4_g1_i1	0.415774046	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN124081_c0_g7_i2	0.857255486	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN124081_c0_g8_i1	0.503043303	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN124082_c1_g1_i1	0.529542547	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124085_c0_g1_i1	0.355229318	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN124085_c0_g2_i1	0.794980739	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124085_c6_g1_i4	0.282296281	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124085_c6_g2_i1	0.984925777	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124087_c0_g1_i1	0.2950727	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124087_c0_g2_i3	0.385009458	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN124087_c0_g3_i1	0.341903769	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124089_c6_g2_i1	0.30867362	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124092_c5_g1_i1	0.502797769	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124093_c3_g9_i1	0.63091576	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN124095_c0_g2_i1	0.700781903	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124096_c0_g1_i4	0.494957653	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124097_c0_g1_i1	0.578014624	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN124098_c0_g2_i1	0.596185409	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124099_c3_g1_i1	0.365513089	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN124103_c0_g1_i3	0.502132286	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124104_c0_g1_i2	0.270726738	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN124106_c0_g1_i1	0.606501261	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124108_c3_g1_i5	0.425764695	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124109_c0_g2_i3	0.311593103	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124109_c1_g1_i1	0.389123244	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124111_c1_g1_i1	0.596439794	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124111_c1_g4_i1	0.774324739	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124112_c1_g1_i1	0.522294447	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124114_c2_g1_i1	0.744761203	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124114_c3_g1_i1	0.387675917	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN124114_c3_g2_i4	0.450599054	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124114_c3_g3_i1	0.585179669	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124116_c0_g3_i1	0.380355374	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124117_c3_g1_i1	0.852869109	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124117_c6_g6_i1	0.343472929	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124118_c2_g2_i2	0.086478127	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN124119_c0_g1_i1	0.533149215	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN124120_c3_g1_i7	0.315096749	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN124121_c0_g2_i10	0.602043657	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN124121_c0_g3_i1	0.672748167	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN124123_c0_g1_i1	0.559093014	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124129_c0_g1_i2	0.409571284	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124131_c5_g1_i1	0.44065343	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124132_c1_g1_i6	0.681158422	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124133_c0_g7_i1	0.289169323	G46_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN124133_c1_g5_i1	0.504057271	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124133_c1_g6_i3	0.343423444	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124133_c1_g7_i1	0.168492703	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN124134_c0_g1_i1	0.681374682	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN124134_c0_g2_i1	0.539487922	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN124137_c2_g2_i1	0.545883178	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124138_c14_g1_i1	0.482460433	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124138_c14_g2_i1	0.239978253	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124140_c0_g1_i1	0.391424675	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN124142_c9_g1_i1	0.256052747	G31_mean	NA	NA	Auto	NA	NA
TRINITY_DN124146_c5_g2_i1	0.401568467	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN124146_c9_g1_i1	0.935691999	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN124146_c9_g5_i1	0.567829516	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN124151_c5_g6_i3	0.709374336	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124153_c3_g3_i1	0.561451772	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN124153_c4_g2_i1	0.540898709	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN124153_c5_g1_i1	0.390543196	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN124153_c6_g1_i2	0.235331309	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124153_c8_g1_i1	0.23576797	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN124154_c1_g1_i1	0.300196244	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124154_c5_g2_i1	0.403041303	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN124154_c6_g1_i1	0.193109914	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN124155_c0_g1_i1	0.721140691	Ovary_mean	NA	NA	Auto	NA	NA
