gid	gname	chr	start	end	logFC.XYbrain.XXrain	bias	tau	tissue
TRINITY_DN126039_c5_g1_i4	NA	NA	NA	NA	-0.125819218	unbias	0.554208456	Brain_mean
TRINITY_DN126040_c0_g1_i1	NA	NA	NA	NA	-0.069790385	unbias	0.226392462	Testis_mean
TRINITY_DN126040_c2_g1_i1	NA	NA	NA	NA	0.318170988	unbias	0.289831252	Ovary_mean
TRINITY_DN126042_c0_g1_i1	NA	NA	NA	NA	0.060016448	unbias	0.427148752	Ovary_mean
TRINITY_DN126043_c0_g1_i2	NA	NA	NA	NA	-0.04338133	unbias	0.328326089	Brain_mean
TRINITY_DN126043_c1_g1_i5	tmem129	Chr01	13302596	13302596	-0.006699459	unbias	0.063356062	Testis_mean
TRINITY_DN126047_c5_g5_i7	NA	NA	NA	NA	-0.279974878	unbias	0.485767786	Ovary_mean
TRINITY_DN126047_c5_g6_i1	NA	NA	NA	NA	-0.529865425	unbias	0.623244013	Ovary_mean
TRINITY_DN126049_c0_g3_i1	NA	NA	NA	NA	0.200046449	unbias	0.157559391	G23_mean
TRINITY_DN126049_c0_g4_i12	NA	NA	NA	NA	0.130446824	unbias	0.134831316	G43_M_mean
TRINITY_DN126050_c0_g1_i2	NA	NA	NA	NA	-0.125908109	unbias	0.416398249	Ovary_mean
TRINITY_DN126051_c1_g2_i1	wdpcp	Chr05	28534643	28534643	0.240877585	unbias	0.509956705	Ovary_mean
TRINITY_DN126051_c1_g4_i2	NA	NA	NA	NA	-0.104119952	unbias	0.28381741	Ovary_mean
TRINITY_DN126051_c2_g2_i3	Xetrov90028296m	scaffold_36	173157	173157	0.177326932	unbias	0.686709484	Ovary_mean
TRINITY_DN126051_c3_g1_i2	NA	NA	NA	NA	-0.11145024	unbias	0.074676486	Brain_mean
TRINITY_DN126054_c0_g14_i1	polr2c	Chr04	28252170	28252170	-1.893129283	unbias	0.793430416	Brain_mean
TRINITY_DN126056_c8_g2_i3	NA	NA	NA	NA	0.623196381	unbias	0.539137164	Liver_mean
TRINITY_DN126056_c8_g5_i1	NA	NA	NA	NA	0.173379366	unbias	0.15837938	G43_M_mean
TRINITY_DN126058_c0_g1_i6	NA	NA	NA	NA	-0.097624418	unbias	0.468288592	Brain_mean
TRINITY_DN126059_c0_g2_i1	LOC100487440	Chr04	103640271	103640271	0.017989272	unbias	0.321991299	Brain_mean
TRINITY_DN126060_c0_g1_i1	NA	NA	NA	NA	0.080234959	unbias	0.76250528	Brain_mean
TRINITY_DN126063_c0_g1_i1	tusc3	Chr01	32624515	32624515	-0.224646953	unbias	0.37693193	G31_mean
TRINITY_DN126064_c0_g1_i1	NA	NA	NA	NA	0.051030391	unbias	0.41930924	G43_M_mean
TRINITY_DN126065_c0_g1_i1	NA	NA	NA	NA	0.960518688	unbias	0.505086038	Testis_mean
TRINITY_DN126066_c3_g3_i1	NA	NA	NA	NA	-0.108449631	unbias	0.315169939	Brain_mean
TRINITY_DN126066_c3_g4_i1	yes1	Chr06	92953398	92953398	-0.005932599	unbias	0.261764432	Brain_mean
TRINITY_DN126068_c0_g2_i4	NA	NA	NA	NA	0.030565306	unbias	0.165266193	G23_mean
TRINITY_DN126069_c0_g1_i1	tmem5	Chr03	47721326	47721326	0.107609017	unbias	0.804509349	Brain_mean
TRINITY_DN126072_c1_g1_i1	NA	NA	NA	NA	-0.000452307	unbias	0.535329987	Ovary_mean
TRINITY_DN126073_c0_g1_i2	NA	NA	NA	NA	0.0000211	unbias	0.147802432	Ovary_mean
TRINITY_DN126073_c0_g2_i3	LOC100493063	Chr07	72856189	72856189	-0.068873957	unbias	0.384957717	G43_F_mean
TRINITY_DN126073_c0_g4_i10	NA	NA	NA	NA	0.117485493	unbias	0.213560517	G46_F_mean
TRINITY_DN126074_c4_g1_i1	NA	NA	NA	NA	0.080657321	unbias	0.668742991	Brain_mean
TRINITY_DN126074_c4_g3_i1	gpr125	Chr01	22373004	22373004	0.080518065	unbias	0.695788232	Brain_mean
TRINITY_DN126074_c5_g1_i3	LOC101732531	Chr02	52033540	52033540	0.076336427	unbias	0.271798782	Ovary_mean
TRINITY_DN126074_c6_g1_i1	chst11	Chr03	40488991	40488991	-0.258064272	unbias	0.354926043	Brain_mean
TRINITY_DN126074_c6_g6_i1	NA	NA	NA	NA	0.208466858	unbias	0.298653733	Brain_mean
TRINITY_DN126075_c0_g3_i2	NA	NA	NA	NA	0.210201281	unbias	0.214241723	G27_mean
TRINITY_DN126077_c1_g1_i4	NA	NA	NA	NA	0.08501084	unbias	0.331998484	Ovary_mean
TRINITY_DN126079_c0_g1_i1	NA	NA	NA	NA	-0.116502742	unbias	0.457454618	Ovary_mean
TRINITY_DN126079_c1_g1_i3	kissr1b	Chr01	122621667	122621667	0.091924084	unbias	0.181083934	G23_mean
TRINITY_DN126081_c0_g1_i1	NA	NA	NA	NA	-0.121905475	unbias	0.547496789	G43_F_mean
TRINITY_DN126082_c1_g1_i1	NA	NA	NA	NA	0.191141887	unbias	0.342008646	Ovary_mean
TRINITY_DN126082_c1_g3_i1	NA	NA	NA	NA	0.016855566	unbias	0.345707603	Ovary_mean
TRINITY_DN126082_c2_g1_i1	egr1	Chr03	38781215	38781215	-1.021483399	unbias	0.457706679	Ovary_mean
TRINITY_DN126082_c3_g1_i1	NA	NA	NA	NA	0.441770378	unbias	0.204107776	G43_F_mean
TRINITY_DN126083_c0_g1_i1	NA	NA	NA	NA	0.145751643	unbias	0.189804742	G43_F_mean
TRINITY_DN126084_c7_g2_i1	NA	NA	NA	NA	0.137096056	unbias	0.220919056	Ovary_mean
TRINITY_DN126084_c8_g3_i1	NA	NA	NA	NA	0.3415306	unbias	0.278987094	G43_M_mean
TRINITY_DN126084_c8_g5_i1	LOC549720	Chr07	70093635	70093635	0.051466223	unbias	0.396305325	Brain_mean
TRINITY_DN126086_c0_g1_i8	NA	NA	NA	NA	0.095557444	unbias	0.401581654	Brain_mean
TRINITY_DN126087_c1_g1_i1	NA	NA	NA	NA	0.104310426	unbias	0.242106081	Brain_mean
TRINITY_DN126088_c0_g2_i2	LOC733735	Chr07	104231279	104231279	0.051858185	unbias	0.498347815	Ovary_mean
TRINITY_DN126089_c1_g1_i2	phf14	Chr06	46595161	46595161	0.395017857	unbias	0.750716773	Testis_mean
TRINITY_DN126090_c0_g1_i2	NA	NA	NA	NA	0.224228376	unbias	0.186024477	G23_mean
TRINITY_DN126091_c1_g2_i1	NA	NA	NA	NA	0.947836628	unbias	0.408172844	G27_mean
TRINITY_DN126091_c2_g1_i4	gtsf1	Chr02	141879537	141879537	0.360406474	unbias	0.328180345	G43_M_mean
TRINITY_DN126091_c3_g3_i7	NA	NA	NA	NA	0.168310612	unbias	0.248102601	Brain_mean
TRINITY_DN126092_c0_g2_i2	NA	NA	NA	NA	-0.096411461	unbias	0.606554069	Ovary_mean
TRINITY_DN126094_c0_g1_i1	LOC100495020-like	Chr06	108841773	108841773	0.036833737	unbias	0.404235049	Liver_mean
TRINITY_DN126095_c0_g3_i1	NA	NA	NA	NA	0.034683023	unbias	0.738117592	Brain_mean
TRINITY_DN126095_c0_g4_i1	NA	NA	NA	NA	-0.063468671	unbias	0.93290856	Brain_mean
TRINITY_DN126097_c0_g1_i4	LOC100488028-like	Chr08	7802661	7802661	0.068947575	unbias	0.529888549	Brain_mean
TRINITY_DN126097_c0_g2_i1	Xetrov90002803m	Chr01	139222545	139222545	0.237230607	unbias	0.515508218	G23_mean
TRINITY_DN126098_c0_g2_i6	NA	NA	NA	NA	0.522762033	unbias	0.411102675	G43_M_mean
TRINITY_DN126100_c3_g1_i1	NA	NA	NA	NA	-0.100100471	unbias	0.178310831	G23_mean
TRINITY_DN126100_c4_g1_i1	NA	NA	NA	NA	-0.223581046	unbias	0.937307248	Brain_mean
TRINITY_DN126102_c5_g2_i1	NA	NA	NA	NA	-0.112788137	unbias	0.315947607	Brain_mean
TRINITY_DN126102_c5_g3_i1	NA	NA	NA	NA	-0.039065099	unbias	0.413700566	Brain_mean
TRINITY_DN126102_c6_g1_i1	gtpbp3-like	Chr01	101308420	101308420	0.015758285	unbias	0.467295481	G27_mean
TRINITY_DN126104_c1_g1_i1	NA	NA	NA	NA	0.115342214	unbias	0.190849289	Brain_mean
TRINITY_DN126104_c1_g2_i1	NA	NA	NA	NA	-0.351341733	unbias	0.724944173	Brain_mean
TRINITY_DN126104_c1_g3_i1	NA	NA	NA	NA	0.161880021	unbias	0.506281136	Brain_mean
TRINITY_DN126104_c2_g2_i3	rab33b	Chr01	51662085	51662085	-0.062187808	unbias	0.232340524	Ovary_mean
TRINITY_DN126104_c3_g3_i3	NA	NA	NA	NA	0.807160399	unbias	0.564070836	G27_mean
TRINITY_DN126104_c3_g4_i3	NA	NA	NA	NA	1.330435515	unbias	0.350863727	G46_M_mean
TRINITY_DN126106_c0_g1_i3	NA	NA	NA	NA	0.19013944	unbias	0.577412325	Brain_mean
TRINITY_DN126107_c0_g1_i1	calb1	Chr06	111378722	111378722	0.368010149	unbias	0.219404964	Ovary_mean
TRINITY_DN126110_c0_g1_i2	treh-like	Chr07	85425181	85425181	0.161394567	unbias	0.290587633	Brain_mean
TRINITY_DN126111_c0_g1_i3	mrpl46	Chr03	100346149	100346149	-0.029744682	unbias	0.42821191	Ovary_mean
TRINITY_DN126113_c4_g2_i1	wnt4	Chr07	68744600	68744600	0.119467391	unbias	0.595398096	Ovary_mean
TRINITY_DN126114_c0_g1_i1	cds1	Chr01	92574911	92574911	-0.296122267	unbias	0.264935561	G43_M_mean
TRINITY_DN126115_c5_g1_i1	NA	NA	NA	NA	-0.019810592	unbias	0.145067718	G23_mean
TRINITY_DN126116_c2_g1_i2	NA	NA	NA	NA	-0.04808798	unbias	0.596472507	Brain_mean
TRINITY_DN126116_c3_g14_i1	NA	NA	NA	NA	-0.107575427	unbias	0.428122967	Brain_mean
TRINITY_DN126116_c3_g2_i2	NA	NA	NA	NA	-0.676427688	unbias	0.37876078	G43_F_mean
TRINITY_DN126116_c3_g6_i1	NA	NA	NA	NA	0.058320191	unbias	0.726578307	Brain_mean
TRINITY_DN126117_c0_g5_i1	NA	NA	NA	NA	0.11069889	unbias	0.318409236	Ovary_mean
TRINITY_DN126118_c2_g2_i1	NA	NA	NA	NA	-0.318455198	unbias	0.235184061	Brain_mean
TRINITY_DN126118_c2_g4_i2	tmem70	Chr06	106541254	106541254	-0.74050607	unbias	0.50441135	G27_mean
TRINITY_DN126119_c0_g1_i2	NA	NA	NA	NA	-0.047703922	unbias	0.475436535	Brain_mean
TRINITY_DN126120_c0_g2_i1	LOC100487082	Chr02	100022012	100022012	-0.28917321	unbias	0.242256724	Testis_mean
TRINITY_DN126122_c4_g2_i1	dpp6	Chr06	8326223	8326223	-0.129930418	unbias	0.351052061	Ovary_mean
TRINITY_DN126123_c3_g1_i3	NA	NA	NA	NA	0.130303646	unbias	0.525666766	Brain_mean
TRINITY_DN126124_c2_g1_i3	NA	NA	NA	NA	0.209252419	unbias	0.636803466	Brain_mean
TRINITY_DN126125_c0_g1_i4	prkacb	Chr04	29797286	29797286	-0.282787819	unbias	0.519694195	Ovary_mean
TRINITY_DN126125_c0_g2_i1	auh	Chr01	126397660	126397660	-0.167765349	unbias	0.303311334	Ovary_mean
TRINITY_DN126126_c0_g1_i1	Xetrov90014462m	Chr05	101421268	101421268	-0.471814647	unbias	0.346019663	G43_F_mean
TRINITY_DN126126_c1_g1_i2	NA	NA	NA	NA	-0.036634309	unbias	0.181746445	Brain_mean
TRINITY_DN126126_c1_g3_i1	NA	NA	NA	NA	-5.61408834	female	0.906555187	Ovary_mean
TRINITY_DN126126_c2_g1_i1	NA	NA	NA	NA	-0.111988422	unbias	0.574534436	Brain_mean
TRINITY_DN126127_c0_g1_i1	NA	NA	NA	NA	0.039330012	unbias	0.409529272	Ovary_mean
TRINITY_DN126127_c0_g2_i3	NA	NA	NA	NA	-0.010792041	unbias	0.380344835	Brain_mean
TRINITY_DN126128_c2_g1_i2	NA	NA	NA	NA	-0.294958444	unbias	0.301841155	G43_M_mean
TRINITY_DN126129_c10_g1_i3	stard7	Chr03	109225178	109225178	0.032741965	unbias	0.076891599	G23_mean
TRINITY_DN126129_c11_g1_i2	NA	NA	NA	NA	0.641179806	unbias	0.434312295	G31_mean
TRINITY_DN126129_c4_g1_i1	peli1	Chr08	84062677	84062677	-1.164461512	unbias	0.519959437	Brain_mean
TRINITY_DN126129_c4_g2_i1	gramd1a	Chr07	115965088	115965088	0.39747665	unbias	0.214471364	Ovary_mean
TRINITY_DN126129_c9_g1_i1	vcl	Chr07	57967287	57967287	0.088344457	unbias	0.270161972	Brain_mean
TRINITY_DN126131_c2_g1_i8	NA	NA	NA	NA	0.425107786	unbias	0.220635566	G27_mean
TRINITY_DN126131_c2_g4_i4	NA	NA	NA	NA	0.39468261	unbias	0.507483646	G43_F_mean
TRINITY_DN126133_c0_g1_i1	NA	NA	NA	NA	-0.007367147	unbias	0.293788478	Brain_mean
TRINITY_DN126133_c2_g1_i1	rrh	Chr01	59145793	59145793	-0.049632954	unbias	0.501691188	Ovary_mean
TRINITY_DN126133_c3_g1_i2	NA	NA	NA	NA	-0.037831922	unbias	0.302366404	G43_F_mean
TRINITY_DN126134_c3_g3_i1	NA	NA	NA	NA	0.335396847	unbias	0.41469621	Brain_mean
TRINITY_DN126135_c3_g4_i2	NA	NA	NA	NA	0.036447236	unbias	0.270584181	Ovary_mean
TRINITY_DN126135_c4_g1_i2	NA	NA	NA	NA	0.278585894	unbias	0.377410988	Ovary_mean
TRINITY_DN126136_c0_g1_i5	NA	NA	NA	NA	0.025762966	unbias	0.451193993	Ovary_mean
TRINITY_DN126137_c6_g2_i3	NA	NA	NA	NA	-0.189775861	unbias	0.328977455	G43_F_mean
TRINITY_DN126137_c6_g3_i1	NA	NA	NA	NA	-0.075242537	unbias	0.43686519	Brain_mean
TRINITY_DN126137_c6_g5_i2	NA	NA	NA	NA	-0.000975278	unbias	0.284450472	Brain_mean
TRINITY_DN126138_c0_g2_i2	aak1	Chr03	111690906	111690906	-0.094803355	unbias	0.34599431	Ovary_mean
TRINITY_DN126140_c5_g1_i1	NA	NA	NA	NA	-0.272028592	unbias	0.344793793	G43_F_mean
TRINITY_DN126141_c0_g1_i3	pla2g4a	Chr04	109155631	109155631	-0.190472121	unbias	0.196272355	G23_mean
TRINITY_DN126142_c0_g1_i4	NA	NA	NA	NA	0.071864081	unbias	0.39093668	Brain_mean
TRINITY_DN126144_c2_g1_i2	NA	NA	NA	NA	0.079260591	unbias	0.252658974	G43_F_mean
TRINITY_DN126145_c3_g1_i2	Xetrov90013897m	Chr05	62833399	62833399	0.80453259	unbias	0.287515044	G23_mean
TRINITY_DN126146_c1_g1_i1	NA	NA	NA	NA	0.075291398	unbias	0.39199444	Brain_mean
TRINITY_DN126147_c0_g2_i5	zdhhc17	Chr03	52017948	52017948	0.168535938	unbias	0.783807487	Brain_mean
TRINITY_DN126147_c0_g3_i3	pomp	scaffold_24	441041	441041	-0.121358947	unbias	0.782941616	Brain_mean
TRINITY_DN126149_c1_g1_i1	preb	scaffold_5338	85	85	-0.260737036	unbias	0.41966651	G43_M_mean
TRINITY_DN126149_c3_g1_i1	NA	NA	NA	NA	0.431428427	unbias	0.550197438	G43_M_mean
TRINITY_DN126149_c3_g2_i1	psen2	Chr05	40577865	40577865	0.113788956	unbias	0.210344341	G23_mean
TRINITY_DN126149_c4_g3_i1	NA	NA	NA	NA	0.264122038	unbias	0.271042241	Ovary_mean
TRINITY_DN126149_c5_g2_i2	NA	NA	NA	NA	-0.003830311	unbias	0.532300955	Ovary_mean
TRINITY_DN126150_c2_g2_i1	NA	NA	NA	NA	-0.120423474	unbias	0.231867421	Ovary_mean
TRINITY_DN126151_c3_g1_i1	NA	NA	NA	NA	-0.019479706	unbias	0.422619283	Liver_mean
TRINITY_DN126151_c4_g6_i2	NA	NA	NA	NA	0.100089583	unbias	0.322781983	G43_M_mean
TRINITY_DN126153_c2_g1_i1	NA	NA	NA	NA	-0.994840423	unbias	0.661036134	Brain_mean
TRINITY_DN126153_c3_g1_i5	nr2e1-like	Chr05	75625045	75625045	-0.907327668	unbias	0.48241816	G43_M_mean
TRINITY_DN126156_c2_g1_i2	NA	NA	NA	NA	0.147862562	unbias	0.095437028	G43_M_mean
TRINITY_DN126156_c3_g3_i7	NA	NA	NA	NA	0.011595426	unbias	0.287577867	Ovary_mean
TRINITY_DN126158_c0_g1_i1	dnd1	Chr03	17757098	17757098	0.02177778	unbias	0.604338081	Ovary_mean
TRINITY_DN126159_c0_g1_i2	NA	NA	NA	NA	0.178431274	unbias	0.332608103	G43_M_mean
TRINITY_DN126160_c5_g1_i1	NA	NA	NA	NA	-0.080268623	unbias	0.297163226	Brain_mean
TRINITY_DN126161_c0_g2_i4	hook2-like	scaffold_185	94113	94113	-0.226036279	unbias	0.424536335	Ovary_mean
TRINITY_DN126163_c4_g3_i1	NA	NA	NA	NA	0.18007636	unbias	0.719863227	Brain_mean
TRINITY_DN126163_c7_g2_i1	NA	NA	NA	NA	0.01982472	unbias	0.428160491	Brain_mean
TRINITY_DN126163_c7_g4_i1	NA	NA	NA	NA	0.43710364	unbias	0.590603656	Brain_mean
TRINITY_DN126164_c0_g1_i1	NA	NA	NA	NA	0.107873367	unbias	0.411982794	Ovary_mean
TRINITY_DN126165_c3_g1_i3	NA	NA	NA	NA	0.214742159	unbias	0.247744161	Liver_mean
TRINITY_DN126165_c3_g3_i1	NA	NA	NA	NA	0.18017141	unbias	0.271683539	Liver_mean
TRINITY_DN126166_c0_g1_i10	crocc	scaffold_984	2109	2109	0.197124841	unbias	0.130142528	G31_mean
TRINITY_DN126169_c2_g1_i1	Xetrov90009847m	Chr03	129966306	129966306	-0.019676797	unbias	0.212657029	Brain_mean
TRINITY_DN126169_c2_g3_i2	NA	NA	NA	NA	0.044089095	unbias	0.191696247	Brain_mean
TRINITY_DN126171_c0_g1_i1	erbb3	Chr02	134432081	134432081	1.11684266	unbias	0.298076936	G27_mean
TRINITY_DN126173_c2_g2_i1	esd	Chr02	131288037	131288037	0.439176469	unbias	0.743307153	Brain_mean
TRINITY_DN126173_c2_g3_i1	NA	NA	NA	NA	0.509098926	unbias	0.73987163	Brain_mean
TRINITY_DN126173_c2_g4_i1	polr3b	Chr03	12206598	12206598	0.375571447	unbias	0.578553119	G46_M_mean
TRINITY_DN126173_c3_g1_i1	NA	NA	NA	NA	0.163312842	unbias	0.836113855	Brain_mean
TRINITY_DN126174_c0_g1_i2	LOC100496795-like	Chr07	104636220	104636220	-0.071725001	unbias	0.354383397	Brain_mean
TRINITY_DN126176_c1_g1_i2	NA	NA	NA	NA	-0.07172362	unbias	0.147292521	G43_F_mean
TRINITY_DN126177_c8_g1_i1	NA	NA	NA	NA	-0.376479262	unbias	0.781265832	Ovary_mean
TRINITY_DN126177_c8_g2_i3	NA	NA	NA	NA	0.085561392	unbias	0.29102404	G46_M_mean
TRINITY_DN126178_c1_g1_i1	NA	NA	NA	NA	-0.291587252	unbias	0.53466751	Ovary_mean
TRINITY_DN126178_c1_g2_i1	NA	NA	NA	NA	0.009078955	unbias	0.130197467	G23_mean
TRINITY_DN126180_c0_g1_i1	NA	NA	NA	NA	0.156499329	unbias	0.569857971	Brain_mean
TRINITY_DN126180_c0_g2_i1	NA	NA	NA	NA	0.35707272	unbias	0.66935972	Brain_mean
TRINITY_DN126181_c0_g2_i5	NA	NA	NA	NA	-0.296551865	unbias	0.273032358	Ovary_mean
TRINITY_DN126182_c0_g5_i1	NA	NA	NA	NA	-0.029369185	unbias	0.262042705	Brain_mean
TRINITY_DN126184_c0_g2_i2	NA	NA	NA	NA	-0.224395301	unbias	0.587327658	Testis_mean
TRINITY_DN126186_c7_g3_i1	NA	NA	NA	NA	-0.172028477	unbias	0.229447755	G43_M_mean
TRINITY_DN126188_c5_g1_i1	NA	NA	NA	NA	0.033831985	unbias	0.80370058	Brain_mean
TRINITY_DN126188_c5_g4_i5	NA	NA	NA	NA	-0.1492233	unbias	0.298093527	Ovary_mean
TRINITY_DN126188_c5_g7_i3	dclk2	Chr02	149153382	149153382	0.016867566	unbias	0.441478308	Ovary_mean
TRINITY_DN126189_c1_g3_i1	NA	NA	NA	NA	-0.504111781	unbias	0.118871998	G46_F_mean
TRINITY_DN126189_c7_g2_i1	NA	NA	NA	NA	-0.090154896	unbias	0.477929831	Ovary_mean
TRINITY_DN126189_c8_g4_i1	NA	NA	NA	NA	-0.057627014	unbias	0.343942283	G43_F_mean
TRINITY_DN126189_c8_g6_i2	rps6ka1	Chr02	51799984	51799984	0.287493737	unbias	0.395313697	G43_F_mean
TRINITY_DN126190_c0_g1_i6	NA	NA	NA	NA	-0.549635357	unbias	0.553138146	Ovary_mean
TRINITY_DN126191_c0_g1_i1	NA	NA	NA	NA	-0.653047264	unbias	0.618596046	G43_F_mean
TRINITY_DN126192_c3_g1_i1	NA	NA	NA	NA	-0.142657912	unbias	0.327458368	Ovary_mean
TRINITY_DN126192_c3_g2_i13	NA	NA	NA	NA	-0.130969989	unbias	0.267036844	Ovary_mean
TRINITY_DN126192_c3_g3_i1	NA	NA	NA	NA	-0.062235089	unbias	0.419615676	Ovary_mean
TRINITY_DN126193_c2_g5_i3	NA	NA	NA	NA	0.078150167	unbias	0.177672459	Ovary_mean
TRINITY_DN126196_c0_g1_i2	NA	NA	NA	NA	0.210789208	unbias	0.567812666	Testis_mean
TRINITY_DN126197_c2_g1_i1	NA	NA	NA	NA	0.056123175	unbias	0.219031389	Brain_mean
TRINITY_DN126198_c0_g1_i2	NA	NA	NA	NA	-0.060716209	unbias	0.131170453	G43_F_mean
TRINITY_DN126200_c0_g3_i11	NA	NA	NA	NA	-0.098026399	unbias	0.5259432	Brain_mean
TRINITY_DN126201_c3_g1_i4	NA	NA	NA	NA	-0.34875392	unbias	0.344120512	Ovary_mean
TRINITY_DN126201_c4_g7_i4	NA	NA	NA	NA	0.388134329	unbias	0.601287992	Liver_mean
TRINITY_DN126202_c0_g1_i1	NA	NA	NA	NA	0.463999878	unbias	0.430961175	G43_F_mean
TRINITY_DN126202_c0_g2_i1	NA	NA	NA	NA	-0.370938323	unbias	0.210967975	Testis_mean
TRINITY_DN126202_c1_g1_i2	NA	NA	NA	NA	0.123906932	unbias	0.426503892	Ovary_mean
TRINITY_DN126203_c1_g1_i4	NA	NA	NA	NA	-0.000244201	unbias	0.242198767	Testis_mean
TRINITY_DN126203_c2_g1_i1	NA	NA	NA	NA	-0.026535984	unbias	0.329827952	Testis_mean
TRINITY_DN126203_c2_g2_i1	NA	NA	NA	NA	-0.232576436	unbias	0.282719159	Testis_mean
TRINITY_DN126204_c0_g1_i1	NA	NA	NA	NA	-0.084755646	unbias	0.317957196	G46_F_mean
TRINITY_DN126205_c1_g5_i1	LOC100144990	Chr02	117789145	117789145	-0.043917659	unbias	0.673801518	Brain_mean
TRINITY_DN126206_c0_g1_i1	Xetrov90022249m	Chr08	109916098	109916098	-0.013371322	unbias	0.216647402	Testis_mean
TRINITY_DN126207_c0_g1_i2	NA	NA	NA	NA	-0.056467799	unbias	0.197056291	Ovary_mean
TRINITY_DN126207_c1_g1_i1	NA	NA	NA	NA	0.0792613	unbias	0.307618613	Ovary_mean
TRINITY_DN126209_c7_g1_i1	NA	NA	NA	NA	0.547151238	unbias	0.350496637	G43_F_mean
TRINITY_DN126211_c0_g1_i1	NA	NA	NA	NA	-0.091891395	unbias	0.686477385	Brain_mean
TRINITY_DN126214_c1_g1_i4	NA	NA	NA	NA	-0.142726407	unbias	0.808070333	Brain_mean
TRINITY_DN126216_c0_g1_i1	nsun5	Chr02	37543313	37543313	0.13352227	unbias	0.4537377	Ovary_mean
TRINITY_DN126217_c0_g2_i3	NA	NA	NA	NA	-0.007524967	unbias	0.556547914	Ovary_mean
TRINITY_DN126217_c1_g1_i3	stip1	Chr04	40410607	40410607	0.37657846	unbias	0.574179225	Ovary_mean
TRINITY_DN126218_c1_g2_i1	NA	NA	NA	NA	0.065809009	unbias	0.583113539	Brain_mean
TRINITY_DN126219_c1_g2_i1	NA	NA	NA	NA	0.05114042	unbias	0.188353037	Brain_mean
TRINITY_DN126222_c0_g1_i1	NA	NA	NA	NA	-0.016168912	unbias	0.519605312	Ovary_mean
TRINITY_DN126223_c0_g1_i1	NA	NA	NA	NA	0.040201696	unbias	0.417655683	Ovary_mean
TRINITY_DN126224_c0_g1_i2	LOC101732853	Chr02	50935698	50935698	-0.281869566	unbias	0.310166875	Brain_mean
TRINITY_DN126225_c0_g1_i1	NA	NA	NA	NA	0.031589421	unbias	0.655601574	Ovary_mean
TRINITY_DN126225_c0_g2_i1	NA	NA	NA	NA	-0.230130667	unbias	0.635133309	Ovary_mean
TRINITY_DN126225_c0_g3_i2	NA	NA	NA	NA	0.086581033	unbias	0.537125626	Ovary_mean
TRINITY_DN126226_c0_g2_i1	NA	NA	NA	NA	-0.010051378	unbias	0.461004321	Brain_mean
TRINITY_DN126227_c1_g1_i1	NA	NA	NA	NA	0.156343104	unbias	0.409940974	G46_M_mean
TRINITY_DN126227_c1_g2_i1	NA	NA	NA	NA	-1.096607511	unbias	0.26710779	G46_M_mean
TRINITY_DN126227_c1_g3_i1	NA	NA	NA	NA	-0.491166836	unbias	0.265789669	G43_M_mean
TRINITY_DN126229_c2_g1_i4	NA	NA	NA	NA	0.354218953	unbias	0.276339678	Ovary_mean
TRINITY_DN126232_c4_g1_i2	NA	NA	NA	NA	0.04194349	unbias	0.39799364	Brain_mean
TRINITY_DN126232_c5_g1_i1	NA	NA	NA	NA	-0.015696453	unbias	0.195679651	Liver_mean
TRINITY_DN126235_c6_g1_i1	NA	NA	NA	NA	-0.003063098	unbias	0.385188431	Ovary_mean
TRINITY_DN126237_c11_g4_i1	ncs1	Chr08	5395862	5395862	0.436054351	unbias	0.275495723	G46_M_mean
TRINITY_DN126237_c9_g2_i1	NA	NA	NA	NA	-0.182518756	unbias	0.37727079	Brain_mean
TRINITY_DN126238_c5_g1_i1	NA	NA	NA	NA	-0.446360683	unbias	0.437798416	Brain_mean
TRINITY_DN126238_c5_g2_i1	NA	NA	NA	NA	-0.053304299	unbias	0.264362828	Brain_mean
TRINITY_DN126239_c1_g1_i2	NA	NA	NA	NA	0.112504698	unbias	0.667730567	Brain_mean
TRINITY_DN126240_c0_g2_i1	NA	NA	NA	NA	0.390160213	unbias	0.477941942	G23_mean
TRINITY_DN126242_c1_g3_i2	znf367	Chr01	124009536	124009536	-0.001281346	unbias	0.227754196	Brain_mean
TRINITY_DN126244_c0_g1_i2	NA	NA	NA	NA	-0.006597277	unbias	0.699284629	Ovary_mean
TRINITY_DN126245_c2_g1_i1	abca5	Chr10	23393177	23393177	-0.251892703	unbias	0.39215475	Ovary_mean
TRINITY_DN126245_c3_g1_i1	NA	NA	NA	NA	-0.039613348	unbias	0.159051913	Ovary_mean
TRINITY_DN126245_c5_g1_i1	rhoa	Chr04	115470283	115470283	0.072526459	unbias	0.715260079	Brain_mean
TRINITY_DN126245_c5_g2_i2	NA	NA	NA	NA	-0.002208318	unbias	0.787659608	Brain_mean
TRINITY_DN126245_c5_g3_i1	NA	NA	NA	NA	0.032587722	unbias	0.634846366	Brain_mean
TRINITY_DN126245_c6_g1_i1	NA	NA	NA	NA	-0.079256564	unbias	0.442291225	G46_F_mean
TRINITY_DN126245_c6_g2_i1	aspscr1	Chr10	18448395	18448395	-0.250528715	unbias	0.389687144	Ovary_mean
TRINITY_DN126246_c0_g2_i1	stx12	Chr02	57881803	57881803	-0.063971205	unbias	0.403546289	Brain_mean
TRINITY_DN126246_c1_g4_i2	NA	NA	NA	NA	-0.003773971	unbias	0.308768669	G46_M_mean
