gid	gname	chr	start	end	logFC.XYbrain.XXrain	bias	tau	tissue	dNdS	dN	dS
TRINITY_DN130211_c0_g1_i4	NA	NA	NA	NA	0.184503964	unbias	0.557462758	Ovary_mean	0.0564	0.0937	1.6607
TRINITY_DN130214_c0_g2_i2	NA	NA	NA	NA	0.227278122	unbias	0.644577109	Brain_mean	0.0228	0.026	1.1401
TRINITY_DN130214_c1_g1_i1	NA	NA	NA	NA	-0.246170948	unbias	0.8481036	Brain_mean	0.0302	0.0588	1.9465
TRINITY_DN130215_c0_g1_i5	NA	NA	NA	NA	-0.056673602	unbias	0.485990821	G43_M_mean	0.1684	0.3023	1.7954
TRINITY_DN130217_c2_g1_i1	NA	NA	NA	NA	-0.245812462	unbias	0.286130006	Brain_mean	0.1194	0.1499	1.2549
TRINITY_DN130221_c2_g6_i3	NA	NA	NA	NA	0.106523576	unbias	0.458476175	Ovary_mean	0.1253	0.2318	1.8505
TRINITY_DN130225_c6_g1_i1	LOC100493952-like	Chr03	34853155	34853155	0.224722842	unbias	0.299139845	Ovary_mean	0.0476	0.0919	1.9316
TRINITY_DN130227_c9_g1_i1	NA	NA	NA	NA	-0.549129843	unbias	0.725830979	Ovary_mean	0.0404	0.0408	1.0093
TRINITY_DN130228_c0_g3_i1	mnat1	Chr08	82013879	82013879	0.154634032	unbias	0.638433248	Brain_mean	0.0095	0.012	1.2681
TRINITY_DN130230_c1_g7_i7	NA	NA	NA	NA	0.233219869	unbias	0.393877051	Brain_mean	0.1087	0.168	1.5461
TRINITY_DN130232_c0_g1_i1	NA	NA	NA	NA	0.14056111	unbias	0.372501407	Testis_mean	0.0887	0.1526	1.7199
TRINITY_DN130233_c0_g1_i1	NA	NA	NA	NA	-0.069306155	unbias	0.392169972	Brain_mean	0.1504	0.1984	1.3195
TRINITY_DN130235_c8_g2_i1	NA	NA	NA	NA	0.136980556	unbias	0.539143891	Brain_mean	0.097	0.0935	0.9644
TRINITY_DN130241_c0_g2_i1	sgms1	Chr07	4932013	4932013	1.450757381	unbias	0.589611198	G43_M_mean	0.1356	0.2227	1.6418
TRINITY_DN130243_c2_g1_i1	plxna2	Chr02	47727120	47727120	-0.312125464	unbias	0.654907109	Brain_mean	0.0632	0.099	1.5647
TRINITY_DN130245_c1_g1_i1	NA	NA	NA	NA	-0.345197727	unbias	0.451079703	Liver_mean	0.0231	0.0415	1.7958
TRINITY_DN130246_c2_g6_i3	NA	NA	NA	NA	0.14068362	unbias	0.797976358	Brain_mean	0.0357	0.0662	1.8538
TRINITY_DN130247_c4_g4_i2	tp53i3	Chr05	141592465	141592465	0.140465484	unbias	0.413113461	Testis_mean	0.1554	0.2129	1.3695
TRINITY_DN130249_c0_g3_i1	NA	NA	NA	NA	-0.195560072	unbias	0.331673852	Liver_mean	0.1051	0.1808	1.7206
TRINITY_DN130253_c4_g4_i3	NA	NA	NA	NA	-0.024948062	unbias	0.575589381	Brain_mean	0.1823	0.3176	1.7424
TRINITY_DN130259_c2_g1_i1	rrm1	scaffold_147	334689	334689	-0.075198171	unbias	0.329691465	Brain_mean	0.0613	0.0962	1.5688
TRINITY_DN130260_c5_g1_i2	NA	NA	NA	NA	0.004731441	unbias	0.428454924	G23_mean	0.1383	0.2329	1.6842
TRINITY_DN130264_c0_g4_i1	LOC100127779	Chr08	47228041	47228041	0.057935513	unbias	0.309795402	Ovary_mean	0.0971	0.1716	1.7669
TRINITY_DN130267_c0_g1_i2	ccdc146	Chr03	68541057	68541057	0.113434221	unbias	0.50056354	Ovary_mean	0.1262	0.1972	1.5623
TRINITY_DN130271_c0_g1_i2	NA	NA	NA	NA	0.047781009	unbias	0.567628315	G27_mean	0.0805	0.1323	1.6436
TRINITY_DN130275_c0_g1_i1	NA	NA	NA	NA	0.128421014	unbias	0.554146687	Ovary_mean	0.0584	0.0853	1.462
TRINITY_DN130277_c0_g1_i2	NA	NA	NA	NA	-0.047779807	unbias	0.323554722	Ovary_mean	0.0133	0.0141	1.0611
TRINITY_DN130280_c0_g1_i1	NA	NA	NA	NA	-0.222014881	unbias	0.573772635	Ovary_mean	0.1031	0.1689	1.6374
TRINITY_DN130281_c0_g1_i1	NA	NA	NA	NA	0.166914342	unbias	0.434569859	Ovary_mean	0.1108	0.2058	1.8577
TRINITY_DN130282_c2_g3_i1	NA	NA	NA	NA	0.037300487	unbias	0.27504841	Testis_mean	0.0756	0.0729	0.9643
TRINITY_DN130288_c1_g2_i1	NA	NA	NA	NA	0.087238754	unbias	0.584546071	Ovary_mean	0.0982	0.0943	0.9609
TRINITY_DN130294_c0_g2_i6	NA	NA	NA	NA	0.121081371	unbias	0.38805682	Brain_mean	0.1457	0.1978	1.3574
TRINITY_DN130295_c0_g1_i2	NA	NA	NA	NA	-0.161333994	unbias	0.31919511	Testis_mean	0.1415	0.1604	1.1337
TRINITY_DN130296_c3_g1_i2	NA	NA	NA	NA	0.029157742	unbias	0.423751634	Ovary_mean	0.0121	0.0231	1.9141
TRINITY_DN130300_c0_g1_i3	NA	NA	NA	NA	3.075426879	male	0.827638809	Brain_mean	0.0402	0.0743	1.8468
TRINITY_DN130304_c0_g1_i4	NA	NA	NA	NA	0.228326541	unbias	0.199178049	G46_M_mean	0.0956	0.1396	1.4596
TRINITY_DN130304_c0_g2_i2	NA	NA	NA	NA	0.141758932	unbias	0.596837989	Testis_mean	0.1405	0.1978	1.4075
TRINITY_DN130307_c0_g1_i1	cetn3	Chr01	170800393	170800393	-0.079656562	unbias	0.089936758	Testis_mean	0.0283	0.0456	1.6085
TRINITY_DN130310_c4_g1_i2	NA	NA	NA	NA	-0.027371691	unbias	0.413618482	Ovary_mean	0.0036	0.0056	1.561
TRINITY_DN130315_c2_g10_i2	NA	NA	NA	NA	0.041678717	unbias	0.240737242	Ovary_mean	0.0041	0.0054	1.3431
TRINITY_DN130315_c2_g13_i1	tmem194a	Chr02	135964539	135964539	-0.127907609	unbias	0.727153796	Brain_mean	0.0936	0.1444	1.5428
TRINITY_DN130315_c2_g1_i1	NA	NA	NA	NA	-0.313400771	unbias	0.395177178	Ovary_mean	0.0723	0.0955	1.3204
TRINITY_DN130320_c0_g3_i1	r3hdm4	Chr01	81814904	81814904	0.17298472	unbias	0.647734902	Ovary_mean	0.0911	0.1161	1.274
TRINITY_DN130320_c0_g4_i4	mcu	Chr07	32533379	32533379	0.754399629	unbias	0.674311668	Brain_mean	0.0458	0.0855	1.8664
TRINITY_DN130321_c2_g2_i4	NA	NA	NA	NA	-0.050343043	unbias	0.47188643	G27_mean	0.08	0.1384	1.7296
TRINITY_DN130325_c1_g3_i2	NA	NA	NA	NA	-0.059333401	unbias	0.20584111	Ovary_mean	0.0934	0.1673	1.7906
TRINITY_DN130330_c1_g1_i1	NA	NA	NA	NA	-0.021610955	unbias	0.500858893	Ovary_mean	0.1487	0.1209	0.8133
TRINITY_DN130331_c2_g1_i1	stx6	Chr04	90661517	90661517	-0.583364623	unbias	0.50184232	Ovary_mean	0.0739	0.1095	1.4809
TRINITY_DN130338_c8_g2_i4	NA	NA	NA	NA	-0.251815923	unbias	0.313806439	Ovary_mean	0.0018	0.0023	1.2752
TRINITY_DN130339_c0_g2_i4	NA	NA	NA	NA	0.052633106	unbias	0.3496345	G46_M_mean	0.0931	0.1352	1.4529
TRINITY_DN130341_c0_g1_i3	NA	NA	NA	NA	0.261681745	unbias	0.306320029	G43_M_mean	0.1656	0.2564	1.5482
TRINITY_DN130345_c0_g1_i2	NA	NA	NA	NA	0.159977324	unbias	0.406099258	Ovary_mean	0.1284	0.2429	1.8922
TRINITY_DN130346_c1_g1_i2	NA	NA	NA	NA	-0.090761949	unbias	0.373876204	Ovary_mean	0.0312	0.0347	1.1133
TRINITY_DN130347_c0_g1_i2	NA	NA	NA	NA	-0.279338791	unbias	0.292789277	Ovary_mean	0.1174	0.1872	1.5946
TRINITY_DN130347_c1_g1_i2	ak2	Chr02	86244103	86244103	0.084270665	unbias	0.293413582	Brain_mean	0.0537	0.0672	1.2515
TRINITY_DN130348_c1_g3_i4	NA	NA	NA	NA	-0.212115801	unbias	0.434426245	Brain_mean	0.0285	0.0565	1.9818
TRINITY_DN130351_c0_g1_i2	NA	NA	NA	NA	0.078267267	unbias	0.181342005	Brain_mean	0.0761	0.1399	1.84
TRINITY_DN130354_c0_g1_i2	NA	NA	NA	NA	-0.395736798	unbias	0.628453098	Brain_mean	0.1203	0.1803	1.4986
TRINITY_DN130357_c0_g2_i1	NA	NA	NA	NA	0.094877968	unbias	0.476716419	Ovary_mean	0.0401	0.0571	1.4224
TRINITY_DN130358_c0_g1_i2	LOC100494905	Chr05	10576831	10576831	0.147563867	unbias	0.220260031	G43_M_mean	0.1956	0.3163	1.6175
TRINITY_DN130367_c5_g5_i2	NA	NA	NA	NA	0.552844023	unbias	0.412476438	Ovary_mean	0.0208	0.0362	1.7379
TRINITY_DN130369_c0_g4_i1	NA	NA	NA	NA	-0.055527815	unbias	0.249440309	G23_mean	0.0252	0.034	1.3467
TRINITY_DN130370_c2_g5_i3	LOC100494635	Chr08	26149357	26149357	0.283834079	unbias	0.928557881	Brain_mean	0.0274	0.0366	1.3334
TRINITY_DN130370_c3_g2_i1	NA	NA	NA	NA	1.351819579	unbias	0.735636629	G27_mean	0.1218	0.1988	1.6323
TRINITY_DN130370_c3_g3_i3	prdx5	Chr04	39881115	39881115	0.533343368	unbias	0.324999497	Brain_mean	0.0636	0.0646	1.0162
TRINITY_DN130373_c6_g1_i2	NA	NA	NA	NA	0.046232201	unbias	0.26307167	Ovary_mean	0.0391	0.0523	1.3379
TRINITY_DN130380_c0_g1_i1	ntrk2	Chr01	122212677	122212677	0.060215317	unbias	0.375541062	Liver_mean	0.1115	0.1124	1.0076
TRINITY_DN130382_c0_g1_i1	omp	scaffold_414	117151	117151	0.069966142	unbias	0.281586612	Liver_mean	0.0814	0.1487	1.8275
TRINITY_DN130383_c2_g2_i1	NA	NA	NA	NA	-0.228183901	unbias	0.658803069	Brain_mean	0.0149	0.0269	1.8043
TRINITY_DN130385_c1_g1_i2	NA	NA	NA	NA	-0.08926501	unbias	0.283529168	Brain_mean	0.0221	0.0293	1.3277
TRINITY_DN130386_c0_g1_i2	NA	NA	NA	NA	0.468177998	unbias	0.458617463	G23_mean	0.0511	0.0945	1.847
TRINITY_DN130388_c0_g2_i2	NA	NA	NA	NA	0.144573626	unbias	0.116283597	G43_M_mean	0.0774	0.1163	1.5038
TRINITY_DN130389_c11_g1_i3	wnt5a	scaffold_88	5295	5295	-0.157653561	unbias	0.36769338	Ovary_mean	0.0445	0.051	1.1479
TRINITY_DN130392_c1_g2_i4	NA	NA	NA	NA	0.081809497	unbias	0.224505927	Ovary_mean	0.0779	0.1107	1.4207
TRINITY_DN130392_c1_g5_i1	NA	NA	NA	NA	0.414073292	unbias	0.491547684	Ovary_mean	0.0235	0.0334	1.4223
TRINITY_DN130404_c1_g1_i1	NA	NA	NA	NA	-0.038495891	unbias	0.401292618	Ovary_mean	0.1383	0.2039	1.4749
TRINITY_DN130406_c0_g1_i1	NA	NA	NA	NA	0.060624439	unbias	0.479694422	Ovary_mean	0.1097	0.161	1.4684
TRINITY_DN130411_c5_g1_i2	Xetrov90010469m	Chr04	12960549	12960549	-0.172692014	unbias	0.597893107	Brain_mean	0.1315	0.1577	1.1991
TRINITY_DN130412_c6_g1_i1	NA	NA	NA	NA	0.007739249	unbias	0.189917701	Ovary_mean	0.0529	0.0869	1.6423
TRINITY_DN130414_c0_g2_i1	NA	NA	NA	NA	0.072046293	unbias	0.60909116	G27_mean	0.0921	0.1564	1.6981
TRINITY_DN130415_c0_g1_i1	NA	NA	NA	NA	0.17457616	unbias	0.325965665	G23_mean	0.0945	0.1455	1.5404
TRINITY_DN130416_c1_g1_i1	NA	NA	NA	NA	0.148986123	unbias	0.257163697	G23_mean	0.0446	0.0675	1.5122
TRINITY_DN130418_c8_g4_i1	NA	NA	NA	NA	0.007844168	unbias	0.251585337	G43_M_mean	0.0203	0.0172	0.846
TRINITY_DN130420_c0_g3_i7	mief2	Chr09	10190807	10190807	0.049724531	unbias	0.32688881	Ovary_mean	0.1303	0.1878	1.4409
TRINITY_DN130424_c0_g1_i4	NA	NA	NA	NA	1.38607862	unbias	0.561406792	Liver_mean	0.0986	0.1678	1.7023
TRINITY_DN130428_c3_g1_i3	NA	NA	NA	NA	-0.012504644	unbias	0.119912402	Brain_mean	0.0701	0.1009	1.4389
TRINITY_DN130430_c1_g1_i2	NA	NA	NA	NA	-0.061592706	unbias	0.686595144	Brain_mean	0.0939	0.1819	1.9373
TRINITY_DN130431_c0_g1_i4	NA	NA	NA	NA	0.363287377	unbias	0.267673767	Brain_mean	0.045	0.0733	1.6276
TRINITY_DN130435_c1_g1_i1	NA	NA	NA	NA	0.202536784	unbias	0.823212184	Brain_mean	0.06	0.0768	1.2815
TRINITY_DN130435_c2_g3_i4	NA	NA	NA	NA	0.013132389	unbias	0.358041351	Brain_mean	0.0557	0.0762	1.3675
TRINITY_DN130437_c2_g7_i4	NA	NA	NA	NA	0.100354843	unbias	0.462046408	Ovary_mean	0.0963	0.1434	1.4889
TRINITY_DN130441_c1_g5_i1	NA	NA	NA	NA	0.890557913	unbias	0.451268897	G27_mean	0.0772	0.1329	1.7225
TRINITY_DN130442_c6_g4_i3	NA	NA	NA	NA	0.080829217	unbias	0.661107424	Testis_mean	0.0657	0.103	1.5662
TRINITY_DN130445_c0_g2_i3	NA	NA	NA	NA	-0.048756966	unbias	0.811661698	Ovary_mean	0.0194	0.0284	1.4649
TRINITY_DN130446_c1_g1_i6	ypel5	Chr05	2830435	2830435	0.343235981	unbias	0.481025168	Testis_mean	0.0532	0.0588	1.1063
TRINITY_DN130455_c0_g1_i2	ostn	Chr05	99236910	99236910	0.228717634	unbias	0.388505432	G46_F_mean	0.0263	0.0355	1.3496
TRINITY_DN130457_c5_g2_i1	NA	NA	NA	NA	0.254810398	unbias	0.635713084	Brain_mean	0.1364	0.1988	1.4573
TRINITY_DN130458_c1_g2_i3	NA	NA	NA	NA	0.038649061	unbias	0.3913958	Ovary_mean	0.1174	0.2038	1.7364
TRINITY_DN130460_c1_g2_i1	NA	NA	NA	NA	-0.283258975	unbias	0.43679844	Ovary_mean	0.0248	0.0393	1.5855
TRINITY_DN130471_c0_g1_i1	pth1r	Chr06	3738746	3738746	-0.021015285	unbias	0.578937543	Ovary_mean	0.0202	0.0397	1.9629
TRINITY_DN130473_c0_g1_i1	NA	NA	NA	NA	-0.054537991	unbias	0.22106864	Brain_mean	0.0485	0.0764	1.5747
TRINITY_DN130474_c1_g1_i4	rnf150	Chr01	50883857	50883857	0.071087389	unbias	0.734919227	Brain_mean	0.0662	0.0675	1.0193
TRINITY_DN130476_c1_g2_i1	LOC100495145-like	scaffold_5608	278	278	0.749802642	unbias	0.56945856	Testis_mean	0.1483	0.2318	1.5633
TRINITY_DN130477_c2_g3_i2	c10orf118-like	scaffold_132	281820	281820	0.223959848	unbias	0.656582204	Brain_mean	0.1137	0.1271	1.1182
TRINITY_DN130482_c1_g2_i2	NA	NA	NA	NA	0.151574932	unbias	0.366741733	Liver_mean	0.1885	0.2566	1.3614
TRINITY_DN130486_c0_g1_i1	ring1	Chr08	50954443	50954443	-0.02423526	unbias	0.443034651	Ovary_mean	0.0882	0.142	1.6108
TRINITY_DN130486_c0_g2_i4	NA	NA	NA	NA	-0.032786586	unbias	0.456343763	Ovary_mean	0.0136	0.0225	1.6561
TRINITY_DN130487_c13_g1_i2	NA	NA	NA	NA	0.17242344	unbias	0.139123361	Brain_mean	0.0289	0.0474	1.6375
TRINITY_DN130491_c2_g1_i8	NA	NA	NA	NA	0.096351961	unbias	0.237929358	Brain_mean	0.0354	0.0556	1.5699
TRINITY_DN130496_c0_g1_i4	fam189a2	Chr01	117224702	117224702	0.114015293	unbias	0.200415849	Testis_mean	0.0539	0.0997	1.8511
TRINITY_DN130498_c1_g3_i1	NA	NA	NA	NA	-0.066121944	unbias	0.492003625	Ovary_mean	0.0094	0.0092	0.9787
TRINITY_DN130505_c1_g1_i3	NA	NA	NA	NA	0.176200395	unbias	0.492665327	Ovary_mean	0.0855	0.1612	1.8853
TRINITY_DN130506_c1_g6_i2	NA	NA	NA	NA	-0.090660079	unbias	0.246995112	Ovary_mean	0.1196	0.2058	1.72
TRINITY_DN130511_c0_g2_i2	NA	NA	NA	NA	0.084312345	unbias	0.590686461	Ovary_mean	0.0633	0.085	1.3419
TRINITY_DN130514_c4_g4_i1	eif3f	scaffold_105	157021	157021	0.071113726	unbias	0.356084787	Ovary_mean	0.1405	0.2085	1.4836
TRINITY_DN130517_c0_g6_i2	mfi2	Chr05	97920904	97920904	0.097494273	unbias	0.44582032	Brain_mean	0.1216	0.2073	1.7046
TRINITY_DN130518_c0_g1_i1	cobl	Chr06	69016708	69016708	0.307259414	unbias	0.612937845	G46_M_mean	0.1227	0.193	1.5728
TRINITY_DN130520_c0_g2_i2	NA	NA	NA	NA	-0.264386312	unbias	0.339342097	Ovary_mean	0.1822	0.2757	1.5131
TRINITY_DN130522_c1_g2_i1	Xetrov90026866m	scaffold_19	75068	75068	0.021815616	unbias	0.407165235	Ovary_mean	0.0838	0.0633	0.7558
TRINITY_DN130522_c1_g5_i1	ss18	Chr06	95000576	95000576	-0.12237645	unbias	0.612692378	Brain_mean	0.0623	0.0589	0.9453
TRINITY_DN130525_c4_g3_i17	NA	NA	NA	NA	-0.234362016	unbias	0.409742169	Ovary_mean	0.039	0.0474	1.2156
TRINITY_DN130526_c13_g1_i2	NA	NA	NA	NA	-0.039703837	unbias	0.14944745	Testis_mean	0.0905	0.1184	1.3079
TRINITY_DN130526_c16_g8_i1	NA	NA	NA	NA	-0.033537067	unbias	0.340512047	Ovary_mean	0.0287	0.03	1.0423
TRINITY_DN130527_c2_g1_i1	NA	NA	NA	NA	-0.107962479	unbias	0.373230422	Ovary_mean	0.0914	0.1523	1.6668
TRINITY_DN130527_c4_g4_i1	NA	NA	NA	NA	0.724720457	unbias	0.580920057	Testis_mean	0.0851	0.1495	1.7559
TRINITY_DN130529_c3_g1_i4	atp5l	Chr07	84964187	84964187	0.154316117	unbias	0.250548307	Testis_mean	0.0233	0.0337	1.4439
TRINITY_DN130529_c4_g2_i2	NA	NA	NA	NA	0.036918712	unbias	0.187066764	Testis_mean	0.1366	0.2316	1.6953
TRINITY_DN130530_c0_g1_i2	NA	NA	NA	NA	0.457179005	unbias	0.270985384	Brain_mean	0.0903	0.1692	1.874
TRINITY_DN130541_c4_g1_i1	NA	NA	NA	NA	-0.063938654	unbias	0.330074959	Brain_mean	0.0483	0.0783	1.6219
TRINITY_DN130543_c0_g1_i1	NA	NA	NA	NA	0.348438854	unbias	0.645168817	G27_mean	0.1542	0.2868	1.86
TRINITY_DN130553_c2_g5_i1	NA	NA	NA	NA	-0.00801229	unbias	0.6200274	Ovary_mean	0.1527	0.2918	1.9107
TRINITY_DN130554_c2_g1_i3	NA	NA	NA	NA	-0.259118165	unbias	0.498885039	Ovary_mean	0.1056	0.2041	1.9331
TRINITY_DN130555_c0_g3_i2	LOC100494617	Chr05	128781747	128781747	0.055020013	unbias	0.126048771	G23_mean	0.0455	0.0639	1.4056
TRINITY_DN130556_c1_g1_i1	NA	NA	NA	NA	-0.196436474	unbias	0.464491178	Ovary_mean	0.0328	0.0585	1.786
TRINITY_DN130559_c0_g1_i3	NA	NA	NA	NA	-0.258890147	unbias	0.521735419	Ovary_mean	0.1306	0.1525	1.1675
TRINITY_DN130562_c0_g1_i2	NA	NA	NA	NA	0.100563472	unbias	0.386558216	Ovary_mean	0.0285	0.0408	1.4316
TRINITY_DN130567_c6_g3_i1	NA	NA	NA	NA	0.014268006	unbias	0.26736265	Ovary_mean	0.0357	0.0559	1.5635
TRINITY_DN130572_c1_g2_i2	NA	NA	NA	NA	0.324651336	unbias	0.106363227	G27_mean	0.0156	0.0146	0.9359
TRINITY_DN130580_c2_g7_i4	LOC101731851	Chr10	24679645	24679645	0.118167652	unbias	0.540754561	Brain_mean	0.0239	0.0249	1.0398
TRINITY_DN130581_c0_g1_i2	NA	NA	NA	NA	0.065912703	unbias	0.498121437	Ovary_mean	0.1353	0.2326	1.7186
TRINITY_DN130588_c2_g4_i1	NA	NA	NA	NA	0.0723258	unbias	0.448801126	Ovary_mean	0.0984	0.1499	1.5231
TRINITY_DN130589_c3_g1_i4	NA	NA	NA	NA	-0.04381791	unbias	0.374492391	Ovary_mean	0.0092	0.0127	1.3858
TRINITY_DN130591_c1_g4_i2	NA	NA	NA	NA	-0.163928447	unbias	0.619945174	Brain_mean	0.0062	0.0092	1.4763
TRINITY_DN130591_c1_g5_i2	NA	NA	NA	NA	0.034353724	unbias	0.51186248	Brain_mean	0.0344	0.0327	0.9516
TRINITY_DN130591_c1_g6_i2	NA	NA	NA	NA	-0.245667186	unbias	0.82012155	Brain_mean	0.0208	0.0255	1.2309
TRINITY_DN130592_c2_g2_i4	Xetrov90018014m	Chr07	38203133	38203133	-0.064550512	unbias	0.470074615	Ovary_mean	0.0833	0.141	1.6925
TRINITY_DN130596_c3_g3_i1	NA	NA	NA	NA	-0.034490736	unbias	0.348944654	Ovary_mean	0.0747	0.0935	1.2521
TRINITY_DN130597_c4_g6_i7	NA	NA	NA	NA	0.144640093	unbias	0.355196279	Ovary_mean	0.0246	0.0277	1.1302
TRINITY_DN130600_c2_g1_i2	NA	NA	NA	NA	0.195489953	unbias	0.568386148	Ovary_mean	0.0569	0.1117	1.9631
TRINITY_DN130607_c2_g1_i1	NA	NA	NA	NA	0.134264461	unbias	0.367663733	Brain_mean	0.0729	0.1061	1.4557
TRINITY_DN130614_c2_g1_i1	NA	NA	NA	NA	-0.001865954	unbias	0.622666878	Brain_mean	0.0229	0.0191	0.834
TRINITY_DN130616_c1_g1_i3	thap5	Chr03	56033628	56033628	0.120838328	unbias	0.625768459	Ovary_mean	0.0882	0.169	1.9171
TRINITY_DN130619_c2_g1_i1	NA	NA	NA	NA	0.031175887	unbias	0.810894496	Brain_mean	0.0625	0.079	1.2631
TRINITY_DN130620_c0_g2_i1	NA	NA	NA	NA	-0.023601895	unbias	0.397286275	Brain_mean	0.1134	0.1406	1.2395
TRINITY_DN130624_c1_g2_i4	polr1c	Chr05	234976	234976	-0.254558808	unbias	0.901054325	Brain_mean	0.076	0.0659	0.868
TRINITY_DN130625_c2_g1_i3	NA	NA	NA	NA	-0.090153167	unbias	0.402327629	Ovary_mean	0.0216	0.0384	1.7766
TRINITY_DN130625_c3_g2_i13	NA	NA	NA	NA	-0.049682873	unbias	0.801878604	Brain_mean	0.0378	0.0362	0.9565
TRINITY_DN130626_c2_g4_i4	serpinb5	Chr06	52436006	52436006	-0.058192579	unbias	0.469643532	Brain_mean	0.0786	0.1019	1.2968
TRINITY_DN130632_c1_g2_i1	NA	NA	NA	NA	0.141282319	unbias	0.516384369	G27_mean	0.0999	0.1425	1.4255
TRINITY_DN130633_c3_g2_i2	LOC100497867-like	Chr07	103729917	103729917	-0.141061622	unbias	0.109962959	Brain_mean	0.041	0.0649	1.5837
TRINITY_DN130642_c0_g1_i1	NA	NA	NA	NA	-0.809093906	unbias	0.705858442	Brain_mean	0.0971	0.081	0.8346
TRINITY_DN130645_c7_g1_i1	NA	NA	NA	NA	0.071521594	unbias	0.301518737	Brain_mean	0.0766	0.1164	1.5188
TRINITY_DN130647_c0_g3_i6	NA	NA	NA	NA	0.163210061	unbias	0.276713814	Ovary_mean	0.1041	0.1021	0.9814
TRINITY_DN130648_c3_g1_i1	NA	NA	NA	NA	-0.006107038	unbias	0.291375224	G23_mean	0.0335	0.057	1.6999
TRINITY_DN130650_c1_g1_i3	NA	NA	NA	NA	-0.129220595	unbias	0.528868589	Ovary_mean	0.1432	0.2504	1.7481
TRINITY_DN130653_c2_g3_i2	NA	NA	NA	NA	0.093184588	unbias	0.599145631	Brain_mean	0.1171	0.222	1.8965
TRINITY_DN130661_c0_g1_i3	LOC100485394	Chr02	153740809	153740809	-0.120126291	unbias	0.337745172	Brain_mean	0.1035	0.1869	1.8059
TRINITY_DN130664_c0_g5_i3	NA	NA	NA	NA	-0.213528149	unbias	0.380533592	Brain_mean	0.0486	0.0652	1.3401
TRINITY_DN130664_c0_g9_i3	NA	NA	NA	NA	-0.125797079	unbias	0.164050281	G27_mean	0.0353	0.0396	1.1215
TRINITY_DN130665_c1_g5_i3	NA	NA	NA	NA	0.088642305	unbias	0.572557564	Ovary_mean	0.1152	0.1985	1.7229
TRINITY_DN130667_c0_g1_i5	NA	NA	NA	NA	-0.024852823	unbias	0.564846897	Ovary_mean	0.0296	0.0419	1.4153
TRINITY_DN130669_c1_g2_i1	NA	NA	NA	NA	0.595524456	unbias	0.905423728	Brain_mean	0.0429	0.0507	1.1797
TRINITY_DN130671_c3_g1_i1	NA	NA	NA	NA	0.176519542	unbias	0.556915031	Brain_mean	0.0029	0.0027	0.931
TRINITY_DN130673_c6_g1_i1	NA	NA	NA	NA	0.673082352	unbias	0.533460102	G23_mean	0.059	0.1083	1.837
TRINITY_DN130674_c6_g1_i4	NA	NA	NA	NA	0.003678959	unbias	0.586663454	G23_mean	0.0491	0.0963	1.9591
TRINITY_DN130680_c2_g1_i1	NA	NA	NA	NA	-3.035454858	female	0.383889618	G43_M_mean	0.0748	0.0884	1.1821
TRINITY_DN130682_c0_g1_i4	NA	NA	NA	NA	0.032114921	unbias	0.610083972	Brain_mean	0.0629	0.0731	1.1617
TRINITY_DN130683_c3_g1_i1	NA	NA	NA	NA	0.487222206	unbias	0.329236296	G43_M_mean	0.0855	0.1501	1.7554
TRINITY_DN130688_c0_g1_i3	NA	NA	NA	NA	-0.234065424	unbias	0.591903782	Liver_mean	0.0611	0.0828	1.3549
TRINITY_DN130695_c1_g1_i1	NA	NA	NA	NA	0.00760584	unbias	0.201269429	Testis_mean	0.0223	0.0423	1.8998
TRINITY_DN130697_c2_g2_i7	NA	NA	NA	NA	0.368170729	unbias	0.371982276	Brain_mean	0.0948	0.1246	1.3133
TRINITY_DN130699_c6_g2_i2	NA	NA	NA	NA	0.378989133	unbias	0.314071644	Ovary_mean	0.09	0.1622	1.803
TRINITY_DN130699_c7_g1_i2	NA	NA	NA	NA	0.047267603	unbias	0.204264726	Ovary_mean	0.0245	0.0371	1.5138
TRINITY_DN130707_c3_g6_i1	NA	NA	NA	NA	0.06595275	unbias	0.150323291	Ovary_mean	0.0365	0.0583	1.5961
TRINITY_DN130708_c0_g1_i1	NA	NA	NA	NA	-0.219164635	unbias	0.591239608	Brain_mean	0.0511	0.0766	1.4979
TRINITY_DN130708_c1_g2_i5	NA	NA	NA	NA	0.036832926	unbias	0.424021007	Ovary_mean	0.0554	0.0917	1.654
TRINITY_DN130709_c2_g1_i1	NA	NA	NA	NA	-0.101434819	unbias	0.69694375	Ovary_mean	0.0296	0.0239	0.8089
TRINITY_DN130710_c0_g1_i2	NA	NA	NA	NA	0.101397334	unbias	0.23677938	Ovary_mean	0.0638	0.0911	1.4276
TRINITY_DN130712_c0_g1_i7	apoa1bp	Chr08	111805654	111805654	0.058584517	unbias	0.85025989	Brain_mean	0.1556	0.2506	1.6105
TRINITY_DN130714_c0_g1_i1	NA	NA	NA	NA	-0.018066398	unbias	0.76074853	Brain_mean	0.0317	0.0403	1.273
TRINITY_DN130725_c2_g1_i6	NA	NA	NA	NA	-0.153534386	unbias	0.61175126	Brain_mean	0.0207	0.0316	1.5234
TRINITY_DN130726_c0_g1_i1	LOC549067	Chr09	36972293	36972293	-0.19026713	unbias	0.642677293	Testis_mean	0.0812	0.1351	1.6636
TRINITY_DN130730_c9_g1_i3	NA	NA	NA	NA	0.025043716	unbias	0.607320834	Ovary_mean	0.0758	0.1006	1.3281
