gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46	Am2_463	Am2_464	Am4_461	Am6_462	Am6_464
TRINITY_DN130059_c0_g1_i1	LOC100488314	Chr07	113519924	113519924	5.00409746209592	0.602951633419421	0.0566115026204068	0.114834986552464	5.21766571005069	4.26017615174845	5.41152911585428	4.98838239818161	4.89523965984873
TRINITY_DN130060_c4_g2_i1	kcnip3	Chr03	109340910	109340910	3.27944879494177	0.315792209085791	0.436417305888794	0.540347716326629	3.14549567288791	2.67030230943728	3.60600460638911	3.38678470768022	3.39428305322842
TRINITY_DN130061_c1_g1_i2	nrsn1	Chr06	31313716	31313716	1.98785761743262	0.236671780781413	0.613226898230016	0.698483878045349	2.17156047836099	1.571748580434	2.14484614737431	1.90562909020916	2.0637515790683
TRINITY_DN130064_c6_g1_i13	ntmt1	Chr08	4621307	4621307	6.09553383349723	-0.420998098777372	0.0978356602318536	0.173437408884978	5.87151957194049	6.45450738991985	5.95866089183419	5.90430450793616	6.20057043033481
TRINITY_DN130065_c0_g2_i1	cdh22	Chr10	16003814	16003814	1.0156113003638	0.352541150898337	0.589638476697515	0.678440591917336	0.390830303589872	0.405589568582796	1.89681645306966	0.466637357830276	1.07732641647463
TRINITY_DN130066_c0_g1_i1	LOC100492954	Chr01	12568075	12568075	6.05235236883674	-3.8007966867012	2.83786908408779e-29	1.65779211013295e-27	2.96842606294301	7.23007751228924	3.07110367482165	4.01624589793767	7.21740631004522
TRINITY_DN130067_c0_g1_i1	oit3	Chr07	35406343	35406343	3.34478391227917	1.10339966112402	0.0393894386182764	0.0869509934776933	3.16617605423813	2.50767543189194	4.53688126015908	2.6471141903063	2.68572014254135
TRINITY_DN130067_c1_g5_i4	rbbp7	Chr02	90869732	90869732	8.00660160444365	-1.60274556745042	1.34835509997386e-09	1.85713902822263e-08	7.08983568503274	8.79114135944144	7.07137248915513	7.27133273795199	8.70545203159861
TRINITY_DN130068_c0_g10_i1	LOC496814	Chr10	23704397	23704397	6.68802729685904	1.42440672878992	0.000414288819138672	0.00213127920969617	6.94327397045063	5.57772954207184	6.11514412054678	7.7849549520511	5.78060622887865
TRINITY_DN130069_c1_g1_i11	cacna2d1	Chr03	69916863	69916863	6.05892962244044	0.858142632666881	0.00250549671333942	0.00972982965537623	6.08477012276325	5.59808376035778	6.64059071609553	6.24481337138624	5.37123099644828
TRINITY_DN130075_c4_g1_i2	apoe	Chr07	101407105	101407105	8.2919416015397	0.596930990764996	0.0458688797671885	0.0976665755454566	8.17440134787216	7.80360974003093	8.76280457299842	8.50856232503956	8.0003546081401
TRINITY_DN130076_c0_g1_i1	zdhhc23	Chr02	298111	298111	1.69569164147511	-0.322127802526052	0.648491770428492	0.728570014273703	0.760793697351026	2.23805550203698	2.59194399790171	0.000662604478550045	1.3770246812757
TRINITY_DN130078_c0_g1_i1	Xetrov90014833m	Chr05	121779612	121779612	4.00406745836379	1.09674959506107	0.00919353699518941	0.0277872653715236	3.92948783052846	3.07063186180451	3.88371115232795	4.95328839587301	3.42732665906986
TRINITY_DN130080_c0_g1_i1	e2f1	Chr10	33245209	33245209	2.57490109428962	-1.39728578552774	0.00208357990412521	0.00836308545846078	2.08732287480103	3.60669791996547	1.92362842343853	1.57718543800609	2.73933368961278
TRINITY_DN130081_c0_g2_i16	LOC100495146-like	Chr01	147162306	147162306	6.67399923675881	-0.345030487884276	0.183278997498097	0.280885051444227	6.59232321706066	7.0964500974417	6.45432518291926	6.52847293553373	6.60431971883299
TRINITY_DN130082_c3_g3_i1	LOC100495342	scaffold_1902	9072	9072	3.87314130933089	-1.51139685507005	1.62864524107049e-05	0.000118855745306616	3.03739868159449	4.84108431289787	3.09488958897722	3.10918798640625	4.26018446473037
TRINITY_DN130083_c1_g2_i1	ptcd1	Chr09	38923655	38923655	5.32117762347862	-0.922101614315266	0.00765055290065773	0.0240845763981197	4.68442462922636	5.0748193198857	4.95591879964792	4.97794354123745	6.27506974428046
TRINITY_DN130083_c2_g3_i2	fam228b	Chr05	141614932	141614932	3.34861240632764	-0.31918233592207	0.391264487352312	0.499298063797795	3.30318908693612	3.6181330458674	2.95892975886267	3.35486884448807	3.43547064486891
TRINITY_DN130083_c2_g6_i1	phax	Chr01	159776577	159776577	6.4951015493756	-2.28294811954146	5.20924290187732e-20	1.8017950448712e-18	5.13090318777702	7.57992972281008	5.09804655033538	5.21566264162084	7.25757838606391
TRINITY_DN130084_c0_g1_i1	gpr6	Chr05	74627054	74627054	0.311637691938478	-0.558833751817921	0.391049566643642	0.499148285048262	0.390830303589872	0.177274481798713	0.273983330869831	-0.524252971819777	0.85249608842529
TRINITY_DN130084_c0_g2_i2	rasa2	Chr05	125811958	125811958	3.09508342215801	-1.3788492065245	0.000701520900805252	0.00335538476209964	2.13005640854742	3.74871966605628	2.12187625646664	2.79715742975808	3.74164102151842
TRINITY_DN130087_c2_g3_i3	colec11-like	Chr05	131399052	131399052	3.83432934073599	1.2426607896662	0.00664973817984444	0.0214937600963301	3.44533169135912	2.55604051831546	4.8090690917618	4.02978513598651	3.29930565309992
TRINITY_DN130087_c2_g6_i1	saysd1	scaffold_386	110823	110823	3.23743526643509	-0.108030160387043	0.781059734783767	0.837589429475524	2.81972322421647	3.21317496410241	3.32348751208845	3.35486884448807	3.3774730347175
TRINITY_DN130089_c0_g3_i3	sae1	Chr08	55895975	55895975	6.06535580620728	-0.845029133644042	0.00145754763878528	0.00620698335329109	5.47965730897603	6.70159596919725	5.72904197761941	5.77159176062196	6.29198776848651
TRINITY_DN130090_c6_g1_i1	otx1	Chr05	28507032	28507032	4.76399948541332	-0.633691544322723	0.053512436537186	0.110000626759127	4.74753774207025	5.41680456934476	4.35185039251416	4.29941354503574	4.71963818551126
TRINITY_DN130090_c8_g4_i5	shf	Chr03	86229697	86229697	4.97292909159285	-1.18221963119155	0.000160180152425794	0.000929874743466953	4.76119567268666	5.74873953973382	4.23361876381589	4.07619622005767	5.34120276479361
TRINITY_DN130096_c4_g6_i2	pmepa1	Chr10	114450	114450	3.19755339031201	0.34272942680864	0.398632082183734	0.505849393423432	3.26535205065708	3.28667468449105	3.15269324028746	3.52704542270046	2.63003704858387
TRINITY_DN130100_c3_g1_i2	zdhhc21	Chr01	111993185	111993185	4.42752870144172	0.164832163968327	0.594462445092788	0.682627616657024	4.52544573197545	4.41897720153341	4.41462617329063	4.53126502019829	4.23240822330107
TRINITY_DN130101_c1_g2_i3	kctd10	Chr01	138303847	138303847	6.35948219491424	-0.386733437833323	0.113923473010403	0.19507717274322	6.26813107288259	6.60863563025255	5.99861359972427	6.29333037148803	6.54721773242799
TRINITY_DN130104_c0_g3_i1	LOC101730769-like	scaffold_21	1064684	1064684	4.32941108030185	-0.131869277920957	0.708716764383546	0.778163339233827	4.53342690577743	4.74003663613192	4.01417809012934	4.24240846058483	3.98300376786043
TRINITY_DN130105_c7_g4_i2	crabp2	Chr08	111021847	111021847	5.41197443462543	0.579065055564951	0.0635505754001696	0.125618070485047	5.15179229250601	5.19804386209486	5.95541636160187	5.62319138679111	4.86540921533975
TRINITY_DN130105_c7_g7_i2	kcnj16	Chr10	21363670	21363670	6.09696756501203	1.23406576520494	3.11337723290298e-05	0.00021399743702452	6.28713722423764	5.04970388616093	6.25762064863243	6.80729381383501	5.41100895828407
TRINITY_DN130107_c1_g3_i1	sirt4	Chr01	144350512	144350512	3.08835735477605	0.159798964718279	0.713203502228298	0.781494354025649	3.51147437684641	2.50767543189194	3.03467293457008	2.84389365563017	3.34325373310489
TRINITY_DN130108_c0_g1_i1	plxna2	Chr02	47727120	47727120	2.40605539781959	-1.01062292155605	0.0242354494772159	0.0601818869980318	1.37224469945822	3.05388810305228	2.2332343944197	1.99116449897408	2.75243144864857
TRINITY_DN130109_c5_g5_i1	LOC100486595-like	Chr08	59768363	59768363	5.6381675053899	0.988923244000396	0.00715065580979512	0.0227774961640409	5.986448725959	4.66484124758524	5.15855067636997	6.44882125216836	5.22150188471627
TRINITY_DN130112_c8_g1_i3	dcun1d1	Chr05	96565489	96565489	6.20408256923387	-1.19718293153239	1.12570592061268e-06	1.01247647057112e-05	5.66180189427643	6.8362058880753	5.62261037944268	5.52383349428898	6.75915106959257
TRINITY_DN130114_c0_g2_i3	rmi1	Chr01	122039604	122039604	3.69271161940148	-1.31936131776321	0.000141398172288074	0.000832067909903069	2.7933780204722	4.17756977872329	3.04691901563662	3.18375299638048	4.4570365353601
TRINITY_DN130120_c0_g2_i2	Xetrov90015855m	Chr06	29236382	29236382	6.07448709346667	-0.628133626348061	0.0206893677377007	0.0530652190640071	5.76030256130257	6.63701750272735	5.96995962809988	5.61647715480845	6.15937024005798
TRINITY_DN130123_c0_g1_i2	micall2	Chr09	23776748	23776748	5.84117750964877	0.534859608645178	0.0612377495786535	0.121970985451444	6.29420047008396	5.47141432770896	5.61440517763836	6.10950168784572	5.52415738557885
TRINITY_DN130125_c2_g1_i4	taf6l-like	Chr08	66731288	66731288	5.1241485607909	-0.101053727024786	0.721023102589365	0.788016719592082	4.80800520038569	5.14764420801812	5.24612813191788	5.15208613882379	5.21914511311081
TRINITY_DN130129_c0_g1_i4	larp7	Chr01	59504263	59504263	6.45489104573175	-1.44961640872371	1.53503754387854e-08	1.8532434185748e-07	5.61367832231775	7.34120100477877	5.5684229313806	5.88581088496137	6.91652600246944
TRINITY_DN130134_c0_g1_i1	lnx2	Chr02	152356852	152356852	3.26009686833491	-0.462410751913384	0.251282157434269	0.357356182908571	2.7933780204722	3.7693795133771	3.41135924058046	2.87423065978978	3.21665920456703
TRINITY_DN130135_c3_g1_i2	eogt	Chr04	131516355	131516355	2.74708071345534	-0.150695545646734	0.746667931331556	0.809015606097255	2.9446824336173	3.32904177160642	2.64123832426473	2.45976715678213	2.12545945049534
TRINITY_DN130135_c4_g3_i1	ppm1a	Chr08	82380762	82380762	8.05922459700519	-0.0918820043362232	0.730780680115051	0.796293332252594	8.07332738862037	8.14978850345851	7.94893458848066	8.04039152550858	8.07653836455194
TRINITY_DN130136_c5_g5_i1	hspbp1	Chr07	106179346	106179346	5.1691393731719	-1.83272820005498	3.20234454786156e-10	4.67403260533878e-09	4.28190742916581	6.19104684749604	3.9307284531662	4.23658208298304	5.73349490592116
TRINITY_DN130136_c6_g1_i1	Xetrov90000413m	Chr01	15030282	15030282	2.89720161330903	2.49775359771341	1.01318214345519e-06	9.20506783542863e-06	3.0816140580672	1.52391601623582	3.78481390453339	3.4282697264845	0.463959869436698
TRINITY_DN130137_c6_g1_i1	ddb1-like	Chr04	14691079	14691079	7.65392898790343	-0.350368861516408	0.172619907061019	0.267792376731378	7.49834262153704	7.78660824434368	7.52096609649949	7.49096300419382	7.91738068582911
TRINITY_DN130139_c0_g1_i1	LOC100145754	scaffold_85	85513	85513	4.00881111996042	0.234455188544253	0.484904834674534	0.585423266733329	3.95348077263956	3.94310105135614	4.05719004988657	4.25974772965905	3.78690088787068
TRINITY_DN130140_c1_g2_i2	tnni3	Chr07	96104266	96104266	6.97994012770475	0.687573009499228	0.0238800665402345	0.0595240872666865	7.0748749522518	6.14237908914668	6.97212096729832	7.53909510828005	6.83421994488582
TRINITY_DN130140_c4_g1_i3	map3k9-like	Chr08	86770172	86770172	2.4139886715891	-1.27044273407215	0.00609370618455339	0.0200378458983517	1.99786004459111	3.35661070249931	1.34276984762752	1.96321240538179	2.60136825633137
TRINITY_DN130143_c0_g1_i2	guf1-like	Chr01	28561872	28561872	6.01638044808056	-1.02697593301259	0.00033357245975746	0.00176239634067338	5.81042871016984	6.52909279023983	4.99436650771682	5.62987451576334	6.55097072381249
TRINITY_DN130145_c4_g10_i2	pmpcb	Chr03	68274680	68274680	6.53923485954857	-0.107741477881544	0.658553364379259	0.736618336344774	6.48940838289072	6.47036719507901	6.43348849362016	6.56030840245197	6.72301300147716
TRINITY_DN130146_c0_g1_i3	recql4	scaffold_857	1078	1078	4.4316278347947	-2.67093932318394	2.92522488568814e-14	6.62455665165207e-13	2.9446824336173	5.77961899290159	2.59194399790171	2.84389365563017	5.00054088957558
TRINITY_DN130147_c2_g6_i1	tmem229b-like	Chr08	97443155	97443155	3.52422965143399	0.366111289561436	0.329415648948841	0.439261700228422	3.9050891126084	3.05388810305228	3.43949940489817	3.61050715684299	3.49901862428119
TRINITY_DN130152_c0_g1_i1	tasp1	Chr05	33375064	33375064	5.61956117038724	-0.153743940433668	0.588552239048832	0.677625648661916	5.2615700169776	5.79229287965008	5.90920970604532	5.40937548735389	5.62373773509589
TRINITY_DN130155_c0_g2_i2	ccdc22	Chr08	7716533	7716533	6.6840148506898	-0.0588343178336549	0.825589952966851	0.871784737809405	6.96998408886685	6.81026996751633	6.48951988918253	6.4663524739559	6.62137571375617
TRINITY_DN130158_c6_g1_i12	Xetrov90024050m	Chr09	51510179	51510179	2.43347129979244	1.06938189844545	0.0514952444170189	0.106689973843196	1.69042676819638	1.31494982202134	3.36320375777681	2.71573317096652	2.02109609809182
TRINITY_DN130162_c0_g2_i1	adra2c	scaffold_52	45195	45195	1.13560578260865	0.754802957971949	0.253214420357277	0.359436724332207	2.25114969501866	0.405589568582796	0.431730780460358	1.0485504741983	0.946672583948546
TRINITY_DN130163_c0_g2_i2	gga3	Chr10	35803090	35803090	5.17229318089449	0.151160400396475	0.589188731464398	0.678140721630914	5.14659830327535	4.9355154214492	5.29828166840654	5.24207482344682	5.20967933699173
TRINITY_DN130166_c1_g1_i3	tspan3	Chr03	80921026	80921026	8.65617985190749	-0.4753367273258	0.102007301440764	0.17920225174459	8.45946261839928	8.98521968165631	8.33645573930851	8.53787719438246	8.85619914871603
TRINITY_DN130167_c0_g1_i1	mipep-like	Chr02	153746497	153746497	5.7036244205412	-0.729997277241417	0.00544365043339805	0.018327808360583	5.2373438660261	6.0961067931266	5.5999328164324	5.22746112529039	6.09399051044329
TRINITY_DN130173_c1_g2_i1	kcnk1	Chr08	6701046	6701046	0.946492987163796	0.922328596096212	0.112647863184354	0.193090428360489	0.865666121313463	0.295943847737544	1.26103069918463	1.46206086086519	0.463959869436698
TRINITY_DN130174_c0_g1_i1	plcd3	Chr10	6976274	6976274	2.02172979438907	1.25028760475274	0.0215138307317606	0.0547334641799551	1.90248062926294	1.6629038048015	2.41428713143245	2.71573317096652	0.586041677343505
TRINITY_DN130175_c0_g1_i3	phka2-like	Chr02	40416520	40416520	3.72110853367847	0.225991741898738	0.663859885025384	0.74085909152589	2.46654105630183	2.94912713141016	4.48831734800227	3.76420793819974	4.00505962415878
TRINITY_DN130176_c5_g1_i2	sema6d	Chr03	93535800	93535800	3.54755992032036	1.07235846584228	0.00731816753033621	0.0232491223047332	3.46215381771841	2.64816246685031	4.2601582363453	3.80414895160573	2.98105213051096
TRINITY_DN130177_c4_g1_i1	fibcd1	Chr08	5904689	5904689	3.02289839972714	0.390159872437283	0.404545595824094	0.511543079144208	3.03739868159449	2.35201742587278	3.67863499483357	2.53764884644001	3.0985403545575
TRINITY_DN130180_c1_g2_i2	dll1	Chr05	39890842	39890842	4.17484286396216	0.753007389181333	0.025724210305327	0.0628042056864281	4.42606024059073	3.4491532691646	4.3665814475357	4.49755731764131	3.87935411984623
TRINITY_DN130182_c1_g6_i1	arl4a	Chr06	45990030	45990030	3.46171009241353	0.424584390264614	0.241750002325497	0.347614593639269	3.52754686096548	3.16720786668718	3.72510027022963	3.58321956662091	3.22607944397996
TRINITY_DN130184_c2_g2_i3	ppp4r1l	scaffold_249	131927	131927	5.20081335588315	0.273158629204597	0.325038299416192	0.434436068096655	5.32731579196702	4.97162257910727	5.34366035837581	5.23916390211912	5.08838324398441
TRINITY_DN130185_c1_g1_i1	casp3	Chr01	35599082	35599082	4.86926319651165	-0.587368498580951	0.0401997975830172	0.0882688758114954	4.74753774207025	5.26504304111383	4.4793091850219	4.58269265338691	5.11144025364179
TRINITY_DN130185_c2_g4_i3	pisd-like.1	Chr01	143615120	143615120	5.95779496697767	-1.03516642809653	4.27650604292324e-05	0.000284668165245825	5.55999226745062	6.39259811433145	5.31609893342442	5.47518079159737	6.57143945882791
TRINITY_DN130189_c4_g1_i1	sp7	Chr02	144239427	144239427	3.13855232029861	-0.0746145718032351	0.882012608642574	0.915988572230949	2.17156047836099	3.30093573664621	3.89052245337004	2.6471141903063	3.04631946826643
TRINITY_DN130192_c1_g2_i1	fa2h	Chr04	26638667	26638667	5.59995869259194	-1.5091133112486	3.52201769204136e-08	3.97131491753552e-07	4.633353731519	6.50619636475845	5.03796429958067	4.70165810489362	6.08236777641911
TRINITY_DN130193_c8_g1_i3	erf	Chr07	99060020	99060020	6.56008181604875	-0.43031072265856	0.103441467558918	0.18125425419959	6.26334015254742	7.07171164134513	6.39448827389529	6.45133879312803	6.47300199606302
TRINITY_DN130195_c2_g1_i1	acer2	Chr01	106914652	106914652	5.55607106705446	0.407065872066757	0.18655422678002	0.285011194073665	5.30883501080142	4.96268015525835	6.02825448509694	5.68439516947612	5.56926589495597
TRINITY_DN130196_c2_g2_i1	p2rx4	Chr01	153862618	153862618	5.16851168857453	-0.798166691718822	0.0134535436953497	0.0375310605629866	4.69869030077179	5.13575915574339	5.10391941568449	4.51691518855669	5.9321858744532
TRINITY_DN130197_c0_g1_i3	Xetrov90016787m	Chr06	99055810	99055810	1.40767652588908	-0.0208527963961223	0.96804786581388	0.977455731111051	1.37224469945822	1.6629038048015	1.59710681693286	1.19994291656124	1.15828655371163
TRINITY_DN130199_c0_g1_i3	gk5	Chr05	126076119	126076119	3.00027838102213	-0.0986746003274809	0.812422516202415	0.862367180460764	2.81972322421647	3.30093573664621	3.27225348729641	2.71573317096652	2.7782755445131
TRINITY_DN130202_c0_g1_i3	gen1	Chr05	137852800	137852800	4.95838758664001	-3.24210625521463	2.25709098163007e-24	9.91001130179374e-23	2.56326676519174	6.27832229263872	2.83729305220066	3.07040865012153	5.81065855279201
TRINITY_DN130203_c0_g1_i1	rsph6a	Chr08	49896185	49896185	5.67798336893737	0.835490120383195	0.00293136407693807	0.0111030575266278	6.15628886143827	5.04970388616093	5.61646085720694	6.04762390525728	5.19296329772285
TRINITY_DN130203_c1_g2_i1	cdc14a-like	Chr04	98843621	98843621	3.52994686021731	1.19553758199972	0.00236900884725054	0.00929712811742942	3.66466858880064	2.53206064025365	3.70977752529801	4.23658208298304	2.87725700282274
TRINITY_DN130203_c1_g4_i1	steap2	Chr06	20830635	20830635	1.18704037399389	0.931348949073339	0.0897838228629373	0.162397604552908	1.29922829987063	0.77601890188873	1.56340487329287	1.5398221019879	0.463959869436698
TRINITY_DN130204_c0_g1_i4	zbtb40	Chr07	69110847	69110847	4.73473932854785	-0.431421347948545	0.144280578900229	0.23307196083943	4.417460598937	5.07066365990757	4.60057561159651	4.60999011792129	4.87741551010016
TRINITY_DN130208_c4_g1_i6	rwdd3	Chr04	91597004	91597004	2.70424035798898	-0.712806924253318	0.0981463478138665	0.173831852041277	2.39825561605522	3.08718352169494	1.86949674074631	2.74885634479338	3.06743518640715
TRINITY_DN130208_c5_g1_i1	sec24b	Chr01	58234143	58234143	6.06274094313124	-0.579120540559891	0.0246509699470366	0.0609307177666067	5.90574049718822	6.27832229263872	5.62669554655145	5.8633009905333	6.47497876619735
