gid	gname	chr	chrone	start	end	logCPM	logFC.XY46.SR46	PV.XY46.SR46	FDR.XY46.SR46	Am2_463	Am4_461	Am5_461	Am6_462
TRINITY_DN131202_c6_g5_i3	camkmt	Chr05	Auto	14847666	14847666	4.620235935	-0.136256405	0.729292896	0.999859762	4.387532558	4.839349618	4.72112419	4.485039775
TRINITY_DN131228_c1_g6_i2	ahsg	Chr05	Auto	98026600	98026600	2.671881223	-0.363513021	0.545785172	0.999859762	2.826296124	3.041989534	2.931852019	1.346046836
TRINITY_DN131273_c1_g4_i1	capn14	Chr05	Auto	3577045	3577045	1.019877385	0.044164302	0.94197111	0.999859762	1.101588995	1.142367939	0.988510681	0.835472918
TRINITY_DN131286_c1_g1_i1	col21a1	Chr05	Auto	88497470	88497470	3.387946947	-0.062260698	0.889344461	0.999859762	3.488657914	2.952290507	3.433641414	3.600162899
TRINITY_DN131302_c3_g2_i1	lrrc15	Chr05	Auto	97165084	97165084	0.970598229	0.091855034	0.896214731	0.999859762	1.682738407	0.280298971	0.913720371	0.740527205
TRINITY_DN131337_c0_g1_i5	wdr53	Chr05	Auto	126343663	126343663	3.0704855	-0.076908958	0.867737254	0.999859762	3.290566314	2.602403351	3.126562419	3.179256324
TRINITY_DN131416_c0_g1_i2	htr1e-like	Chr05	Auto	87258455	87258455	4.641059565	0.506042862	0.246413003	0.999859762	5.153092774	4.507218583	4.24726183	4.499610092
TRINITY_DN131438_c2_g10_i3	iah1	Chr05	Auto	133905060	133905060	5.082436329	0.302889485	0.457532775	0.999859762	5.053243601	5.319791931	4.850399496	5.06747697
TRINITY_DN131507_c3_g2_i1	syncrip	Chr05	Auto	87406923	87406923	2.982882623	0.24205321	0.612399497	0.999859762	3.447848389	2.81362623	2.799634071	2.770442928
TRINITY_DN131576_c1_g1_i6	ppil6	Chr05	Auto	74904701	74904701	1.461083716	-0.121800619	0.846148963	0.999859762	0.969427604	2.055866989	1.545816783	0.924554093
TRINITY_DN131580_c3_g1_i1	sobp	Chr05	Auto	75872200	75872200	1.29432855	-0.552467723	0.338643872	0.999859762	1.101588995	0.744569942	1.672196919	1.469603198
TRINITY_DN131596_c0_g9_i1	galm	Chr05	Auto	51861623	51861623	0.285636059	0.373335661	0.587934178	0.999859762	0.413498398	0.101100985	0.021714766	0.566922558
TRINITY_DN131625_c5_g2_i5	lama4	Chr05	Auto	73627831	73627831	4.500668344	0.026381078	0.947444044	0.999859762	4.442576237	4.704568046	4.481073633	4.349512172
TRINITY_DN131626_c1_g1_i2	cited2	Chr05	Auto	66089188	66089188	-0.000819489	-0.174418205	0.805141067	0.999859762	-0.267096749	0.321824492	0.113688381	-0.322962409
TRINITY_DN131677_c1_g1_i1	srd5a2	Chr05	Auto	40636572	40636572	1.994605362	0.388410691	0.443821006	0.999859762	2.095865576	2.092317566	1.702134842	2.060465791
TRINITY_DN131723_c1_g2_i2	tgfb2	Chr05	Auto	7682037	7682037	4.323864369	-0.053896463	0.891124146	0.999859762	4.143595581	4.394970905	4.364225585	4.376076936
TRINITY_DN131760_c0_g1_i4	serpini2	Chr05	Auto	101693672	101693672	2.643639567	0.43731677	0.380095258	0.999859762	2.971569584	2.384559814	2.30972106	2.817722468
TRINITY_DN131775_c2_g1_i1	pfn4	Chr05	Auto	141608966	141608966	0.647997251	-0.151774123	0.811302158	0.999859762	0.194170392	0.744569942	0.751395809	0.772875046
TRINITY_DN131806_c3_g2_i1	LOC100491219-like	Chr05	Auto	60993378	60993378	2.78473488	-0.066937176	0.88556255	0.999859762	2.761164677	2.460888089	2.833841799	3.026650588
TRINITY_DN131820_c1_g3_i2	ccdc94	Chr05	Auto	41370805	41370805	0.75815078	0.86648306	0.238867368	0.999859762	1.18341634	1.275133806	0.113688381	0.09034273
TRINITY_DN131836_c0_g2_i1	lgalsl	Chr05	Auto	29008412	29008412	6.843387155	-0.038194665	0.935881458	0.999859762	7.006365127	6.729981784	6.871899544	6.748488578
TRINITY_DN131851_c0_g2_i5	erlec1	Chr05	Auto	19528158	19528158	5.146453765	-0.573062629	0.137617391	0.999859762	5.042319656	4.848257978	5.552263627	5.042817762
TRINITY_DN131853_c5_g8_i2	tpbg	Chr05	Auto	80431364	80431364	2.33759544	0.091857257	0.86909732	0.999859762	2.692953231	1.629483971	2.270296012	2.564116874
TRINITY_DN131889_c0_g5_i8	klhl6	Chr05	Auto	123573678	123573678	4.635525298	0.139364106	0.723487333	0.999859762	4.848997455	4.549344397	4.529883756	4.593157164
TRINITY_DN131900_c3_g4_i4	plod2-like	Chr05	Auto	117568590	117568590	4.157802134	3.056699048	2.08E-06	0.00081072	5.153092774	4.33539256	1.495416266	3.712828727
TRINITY_DN131932_c1_g15_i1	hes6.2	Chr05	Auto	124574464	124574464	0.466102295	0.362957436	0.60880637	0.999859762	-0.162290315	0.774787865	0.200148312	0.772875046
TRINITY_DN131950_c2_g2_i2	smap1	Chr05	Auto	91336556	91336556	3.523075886	0.437933413	0.397008694	0.999859762	3.224450314	3.183865985	3.186033869	4.202891369
TRINITY_DN131994_c0_g3_i1	b3galnt2	Chr05	Auto	59571831	59571831	0.703623515	-0.224643082	0.730419781	0.999859762	0.969427604	0.101100985	0.861615451	0.772875046
TRINITY_DN132047_c2_g1_i1	faxc	Chr05	Auto	86155358	86155358	4.594892962	0.176335237	0.671421588	0.999859762	4.408952453	4.4661423	4.461515273	4.966205642
TRINITY_DN132091_c0_g4_i8	aim1-like.1	Chr05	Auto	76268586	76268586	5.473520562	-0.156253424	0.701933985	0.999859762	5.478939737	5.3738485	5.588779678	5.444068473
TRINITY_DN132122_c1_g1_i1	enpp4	Chr05	Auto	143045255	143045255	0.947110964	-0.290744616	0.629792416	0.999859762	1.014839987	0.996134266	1.149275665	0.566922558
TRINITY_DN132125_c0_g4_i1	LOC100490133	Chr05	Auto	53052258	53052258	3.485928243	-0.140848707	0.745053367	0.999859762	3.124411551	3.618135707	3.589928735	3.549714084
TRINITY_DN132127_c0_g2_i2	nceh1	Chr05	Auto	93084095	93084095	4.198244054	0.141383448	0.741560865	0.999859762	3.929079326	4.5317569	4.091978574	4.166829725
TRINITY_DN132199_c2_g1_i3	ctgf	Chr05	Auto	44460345	44460345	1.930108836	0.1719858	0.755219724	0.999859762	1.565551665	2.432736091	1.802280203	1.738869472
TRINITY_DN132218_c3_g1_i4	LOC101730705	Chr05	Auto	4234308	4234308	2.704879202	0.551731727	0.248215263	0.999859762	2.720626007	2.945664871	2.280253738	2.794276368
TRINITY_DN132225_c0_g1_i2	rab32	Chr05	Auto	38153940	38153940	5.497266541	0.238897068	0.569469669	0.999859762	5.509006519	5.573993745	5.314964386	5.575956847
TRINITY_DN132229_c0_g2_i2	slc51a-like.2	Chr05	Auto	109993376	109993376	5.232034773	-0.385918313	0.324684574	0.999859762	5.153092774	5.202418129	5.51057586	5.01435145
TRINITY_DN132247_c1_g1_i2	foxa2	Chr05	Auto	25797335	25797335	4.366751391	0.174472274	0.663945553	0.999859762	4.48756552	4.411894357	4.234514447	4.322449072
TRINITY_DN132253_c2_g7_i1	slc4a1ap	Chr05	Auto	1670008	1670008	2.053217946	0.194123684	0.699870816	0.999859762	2.255726461	2.005787843	1.908817685	2.034018159
TRINITY_DN132258_c2_g1_i1	LOC100486569-like	Chr05	Auto	124511583	124511583	5.223752927	-0.047866086	0.904285638	0.999859762	5.200540047	5.252936638	5.259416207	5.180306018
TRINITY_DN132278_c1_g1_i2	dusp12	Chr05	Auto	23874009	23874009	2.847860131	0.3473809	0.474762879	0.999859762	3.327029554	2.66020317	2.583439163	2.713250889
TRINITY_DN132293_c0_g2_i1	hes6.1	Chr05	Auto	124548020	124548020	1.36145759	-0.473489586	0.419543334	0.999859762	0.66208919	1.596026645	1.687243536	1.234329574
TRINITY_DN132312_c6_g1_i1	ankrd60-like	Chr05	Auto	70754709	70754709	7.005317015	-0.014660867	0.975625756	0.999859762	6.877846331	6.943724623	7.016294057	7.166940396
TRINITY_DN132312_c6_g2_i1	tcte1	Chr05	Auto	65543	65543	4.886509581	-0.138750728	0.720919536	0.999859762	4.848997455	4.654659732	4.988907907	5.024462644
TRINITY_DN132319_c0_g1_i1	pccb	Chr05	Auto	128543162	128543162	2.600497871	0.19072898	0.691904909	0.999859762	2.813502945	2.66020317	2.457456772	2.448717666
TRINITY_DN132347_c0_g1_i1	Xetrov90014671m	Chr05	Auto	111148589	111148589	4.543307303	-0.132154269	0.757576745	0.999859762	4.892225529	4.08409262	4.64031482	4.442939703
TRINITY_DN132390_c0_g2_i1	eva1a	Chr05	Auto	141869837	141869837	3.516359618	0.104308375	0.804902683	0.999859762	3.559326433	3.407669459	3.438095794	3.64890704
TRINITY_DN132395_c1_g1_i1	zdhhc14	Chr05	Auto	41753310	41753310	2.744704555	-0.249708247	0.580049446	0.999859762	2.482782379	2.738953207	2.925521138	2.786375555
TRINITY_DN132395_c1_g2_i8	mkks	Chr05	Auto	22680242	22680242	2.836627262	0.838073647	0.132617215	0.999859762	2.59169162	3.588670001	2.177441424	2.573329441
TRINITY_DN132411_c0_g1_i1	cd93	Chr05	Auto	20676265	20676265	0.871487526	-0.235321514	0.700923141	0.999859762	1.058866418	0.513216616	1.036300209	0.835472918
TRINITY_DN132431_c3_g1_i3	LOC100487128	Chr05	Auto	126188695	126188695	0.120521341	0.353859206	0.60636894	0.999859762	0.112968161	0.280298971	-0.128271352	0.189531682
TRINITY_DN132536_c6_g3_i1	veph1	Chr05	Auto	104368178	104368178	2.503180271	-0.509048812	0.338775032	0.999859762	1.764776268	2.151093781	2.860635733	2.900571631
TRINITY_DN132540_c1_g2_i1	LOC100496329	Chr05	Auto	24913279	24913279	2.598105868	0.520664473	0.309873826	0.999859762	3.082369368	2.442181261	2.198598395	2.545513353
TRINITY_DN132587_c0_g1_i1	ovol2	Chr05	Auto	38629660	38629660	3.246739488	-0.068514652	0.875450675	0.999859762	2.826296124	3.302697997	3.298091741	3.473033727
TRINITY_DN132597_c4_g2_i2	pde6d	Chr05	Auto	108257578	108257578	7.546934536	0.001525856	0.997552359	0.999859762	7.672104729	7.324353223	7.545790698	7.621824761
TRINITY_DN132599_c0_g1_i3	atg4b	Chr05	Auto	122293215	122293215	3.929822022	0.34250205	0.433337866	0.999859762	3.830928743	4.35302518	3.667850641	3.762002124
TRINITY_DN132617_c0_g1_i1	lrpprc	Chr05	Auto	14628021	14628021	5.219373944	0.701891075	0.190113245	0.999859762	4.817307498	4.931090645	4.66522641	6.020172955
TRINITY_DN132731_c3_g12_i1	mrpl44	Chr05	Auto	125320103	125320103	2.301200161	0.001453299	0.997648891	0.999859762	2.399627404	2.092317566	2.299965342	2.397770215
TRINITY_DN132741_c0_g3_i1	adipoq	Chr05	Auto	124016116	124016116	1.799035171	0.789750116	0.192419867	0.999859762	2.178009102	1.232221876	1.192099832	2.278919421
TRINITY_DN132814_c0_g1_i5	fancl	Chr05	Auto	26554559	26554559	5.577804779	0.417995417	0.33555221	0.999859762	5.454426841	5.70138109	5.2543735	5.832464224
TRINITY_DN132840_c4_g4_i1	cnst-like	Chr05	Auto	40817526	40817526	1.165045893	0.750084457	0.235170633	0.999859762	1.565551665	1.377141068	0.600609364	0.981025435
TRINITY_DN132854_c0_g2_i2	flvcr1	Chr05	Auto	10547385	10547385	0.548769454	-0.078172886	0.90617649	0.999859762	0.194170392	0.917055136	0.600609364	0.326593803
TRINITY_DN132885_c0_g7_i1	ehbp1-like	Chr05	Auto	28285275	28285275	4.761139276	1.04114763	0.131164097	0.999859762	5.920433426	3.954784556	3.924307003	4.136074114
TRINITY_DN132912_c5_g2_i1	pkr3	Chr05	Auto	52096715	52096715	0.740770021	-0.095119122	0.876904382	0.999859762	0.771972439	0.804385824	0.80755795	0.566922558
TRINITY_DN132917_c4_g2_i4	LOC100145763	Chr05	Auto	120417235	120417235	3.315407225	-0.068075855	0.881031466	0.999859762	3.589656758	3.373520633	3.365120715	2.840793617
TRINITY_DN132922_c3_g2_i1	siah2	Chr05	Auto	114901357	114901357	2.58123672	-0.295109669	0.582673508	0.999859762	1.816986017	3.010590517	2.792694105	2.408104655
TRINITY_DN132924_c1_g1_i2	aftph	Chr05	Auto	29044261	29044261	2.598754128	-0.26988569	0.558692412	0.999859762	2.621355964	2.488501242	2.792694105	2.468603332
TRINITY_DN132963_c1_g4_i2	aldh8a1	Chr05	Auto	34673287	34673287	4.440813858	0.243678624	0.549270741	0.999859762	4.714397071	4.380305388	4.254856545	4.376076936
TRINITY_DN132986_c0_g3_i10	tagap	Chr05	Auto	67224111	67224111	4.615330201	-0.253869269	0.532093763	0.999859762	4.203659958	4.844701232	4.801108548	4.518811066
TRINITY_DN132993_c2_g1_i2	tlr5-like.1	Chr05	Auto	5713594	5713594	2.088902239	-0.487704598	0.405600262	0.999859762	2.27451882	2.283094595	2.430884206	0.953066054
TRINITY_DN133053_c7_g1_i2	Xetrov90014784m	Chr05	Auto	118728492	118728492	3.570355351	0.118383876	0.782002789	0.999859762	3.405850796	3.707008463	3.481899142	3.661919961
TRINITY_DN133082_c10_g2_i1	trmt61b	Chr05	Auto	2273182	2273182	4.190545372	-0.097240686	0.807852472	0.999859762	4.183915055	4.235720161	4.262411488	4.072523169
TRINITY_DN133121_c4_g2_i1	dzank1	Chr05	Auto	38723318	38723318	4.227200578	0.182338831	0.716548165	0.999859762	4.584878991	3.412482542	4.089149108	4.544801962
TRINITY_DN133197_c0_g2_i2	vamp1	Chr05	Auto	124638898	124638898	3.091683503	-0.165343738	0.750610104	0.999859762	2.498853313	3.663256318	3.212276619	2.679522079
TRINITY_DN133198_c1_g3_i2	LOC100486129-like	Chr05	Auto	89417639	89417639	5.04873359	-0.294467482	0.452043995	0.999859762	4.901322544	5.129751249	5.263186704	4.861051493
TRINITY_DN133221_c2_g4_i6	dll1	Chr05	Auto	39890842	39890842	6.260285218	-0.006911975	0.987444188	0.999859762	6.276768339	6.301587085	6.265455211	6.19522585
TRINITY_DN133247_c2_g6_i1	rab6a	Chr05	Auto	126482678	126482678	0.533415013	-0.360077848	0.574879123	0.999859762	0.771972439	0.237542696	0.779750152	0.282337637
TRINITY_DN133269_c1_g1_i1	tm4sf1	Chr05	Auto	118913918	118913918	3.44513218	-0.060636191	0.895441795	0.999859762	2.924751852	3.783309918	3.490502448	3.443194222
TRINITY_DN133340_c0_g2_i1	atp1b3	Chr05	Auto	125988940	125988940	0.67770082	0.069975904	0.91535456	0.999859762	1.143082729	0.548626498	0.632053822	0.326593803
TRINITY_DN133376_c1_g1_i7	LOC100490428-like	Chr05	Auto	121921042	121921042	1.429596368	-2.170675204	0.000167781	0.033485629	1.143082729	-0.103554756	2.646386214	0.369532675
TRINITY_DN133387_c1_g5_i6	ngef-like	Chr05	Auto	123131367	123131367	2.511007246	3.96583848	1.14E-06	0.000466594	3.144981955	3.338543861	-0.869367959	1.78717781
TRINITY_DN133446_c6_g7_i1	LOC101733902	Chr05	Auto	127848583	127848583	5.360774401	0.286154503	0.498521153	0.999859762	5.623373747	5.236745283	5.141460029	5.396850694
TRINITY_DN133530_c2_g1_i1	fxr1	Chr05	Auto	95666587	95666587	2.649507985	-0.12790922	0.785079869	0.999859762	2.450093263	2.835294715	2.743156481	2.526666804
TRINITY_DN133599_c1_g4_i3	fermt1	Chr05	Auto	21125029	21125029	6.076872697	-7.59E-05	0.999859762	0.999859762	5.994562915	6.063023372	6.076956135	6.167359208
TRINITY_DN133651_c2_g4_i1	Xetrov90012961m	Chr05	Auto	3797422	3797422	5.473641137	-0.315629511	0.471314601	0.999859762	4.937147612	5.475090447	5.703302546	5.656182856
TRINITY_DN133654_c5_g3_i1	iars2	Chr05	Auto	6910476	6910476	0.181860658	-0.087301697	0.901332643	0.999859762	0.112968161	-0.342118537	0.241509782	0.566922558
TRINITY_DN133677_c1_g1_i1	tmem181	Chr05	Auto	42110260	42110260	3.594350057	0.844181032	0.127487141	0.999859762	2.851547098	3.827225979	2.925521138	4.263908351
TRINITY_DN133692_c2_g4_i1	Xetrov90013176m	Chr05	Auto	17122257	17122257	1.544368341	-0.240301977	0.689403335	0.999859762	1.963153918	0.713705524	1.716874012	1.546461329
TRINITY_DN133763_c3_g1_i3	wdfy1-like	Chr05	Auto	121885590	121885590	5.206740048	-0.062459028	0.903794529	0.999859762	4.218293295	5.592137806	5.253110065	5.412334539
TRINITY_DN133769_c11_g8_i1	fam161a	Chr05	Auto	27966330	27966330	7.136735397	-0.059045969	0.965656725	0.999859762	-0.162290315	7.184685101	7.18014985	8.08334099
TRINITY_DN133821_c6_g2_i2	b3gnt5	Chr05	Auto	98244680	98244680	4.99162249	0.330268746	0.583907936	0.999859762	4.275386053	5.915710025	4.737479751	4.373442364
TRINITY_DN133871_c1_g1_i1	gpr6	Chr05	Auto	74627054	74627054	2.025447844	0.316225915	0.550166103	0.999859762	1.842399038	1.927250713	1.788392345	2.438671093
TRINITY_DN133899_c4_g2_i1	nr0b2	Chr05	Auto	79756401	79756401	7.667489254	-0.193447322	0.6923684	0.999859762	7.770125683	7.560306387	7.810012051	7.506026112
TRINITY_DN133971_c0_g2_i1	hsf2	Chr05	Auto	68165074	68165074	8.053524734	0.098990885	0.845247279	0.999859762	8.323815551	7.832471941	7.978686299	8.034355653
TRINITY_DN133977_c8_g3_i1	chrd	Chr05	Auto	111426049	111426049	0.779003947	-0.153734454	0.805823703	0.999859762	1.014839987	0.401453156	0.887903129	0.772875046
TRINITY_DN134020_c1_g1_i34	crls1	Chr05	Auto	21082532	21082532	3.518597279	0.077994913	0.851951239	0.999859762	3.5745713	3.541115451	3.460163707	3.497437027
TRINITY_DN134025_c1_g2_i2	klhl30	Chr05	Auto	122905515	122905515	3.149711871	-0.012667928	0.976495404	0.999859762	3.050013669	2.971986777	3.159304904	3.381597314
TRINITY_DN134029_c0_g1_i3	fosl2-like	Chr05	Auto	2027894	2027894	4.742277973	-0.223703383	0.554843964	0.999859762	4.65109098	4.630076291	4.906122691	4.763811318
TRINITY_DN134112_c0_g2_i4	rhob	Chr05	Auto	139277672	139277672	11.12765122	0.161312928	0.767655982	0.999859762	11.49998669	11.37198839	11.00501532	10.39676394
TRINITY_DN134129_c0_g3_i1	MGC145706	Chr05	Auto	29371823	29371823	0.226003188	-0.623655092	0.344246303	0.999859762	-0.064584738	0.280298971	0.632053822	-0.131183251
TRINITY_DN134137_c1_g4_i5	scara5	Chr05	Auto	145248772	145248772	4.51145063	-0.533051504	0.160357512	0.999859762	4.361401696	4.377846576	4.889955744	4.336044079
TRINITY_DN134181_c0_g12_i1	tdrp	Chr05	Auto	111813019	111813019	2.477817325	-0.266072157	0.601186402	0.999859762	1.867372148	2.731268847	2.669300856	2.468603332
TRINITY_DN134224_c4_g1_i1	slc35g2	Chr05	Auto	128370751	128370751	3.342860651	0.446942088	0.310069574	0.999859762	3.185263237	3.532298201	2.999717583	3.572864277
TRINITY_DN134228_c2_g2_i6	anapc1	Chr05	Auto	23768507	23768507	2.169685815	0.003895513	0.993971456	0.999859762	2.347332047	1.771123469	2.16674544	2.33415897
TRINITY_DN134259_c10_g2_i3	nup43	Chr05	Auto	61915462	61915462	4.312827119	0.1756485	0.660475792	0.999859762	4.438415871	4.43336539	4.179710332	4.178950705
TRINITY_DN134381_c5_g1_i2	cyb5r4	Chr05	Auto	87982961	87982961	5.818910683	-0.168466619	0.685124198	0.999859762	5.824863059	5.726722193	5.943117029	5.771734999
TRINITY_DN134393_c11_g3_i1	pgm3	Chr05	Auto	80734097	80734097	5.690993086	0.097343858	0.815828001	0.999859762	5.691381324	5.587889099	5.617537698	5.852467562
TRINITY_DN134421_c4_g1_i1	ptprk	Chr05	Auto	46315658	46315658	0.030608486	-0.622955091	0.408321842	0.999859762	-0.267096749	-0.985152422	0.432203733	0.451756746
TRINITY_DN134450_c5_g1_i2	zbtb24	Chr05	Auto	74884834	74884834	4.963221568	-0.066767685	0.865435285	0.999859762	4.826887788	5.006244193	5.012993964	4.997340372
TRINITY_DN134489_c6_g2_i2	capn8	Chr05	Auto	5319491	5319491	3.953218793	-0.097109404	0.81594337	0.999859762	3.669919829	4.202758208	4.025454169	3.855589536
TRINITY_DN134607_c1_g3_i5	ap1s3	Chr05	Auto	121860746	121860746	3.011351075	0.007966821	0.987148079	0.999859762	2.382405387	3.417279621	3.005731764	3.04000271
TRINITY_DN134671_c0_g1_i1	ubxn2a	Chr05	Auto	141382219	141382219	5.385576785	-0.009366984	0.982252643	0.999859762	5.104031838	5.465858975	5.392751299	5.541166312
TRINITY_DN134672_c4_g2_i2	myb	Chr05	Auto	34518809	34518809	1.782786391	0.190899393	0.722113589	0.999859762	1.595752753	2.151093781	1.641624553	1.654577202
TRINITY_DN134711_c4_g1_i1	fabp7	Chr05	Auto	68391417	68391417	1.626408077	-0.267591786	0.612174218	0.999859762	1.437997821	1.35730847	1.816035645	1.818507485
TRINITY_DN134722_c1_g1_i1	rnf168	Chr05	Auto	126110168	126110168	3.034973383	-0.74142845	0.106112346	0.999859762	3.134733415	2.272544272	3.545207134	2.907872687
TRINITY_DN134787_c1_g5_i1	tnfsf10	Chr05	Auto	93059382	93059382	5.134869784	1.085231242	0.024513261	0.999859762	5.088185763	4.980545484	4.257379257	5.803398159
TRINITY_DN134787_c1_g8_i1	mfn1	Chr05	Auto	95124786	95124786	5.383345976	0.659949185	0.224371549	0.999859762	5.329695726	4.766030335	4.863705784	6.138167874
TRINITY_DN134788_c1_g1_i6	sesn1	Chr05	Auto	75213026	75213026	2.595578145	-0.058958625	0.899724263	0.999859762	2.650422625	2.619155224	2.638666401	2.468603332
TRINITY_DN134810_c1_g7_i2	gtf2a1l	Chr05	Auto	17413990	17413990	3.927680584	-0.299064599	0.451552128	0.999859762	3.745951889	3.772118799	4.144710209	4.006043278
TRINITY_DN134829_c6_g2_i1	morn2	Chr05	Auto	51941354	51941354	2.332203665	0.979157482	0.084753661	0.999859762	2.761164677	2.738953207	1.562233131	1.937435826
TRINITY_DN134853_c3_g2_i1	rtn4ip1	Chr05	Auto	76244143	76244143	3.11038152	-0.420837018	0.343816351	0.999859762	2.606600034	2.991417763	3.411160849	3.289571762
TRINITY_DN134867_c2_g1_i1	ccnl1	Chr05	Auto	104636320	104636320	4.135897815	-0.603724387	0.12567636	0.999859762	4.009803697	4.122785476	4.560849268	3.716991135
TRINITY_DN134890_c1_g1_i1	klf11	Chr05	Auto	134223060	134223060	2.202349211	0.152221157	0.758183286	0.999859762	2.095865576	2.32454087	2.089567291	2.278919421
TRINITY_DN135078_c4_g5_i1	ufl1	Chr05	Auto	85028651	85028651	3.4050098	0.033902804	0.938745015	0.999859762	3.704977328	3.155436991	3.379087681	3.333609914
TRINITY_DN135179_c0_g4_i4	slc2a2	Chr05	Auto	107483881	107483881	2.631724959	0.255412201	0.599765088	0.999859762	2.399627404	2.898413338	2.43979622	2.721561306
TRINITY_DN135213_c5_g1_i5	LOC100497856	Chr05	Auto	4818390	4818390	4.899046176	-0.119428508	0.764355052	0.999859762	4.823701422	4.615540089	4.987389093	5.120287733
TRINITY_DN135252_c4_g3_i1	Xetrov90014906m	Chr05	Auto	123207954	123207954	0.059507278	-1.287102219	0.24776599	0.999859762	0.66208919	-0.408476997	0.861615451	-3.650945666
TRINITY_DN135302_c2_g2_i7	arl14	Chr05	Auto	103394813	103394813	5.33935097	0.187949101	0.6511103	0.999859762	5.55200106	5.31337278	5.196394194	5.27227491
TRINITY_DN135308_c2_g6_i1	LOC100488775-like	Chr05	Auto	125888264	125888264	3.092147547	-0.14244427	0.753025872	0.999859762	2.971569584	3.383360199	3.196588321	2.729824126
TRINITY_DN135309_c1_g2_i1	mb21d2	Chr05	Auto	98705903	98705903	3.570371006	-0.37414503	0.361290818	0.999859762	3.41434869	3.491939807	3.839299287	3.492589278
TRINITY_DN135360_c8_g1_i2	fam46a	Chr05	Auto	80205014	80205014	1.588535978	0.127262333	0.812736137	0.999859762	1.791117307	1.645926099	1.495416266	1.409147326
